NONETRACED_SUM_RAW_VSM_SUM.csv,Associated
0.4254671118139753,NO
0.17852749956070985,NO
0.46330463304633046,NO
0.6512622269079833,YES
0.358519299478709,NO
0.38429098576700044,YES
0.4072512153692965,NO
0.48081766531951026,NO
0.1922333509049376,NO
0.19990628477713346,NO
0.44760733321618934,NO
0.2275522755227552,NO
0.3793123645522169,NO
0.2755813272418438,NO
0.39090962338194807,NO
0.573127159843027,YES
0.7303930182158964,YES
0.6098518128038422,YES
0.3799566567094242,YES
0.4931763603350318,NO
0.4874363029344579,YES
0.3342119135477069,NO
0.30803022315937445,NO
0.07801792303637323,NO
0.3140045686171147,YES
0.5837872664440928,YES
0.4152755813272418,YES
0.4169741697416974,YES
0.299068704972764,NO
0.08475370467990392,NO
0.43835295495812093,YES
0.4234756633280618,NO
0.26790839336964795,YES
0.21671645287881453,NO
0.3684179698939846,NO
0.4594388801030867,NO
0.22046506179347503,NO
0.1976805482340538,NO
0.4597903121888362,YES
0.20318631757746147,NO
0.4754290400046857,YES
0.18034323200374858,NO
0.45446025888830316,YES
0.33778480641949277,NO
0.4969835412639841,NO
0.4484273414162712,NO
0.19012475839044107,NO
0.36947226615123296,YES
0.34908920517776604,NO
0.3000644292157207,YES
0.40285831429742863,NO
0.09582381538101095,NO
0.4695718385755286,NO
0.4572717155742985,NO
0.3238446670180987,NO
0.5401511157968721,NO
0.4020383060973467,NO
0.1871375856615709,NO
0.5190651906519066,NO
0.4142798570842851,YES
0.39500966438235807,NO
0.30797165114508285,YES
0.44508873660165177,NO
0.4796462250336789,NO
0.2243308147367188,NO
0.1795817958179582,NO
0.3853452820242488,NO
0.20629063433491474,NO
0.3670122415509869,NO
0.2848357054999121,NO
0.3403619750483219,NO
0.3589878755930416,YES
0.48269196977684053,YES
0.48942775142037126,YES
0.35869501552158384,YES
0.49973642593568784,NO
0.4479587653019386,YES
0.3660165173080302,NO
0.32847185614713287,NO
0.12469981842675568,NO
0.469513266561237,NO
0.4586188719030047,NO
0.32097463831781176,NO
0.55795700814151,NO
0.36425935687928307,NO
0.11690974052597669,NO
0.5180694664089498,NO
0.5564927077842206,YES
0.43606864640074966,NO
0.2690212616411878,YES
0.3173431734317343,NO
0.3575235752357523,NO
0.07667076670766707,NO
0.26234405201194866,NO
0.4058454870262988,NO
0.23844667018098753,NO
0.5152580097229542,NO
0.1700931295027236,NO
0.4700404146898612,NO
0.5564927077842206,YES
0.6527850992795643,YES
0.7459146020031628,YES
0.2885257424002811,YES
0.47197329116148307,NO
0.554384115269724,YES
0.3762666198090552,NO
0.42927429274292744,NO
0.10496104961049607,NO
0.45651027938850813,NO
0.5462426052831957,NO
0.3949510923680665,NO
0.5516312305980202,NO
0.42933286475721893,NO
0.17536461078896504,NO
0.5074679318221753,NO
0.6124875534469632,YES
0.38950389503895033,NO
0.32970186844725585,YES
0.43747437474374734,NO
0.5063550635506355,NO
0.22052363380776663,NO
0.19457623147660047,NO
0.4491887776020617,NO
0.22023077373630878,NO
0.39840684121126924,NO
0.26755696128389855,NO
0.40133544192584786,NO
0.5745328881860245,YES
0.7151642945000878,YES
0.6136004217185027,YES
0.36554794119369755,YES
0.5054179113219703,NO
0.5102793885081707,YES
0.36379078076495047,NO
0.31968605400339717,NO
0.08211796403678323,NO
0.3233760909037661,NO
0.5338253382533824,NO
0.32261465471797574,NO
0.39143677151057227,NO
0.3080302231593744,NO
0.09910384818133891,NO
0.38680958238153806,NO
0.6307620219059333,YES
0.23727522989515604,NO
0.31705031336027645,YES
0.3677151057224858,NO
0.4440344403444035,NO
0.195864815791015,NO
0.188074737890236,NO
0.37521232355180695,NO
0.19715340010542964,NO
0.32525039536109646,NO
0.21296784396415386,NO
0.36707081356527854,NO
0.5003221460786036,YES
0.6554208399226849,YES
0.5635213494992093,YES
0.24319100333860483,YES
0.3664265214080712,NO
0.3823581092953786,YES
0.278978504070755,NO
0.4083640836408364,NO
0.09453523106659639,NO
0.7435131494172085,YES
0.4418087038013237,YES
0.3328061852047092,YES
0.7225443683008259,YES
0.4775962045334739,NO
0.1649387922450653,NO
0.7313301704445616,YES
0.2987172728870146,NO
0.5908744801733732,YES
0.19598195981959815,NO
0.4708018508756517,NO
0.48321911790546473,NO
0.19750483219117904,NO
0.21648216482164817,NO
0.42804428044280435,YES
0.2331751888947461,NO
0.5487612018977333,YES
0.291278627071985,NO
0.41767703391319627,YES
0.30773736308791655,NO
0.41738417384173837,NO
0.6226205119194048,NO
0.24822819656767992,NO
0.6688924032097463,YES
0.5865987231300884,NO
0.5026650266502666,YES
0.4500087858021437,NO
0.16997598547414045,NO
0.6979441222983658,YES
0.5087565161365899,NO
0.3778480641949276,NO
0.8762373338019094,YES
0.47332044749018914,NO
0.15023721665788087,NO
0.964036783224975,YES
0.3662508053651965,NO
0.7213143560007029,YES
0.23381948105195338,NO
0.591050196216248,NO
0.627247701048439,NO
0.2933872195864815,NO
0.25953259532595324,NO
0.5419082762256193,NO
0.2403209746383178,NO
0.6878697358402155,NO
0.22550225502255022,NO
0.5437240086686581,NO
0.3683593978796931,NO
0.49838926960698177,NO
0.718151467228958,NO
0.3114859720025771,NO
0.7476131904176184,YES
0.6910911966262518,NO
0.6174661746617465,YES
0.5081707959936741,NO
0.13155274409886955,NO
0.6827739705968487,YES
0.7239500966438235,YES
0.5475311895976103,YES
0.8148538628243425,YES
0.5331810460961752,NO
0.17237743806009487,NO
0.8258068294968663,YES
0.5667428102852456,NO
0.6318163181631815,YES
0.30316874597317406,NO
0.5925730685878288,NO
0.6618637614947578,NO
0.2894043226146547,NO
0.2572482867685819,NO
0.6471036138932817,YES
0.2749956070989281,NO
0.7235986645580741,YES
0.2846014174427458,NO
0.6180518948046623,YES
0.5258595443097287,NO
0.7138171381713818,NO
0.7781292098635271,NO
0.3381362385052422,NO
0.7221929362150765,YES
0.6840039828969717,NO
0.5946230890880337,YES
0.364669360979324,NO
0.15029578867217241,NO
0.656767996251391,YES
0.4064312071692145,NO
0.32712469981842673,NO
0.7995665670942422,YES
0.3940139401394014,NO
0.142974286885726,NO
0.8367597961693902,YES
0.30094300943009433,NO
0.7086628009137235,YES
0.19328764716218588,NO
0.44790019328764713,NO
0.4347800620863351,NO
0.1571487143442863,NO
0.22140221402214016,NO
0.460903180460376,NO
0.2083406548351197,NO
0.6172904586188719,NO
0.14631289170034556,NO
0.4770690564048497,NO
0.350319217477889,NO
0.434662918057752,NO
0.6759796169390266,NO
0.2917472031863176,NO
0.6922626369120835,YES
0.6483921982076963,NO
0.5789843612721841,YES
0.16464593217360746,NO
0.0,NO
0.16693024073097873,YES
0.31207169214549285,YES
0.20716921454928827,YES
0.21993791366485088,YES
0.15369296550108358,NO
0.009371522286651432,NO
0.25490540619691904,YES
0.17325601827446846,NO
0.12692555496983537,YES
0.09664382358109294,NO
0.23352662098049548,NO
0.2795056521993791,NO
0.13682422538511096,NO
0.0800679435365782,NO
0.27546418321326066,YES
0.0887366016517308,NO
0.26925554969835414,YES
0.11749546066889238,NO
0.2363966496807825,YES
0.08235225209394953,NO
0.21132782756398993,NO
0.19135477069056406,NO
0.061032038891817464,NO
0.1927019270192702,YES
0.164294500087858,NO
0.15416154161541615,YES
0.4843905581912961,YES
0.04867334387629588,YES
0.45498740701692725,NO
0.3234346629180578,NO
0.23141802846599896,NO
0.3852867100099572,NO
0.3688279739940256,YES
0.34059626310548813,YES
0.3691208340654835,NO
0.20711064253499678,NO
0.26902126164118784,NO
0.12153692965501081,NO
0.34955778129209863,NO
0.36707081356527854,NO
0.16318163181631812,NO
0.15750014643003568,YES
0.2745270309845955,NO
0.336789082176536,YES
0.20459204592045915,NO
0.3329819012475839,YES
0.19844198441984418,NO
0.18608328940432256,NO
0.29953728108709654,NO
0.3018801616587594,NO
0.16130732735898784,NO
0.38417384173841734,NO
0.31628887717448606,NO
0.261348327768992,NO
0.4011011538686815,NO
0.12551982662683767,NO
0.6780296374392314,YES
0.4515316581737245,YES
0.3356176418907046,YES
0.8376383763837638,YES
0.42687284015697297,NO
0.1316113161131611,NO
1.0,YES
0.31488314883148827,NO
0.7051484800562291,YES
0.19381479529081003,NO
0.6014174427458561,NO
0.5603584607274643,NO
0.27165700228430856,NO
0.20822351080653662,NO
0.48111052539096816,YES
0.20207344930592164,NO
0.6445850172787442,YES
0.19381479529081003,NO
0.49762783342119127,YES
0.34030340303403034,NO
0.4580917237743806,NO
0.6849411351256369,NO
0.27634276342763425,NO
0.7158085866572952,YES
0.6599894570374274,NO
0.6930826451121654,YES
0.44555731271598426,NO
0.1045510455104551,NO
0.6863468634686347,YES
0.5569027118842615,YES
0.4263456920283489,YES
0.6986469864698646,YES
0.49815498154981547,NO
0.18579042933286477,NO
0.7107128214139284,YES
0.4431558601300299,NO
0.5555555555555556,YES
0.24301528729573008,NO
0.4946406606923212,NO
0.5300181573244305,NO
0.2267908393369648,NO
0.23346804896620393,NO
0.5020793065073508,YES
0.25273824166813097,NO
0.5571955719557196,YES
0.2922157793006501,NO
0.4671703859895741,YES
0.4248813916710595,NO
0.5719557195571956,NO
0.6574122884085982,NO
0.28553856967141095,NO
0.6475721900076143,YES
0.5915187723305804,NO
0.5082879400222573,YES
0.3762666198090552,NO
0.11972119721197211,NO
0.7255315410296961,YES
0.41808703801323727,YES
0.3567621390499619,YES
0.7181514672289577,YES
0.4398758273297018,NO
0.17062027763134774,NO
0.7046799039418965,YES
0.29473437591518764,NO
0.6134247056756281,YES
0.17899607567504244,NO
0.3822409652667955,NO
0.3948339483394833,NO
0.10788965032507467,NO
0.2609968956832425,NO
0.44204299185849,YES
0.26650266502665027,NO
0.5994845662742343,YES
0.22544368300825868,NO
0.47332044749018914,YES
0.3318104609617525,NO
0.42775142037134656,NO
0.6499736425935689,NO
0.2657412288408598,NO
0.6400749721782932,YES
0.6152990101329585,NO
0.5051836232648039,YES
0.35875358753587533,NO
0.11843261289755752,NO
0.6550108358226439,YES
0.4149827212557839,YES
0.3055701985591284,YES
0.7929479294792947,YES
0.38458384583845834,NO
0.10777250629649152,NO
0.9592924500673576,YES
0.28946289462894625,NO
0.6786153575821472,YES
0.18087038013237272,NO
0.5619984771276285,NO
0.4884905991917062,NO
0.22321794646517895,NO
0.1994962806770924,NO
0.44579160077315055,YES
0.19164763076202185,NO
0.6261348327768992,YES
0.16113161131611314,NO
0.48251625373396584,YES
0.31418028465998943,NO
0.4151584372986587,NO
0.6642652140807124,NO
0.2542025420254202,NO
0.6909154805833773,YES
0.6191061910619107,NO
0.7113571135711358,YES
0.31142739998828556,NO
0.08334797633690622,NO
0.3021730217302173,YES
0.5576055760557606,YES
0.40853979968371107,YES
0.4141627130557019,YES
0.29297721548644057,NO
0.08036080360803605,NO
0.42863000058572015,YES
0.3455163123059801,NO
0.2619926199261992,YES
0.19686054003397174,NO
0.3776137761377613,NO
0.460493176360335,NO
0.23042230422304222,NO
0.2096878111638259,NO
0.44766590523048083,YES
0.21677502489310607,NO
0.47431617173314594,YES
0.18485327710419958,NO
0.4503016458736015,YES
0.25004392901071865,NO
0.41832132607040357,NO
0.3797809406665495,NO
0.17331459028876,NO
0.3602178878931646,YES
0.3326890411761261,NO
0.28471856147132896,YES
0.36478650500790716,NO
0.1112868271539858,NO
0.5270309845955601,YES
0.620277631347742,YES
0.5487026298834417,YES
0.6369706554208399,YES
0.35670356703567035,NO
0.10941252269665552,NO
0.6283019973056874,YES
0.3637322087506589,NO
0.5197094828091138,YES
0.2089263749780355,NO
0.3643179288935746,NO
0.413752708955661,NO
0.11626544836876937,NO
0.24219527909564809,NO
0.5864230070872138,YES
0.2455338839102676,NO
0.8116909740525977,YES
0.16201019153048674,NO
0.6818368183681836,YES
0.33163474491887773,NO
0.467873250161073,NO
0.5916359163591636,NO
0.2371580858665729,NO
0.5524512387981022,YES
0.5292567211386399,NO
0.45604170327417554,YES
0.2773970596848825,NO
0.04832191179054646,NO
0.30246588180167516,NO
0.3706437064370643,NO
0.19949628067709252,NO
0.3534235342353423,NO
0.2749956070989281,NO
0.07298072980729808,NO
0.48193053359105015,NO
0.22702512739413105,NO
0.22854799976571194,NO
0.13922567797106541,NO
0.5221109353950681,YES
0.49792069349264906,YES
0.35945645170737417,YES
0.12557839864112927,NO
0.2731213026415978,NO
0.14350143501435011,NO
0.2393838224096526,NO
0.19106191061910616,NO
0.23504949335207637,NO
0.13951853804252326,NO
0.2775727757277573,NO
0.27833421191354774,NO
0.11854975692614067,NO
0.345809172377438,NO
0.25080536519650914,NO
0.3533063902067592,NO
0.25308967375388036,YES
0.1838575528612429,YES
0.31640602120306915,NO
0.26632694898377557,NO
0.14502430738593097,NO
0.2220465061793475,NO
0.37298658700872717,YES
0.11386399578281495,YES
0.22479939085105133,NO
0.19990628477713346,NO
0.12581268669829557,NO
0.1493000644292157,NO
0.23059802026591691,NO
0.2723598664558074,NO
0.1181397528260997,NO
0.2867100099572424,YES
0.1869032976044046,NO
0.2147250043929011,YES
0.1473086159433023,NO
0.3197446260176887,YES
0.178234639489252,NO
0.1493586364435073,NO
0.19586481579101506,NO
0.2269665553798395,NO
0.1029110291102911,NO
0.2409066947812335,NO
0.19352193521935218,NO
0.16458736015931585,NO
0.326538979675511,NO
0.06050489076319332,NO
0.4232999472851871,YES
0.6077432202893458,YES
0.5082293680079657,YES
0.5340010542962572,YES
0.33321618930475017,NO
0.07497217829321151,NO
0.5635213494992093,YES
0.3008258654015111,NO
0.38897674691032624,YES
0.18502899314707433,NO
0.42640426404264037,NO
0.47999765711942827,NO
0.2228665143794295,NO
0.14602003162888771,NO
0.5383353833538336,YES
0.1533415334153341,NO
0.6594037368945118,YES
0.18924617817606743,NO
0.5676213904996192,YES
0.22561939905113337,NO
0.38229953728108707,NO
0.440812979558367,NO
0.16786739295964387,NO
0.467053241960991,YES
0.4057283429977157,NO
0.3773209160663035,YES
0.5190651906519066,YES
0.028055994845662735,YES
0.42716570022843076,NO
0.3068002108592514,NO
0.1865518655186552,NO
0.3260118315468869,NO
0.3465706085632284,YES
0.3851109939670825,YES
0.30264159784454986,NO
0.20254202542025418,NO
0.20916066303520175,NO
0.1316113161131611,NO
0.28887717448603056,NO
0.32607040356117845,NO
0.13079130791307914,NO
0.17835178351783515,YES
0.24617817606747494,NO
0.40982838399812566,YES
0.18994904234756632,NO
0.3678908217653605,YES
0.18596614537573947,NO
0.143384290985767,NO
0.2656826568265682,NO
0.2742341709131377,NO
0.1176711767117671,NO
0.34405201194869084,NO
0.2690212616411878,NO
0.2139635682071106,NO
0.2969601124582674,NO
0.055819129619867625,NO
0.26579980085515137,NO
0.37638376383763833,NO
0.21624787676448193,NO
0.3456334563345633,NO
0.25244538159667307,NO
0.10332103321033212,NO
0.37439231535172496,NO
0.3304047326187547,YES
0.2108006794353658,NO
0.21706788496456392,YES
0.34024483101973874,NO
0.40953552392666775,NO
0.208164938792245,NO
0.17887893164645935,NO
0.28688572600011714,NO
0.21671645287881453,NO
0.28506999355707835,NO
0.21238212382123822,NO
0.2889357465003221,NO
0.23048087623733376,YES
0.35810929537866804,YES
0.34012768699115564,YES
0.21589644467873248,YES
0.3083230832308323,NO
0.2831371170854565,YES
0.25027821706788494,NO
0.4930592163064487,YES
0.025185966145375743,YES
0.33052187664733784,NO
0.26579980085515137,NO
0.13846424178527497,NO
0.2284308557371288,NO
0.2671469571838575,YES
0.3919639196391964,YES
0.21706788496456397,NO
0.17208457798863702,NO
0.13219703625607682,NO
0.11023253089673754,NO
0.23241375270895565,NO
0.2799742283137117,NO
0.11374685175423183,NO
0.16611023253089674,YES
0.18807473789023604,NO
0.42751713231418026,YES
0.1416857025713114,NO
0.35734785919287765,YES
0.16195161951619513,NO
0.0988695601241727,NO
0.19943770866280086,NO
0.2140221402214022,NO
0.0850465647513618,NO
0.25156680138229953,NO
0.19059333450477361,NO
0.15480583377262344,NO
0.35605927487846306,NO
0.06671352427809993,NO
0.3435834358343583,NO
0.3815966731095882,NO
0.24055526269548405,NO
0.4251742517425174,NO
0.33778480641949277,NO
0.1445557312715984,NO
0.4165055936273648,NO
0.33427048556199845,YES
0.28219996485679144,NO
0.29075147894336084,YES
0.37814092426638546,NO
0.43519006618637607,NO
0.2047091899490423,NO
0.1691559772740584,NO
0.3159374450887365,NO
0.20301060153458678,NO
0.2799742283137117,NO
0.2639840684121127,NO
0.26937269372693723,NO
0.23838809816669593,YES
0.3731623030516019,YES
0.35816786739295964,YES
0.29122005505769344,YES
0.39735254495402095,NO
0.33749194634803487,YES
0.28003280032800326,NO
