LOWERTRACED_MAX_RAW_LSA_SUM.csv,Associated
0.611539180316366,NO
0.8074133203279956,NO
0.7844594552347525,NO
0.6014239177329029,NO
0.5729796048239243,NO
0.5356309429772914,NO
0.5958216184559081,NO
0.8060544292831294,YES
0.6018129662938053,NO
0.6896510998611236,YES
0.5724523050779871,NO
0.5560344558079046,NO
0.5533889255937681,NO
0.4806972861778689,NO
0.7352837171366858,NO
0.4820200512849371,NO
0.719099297003145,NO
0.590720219201075,NO
0.7341165714539787,NO
0.8417690871739723,YES
0.7994406037477882,YES
0.745362853782351,YES
0.7357144494719708,YES
0.6312250374980288,NO
0.6834263228866848,YES
0.5504585562546852,NO
0.5022498817222902,NO
0.5012383554639439,NO
0.50748536378472,NO
0.6480097039826763,NO
0.5344853339113483,NO
0.48997817854411085,NO
0.492757096836271,NO
0.48707698784709563,NO
0.5340184756382654,NO
0.9159891316505595,YES
0.4706813699233505,NO
0.7564792216805647,YES
0.5452654526962107,NO
0.5398187728435768,NO
0.5395853437070354,NO
0.5117426666083094,NO
0.5039839267365982,NO
0.5097974238037973,NO
0.49931534400576905,NO
0.5781143510982633,NO
0.5415660177197725,NO
0.8362341766655621,YES
0.8308653065251087,YES
0.8181823234396896,YES
0.6716666354038359,YES
0.5304392288779632,NO
0.6616291825325533,YES
0.5004824896884763,NO
0.3580441695167947,NO
0.3099577673892549,NO
1.0,YES
0.7149052145707024,YES
0.6990320332858833,YES
0.8250837670182695,YES
0.44892591334360143,NO
0.3577329306680728,NO
0.8576860364218928,YES
0.26033740236444264,NO
0.8594756598020439,YES
0.26695122789978387,NO
0.4918275486675433,NO
0.4424183814329353,NO
0.44070656776496464,NO
0.34504994758265367,NO
0.6808245606356499,YES
0.3429490853537806,NO
0.7878907245959975,YES
0.44052246442810905,NO
0.706346146230849,YES
0.2834468868820468,NO
0.24679851244503825,NO
0.4199251220466178,NO
0.2779223973172323,NO
0.8680347281418972,YES
0.38031997854675087,NO
0.7654815274880178,YES
0.6160563120002723,NO
0.5964482645307901,NO
0.7795970429530453,YES
0.5067989709665565,NO
0.4584791397024751,NO
0.823481720622839,YES
0.6182349839413259,NO
0.5614338940495718,NO
0.9237784396234843,YES
0.3112833114146154,NO
0.8407554767269066,YES
0.2815600013616701,NO
0.6092514358323452,NO
0.6045050433893355,NO
0.5613206531291662,NO
0.6091312476162092,NO
0.509444501180693,NO
0.5848546174158978,NO
0.6248363043443524,NO
0.5889785321614636,NO
0.5442254425253699,NO
0.3175858981012347,NO
0.30147928767987425,NO
0.45577594693377643,NO
0.3118279793998788,NO
0.7950811756769619,YES
0.4240295843641384,NO
0.7234962404709154,YES
0.44933024595511073,NO
0.41556083086878015,NO
0.7640941525306567,YES
0.7486211354799088,YES
0.7048920772344761,YES
0.7437080079393695,YES
0.48317747075362183,NO
0.4241198992086336,NO
0.7893044992771339,YES
0.6620807567550293,NO
0.7744428442506613,YES
0.5661413816364912,NO
0.5359136979135187,NO
0.5122595454106512,NO
0.5112480191523049,NO
0.42271932438938487,NO
0.670889233011604,YES
0.421629988418858,NO
0.7413070225349432,YES
0.4824771833439975,NO
0.6800707790489013,YES
0.6674496268954827,NO
0.645196049211864,NO
0.7093112520485838,NO
0.5708099643673202,NO
0.7605927154825349,YES
0.6333689729604303,NO
0.7255783450013167,YES
0.5889576902742722,NO
0.5897357873960771,NO
0.6996385322031472,YES
0.3501353680573069,NO
0.34134287058091206,NO
0.7242264012521805,YES
0.5924591273223941,NO
0.5807098607831409,NO
0.7663214555418231,YES
0.1822616087574831,NO
0.7812609202804763,YES
0.17183510732529805,NO
0.37061877478881966,NO
0.315996356838119,NO
0.2953767831102905,NO
0.5997732402673597,NO
0.3769019090473938,NO
0.590358265093521,NO
0.4898038014212778,NO
0.5318453615337961,NO
0.42024191873192407,NO
0.2311261080068278,NO
0.19580049867688754,NO
0.36207985360658435,NO
0.22661314470035965,NO
0.7104540821962346,YES
0.33741417484537056,NO
0.6496846969832758,YES
0.12432046763637022,NO
0.10230031908929288,NO
0.32118876566702026,YES
0.39925969616696855,YES
0.34354794224574114,YES
0.3197881908477715,YES
0.11825131008629236,NO
0.09560868384177115,NO
0.37254317570614043,YES
0.44248577020152025,NO
0.3126296973271669,YES
0.4301918356770036,NO
0.2028012885844121,NO
0.20459091196456325,NO
0.20863701699794845,NO
0.1371590701461503,NO
0.3747496368301157,YES
0.13575849532690154,NO
0.36549028108063797,YES
0.1927930143551972,NO
0.3405133634707022,YES
0.3645204385966741,NO
0.4084051162664677,NO
0.4071601608715799,NO
0.38008238103277114,NO
0.3311484088261224,YES
0.38226105297382473,NO
0.3284250688998054,YES
0.28585134593433836,YES
0.088059057571545,YES
0.8413362706499682,NO
0.6790252110414761,NO
0.6721001466574129,NO
0.6757572031298956,NO
0.23683122726063266,YES
0.3379060433830829,YES
0.6678206124874861,NO
0.19073105698241433,NO
0.6766131099638811,NO
0.18388380231053159,NO
0.17503086336128232,NO
0.13371390619344473,NO
0.12173121051764998,NO
0.11622617338088065,YES
0.6324950031575459,NO
0.2387764700651448,YES
0.5788063017530112,NO
0.28281676715929943,YES
0.5879100380781279,NO
0.2111172015737014,NO
0.20388089834091633,NO
0.22971372278483737,NO
0.22457828178092537,NO
0.7279675200030014,NO
0.24846586342033428,NO
0.6360742499178482,NO
0.5619403519083179,NO
0.548946129974177,NO
0.713060012824708,YES
0.4365625058617808,YES
0.40917348717425006,YES
0.7206853646183956,YES
0.564196833561552,NO
0.5493351785350794,NO
0.8988696055117065,YES
0.1721713564386495,NO
0.7677602404875891,YES
0.15871027623142553,NO
0.6013565289643181,NO
0.509930117152248,NO
0.5221462419645841,NO
0.5620181616204984,NO
0.43446164363290773,YES
0.556804910904406,NO
0.5803548539713175,YES
0.5605397770890692,NO
0.49997742128887623,YES
0.2044623869935508,NO
0.17248259528737142,NO
0.3344046063349611,NO
0.19076787764978548,NO
0.7051234221822985,YES
0.30312510203840604,NO
0.7568668807823211,YES
0.44841667656656314,NO
0.39363863919150155,NO
0.9436463159532837,YES
0.7831248797249428,YES
0.7670182693035822,YES
0.8028107369066054,YES
0.5273157247175752,NO
0.4474051503082169,NO
0.8470066534251212,YES
0.3555285537328167,NO
0.8382141559487263,YES
0.29343640341278954,NO
0.5346242798259564,NO
0.494630087765187,NO
0.4931517032337578,NO
0.4305204427650515,NO
0.729124939471686,YES
0.42538500176113947,NO
0.7872487944705086,YES
0.5098863491891464,NO
0.7333266639294322,YES
0.3748253623535771,NO
0.3524161652455973,NO
0.4425198119505992,NO
0.3116438760630231,NO
0.8473178922738431,YES
0.3909319727749375,NO
0.7771335318870454,YES
0.5298688558984973,NO
0.5109610958386394,NO
0.8375062265137984,YES
0.5345388280884724,YES
0.5635618507317934,YES
0.684765761503506,YES
0.6020762688019875,NO
0.5516555753090332,NO
0.6906014899170424,YES
0.10720927825239385,NO
0.731762827660519,YES
0.10098450127795502,NO
0.2390668670266755,NO
0.19074703576259422,NO
0.1726173728245412,NO
0.5837131767273931,NO
0.539129601107121,YES
0.5791224037087445,NO
0.6745185003011652,YES
0.5634048418482864,NO
0.6038672816412847,YES
0.15794121059407018,NO
0.12269341097631037,NO
0.30305632381067504,NO
0.15490663181903125,NO
0.6968262668914812,YES
0.2750448274257004,NO
0.6289761978700981,YES
0.5294200605943133,NO
0.5312096839744646,NO
0.6533389745374665,YES
0.32936156436426345,YES
0.29621462697537676,YES
0.6414340885738522,YES
0.5259186235461916,NO
0.5175151746306992,NO
0.8194627100428025,YES
0.10992706034212649,NO
0.6930219277495139,YES
0.10035646574392684,NO
0.48421053362873234,NO
0.36002623298867803,NO
0.3782337056389116,NO
0.5557197433113175,NO
0.3246929816334343,YES
0.5533076422337224,NO
0.48303574592072174,YES
0.5239733807416794,NO
0.4115286204268558,YES
0.13124692147957942,NO
0.0951432150278343,NO
0.275817366710921,NO
0.11708555386273112,NO
0.6475810558361106,YES
0.21621512718066926,NO
0.7442985280764537,YES
0.3731955267752251,NO
0.3540543375788258,NO
0.5474677454427478,YES
0.6872862403944953,YES
0.6160903537493513,YES
0.5874619375035172,YES
0.3567776775051427,NO
0.3267431286034755,NO
0.6259777450328573,YES
0.676768034658669,NO
0.5550930972364353,YES
0.6337392638228607,NO
0.449437929038932,NO
0.46834568909878993,NO
0.452161268965249,NO
0.4157574393379506,NO
0.5861336145598646,YES
0.41186695372892623,NO
0.6234044666943169,YES
0.4009735940236583,NO
0.6162459731737122,YES
0.6172436048405979,NO
0.6489121576980553,NO
0.6487565382736944,NO
0.6026153789506666,NO
0.5857501238355465,YES
0.6156874105969882,NO
0.5613956839230546,YES
0.4801665127840662,NO
0.4668610520012033,NO
0.6249085562199487,YES
0.4877446229667871,YES
0.5141221153959716,YES
0.6290324709655144,YES
0.46304837610435945,NO
0.44834234050224786,NO
0.6542428177119916,YES
0.46861315998441033,NO
0.6637356025980108,YES
0.4301751621672506,NO
0.18137304963356488,NO
0.14931544821520498,NO
0.12332700434692295,NO
0.528719773184689,NO
0.46066684312797823,YES
0.5245958584391233,NO
0.6778337498237124,YES
0.4561233117202964,NO
0.5895975362110422,YES
0.45624141574771315,NO
0.4394345179167284,NO
0.5580165192797878,NO
0.4306420204403335,NO
0.6201621637769391,YES
0.5045612470117945,NO
0.6097356623447541,YES
0.3242295970082167,NO
0.285635979766696,NO
0.5069379168811644,NO
0.5635055776363771,NO
0.4520820697939223,NO
0.4739465989166387,NO
0.32990970599739206,NO
0.28882617796609594,NO
0.601165478331732,NO
0.41074913384590483,NO
0.4605633284215952,NO
0.39215261263476886,NO
0.7211946013954337,YES
0.654511678056758,YES
0.6988632139996345,YES
0.31458119269783646,NO
0.4548054097202394,NO
0.31699329377543156,NO
0.4407996615277521,NO
0.3756618167595173,NO
0.45939618273888794,NO
0.34632269216046313,NO
0.36826503099535995,NO
0.3891958435719105,NO
0.352391849710541,NO
0.5305920693840319,NO
0.352391849710541,NO
0.5632721484998356,NO
0.2266812281985176,YES
0.3551450630084987,YES
0.7101824429331761,NO
0.6246695692468229,NO
0.5593872207273959,NO
0.5445255657009231,NO
0.38626894788069266,YES
0.22745932532032248,YES
0.5713699164031906,NO
0.34685902339085,NO
0.5375226916046795,NO
0.3674785971186786,NO
0.2299909198844804,NO
0.21777479507214415,NO
0.2222877583786123,NO
0.3695398597618884,YES
0.5425025131842305,NO
0.27149962241447706,YES
0.5221941783051239,NO
0.42089426980100864,YES
0.5642892325947664,NO
0.31915876585459724,NO
0.26119053028013584,NO
0.3340204208810699,NO
0.30242967773579293,NO
0.6055283800504235,NO
0.2925478442888713,NO
0.5656119977018347,NO
0.17705947371455927,NO
0.154883705743121,NO
0.6599965680359092,YES
0.6487044335557165,YES
0.648159765570453,YES
0.6670772518443334,YES
0.18343987011335905,NO
0.15550618344056488,NO
0.7219330989315754,YES
0.6098697451523508,NO
0.6744691745014795,YES
0.6010772476759559,NO
0.46516869076127765,NO
0.44563845300397587,NO
0.45178542026623425,NO
0.16056381473229642,NO
0.5893356231620063,YES
0.16009695645921346,NO
0.6992807464730317,YES
0.22553492440300155,NO
0.6441136605370679,YES
0.5567257117330794,NO
0.5536911329580404,NO
0.6191291009018285,NO
0.5526017969875137,NO
0.6721348831360648,YES
0.5864490217860248,NO
0.6534605522127485,YES
0.33811793590286016,YES
0.08959371519839049,YES
0.82985100134847,NO
0.6806119733862995,NO
0.6301134701811646,NO
0.6428742629787642,NO
0.24490190071063894,YES
0.3946077869458924,YES
0.6460644611781641,NO
0.20958115448770986,NO
0.6350932917607156,NO
0.21277135268710978,NO
0.04447033469986639,NO
0.015836360617447837,NO
0.011712445871882138,NO
0.15759940364413455,YES
0.6192201104758966,NO
0.3213110380718754,YES
0.582727355463249,NO
0.3341496405816554,YES
0.5897302295594927,NO
0.17876850846423775,NO
0.18958405845732518,NO
0.22895577282065066,NO
0.18693852824318868,NO
0.7090125183321766,NO
0.21821803253974376,NO
0.6228771669483795,NO
0.39082012131367816,NO
0.34576829796117714,NO
0.5450229920752199,NO
0.5663504952379761,NO
0.47087797839252077,NO
0.563308274437634,NO
0.3565060382420841,NO
0.36210833751907906,NO
0.6173860244030711,NO
0.67725504008937,YES
0.533662774096869,NO
0.6651167249892143,YES
0.48513938706788684,NO
0.5022575237475937,NO
0.4924535000128525,NO
0.4045146306574434,NO
0.4741459863041012,NO
0.4235002004294819,NO
0.501379385567271,NO
0.4557134212722028,NO
0.5158519920328413,NO
0.6078487768243772,YES
0.6153963189058842,YES
0.635393414936269,YES
0.6623155753507168,YES
0.5751353506890677,NO
0.5878516807939925,YES
0.5605071247991364,NO
0.46308102839429244,YES
0.2200034875424567,YES
0.7262147172902211,NO
0.6298084838986001,NO
0.557134212722027,NO
0.5593128846630805,NO
0.31057399252054146,YES
0.5320982430983828,YES
0.5802436972396311,NO
0.23099202519923112,NO
0.5567451641611245,NO
0.23223698059411885,NO
0.015717561860458,NO
0.0007002874096243561,NO
0.0,NO
0.2801503950579717,YES
0.5476414278360078,NO
0.47700896687459926,YES
0.5321572951120912,NO
0.4603576884679754,YES
0.5547999213566124,NO
0.184150578466579,NO
0.1825943842229693,NO
0.24616491907442573,NO
0.20002375975139797,NO
0.6175923590862639,NO
0.20959435434959767,NO
0.5663935684715047,NO
0.4398735870068896,NO
0.37692552985287714,NO
0.6080460800231207,NO
0.715071254938659,NO
0.6564805416667536,NO
0.6127924724661302,NO
0.4481992262102016,NO
0.41466324026041246,NO
0.6289768925996713,NO
0.5877606712199244,YES
0.5968414814691309,NO
0.6664262902343948,YES
0.6207929782292594,NO
0.6166690634836937,NO
0.6004068336379723,NO
0.3920206140158913,NO
0.6523566269211879,NO
0.39630014818581794,NO
0.6401405021088518,NO
0.5071011783308289,NO
0.6392845952748664,NO
0.5227895615492192,YES
0.528858719099297,YES
0.5434091352770478,YES
0.6596568452746927,YES
0.6432938796408805,NO
0.536717500029526,YES
0.574432284361151,NO
