UPPERTRACED_SUM_RAW_VSM_SUM.csv,Associated
0.24977928193054733,NO
0.3211080047086522,NO
0.19960270747498532,NO
0.2899499705709241,NO
0.2372719246615656,NO
0.08519717480871103,NO
0.22101236021188936,NO
0.5141627427898765,YES
0.20011771630370806,NO
0.3001765744555621,YES
0.21016038846380225,NO
0.27155679811653916,NO
0.06617863449087699,NO
0.10866686286050617,NO
0.24334167157151265,NO
0.10531930547380813,NO
0.17374190700412004,NO
0.10513537374926427,NO
0.21288257798705118,NO
0.434299587992937,YES
0.5406856974690994,YES
0.4562610359034726,YES
0.3043702177751619,YES
0.2557018834608593,NO
0.3432533843437316,YES
0.16185991759858742,NO
0.20151559741024128,NO
0.0660314891112419,NO
0.2445924072984108,NO
0.3235726898175397,NO
0.19551942319011184,NO
0.2929664508534432,NO
0.22572101236021191,NO
0.06426574455562097,NO
0.22833284284873456,NO
0.5670982931135962,YES
0.21111683343143023,NO
0.27402148322542674,YES
0.16645821071218364,NO
0.22369776339022956,NO
0.015192760447321957,NO
0.16410388463802233,NO
0.2535314891112419,NO
0.14560035314891115,NO
0.24683637433784578,NO
0.07029870512065922,NO
0.2802015891701,NO
0.5138684520306063,YES
0.6087772218952325,YES
0.5680915244261329,YES
0.25562831077104176,YES
0.23822836962919364,NO
0.3806283107710418,YES
0.17639052383755152,NO
0.21954090641553853,NO
0.04506327251324309,NO
0.23403472630959388,NO
0.3373675691583285,NO
0.2179958799293702,NO
0.28354914655679814,NO
0.23841230135373748,NO
0.07298410829899943,NO
0.21188934667451442,NO
0.5726530311948204,YES
0.192135079458505,NO
0.28678634490876986,YES
0.20033843437316073,NO
0.271740729841083,NO
0.06522218952324899,NO
0.10737934078869923,NO
0.25676868746321363,NO
0.10366391995291346,NO
0.17719982342554444,NO
0.09248087110064745,NO
0.2280017657445556,NO
0.5137213066509712,YES
0.6160609181871688,YES
0.4892951736315479,YES
0.2884417304296645,YES
0.2483814008240141,NO
0.35598145968216593,YES
0.1558637433784579,NO
0.19334902884049437,NO
0.04304002354326074,NO
0.20192024720423773,NO
0.35737934078869926,NO
0.19518834608593294,NO
0.24793996468510887,NO
0.1987198351971748,NO
0.04826368452030606,NO
0.19974985285462038,NO
0.6027442613301941,YES
0.14721895232489698,NO
0.2964979399646851,YES
0.1954090641553855,NO
0.2719982342554444,NO
0.06662007062978223,NO
0.12029134785167744,NO
0.24278987639788113,NO
0.11503090052972337,NO
0.16866539140670983,NO
0.08475573866980576,NO
0.23234255444379048,NO
0.48922160094173045,YES
0.6090347263095939,YES
0.5018393172454385,YES
0.23627869334902885,YES
0.21781194820482636,NO
0.32379340788699235,YES
0.1493157739846969,NO
0.3712110064743967,NO
0.12621394938198938,NO
0.7908696291936432,YES
0.38511624484991175,YES
0.3167672160094173,YES
0.8957474985285463,YES
0.46431724543849323,NO
0.14328281341965865,NO
0.919437904649794,YES
0.22980429664508534,NO
0.7377501471453798,YES
0.17271188934667453,NO
0.49175985874043554,NO
0.46314008240141263,NO
0.18555032371983518,NO
0.20247204237786937,NO
0.43393172454384926,YES
0.1824970570924073,NO
0.597814891112419,YES
0.26272807533843434,NO
0.4178928781636256,YES
0.299551206592113,NO
0.3688934667451442,NO
0.6556430253090053,NO
0.27030606238964094,NO
0.8017583872866392,YES
0.6559373160682755,NO
0.6462257210123603,YES
0.13228369629193645,NO
0.054259858740435554,NO
0.223624190700412,YES
0.11867274867569158,NO
0.07901706886403767,NO
0.3644055326662743,YES
0.1473293113596233,NO
0.03148911124190701,NO
0.4515891701000588,YES
0.09229693937610359,NO
0.2871542083578576,YES
0.05852707474985286,NO
0.21586227192466162,NO
0.21788552089464386,NO
0.10565038257798706,NO
0.07011477339611535,NO
0.16185991759858742,NO
0.04532077692760446,NO
0.20824749852854624,NO
0.03851530311948205,NO
0.15670982931135963,NO
0.10079458505002944,NO
0.12941436138905238,NO
0.232894349617422,NO
0.09523984696880519,NO
0.2958357857563272,YES
0.24488669805768098,NO
0.2479031783402001,YES
0.211153619776339,NO
0.03972925250147147,NO
0.3015008828722778,YES
0.5776559741024132,YES
0.49256915832842846,YES
0.3613890523837552,YES
0.23307828134196584,NO
0.032040906415538556,NO
0.3387286639199529,YES
0.25091965862271925,NO
0.27030606238964094,YES
0.12382283696291937,NO
0.24448204826368453,NO
0.32268981753972925,NO
0.13305620953502062,NO
0.0932901706886404,NO
0.4745070629782225,YES
0.08615361977633904,NO
0.5882136550912302,YES
0.10940258975868158,NO
0.5105208946439082,YES
0.21869482048263683,NO
0.34391553855208945,NO
0.339832254267216,NO
0.1252575044143614,NO
0.3318864037669217,YES
0.2885888758092996,NO
0.23679370217775164,YES
0.10620217775161858,NO
0.05466450853443203,NO
0.2803855208946439,YES
0.09696880517951739,NO
0.08464537963507945,NO
0.3106974690994703,YES
0.11642878163625661,NO
0.047160094173042955,NO
0.38625662154208357,YES
0.05779134785167746,NO
0.34663772807533844,YES
0.04388610947616245,NO
0.188934667451442,NO
0.1212110064743967,NO
0.05609917598587405,NO
0.050985874043555035,NO
0.13176868746321363,NO
0.0451736315479694,NO
0.2403987639788111,NO
0.01791494997057093,NO
0.15214832254267213,NO
0.11002795762213066,NO
0.10057386698057683,NO
0.2647513243084167,NO
0.10605503237198352,NO
0.27725868157739847,YES
0.2497424955856386,NO
0.27913478516774576,YES
0.19897733961153619,NO
0.033107710417892885,NO
0.2304664508534432,YES
0.5472336668628606,YES
0.4564817539729253,YES
0.29933048852266037,YES
0.20203060623896413,NO
0.018209240729841092,NO
0.28005444379046496,YES
0.20765891701000588,NO
0.19033254855797527,YES
0.1201074161271336,NO
0.22038699234844028,NO
0.3106238964096527,NO
0.12338140082401411,NO
0.09976456739258388,NO
0.4692466156562684,YES
0.09248087110064745,NO
0.5452839905826956,YES
0.11392731018246027,NO
0.4847336668628605,YES
0.13603590347263098,NO
0.29252501471453796,NO
0.2575412007062978,NO
0.09564449676280165,NO
0.26721600941730433,YES
0.23042966450853442,NO
0.18738964096527366,YES
0.41675250147145376,YES
0.05341377280753386,YES
0.23300470865214834,NO
0.12356533254855798,NO
0.06952619187757506,NO
0.11135226603884638,NO
0.2665906415538552,YES
0.33280606238964094,YES
0.06459682165979988,NO
0.05683490288404945,NO
0.05558416715715127,NO
0.03468952324897,NO
0.12099028840494408,NO
0.1704311359623308,NO
0.04109034726309595,NO
0.207806062389641,YES
0.09031047675103004,NO
0.3827619187757504,YES
0.0061065332548558005,NO
0.33589611536197767,YES
0.03638169511477339,NO
0.04443790464979401,NO
0.09947027663331373,NO
0.06264714537963509,NO
0.04583578575632724,NO
0.15030900529723365,NO
0.10061065332548558,NO
0.051096233078281345,NO
0.3627501471453797,NO
0.13434373160682753,NO
0.7163037080635668,YES
0.37492642731018244,YES
0.30113301942319015,YES
0.9074823425544438,YES
0.41395673925838733,NO
0.12900971159505592,NO
1.0,YES
0.22847998822836962,NO
0.7554811653914066,YES
0.1618967039434962,NO
0.5252722189523249,NO
0.47678781636256623,NO
0.2057828134196586,NO
0.20019128899352562,NO
0.43886109476162444,YES
0.17874484991171277,NO
0.6211006474396703,YES
0.2146115361977634,NO
0.44173042966450854,YES
0.30256768687463215,NO
0.3741171277221895,NO
0.6555694526191878,NO
0.26945997645673925,NO
0.7858298999411419,YES
0.6597998822836963,NO
0.7032445556209537,YES
0.37522071806945256,NO
0.12706003531489113,NO
0.7607783990582695,YES
0.41391995291347855,YES
0.3454605650382578,YES
0.8817686874632138,YES
0.4626618599175986,NO
0.14696144791053564,NO
0.9109402589758682,YES
0.2633534432018835,NO
0.7242495585638611,YES
0.17377869334902885,NO
0.49713066509711595,NO
0.4729620364920541,NO
0.19548263684520306,NO
0.20416421424367276,NO
0.45331812831077095,YES
0.1827545615067687,NO
0.5940626839317247,YES
0.2568054738081224,NO
0.4271998234255444,YES
0.3312978222483814,NO
0.40737198351971743,NO
0.6548705120659211,NO
0.2747939964685109,NO
0.788515303119482,YES
0.6494997057092406,NO
0.6482857563272513,YES
0.3812536786344909,NO
0.15005150088287228,NO
0.7969393761035903,YES
0.39217922307239556,YES
0.3450559152442613,YES
0.9123013537374927,YES
0.4655311948204826,NO
0.16377280753384346,NO
0.9233372572101237,YES
0.23451294879340784,NO
0.7602633902295468,YES
0.17135079458505004,NO
0.4679223072395526,NO
0.4398175397292526,NO
0.15446586227192463,NO
0.24411418481459685,NO
0.4592775161859917,YES
0.22296203649205415,NO
0.6365509123013537,YES
0.24963213655091226,NO
0.46177898763978814,YES
0.3173190111830489,NO
0.3873234255444378,NO
0.6774941141848145,NO
0.28925103001765745,NO
0.8037080635668041,YES
0.6832695703354914,NO
0.6645821071218363,YES
0.3579679223072395,NO
0.13655091230135372,NO
0.7172601530311948,YES
0.37260888758092997,YES
0.29609329017068864,YES
0.8992054149499706,YES
0.4064523248969983,NO
0.12455856386109476,NO
0.9916494997057093,YES
0.2308711006474397,NO
0.7493378457916422,YES
0.1661271336080047,NO
0.51854031783402,NO
0.4545688640376692,NO
0.1863964096527369,NO
0.207806062389641,NO
0.43532960565038253,YES
0.18768393172454384,NO
0.6234549735138317,YES
0.20791642142436723,NO
0.44827839905826955,YES
0.29977192466156566,NO
0.36937168922895813,NO
0.6596895232489699,NO
0.26644349617422014,NO
0.7878163625662153,YES
0.6505297233666862,NO
0.726493525603296,YES
0.22413919952913475,NO
0.059630665097115954,NO
0.24827104178928783,YES
0.6060550323719835,YES
0.5079826368452032,YES
0.3367054149499705,YES
0.2222998822836963,NO
0.03498381400824015,NO
0.3106974690994702,YES
0.2377869334902884,NO
0.215788699234844,YES
0.13570482636845202,NO
0.24900676868746324,NO
0.34733666862860507,NO
0.1505297233666863,NO
0.13897881106533255,NO
0.491833431430253,YES
0.13051795173631547,NO
0.5898690406121248,YES
0.1198499117127722,NO
0.5377427898763978,YES
0.17488228369629194,NO
0.3255959387875221,NO
0.2911271336080047,NO
0.12021777516185994,NO
0.29841082989994117,YES
0.26015303119482047,NO
0.20835785756327252,YES
0.22597851677457326,NO
0.0642289582107122,NO
0.30389199529134786,YES
0.5957180694526192,YES
0.5437757504414362,YES
0.37536786344908774,YES
0.22380812242495585,NO
0.043738964096527375,NO
0.34306945261918775,YES
0.2328207769276045,NO
0.28616097704532073,YES
0.13290906415538553,NO
0.2107489699823426,NO
0.28498381400824013,NO
0.08354178928781636,NO
0.1436506768687463,NO
0.5165170688640377,YES
0.13507945850500294,NO
0.6996027074749853,YES
0.09718952324896998,NO
0.6091450853443201,YES
0.1922086521483225,NO
0.32000441436138904,NO
0.3416715715126545,NO
0.13235726898175398,NO
0.3336889346674514,YES
0.3010594467333726,NO
0.2502207180694526,YES
0.10495144202472045,NO
0.012360211889346676,NO
0.10149352560329608,NO
0.1522586815773985,NO
0.04510005885815187,NO
0.11462625073572691,NO
0.11852560329605649,NO
0.0,NO
0.2483814008240141,NO
0.07831812831077103,NO
0.0538184226015303,NO
0.049624779281930556,NO
0.3666127133608005,YES
0.31989405532666276,YES
0.2983740435550324,YES
0.027552972336668632,NO
0.09038404944084755,NO
0.02696439081812832,NO
0.03321806945261918,NO
0.08173925838728663,NO
0.05058122424955856,NO
0.007467628016480293,NO
0.09078869923484403,NO
0.07191730429664508,NO
0.025235432607416133,NO
0.11675985874043557,NO
0.06349323131253677,NO
0.18231312536786345,NO
0.3510888758092996,YES
0.1419952913478517,YES
0.2005591524426133,NO
0.12742789876397878,NO
0.045798999411418476,NO
0.07886992348440261,NO
0.299551206592113,YES
0.24290023543260741,YES
0.048557975279576227,NO
0.08482931135962332,NO
0.01938640376692173,NO
0.07566951147733961,NO
0.10370070629782227,NO
0.16689964685108888,NO
0.04535756327251325,NO
0.28987639788110653,YES
0.07732489699823428,NO
0.3605429664508534,YES
0.008902295467922303,NO
0.36348587404355504,YES
0.054774867569158336,NO
0.049698351971748086,NO
0.08074602707474987,NO
0.06614184814596821,NO
0.03682313125367863,NO
0.12198351971748086,NO
0.07563272513243086,NO
0.04734402589758681,NO
0.1971012360211889,NO
0.03115803413772808,NO
0.25470865214832256,YES
0.58104031783402,YES
0.5163699234844026,YES
0.32758240141259565,YES
0.20604031783402,NO
0.019717480871100646,NO
0.30929958799293705,YES
0.20607710417892877,NO
0.22546350794585052,YES
0.12018098881695113,NO
0.2302089464390818,NO
0.31036639199529137,NO
0.12411712772218952,NO
0.08402001177163038,NO
0.4865729841082989,YES
0.07717775161859916,NO
0.6189670394349618,YES
0.10259711595055915,NO
0.5441436138905238,YES
0.14618893466745142,NO
0.2804958799293702,NO
0.27703796350794585,NO
0.09649058269570338,NO
0.2924882283696292,YES
0.24624779281930548,NO
0.20512065921130074,YES
0.4327177751618599,YES
0.04539434961742202,YES
0.2270821071218364,NO
0.12382283696291937,NO
0.049183343143025304,NO
0.09531341965862272,NO
0.2616612713360801,YES
0.3508681577398469,YES
0.0538184226015303,NO
0.06636256621542083,NO
0.03546203649205415,NO
0.048962625073572685,NO
0.10664361389052385,NO
0.16208063566804,NO
0.03645526780459095,NO
0.21862124779281933,YES
0.08354178928781636,NO
0.413037080635668,YES
0.007467628016480293,NO
0.3514199529134785,YES
0.0367495585638611,NO
0.029760153031194836,NO
0.09332695703354915,NO
0.06290464979399649,NO
0.028656562683931727,NO
0.1408549146556798,NO
0.0869261330194232,NO
0.04436433195997645,NO
0.21214685108887582,NO
0.04101677457327839,NO
0.19864626250735723,NO
0.3309667451442025,NO
0.17731018246027075,NO
0.2615876986462625,NO
0.2057828134196586,NO
0.06066068275456152,NO
0.2181430253090053,NO
0.5189449676280165,YES
0.15597410241318424,NO
0.2823719835197175,YES
0.20615067686874633,NO
0.2934078869923485,NO
0.08350500294290758,NO
0.1410756327251324,NO
0.24087698646262506,NO
0.14571071218363743,NO
0.1818349028840494,NO
0.09836668628605061,NO
0.23237934078869926,NO
0.4103148911124191,YES
0.5362345497351384,YES
0.4444894055326662,YES
0.2609255444379046,YES
0.2179223072395527,NO
0.3179811653914067,YES
0.15667304296645088,NO
0.4383828722778105,YES
0.053634490876986476,YES
0.20317098293113595,NO
0.12488964096527369,NO
0.03976603884638022,NO
0.08089317245438493,NO
0.239295173631548,YES
0.36245585638610944,YES
0.04778546203649206,NO
0.06864331959976455,NO
0.023506474396703947,NO
0.05032371983519719,NO
0.10384785167745733,NO
0.16572248381400825,NO
0.04171571512654505,NO
0.223145968216598,YES
0.07478663919952916,NO
0.4332327839905826,YES
0.008644791053560932,NO
0.3576736315479694,YES
0.04532077692760446,NO
0.024462919364331967,NO
0.0821806945261919,NO
0.06319894055326665,NO
0.027001177163037085,NO
0.12271924661565628,NO
0.07500735726898175,NO
0.042745732783990575,NO
0.21891553855208945,NO
0.03932460270747498,NO
0.21678193054738076,NO
0.31662007062978226,NO
0.18040023543260744,NO
0.2733225426721601,NO
0.23271041789287816,NO
0.06908475573866982,NO
0.21196291936433198,NO
0.5074676280164803,YES
0.1741833431430253,NO
0.3138243084167157,YES
0.20718069452619187,NO
0.28439523248969983,NO
0.07143908181283107,NO
0.11874632136550911,NO
0.2404723366686286,NO
0.11642878163625661,NO
0.16277957622130665,NO
0.10623896409652736,NO
0.20607710417892877,NO
0.40093437316068276,YES
0.5261550912301354,YES
0.43183490288404935,YES
0.2905017657445556,YES
0.23848587404355504,NO
0.32463949381989404,YES
0.1515965273690406,NO
