LOWERTRACED_SUM_RAW_LSA_MAX.csv,Associated
0.7695912784616621,NO
0.8175034194223186,NO
0.8175034194223186,NO
0.7695912784616621,NO
0.3784697079411054,NO
0.3784697079411054,NO
0.7695912784616621,NO
0.5791897980529406,YES
0.7695912784616621,NO
0.5791897980529406,YES
0.2676804248129374,NO
0.2676804248129374,NO
0.2676804248129374,NO
0.3784697079411054,NO
0.8175034194223186,NO
0.3784697079411054,NO
0.8175034194223186,NO
0.3784697079411054,NO
0.8175034194223186,NO
0.5791897980529406,YES
0.5791897980529406,YES
0.5791897980529406,YES
0.5791897980529406,YES
0.7695912784616621,NO
0.5791897980529406,YES
0.7695912784616621,NO
0.2947340896290932,NO
0.2947340896290932,NO
0.7219808512350148,YES
0.4457317563762168,YES
0.4457317563762168,YES
0.7219808512350148,YES
0.2947340896290932,NO
0.2947340896290932,NO
0.7219808512350148,YES
0.5487167109180142,NO
0.7219808512350148,YES
0.5487167109180142,NO
0.2266071284898221,NO
0.2571,NO
0.2375,NO
0.2947340896290932,NO
0.4457317563762168,YES
0.2947340896290932,NO
0.4457317563762168,YES
0.2947340896290932,NO
0.4457317563762168,YES
0.5487167109180142,NO
0.5487167109180142,NO
0.5487167109180142,NO
0.5487167109180142,NO
0.7219808512350148,YES
0.5487167109180142,NO
0.7219808512350148,YES
0.302820017700539,NO
0.302820017700539,NO
0.8831362136937805,NO
0.7725883015528199,NO
0.7725883015528199,NO
0.8831362136937805,NO
0.302820017700539,NO
0.302820017700539,NO
0.8831362136937805,NO
0.4957760077238715,YES
0.8831362136937805,NO
0.4957760077238715,YES
0.28049320138386025,NO
0.28049320138386025,NO
0.28049320138386025,NO
0.302820017700539,NO
0.7725883015528199,NO
0.302820017700539,NO
0.7725883015528199,NO
0.302820017700539,NO
0.7725883015528199,NO
0.4957760077238715,YES
0.4957760077238715,YES
0.4957760077238715,YES
0.4957760077238715,YES
0.8831362136937805,NO
0.4957760077238715,YES
0.8831362136937805,NO
0.5179821385469465,NO
0.5179821385469465,NO
0.4033510338723951,NO
0.3513154718802799,NO
0.3513154718802799,NO
0.4033510338723951,NO
0.5179821385469465,NO
0.5179821385469465,NO
0.4033510338723951,NO
0.4015407514683401,YES
0.4033510338723951,NO
0.4015407514683401,YES
0.14458122133719525,NO
0.14458122133719525,NO
0.14458122133719525,NO
0.5179821385469465,NO
0.3513154718802799,NO
0.5179821385469465,NO
0.3513154718802799,NO
0.5179821385469465,NO
0.3513154718802799,NO
0.4042,YES
0.4015407514683401,YES
0.4941,YES
0.4015407514683401,YES
0.4033510338723951,NO
0.4015407514683401,YES
0.4033510338723951,NO
0.40938530855257854,NO
0.40938530855257854,NO
0.8122737146994929,NO
0.8197763295518544,NO
0.8197763295518544,NO
0.8122737146994929,NO
0.40938530855257854,NO
0.40938530855257854,NO
0.8122737146994929,NO
0.571023412985759,YES
0.8122737146994929,NO
0.571023412985759,YES
0.2629535763134604,NO
0.2629535763134604,NO
0.2629535763134604,NO
0.40938530855257854,NO
0.8197763295518544,NO
0.40938530855257854,NO
0.8197763295518544,NO
0.40938530855257854,NO
0.8197763295518544,NO
0.571023412985759,YES
0.571023412985759,YES
0.571023412985759,YES
0.571023412985759,YES
0.8122737146994929,NO
0.571023412985759,YES
0.8122737146994929,NO
0.3646713331724192,NO
0.3646713331724192,NO
0.5993241612358193,NO
0.622033148282243,NO
0.622033148282243,NO
0.5993241612358193,NO
0.3646713331724192,NO
0.3646713331724192,NO
0.5993241612358193,NO
0.5959851959127844,YES
0.5993241612358193,NO
0.5959851959127844,YES
0.2573819293587577,NO
0.2573819293587577,NO
0.2573819293587577,NO
0.3646713331724192,NO
0.622033148282243,NO
0.3646713331724192,NO
0.622033148282243,NO
0.3646713331724192,NO
0.622033148282243,NO
0.5959851959127844,YES
0.5959851959127844,YES
0.5959851959127844,YES
0.5959851959127844,YES
0.5993241612358193,NO
0.5959851959127844,YES
0.5993241612358193,NO
0.2956995735779225,NO
0.2956995735779225,NO
0.8547348941990505,YES
0.6694424330195511,YES
0.6694424330195511,YES
0.8547348941990505,YES
0.2956995735779225,NO
0.2956995735779225,NO
0.8547348941990505,YES
0.18120926864590872,NO
0.8547348941990505,YES
0.18120926864590872,NO
0.22467616059216347,NO
0.22467616059216347,NO
0.22467616059216347,NO
0.2956995735779225,NO
0.6694424330195511,YES
0.2956995735779225,NO
0.6694424330195511,YES
0.2956995735779225,NO
0.6694424330195511,YES
0.18120926864590872,NO
0.18120926864590872,NO
0.3025,NO
0.18120926864590872,NO
0.8547348941990505,YES
0.2516,NO
0.8547348941990505,YES
0.3555394641564084,NO
0.3555394641564084,NO
0.8490023332528762,YES
0.3828747284576393,NO
0.3828747284576393,NO
0.8490023332528762,YES
0.3555394641564084,NO
0.3555394641564084,NO
0.8490023332528762,YES
0.2456553222302679,NO
0.8490023332528762,YES
0.2456553222302679,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.3555394641564084,NO
0.3828747284576393,NO
0.3555394641564084,NO
0.3828747284576393,NO
0.3555394641564084,NO
0.3828747284576393,NO
0.2456553222302679,NO
0.2456553222302679,NO
0.3767,NO
0.2456553222302679,NO
0.8490023332528762,YES
0.3359,NO
0.8490023332528762,YES
0.3695792099123018,NO
0.3695792099123018,NO
1.0,YES
0.6375412342103144,YES
0.6375412342103144,YES
1.0,YES
0.3695792099123018,NO
0.3695792099123018,NO
1.0,YES
0.5049481052377504,NO
1.0,YES
0.5049481052377504,NO
0.240888245232923,NO
0.240888245232923,NO
0.240888245232923,NO
0.3695792099123018,NO
0.6375412342103144,YES
0.3695792099123018,NO
0.6375412342103144,YES
0.3695792099123018,NO
0.6375412342103144,YES
0.5049481052377504,NO
0.5049481052377504,NO
0.5049481052377504,NO
0.5049481052377504,NO
1.0,YES
0.5049481052377504,NO
1.0,YES
0.38587175154879705,NO
0.38587175154879705,NO
0.7047027114007561,YES
0.2798897739158419,NO
0.2798897739158419,NO
0.7047027114007561,YES
0.38587175154879705,NO
0.38587175154879705,NO
0.7047027114007561,YES
0.159,NO
0.7047027114007561,YES
0.1456,NO
0.2244,NO
0.17278139834258588,NO
0.17278139834258588,NO
0.38587175154879705,NO
0.2798897739158419,NO
0.38587175154879705,NO
0.3557,NO
0.38587175154879705,NO
0.2798897739158419,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.7047027114007561,YES
0.3584,NO
0.7047027114007561,YES
0.15240566417249976,NO
0.15240566417249976,NO
0.5916204038941184,YES
0.313742054871671,YES
0.313742054871671,YES
0.5916204038941184,YES
0.15240566417249976,NO
0.15240566417249976,NO
0.5916204038941184,YES
0.3861131225360045,NO
0.5916204038941184,YES
0.3861131225360045,NO
0.171,NO
0.1733,NO
0.1785,NO
0.15240566417249976,NO
0.313742054871671,YES
0.15240566417249976,NO
0.313742054871671,YES
0.15240566417249976,NO
0.313742054871671,YES
0.3861131225360045,NO
0.3861131225360045,NO
0.3861131225360045,NO
0.3861131225360045,NO
0.5916204038941184,YES
0.3861131225360045,NO
0.5916204038941184,YES
0.3024,YES
0.1389894601335586,YES
0.5324241692815189,NO
0.6809678976587014,NO
0.6809678976587014,NO
0.5324241692815189,NO
0.2394,YES
0.3693,YES
0.5324241692815189,NO
0.21069675758307185,NO
0.5324241692815189,NO
0.21069675758307185,NO
0.2131,NO
0.16,NO
0.1446,NO
0.1389894601335586,YES
0.6809678976587014,NO
0.2419,YES
0.6809678976587014,NO
0.2985,YES
0.6809678976587014,NO
0.21069675758307185,NO
0.21069675758307185,NO
0.21069675758307185,NO
0.21069675758307185,NO
0.5324241692815189,NO
0.21069675758307185,NO
0.5324241692815189,NO
0.3604875693941588,NO
0.3604875693941588,NO
0.8876619197039181,YES
0.4297006999758628,YES
0.4297006999758628,YES
0.8876619197039181,YES
0.3604875693941588,NO
0.3604875693941588,NO
0.8876619197039181,YES
0.1750341942231877,NO
0.8876619197039181,YES
0.1750341942231877,NO
0.3042,NO
0.2333856303805616,NO
0.2333856303805616,NO
0.3604875693941588,NO
0.4297006999758628,YES
0.3604875693941588,NO
0.4297006999758628,YES
0.3604875693941588,NO
0.4297006999758628,YES
0.1750341942231877,NO
0.1750341942231877,NO
0.3023,NO
0.1750341942231877,NO
0.8876619197039181,YES
0.2621,NO
0.8876619197039181,YES
0.3241210073215865,NO
0.3241210073215865,NO
0.8911014562716226,YES
0.7423565854051009,YES
0.7423565854051009,YES
0.8911014562716226,YES
0.3241210073215865,NO
0.3241210073215865,NO
0.8911014562716226,YES
0.2817201705688309,NO
0.8911014562716226,YES
0.2817201705688309,NO
0.24306058411778897,NO
0.24306058411778897,NO
0.24306058411778897,NO
0.3241210073215865,NO
0.7423565854051009,YES
0.3241210073215865,NO
0.7423565854051009,YES
0.3241210073215865,NO
0.7423565854051009,YES
0.2817201705688309,NO
0.2817201705688309,NO
0.3004,NO
0.2817201705688309,NO
0.8911014562716226,YES
0.2817201705688309,NO
0.8911014562716226,YES
0.35529809316920097,NO
0.35529809316920097,NO
0.6382251186740685,YES
0.4074744549038538,YES
0.4074744549038538,YES
0.6382251186740685,YES
0.35529809316920097,NO
0.35529809316920097,NO
0.6382251186740685,YES
0.1102,NO
0.6382251186740685,YES
0.1022,NO
0.1483,NO
0.14383699412663928,NO
0.14383699412663928,NO
0.35529809316920097,NO
0.4074744549038538,YES
0.35529809316920097,NO
0.4074744549038538,YES
0.35529809316920097,NO
0.4074744549038538,YES
0.1754,NO
0.1301,NO
0.3619,NO
0.1715,NO
0.6382251186740685,YES
0.3259,NO
0.6382251186740685,YES
0.3419824603749295,NO
0.3419824603749295,NO
0.7673988253278622,YES
0.3302558532464397,YES
0.3302558532464397,YES
0.7673988253278622,YES
0.3419824603749295,NO
0.3419824603749295,NO
0.7673988253278622,YES
0.10431249497143774,NO
0.7673988253278622,YES
0.10431249497143774,NO
0.2859,NO
0.19464558693378387,NO
0.19464558693378387,NO
0.3419824603749295,NO
0.3302558532464397,YES
0.3419824603749295,NO
0.3302558532464397,YES
0.3419824603749295,NO
0.3302558532464397,YES
0.1277,NO
0.10431249497143774,NO
0.3135,NO
0.1095,NO
0.7673988253278622,YES
0.2369,NO
0.7673988253278622,YES
0.28097594335827497,NO
0.28097594335827497,NO
0.8193941588221094,YES
0.3957880762732319,YES
0.3957880762732319,YES
0.8193941588221094,YES
0.28097594335827497,NO
0.28097594335827497,NO
0.8193941588221094,YES
0.5511304207900876,NO
0.8193941588221094,YES
0.5511304207900876,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.28097594335827497,NO
0.3957880762732319,YES
0.28097594335827497,NO
0.3957880762732319,YES
0.28097594335827497,NO
0.3957880762732319,YES
0.5511304207900876,NO
0.5511304207900876,NO
0.5511304207900876,NO
0.5511304207900876,NO
0.8193941588221094,YES
0.5511304207900876,NO
0.8193941588221094,YES
0.3271984874084801,NO
0.3271984874084801,NO
0.7020275162925415,YES
0.3285,YES
0.3624,YES
0.7020275162925415,YES
0.3271984874084801,NO
0.3271984874084801,NO
0.7020275162925415,YES
0.3052136133236784,NO
0.7020275162925415,YES
0.3052136133236784,NO
0.1448,NO
0.12110789283128165,NO
0.12110789283128165,NO
0.3271984874084801,NO
0.2937,YES
0.3271984874084801,NO
0.5728,YES
0.3271984874084801,NO
0.4594,YES
0.3052136133236784,NO
0.3052136133236784,NO
0.3052136133236784,NO
0.3052136133236784,NO
0.7020275162925415,YES
0.3052136133236784,NO
0.7020275162925415,YES
0.1877866280473087,NO
0.1877866280473087,NO
0.7564767881567301,NO
0.5175597393193337,NO
0.5175597393193337,NO
0.7564767881567301,NO
0.1877866280473087,NO
0.1877866280473087,NO
0.7564767881567301,NO
0.3630219647598358,NO
0.7564767881567301,NO
0.3630219647598358,NO
0.4225,YES
0.3368,YES
0.3938,YES
0.1877866280473087,NO
0.5175597393193337,NO
0.1877866280473087,NO
0.5175597393193337,NO
0.1877866280473087,NO
0.5175597393193337,NO
0.3630219647598358,NO
0.3630219647598358,NO
0.3630219647598358,NO
0.3630219647598358,NO
0.7564767881567301,NO
0.3630219647598358,NO
0.7564767881567301,NO
0.1854131466731032,YES
0.289,YES
0.4220572853809638,NO
0.468963713894923,NO
0.468963713894923,NO
0.4220572853809638,NO
0.32899999999999996,YES
0.1854131466731032,YES
0.4220572853809638,NO
0.2937686056802638,NO
0.4220572853809638,NO
0.2937686056802638,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3075,YES
0.468963713894923,NO
0.1854131466731032,YES
0.468963713894923,NO
0.3735,YES
0.468963713894923,NO
0.2937686056802638,NO
0.2937686056802638,NO
0.2937686056802638,NO
0.2937686056802638,NO
0.4220572853809638,NO
0.2937686056802638,NO
0.4220572853809638,NO
0.2046624829028884,NO
0.2046624829028884,NO
0.9526510580094938,YES
0.4497546061630058,YES
0.4497546061630058,YES
0.9526510580094938,YES
0.2046624829028884,NO
0.2046624829028884,NO
0.9526510580094938,YES
0.4625673827339286,NO
0.9526510580094938,YES
0.4625673827339286,NO
0.20021723388848656,NO
0.20021723388848656,NO
0.20021723388848656,NO
0.2046624829028884,NO
0.4497546061630058,YES
0.2046624829028884,NO
0.4497546061630058,YES
0.2046624829028884,NO
0.4497546061630058,YES
0.4625673827339286,NO
0.4625673827339286,NO
0.4625673827339286,NO
0.4625673827339286,NO
0.9526510580094938,YES
0.4625673827339286,NO
0.9526510580094938,YES
0.3458,YES
0.11571727411698444,YES
0.46206452651058005,NO
0.6230992034757421,NO
0.6230992034757421,NO
0.46206452651058005,NO
0.226,YES
0.4184,YES
0.46206452651058005,NO
0.21528280634001126,NO
0.46206452651058005,NO
0.21528280634001126,NO
0.1741,NO
0.1373,NO
0.132,NO
0.11571727411698444,YES
0.6230992034757421,NO
0.3242,YES
0.6230992034757421,NO
0.3407,YES
0.6230992034757421,NO
0.21528280634001126,NO
0.21528280634001126,NO
0.21528280634001126,NO
0.21528280634001126,NO
0.46206452651058005,NO
0.21528280634001126,NO
0.46206452651058005,NO
0.3124748571888325,NO
0.3124748571888325,NO
0.7383538498672458,NO
0.452248773030815,NO
0.452248773030815,NO
0.7383538498672458,NO
0.3124748571888325,NO
0.3124748571888325,NO
0.7383538498672458,NO
0.5296886314265025,YES
0.7383538498672458,NO
0.5296886314265025,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3124748571888325,NO
0.452248773030815,NO
0.3124748571888325,NO
0.452248773030815,NO
0.3124748571888325,NO
0.452248773030815,NO
0.5296886314265025,YES
0.5296886314265025,YES
0.5296886314265025,YES
0.5296886314265025,YES
0.7383538498672458,NO
0.5296886314265025,YES
0.7383538498672458,NO
0.3612,YES
0.11833212647839728,YES
0.34027274921554423,NO
0.5011062836913669,NO
0.5011062836913669,NO
0.34027274921554423,NO
0.1652,YES
0.4499,YES
0.34027274921554423,NO
0.25603427468018336,NO
0.34027274921554423,NO
0.25603427468018336,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.1261,YES
0.5011062836913669,NO
0.3791,YES
0.5011062836913669,NO
0.3577,YES
0.5011062836913669,NO
0.25603427468018336,NO
0.25603427468018336,NO
0.25603427468018336,NO
0.25603427468018336,NO
0.34027274921554423,NO
0.25603427468018336,NO
0.34027274921554423,NO
0.2604594094456513,NO
0.2604594094456513,NO
0.8793748491431328,NO
0.7057687665942552,NO
0.7057687665942552,NO
0.8793748491431328,NO
0.2604594094456513,NO
0.2604594094456513,NO
0.8793748491431328,NO
0.5323437122857831,YES
0.8793748491431328,NO
0.5323437122857831,YES
0.2859441628449593,NO
0.2859441628449593,NO
0.2859441628449593,NO
0.2604594094456513,NO
0.7057687665942552,NO
0.2604594094456513,NO
0.7057687665942552,NO
0.2604594094456513,NO
0.7057687665942552,NO
0.5323437122857831,YES
0.5323437122857831,YES
0.5323437122857831,YES
0.5323437122857831,YES
0.8793748491431328,NO
0.5323437122857831,YES
0.8793748491431328,NO
