NONETRACED_RFUNDER_RAW_LSA_SUM.csv,Associated
0.13858160327322322,YES
0.08736172147295043,NO
0.6193890718061047,YES
0.41702369964227826,YES
0.4420183039670842,NO
0.3021853632552224,NO
0.31340147956301917,NO
0.10175784209728747,NO
0.8842501389099359,YES
0.13267620897564827,YES
0.341853908076063,NO
0.2828298135162812,NO
0.22220538465424053,NO
0.2779048248816396,NO
0.3611727213030441,NO
0.48370506091372883,NO
0.3105176633741568,NO
0.3678817267997447,YES
0.7057015066561968,NO
0.2614239072035708,YES
0.10798008881051767,NO
0.6737453333149651,YES
0.22997974899778198,NO
0.28252444126061343,NO
0.2911276731552531,NO
0.2771448382904665,NO
0.25604200820142636,NO
0.2511836044947123,NO
0.1523394270022547,NO
0.35723961849132335,NO
0.04743142900439461,NO
0.02254244215147383,NO
0.09895438702833761,YES
0.4758526314822723,YES
0.41027106953762515,YES
0.10092438248219428,YES
0.05515987270798606,NO
0.5879127691523509,NO
0.4044804768399252,YES
0.12123278550009875,NO
0.09296863161085013,YES
0.14783002015916094,NO
0.4550987982568525,NO
0.13911198666464614,NO
0.13911198666464614,NO
0.13923597239251126,NO
0.16820730413699045,YES
0.21838478741039738,NO
0.39230691518917005,YES
0.09993938475526594,NO
0.5301905247351527,YES
0.12396735960912353,NO
0.04387028337626912,NO
0.38861030367319205,NO
0.030004546143355054,NO
0.12251856341869982,YES
0.06561600242460978,NO
0.3124555143800485,YES
0.10956205485679649,NO
0.059517741439244695,NO
0.2110994778823238,NO
0.18821033489922714,NO
0.14237005606910136,NO
0.1214577966358539,NO
0.12016972268525533,NO
0.0853917260190938,NO
0.19488719594796275,NO
0.3666533496810812,YES
0.22686403357717194,NO
0.2126079709046825,YES
0.143127746628277,NO
0.12562509471131988,NO
0.7863978472403991,NO
0.03348992271556297,NO
0.10387937566297924,NO
0.04550046609449549,NO
0.5911639504608136,NO
0.4555166760803979,NO
0.0905440218214881,NO
0.2878466434308229,YES
0.26625246249431733,YES
0.2040460675859979,YES
0.21185028034550688,YES
0.1612365509925746,NO
0.1253977875435672,YES
0.4915184578012279,NO
0.06720715259887862,NO
0.06270004178778235,NO
0.15393287320852103,YES
0.5788686991141909,YES
0.2073064330224506,YES
0.0934232459463555,YES
0.059630247007122286,NO
0.08425978224432536,NO
0.3444277599452627,YES
0.18942263979390814,NO
0.07288983179269586,YES
0.10312168510380361,NO
0.18616686642145047,NO
0.19885703527164353,NO
0.18400630031180112,NO
0.14858771071833657,NO
0.16267616305500834,YES
0.15680980130139094,NO
0.19131686619184723,YES
0.10016669192301862,NO
0.7372122497899132,YES
0.14782542809516594,NO
0.17120132986173295,NO
0.16138808910440974,NO
0.08224845821451368,NO
0.10327322321563874,YES
0.0771328989240794,NO
0.16192536059182522,YES
0.09978784664343081,NO
0.04902257917866343,NO
0.1959410746348161,NO
0.6187025582388517,NO
0.37383304173726967,NO
0.14388543718745264,NO
0.11782088195181087,NO
0.12043606239696555,NO
0.14403697529928777,NO
0.31548168455275594,YES
0.14752235187149568,NO
0.1779815123503561,YES
0.18343688437642067,NO
0.1468404303682376,NO
0.1695734431755041,NO
0.032959539324140016,NO
0.07213214123352023,NO
0.035005303833914224,NO
0.180227031643913,NO
0.3357120224827454,NO
0.6300380682105186,NO
0.16938516855170896,YES
0.1020609183209577,YES
0.5269370473946925,YES
0.25102517828688464,YES
0.17479921200181844,NO
0.11812395817548113,YES
0.25414548577148977,NO
0.2022413864359614,NO
0.46139451799400283,NO
0.1622973177754205,NO
0.15309252549743535,NO
0.48022427640551596,NO
0.20749929971024078,NO
0.1055095583812056,NO
0.2610060293800255,NO
0.19355549738941163,NO
0.39007287605560076,YES
0.5719828991536826,NO
0.12410971359296863,YES
0.0934232459463555,NO
0.04826488861948779,NO
0.041597211698742226,NO
0.25046494647949413,NO
0.09312016972268526,NO
0.4279367397264049,NO
0.26189918582705374,NO
0.1032364867036787,NO
0.20616760115168964,NO
0.5743569962390996,YES
1.0,YES
0.447310657721326,YES
0.38023437894630496,YES
0.1388089104409759,NO
0.3328672388378405,YES
0.15779250299632175,NO
0.10160630398545234,NO
0.050841036520684946,NO
0.14055159872707987,NO
0.17002576147901197,NO
0.1476738899833308,NO
0.13070162145779662,NO
0.12016972268525533,NO
0.08380057584482496,NO
0.14820656940675125,NO
0.2867124036240569,YES
0.13108046673738444,NO
0.18484205595889183,YES
0.18616686642145047,NO
0.14721927564782541,NO
0.16760344772164742,NO
0.06474810232955407,NO
0.09978784664343081,NO
0.03159569631762388,NO
0.1184683629751064,NO
0.41296890713468987,NO
0.09865131080466738,NO
0.31001024030270885,YES
0.25731171389604485,YES
0.20465222003333836,YES
0.21821717707457974,YES
0.15972116987422336,NO
0.14434005152295803,YES
0.6895213691698008,NO
0.10505953610969522,NO
0.04667373844521897,NO
0.10884569287357589,NO
0.24568460786069515,NO
0.10069707531444157,NO
0.06883733531710498,NO
0.03841491135020457,NO
0.42320920984354843,NO
0.1002424609789362,NO
0.589774851102325,YES
0.0385664494620397,NO
0.468888766433849,YES
0.24489477285355446,NO
0.3429123788269114,NO
0.19344299182153404,NO
0.05690256099409001,NO
0.07099560539475677,NO
0.06648849458366052,NO
0.06644946203970299,NO
0.40853756537951114,NO
0.10759205940293982,NO
0.24806788907410213,YES
0.24283982421579023,YES
0.3108505880137946,YES
0.08781633580845583,YES
0.13119756436925706,NO
0.07804212759509016,YES
0.36607015755371564,NO
0.0965320732709731,NO
0.049706796713919005,NO
0.5508203722327074,YES
0.2846827113382652,YES
0.2577456639435728,YES
0.20828913471738142,YES
0.16207001060766782,NO
0.41767347669757127,NO
0.6074014887471472,YES
0.29597689273397715,NO
0.2647393774079636,YES
0.2679767825244413,NO
0.464002810343165,NO
0.10592514017275345,NO
0.356821740667778,NO
0.3020016806954222,NO
0.0907736250212383,YES
0.39179719608572466,NO
0.2179921659388245,YES
0.6130933520689544,NO
0.2878282751748429,YES
0.23811918242892632,NO
0.20243195709175404,NO
0.43989906643338983,NO
0.0949776596086643,NO
0.2501136535838763,YES
0.18320957720866796,NO
0.46021435754728685,YES
0.26664508396589015,NO
0.10978936202454917,NO
0.36828582843130503,YES
0.21333351701589312,NO
0.10888013335353841,NO
0.319178296068734,YES
0.1310046976814669,NO
0.1675345667617224,NO
0.5086858890465498,YES
0.1717340092851534,NO
0.4737609463325481,YES
0.10834974996211547,NO
0.23988483103500532,NO
0.25822323859905316,NO
0.2046912525772959,NO
0.14510003811413116,NO
0.15850886497954234,NO
0.5003053722556677,NO
0.2708743749052887,NO
0.1139956926439727,NO
0.2038577929622027,NO
0.14343082285194725,NO
0.12774662827701166,NO
0.2779966661615396,NO
0.1378239127140476,NO
0.28004243067131385,YES
0.2470828913471738,NO
0.2332952192021748,YES
0.053038339142294284,NO
0.03163472886158141,NO
0.18010304591604787,YES
0.5371980143915285,YES
0.3338935651407238,YES
0.1602515532656463,YES
0.08599787846643431,NO
0.02848916502500379,NO
0.23909269999586713,YES
0.5363301142964729,NO
0.19018033035308377,YES
0.07554174874981058,NO
0.21768908971515424,NO
0.1487346567661767,NO
0.17070997901426754,NO
0.027125322018487653,NO
0.12858008789210484,YES
0.1408661551107376,NO
0.2545518834350476,YES
0.16567707687574335,NO
0.22936211639045403,YES
0.23159385949202588,NO
0.15252310956205486,NO
0.3986393714382804,NO
0.08008789210486437,NO
0.17669343839975754,YES
0.14100621306258523,NO
0.3147997630494979,YES
0.3805764877139328,NO
0.11729049856038794,NO
0.34403513847368977,YES
0.12607970904682528,NO
0.11751780572814062,NO
0.3105773602060919,YES
0.14290273549252183,NO
0.28070368788659444,NO
0.35156841945749356,YES
0.11304743142900439,NO
0.5038779980437808,YES
0.16029517787359884,NO
0.16260039399909076,NO
0.6489780361579118,NO
0.0893317169268071,NO
0.1270647067737536,NO
0.2554657041700533,NO
0.6000633704831311,NO
0.2620851644188514,NO
0.141279440870288,NO
0.19434762842854977,NO
0.2639518384328204,NO
0.13771140714617,NO
0.3225901996170219,NO
0.20215643325205382,NO
0.3660471972337407,YES
0.5396547686288556,NO
0.23799060463706623,YES
0.03943894162109043,NO
0.006516138808910441,NO
0.05675331891425239,YES
0.14161236550992576,YES
0.08736172147295043,YES
0.03242915593271708,YES
0.02204879527201091,NO
0.0,NO
0.10676089581984415,YES
0.24058282476224588,NO
0.02545840278830126,YES
0.1252898740396846,NO
0.12213971813911198,NO
0.13536256641272554,NO
0.12782239733292922,NO
0.040460675859978784,NO
0.34734831264608507,YES
0.039096832853462646,NO
0.14316907520423205,YES
0.0946355508410365,NO
0.08440672829216547,YES
0.00393999090771329,NO
0.08111421840774773,NO
0.04546143355053796,NO
0.019093802091225947,NO
0.04349143809668131,YES
0.044175655631936886,NO
0.040839521139566605,YES
0.7038669770901927,YES
0.22425803726000731,YES
0.37124082161209,NO
0.29354769088062016,NO
0.3097645648789762,NO
0.32480587049461124,NO
0.5872515119370704,YES
0.2838699160111496,YES
0.2941171068160007,NO
0.2566504566807643,NO
0.3256393301097045,NO
0.24998277976001873,NO
0.33772105048055956,NO
0.38932896168841014,NO
0.3432200471145766,NO
0.3550078753897515,YES
0.2941584353919557,NO
0.27918141867225066,YES
0.09263570697121236,NO
0.5975905440218215,YES
0.20482212640115355,NO
0.25354162935614677,NO
0.2809355871183421,NO
0.27165043372044434,NO
0.28960999600490434,NO
0.3756469070152962,NO
0.27843061620906756,NO
0.36652477188922106,NO
0.05614487043491438,NO
0.04349143809668131,NO
0.3168753759752396,YES
0.40145660269921524,YES
0.23702397516611795,YES
0.24393962354259366,YES
0.05834217305652371,NO
0.06683060335128829,NO
0.405970601606304,YES
0.06364600697075314,NO
0.2782997423852099,YES
0.0505379602970147,NO
0.314905380521383,NO
0.13403545991816943,NO
0.14593120169722684,NO
0.09066111945336071,NO
0.12388699848921095,YES
0.3496282724196044,NO
0.22003333838460373,YES
0.05478102742839824,NO
0.18768454357179923,YES
0.3132132049392241,NO
0.13283004311948093,NO
0.3708665683964972,NO
0.08175481133505076,NO
0.21730565237157143,YES
0.19116532808001213,NO
0.8417000739322303,YES
0.08183058039096833,NO
0.07440980497504213,NO
0.45440080452961196,YES
0.3669702020967365,YES
0.7875320870471652,YES
0.17949689346870737,YES
0.20458104304141583,NO
0.20712734252664544,NO
0.3258551571174696,YES
0.3650782717307949,NO
0.22545197389870825,YES
0.3390550450711082,NO
0.5324658924446771,NO
0.12615547810274286,NO
0.4691206656655967,NO
0.19068545739253417,NO
0.10774359751477496,YES
0.36936725950212845,NO
0.21026372223523307,YES
0.6353350140287555,NO
0.4103192862095726,YES
0.1542657978481588,NO
0.1324443097439006,NO
0.4842285562091594,NO
0.11570164441811662,NO
0.22283679345355356,YES
0.16994999242309441,NO
0.24633438491598816,YES
0.43866150518673624,NO
0.4661702645488068,NO
0.46000082657151914,YES
0.12702797026179358,YES
0.6604168675694665,YES
0.5293892095680246,YES
0.1875307094279666,NO
0.4713570008311636,NO
0.24806788907410213,YES
0.14495309206629106,NO
0.6325545192797807,YES
0.07001060766782846,NO
0.1164203024333347,NO
0.11528835865856625,NO
0.04023336869222609,NO
0.22705001216896958,NO
0.1200181845734202,YES
0.566984437495121,NO
0.25185634186998035,YES
0.16135364862444726,NO
0.18305803909683285,YES
0.4354378762622437,NO
0.1715112941813957,NO
0.2667828458857403,NO
0.4554432030564778,NO
0.6100143731603044,YES
0.4920695054806284,NO
0.18805879678739204,YES
0.6777036924786584,NO
0.04803758145173511,NO
0.26144457149154837,YES
0.07523867252614032,YES
0.04296105470525837,YES
0.21541142597363233,YES
0.042885285649340806,NO
0.05766254758526314,NO
0.4002511859005267,YES
0.4588964351807207,NO
0.2771264700344864,YES
0.16257284161512076,NO
0.20919836338839218,NO
0.0997511101314708,NO
0.106000909228671,NO
0.07190483406576754,NO
0.07069252917108652,YES
0.7124449526328599,NO
0.29376351788838534,YES
0.04099105925140172,NO
0.1782111155501063,YES
0.21561347678941253,NO
0.05417487498105773,NO
0.23011062282163963,NO
0.07554174874981058,NO
0.22139718139111986,YES
0.27539296587637246,NO
0.4188995577842373,YES
0.0912649758687037,NO
0.061145628125473556,NO
0.12786602194088176,YES
0.5153306056473203,YES
0.40008127953271155,YES
0.10941051674496136,YES
0.14415866499515537,NO
0.6544793288239266,NO
0.7209241987996344,YES
0.141915441733596,NO
0.07789058948325504,YES
0.10001515381118352,NO
0.548453163243283,NO
0.24542056418098243,NO
0.18373996060009093,NO
0.2704725693057259,NO
0.16426731322927715,YES
0.6570095560851735,NO
0.20056069101378998,YES
0.1068343688437642,NO
0.4920740975446234,YES
0.0839521139566601,NO
0.1377504396901275,NO
0.12611874159078282,NO
0.11562817139419655,NO
0.13070391748979412,YES
0.08243673283830882,NO
0.09550804300008726,YES
0.11801374863960104,NO
0.09357708009018814,NO
0.21946851451321828,YES
0.24147598120927413,YES
0.3590029710654048,YES
0.2234842744768491,YES
0.17022551626279464,NO
0.5577107642572107,NO
0.21359296863161087,YES
0.15464693915974415,NO
0.2917177533786111,YES
0.12869718552397746,NO
0.10228822548871042,NO
0.19735313431327978,NO
0.0572446697617178,NO
0.1997341194946893,NO
0.3184297896375484,YES
0.4138413992937406,NO
0.4265797848158812,YES
0.06016063039854523,NO
0.547300555180537,YES
0.3377623790565146,NO
0.10327322321563874,NO
0.31058654433408184,NO
0.26691371970959793,NO
0.19188628212722772,YES
0.46517608269388844,NO
0.17025306864676465,YES
0.060009092286710114,NO
0.056868120514127485,NO
0.13165217870476242,NO
0.5426212419696281,NO
0.05527467430786115,NO
0.06508561903318684,NO
0.06554023336869222,NO
0.025534171844218818,NO
0.18896802545840277,NO
0.285555203497316,NO
0.05205334141536596,NO
0.09524399932037454,NO
0.3126988937717836,YES
0.25924497283794146,YES
0.3827944546235197,YES
0.05061372935293226,NO
0.046446431277466275,NO
0.05296257008637672,NO
0.03280800121230489,NO
0.11009243824821942,NO
0.0623969655641121,NO
0.05061602538492977,NO
0.04902257917866343,NO
0.08088461520799754,NO
0.03356569177148053,NO
0.12024549174117291,NO
0.03356569177148053,NO
0.16354865521405906,NO
0.29309537257711227,YES
0.5215115237845955,YES
0.25849187434276083,NO
0.32446376172698344,NO
0.18053240389958072,NO
0.06273907433173989,NO
0.5173786661890921,YES
0.08721018336111531,YES
0.12331987858582796,NO
0.29135038825901083,NO
0.11332065923670712,NO
0.2999490280896555,NO
0.37099055412436227,NO
0.2672535324452282,NO
0.27164813768844687,NO
0.2944454393916434,YES
0.5429357983532859,NO
0.14157562899796572,YES
0.10987431520845675,NO
0.5281355760973885,YES
0.357508254235031,NO
0.356217884252435,NO
0.5178929773565324,NO
0.301808814007632,NO
0.23660609734257257,NO
0.4091460138588492,NO
0.2729040671910804,NO
0.22103440833551458,NO
0.02409455978178512,NO
0.013980538832789175,NO
0.08372480678890741,YES
0.3260457277732623,YES
0.4403169442569352,YES
0.09061979087740565,YES
0.04178778235453489,NO
0.04902717124265844,NO
0.442521134974537,YES
0.07660251553265646,NO
0.09781785118957417,YES
0.06804061221397181,NO
0.16533037604412054,NO
0.123352023033793,NO
0.1293377784512805,NO
0.00803151992726171,NO
0.1534323382330656,YES
0.1223785054668522,NO
0.6622996138074181,YES
0.07129868161842703,NO
0.31009519348661646,YES
0.02485225034096075,NO
0.021897257160175786,NO
0.2348611130244711,NO
0.07823729031487783,NO
0.09554477951204728,YES
0.05379602970146991,NO
0.3873245257545909,YES
0.7482309073459248,YES
0.2995816629700552,YES
0.3820023235843815,NO
0.2940780742720431,NO
0.3367452368816213,NO
0.22288960218949608,NO
0.6689397383441935,YES
0.3440328424416923,YES
0.21451597349460663,NO
0.23035400221337482,NO
0.2612333365477782,NO
0.24494069349350453,NO
0.2966909586852003,NO
0.5787722657702957,NO
0.28775250611892533,NO
0.31988317789196713,YES
0.23429628915308565,NO
0.3415393516924052,YES
0.09543916204016219,NO
0.6295650856190332,YES
0.2170599769478388,NO
0.223309776045039,NO
0.24532183480508987,NO
0.29514113708688644,NO
0.30014648684144063,NO
0.3217337796819537,NO
0.23876436742022436,NO
0.34117887466879737,NO
0.09785688373353171,NO
0.04250644036975299,NO
0.34318560663461417,NO
0.34052450554950936,NO
0.1786749140136017,NO
0.08546749507501136,NO
0.1677641699614726,NO
0.17321954198753714,NO
0.13812698893771783,NO
0.3597721417845679,YES
0.05659948477041976,NO
0.600515688786639,YES
0.4736622169566555,NO
0.26072820950832776,NO
0.18230034853765723,NO
0.12267239756253243,NO
0.06705561448704349,NO
0.3707632469566096,NO
0.09357478405819063,NO
0.14956811638126988,NO
0.31431070823402996,NO
0.08554326413092893,YES
0.11585318252995172,YES
0.1353258299007655,YES
0.2189427231857903,YES
0.09698439157448098,NO
0.06607061676011516,YES
0.1516207689870366,NO
0.27773262248182695,YES
0.31655393149558936,YES
0.26387147731290783,NO
0.3307158568561812,NO
0.09922531880404284,NO
0.10134685236973463,NO
0.47363007250869055,YES
0.36790009505572474,YES
0.13320888839906875,NO
0.258012003655283,NO
0.08736631353694545,NO
0.2821846285249831,NO
0.3024126704229751,NO
0.44851148245601946,NO
0.28710732112762727,NO
0.11107973200714524,YES
0.3655053336823302,NO
0.29129528349107076,YES
0.05194313187948587,NO
0.4702434253123752,YES
0.23471416697663103,NO
0.235359351967929,NO
0.5552884504998462,NO
0.2039060096341503,NO
0.15897495947503523,NO
0.30733995508961415,NO
0.1797747133404051,NO
0.1886029563708,NO
0.10031823003485375,NO
0.03902106379754508,NO
0.28869847130189613,NO
0.6209388934044185,NO
0.07023791483558114,NO
0.10963782391271404,NO
0.10842551901803303,NO
0.305372255667755,NO
0.14835810751858639,NO
0.32465203635077866,YES
0.09410516744961359,NO
0.4930958317835117,YES
0.28062103073468436,NO
0.18476399087097675,NO
0.15744809819669645,NO
0.05372026064555235,NO
0.0662221548719503,NO
0.057887558721018334,NO
0.1232073730179504,NO
0.3609454141352914,NO
0.12237391340285719,NO
0.08918247484696946,YES
0.07213214123352023,YES
0.1322215946401429,YES
0.1994999242309441,YES
0.13933929383239885,NO
0.07978481588119411,YES
0.33632735905807587,NO
