UPPERTRACED_RFUNDER_RAW_LSA_SUM.csv,Associated
0.7249569224362437,NO
0.26400586639467194,NO
0.12332254005232678,NO
0.8166827107330279,YES
0.7603001397191734,NO
0.2908889821020644,YES
0.8316353782225188,NO
0.7596618977062517,NO
0.13327790837681325,NO
0.6530754815483177,NO
0.6821947075704857,NO
0.11934974757000293,NO
0.6942066334921645,NO
0.14154789531020373,NO
0.685413076869687,NO
0.7485281203697277,YES
0.7102064403598297,YES
0.7576324993436516,YES
0.8507720766856077,YES
0.7933740520672702,NO
0.7252405855530977,YES
0.13630465418750135,NO
0.6825764457011458,NO
0.710233599594422,NO
0.781672948497038,NO
0.7547687089405183,NO
0.7171124301781343,NO
0.755167044381207,NO
0.7026893677631955,NO
0.22365478802217403,NO
0.13743478011581906,NO
0.9187305170212959,YES
0.7815039577040186,NO
0.24046786308124538,YES
0.7473874325168464,NO
0.6674004689494506,NO
0.03498863838686217,NO
0.7599455608231058,NO
0.7018383784126332,NO
0.1970025258088171,NO
0.8351162867894465,NO
0.07439065239499182,NO
0.8151889528304449,NO
0.9019189508085909,YES
0.8414715476840717,YES
0.9732164681527796,YES
0.7568086692276819,YES
0.7596890569408441,NO
0.7972910172340432,YES
0.16431638697684525,NO
0.717325177515775,NO
0.6698116054427106,NO
0.7613201198627553,NO
0.7813621261455915,NO
0.7604419712776006,NO
0.7370126049025435,NO
0.7271553115918631,NO
0.24046182769578037,NO
0.10573542680737162,NO
0.9294387996825388,YES
0.7449114156298378,NO
0.26507563846833987,YES
0.8127008651725065,NO
0.7600164766023193,NO
0.1314340981172615,NO
0.6505934292758442,NO
0.7080789669834238,NO
0.11615853750539411,NO
0.7008727167382363,NO
0.11715286726074976,NO
0.7145594621264473,NO
0.9016352876917366,YES
0.8555128719683504,YES
0.8213148690774007,YES
0.8200655442861496,YES
0.779261812003778,NO
0.7497774451609787,YES
0.1247453821756961,NO
0.6668331427157423,NO
0.6659112375859665,NO
0.6994106446093445,NO
0.8199403100377513,NO
0.7164741881652127,NO
0.6683661306238475,NO
0.6506371858204654,NO
0.1928064240642889,NO
0.08233321966690707,NO
0.9874479070792054,YES
0.6583232492101189,NO
0.2837974041807115,YES
0.8031981507578936,NO
0.7605128870568142,NO
0.1341288977273756,NO
0.6754848677797929,NO
0.6811309708822828,NO
0.13807151328237457,NO
0.6844202559606976,NO
0.10226055362590869,NO
0.7229275240736437,NO
0.8544053787355264,YES
0.8419679581385664,YES
0.8454971497892141,YES
0.7195069693613657,YES
0.7203307994773355,NO
0.687726138349141,YES
0.11212237347568794,NO
0.6835421073755428,NO
0.6397161558215819,NO
0.9690490344892102,YES
0.7092136194508402,YES
0.6947468004912803,YES
0.8096303628171971,YES
0.7663717374969445,NO
0.6908026760899152,NO
0.8393440743076658,YES
0.6918935720127104,NO
0.840975137229577,YES
0.690377181414634,NO
0.7588546649003105,NO
0.7213673769309461,NO
0.7198072297882485,NO
0.67924340407811,NO
0.685696739986541,YES
0.6697844462081182,NO
0.7908210840155833,YES
0.76625706517311,NO
0.701412883737352,YES
0.6978670947766755,NO
0.67200999459833,NO
0.8222533715172053,NO
0.6928320744525152,NO
0.8487758729430652,YES
0.7861572398975191,NO
0.755308875939634,YES
0.10913938420962101,NO
0.09126860784781171,NO
0.8626753656689168,YES
0.44376982246913654,NO
0.09041761849724937,NO
0.2840448549847757,YES
0.11112502602759981,NO
0.05935650720172371,NO
0.36791106255978795,YES
0.13964373119600215,NO
0.29978815797017916,YES
0.18045199001747245,NO
0.6279637514748974,NO
0.3369570793562658,NO
0.16934688076190704,NO
0.10282787985961693,NO
0.6196982910806056,NO
0.13351177956358132,NO
0.27221248178068014,NO
0.09200492487453941,NO
0.1911995026842377,NO
0.16047637297475098,NO
0.19106219766490937,NO
0.24870163770184592,NO
0.28348054644379994,NO
0.2506163637406112,YES
0.2197679997827261,NO
0.788912393362283,YES
0.6643239312086764,NO
0.6637234103549109,NO
0.7832496929497644,YES
0.80587182651888,YES
0.7660171586008769,YES
0.7646697587958199,YES
0.6951722951665614,NO
0.6488914505747195,NO
0.8137706372461744,YES
0.7728250734053758,NO
0.7926814915851637,YES
0.6853859176350945,NO
0.7754489572362762,NO
0.7614347921865899,NO
0.7605128870568142,NO
0.6476149665488761,NO
0.7425711949157913,YES
0.6466221456398866,NO
0.7162191931293173,YES
0.7020782849848664,NO
0.7433950250317611,YES
0.7777182621711092,NO
0.7574363493160399,NO
0.8158709513879876,NO
0.6896408643879063,NO
0.7800584828851556,YES
0.7466571508755835,NO
0.7481463822390676,YES
0.09758011219781579,NO
0.09828926998995108,NO
0.27187450019464116,YES
0.32529822348428833,NO
0.09850201732759166,NO
0.2791954227636633,YES
0.10077132226242459,NO
0.13532843058854063,NO
0.3401935548118619,YES
0.31310070945956137,NO
0.33117668892718005,YES
0.09990373560183355,NO
0.7366912206265334,NO
0.09091402895174407,NO
0.08720981112261188,NO
0.12252586917094925,NO
0.1309105284281744,NO
0.12148929171733873,NO
0.2639862513919108,NO
0.04552793025508556,NO
0.6532414546486047,NO
0.16148579119376907,NO
0.10665733193714748,NO
0.25820435211645876,NO
0.13473998050570496,NO
0.27418756167409525,YES
0.2357240501057701,NO
0.22634656993955563,YES
0.6408508082889983,NO
0.6509585700964757,NO
0.6463113232884401,YES
0.7472244771092917,YES
0.696448779192405,YES
0.6450348392625965,YES
0.6353193775103431,NO
0.6222271175904327,NO
0.7006599694005957,YES
0.6894281170502656,NO
0.6385105875749518,YES
0.6782234239345281,NO
0.7289991218514148,NO
0.7381744166045525,NO
0.741862037123656,NO
0.6600961436904572,NO
0.7324302384882566,YES
0.6588196596646136,NO
0.633460478787129,YES
0.7108009258281304,NO
0.6936830638030773,YES
0.6183705062783097,NO
0.6583670057547399,NO
0.6572323532873235,NO
0.6325536621210155,NO
0.6553885430277718,YES
0.6345393039389943,NO
0.6529064907552983,YES
0.716563210100821,YES
0.5362952993400305,YES
0.6919237489400354,NO
0.747687692943729,NO
0.6131242474628749,NO
0.7975188530353463,NO
0.6794305010275243,YES
0.7640058663946719,YES
0.08112765142027707,NO
0.563412286234191,NO
0.6172373626572596,NO
0.5571716976634006,NO
0.15531611840219206,NO
0.6231233723319825,NO
0.6122023423330989,NO
0.5695110432465545,YES
0.569483884011962,NO
0.6962918591703156,YES
0.0,NO
0.7439744220363993,YES
0.5363933743538365,NO
0.574447988556909,NO
0.5753970529212774,NO
0.0708448634343154,NO
0.5867164183608495,NO
0.6640417769381886,NO
0.6311202580730825,NO
0.08237094082606321,NO
0.667231478156431,NO
0.6553885430277718,NO
0.825302750023387,YES
0.6895699486086927,YES
0.6646075943255305,YES
0.8322524963863128,YES
0.6692880357536234,NO
0.663287353755066,NO
0.994649630785294,YES
0.6893406039610234,NO
0.8751565428104978,YES
0.6695279423258564,NO
0.8234589397638353,NO
0.7476771310191654,NO
0.7588109083556893,NO
0.6748466257668712,NO
0.6951994544011539,YES
0.6625510367283383,NO
0.835710772257747,YES
0.6734992259618141,NO
0.7473663086677188,YES
0.7036821886721849,NO
0.6820800352466512,NO
0.8221115399587783,NO
0.6912010115306038,NO
0.8180693405436071,YES
0.7936033967149396,NO
0.8652283337206038,YES
0.6912719273098173,NO
0.641347218743493,NO
0.9110399270925434,YES
0.7647406745750334,YES
0.7500611082778328,YES
0.7826823667160561,YES
0.7631805274323358,NO
0.697894254011268,NO
0.8229625293093407,YES
0.7565687626554487,NO
0.8149490462582119,YES
0.6924337390118264,NO
0.7692083686654857,NO
0.7403018899809585,NO
0.7389544901759014,NO
0.6825055299219323,NO
0.7230693556320708,YES
0.6702808566626128,NO
0.7835876745358032,YES
0.7548396247197319,NO
0.7193545758783748,YES
0.759067412237951,NO
0.7461878996556811,NO
0.8207641401537212,NO
0.7014837995165656,NO
0.8232461924261948,YES
0.7737469785351515,NO
0.7592801595755916,YES
0.7029021151008362,NO
0.6856695807519486,NO
0.9807501380594424,YES
0.7228294490598378,YES
0.749281034706484,YES
0.8415424634632851,YES
0.7687119582109909,NO
0.7303027651118509,NO
0.8468611469042998,YES
0.7009707917520421,NO
0.8843755941082566,YES
0.6877532975837334,NO
0.7129012399699436,NO
0.6764067729095689,NO
0.6598833963528166,NO
0.7595200661478247,NO
0.7345577118646625,YES
0.747791803343,NO
0.8654953995274293,YES
0.7410110477730937,NO
0.7860154083390921,YES
0.7321194161368101,NO
0.7075387999843079,NO
0.8643773443700414,NO
0.7293537007474824,NO
0.8525344092413821,YES
0.8388476638531711,NO
0.790695849767185,YES
0.6580124268586723,NO
0.6596434897805835,NO
0.8271465602829389,YES
0.6851022545182404,YES
0.654892132573277,YES
0.8162964460632689,YES
0.6548212167940636,NO
0.6547065444702289,NO
0.978551748903823,YES
0.6939501296099028,NO
0.8633136076818386,YES
0.6776832569354123,NO
0.8104813521677595,NO
0.7048440003741939,NO
0.7214382927101596,NO
0.6895261920640716,NO
0.6883915395966551,YES
0.6797835710772258,NO
0.8402493821274128,YES
0.6605925541449518,NO
0.759989317367727,YES
0.6982925894519567,NO
0.6729318997281059,NO
0.8300541072306934,NO
0.6853859176350945,NO
0.8218987926211377,YES
0.7757326203531303,NO
0.910047106183554,YES
0.6893572012710522,NO
0.70208884690943,NO
0.680634560427788,YES
0.8606188080717244,YES
0.7957308700913455,YES
0.7170852709435418,YES
0.6743939718569975,NO
0.6545647129118018,NO
0.7597328134854653,YES
0.7475081402261459,NO
0.6875843067907139,YES
0.7082917143210643,NO
0.7841715980795402,NO
0.8089483642596544,NO
0.7941978821832403,NO
0.735692364332079,NO
0.7759725269253633,YES
0.7321465753714026,NO
0.719410403193926,YES
0.7222183662815085,NO
0.7958727016497724,YES
0.6932575691277962,NO
0.7221202912677025,NO
0.7219784597092754,NO
0.6799254026356528,NO
0.7155251238008442,YES
0.6918392535435256,NO
0.6933284849070097,YES
0.6929029902317286,NO
0.7109533193111213,NO
0.7878592185986438,YES
0.8406914741127228,YES
0.8647319232661091,YES
0.7916177548969608,YES
0.6773015188047522,NO
0.6714426683646219,NO
0.8221386991933708,YES
0.7379345100323195,NO
0.8232461924261948,YES
0.7029021151008362,NO
0.7104191876974703,NO
0.6887461184927228,NO
0.6650602482354042,NO
0.7446986682921971,NO
0.8235570147776413,YES
0.7409401319938801,NO
0.9309521725878828,YES
0.6785342462859746,NO
0.9335202291032322,YES
0.7266589011373683,NO
0.7113410928272461,NO
0.8194167403486642,NO
0.7033276097761173,NO
0.7835333560666186,YES
0.7706976000289698,NO
0.7740306416520056,YES
0.41434430063462074,NO
0.05476810540197176,NO
0.09458505216081887,NO
0.16877351914273386,NO
0.05213365964650746,NO
0.04942829811182965,NO
0.04985379278711083,NO
0.012410261362367558,NO
0.16537559712594943,NO
0.0731141683691483,NO
0.037230784087102675,NO
0.38056726587985357,NO
0.8545426837548546,YES
0.2732158646142332,YES
0.2608282359473593,YES
0.2094007164002547,NO
0.03198301642530153,NO
0.11352409174992982,NO
0.13238165363526355,NO
0.1443618937832512,NO
0.036167047398899754,NO
0.014395903180346368,NO
0.041938384749788005,NO
0.05347049752700081,NO
0.01992733395900163,NO
0.10859921721050518,NO
0.01992733395900163,NO
0.13083961264896085,NO
0.589978544204672,YES
0.7070604956862082,YES
0.6293760316737029,NO
0.7551338497611496,NO
0.5673835698701487,NO
0.7349002199898003,NO
0.7429710392028461,YES
0.5906877019968072,YES
0.050208371683178474,NO
0.6173791942156865,NO
0.5474562359111471,NO
0.6361718757072717,NO
0.12198570217183345,NO
0.6163154575274836,NO
0.6204285727218684,NO
0.7277241466719375,YES
0.5444506139495864,NO
0.6534587285253441,YES
0.005389599220228195,NO
0.797161256446546,YES
0.571851263960601,NO
0.5845889449844437,NO
0.5393009213015912,NO
0.07758186245960062,NO
0.569342052453535,NO
0.6094366269437713,NO
0.5829684439870964,NO
0.07513753134628325,NO
0.6372341035491084,NO
0.6472000337981587,NO
0.6930448217901557,YES
0.8123960782065248,YES
0.8118996677520302,YES
0.6994981576985867,YES
0.6430491974446177,NO
0.6251346645381874,NO
0.7570380138753512,YES
0.6863787385440839,NO
0.706235156723872,YES
0.6783652554929551,NO
0.747933634901427,NO
0.7376780061500579,NO
0.7432803527079266,NO
0.6297441901870667,NO
0.7658315704978287,YES
0.6293186955117857,NO
0.7755047845518274,YES
0.6889588658303634,NO
0.8082120472329265,YES
0.6379432613412437,NO
0.635177545951916,NO
0.6948177162704938,NO
0.6341847250429267,NO
0.7041076833474661,YES
0.6650330890008117,NO
0.6870878963362191,YES
0.7473406582794926,YES
0.5208356594714812,YES
0.6805063084866573,NO
0.7481841033982239,NO
0.5739078215577933,NO
0.7665995732982477,NO
0.6699277866129115,YES
0.7988255139885146,YES
0.06034932811071311,NO
0.581779473050495,NO
0.5784464314274592,NO
0.5846870199982498,NO
0.12765896450891578,NO
0.6070254904505114,NO
0.6032669541521943,NO
0.5903602823353321,YES
0.5564353806366727,NO
0.7546555454630499,YES
0.002623883830900571,NO
0.7739008808645085,YES
0.5371025321459718,NO
0.5461525926507111,NO
0.5635541177926181,NO
0.07134127388881008,NO
0.5535987494681316,NO
0.6458164216803117,NO
0.6047395882056498,NO
0.06939335322998741,NO
0.7030711058938556,NO
0.6620108697292224,NO
0.6930991402593404,NO
0.7690227805624374,NO
0.6820091194674376,NO
0.6946758847120668,NO
0.6642530154294629,NO
0.21670504165924823,NO
0.11779110927367152,NO
0.8259017620307866,YES
0.6752012046629388,NO
0.2565657449627164,YES
0.8239055582882441,NO
0.801785870559088,NO
0.1666792403863854,NO
0.7155522830354367,NO
0.6774433503631793,NO
0.19721527314645768,NO
0.7098081049191409,NO
0.12849939193491441,NO
0.7229984398528573,NO
0.7022910323225069,YES
0.7016256310749927,YES
0.7349394499953223,YES
0.7670205414344301,YES
0.720543546814976,NO
0.6765214452334034,YES
0.12630552931839376,NO
0.7582616882783761,YES
0.5367207940153117,YES
0.6344110519978634,NO
0.7502406609954162,NO
0.5557533820791299,NO
0.7388005878465443,NO
0.6268109928510859,YES
0.8211639844407763,YES
0.04871914031969436,NO
0.5861762513617338,NO
0.5553988031830623,NO
0.5873109038291503,NO
0.12226936528868758,NO
0.6140461525926507,NO
0.613407910579729,NO
0.5990829231785961,YES
0.5395574251838529,NO
0.7935883082512772,YES
0.004893188765733494,NO
0.7859565633308085,YES
0.553625908702724,NO
0.5359407204439629,NO
0.5420666366909188,NO
0.07190860012251833,NO
0.5504075394035227,NO
0.6108549425280418,NO
0.5817628757404664,NO
0.06627305894459214,NO
0.7161196092691451,NO
0.6587487438854001,NO
0.7280606194116103,NO
0.7413656266691613,NO
0.687966044921374,NO
0.7172980182811826,NO
0.716163365813766,NO
0.23294475509914633,NO
0.10587725836579868,NO
0.8037760389161656,YES
0.7103045153736357,NO
0.3171987361902836,YES
0.8258912001062229,NO
0.7844115046517732,NO
0.14341886480434787,NO
0.6725064050528247,NO
0.6766632767918304,NO
0.14076631289248867,NO
0.6730737312865329,NO
0.1436753686866096,NO
0.6722936577151841,NO
0.6842075086230569,YES
0.6821947075704857,YES
0.7105444219458684,YES
0.8240368279221073,YES
0.7601854673953388,NO
0.6893572012710522,YES
0.11651915178692675,NO
