NONETRACED_MAX_RAW_LSA_MEDIAN.csv,Associated
0.5386747863247864,YES
0.4086850427350428,NO
0.4041076923076923,NO
0.3401970085470085,NO
0.24135085470085477,NO
0.365491452991453,NO
0.239965811965812,NO
0.2877867521367522,NO
0.3990393162393163,NO
0.33346709401709407,NO
0.38617222222222225,YES
0.4411388888888889,YES
0.3865884615384616,YES
0.40445982905982913,YES
0.425292735042735,NO
0.36011495726495724,YES
0.3382594017094017,NO
0.3736038461538461,NO
0.42481324786324787,NO
0.18524786324786327,NO
0.18040128205128209,NO
0.3651333333333333,NO
0.29813803418803425,NO
0.3094286324786325,NO
0.43860641025641023,NO
0.11545555555555556,NO
0.3115709401709402,YES
0.3889948717948718,NO
0.20500512820512823,YES
0.12227649572649571,NO
0.17170726495726502,NO
0.12038418803418802,NO
0.21610256410256412,NO
0.30301666666666666,NO
0.2581346153846154,NO
0.16440170940170942,NO
0.07502264957264958,NO
0.24411239316239314,NO
0.5595358974358975,YES
0.4541162393162393,YES
0.2854260683760684,YES
0.45504743589743585,YES
0.2253034188034188,NO
0.3715132478632479,YES
0.11501794871794875,NO
0.4144286324786325,NO
0.26494572649572645,NO
0.33722264957264964,NO
0.49282649572649573,NO
0.3472217948717949,NO
0.37149188034188035,NO
0.3873623931623931,NO
0.2616529914529915,NO
0.313532905982906,NO
0.6574115384615384,YES
0.3448188034188035,NO
0.527141452991453,YES
0.40054871794871805,NO
0.4097423076923077,NO
0.3435978632478633,NO
0.2440452991452992,NO
0.4001517094017094,NO
0.21267307692307694,NO
0.26624743589743594,NO
0.38705299145299155,NO
0.3545299145299146,NO
0.49942136752136757,YES
0.5496572649572651,YES
0.40174487179487184,YES
0.3828098290598292,YES
0.4074794871794872,NO
0.4210901709401709,YES
0.31634871794871805,NO
0.2943841880341881,NO
0.21074273504273505,NO
0.2657094017094017,NO
0.3943854700854701,NO
0.3377602564102564,NO
0.30351923076923076,NO
0.2598226495726496,NO
0.20634358974358974,NO
0.2442123931623932,NO
0.5086534188034189,YES
0.25496538461538465,NO
0.36606794871794873,YES
0.32581452991452986,NO
0.34906666666666675,NO
0.2576346153846154,NO
0.2021081196581197,NO
0.3899551282051282,NO
0.20359316239316239,NO
0.22892094017094022,NO
0.23894615384615386,NO
0.30171196581196585,NO
0.371591452991453,YES
0.46668846153846155,YES
0.38947863247863246,YES
0.2578927350427351,YES
0.31310897435897445,NO
0.32058803418803417,YES
0.26454273504273507,NO
0.31601410256410256,NO
0.32425940170940176,NO
0.6054337606837608,YES
0.47351581196581194,YES
0.41861495726495723,YES
0.465426923076923,YES
0.35569615384615394,NO
0.3295747863247863,NO
0.4625307692307693,YES
0.4005803418803419,NO
0.532398717948718,YES
0.35961666666666664,NO
0.4681739316239316,NO
0.3122358974358974,NO
0.34925555555555554,NO
0.3156982905982907,NO
0.35870982905982907,YES
0.32862179487179494,NO
0.42699700854700856,YES
0.324398717948718,NO
0.43562264957264957,YES
0.4026098290598291,NO
0.31239316239316245,NO
0.5297115384615385,NO
0.38846153846153847,NO
0.5642235042735042,YES
0.48015897435897437,NO
0.4591782051282052,YES
0.3730269230769231,NO
0.24658076923076924,NO
0.32889529914529914,YES
0.286774358974359,NO
0.2275192307692308,NO
0.43444572649572644,YES
0.28682008547008553,NO
0.2553628205128205,NO
0.5255623931623932,YES
0.19832051282051288,NO
0.45904999999999996,YES
0.1706735042735043,NO
0.31670427350427355,NO
0.32245769230769233,NO
0.23154529914529914,NO
0.24191025641025643,NO
0.3289017094017094,NO
0.2382760683760684,NO
0.30365000000000003,NO
0.1352850427350428,NO
0.2903115384615385,NO
0.23878076923076924,NO
0.2156102564102564,NO
0.35245256410256415,NO
0.2284141025641026,NO
0.37499914529914535,YES
0.38333461538461544,NO
0.2930162393162393,YES
0.2750282051282051,NO
0.26905470085470096,NO
0.41862179487179496,YES
0.480725641025641,YES
0.4123692307692308,YES
0.4963764957264958,YES
0.2994277777777778,NO
0.251648717948718,NO
0.38858247863247863,YES
0.3511008547008547,NO
0.48715213675213676,YES
0.2751773504273505,NO
0.4229508547008547,NO
0.3368961538461539,NO
0.3296649572649573,NO
0.24562051282051284,NO
0.3478696581196581,YES
0.25774102564102563,NO
0.39200854700854704,YES
0.23667008547008553,NO
0.4075303418803419,YES
0.4042944444444445,NO
0.347515811965812,NO
0.46657905982905984,NO
0.33262179487179494,NO
0.4556025641025641,YES
0.4435910256410257,NO
0.39780341880341874,YES
0.35299658119658117,NO
0.24836837606837603,NO
0.3112294871794872,YES
0.18579230769230773,NO
0.20911666666666665,NO
0.3595935897435898,YES
0.27618675213675214,NO
0.2670982905982906,NO
0.36459230769230766,YES
0.09727777777777778,NO
0.3822264957264957,YES
0.10382564102564104,NO
0.22758461538461539,NO
0.23051880341880346,NO
0.14957649572649573,NO
0.24370726495726502,NO
0.31435982905982907,NO
0.24962307692307692,NO
0.2080209401709402,NO
0.055698290598290595,NO
0.191098717948718,NO
0.2479940170940171,NO
0.21332820512820516,NO
0.26265683760683767,NO
0.26141880341880347,NO
0.32664102564102565,YES
0.3566358974358974,NO
0.2276764957264958,YES
0.12198247863247866,NO
0.08962735042735047,NO
0.10207179487179488,YES
0.19903376068376072,YES
0.17810555555555554,YES
0.13800940170940174,YES
0.14739871794871795,NO
0.055925641025641036,NO
0.10934529914529917,YES
0.09777094017094015,NO
0.11614444444444445,YES
0.08311880341880346,NO
0.16592735042735046,NO
0.15972692307692313,NO
0.12642948717948718,NO
0.1034803418803419,NO
0.24695897435897443,YES
0.11172564102564106,NO
0.1304106837606838,YES
0.07564059829059827,NO
0.14504444444444448,YES
0.07655982905982908,NO
0.17510170940170947,NO
0.12378888888888888,NO
0.08450854700854706,NO
0.13043760683760686,YES
0.1330025641025641,NO
0.10902948717948717,YES
0.3846188034188034,YES
0.29418547008547014,YES
0.497682905982906,NO
0.44141709401709406,NO
0.3950867521367521,NO
0.3653854700854702,NO
0.3383324786324786,YES
0.43088931623931626,YES
0.33797777777777777,NO
0.40251538461538466,NO
0.4079867521367522,NO
0.37213247863247867,NO
0.43278931623931627,NO
0.3023931623931624,NO
0.3178555555555556,NO
0.2830547008547009,YES
0.3244230769230769,NO
0.37522350427350437,YES
0.2894957264957265,NO
0.3581388888888889,YES
0.35252521367521367,NO
0.35612820512820514,NO
0.32472606837606843,NO
0.405001282051282,NO
0.3547782051282051,NO
0.4656876068376069,NO
0.39440170940170943,NO
0.36988547008547007,NO
0.34195000000000003,NO
0.2550529914529915,NO
0.33177606837606843,YES
0.2431700854700855,YES
0.19685213675213675,YES
0.4183854700854701,YES
0.2947675213675214,NO
0.2483799145299146,NO
0.42929572649572645,YES
0.15501965811965815,NO
0.4259004273504273,YES
0.13765170940170943,NO
0.31526239316239324,NO
0.29805085470085474,NO
0.2302598290598291,NO
0.2506324786324787,NO
0.2904525641025641,YES
0.26095769230769233,NO
0.27557008547008544,YES
0.10831495726495727,NO
0.26306538461538465,YES
0.2201286324786325,NO
0.22137350427350433,NO
0.32149188034188037,NO
0.24329444444444442,NO
0.3686418803418804,YES
0.3707935897435898,NO
0.33693461538461544,YES
0.32625042735042736,NO
0.33053760683760686,NO
0.5700893162393162,YES
0.5188196581196581,YES
0.4633414529914531,YES
0.45172606837606855,YES
0.35797606837606843,NO
0.3394465811965812,NO
0.4561089743589744,YES
0.48284700854700857,NO
0.5198606837606837,YES
0.39482735042735057,NO
0.48128589743589745,NO
0.3300303418803419,NO
0.36762735042735045,NO
0.32278461538461545,NO
0.3902735042735043,YES
0.33392905982905985,NO
0.4271106837606838,YES
0.3246393162393163,NO
0.4540846153846154,YES
0.45131538461538456,NO
0.39101794871794865,NO
0.5345589743589744,NO
0.3999461538461539,NO
0.5522918803418804,YES
0.47705,NO
0.46761923076923073,YES
0.2803478632478633,NO
0.24306965811965814,NO
0.46291452991452997,YES
0.3184149572649573,YES
0.3045863247863248,YES
0.3446790598290599,YES
0.32931196581196587,NO
0.28733931623931624,NO
0.33116410256410256,YES
0.20467264957264958,NO
0.4076141025641026,YES
0.19084358974358978,NO
0.282098717948718,NO
0.2158350427350428,NO
0.17674914529914532,NO
0.27802478632478633,NO
0.2537581196581197,YES
0.28772435897435905,NO
0.3404162393162393,YES
0.19198333333333337,NO
0.33946068376068383,YES
0.2792384615384616,NO
0.20975085470085472,NO
0.4011209401709402,NO
0.29498076923076927,NO
0.4043094017094017,YES
0.36559957264957266,NO
0.33216239316239327,YES
0.31698846153846144,NO
0.21343760683760682,NO
0.28794786324786326,YES
0.15882350427350428,YES
0.16709615384615384,YES
0.3499559829059829,YES
0.23687521367521372,NO
0.22703076923076923,NO
0.3537576923076924,YES
0.08903888888888889,NO
0.36310598290598295,YES
0.08015384615384619,NO
0.2676508547008547,NO
0.22503034188034193,NO
0.1690380341880342,NO
0.21773461538461547,NO
0.26958418803418804,YES
0.22849230769230766,NO
0.21167606837606842,YES
0.0471636752136752,NO
0.19025598290598295,YES
0.17897820512820511,NO
0.1753508547008547,NO
0.2441004273504274,NO
0.19218589743589745,NO
0.32005982905982905,YES
0.3148602564102564,NO
0.3187055555555556,YES
0.30096880341880344,NO
0.2617457264957265,NO
0.25259658119658124,YES
0.4169324786324786,YES
0.36451581196581206,YES
0.3038521367521368,YES
0.2930683760683761,NO
0.20069145299145305,NO
0.2677474358974359,YES
0.24923376068376074,NO
0.2700606837606838,YES
0.21166923076923083,NO
0.33363076923076923,NO
0.348515811965812,NO
0.2724747863247864,NO
0.2887461538461539,NO
0.41184700854700856,YES
0.2997504273504274,NO
0.30767735042735045,YES
0.17967350427350426,NO
0.347607264957265,YES
0.25303504273504274,NO
0.3451799145299146,NO
0.3020029914529915,NO
0.23585726495726494,NO
0.30899145299145303,YES
0.2892145299145299,NO
0.2647944444444445,YES
0.27261410256410257,NO
0.2389358974358975,NO
0.2967435897435897,YES
0.2530534188034188,YES
0.3070119658119658,YES
0.3023850427350428,YES
0.26785341880341884,NO
0.20105299145299152,NO
0.2070465811965812,YES
0.1224837606837607,NO
0.3143431623931624,YES
0.0912880341880342,NO
0.20624615384615386,NO
0.22385128205128207,NO
0.13757863247863253,NO
0.26697649572649573,NO
0.3202688034188035,YES
0.27689059829059837,NO
0.33016068376068375,YES
0.0446,NO
0.30286239316239316,YES
0.24598675213675214,NO
0.21715256410256414,NO
0.23258333333333334,NO
0.2470581196581197,NO
0.2686508547008547,YES
0.3547290598290599,NO
0.19853205128205131,YES
0.17997008547008547,NO
0.1779051282051282,NO
0.2622123931623932,NO
0.3353145299145299,NO
0.23174871794871796,NO
0.2304141025641026,NO
0.18567136752136754,NO
0.16175000000000003,NO
0.28601025641025646,NO
0.26950726495726496,NO
0.2448055555555556,NO
0.24593333333333342,NO
0.41227564102564107,YES
0.3201094017094017,YES
0.33630170940170945,YES
0.1741974358974359,NO
0.1989688034188034,NO
0.1859183760683761,NO
0.18962692307692314,NO
0.17575512820512823,NO
0.2452521367521368,NO
0.20802179487179484,NO
0.17442948717948717,NO
0.2637769230769232,NO
0.2044004273504274,NO
0.3086944444444445,NO
0.22286196581196588,NO
0.30157478632478635,NO
0.25477051282051283,YES
0.3705683760683761,YES
0.4052923076923077,NO
0.39401752136752144,NO
0.31403333333333344,NO
0.27533803418803426,NO
0.34133760683760683,YES
0.26697991452991454,YES
0.272417094017094,NO
0.38073632478632474,NO
0.3090431623931624,NO
0.37945641025641025,NO
0.36014401709401717,NO
0.24665299145299152,NO
0.28194615384615385,NO
0.35340811965811963,YES
0.2621576923076923,NO
0.30245940170940167,YES
0.24868034188034197,NO
0.3416217948717949,YES
0.32761068376068386,NO
0.31601324786324786,NO
0.23013076923076925,NO
0.3590675213675214,NO
0.29628888888888893,NO
0.37513632478632475,NO
0.3119047008547009,NO
0.31615299145299147,NO
0.2449025641025641,NO
0.1821055555555556,NO
0.3022867521367522,YES
0.3949837606837606,YES
0.36112948717948723,YES
0.3809393162393163,YES
0.2851564102564103,NO
0.1634457264957265,NO
0.2990952991452992,YES
0.21579188034188038,NO
0.3671423076923077,YES
0.1999709401709402,NO
0.3193628205128205,NO
0.25476153846153843,NO
0.2461474358974359,NO
0.22378974358974363,NO
0.3973465811965812,YES
0.18007094017094016,NO
0.35748376068376075,YES
0.16459957264957262,NO
0.3677602564102564,YES
0.2248042735042735,NO
0.25755512820512827,NO
0.2944769230769231,NO
0.26779529914529926,NO
0.358975641025641,YES
0.3379213675213676,NO
0.2715055555555556,YES
0.4070025641025641,YES
0.28396923076923086,YES
0.49040213675213673,NO
0.44270726495726503,NO
0.36829145299145294,NO
0.3443547008547009,NO
0.32949572649572656,YES
0.45612307692307696,YES
0.3240115384615385,NO
0.41503803418803414,NO
0.38149145299145304,NO
0.40093418803418795,NO
0.4141440170940171,NO
0.2790773504273504,NO
0.3122393162393162,NO
0.2985239316239317,YES
0.3159923076923078,NO
0.4170572649572649,YES
0.29211495726495723,NO
0.3624867521367522,YES
0.3538799145299145,NO
0.3369474358974359,NO
0.29552136752136754,NO
0.40612051282051287,NO
0.3321974358974359,NO
0.45369230769230773,NO
0.37657094017094017,NO
0.36159017094017093,NO
0.3056606837606837,NO
0.24970213675213676,NO
0.2413448717948718,NO
0.3367760683760685,NO
0.2714944444444445,NO
0.28061623931623936,NO
0.28626025641025643,NO
0.21669786324786328,NO
0.25117820512820516,NO
0.2662918803418804,YES
0.24635256410256415,NO
0.24806452991452993,YES
0.32015811965811963,NO
0.34620085470085477,NO
0.2634051282051283,NO
0.27480256410256415,NO
0.33897905982905985,NO
0.3005923076923077,NO
0.22844487179487183,NO
0.20069401709401707,NO
0.28124914529914535,NO
0.24485427350427358,YES
0.32876410256410254,YES
0.2906739316239316,YES
0.27233290598290605,YES
0.2918059829059829,NO
0.2781581196581197,YES
0.254457264957265,NO
0.3802581196581196,YES
0.2579042735042736,YES
0.4169619658119659,NO
0.39937094017094016,NO
0.3140384615384615,NO
0.28586581196581196,NO
0.26601880341880346,YES
0.4364884615384616,YES
0.27871752136752137,NO
0.30950555555555553,NO
0.3230192307692308,NO
0.2972286324786325,NO
0.36854914529914534,NO
0.2514632478632479,NO
0.28400470085470086,NO
0.2696311965811966,YES
0.26622905982905987,NO
0.4084388888888889,YES
0.2558517094017094,NO
0.33987564102564105,YES
0.3231367521367522,NO
0.28966196581196585,NO
0.23096965811965814,NO
0.3635290598290598,NO
0.29071666666666673,NO
0.3848542735042735,NO
0.319174358974359,NO
0.3181081196581197,NO
0.30810854700854706,NO
0.2600517094017095,NO
0.339242735042735,NO
0.4574470085470086,NO
0.3218482905982907,NO
0.31904487179487184,NO
0.34645000000000004,NO
0.25703675213675214,NO
0.3091884615384616,NO
0.5241106837606838,YES
0.3466581196581197,NO
0.5232076923076924,YES
0.3962589743589744,NO
0.39343803418803425,NO
0.322817094017094,NO
0.24496538461538464,NO
0.3202239316239317,NO
0.2525017094017094,NO
0.2701517094017095,NO
0.37335982905982906,NO
0.3212256410256411,NO
0.31851452991453,YES
0.3895940170940171,YES
0.35039700854700856,YES
0.38868675213675213,YES
0.39873034188034184,NO
0.3256696581196582,YES
0.3214034188034187,NO
