LOWERTRACED_RFUNDER_RAW_LSA_SUM.csv,Associated
0.10609421897429205,NO
0.10172256296489626,NO
0.07895080255774503,NO
0.7007046848492758,NO
0.07940754273783113,NO
0.6754534777502285,NO
0.17545347775022838,NO
0.6892209317499675,NO
0.741680803862717,YES
0.7230849536734961,YES
0.6695158554091087,YES
0.6762364609160904,YES
0.7761973117577973,NO
0.6017878115620515,YES
0.6948323111053114,NO
0.08841184914524339,NO
0.07464439514550439,NO
0.6485058071251468,YES
0.26210361477228244,YES
0.18928618034712252,YES
0.6656009395797992,YES
0.08188698942972727,NO
0.06355213362912698,NO
0.7136891556831529,YES
0.6569228761581627,NO
0.6479185697507505,YES
0.5826047239984341,NO
0.138457523163252,NO
0.1592718256557484,NO
0.1464831006133368,NO
0.11894819261385883,NO
0.17062508156074646,YES
0.11614250293618689,NO
0.19528905128539736,YES
0.11679498890773848,NO
0.1908521466788464,YES
0.6211013963199792,NO
0.6313454260733395,NO
0.6327808952107531,NO
0.5547435730131802,NO
0.6740832572099701,YES
0.5602244551742138,NO
0.6652746965940233,YES
0.09036930705989821,NO
0.04665274696594023,NO
0.7993605637478794,NO
0.7288268302231502,NO
0.7057940754273784,NO
0.7743051024402976,NO
0.10589847318282658,NO
0.09826438731567272,NO
0.774435599634608,NO
0.4018661098786377,YES
0.7774370351037453,NO
0.4317499673757015,YES
0.40382356779329254,NO
0.37230849536734967,NO
0.3721127495758842,NO
0.032820044369046064,NO
0.6733655226412633,NO
0.03458175649223541,NO
0.6774761842620384,NO
0.14524337726738876,NO
0.6693853582147984,NO
0.39468876419156995,YES
0.36637087302623,YES
0.3961242333289835,YES
0.47487929009526303,YES
0.8009265300796033,NO
0.3802035756231242,YES
0.7308495367349602,NO
0.40578102570794733,NO
0.43122797859846024,NO
0.24207229544564793,NO
0.11986167297403108,NO
0.0852146678846405,NO
0.231567271303667,NO
0.43122797859846024,NO
0.4069555004567403,NO
0.23933185436513119,NO
0.22171473313323764,YES
0.24885814954978466,NO
0.11131410674670497,YES
0.07836356518334855,NO
0.0394754012788725,NO
0.03373352472921832,NO
0.4769672452042282,NO
0.07810257079472793,NO
0.45184653529949115,NO
0.19378833355082867,NO
0.4292705206838054,NO
0.17545347775022838,NO
0.2617773717865066,YES
0.21310191830875638,YES
0.32043586062899654,YES
0.11438079081299751,YES
0.22184523032754797,NO
0.17245204228109096,YES
0.2085345165078951,NO
0.5225760146156859,NO
0.47885945452172785,NO
0.7714341641654705,NO
0.7576667101657315,NO
0.7384183740049589,NO
0.7629518465352996,NO
0.5385619209187004,NO
0.5072425942842229,NO
0.758253947540128,NO
0.7013571708208274,YES
0.7632780895210755,NO
0.6037452694767064,YES
0.138457523163252,NO
0.124690069163513,NO
0.1224716168602375,NO
0.46117708469267915,NO
0.6971812606028971,NO
0.46228631084431693,NO
0.6836095523946236,NO
0.5534386010700771,NO
0.6962025316455698,NO
0.7313062769150463,YES
0.6958110400626387,YES
0.6504632650398018,YES
0.6423724389925618,YES
0.7879420592457262,NO
0.5985253817042935,YES
0.720214015398669,NO
0.11725172908782461,NO
0.11640349732480754,NO
0.14680934359911263,NO
0.7735873678715909,NO
0.6783896646222107,NO
0.13212840923920138,NO
0.10929140023489495,NO
0.10452825264256818,NO
0.1690591152290226,NO
0.7482056635782331,YES
0.11594675714472141,NO
0.6144460394101527,YES
0.12971421114446038,NO
0.12514680934359912,NO
0.12495106355213362,NO
0.12521205794075427,NO
0.6528122145373876,NO
0.12358084301187525,NO
0.6488972987080779,NO
0.18086911131410677,NO
0.6843272869633305,NO
0.6813258514941929,YES
0.6768236982904868,YES
0.6661881769541956,YES
0.5433250685110271,YES
0.16605767975988517,NO
0.5349079994780113,YES
0.14093696985514811,NO
0.10041759102179304,NO
0.06009395797990343,NO
0.9633955369959547,YES
0.6982252381573797,YES
0.6849145243377268,YES
0.8167166905911524,YES
0.17662795249902127,NO
0.10015659663317239,NO
0.844055852799165,YES
0.13989299230066554,NO
0.8455565705337336,YES
0.14543912305885423,NO
0.13708730262299362,NO
0.09565444342946627,NO
0.09421897429205273,NO
0.08952107529688114,NO
0.669646352603419,YES
0.08775936317369176,NO
0.7594284222889208,YES
0.1695811040062639,NO
0.6910478924703118,YES
0.1592718256557484,NO
0.12853973639566751,NO
0.2737178650659011,NO
0.15463917525773196,NO
0.8527339162208014,YES
0.24050632911392406,NO
0.7667362651702989,YES
0.23939710296228633,NO
0.22295445647918571,NO
0.8785723606942452,YES
0.13871851755187264,NO
0.09819913871851757,NO
0.915372569489756,YES
0.24122406368263086,NO
0.1935925877593632,NO
0.9994780112227588,YES
0.122667362651703,NO
0.9298577580582018,YES
0.09774239853843142,NO
0.20448910348427513,NO
0.20050893905781025,NO
0.1642959676366958,NO
0.23358997781547697,NO
0.14093696985514811,NO
0.21323241550306668,NO
0.23770063943625214,NO
0.21669059115229025,NO
0.17010309278350516,NO
0.12795249902127104,NO
0.11444603941015269,NO
0.2438340075688373,NO
0.12312410283178912,NO
0.8915568315281223,YES
0.21721257992953152,NO
0.8315281221453739,YES
0.07621036147722823,NO
0.0478924703118883,NO
0.7924442124494324,YES
0.7153856192091871,YES
0.6787159076079865,YES
0.7753490799947802,YES
0.10459350123972336,NO
0.05506981599895603,NO
0.8135847579277047,YES
0.5414328591935273,NO
0.8011222758710688,YES
0.4609813389012137,NO
0.1458306146417852,NO
0.12599504110661622,NO
0.12514680934359912,NO
0.053895341250163126,NO
0.6502022706511811,YES
0.05298186088999087,NO
0.709252251076602,YES
0.10400626386532691,NO
0.65790160511549,YES
0.5459350123972335,NO
0.5272739136108574,NO
0.5810387576667102,NO
0.4648962547305234,NO
0.78950802557745,YES
0.5173561268432729,NO
0.7601461568576277,YES
0.1765627039018661,NO
0.1772151898734177,NO
0.6753882291530733,YES
0.10648571055722303,NO
0.09911261907868982,NO
0.6960067858541042,YES
0.1794988907738484,NO
0.16964635260341904,NO
0.7313062769150463,YES
0.0952629518465353,NO
0.7438340075688373,YES
0.08651963982774372,NO
0.1379355343860107,NO
0.09213101918308758,NO
0.07484014093696986,NO
0.1856322589064335,NO
0.12893122797859846,NO
0.17773717865065902,NO
0.22360694245073734,NO
0.1286702335899778,NO
0.16527469659402322,NO
0.13623907085997652,NO
0.10661620775153335,NO
0.24605245987211274,NO
0.13245465222497718,NO
0.6844577841576407,YES
0.22536865457392666,NO
0.6334986297794598,YES
0.15901083126712776,NO
0.14054547827221714,NO
0.2945321675583975,YES
0.11986167297403108,YES
0.07314367741093566,YES
0.2933576928096046,YES
0.1539214406890252,NO
0.1349340989168733,NO
0.3375962416808039,YES
0.0666840662925747,NO
0.28735482187132977,YES
0.05637478794205925,NO
0.10309278350515466,NO
0.10459350123972336,NO
0.10798642829179173,NO
0.16977684979772936,NO
0.09930836487015532,YES
0.16860237504893644,NO
0.0915437818086911,YES
0.2164295967636696,NO
0.0705989821218844,YES
0.0013049719431032225,NO
0.038105180738614124,NO
0.037061203184131544,NO
0.014354691374135458,NO
0.30288398799425814,YES
0.01618165209447997,NO
0.3006002870938275,YES
0.2801774761842621,YES
0.11431554221584236,YES
0.5352994910609422,NO
0.7123841837400496,NO
0.7065770585932403,NO
0.3964504763147593,NO
0.23907085997651054,YES
0.323828787681065,YES
0.38979511940493283,NO
0.04750097872895733,NO
0.397168210883466,NO
0.04175910217930315,NO
0.25453477750228376,NO
0.21988777241289312,NO
0.2098394884509983,NO
0.13793553438601072,YES
0.6733655226412633,NO
0.24070207490538956,YES
0.6283439906042021,NO
0.2776327808952108,YES
0.6359780764713558,NO
0.06459611118360956,NO
0.058527991648179574,NO
0.08019052590369308,NO
0.07588411849145243,NO
0.4402322850058724,NO
0.09591543781808692,NO
0.3631736917656271,NO
0.22895732741746053,NO
0.21806081169254862,NO
0.8441863499934752,YES
0.07333942320240117,YES
0.05037191700378441,YES
0.850580712514681,YES
0.23084953673496023,NO
0.21838705467832442,NO
1.0,YES
0.209317499673757,NO
0.8900561137935535,YES
0.19802949236591413,NO
0.19000391491582933,NO
0.11333681325851497,NO
0.12358084301187525,NO
0.22902257601461573,NO
0.07157771107921179,YES
0.2246509200052199,NO
0.19391883074513902,YES
0.22778285266866766,NO
0.1265170298838575,YES
0.2363956674931489,NO
0.20957849406237766,NO
0.3453608247422681,NO
0.22491191439384056,NO
0.8375309930836488,YES
0.3191308886858933,NO
0.880921310191831,YES
0.08143024924964115,NO
0.03549523685240768,NO
0.9100221845230329,YES
0.7493148897298709,YES
0.7358084301187524,YES
0.7919222236721911,YES
0.14759232676497455,NO
0.08058201748662405,NO
0.8289834268563228,YES
0.11457653660446301,NO
0.8216103353777895,YES
0.06250815607464438,NO
0.14008873809213104,NO
0.1065509591543782,NO
0.10531123580843013,NO
0.06642307190395408,NO
0.704032363304189,YES
0.06211666449171343,NO
0.7527730653790945,YES
0.13297664100221845,NO
0.7075557875505677,YES
0.13075818869894298,NO
0.11196659271825657,NO
0.1875244682239332,NO
0.07777632780895213,NO
0.8292444212449434,YES
0.14426464831006133,NO
0.7703901866109879,YES
0.33355082865718394,NO
0.31769541954847974,NO
0.895863238940363,YES
0.14961503327678458,YES
0.17395276001565968,YES
0.7677802427247815,YES
0.3941015268171735,NO
0.35182043586062905,NO
0.7726738875114186,YES
0.06342163643481666,NO
0.8071903954064988,YES
0.05820174866240376,NO
0.19267910739919095,NO
0.15215972856583584,NO
0.13695680542868327,NO
0.37870285788855546,NO
0.15346470050893904,YES
0.37485319065640094,NO
0.26699725955891956,YES
0.3616729740310584,NO
0.20775153334203317,YES
0.10596372177998173,NO
0.07640610726869373,NO
0.2276523554743573,NO
0.10341902649093046,NO
0.7778937752838315,YES
0.2041628604984993,NO
0.7209969985645309,YES
0.1552264126321284,NO
0.1567271303666971,NO
0.8067336552264127,YES
0.069228761581626,YES
0.04143285919352734,YES
0.7967506198616731,YES
0.15229022576014617,NO
0.14524337726738873,NO
0.9460394101526818,YES
0.0569620253164557,NO
0.8400104397755449,YES
0.04893644786637088,NO
0.17806342163643482,NO
0.07392666057679761,NO
0.08919483231110531,NO
0.1772804384705729,NO
0.06531384575231633,YES
0.17525773195876287,NO
0.1980947409630693,YES
0.15065901083126715,NO
0.1381312801774762,YES
0.07484014093696986,NO
0.044564791856975074,NO
0.1960720344512593,NO
0.06296489625473053,NO
0.8019052590369308,YES
0.14609160903040586,NO
0.883009265300796,YES
0.07966853712645178,NO
0.06361738222628213,NO
0.7110792117969464,YES
0.23724389925616599,YES
0.17754143285919355,YES
0.7446169907346992,YES
0.06590108312671278,NO
0.04071512462482057,NO
0.7769150463265041,YES
0.5964374265953283,NO
0.7174735743181523,YES
0.5603549523685242,NO
0.16038105180738613,NO
0.17623646091609033,NO
0.1626647527078168,NO
0.11535951977032494,NO
0.15242072295445647,YES
0.1120970899125669,NO
0.18367480099177871,YES
0.10296228631084431,NO
0.17767193005350385,YES
0.54652224977163,NO
0.5730784288137806,NO
0.5729479316194702,NO
0.5342555135064597,NO
0.7431815215972857,YES
0.5452172778285268,NO
0.7227587106877204,YES
0.08293096698420985,NO
0.0717734568706773,NO
0.7249119143938407,YES
0.7604723998434035,YES
0.782591674279003,YES
0.7283700900430642,YES
0.0685762756100744,NO
0.05624429074774893,NO
0.7495106355213363,YES
0.1243638261777372,NO
0.757470964374266,YES
0.09213101918308758,NO
0.08599765105050242,NO
0.05911522902257602,NO
0.03732219757275219,NO
0.1236460916090304,NO
0.7377658880334074,YES
0.12018791595980685,NO
0.9198747226934623,YES
0.06276915046326506,NO
0.8458828135195093,YES
0.11398929923006654,NO
0.09989560224455174,NO
0.19933446430901736,NO
0.09252251076601853,NO
0.7209317499673759,YES
0.15450867806342164,NO
0.7121884379485842,YES
0.18008612814824485,NO
0.14772282395928488,NO
0.6558136500065249,NO
0.1877854626125538,NO
0.09434947148636305,NO
0.6281482448127366,NO
0.18484927574057158,NO
0.1503980164426465,NO
0.7348297011614251,NO
0.07575362129714211,NO
0.6169254861020489,NO
0.060159206577058595,NO
0.267193005350385,YES
0.21127495758841186,YES
0.24846665796685372,YES
0.17199530210100483,NO
0.0966331723867937,NO
0.17401800861281483,NO
0.0848884248988647,NO
0.22321545086780634,NO
0.10048283961894819,NO
0.02172778285266867,NO
0.04012788725042411,NO
0.057679759885162475,NO
0.026817173430771238,NO
0.6756492235416939,NO
0.026817173430771238,NO
0.7030536343468616,NO
0.07236069424507374,YES
0.18008612814824482,YES
0.5560485449562835,NO
0.5626386532689548,NO
0.5078950802557746,NO
0.41713428161294536,NO
0.20618556701030927,YES
0.07301318021662534,YES
0.43964504763147594,NO
0.09063030144851886,NO
0.41126190786898087,NO
0.10792117969463658,NO
0.09989560224455174,NO
0.08965157249119146,NO
0.0934359911261908,NO
0.19215711862194965,YES
0.4937361346731045,NO
0.10994388620644657,YES
0.47670625081560747,NO
0.23522119274435602,YES
0.5120057418765497,NO
0.06740180086128147,NO
0.018791595980686415,NO
0.07986428291791728,NO
0.05337335247292183,NO
0.46828918178259166,NO
0.045086780634216374,NO
0.43481665144199405,NO
0.018661098786376094,NO
6.524859715516078e-05,NO
0.7094479968680675,YES
0.5386924181130106,YES
0.5382356779329246,YES
0.7153856192091871,YES
0.024011483753099305,NO
0.0005872373743964487,NO
0.7613858802035757,YES
0.23352472921832182,NO
0.7215842359389274,YES
0.22615163773978864,NO
0.12051415894558268,NO
0.10413676105963723,NO
0.10929140023489495,NO
0.004828396189481927,NO
0.4889077384836227,YES
0.004436904606550959,NO
0.5811040062638655,YES
0.05931097481404151,NO
0.5348427508808561,YES
0.18895993736134672,NO
0.18641524207229546,NO
0.241289312279786,NO
0.1855017617121232,NO
0.7196267780242724,YES
0.2138849014746183,NO
0.7039671147070338,YES
0.21714733133237638,YES
0.008743312018791596,YES
0.563943625212058,NO
0.6802166253425553,NO
0.6378702857888556,NO
0.4071512462482057,NO
0.1389795119404933,YES
0.2645178128670234,YES
0.4098264387315673,NO
0.05787550567662795,NO
0.4006263865326896,NO
0.06055069815998957,NO
0.10511549001696466,NO
0.08110400626386532,NO
0.07764583061464181,NO
0.06577058593240245,YES
0.628735482187133,NO
0.20305363434686155,YES
0.5981338901213624,NO
0.21381965287746316,YES
0.604006263865327,NO
0.032037061203184135,NO
0.04110661620775154,NO
0.07412240636826309,NO
0.03888816390447605,NO
0.4626125538300927,NO
0.06511809996085086,NO
0.39038235677932936,NO
0.08534516507895079,NO
0.047566227326112494,NO
0.7021401539866894,NO
0.1590760798642829,NO
0.07901605115490018,NO
0.7174735743181523,NO
0.056570533733524726,NO
0.061268432728696344,NO
0.7628213493409892,NO
0.5669450606811954,YES
0.6926138588020359,NO
0.5567662795249904,YES
0.14876680151376748,NO
0.16312149288790292,NO
0.15490016964635261,NO
0.09682891817825917,NO
0.08175649223541695,NO
0.11274957588411849,NO
0.10459350123972336,NO
0.13976249510635522,NO
0.11672974031058334,NO
0.5087433120187917,YES
0.5150724259428423,YES
0.5318413154117188,YES
0.5544173300274045,YES
0.7273913610857367,NO
0.4919744225499153,YES
0.7151246248205664,NO
0.2271956152942712,YES
0.0233589977815477,YES
0.5541563356387839,NO
0.5972856583583454,NO
0.5363434686154248,NO
0.4141980947409631,NO
0.09930836487015532,YES
0.2850711209708992,YES
0.4317499673757015,NO
0.06192091870024794,NO
0.41204489103484276,NO
0.06296489625473053,NO
0.10683405504655616,NO
0.09424107579561006,NO
0.09365383842121361,NO
0.07379616338248726,YES
0.5283831397624952,NO
0.23887511418504503,YES
0.5153986689286182,NO
0.22491191439384056,YES
0.5343860107007701,NO
0.022641263212840924,NO
0.0213362912697377,NO
0.07464439514550439,NO
0.0359519770324938,NO
0.46306929401017877,NO
0.043977554482578625,NO
0.42013571708208275,NO
0.08430118752446822,NO
0.03151507242594284,NO
0.7408325720997,NO
0.7208665013702206,NO
0.6717343077123843,NO
0.7448127365261649,NO
0.09128278742007048,NO
0.06316064204619601,NO
0.7583844447344383,NO
0.6118360955239464,YES
0.7314367741093567,NO
0.6778024272478143,YES
0.39853843142372447,NO
0.39508025577450095,NO
0.38144329896907225,NO
0.044173300274044106,NO
0.6682761320631606,NO
0.047761973117577974,NO
0.6580321023098004,NO
0.14067597546652746,NO
0.6573143677410936,NO
0.5573535168993867,YES
0.5624429074774893,YES
0.5746443951455045,YES
0.6721257992953151,YES
0.7703901866109879,NO
0.5690330157901606,YES
0.7126451781286703,NO
