UPPERTRACED_RFUNDER_RAW_LSA_MAX.csv,Associated
0.904255319148936,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.2446808510638298,NO
0.2198,NO
0.9787234042553192,YES
0.8936170212765957,NO
0.1914893617021277,YES
0.946808510638298,NO
0.8936170212765957,NO
0.0647,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.1655,NO
0.8936170212765957,NO
0.1309,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,YES
0.904255319148936,YES
0.9148936170212766,YES
0.904255319148936,NO
0.8829787234042552,YES
0.1726,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.904255319148936,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.2446808510638298,NO
0.1751,NO
0.9787234042553192,YES
0.8936170212765957,NO
0.2083,YES
0.946808510638298,NO
0.8936170212765957,NO
0.2007,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.13829787234042554,NO
0.8936170212765957,NO
0.1912,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,YES
0.904255319148936,YES
0.9148936170212766,YES
0.904255319148936,NO
0.8829787234042552,YES
0.1168,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.904255319148936,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.2446808510638298,NO
0.1421,NO
0.9787234042553192,YES
0.8936170212765957,NO
0.2347,YES
0.946808510638298,NO
0.8936170212765957,NO
0.2045,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.13829787234042554,NO
0.8936170212765957,NO
0.1702,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,YES
0.904255319148936,YES
0.9148936170212766,YES
0.904255319148936,NO
0.8829787234042552,YES
0.099,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,YES
0.904255319148936,NO
0.8829787234042552,YES
0.8936170212765957,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.904255319148936,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.1799,NO
0.1547,NO
0.8829787234042552,YES
0.4361702127659574,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.1528,NO
0.5851063829787234,NO
0.3203,NO
0.2648,NO
0.171,NO
0.6808510638297872,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.23404255319148934,NO
0.3794,YES
0.3359,NO
0.851063829787234,YES
0.8829787234042552,NO
0.9255319148936171,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8936170212765957,NO
0.7659574468085106,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.3085106382978723,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.3085106382978723,NO
0.493,YES
0.1456,NO
0.8404255319148937,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.6808510638297872,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
0.3239,YES
0.8829787234042552,NO
0.9255319148936171,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8936170212765957,NO
0.7659574468085106,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.7340425531914893,YES
0.7340425531914893,YES
0.6382978723404255,NO
0.9255319148936171,NO
0.7446808510638298,NO
1.0,NO
0.7446808510638298,YES
0.7340425531914893,YES
0.1404,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.2131,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,YES
0.7340425531914893,NO
0.7659574468085106,YES
0.026000000000000002,NO
0.7765957446808509,YES
0.7446808510638298,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.1259,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.7659574468085106,NO
0.0996,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,YES
0.904255319148936,NO
0.8829787234042552,YES
0.8936170212765957,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.904255319148936,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,YES
0.904255319148936,NO
0.8829787234042552,YES
0.8936170212765957,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.904255319148936,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,YES
0.904255319148936,NO
0.8829787234042552,YES
0.8936170212765957,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.904255319148936,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,YES
0.904255319148936,NO
0.8829787234042552,YES
0.8936170212765957,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.904255319148936,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.9255319148936171,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8936170212765957,NO
0.7659574468085106,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.9255319148936171,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8936170212765957,NO
0.7659574468085106,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.5212765957446809,NO
0.06382978723404255,NO
0.1381,NO
0.2108,NO
0.0676,NO
0.0957,NO
0.0963,NO
0.0435,NO
0.2592,NO
0.1291,NO
0.0785,NO
0.4574468085106383,NO
0.8085106382978723,YES
0.3368,YES
0.3938,YES
0.2446808510638298,NO
0.0711,NO
0.10638297872340426,NO
0.15957446808510636,NO
0.1551,NO
0.077,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1685,NO
0.0541,NO
0.2105,NO
0.7340425531914893,YES
0.7340425531914893,YES
0.6382978723404255,NO
0.9255319148936171,NO
0.7446808510638298,NO
1.0,NO
0.7446808510638298,YES
0.7340425531914893,YES
0.0968,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.1661,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,YES
0.7340425531914893,NO
0.7659574468085106,YES
0.0336,NO
0.7765957446808509,YES
0.7446808510638298,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.1354,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.7659574468085106,NO
0.0894,NO
0.8829787234042552,NO
0.9255319148936171,NO
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,YES
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8936170212765957,NO
0.7659574468085106,YES
0.8936170212765957,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.8829787234042552,YES
0.8829787234042552,NO
0.8829787234042552,YES
0.7340425531914893,YES
0.7340425531914893,YES
0.6382978723404255,NO
0.9255319148936171,NO
0.7446808510638298,NO
1.0,NO
0.7446808510638298,YES
0.7340425531914893,YES
0.1111,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.1741,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,YES
0.7340425531914893,NO
0.7659574468085106,YES
0.0297,NO
0.7765957446808509,YES
0.7446808510638298,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.1266,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.7659574468085106,NO
0.0813,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.904255319148936,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.2446808510638298,NO
0.1921,NO
0.9787234042553192,YES
0.8936170212765957,NO
0.1963,YES
0.946808510638298,NO
0.8936170212765957,NO
0.2504,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.1658,NO
0.8936170212765957,NO
0.2072,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,YES
0.904255319148936,YES
0.9148936170212766,YES
0.904255319148936,NO
0.8829787234042552,YES
0.11900000000000001,NO
0.7340425531914893,YES
0.7340425531914893,YES
0.6382978723404255,NO
0.9255319148936171,NO
0.7446808510638298,NO
1.0,NO
0.7446808510638298,YES
0.7340425531914893,YES
0.0947,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.1665,NO
0.7446808510638298,NO
0.7446808510638298,NO
0.7446808510638298,YES
0.7340425531914893,NO
0.7659574468085106,YES
0.0329,NO
0.7765957446808509,YES
0.7446808510638298,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.1274,NO
0.7340425531914893,NO
0.7446808510638298,NO
0.7659574468085106,NO
0.0769,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.904255319148936,NO
0.8936170212765957,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.8829787234042552,NO
0.2446808510638298,NO
0.1753,NO
0.9787234042553192,YES
0.8936170212765957,NO
0.2818,YES
0.946808510638298,NO
0.8936170212765957,NO
0.2176,NO
0.8936170212765957,NO
0.8829787234042552,NO
0.13829787234042554,NO
0.8936170212765957,NO
0.2286,NO
0.8936170212765957,NO
0.8936170212765957,YES
0.8829787234042552,YES
0.904255319148936,YES
0.9148936170212766,YES
0.904255319148936,NO
0.8829787234042552,YES
0.1052,NO
