NONETRACED_MAX_RAW_LSA_SUM.csv,Associated
0.3914615801034803,NO
0.49785543999916715,YES
0.6426438208563665,YES
0.5250892699126559,YES
0.3247453334999011,YES
0.4088139073675007,NO
0.42020102647386437,YES
0.33487018124655155,NO
0.4132370623692182,NO
0.4257908065003072,NO
0.8538881861811216,YES
0.6530386905691411,YES
0.5694503003425049,YES
0.6407230862925136,YES
0.4736543146256911,NO
0.43388365761995473,NO
0.6363135950529374,YES
0.5419919943366959,NO
0.7426898872544426,YES
0.4796234267153876,NO
0.6449054988184099,NO
0.40748461850776097,NO
0.46384828799566913,NO
0.4127562280729151,NO
0.47824273608378354,YES
0.4324326962116244,NO
0.5822122541824125,YES
0.42600292014116625,NO
0.5953450815661534,YES
0.5450819565466338,NO
0.4077240596729026,NO
0.7385985664761547,NO
0.5235407102033167,NO
0.7911441904285995,YES
0.6631531278303506,NO
0.6312092039101783,YES
0.5000409912864237,NO
0.3075224866485524,NO
0.43284911562926176,YES
0.36871857334707514,NO
0.2785006558605828,NO
0.5935531767596322,YES
0.3687881934684615,NO
0.3208934538867547,NO
0.7322813537795266,YES
0.2340446297510854,NO
0.6310140073081606,YES
0.1919511331813403,NO
0.4142878707434128,NO
0.4230476435866205,NO
0.2846304798192739,NO
0.30041147443705296,NO
0.4328588754593625,NO
0.29487830142519544,NO
0.3944123020706456,NO
0.13807101512643544,NO
0.37410404759673943,NO
0.2956467253818046,NO
0.26036884349917233,NO
0.4687158405946469,NO
0.27986312814266534,NO
0.5030437656807937,YES
0.5157347980886349,NO
0.37822204524396974,YES
0.35083466067022695,NO
0.34173980032688933,NO
0.569460710827946,YES
0.6640158968112683,YES
0.5599409725475499,YES
0.687844847330231,YES
0.38798382731086745,NO
0.31523860832630635,NO
0.5237248456645532,YES
0.4666578177540418,NO
0.6738004518150681,YES
0.3510617393839075,NO
0.5760518494227385,NO
0.4450306849058372,NO
0.43402094589670714,NO
0.306060464099441,NO
0.4617382127278594,YES
0.32451435085418034,NO
0.5289411495258024,YES
0.2924331386572556,NO
0.5525736021320673,YES
0.5476468398971445,NO
0.46119947010629103,NO
0.6424772530893115,NO
0.43852283019457206,NO
0.6257651706799088,YES
0.6074772010368844,NO
0.5377640359369956,YES
0.46954412484254127,NO
0.3102441779360171,NO
0.40595232518192315,YES
0.21497001780193012,NO
0.2504821356069833,NO
0.47958829132702463,YES
0.3525985872971257,NO
0.3387611001801014,NO
0.48719900683968886,YES
0.08020368114765192,NO
0.514047648791863,YES
0.09017302226802837,NO
0.2786002061276117,NO
0.2830676056924535,NO
0.1598302310086719,NO
0.3031474801419991,NO
0.41071837554785173,NO
0.31215450201442896,NO
0.24881385531507336,NO
0.016897519181319418,NO
0.22304920515943663,NO
0.30967420385812594,NO
0.25689434398325994,NO
0.33199883923087337,NO
0.33011389071072395,NO
0.4294169087104531,YES
0.4750851057184795,NO
0.27874009702572433,YES
0.11781741570109416,NO
0.06855564924992458,NO
0.08750273275242826,YES
0.235130573513643,YES
0.20326668020029773,YES
0.14221894291930837,YES
0.15651449139573378,NO
0.017243667822230566,NO
0.09857688664022407,YES
0.08095453741007941,NO
0.10892881310055488,YES
0.058646168420833505,NO
0.1847249549746505,NO
0.17528459664574164,NO
0.12458813516974296,NO
0.08964729275326111,NO
0.30809831662450426,YES
0.10220103688434995,NO
0.13064964031772805,YES
0.04726035062514962,NO
0.1529300311273515,YES
0.048659910261615535,NO
0.1986932238150266,NO
0.12056773582352143,NO
0.06076209958670378,NO
0.13069063160415173,YES
0.13459586495518286,NO
0.09809605234392077,YES
0.5176900173855106,YES
0.38000223825436985,YES
0.6898339007047898,NO
0.6041673173220067,NO
0.5336278199402437,NO
0.4884066231508376,NO
0.4472175375037737,YES
0.5881384230196653,YES
0.4466774935715252,NO
0.5449381617164808,NO
0.5532685020352499,NO
0.4986791696596812,NO
0.5910312366615655,NO
0.3924987247155335,NO
0.4160407362295304,NO
0.363055269267206,YES
0.4260400074955495,NO
0.5033853597343245,YES
0.37286194655256777,NO
0.4773734605494654,YES
0.46882645200245676,NO
0.4743121271744901,NO
0.42650132213165104,NO
0.548723023829601,NO
0.47225670695524524,NO
0.6411199860499496,NO
0.53258481943013,NO
0.4952580238816535,NO
0.452725334957369,NO
0.32042172876521235,NO
0.43723518327659616,YES
0.30232960637954553,YES
0.23180897800264424,YES
0.5691008984248935,YES
0.38088843082752943,NO
0.3102617456301988,NO
0.5857121292565871,YES
0.16811762807499717,NO
0.5805426725798223,YES
0.14167434439967938,NO
0.4120925596260554,NO
0.38588741580519903,NO
0.28267330855637807,NO
0.31369134992764713,NO
0.3743187638589587,YES
0.3294118335988008,NO
0.3516596916414212,YES
0.09700815661534298,NO
0.3326208657359693,YES
0.267248222409611,NO
0.26914358141520145,NO
0.4215771625180882,NO
0.30251894708350247,NO
0.4933646168420833,YES
0.49664066647927796,NO
0.44508924388644244,YES
0.4288222097296397,NO
0.4353495841011066,NO
0.8000750856262426,YES
0.7220153138240836,YES
0.6375478882330283,YES
0.6198630760902383,YES
0.4771255608649032,NO
0.44891379597530634,NO
0.6265361972578781,YES
0.6672457499193187,NO
0.723600310232466,YES
0.5332328721488284,NO
0.6648689059620849,NO
0.43457725621245713,NO
0.49181996106478443,NO
0.42354539492176524,NO
0.5262994888451649,YES
0.44051318487981095,NO
0.5823853285028681,YES
0.42636923909761915,NO
0.623454042912021,YES
0.6192377963084417,NO
0.5274329304475466,NO
0.7459789499984384,NO
0.5410264218120491,NO
0.7729778933341661,YES
0.6584196102314249,NO
0.6440609481870139,YES
0.35893401834327543,NO
0.3021767023746318,NO
0.6368978835483099,YES
0.41689244406966697,YES
0.3958378879207137,YES
0.45688041995898276,YES
0.43348350458581886,NO
0.36957873970663246,NO
0.43630344482963235,YES
0.2437159707257149,NO
0.5527011305787188,YES
0.22266076392142167,NO
0.3615997532714951,NO
0.26071108820804323,NO
0.20120150015095203,NO
0.35539705591471726,NO
0.31845024308483505,YES
0.37016498016802535,NO
0.450390132941899,YES
0.22439606171335771,NO
0.44893526760152835,YES
0.35724491708048356,NO
0.2514477081316302,NO
0.5428150733418698,NO
0.38121310784221873,NO
0.5476696128340464,YES
0.4887326014762068,NO
0.4378233757040092,YES
0.41472055654455153,NO
0.25706091175031487,NO
0.37050527291087587,YES
0.1739091112568579,YES
0.18650449732971044,YES
0.46491471209802504,YES
0.29274545322048373,NO
0.27775695680689594,NO
0.47070294200318563,YES
0.06765969684666395,NO
0.4849360275669654,YES
0.054131921671507585,NO
0.33960239753479704,NO
0.2747112391600821,NO
0.18946107519493635,NO
0.26360325119460337,NO
0.34254596229322176,YES
0.2799821980698959,NO
0.25437891043859384,YES
0.003903281385010962,NO
0.22176611282884126,YES
0.20459531840469716,NO
0.19907255587828063,NO
0.30374608305485284,NO
0.2247044723445454,NO
0.4193968164735521,YES
0.41148029295106026,NO
0.4173348897009067,YES
0.39033009046711853,NO
0.33061164204586857,NO
0.3166817618705561,YES
0.5668886702686945,YES
0.4870825395338185,YES
0.39472006204649324,YES
0.37830142519545684,NO
0.23765446557772998,NO
0.3397494456416502,YES
0.3115617549996357,NO
0.343271442997387,YES
0.2543684999531529,NO
0.44005902745245007,NO
0.462722003602028,NO
0.34694699501337756,NO
0.3717206970861051,NO
0.5591458717219984,YES
0.3884750720926117,NO
0.40054407799535696,YES
0.20565393464297235,NO
0.4613387103490636,YES
0.317349334249456,NO
0.45764298801753134,NO
0.3919046763900601,NO
0.2911955922004643,NO
0.4025448431660369,YES
0.37243381533880915,NO
0.3352534172418461,YES
0.3471591086542365,NO
0.29588291327024585,NO
0.3838970611199599,YES
0.3173773124290785,YES
0.3995310076308858,YES
0.3924863622640724,YES
0.33991080816598485,NO
0.23820491999541946,NO
0.2473303611397399,YES
0.11858063441498279,NO
0.4106929999895895,YES
0.07108409590139189,NO
0.24611168368781036,NO
0.2729160810768606,NO
0.14156308233652942,NO
0.3385756634081847,NO
0.4197149869348409,YES
0.3536702166422021,NO
0.434775706091175,YES
0.0,NO
0.39321314427891774,YES
0.3066180757258711,NO
0.26271705862144357,NO
0.28621092164027606,NO
0.30824926866339775,NO
0.341124931030534,YES
0.4721818815911386,NO
0.23436670414441427,YES
0.20610548944897297,NO
0.20296152284581023,NO
0.3313221576772125,NO
0.4426226094922806,NO
0.2849401917611418,NO
0.2829081951341391,NO
0.21478588234069354,NO
0.1783647990255786,NO
0.36755520159905064,NO
0.34242884433201115,NO
0.3048196643659494,NO
0.30653674380836393,NO
0.5597984790280771,YES
0.4194722924929989,YES
0.4441256233278158,YES
0.19731643711546268,NO
0.23503167390195404,NO
0.21516196112724742,NO
0.2208083481682752,NO
0.19968807582997597,NO
0.30549959919631053,NO
0.2488151566257534,NO
0.19766974296511444,NO
0.33370420687716684,NO
0.24330150327409775,NO
0.40209263770469617,NO
0.27140981396462527,NO
0.3912527197393214,NO
0.3199916455854337,YES
0.4962977711150671,YES
0.5491661201161809,NO
0.5319998802794175,NO
0.41022127486804727,NO
0.35130638579176954,NO
0.45179294585506513,YES
0.3385808686509052,YES
0.34685915654246957,NO
0.511778813621079,NO
0.40262357246218383,NO
0.5098301008776038,NO
0.48042633540502,NO
0.30763244740102236,NO
0.3613674693150941,NO
0.47017070593501764,YES
0.331238873793685,NO
0.3925995762932425,YES
0.31071915633425995,NO
0.4522256316562041,YES
0.430893245677046,NO
0.4132357610585381,NO
0.28247681064368035,NO
0.4787873346034125,NO
0.38320476383813784,NO
0.5032526260449524,NO
0.4069803606192157,NO
0.4134485253547373,NO
0.30496736312814265,NO
0.20935681418324545,NO
0.39233671153585903,YES
0.5334710120032895,YES
0.4819267466191949,YES
0.512087874907607,YES
0.36625519222961367,NO
0.18094659941493071,NO
0.38747761745630205,YES
0.2606453720186973,NO
0.49108146725381796,YES
0.2365574606743913,NO
0.4183355976139167,NO
0.3199779818232924,NO
0.3068627221337331,NO
0.2728223867078923,NO
0.5370684853784731,YES
0.20625904410922677,NO
0.47637600591315576,YES
0.1827033688330886,NO
0.4920223148755426,YES
0.27436704248519106,NO
0.32423131578125497,NO
0.3804459851962897,NO
0.3398223190397369,NO
0.4786474437052999,YES
0.4465916070666376,NO
0.34547130870212484,YES
0.5517700427870951,YES
0.3644476716949312,YES
0.6787486856762129,NO
0.6061316457936434,NO
0.49283107946323523,NO
0.4563865725558782,NO
0.4337632863820441,YES
0.6265576688841,YES
0.4254134264030732,NO
0.5640043151462152,NO
0.5129285216069626,NO
0.5425307369582641,NO
0.5626431441748129,NO
0.35699962001728136,NO
0.4074898237504815,NO
0.38660769126664385,YES
0.4132038789468754,NO
0.5670786616279916,YES
0.3768498131317862,NO
0.48399322797922073,YES
0.4708890294304423,NO
0.4451087635466442,NO
0.3820361868473927,NO
0.5504270901652144,NO
0.4378767294418938,NO
0.6228567413098473,NO
0.5054368760215289,NO
0.4826281530757779,NO
0.39747363544562075,NO
0.3122748732523397,NO
0.2995506574221556,NO
0.4448478507552809,NO
0.3454543916632833,NO
0.3593426298968321,NO
0.36793583497298477,NO
0.26202476133962127,NO
0.31452223679690183,NO
0.3375333135534111,YES
0.3071750366969612,NO
0.30978156198923557,YES
0.4195464672017656,NO
0.4591974036249311,NO
0.33313813673131587,NO
0.35049111465067617,NO
0.4482019790332823,NO
0.389756863112527,NO
0.27990997532714956,NO
0.23765836950977018,NO
0.36030625045545883,NO
0.3048938390747161,YES
0.4326493644398638,YES
0.37465580332510906,YES
0.3467309774404781,YES
0.3763793893209241,NO
0.3556000603808156,YES
0.3195147152211708,NO
0.5110507302955536,YES
0.3247629011940828,YES
0.5669335654871587,NO
0.5401506397243303,NO
0.41022908273212766,NO
0.36733528009411076,NO
0.33711754479111367,YES
0.596663309285112,YES
0.35645176822095215,NO
0.40332758154012716,NO
0.4239026047034573,NO
0.3846355549309265,NO
0.4932234246332906,NO
0.3149562239087209,NO
0.364501676088156,NO
0.34261753438062814,YES
0.3374376672184224,NO
0.5539568953850318,YES
0.32163780359578165,NO
0.449567053936725,YES
0.4240815349219734,NO
0.3731150514798506,NO
0.2837540470762152,NO
0.48558017635362327,NO
0.37472086885911493,NO
0.5180485284778829,NO
0.4180486586089509,NO
0.41642527353550496,NO
0.401200589233476,NO
0.3280324442778768,NO
0.44860343337809827,NO
0.6285733991276014,NO
0.4221198090716971,NO
0.41785151004091325,NO
0.45957673568818513,NO
0.32344207085376386,NO
0.4028447952778038,NO
0.730071077589348,YES
0.4598936048387936,NO
0.7286962428558044,YES
0.5354125675380242,NO
0.5311175916382981,NO
0.42359484472760967,NO
0.30506300946313125,NO
0.41964666812413476,NO
0.316537316385063,NO
0.3434100325848196,NO
0.5005478517963292,NO
0.4211718042412319,NO
0.4170440467639007,YES
0.5252649468544718,YES
0.4655861884089655,YES
0.5238836055675276,YES
0.5391753073695825,NO
0.42793796912250026,YES
0.421442476862696,NO
