UPPERTRACED_MAX_RAW_LSA_SUM.csv,Associated
0.15029068572184467,NO
0.5839533772373189,NO
0.5092069181243577,NO
0.6701669346221331,YES
0.8979296416970601,YES
0.803449779473898,YES
0.6344814098561489,YES
0.5790719734588095,NO
0.4651754644846549,NO
0.6564324940990935,YES
0.8171259759526133,NO
0.68744705141797,YES
0.7602190122981534,NO
0.7468981180214553,NO
0.6338485930506408,NO
0.610264877791604,NO
0.49315545490077434,NO
0.6872858895867284,YES
0.5113834244099689,NO
0.7912007843866371,YES
0.5704094235422814,NO
0.788914536501415,YES
0.5828595954530673,NO
0.6214171334647487,NO
0.7110843906328499,NO
0.5660929657297109,NO
0.7550953921653853,YES
0.6734717477046619,NO
0.6713142050458287,YES
0.5451295558832661,NO
0.43787986575298715,NO
0.4918017689758198,NO
0.620911726714382,NO
0.6290199819986662,NO
0.714912723532301,NO
0.6559293297347677,NO
0.17152235066390387,NO
0.24520218792698972,NO
0.5203945687013054,YES
0.5421004596292127,NO
0.3299718420105265,YES
0.3782382929905854,NO
0.6341192645105236,NO
0.3952704134888337,NO
0.48408709110356357,NO
0.732652471473805,NO
0.40694392726194556,NO
0.308978430585326,NO
0.057521261444215294,NO
0.5317537038176487,NO
0.6953582666943563,YES
0.8640314145912562,YES
0.5421560166764703,YES
0.6010509908726962,YES
0.6803157032110061,NO
0.7116831463676312,YES
0.20088627988561752,NO
0.6050985170076573,NO
0.5521453245545467,NO
0.6430266211238063,YES
0.9221533841925817,YES
0.7705573398311494,YES
0.6264608395984343,YES
0.5838519092689627,NO
0.5035769826882579,NO
0.6535969389574774,YES
0.9145880569630234,NO
0.6659778482028755,YES
0.761515266077178,NO
0.7539464979449015,NO
0.6854556966280565,NO
0.6459928725759687,NO
0.5645304286083148,NO
0.6813717317199288,YES
0.5805709698654051,NO
0.711319145254248,YES
0.5706524711258485,NO
0.7893196158073601,YES
0.7065708154887247,NO
0.7452903852227841,NO
0.7750059051109992,NO
0.6096794990494119,NO
0.7345173634233704,YES
0.6857861586053953,NO
0.669936935405615,YES
0.5346785097898805,NO
0.4389330719484446,NO
0.5246942086185682,NO
0.5656589093834596,NO
0.5941831616873807,NO
0.7388934184442553,NO
0.6534178380379077,NO
0.1967182834936939,NO
0.28903176883025794,NO
0.3552032277368617,YES
0.5800158826656814,NO
0.29294759344713717,YES
0.4213387311431524,NO
0.6568037056434535,NO
0.42313986973786183,NO
0.4835199800752403,NO
0.698706825635599,NO
0.407997133457403,NO
0.3114899222821861,NO
0.07672202054601673,NO
0.507124882016182,NO
0.5318682588148824,YES
0.688470043394616,YES
0.4700519002182287,YES
0.6183883851671499,YES
0.6948175423638434,NO
0.7039056236934838,YES
0.22940386302415805,NO
0.49692511847578985,NO
0.48705649349473173,NO
0.5132709721909141,NO
0.5710869720831251,NO
0.5851904010953979,NO
0.7455367190617563,NO
0.6279788576245504,NO
0.15062025847713267,NO
0.30515392520687606,NO
0.47178505198788395,YES
0.604239625161203,NO
0.23534531614173282,YES
0.32509188805057804,NO
0.5514020702365181,NO
0.3108518861298584,NO
0.605610882887117,NO
0.7211482191849619,NO
0.496709501459397,NO
0.47246843846479997,NO
0.0,NO
0.6553839079921171,NO
0.7071055665667663,YES
0.8384304024555209,YES
0.716340118232897,YES
0.5110423690916777,YES
0.6563350082990513,NO
0.7862177386615441,YES
0.26140512819382716,NO
0.5366228904584174,NO
0.44087745261698147,NO
0.490019420029661,NO
0.6014679200290134,NO
0.6346910922818987,NO
0.7247966585973633,NO
0.6559293297347677,NO
0.16982101757893414,NO
0.2689398352553772,NO
0.4840184470274283,YES
0.5624354407876606,NO
0.2634578199743282,YES
0.39970749620567997,NO
0.6572087849493986,NO
0.4210334573469469,NO
0.4806844249336239,NO
0.7282776149695971,NO
0.4043514197038964,NO
0.31910541323395547,NO
0.048852564296988504,NO
0.5404224009648755,NO
0.7067815031220102,YES
0.85447154297095,YES
0.5428041435659825,YES
0.5833085172722974,YES
0.6786953859872253,NO
0.7319371116648903,YES
0.21619827765034527,NO
0.47893959729182395,NO
0.43642158025158456,NO
0.4192925732116329,NO
0.6455405485158487,NO
0.5844612583446964,NO
0.6463733049663767,NO
0.5685132155117982,NO
0.11537835885990219,NO
0.24220460106299535,NO
0.5502894214800595,YES
0.463515074275848,NO
0.2848460073282336,YES
0.3888513708063491,NO
0.657775895977722,NO
0.42411206007213026,NO
0.5091209922109754,NO
0.6974915877177637,NO
0.4293853208113085,NO
0.30030973343809925,NO
0.031839233447291004,NO
0.5499822725851817,NO
0.6528249395701125,YES
0.8389975134838441,YES
0.5704305522314437,YES
0.46842802610624495,YES
0.6113712053391367,NO
0.661048233124484,YES
0.20177745435869693,NO
0.6392570928651897,NO
0.5436649878347659,NO
0.9691964782708635,YES
0.7426222357976788,YES
0.6649126568406469,YES
0.8727087719880209,YES
0.7593037708369614,NO
0.5409252946964032,NO
0.7930852972140614,YES
0.5406086349917654,NO
0.8670529717887925,YES
0.5289373056119517,NO
0.7441435787410282,NO
0.600393391835252,NO
0.5729975816446475,NO
0.5588424810988606,NO
0.5799398735112562,YES
0.579562186110657,NO
0.690741116512233,YES
0.5471928410047195,NO
0.6893460431000902,YES
0.6435404754836551,NO
0.5141400900909521,NO
0.8395755464786605,NO
0.6232901637291699,NO
0.8915261024077215,YES
0.8208589881144068,NO
0.731103910603337,YES
0.5242271350709544,NO
0.5822946494871286,NO
0.610095751623734,YES
0.2851266728707303,NO
0.3635597112897042,NO
0.8405922365772946,YES
0.6639383787676507,NO
0.34624582338685317,NO
0.9698619063285372,YES
0.2925500145358809,NO
0.8622506314491432,YES
0.260538755283598,NO
0.554283130350036,NO
0.6053041592723503,NO
0.44000541574890734,NO
0.5140204317323838,NO
0.49897479463368416,NO
0.3714048341706229,NO
0.415760099953198,NO
0.14672399674537,NO
0.4194933634168752,NO
0.40736541851400127,NO
0.4851233054254858,NO
0.49084048127713004,NO
0.4488276390162877,NO
0.7661737264228332,YES
0.7222329154395644,NO
0.5663748104579704,YES
0.5899485509653075,NO
0.518928821467042,NO
0.7569349219555903,YES
0.8530468545983345,YES
0.7463335973356278,YES
0.6979168291671638,YES
0.612045428962747,NO
0.49304492073368317,NO
0.7128195334866625,YES
0.8927137744419837,NO
0.7913904013235027,YES
0.732025492604369,NO
0.7631012902592624,NO
0.6441376074216483,NO
0.6195006859671539,NO
0.48375761500284614,NO
0.6449145941848629,YES
0.5021476162344187,NO
0.7175573665658039,YES
0.5547733623327975,NO
0.7373074329239993,YES
0.734764335182509,NO
0.7375938784098259,NO
0.8322841189716472,NO
0.6196444499756635,NO
0.8130217329155458,YES
0.7540825295877522,NO
0.7229213086232442,YES
0.5477502865759696,NO
0.55165339145134,NO
0.7555343199020013,YES
0.25368969641591904,NO
0.3639032989577486,NO
0.982080184593219,YES
0.5771061161446556,NO
0.3389909893003196,NO
0.7486078020613365,YES
0.23569547632058707,NO
1.0000000000000002,YES
0.3532932754264202,NO
0.48672506497168583,NO
0.5494136344146408,NO
0.40954258205069344,NO
0.3483045270816539,NO
0.5869875961836213,NO
0.34140124499979324,NO
0.5877828893225328,NO
0.21813511926236478,NO
0.5250201664929108,NO
0.38738415442261065,NO
0.40385962191708896,NO
0.5470276003505932,NO
0.6262547527227158,NO
0.8374500158136544,YES
0.875004646668488,NO
0.6524885236712168,YES
0.5631323009117368,NO
0.5043459664530157,NO
0.6004932939995626,YES
0.786046737395002,YES
0.6668570375091838,YES
0.5612430713412606,YES
0.5436680421192011,NO
0.46258295692660584,NO
0.5835992348901504,YES
0.7974391216836778,NO
0.6152619190985391,YES
0.7238428906242764,NO
0.7100359011804442,NO
0.6175644049516447,NO
0.5981935144744377,NO
0.4980164065721165,NO
0.6333293260348307,YES
0.5160823443589329,NO
0.6230118565581992,YES
0.5647383132590489,NO
0.6805153142304852,YES
0.5527216950907461,NO
0.6244147203287431,NO
0.6510516374917745,NO
0.5544266817184897,NO
0.6705958489452213,YES
0.625996453047887,NO
0.6141170070463695,YES
0.8526395522372625,YES
0.5454998975364895,YES
0.3899833118151263,NO
0.4370071909647461,NO
0.5617302683705012,NO
0.42355244943849585,NO
0.6426027908311387,YES
0.8464300566641287,YES
0.1181726811616434,NO
0.2930713306285905,NO
0.5217747766404692,NO
0.25820207304336695,NO
0.3517260215619724,NO
0.5363281133485935,NO
0.3186540170577147,NO
0.32961499333537736,YES
0.5785825920362704,NO
0.5936912285841742,YES
0.03157977391761335,NO
0.4047722537048712,YES
0.2511856664519196,NO
0.5973987239392939,NO
0.49494946038816373,NO
0.16789768827590307,NO
0.6458234951062147,NO
0.4247540783927722,NO
0.4891780806532519,NO
0.12339341980708485,NO
0.6206234447917114,NO
0.5615694931575428,NO
0.8049773276406884,YES
0.720180842248316,YES
0.6304809158353069,YES
0.8985528317073233,YES
0.6483930568691718,NO
0.5094911405550573,NO
0.9705100332180494,YES
0.53769206398896,NO
0.9061026168819077,YES
0.5051186424223753,NO
0.8179490282842397,NO
0.6304502763363842,NO
0.617556305298617,NO
0.5538194977051403,NO
0.5907959989105871,YES
0.5712985682693754,NO
0.7420241566448926,YES
0.44122409456946105,NO
0.7418443211505852,YES
0.650183776101156,NO
0.5256443423797952,NO
0.8394135147562825,NO
0.6214267989218223,NO
0.8564462345128689,YES
0.8293656535392555,NO
0.8566784954463422,YES
0.6480878217347945,NO
0.5455283526421135,NO
0.9029255038182327,YES
0.8060576551086938,YES
0.7281050285680948,YES
0.8419227447361872,YES
0.7556580570834548,NO
0.5490268808153069,NO
0.7743706332793943,YES
0.6144951003961658,NO
0.8373201507324164,YES
0.531286765586434,NO
0.7559718944746274,NO
0.6220246267727245,NO
0.5948718641656872,NO
0.562569210713556,NO
0.6226352323578781,YES
0.5801292971389802,NO
0.6824774986709514,YES
0.5341492873532849,NO
0.7098430559809163,YES
0.7134571636897928,NO
0.5988826808946834,NO
0.8378742133936907,NO
0.6331740987942323,NO
0.8623603923796685,YES
0.8066812124063254,NO
0.735640798829923,YES
0.6613744229697964,NO
0.5961632658852609,NO
0.9825640953670547,YES
0.7581772811459737,YES
0.7272138540950155,YES
0.9091659095230868,YES
0.7619772942561998,NO
0.5860511293786961,NO
0.8016729785000993,YES
0.5509786652239619,NO
0.9166346788364825,YES
0.5259397187479575,NO
0.6916453006905332,NO
0.5490293358414033,NO
0.5045391789399123,NO
0.6505524359648487,NO
0.6357598018705017,YES
0.6686796334185963,NO
0.7760508183442876,YES
0.518351194421423,NO
0.7859979654986096,YES
0.6826711364379594,NO
0.5547290365466591,NO
0.8876989680249476,NO
0.6650133322415233,NO
0.8958199430507403,YES
0.8810537729778603,NO
0.7715308253366657,YES
0.6100913828371368,NO
0.5664304448288848,NO
0.8070837400316033,YES
0.7150768429934069,YES
0.6193817428524089,YES
0.8803242629397903,YES
0.6318658211866084,NO
0.499688221351184,NO
0.9521194327281384,YES
0.5429580949662474,NO
0.8925729680633387,YES
0.5144354664591144,NO
0.8031231256866462,NO
0.5815166961782066,NO
0.5748609464519954,NO
0.5705897809712706,NO
0.5830184762364394,YES
0.5909854225383111,NO
0.7472091717609908,YES
0.42647920783305654,NO
0.7562651444422337,YES
0.6440265706507893,NO
0.5151932962864096,NO
0.8484872912094545,NO
0.6147834983043212,NO
0.8608210910170768,YES
0.8089496565196186,NO
0.9078805197178128,YES
0.6185471499650372,NO
0.5627584023703103,NO
0.6397049708150557,YES
0.9155910994362699,YES
0.7802792431738337,YES
0.6435551863093207,YES
0.5883077816343596,NO
0.49952618962880596,NO
0.6510854472606171,YES
0.8637911119974979,NO
0.671324895041352,YES
0.7581936157684277,NO
0.7730662411855138,NO
0.6984182344183021,NO
0.657983220031946,NO
0.5843793145996283,NO
0.6830730648048986,YES
0.5998527448283957,NO
0.7212030803193104,YES
0.5777818669104835,NO
0.7972591702038856,YES
0.6382744445063677,NO
0.697247979537686,NO
0.725019118757364,NO
0.6085452769927655,NO
0.7392972992335234,YES
0.6914572688886278,NO
0.6602960479241198,YES
0.622597943024489,NO
0.5728853850189397,NO
0.7622009529328777,YES
0.8928256424421508,YES
0.8591076761107654,YES
0.7287028564189972,YES
0.5916294319431099,NO
0.5188079645917965,NO
0.7223794051069685,YES
0.852853970736978,NO
0.8263082374959771,YES
0.7520364103180608,NO
0.6888097455489168,NO
0.5610963497028867,NO
0.5104533368067121,NO
0.594668328970636,NO
0.7374347076627414,YES
0.6098987116158361,NO
0.9628733942462038,YES
0.5278760964180378,NO
0.9545109567718038,YES
0.6764329151264035,NO
0.6849335686369526,NO
0.836334912031099,NO
0.6352805111851474,NO
0.8169915101138086,YES
0.7815469065308354,NO
0.7524920979572423,YES
0.39694043049288547,NO
0.41117308666622937,NO
0.33590850106139286,NO
0.2771784195628388,NO
0.3763167807934842,NO
0.599737126630884,NO
0.5257025477622912,NO
0.21258333871216012,NO
0.48282926718186264,NO
0.29768761091957724,NO
0.47368309645521117,NO
0.40262259805900996,NO
0.6878124056953434,YES
0.7594008313568923,YES
0.7267097425158964,YES
0.30193509603047225,NO
0.5100226247086084,NO
0.19155404911030344,NO
0.0103304791818523,NO
0.20798559676784018,NO
0.3127945076852079,NO
0.2959449676710759,NO
0.3825834572106639,NO
0.09440551552735385,NO
0.48619785295016144,NO
0.612419134195032,NO
0.4625174831203908,NO
0.3472998994734472,NO
0.7080262400148338,YES
0.7405860912796873,YES
0.3185273222463968,NO
0.4455138563895949,NO
0.5094750379035733,NO
0.3520154440085774,NO
0.7151930024565145,YES
0.6484272919181255,YES
0.08284976568322383,NO
0.35472440099344654,NO
0.44205516923045823,NO
0.3484537424079526,NO
0.3136485668031256,NO
0.5285505906744461,NO
0.3280518569556428,NO
0.5103613796481159,YES
0.5499839930365407,NO
0.5447576484259968,YES
0.03773697936798007,NO
0.4655341495966478,YES
0.2916935970464374,NO
0.6089839920893261,NO
0.45371238704294453,NO
0.17559419508886143,NO
0.625974609114901,NO
0.3623718652772147,NO
0.43416831090589664,NO
0.11512980196580319,NO
0.559000491991096,NO
0.5000521258099968,NO
0.6538827465231369,YES
0.8605003138277258,YES
0.7987508595249337,YES
0.6234632527344399,YES
0.5524987709888058,NO
0.46590460723535626,NO
0.6480068445354339,YES
0.7939554396525492,NO
0.6926320665340682,YES
0.7240049223466545,NO
0.7316671361179168,NO
0.6169972939233213,NO
0.5998138316982182,NO
0.4633416179832092,NO
0.6714877966548665,YES
0.48237974610429407,NO
0.7852866265198377,YES
0.539785428012826,NO
0.8113559300507778,YES
0.5750820727789199,NO
0.5979225337199283,NO
0.6939900439219635,NO
0.5562900465258376,NO
0.7262537455820886,YES
0.6608332733591722,NO
0.6531666521394848,YES
0.8878004359933038,YES
0.5278384397972797,YES
0.3769397581636915,NO
0.4375743019930694,NO
0.5169284971329646,NO
0.3882295339600763,NO
0.6317466654318078,YES
0.8862088445079452,YES
0.09443503383325594,NO
0.31405443867655064,NO
0.47745910057006674,NO
0.28963622718471277,NO
0.3201298356982485,NO
0.5179375128586825,NO
0.3084460185478962,NO
0.35343365652495384,YES
0.5636756735774877,NO
0.6603672823427507,YES
0.03457736078160767,NO
0.4389609471266442,YES
0.25199582506380996,NO
0.5650733953248688,NO
0.48141981156959474,NO
0.1684647993042263,NO
0.6079890879309351,NO
0.40393300206719,NO
0.4590401802909307,NO
0.10856751720949129,NO
0.5203387023594213,NO
0.43196570788618754,NO
0.41208216156580874,NO
0.5873711601821212,NO
0.5450875498068253,NO
0.6764301894675089,NO
0.5840682608600931,NO
0.14268070408060718,NO
0.2827125316575132,NO
0.3657352896914363,YES
0.48279684923883853,NO
0.2537359166316439,YES
0.4125080022735475,NO
0.7049271271897406,NO
0.4612983403578976,NO
0.5548949537827805,NO
0.6932787629359336,NO
0.4969525490429642,NO
0.32931341174377393,NO
0.0618151020872342,NO
0.5500632884463708,NO
0.47904591731963114,YES
0.6786671241907427,YES
0.44412682463773717,YES
0.5227086531028988,YES
0.6116142529227038,NO
0.6482477270566163,YES
0.21798062659650402,NO
0.9002768786164155,YES
0.5459859927036237,YES
0.32427944839081835,NO
0.4399237619675514,NO
0.4961884366685713,NO
0.35647131637397433,NO
0.5824890218288743,YES
0.9117288407824915,YES
0.0811484325982541,NO
0.3190774220702709,NO
0.4511289456836302,NO
0.2926338140487071,NO
0.3139726302478817,NO
0.525958083116397,NO
0.3200312866979283,NO
0.36339860745120517,YES
0.5443938986144972,NO
0.7048449901355311,YES
0.0371698683396568,NO
0.45273364352878026,YES
0.27087252072085527,NO
0.5534071113136476,NO
0.4568720056293169,NO
0.16911292619373858,NO
0.6043433741774284,NO
0.36399218250099546,NO
0.4327910412656832,NO
0.10500281931717373,NO
0.5352456208182037,NO
0.4282389782714919,NO
0.4520229811320033,NO
0.5557749743183973,NO
0.5518928821467042,NO
0.7022742491868113,NO
0.6433718712504672,NO
0.16123333629289638,NO
0.26910186697775523,NO
0.3404583410004572,YES
0.5228997005274112,NO
0.32300447794826936,YES
0.41477644638684047,NO
0.6850782411984269,NO
0.43472513788789396,NO
0.5057183260410361,NO
0.6923875884628543,NO
0.4324639235364917,NO
0.2873471956478535,NO
0.07915249638168781,NO
0.49213694769621036,NO
0.45838687271642703,YES
0.656468778224947,YES
0.4162573683887089,YES
0.5878454054988835,YES
0.6569021193273747,NO
0.6629115979318319,YES
0.20680043775241713,NO
