NONETRACED_MAX_RAW_LSA_MAX.csv,Associated
0.4943589743589743,NO
0.8854700854700854,YES
0.6068376068376069,NO
0.6476923076923076,NO
0.5147008547008547,NO
0.4649572649572649,NO
0.6418803418803418,NO
0.3967521367521368,NO
0.4006837606837607,NO
0.6141880341880341,NO
0.6167521367521367,NO
0.6266666666666667,YES
0.7864957264957266,YES
0.5591452991452992,YES
0.5611965811965813,YES
0.6362393162393163,NO
0.6899145299145301,YES
0.5801709401709403,NO
0.4052991452991453,NO
0.3562393162393162,NO
0.3644444444444445,YES
0.435897435897436,YES
0.42735042735042733,YES
0.4172649572649573,YES
0.4100854700854702,NO
0.2772649572649573,NO
0.2929914529914531,YES
0.26820512820512826,NO
0.3885470085470086,YES
0.2494017094017094,NO
0.3798290598290599,NO
0.3936752136752137,NO
0.2600000000000001,NO
0.3333333333333334,NO
0.5548717948717949,YES
0.3579487179487179,NO
0.3059829059829061,YES
0.1798290598290599,NO
0.3907692307692308,YES
0.34837606837606844,NO
0.4897435897435898,NO
0.4032478632478633,NO
0.3336752136752137,NO
0.4252991452991454,YES
0.4234188034188034,NO
0.3707692307692308,YES
0.5256410256410258,NO
0.4524786324786326,NO
0.5357264957264958,NO
0.7391452991452991,NO
0.5470085470085471,NO
0.4888888888888889,NO
0.5957264957264956,NO
0.4094017094017095,NO
0.4483760683760684,NO
0.9425641025641024,YES
0.5652991452991454,NO
0.8326495726495728,YES
0.5654700854700856,NO
0.6046153846153846,NO
0.477094017094017,NO
0.4294017094017095,NO
0.6259829059829061,NO
0.423931623931624,NO
0.4642735042735044,NO
0.5724786324786326,NO
0.5680341880341881,NO
0.5844444444444445,YES
0.7377777777777779,YES
0.5830769230769233,YES
0.4981196581196583,YES
0.6100854700854701,NO
0.5545299145299145,YES
0.5434188034188034,NO
0.6523076923076923,NO
0.7157264957264957,NO
0.22399999999999998,NO
0.1967,NO
0.5866666666666667,NO
0.3883760683760685,NO
0.484957264957265,NO
0.7805128205128204,NO
0.2198,NO
0.3428,YES
0.5435897435897437,NO
0.23641025641025645,YES
0.1331,NO
0.26991452991453,NO
0.17606837606837605,NO
0.22820512820512825,NO
0.4733333333333333,NO
0.3507692307692308,NO
0.31,NO
0.1309,NO
0.2819,NO
0.7148717948717949,YES
0.5786324786324786,YES
0.4941,YES
0.7317948717948717,YES
0.2576068376068376,NO
0.4757264957264959,YES
0.1726,NO
0.6849572649572649,NO
0.45299145299145294,NO
0.4791452991452993,NO
0.7514529914529915,NO
0.4897435897435898,NO
0.5606837606837607,NO
0.6063247863247863,NO
0.40290598290598295,NO
0.451965811965812,NO
0.956923076923077,YES
0.506837606837607,NO
0.8459829059829059,YES
0.575897435897436,NO
0.6153846153846154,NO
0.4864957264957266,NO
0.4382905982905984,NO
0.6588034188034189,NO
0.3738461538461539,NO
0.4117948717948719,NO
0.5829059829059831,NO
0.5690598290598292,NO
0.5950427350427352,YES
0.7499145299145301,YES
0.5235897435897436,YES
0.4981196581196583,YES
0.5943589743589743,NO
0.6418803418803418,YES
0.5158974358974361,NO
0.5160683760683762,NO
0.3500854700854701,NO
0.4234188034188034,NO
0.5001709401709402,NO
0.5328205128205129,NO
0.5215384615384615,NO
0.4591452991452992,NO
0.3594871794871795,NO
0.3463247863247864,NO
0.5776068376068377,YES
0.4492307692307693,NO
0.4974358974358975,YES
0.4398290598290598,NO
0.4933333333333335,NO
0.31076923076923085,NO
0.31931623931623937,NO
0.6764102564102563,NO
0.3247863247863248,NO
0.3603418803418804,NO
0.30769230769230776,NO
0.4516239316239317,NO
0.4059829059829061,YES
0.6030769230769231,YES
0.4649572649572649,YES
0.3900854700854702,YES
0.4887179487179488,NO
0.5283760683760683,YES
0.4300854700854701,NO
0.5251282051282051,NO
0.6034188034188035,NO
0.7013675213675215,YES
0.8039316239316239,YES
0.7145299145299144,YES
0.6461538461538461,YES
0.4876923076923078,NO
0.5526495726495726,NO
0.5984615384615386,YES
0.7037606837606838,NO
0.7358974358974358,YES
0.6133333333333333,NO
0.7232478632478632,NO
0.4748717948717949,NO
0.5511111111111111,NO
0.5411965811965813,NO
0.6181196581196582,YES
0.5697435897435899,NO
0.6170940170940171,YES
0.435897435897436,NO
0.7391452991452991,YES
0.6781196581196582,NO
0.5447863247863249,NO
0.7569230769230769,NO
0.6569230769230769,NO
0.7885470085470085,YES
0.7087179487179487,NO
0.7102564102564104,YES
0.5661538461538462,NO
0.3384615384615385,NO
0.3595,YES
0.3579487179487179,NO
0.3015384615384616,NO
0.45299145299145294,YES
0.39094017094017103,NO
0.401025641025641,NO
0.5448,YES
0.20564102564102574,NO
0.48,YES
0.18854700854700865,NO
0.3264,NO
0.3246153846153847,NO
0.2648,NO
0.3128205128205129,NO
0.4388034188034188,NO
0.33675213675213683,NO
0.3673,NO
0.1451,NO
0.31692307692307703,NO
0.2784615384615385,NO
0.2528205128205128,NO
0.3767,NO
0.2651282051282052,NO
0.3794,YES
0.4307692307692309,NO
0.2986324786324787,YES
0.4702564102564102,NO
0.5017094017094019,NO
0.5897435897435899,YES
0.6820512820512821,YES
0.6015384615384616,YES
0.7714529914529915,YES
0.4755555555555556,NO
0.4558974358974361,NO
0.4972649572649573,YES
0.4694017094017095,NO
0.7135042735042736,YES
0.44085470085470096,NO
0.6094017094017095,NO
0.4676923076923078,NO
0.4545299145299146,NO
0.4456410256410257,NO
0.5162393162393162,YES
0.4712820512820513,NO
0.5140170940170941,YES
0.35094017094017105,NO
0.6237606837606837,YES
0.568888888888889,NO
0.483931623931624,NO
0.6396581196581197,NO
0.5497435897435898,NO
0.6682051282051282,YES
0.6912820512820514,NO
0.5976068376068375,YES
0.5423931623931624,NO
0.3321367521367521,NO
0.3881,YES
0.19538461538461546,NO
0.2533333333333333,NO
0.4197,YES
0.3842735042735043,NO
0.3811965811965812,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2307692307692308,NO
0.3068376068376069,NO
0.17145299145299148,NO
0.30991452991453006,NO
0.4181196581196582,NO
0.33384615384615385,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2741880341880342,NO
0.2502564102564103,NO
0.3901,NO
0.3068376068376069,NO
0.402,YES
0.3584,NO
0.3239,YES
0.19726495726495732,NO
0.16085470085470094,NO
0.14974358974358976,YES
0.2013675213675214,YES
0.2311111111111111,YES
0.22341880341880346,YES
0.2558974358974359,NO
0.10205128205128207,NO
0.1204,YES
0.1152,NO
0.1888888888888889,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.1437606837606838,NO
0.32871794871794885,YES
0.1620512820512821,NO
0.1533,YES
0.1347,NO
0.16888888888888892,YES
0.13811965811965815,NO
0.2788034188034189,NO
0.17777777777777776,NO
0.1340170940170941,NO
0.19367521367521373,YES
0.22820512820512825,NO
0.15435897435897433,YES
0.4668376068376068,YES
0.5401709401709403,YES
0.631965811965812,NO
0.7280341880341881,NO
0.6442735042735042,NO
0.5801709401709403,NO
0.4372649572649573,YES
0.4924786324786325,YES
0.5355555555555556,NO
0.7292307692307693,NO
0.6642735042735044,NO
0.6772649572649574,NO
0.6524786324786325,NO
0.4447863247863248,NO
0.4911111111111112,NO
0.4817094017094018,YES
0.5538461538461539,NO
0.5085470085470087,YES
0.552991452991453,NO
0.41777777777777786,YES
0.6673504273504274,NO
0.6102564102564103,NO
0.5567521367521369,NO
0.684102564102564,NO
0.5902564102564103,NO
0.7136752136752138,NO
0.6388034188034188,NO
0.6401709401709401,NO
0.6000000000000001,NO
0.44290598290598293,NO
0.35675213675213685,YES
0.370940170940171,YES
0.3135042735042735,YES
0.5201709401709402,YES
0.5027350427350428,NO
0.4290598290598292,NO
0.5456,YES
0.2162393162393163,NO
0.4747008547008547,YES
0.19880341880341884,NO
0.3263247863247864,NO
0.4094017094017095,NO
0.25811965811965826,NO
0.4172649572649573,NO
0.4682051282051282,YES
0.4446153846153847,NO
0.3002,YES
0.13452991452991453,NO
0.3292307692307693,YES
0.304957264957265,NO
0.34854700854700865,NO
0.34068376068376066,NO
0.3688888888888889,NO
0.4406837606837608,YES
0.4794871794871796,NO
0.3631,YES
0.5347008547008547,NO
0.6136752136752137,NO
0.7124786324786325,YES
0.8162393162393162,YES
0.7259829059829062,YES
0.6567521367521371,YES
0.4967521367521369,NO
0.5623931623931624,NO
0.6087179487179488,YES
0.7770940170940172,NO
0.7475213675213674,YES
0.6808547008547011,NO
0.7348717948717949,NO
0.4837606837606838,NO
0.5608547008547009,NO
0.5507692307692309,NO
0.6285470085470086,YES
0.5796581196581196,NO
0.6275213675213676,YES
0.4524786324786326,NO
0.7507692307692309,YES
0.6892307692307691,NO
0.5974358974358973,NO
0.7687179487179487,NO
0.6676923076923078,NO
0.8006837606837607,YES
0.72,NO
0.7215384615384615,YES
0.4264957264957266,NO
0.3762393162393163,NO
0.526,YES
0.4745299145299146,YES
0.4095726495726496,YES
0.3596581196581197,YES
0.4316239316239317,NO
0.4124786324786325,NO
0.3372,YES
0.29914529914529914,NO
0.4251282051282051,YES
0.27948717948717955,NO
0.415897435897436,NO
0.3454700854700856,NO
0.2905982905982906,NO
0.3526495726495727,NO
0.3393162393162394,YES
0.3779487179487181,NO
0.3422,YES
0.20666666666666672,NO
0.4275213675213676,YES
0.3830769230769232,NO
0.28940170940170945,NO
0.4403418803418804,NO
0.4184615384615385,NO
0.4634188034188034,YES
0.4052991452991453,NO
0.4063247863247865,YES
0.5630769230769229,NO
0.35367521367521365,NO
0.3094,YES
0.20854700854700853,YES
0.2676923076923077,YES
0.4058119658119658,YES
0.4073504273504274,NO
0.3984615384615385,NO
0.5229,YES
0.1003,NO
0.3658119658119659,YES
0.08800000000000001,NO
0.2859,NO
0.32376068376068384,NO
0.1883760683760684,NO
0.3307692307692309,NO
0.4360683760683761,YES
0.3553846153846153,NO
0.3066,YES
0.0639,NO
0.2147,YES
0.23025641025641025,NO
0.26940170940170943,NO
0.3135,NO
0.2748717948717949,NO
0.3381196581196581,YES
0.3928205128205128,NO
0.4263,YES
0.4868376068376069,NO
0.4329914529914531,NO
0.4023931623931624,YES
0.4772649572649573,YES
0.4639316239316241,YES
0.4535042735042736,YES
0.4921367521367522,NO
0.3459829059829061,NO
0.3317948717948718,YES
0.3013675213675215,NO
0.4275213675213676,YES
0.2815384615384616,NO
0.4184615384615385,NO
0.423931623931624,NO
0.29264957264957275,NO
0.4076923076923077,NO
0.5970940170940171,YES
0.4347008547008548,NO
0.34085470085470093,YES
0.20854700854700853,NO
0.42991452991453,YES
0.3854700854700855,NO
0.5290598290598292,NO
0.44290598290598293,NO
0.3699145299145299,NO
0.4659829059829061,YES
0.4598290598290598,NO
0.40888888888888897,YES
0.4251282051282051,NO
0.37487179487179495,NO
0.3394871794871795,YES
0.3285,YES
0.3624,YES
0.3454700854700856,YES
0.4376068376068377,NO
0.32290598290598305,NO
0.2917,YES
0.1836,NO
0.3247863247863248,YES
0.1342,NO
0.2676923076923077,NO
0.3441025641025641,NO
0.20495726495726505,NO
0.3514529914529915,NO
0.3468376068376069,YES
0.3765811965811967,NO
0.5728,YES
0.0892,NO
0.4594,YES
0.32427350427350426,NO
0.2882051282051283,NO
0.2985,NO
0.3593162393162394,NO
0.28940170940170945,YES
0.4796581196581197,NO
0.2345,YES
0.2709401709401709,NO
0.3164102564102564,NO
0.3863247863247864,NO
0.4598290598290598,NO
0.3958974358974359,NO
0.3651282051282052,NO
0.2750427350427351,NO
0.2800000000000001,NO
0.3128205128205129,NO
0.40991452991453,NO
0.4111111111111112,NO
0.3866666666666668,NO
0.4225,YES
0.3368,YES
0.3938,YES
0.2717948717948718,NO
0.3268376068376068,NO
0.2921367521367522,NO
0.3261538461538463,NO
0.1964102564102565,NO
0.4135042735042736,NO
0.3697435897435897,NO
0.27435897435897433,NO
0.4261538461538463,NO
0.35470085470085483,NO
0.44888888888888895,NO
0.3916239316239318,NO
0.3926495726495727,NO
0.3856410256410257,YES
0.4521367521367522,YES
0.5353846153846153,NO
0.6227350427350429,NO
0.5466666666666669,NO
0.4883760683760685,NO
0.35367521367521365,YES
0.4090598290598291,YES
0.4480341880341881,NO
0.6095726495726494,NO
0.5647863247863247,NO
0.5805128205128205,NO
0.5541880341880343,NO
0.342905982905983,NO
0.4076923076923077,NO
0.3993162393162393,YES
0.4646153846153846,NO
0.4234188034188034,YES
0.4637606837606839,NO
0.3735,YES
0.5675213675213677,NO
0.5157264957264958,NO
0.4184615384615385,NO
0.5827350427350428,NO
0.4977777777777778,NO
0.6095726495726494,NO
0.5417094017094017,NO
0.5429059829059829,NO
0.4482051282051282,NO
0.3511111111111112,NO
0.4842735042735044,YES
0.5013675213675213,YES
0.4343589743589744,YES
0.6324786324786327,YES
0.5205128205128207,NO
0.312991452991453,NO
0.3982905982905984,YES
0.32068376068376075,NO
0.5953846153846154,YES
0.3003418803418804,NO
0.44102564102564107,NO
0.3369230769230769,NO
0.3117948717948718,NO
0.4271794871794872,NO
0.5823931623931624,YES
0.34034188034188034,NO
0.3613675213675214,YES
0.22529914529914524,NO
0.4528205128205128,YES
0.40700854700854705,NO
0.4764102564102565,NO
0.4661538461538462,NO
0.4982905982905985,NO
0.582051282051282,YES
0.5950427350427352,NO
0.4311111111111112,YES
0.4682051282051282,YES
0.5415384615384617,YES
0.6335042735042735,NO
0.7299145299145301,NO
0.6459829059829059,NO
0.5817094017094018,NO
0.4329914529914531,YES
0.4938461538461539,YES
0.5369230769230771,NO
0.7283760683760683,NO
0.6659829059829061,NO
0.6960683760683759,NO
0.6541880341880342,NO
0.4208547008547008,NO
0.4924786324786325,NO
0.4832478632478634,YES
0.5553846153846156,NO
0.5099145299145298,YES
0.5545299145299145,NO
0.3842735042735043,YES
0.6690598290598291,NO
0.6117948717948718,NO
0.5150427350427351,NO
0.6856410256410257,NO
0.5917948717948718,NO
0.7153846153846155,NO
0.6403418803418803,NO
0.6418803418803418,NO
0.4875213675213675,NO
0.4335042735042735,NO
0.3835897435897436,NO
0.456752136752137,NO
0.44888888888888895,NO
0.4386324786324787,NO
0.4928205128205128,NO
0.3464957264957265,NO
0.3102564102564103,NO
0.32068376068376075,YES
0.4082051282051283,NO
0.2998290598290599,YES
0.3993162393162393,NO
0.4294017094017095,NO
0.2764102564102565,NO
0.4082051282051283,NO
0.5796581196581196,NO
0.4353846153846154,NO
0.32358974358974363,NO
0.2072,NO
0.4105982905982907,NO
0.3670085470085471,YES
0.5251282051282051,YES
0.4232478632478633,YES
0.3519658119658121,YES
0.44581196581196586,NO
0.4593162393162394,YES
0.38991452991453,NO
0.3993162393162393,YES
0.4670085470085472,YES
0.5516239316239318,NO
0.6403418803418803,NO
0.5630769230769229,NO
0.5039316239316239,NO
0.36683760683760697,YES
0.4499,YES
0.4627350427350428,NO
0.5111111111111111,NO
0.5815384615384616,NO
0.484957264957265,NO
0.5705982905982907,NO
0.3557264957264958,NO
0.4217094017094017,NO
0.4131623931623933,YES
0.4796581196581197,NO
0.4377777777777779,YES
0.4788034188034188,NO
0.3577,YES
0.5842735042735043,NO
0.5316239316239317,NO
0.41623931623931626,NO
0.5996581196581197,NO
0.5133333333333334,NO
0.6270085470085469,NO
0.5579487179487179,NO
0.5593162393162394,NO
0.4740170940170942,NO
0.458803418803419,NO
0.53008547008547,NO
0.7370940170940171,NO
0.5411965811965813,NO
0.4835897435897437,NO
0.54,NO
0.4042735042735043,NO
0.4430769230769231,NO
0.8675213675213675,YES
0.5593162393162394,NO
0.7646153846153847,YES
0.5487179487179488,NO
0.5483760683760686,NO
0.4280341880341881,NO
0.4092307692307693,NO
0.5432478632478634,NO
0.4188034188034188,NO
0.458803418803419,NO
0.5181196581196581,NO
0.5620512820512822,NO
0.53982905982906,YES
0.6741880341880342,YES
0.5770940170940171,YES
0.5042735042735043,YES
0.6037606837606837,NO
0.5362393162393164,YES
0.5376068376068375,NO
