UPPERTRACED_MAX_RAW_VSM_SUM.csv,Associated
0.4333778966131908,YES
0.18460338680926922,NO
0.11430481283422464,NO
0.1431595365418895,NO
0.08700980392156865,NO
0.2805258467023174,NO
0.33099376114082,NO
0.19630124777183597,NO
0.5560383244206775,YES
0.14471925133689842,NO
0.4719251336898397,YES
0.013480392156862739,NO
0.563168449197861,YES
0.05303030303030301,NO
0.15530303030303028,NO
0.1517379679144385,NO
0.13502673796791445,NO
0.10004456327985739,NO
0.30648395721925137,NO
0.18516042780748668,NO
0.1488413547237077,NO
0.16978609625668448,NO
0.012589126559714794,NO
0.33600713012477723,YES
0.69674688057041,YES
0.6023841354723708,YES
0.4065285204991088,YES
0.19173351158645277,NO
0.00824420677361852,NO
0.4235739750445634,YES
0.27395276292335125,NO
0.3000222816399287,YES
0.18939393939393942,NO
0.3204099821746881,NO
0.3532754010695187,NO
0.23106060606060605,NO
0.07765151515151514,NO
0.48328877005347604,YES
0.07286096256684493,NO
0.7283868092691622,YES
0.23752228163992875,NO
0.6062834224598932,YES
0.15430035650623886,NO
0.27072192513368987,NO
0.33099376114082,NO
0.09402852049910876,NO
0.4100935828877006,YES
0.25746434937611407,NO
0.29578877005347604,YES
0.27450980392156865,NO
0.08366755793226383,NO
0.43415775401069523,NO
0.49788324420677366,NO
0.3029188948306596,NO
0.43426916221033884,NO
0.32364081996434935,NO
0.12321746880570408,NO
0.32798573975044565,NO
0.850378787878788,YES
0.3518270944741533,NO
0.5490196078431373,YES
0.3042557932263815,NO
0.31461675579322645,NO
0.16945187165775402,NO
0.15196078431372553,NO
0.3078208556149733,NO
0.14761586452762926,NO
0.24053030303030307,NO
0.23518270944741534,NO
0.2907754010695187,NO
0.777517825311943,YES
0.8309937611408201,YES
0.6510695187165777,YES
0.5100267379679145,YES
0.4137700534759359,NO
0.5113636363636366,YES
0.1993092691622104,NO
0.19886363636363638,NO
0.07163547237076648,NO
0.2986853832442068,YES
0.7300579322638148,YES
0.5571524064171124,YES
0.39549910873440286,YES
0.19830659536541892,NO
0.061051693404634566,NO
0.4196746880570411,YES
0.40797682709447414,NO
0.27049910873440286,YES
0.1911764705882353,NO
0.3301024955436721,NO
0.4242424242424243,NO
0.2801916221033869,NO
0.17580213903743316,NO
0.47515597147950095,YES
0.1680035650623886,NO
0.6185383244206774,YES
0.23785650623885926,NO
0.6068404634581106,YES
0.32442067736185387,NO
0.4410650623885919,NO
0.4188948306595366,NO
0.15396613190730837,NO
0.38179590017825316,YES
0.27439839572192515,NO
0.2938948306595366,YES
0.2601381461675579,NO
0.08511586452762923,NO
0.47938948306595375,NO
0.42190285204991096,NO
0.2550133689839572,NO
0.46724598930481287,NO
0.3201871657754011,NO
0.15786541889483066,NO
0.3882575757575758,NO
0.6232174688057043,YES
0.40396613190730846,NO
0.49810606060606066,YES
0.36352495543672025,NO
0.34581105169340465,NO
0.20777629233511588,NO
0.15118092691622104,NO
0.26114081996434946,NO
0.14906417112299467,NO
0.24398395721925134,NO
0.26158645276292336,NO
0.25690730837789666,NO
0.5526960784313726,YES
0.5895721925133691,YES
0.5519162210338683,YES
0.5338680926916223,YES
0.4337121212121213,NO
0.5006684491978611,YES
0.23852495543672012,NO
0.2082219251336899,NO
0.1512923351158645,NO
0.4636809269162211,NO
0.429367201426025,NO
0.2426470588235294,NO
0.4763814616755794,NO
0.2852049910873441,NO
0.09447415329768272,NO
0.4104278074866311,NO
0.7835338680926918,YES
0.4372771836007131,NO
0.4188948306595366,YES
0.2311720142602496,NO
0.20086898395721928,NO
0.05336452762923352,NO
0.31907308377896615,NO
0.29200089126559714,NO
0.2710561497326204,NO
0.46535204991087353,NO
0.15608288770053477,NO
0.4607843137254902,NO
0.7936720142602496,YES
0.795788770053476,YES
0.8905971479500893,YES
0.38625222816399296,YES
0.38079322638146174,NO
0.6138591800356507,YES
0.28253119429590023,NO
0.2628119429590018,NO
0.08778966131907306,NO
0.4317067736185384,NO
0.47114527629233516,NO
0.31071746880570417,NO
0.44786096256684504,NO
0.32364081996434935,NO
0.12087789661319073,NO
0.3606283422459894,NO
0.8003565062388592,YES
0.3797905525846703,NO
0.45755347593582896,YES
0.3337789661319073,NO
0.34636809269162216,NO
0.20487967914438507,NO
0.14728163992869875,NO
0.30180481283422467,NO
0.14405080213903745,NO
0.2544563279857398,NO
0.22326203208556153,NO
0.3026960784313727,NO
0.7932263814616757,YES
0.8178475935828878,YES
0.6519607843137255,YES
0.4856283422459894,YES
0.4115418894830659,NO
0.5392156862745099,YES
0.22036541889483066,NO
0.18348930481283424,NO
0.08166221033868093,NO
0.3344474153297683,NO
0.5317513368983959,NO
0.241644385026738,NO
0.340017825311943,NO
0.20343137254901963,NO
0.046011586452762904,NO
0.32386363636363646,NO
0.8914884135472373,YES
0.2437611408199644,NO
0.4869652406417112,YES
0.31885026737967925,NO
0.3471479500891266,NO
0.2091131907308378,NO
0.1863859180035651,NO
0.259469696969697,NO
0.17847593582887702,NO
0.2286096256684492,NO
0.19986631016042786,NO
0.31584224598930477,NO
0.7190285204991088,YES
0.7965686274509804,YES
0.689950980392157,YES
0.32765151515151525,YES
0.31896167557932265,NO
0.4417335115864529,YES
0.20053475935828877,NO
0.22771836007130128,NO
0.054255793226381466,NO
0.8878119429590019,YES
0.40786541889483074,YES
0.3441399286987522,YES
0.6681149732620322,YES
0.38168449197860965,NO
0.11397058823529413,NO
0.7560160427807487,YES
0.18750000000000003,NO
0.6299019607843138,YES
0.13112745098039216,NO
0.4323752228163994,NO
0.3315508021390374,NO
0.19975490196078435,NO
0.1666666666666667,NO
0.285650623885918,YES
0.1592023172905526,NO
0.4937611408199645,YES
0.31885026737967925,NO
0.30213903743315507,YES
0.2377450980392157,NO
0.2479946524064172,NO
0.5685160427807487,NO
0.1822638146167558,NO
0.680704099821747,YES
0.49732620320855614,NO
0.4986631016042782,YES
0.3090463458110517,NO
0.17635918003565063,NO
0.5795454545454547,YES
0.3072638146167559,NO
0.21245543672014258,NO
0.814282531194296,YES
0.33600713012477723,NO
0.11608734402852053,NO
0.9991087344028521,YES
0.25924688057041,NO
0.7191399286987523,YES
0.18337789661319073,NO
0.5177139037433156,NO
0.5217245989304813,NO
0.31495098039215685,NO
0.21000445632798578,NO
0.3742201426024956,NO
0.15374331550802142,NO
0.5666221033868094,NO
0.14616755793226385,NO
0.41310160427807496,NO
0.2774064171122995,NO
0.3038101604278075,NO
0.6066176470588236,NO
0.26114081996434946,NO
0.6942959001782533,YES
0.580325311942959,NO
0.5798796791443851,YES
0.17803030303030307,NO
0.025958110516934044,NO
0.4553253119429591,YES
0.6350267379679146,YES
0.5238413547237077,YES
0.4937611408199645,YES
0.23707664884135474,NO
0.04656862745098039,NO
0.501114081996435,YES
0.37789661319073087,NO
0.4429590017825312,YES
0.15062388591800357,NO
0.3426916221033869,NO
0.36742424242424243,NO
0.2437611408199644,NO
0.06472816399286987,NO
0.42502228163992883,YES
0.06016042780748662,NO
0.6271167557932265,YES
0.21602049910873447,NO
0.5353163992869877,YES
0.36319073083778963,NO
0.43048128342245995,NO
0.49766042780748676,NO
0.16766934046345813,NO
0.4897504456327987,YES
0.36831550802139046,NO
0.3667557932263815,YES
0.26659982174688057,NO
0.1860516934046346,NO
0.6519607843137255,YES
0.2667112299465241,NO
0.22638146167557935,NO
0.7120098039215688,YES
0.2866532976827094,NO
0.16577540106951874,NO
0.8619652406417114,YES
0.18905971479500897,NO
0.8127228163992871,YES
0.1614304812834225,NO
0.4449643493761142,NO
0.29233511586452765,NO
0.17780748663101606,NO
0.1839349376114082,NO
0.3259803921568628,NO
0.1683377896613191,NO
0.5822192513368984,NO
0.09291443850267381,NO
0.3919340463458111,NO
0.2977941176470589,NO
0.25924688057041,NO
0.627005347593583,NO
0.2892156862745099,NO
0.6530748663101607,YES
0.5856729055258468,NO
0.627673796791444,YES
0.14115418894830659,NO
0.00590463458110517,NO
0.2401960784313726,YES
0.5428921568627453,YES
0.4145499108734403,YES
0.30581550802139035,YES
0.14304812834224598,NO
0.004679144385026729,NO
0.32341800356506245,YES
0.2468805704099822,NO
0.20075757575757583,YES
0.1393716577540107,NO
0.26971925133689845,NO
0.3308823529411765,NO
0.21446078431372553,NO
0.08433600713012476,NO
0.40909090909090917,YES
0.07932263814616758,NO
0.49710338680926913,YES
0.22972370766488417,NO
0.45721925133689845,YES
0.1128565062388592,NO
0.27484402852049916,NO
0.2484402852049911,NO
0.07798573975044565,NO
0.2938948306595366,YES
0.19217914438502673,NO
0.2171345811051694,YES
0.7448752228163995,YES
0.18549465240641713,YES
0.4900846702317291,NO
0.22883244206773626,NO
0.16365864527629237,NO
0.21468360071301248,NO
0.5735294117647061,YES
0.7063279857397505,YES
0.14817290552584672,NO
0.09269162210338683,NO
0.16020499108734404,NO
0.06283422459893048,NO
0.2629233511586453,NO
0.276626559714795,NO
0.12622549019607845,NO
0.43582887700534767,YES
0.14728163992869875,NO
0.6499554367201428,YES
0.007798573975044562,NO
0.5524732620320857,YES
0.049799465240641716,NO
0.12956773618538325,NO
0.15363190730837795,NO
0.14382798573975045,NO
0.11564171122994654,NO
0.3038101604278075,NO
0.2017602495543672,NO
0.11185383244206773,NO
0.2020944741532977,NO
0.07887700534759357,NO
0.6619875222816402,YES
0.37700534759358295,YES
0.29679144385026734,YES
0.7036541889483067,YES
0.2291666666666667,NO
0.07074420677361853,NO
1.0,YES
0.18348930481283424,NO
0.6836007130124777,YES
0.09837344028520498,NO
0.5338680926916223,NO
0.37288324420677366,NO
0.26102941176470595,NO
0.1597593582887701,NO
0.30057932263814624,YES
0.1478386809269162,NO
0.5642825311942959,YES
0.17312834224598936,NO
0.3743315508021391,YES
0.2468805704099822,NO
0.2638146167557933,NO
0.5682932263814617,NO
0.17970142602495545,NO
0.6324643493761142,YES
0.5090240641711231,NO
0.6713458110516936,YES
0.2398618538324421,NO
0.05681818181818182,NO
0.7966800356506241,YES
0.4950980392156864,YES
0.43103832442067747,YES
0.6257798573975045,YES
0.37667112299465244,NO
0.12511140819964353,NO
0.7302807486631017,YES
0.28910427807486627,NO
0.5890151515151516,YES
0.13435828877005349,NO
0.44864081996434946,NO
0.3612967914438504,NO
0.22983511586452762,NO
0.17179144385026743,NO
0.3443627450980392,YES
0.15998217468805706,NO
0.4823975044563281,YES
0.30091354723707675,NO
0.330325311942959,YES
0.3338903743315508,NO
0.3645276292335117,NO
0.5661764705882354,NO
0.19585561497326207,NO
0.6405971479500892,YES
0.4778297682709448,NO
0.5049019607843139,YES
0.2581327985739751,NO
0.12644830659536543,NO
0.9061942959001784,YES
0.4292557932263815,YES
0.42981283422459904,YES
0.7182486631016045,YES
0.38536096256684493,NO
0.17602495543672017,NO
0.7678253119429592,YES
0.2017602495543672,NO
0.698083778966132,YES
0.1270053475935829,NO
0.3601827094474154,NO
0.26091800356506234,NO
0.10561497326203209,NO
0.29278074866310166,NO
0.3624108734402852,YES
0.2817513368983958,NO
0.6110739750445634,YES
0.27918894830659546,NO
0.43504901960784326,YES
0.29155525846702324,NO
0.3038101604278075,NO
0.634692513368984,NO
0.23963903743315515,NO
0.6866087344028523,YES
0.5801024955436721,NO
0.5542557932263816,YES
0.18761140819964353,NO
0.08556149732620319,NO
0.6648841354723709,YES
0.3699866310160428,YES
0.2815285204991087,YES
0.6785873440285206,YES
0.206439393939394,NO
0.05726381461675581,NO
0.9747103386809272,YES
0.19073083778966135,NO
0.6649955436720144,YES
0.11118538324420679,NO
0.5134803921568628,NO
0.30559269162210345,NO
0.20231729055258466,NO
0.18282085561497333,NO
0.2898841354723708,YES
0.17491087344028525,NO
0.5714126559714795,YES
0.15285204991087345,NO
0.39416221033868093,YES
0.23841354723707667,NO
0.24944295900178257,NO
0.5807709447415331,NO
0.170565953654189,NO
0.6384803921568628,YES
0.4809491978609627,NO
0.7417557932263815,YES
0.21735739750445635,NO
0.08622994652406418,NO
0.2941176470588236,YES
0.7210338680926918,YES
0.5705213903743317,YES
0.4190062388591801,YES
0.20443404634581105,NO
0.055481283422459865,NO
0.4162210338680927,YES
0.3381238859180036,NO
0.27785204991087353,YES
0.1866087344028521,NO
0.3563948306595366,NO
0.4420677361853834,NO
0.29668003565062395,NO
0.20309714795008918,NO
0.4774955436720143,YES
0.19451871657754008,NO
0.6321301247771838,YES
0.24766042780748668,NO
0.617758467023173,YES
0.2305035650623886,NO
0.3750000000000001,NO
0.35015597147950095,NO
0.1524064171122995,NO
0.3883689839572193,YES
0.2821969696969697,NO
0.2806372549019608,YES
0.22292780748663102,NO
0.10015597147950092,NO
0.46256684491978617,YES
0.68972816399287,YES
0.678921568627451,YES
0.536096256684492,YES
0.2090017825311943,NO
0.08199643493761141,NO
0.5142602495543673,YES
0.32308377896613194,NO
0.4909759358288771,YES
0.17814171122994657,NO
0.24053030303030307,NO
0.2532308377896614,NO
0.09380570409982175,NO
0.21724598930481284,NO
0.5522504456327987,YES
0.20833333333333334,NO
0.9644607843137255,YES
0.1790329768270945,NO
0.8340017825311944,YES
0.28297682709447425,NO
0.35806595365418903,NO
0.5032308377896614,NO
0.1891711229946524,NO
0.4952094474153299,YES
0.4060828877005348,NO
0.40741978609625673,YES
0.2290552584670232,NO
0.06639928698752226,NO
0.26047237076648844,NO
0.36007130124777176,NO
0.12823083778966132,NO
0.26581996434937616,NO
0.25289661319073087,NO
0.04411764705882354,NO
0.536096256684492,NO
0.20822192513368984,NO
0.16989750445632804,NO
0.1488413547237077,NO
0.8094919786096257,YES
0.6824866310160429,YES
0.6778074866310162,YES
0.09525401069518719,NO
0.1999777183600713,NO
0.09592245989304815,NO
0.11497326203208558,NO
0.21925133689839574,NO
0.14004010695187166,NO
0.06439393939393939,NO
0.1996434937611408,NO
0.2000891265597148,NO
0.09569964349376114,NO
0.2977941176470589,NO
0.1578654188948307,NO
0.401626559714795,NO
0.546011586452763,YES
0.4537655971479502,YES
0.3918226381461676,NO
0.24053030303030307,NO
0.09180035650623888,NO
0.11631016042780748,NO
0.6733511586452765,YES
0.43404634581105184,YES
0.0995989304812834,NO
0.1774732620320856,NO
0.05057932263814616,NO
0.18694295900178257,NO
0.21056149732620325,NO
0.26593137254901966,NO
0.13914884135472375,NO
0.6843805704099823,YES
0.10795454545454544,NO
0.5826648841354725,YES
0.01626559714795009,NO
0.636029411764706,YES
0.10550356506238862,NO
0.14549910873440286,NO
0.09692513368983957,NO
0.15441176470588236,NO
0.08834670231729055,NO
0.2180258467023173,NO
0.12611408199643498,NO
0.10049019607843138,NO
0.1354723707664884,NO
0.0,NO
0.31361408199643503,YES
0.6452762923351161,YES
0.5959224598930482,YES
0.39137700534759357,YES
0.1551916221033868,NO
0.009246880570409968,NO
0.41198752228164004,YES
0.24209001782531195,NO
0.3071524064171124,YES
0.1395944741532977,NO
0.2994652406417112,NO
0.3301024955436721,NO
0.21668894830659538,NO
0.036653297682709446,NO
0.46156417112299475,YES
0.03297682709447415,NO
0.7202540106951874,YES
0.1954099821746881,NO
0.637143493761141,YES
0.14360516934046347,NO
0.23841354723707672,NO
0.3074866310160429,NO
0.080548128342246,NO
0.3704322638146168,YES
0.24008467023172905,NO
0.27083333333333337,YES
0.7932263814616757,YES
0.1612076648841355,YES
0.4721479500891266,NO
0.22961229946524067,NO
0.10204991087344031,NO
0.16610962566844925,NO
0.5586007130124779,YES
0.7610294117647061,YES
0.11553030303030307,NO
0.1215463458110517,NO
0.09926470588235292,NO
0.10606060606060608,NO
0.21947415329768274,NO
0.25133689839572193,NO
0.11218805704099824,NO
0.4685828877005349,YES
0.12678253119429592,NO
0.741644385026738,YES
0.01192067736185383,NO
0.59948752228164,YES
0.05091354723707664,NO
0.08511586452762923,NO
0.13502673796791445,NO
0.1446078431372549,NO
0.06361408199643492,NO
0.27517825311942967,NO
0.16031639928698754,NO
0.0914661319073084,NO
0.24041889483065956,NO
0.07553475935828877,NO
0.3245320855614974,NO
0.4517602495543672,NO
0.18750000000000003,NO
0.38135026737967914,NO
0.2248217468805704,NO
0.08355614973262035,NO
0.3795677361853833,NO
0.6377005347593584,YES
0.27027629233511585,NO
0.44418449197860965,YES
0.3513814616755794,NO
0.41198752228164004,NO
0.26024955436720154,NO
0.24933155080213906,NO
0.2536764705882354,NO
0.2713903743315509,NO
0.26849376114082,NO
0.24108734402852053,NO
0.3159536541889484,NO
0.48005793226381466,YES
0.5760918003565063,YES
0.5162655971479502,YES
0.402295008912656,YES
0.31929590017825316,NO
0.4241310160427808,YES
0.22281639928698757,NO
0.8103832442067738,YES
0.1861631016042781,YES
0.39973262032085566,NO
0.232843137254902,NO
0.0735294117647059,NO
0.12243761140819964,NO
0.4908645276292337,YES
0.7961229946524065,YES
0.09725935828877005,NO
0.12845365418894833,NO
0.06305704099821746,NO
0.11018270944741532,NO
0.2110071301247772,NO
0.2623663101604278,NO
0.12811942959001787,NO
0.4822860962566846,YES
0.1002673796791444,NO
0.8028074866310162,YES
0.01548573975044562,NO
0.6184269162210339,YES
0.0768716577540107,NO
0.06907308377896615,NO
0.10127005347593585,NO
0.14549910873440286,NO
0.05860071301247771,NO
0.22025401069518716,NO
0.12422014260249553,NO
0.08656417112299467,NO
0.26091800356506234,NO
0.07040998217468808,NO
0.3794563279857398,NO
0.40831105169340465,NO
0.19685828877005349,NO
0.41688948306595375,NO
0.30637254901960786,NO
0.1090686274509804,NO
0.3608511586452764,NO
0.6029411764705883,YES
0.3254233511586454,NO
0.5394385026737969,YES
0.35450089126559714,NO
0.384692513368984,NO
0.2237076648841355,NO
0.18170677361853835,NO
0.25245098039215697,NO
0.18270944741532982,NO
0.2107843137254902,NO
0.26492869875222824,NO
0.23629679144385032,NO
0.45164884135472383,YES
0.545565953654189,YES
0.4779411764705884,YES
0.491867201426025,YES
0.38157308377896626,NO
0.44429590017825316,YES
0.20744206773618537,NO
