UPPERTRACED_RFSMOTE_RAW_LSA_SUM.csv,Associated
0.21200510855683274,NO
0.13516389953171565,NO
0.17752234993614308,NO
0.22009365687526614,NO
0.06520505179509012,NO
0.22200936568752666,NO
0.06967503902369804,NO
0.15077337874272745,NO
0.06797218674613312,NO
0.17369093231162203,YES
0.09323116219667944,YES
0.4945366822761459,YES
0.5659855257556408,YES
0.1755356889456507,NO
0.10827302398183625,YES
0.5959982971477225,NO
0.05803888179367108,NO
0.13537675606641128,NO
0.2773520647083866,NO
0.1586490705264652,NO
0.09259259259259262,NO
0.13821484319568614,NO
0.08571023130410105,NO
0.059316021001844764,NO
0.14665815240527888,NO
0.3048815098623528,YES
0.15701717042713215,NO
0.11387824606215413,YES
0.12771392081736913,NO
0.042855115652050524,NO
0.07918263090676884,NO
0.3270185894706968,NO
0.0848588051653186,NO
0.2997020008514262,NO
0.21065701717042717,NO
0.08358166595714489,NO
0.1978146729104584,NO
0.32716049382716056,YES
0.22456364410387405,YES
0.710231304101036,YES
0.47197388959841075,YES
0.1418334042855116,NO
0.18036043706541793,YES
0.6240244075493119,NO
0.09280544912728822,NO
0.09493401447424438,NO
0.25698878955583937,NO
0.1852561373634171,NO
0.13594437349226624,NO
0.12005108556832696,NO
0.11018873279409679,NO
0.07613168724279835,NO
0.11494252873563221,NO
0.3155952887753654,YES
0.12040584645948631,NO
0.13849865190861363,YES
0.193060876968923,NO
0.13551866042287503,NO
0.1756775933021144,NO
0.21761033063715063,NO
0.09110259684972329,NO
0.21881651766709243,NO
0.07634454377749397,NO
0.12636582943096358,NO
0.09713353199943241,NO
0.32687668511423307,YES
0.23861217539378463,YES
0.5582517383283668,YES
0.5352632325812404,YES
0.16141620547750818,NO
0.13282247765006389,YES
0.5844330920959274,NO
0.042287498226195555,NO
0.09103164467149144,NO
0.19504753795941543,NO
0.22385412232155533,NO
0.09195402298850576,NO
0.05136937703987514,NO
0.0336313324819072,NO
0.02845182347098056,NO
0.09152830991911454,NO
0.3736341705690365,YES
0.03377323683837095,NO
0.15723002696182775,YES
0.18355328508585217,NO
0.13601532567049812,NO
0.17837377607492552,NO
0.24251454519653756,NO
0.06414076912161204,NO
0.24074074074074084,NO
0.05988363842769975,NO
0.11146587200227048,NO
0.10550588903079326,NO
0.27962253441180646,YES
0.22506030935149712,YES
0.582446431105435,YES
0.4346530438484462,YES
0.10245494536682277,NO
0.07073932169717612,YES
0.5718036043706543,NO
0.06655314318149567,NO
0.02270469703419896,NO
0.35220661274301124,YES
0.18447566340286653,YES
0.1700014190435647,YES
0.19270611607776364,YES
0.14942528735632188,NO
0.0662693344685682,NO
0.2224350787569179,YES
0.6203348942812545,NO
0.22406697885625096,YES
0.12970058180786154,NO
0.14190435646374347,NO
0.09684972328650492,NO
0.09528877536540373,NO
0.05470412941677311,NO
0.06116077763587343,YES
0.05278842060451257,NO
0.15879097488292895,YES
0.39009507591883075,NO
0.11281396338867605,YES
0.08088548318433376,NO
0.04746700723712219,NO
0.21952603944941115,NO
0.07584787852987088,NO
0.2318717184617568,YES
0.16922094508301408,NO
0.13835674755214988,YES
0.12544345111394925,NO
0.10046828437633037,NO
0.70696750390237,YES
0.1649638143891018,NO
0.0996168582375479,NO
0.2857953739179793,YES
0.12033489428125445,NO
0.06853980417198809,NO
0.377252731658862,YES
0.1971761033063716,NO
0.30154675748545484,YES
0.6099758762594013,NO
0.2506740456932028,NO
0.34567901234567905,NO
0.17858663260962115,NO
0.15460479636724853,NO
0.8556123172981411,NO
0.45884773662551454,NO
0.30097914005959986,NO
0.21427557826025267,NO
0.2203774655881936,NO
0.13197105151128144,NO
0.30175961402015045,NO
0.25798212005108556,NO
0.169291897261246,NO
0.25989782886334617,YES
0.22903363133248195,NO
0.9041436072087414,YES
0.04732510288065844,NO
0.016531857528026113,NO
0.16631190577550733,YES
0.18894565063147442,YES
0.14907052646516253,YES
0.14772243507875696,YES
0.07818930041152265,NO
0.03143181495671918,NO
0.18930041152263377,YES
0.1558819355754222,NO
0.17574854548034627,YES
0.06839789981552434,NO
0.15850716617000146,NO
0.13693770398751245,NO
0.13601532567049812,NO
0.023059457925358316,NO
0.11806442457783455,YES
0.043351780899673634,NO
0.38094224492691936,YES
0.0775507308074358,NO
0.12643678160919544,YES
0.16077763587342134,NO
0.14048531289910604,NO
0.19894990776216834,NO
0.07265503050943665,NO
0.16311905775507313,YES
0.12970058180786154,NO
0.13119057755073085,YES
0.10678302823896695,NO
0.10749255002128566,NO
0.266070668369519,YES
0.1370086561657443,NO
0.10770540655598128,NO
0.28849155669079046,YES
0.10997587625940118,NO
0.09926209734638855,NO
0.6674471406272173,YES
0.1177096636866752,NO
0.34049950333475243,YES
0.09401163615723004,NO
0.2918263090676884,NO
0.1072087413083582,NO
0.4360720874130837,NO
0.11664538101319712,NO
0.1401305520079467,NO
0.10806016744714064,NO
0.5978430537817512,NO
0.28884631758194984,NO
0.619554420320704,NO
0.1480771959699163,NO
0.11586490705264653,NO
0.26748971193415644,NO
0.14396196963246777,NO
0.2759330211437492,YES
0.2449978714346531,NO
0.3198524194692778,YES
0.023839931885908903,NO
0.003760465446289201,NO
0.029303249609763028,YES
0.13026819923371652,YES
0.07946643961969632,YES
0.028026110401589338,YES
0.018305661983822906,NO
0.004753795941535405,NO
0.07613168724279835,YES
0.07244217397474104,NO
0.021498510004257135,YES
0.0612317298141053,NO
0.11203348942812547,NO
0.11366538952745851,NO
0.11735490279551584,NO
0.03554704129416775,NO
0.10791826309067691,YES
0.05555555555555557,NO
0.298141052930325,YES
0.08627784872995602,NO
0.07669930466865334,YES
0.001348091386405563,NO
0.04136511990918122,NO
0.04022988505747128,NO
0.015538527032779912,NO
0.038385128423442605,YES
0.01752518802327232,NO
0.035901802185327104,YES
0.20526465162480492,YES
0.024904214559386982,YES
0.2485454803462467,NO
0.7320136228182206,NO
0.09422449269192566,NO
0.22527316588619276,NO
0.16056477933872573,YES
0.2527316588619271,YES
0.09032212288917271,NO
0.044487015751383585,NO
0.26152972896267923,NO
0.038243224066978866,NO
0.14190435646374347,NO
0.16099049240811697,NO
0.09330211437491133,NO
0.05058890307932455,YES
0.058109833971902954,NO
0.7441464452958707,YES
0.009152830991911455,NO
0.40116361572300274,YES
0.017454235845040446,NO
0.06307648644813396,NO
0.056477933872569906,NO
0.08003405704555132,NO
0.07535121328224778,NO
0.14516815666240956,NO
0.4518944231587911,NO
0.06137363417056905,NO
0.05023414218816519,NO
0.038385128423442605,NO
0.2083865474670073,YES
0.16482191003263805,YES
0.1398467432950192,YES
0.2153398609337307,YES
0.05229175535688947,NO
0.03873988931460196,NO
0.37782034908471696,YES
0.6177806158649072,NO
0.25826592876401305,YES
0.10884064140769122,NO
0.20654179083297863,NO
0.12317298141052933,NO
0.1343124733929332,NO
0.05030509436639706,NO
0.07066836951894423,YES
0.04555129842486165,NO
0.20370370370370378,YES
0.2972896267915425,NO
0.15879097488292895,YES
0.08670356179934725,NO
0.057542216546047985,NO
0.21938413509294744,NO
0.07421597843053783,NO
0.20114942528735635,YES
0.17667092379736063,NO
0.24833262381155105,YES
0.0742869306087697,NO
0.024336597133532006,NO
0.2941677309493402,YES
0.2400312189584221,YES
0.22534411806442461,YES
0.16574428834965238,YES
0.14623243933588764,NO
0.07336455229175537,NO
0.2060451255853555,YES
0.6850432808287216,NO
0.19802752944515403,YES
0.1317581949765858,NO
0.15226337448559676,NO
0.11579395487441467,NO
0.1144458634880091,NO
0.05796792961543921,NO
0.09855257556406982,YES
0.05328508585213567,NO
0.15155385270327804,YES
0.3786717752234994,NO
0.13076486448133962,YES
0.1421172129984391,NO
0.12168298566766002,NO
0.21803604370654187,NO
0.08450404427415924,NO
0.206328934298283,YES
0.15680431389243654,NO
0.1423300695331347,YES
0.08592308783879667,NO
0.06868170852845183,NO
0.3639137221512701,YES
0.1980984816233859,YES
0.22456364410387405,YES
0.22463459628210591,YES
0.15176670923797364,NO
0.10578969774372075,NO
0.22995600964949628,YES
0.6294167730949342,NO
0.26748971193415644,YES
0.12707535121328226,NO
0.09592734496949057,NO
0.051866042287498235,NO
0.03533418475947212,NO
0.1350219951752519,NO
0.11004682843763304,YES
0.1308358166595715,NO
0.2335036185610899,YES
0.3648361004682844,NO
0.19745991201929902,YES
0.11515538527032781,NO
0.08301404853128992,NO
0.26167163331914295,NO
0.11238825031928483,NO
0.23563218390804602,YES
0.2219384135092948,NO
0.17376188448985389,YES
0.041010359018021865,NO
0.04264225911735491,NO
0.21023130410103597,YES
0.16035192280403013,YES
0.13012629487725277,YES
0.19937562083155955,YES
0.037817510997587636,NO
0.03015467574854549,NO
0.3617142046260821,YES
0.6223925074499789,NO
0.24641691499929055,YES
0.11700014190435647,NO
0.19355754221654609,NO
0.0803178657584788,NO
0.09692067546473677,NO
0.0649921952603945,NO
0.06385696040868455,YES
0.06279267773520647,NO
0.20824464311054353,YES
0.28437633035334187,NO
0.1714204626082021,YES
0.081311196253725,NO
0.04838938555413652,NO
0.22733077905491705,NO
0.06839789981552434,NO
0.20498084291187743,YES
0.15879097488292895,NO
0.293174400454094,YES
0.07237122179650916,NO
0.05491698595146872,NO
0.06364410387398894,YES
0.24372073222647941,YES
0.1787994891443168,YES
0.10011352348517101,YES
0.05740031218958424,NO
0.037107989215268915,NO
0.13523485170994753,YES
0.13055200794664398,NO
0.07059741734071237,YES
0.09131545338441892,NO
0.16723428409252167,NO
0.18447566340286653,NO
0.1697176103306372,NO
0.111182063289343,NO
0.15148290052504615,YES
0.12892010784731095,NO
0.38413509294735354,YES
0.09770114942528736,NO
0.1789413935007805,YES
0.0762735915992621,NO
0.1051511281396339,NO
0.10500922378317015,NO
0.06293458209167022,NO
0.09855257556406982,YES
0.07485454803462467,NO
0.07634454377749397,YES
0.07591883070810275,NO
0.06378600823045269,NO
0.17092379736057903,YES
0.22378317014332347,YES
0.24783595856392795,YES
0.1746842628068682,YES
0.060309351497090984,NO
0.053994607634454385,NO
0.19767276855399465,YES
0.12097346388534132,NO
0.206328934298283,YES
0.08592308783879667,NO
0.09344401873137508,NO
0.06421172129984391,NO
0.04051369377039876,NO
0.1201929899247907,NO
0.1990918121186321,YES
0.13771817794806304,NO
0.595785440613027,YES
0.053994607634454385,NO
0.3166595714488435,YES
0.10969206754647369,NO
0.09436639704838941,NO
0.20249751667376192,NO
0.08634880090818789,NO
0.16659571448843485,YES
0.15375337022846605,NO
0.157088122605364,YES
0.7137079608343978,NO
0.03285085852135661,NO
0.755640698169434,NO
0.4808429118773947,NO
0.42181069958847744,NO
0.05860649921952605,NO
0.059032212288917287,NO
0.021569462182489008,NO
0.17461331062863633,NO
0.0823045267489712,NO
0.05349794238683129,NO
0.6187739463601534,NO
1.0,YES
0.2296722009365688,YES
0.2772101603519228,YES
0.6836242372640842,NO
0.041152263374485604,NO
0.08273023981836242,NO
0.7166170001419044,NO
0.10075209308925785,NO
0.04533844189016604,NO
0.02355612317298142,NO
0.2989924790691075,NO
0.3464594863062297,NO
0.029090393075067417,NO
0.11025968497232867,NO
0.029090393075067417,NO
0.46643961969632475,NO
0.07861501348091388,YES
0.1957570597417341,YES
0.18596565914573582,NO
0.7394636015325671,NO
0.048460337732368394,NO
0.16262239250745,NO
0.2241379310344828,YES
0.07932453526323259,YES
0.05938697318007664,NO
0.09848162338583796,NO
0.19171278558251742,NO
0.11728395061728396,NO
0.10855683269476374,NO
0.1541790832978573,NO
0.10153256704980845,NO
0.2088832127146304,YES
0.03306371505605223,NO
0.7012913296438202,YES
0.014545196537533703,NO
0.4543777493969065,YES
0.05293032496097631,NO
0.07322264793529162,NO
0.020363275152547183,NO
0.08677451397757911,NO
0.05796792961543921,NO
0.09053497942386832,NO
0.40371789413935016,NO
0.05413651199091813,NO
0.020221370796083445,NO
0.0,NO
0.0760607350645665,YES
0.19547325102880664,YES
0.19497658578118351,YES
0.08251738328366681,YES
0.026039449411096927,NO
0.007662835249042146,NO
0.1325386689371364,YES
0.06939123031077055,NO
0.08925784021569463,YES
0.06137363417056905,NO
0.13097772101603522,NO
0.1131687242798354,NO
0.11877394636015327,NO
0.005179509010926637,NO
0.1413367390378885,YES
0.026039449411096927,NO
0.4402582659287641,YES
0.06442457783453953,NO
0.1912870725131262,YES
0.02093089257840216,NO
0.01816375762735916,NO
0.07783453952036329,NO
0.01717042713211296,NO
0.08712927486873848,YES
0.048034624662977164,NO
0.07010075209308926,YES
0.23605789697743726,YES
0.009436639704838939,YES
0.23712217965091534,NO
0.7325102880658438,NO
0.05498793812970059,NO
0.19433801617709667,NO
0.15105718745565494,YES
0.2875691783737761,YES
0.06953313466723429,NO
0.06286362991343834,NO
0.2227188874698454,NO
0.06577266922094509,NO
0.11423300695331348,NO
0.14488434794948207,NO
0.08436213991769549,NO
0.07144884347949483,YES
0.045054633177238554,NO
0.8025400879807011,YES
0.011778061586490708,NO
0.43110543493685266,YES
0.01816375762735916,NO
0.03476656733361715,NO
0.04462892010784732,NO
0.0805307222931744,NO
0.04221654604796368,NO
0.12693344685681854,NO
0.4255002128565348,NO
0.04838938555413652,NO
0.078544061302682,NO
0.08712927486873849,NO
0.18873279409677882,NO
0.1729104583510714,NO
0.05747126436781611,NO
0.07769263516389954,NO
0.04725415070242657,NO
0.052362707535121344,NO
0.1270043990350504,NO
0.21200510855683274,YES
0.050659855257556424,NO
0.12998439052078903,YES
0.20427132112955876,NO
0.17730949340144747,NO
0.21094082588335467,NO
0.2826025258975451,NO
0.060451255853554715,NO
0.2999148573861218,NO
0.08528451823470982,NO
0.13771817794806304,NO
0.10557684120902515,NO
0.12743011210444163,YES
0.08464594863062297,YES
0.471831985241947,YES
0.48219100326380027,YES
0.10266780190151839,NO
0.05952887753654038,YES
0.5859940400170286,NO
0.24698453242514554,YES
0.025329927628778212,YES
0.19100326380019872,NO
0.734567901234568,NO
0.03682418050234143,NO
0.16652476231020297,NO
0.10791826309067691,YES
0.3099191145168157,YES
0.057896977437207335,NO
0.06726266496381439,NO
0.19965942954448704,NO
0.06839789981552434,NO
0.10884064140769124,NO
0.15190861359443739,NO
0.09450830140485315,NO
0.08017596140201505,YES
0.028168014758053077,NO
0.8414928338299987,YES
0.014048531289910604,NO
0.44316730523627085,YES
0.03469561515538528,NO
0.024549453668227618,NO
0.023130410103590182,NO
0.0810983397190294,NO
0.03902369802752945,NO
0.09195402298850576,NO
0.4025117071094083,NO
0.045267489711934165,NO
0.0915992620973464,NO
0.08386547467007238,NO
0.2237122179650916,NO
0.14523910884064145,NO
0.06343124733929333,NO
0.10032638001986663,NO
0.09919114516815668,NO
0.06861075635021996,NO
0.11508443309209596,NO
0.18986802894848875,YES
0.08578118348233292,NO
0.19064850290903934,YES
0.20625798212005111,NO
0.1599262097346389,NO
0.1876685114233007,NO
0.239534553710799,NO
0.05967078189300413,NO
0.24343692351355192,NO
0.04853128991060027,NO
0.15290194408968358,NO
0.054846033773236845,NO
0.10933730665531434,YES
0.06520505179509012,YES
0.44742443593018316,YES
0.5392365545622252,YES
0.1423300695331347,NO
0.07237122179650916,YES
0.5762026394210302,NO
