NONETRACED_SUM_RAW_LSA_SUM.csv,Associated
0.30389864276698325,NO
0.3737445550439213,NO
0.5666027316462724,NO
0.6673146062102236,YES
0.7606934289668769,YES
0.5358988376822198,YES
0.8446085157769696,YES
0.8405561807552482,NO
0.8485324809152615,YES
0.4716526749911365,NO
0.4273004708786706,NO
0.4295125435920195,NO
0.33906850752395157,NO
0.3484039156955108,NO
0.3975863004345368,NO
0.5055625643345144,NO
0.4616904009848788,NO
0.2992984700733001,NO
0.24218964155352363,NO
0.4483165512336232,YES
0.49996674018993215,NO
0.2998463217814045,YES
0.2483844300202543,NO
0.33837277101519675,NO
0.19609089913694447,NO
0.36493899020924064,NO
0.4878627262425914,NO
0.3342122711376211,NO
0.28380273918368115,NO
0.11914902655899062,NO
0.44451456017635393,NO
0.6067638628227646,YES
0.6176301158918694,YES
0.5233370513126174,YES
0.46545761749833525,YES
0.43806750479360607,NO
0.5802992091580966,YES
0.20851358499193862,NO
0.8141101086043041,NO
0.7079938979740619,NO
0.6217284754258664,NO
0.6826696855914539,NO
0.7324081729511996,NO
0.8980567790750774,NO
0.8717269425621034,NO
0.5421188210252951,NO
0.5229103759647524,NO
0.7638311010817153,YES
0.8216320985906159,NO
0.6338078161735036,YES
0.6559278157669233,NO
0.8145872485642868,NO
0.5879008425580717,NO
0.520005378649925,NO
0.8889359811877322,NO
0.49257191765748287,NO
0.3294491341471949,NO
0.35927033485897253,NO
0.6405834763743001,NO
0.9025855756432126,YES
0.9999999999999999,YES
0.6390353342700978,YES
0.8636663857761567,YES
0.8607892361686649,NO
0.9319250091465942,YES
0.46424977231914266,NO
0.5925639299225453,NO
0.5527308701906751,NO
0.41788154297867514,NO
0.611187035076894,NO
0.5618638444319084,NO
0.6525758515204413,NO
0.6172977610843333,NO
0.3560893238138498,NO
0.368092352392384,NO
0.6989678814804009,YES
0.5650958534625755,NO
0.523887937166926,YES
0.5132053821168522,NO
0.6698307930117742,NO
0.4757798483869661,NO
0.418368571401268,NO
0.7038255051055126,NO
0.388507788766765,NO
0.2378469455241975,NO
0.2475823837658534,NO
0.5285080528801855,NO
0.7072011904333442,YES
0.8262920395197427,YES
0.5404471538462897,YES
0.5985548597904548,YES
0.6304902615311213,NO
0.6879338614143545,YES
0.324608356232813,NO
0.5385994102737992,NO
0.46384090649714693,NO
0.7384593599801942,YES
0.41133960327052893,YES
0.4406121568927761,YES
0.733144602577319,YES
0.656798723337952,NO
0.3852996435182326,NO
0.5389214391589414,YES
0.367762720596553,NO
0.7284775897715728,YES
0.3934146722350697,NO
0.4988004466721727,NO
0.5316100825497141,NO
0.4018951108757614,NO
0.3881080347408103,NO
0.5537613546693153,YES
0.36898405450898636,NO
0.31763613388809947,YES
0.3177918414990095,NO
0.43363388730986835,YES
0.460889620322688,NO
0.49158139875613815,NO
0.5130279816472287,NO
0.5265954927395537,NO
0.7490052380896516,YES
0.7113069119242449,NO
0.4295576978634406,YES
0.5652613676585958,NO
0.5228473911132479,NO
0.5644778608094904,YES
0.392522340831398,NO
0.42520923999749083,NO
0.8042317520171955,YES
0.5957433502048161,NO
0.35572032531614983,NO
0.6639950327026338,YES
0.34586497162775043,NO
0.7816924717838147,YES
0.3401823409579572,NO
0.526299760567967,NO
0.6332293399411439,NO
0.4500332182864788,NO
0.41137586096676537,NO
0.616343034347155,NO
0.3649361783019643,NO
0.3721455506368883,NO
0.19112099104806404,NO
0.4808846812379687,NO
0.4585159214248773,NO
0.51516938004217,NO
0.4938553170540668,NO
0.5363149999591198,NO
0.7210300240931562,YES
0.7364142565430036,NO
0.42898112352843176,YES
0.7098074822536661,NO
0.6352672498551443,NO
0.6522441774658312,YES
0.6480280453362267,YES
0.6902260196798653,YES
0.8979996753674105,YES
0.7858687202136235,NO
0.45076194207019527,NO
0.594926755488392,YES
0.5752053876611287,NO
0.8642813396043233,YES
0.48343668125789996,NO
0.6271430859486947,NO
0.7606735350738002,NO
0.5541612794683408,NO
0.481785892841325,NO
0.8499360437304448,YES
0.45050276001448675,NO
0.4381946956410397,YES
0.2709841007580769,NO
0.6320865873742347,YES
0.7058643063145812,NO
0.8022299921890037,NO
0.6128453328298725,NO
0.6912437874131193,NO
0.8443565249050945,YES
0.8842887640220628,NO
0.512094238943552,YES
0.4161402097441875,NO
0.3941778804823142,NO
0.4675039420799503,YES
0.23940834242592718,NO
0.30686264568682836,NO
0.6390541380227495,YES
0.4227796445002949,NO
0.307666123627796,NO
0.4928277567718454,YES
0.21276041650522665,NO
0.6775428159962388,YES
0.2295938362524631,NO
0.3191973623561154,NO
0.3483409285046492,NO
0.2297870694911769,NO
0.3048924531438171,NO
0.4400018162768797,NO
0.29508609962996873,NO
0.27890814201904984,NO
0.08622569324597071,NO
0.3550031860289662,NO
0.3548732464368988,NO
0.36314948493262755,NO
0.3990043368523153,NO
0.42450304656234233,NO
0.5829632854390121,YES
0.5899604991359993,NO
0.34965601449362754,YES
0.2592124158853438,NO
0.22678606495952636,NO
0.17739091334970875,YES
0.2764335934351464,YES
0.2670303228524558,YES
0.3150661559085851,YES
0.29184851123253447,NO
0.09506723739338863,NO
0.17288638761185007,YES
0.17070046423255708,NO
0.27284859178829735,YES
0.15641027191599538,NO
0.2553407400577352,NO
0.3480124149215287,NO
0.2330433329766204,NO
0.17522917892319234,NO
0.40633338134084074,YES
0.14441222382880178,NO
0.1368826262530869,YES
0.0654651736218815,NO
0.2409416740601074,YES
0.17235822159403727,NO
0.2880677007147661,NO
0.1496060738975081,NO
0.23288019790680647,NO
0.27996743802016555,YES
0.314488830639936,NO
0.12406955549746415,YES
0.48728293295216474,YES
0.24862147941810786,YES
0.4492342482867105,NO
0.31337007987723237,NO
0.29496844166286046,NO
0.3859893351281505,NO
0.4479606086880942,YES
0.42573699428844786,YES
0.23793501998097566,NO
0.23926394794612227,NO
0.35095042290488904,NO
0.21986850637298788,NO
0.3456544318249514,NO
0.34851754528963247,NO
0.2385961269860602,NO
0.21947431065958606,YES
0.34647610528571543,NO
0.33936653928360216,YES
0.057027704293046676,NO
0.2833914451089792,YES
0.2082932900698864,NO
0.2769332637436969,NO
0.33419643836853097,NO
0.2529390835028032,NO
0.3107751362783727,NO
0.43285005295076395,NO
0.4007247445372298,NO
0.21434529821323528,NO
0.4999611140360224,NO
0.45410918315462157,NO
0.5304042188060148,YES
0.3150864334562319,YES
0.36418085602762207,YES
0.7284605990207007,YES
0.5184192243316349,NO
0.3360907328086523,NO
0.6749349146982079,YES
0.2774248983604885,NO
0.7380625020783728,YES
0.29638231636429563,NO
0.5224978794604831,NO
0.5326678252176922,NO
0.4106315570645294,NO
0.3468038258267672,NO
0.5283892813790811,YES
0.33105497649513366,NO
0.3226413592516481,YES
0.15530770248659514,NO
0.4318145411936405,YES
0.40824201837955704,NO
0.4483283275574411,NO
0.44311544681844106,NO
0.48831387126608927,NO
0.6624996173688987,YES
0.6828229111444437,NO
0.5057167560420011,YES
0.6392496170443128,NO
0.5467574621077073,NO
0.7285918159017638,YES
0.5452133460371343,YES
0.5848713750681587,YES
0.798567578875198,YES
0.7451605818369529,NO
0.4547858024368686,NO
0.574370159965124,YES
0.5138791356866089,NO
0.7850749973919092,YES
0.45894064808824875,NO
0.574049204844907,NO
0.6428776909347327,NO
0.4850917039108893,NO
0.4504362895208509,NO
0.703118516288938,YES
0.4277750632787334,NO
0.3523791852751318,YES
0.3321107166734042,NO
0.5299704692421734,YES
0.6146583790573358,NO
0.68104435639858,NO
0.5692923256348171,NO
0.6211454818948787,NO
0.8027048068279939,YES
0.7961631735756324,NO
0.4850241736884714,YES
0.3651697958629008,NO
0.3339768475929764,NO
0.5715693061512356,YES
0.2502625875748578,YES
0.3393628828684,YES
0.536244304586498,YES
0.4397437477551677,NO
0.3077518657455105,NO
0.37464987689776413,YES
0.20650654757404985,NO
0.574514605910786,YES
0.2123444600917545,NO
0.2573500443126877,NO
0.2710179699706784,NO
0.17602329007819106,NO
0.31772822268172135,NO
0.3838180748393801,YES
0.3149895864101972,NO
0.28268752552896587,YES
0.1746011106589264,NO
0.34891625128359066,YES
0.3368508764980498,NO
0.3281438056168269,NO
0.3947091788993308,NO
0.3845923388884449,NO
0.5225311217253723,YES
0.541842671612286,NO
0.29808657312754966,YES
0.3746802815224484,NO
0.3461381664326978,NO
0.43881769919710817,YES
0.21487678845753705,YES
0.2506757227236251,YES
0.5804360802653552,YES
0.37760881744876895,NO
0.24419633742527058,NO
0.5687021643135679,YES
0.19190213046774873,NO
0.604905762916237,YES
0.2157699760659203,NO
0.4107043929489298,NO
0.3683646582416202,NO
0.27894823860034484,NO
0.27141211655758035,NO
0.39225653137692584,YES
0.26673197294023493,NO
0.2636347810612618,YES
0.08283923283917499,NO
0.3468308851707485,YES
0.29875131783297915,NO
0.31820544919791804,NO
0.3666191048068608,NO
0.3697907116363005,NO
0.5448879087086466,YES
0.5329505645997508,NO
0.47299942417893814,YES
0.5455937184892249,NO
0.5185869492201479,NO
0.38650044255373445,YES
0.5801041839718174,YES
0.5904427038041796,YES
0.6470651378671471,YES
0.579308086702611,NO
0.3081652114364199,NO
0.3917116623491687,YES
0.39444415780821324,NO
0.5653740942608634,YES
0.3431886254186615,NO
0.48707937145169955,NO
0.6443987596588109,NO
0.4585540342313219,NO
0.4496660561841298,NO
0.7047444303210957,YES
0.4046707440803767,NO
0.3493532689293499,YES
0.17492168446393042,NO
0.5447792993749367,YES
0.46559929598450633,NO
0.5931379286253484,NO
0.37129584465957466,NO
0.510458742904569,NO
0.5767932309952704,YES
0.6266789598324545,NO
0.312056013847965,YES
0.3846671187786246,NO
0.357423080212123,NO
0.3731045162891952,YES
0.37891745616948314,YES
0.49363101247388497,YES
0.5284485747250266,YES
0.3881180916371339,NO
0.22895008259860655,NO
0.3226521553848265,YES
0.22838621331219833,NO
0.5410828016276732,YES
0.198783019631195,NO
0.2401994334708646,NO
0.31515343732329454,NO
0.16928176109799511,NO
0.3253128185436816,NO
0.5410747027732716,YES
0.30706678500850587,NO
0.48155016050153854,YES
0.05087377269867995,NO
0.5358460454097527,YES
0.33387068288747274,NO
0.3750103928864923,NO
0.3489168384622316,NO
0.3696755988897551,NO
0.4627345496485451,YES
0.5188024812110731,NO
0.2648032876108711,YES
0.4743901415840932,NO
0.410315673670581,NO
0.38579604574486565,NO
0.42920652994582426,NO
0.36182323787075793,NO
0.5458741746587198,NO
0.5220620595655768,NO
0.2555260756267609,NO
0.44233641515953487,NO
0.3327247113651456,NO
0.47629904530952283,NO
0.3252428413537004,NO
0.6319660449797788,YES
0.6665531665169733,YES
0.5640031654777139,YES
0.3265604468303131,NO
0.5164695643261978,NO
0.2962204141356919,NO
0.13809590575890426,NO
0.1968713648217744,NO
0.3550321168586556,NO
0.3395442462090103,NO
0.456409269501463,NO
0.293423191004077,NO
0.4158286190705821,NO
0.5597740920244378,NO
0.5111340287532491,NO
0.39096846730221474,NO
0.2720080724664532,YES
0.41152459729341295,YES
0.32023123656324437,NO
0.2691188120070733,NO
0.22066637687490265,NO
0.2628810799614143,NO
0.4662009879970743,YES
0.1714784338233238,YES
0.14645699507727908,NO
0.23372608371391845,NO
0.23194006407943674,NO
0.25244787698836735,NO
0.2455297826890449,NO
0.28692841039641664,NO
0.20987115136713264,NO
0.3486040430197017,YES
0.2764032519731045,NO
0.2207861075124326,YES
0.048404263090045425,NO
0.29510168208784543,YES
0.2136281940164087,NO
0.2436462773640306,NO
0.2270605978767551,NO
0.1898751500302836,NO
0.2546554908870167,NO
0.3090176568009388,NO
0.2850016620547606,NO
0.14020297174853133,NO
0.502706202254525,NO
0.4583365863069029,NO
0.4439823657855545,YES
0.5139516557577961,YES
0.5895567143977011,YES
0.6605167034017867,YES
0.5645233449302676,NO
0.2779170546539212,NO
0.4292422542686337,YES
0.3245300790037165,NO
0.6108338927418556,YES
0.33190969103607365,NO
0.4704056245257172,NO
0.5781437091183451,NO
0.4096264780043759,NO
0.3472129419599764,NO
0.6981336807621785,YES
0.304891430844749,NO
0.4289573135515112,YES
0.1564059324085098,NO
0.5713344978575174,YES
0.38535658581025733,NO
0.48444693731539323,NO
0.3692037037684692,NO
0.46445120266525763,NO
0.6017327875628734,YES
0.6266241767670653,NO
0.3417051946115295,YES
0.45510169284888835,YES
0.16752893226254562,YES
0.3908108133461682,NO
0.27418881183033494,NO
0.1982475033532638,NO
0.27694273814009385,NO
0.3703190905356125,YES
0.4140960514072795,YES
0.1568691999806816,NO
0.2089736686990495,NO
0.23807876411949708,NO
0.19866276731702398,NO
0.25837163689485765,NO
0.26319864769249973,NO
0.1739531251080125,NO
0.1988486994221192,YES
0.26373701096806423,NO
0.3619623032950091,YES
0.034924749255713074,NO
0.28703237844557045,YES
0.15989622518174557,NO
0.18665228086794322,NO
0.255102242597815,NO
0.21408532545481518,NO
0.207633986709153,NO
0.3457405412217361,NO
0.2995303962790279,NO
0.15229824117890128,NO
0.5554441595276409,NO
0.4965981010057915,NO
0.3717702194994236,NO
0.4828500009000677,NO
0.4572291580327331,NO
0.6108233586166765,NO
0.5632463343180195,NO
0.33991500156391885,NO
0.3812173155986826,NO
0.42805320582402145,YES
0.5305156587618581,NO
0.40588022680956387,YES
0.4881692358324995,NO
0.6405311449551887,NO
0.4649090405895189,NO
0.423684210741783,NO
0.6017022449161178,NO
0.40757578116427545,NO
0.2314249376382948,NO
0.2377149051894229,NO
0.4558831340456434,NO
0.47312922107022015,YES
0.5757277099648181,YES
0.36432355447350423,YES
0.5852702822468305,YES
0.5615974641742953,NO
0.5972870522091761,YES
0.3125049902873986,NO
0.3861441678194922,YES
0.10690576471754201,YES
0.26097029305349073,NO
0.21719095773433172,NO
0.11737280181283338,NO
0.15359790612564522,NO
0.23378239905823106,YES
0.3759341535532736,YES
0.07061784164758211,NO
0.13983682726653615,NO
0.1260613964514035,NO
0.1239593670976882,NO
0.17740939661043298,NO
0.1946623122184869,NO
0.1207231191518923,NO
0.138171069303654,YES
0.16752374824713434,NO
0.33963166330643363,YES
0.0,NO
0.24386134382288605,YES
0.1162021173217313,NO
0.10141531457575176,NO
0.15038128772556977,NO
0.14269153308167387,NO
0.123854250424181,NO
0.211802442740345,NO
0.1804485934866706,NO
0.07820386685675193,NO
0.7201777214294226,NO
0.628085584866128,NO
0.5515129306854446,NO
0.5782242110760771,NO
0.5740571305868805,NO
0.8086107151001867,NO
0.7891989728865351,NO
0.451809843062706,NO
0.5004066071726818,NO
0.5428420169081014,YES
0.7183066053397957,NO
0.6293233504230781,YES
0.6375373479828713,NO
0.7796542460566014,NO
0.5616546333839622,NO
0.5043338591077484,NO
0.7646922956419193,NO
0.46015499434091967,NO
0.2718168440568042,NO
0.35991996029923806,NO
0.5330248040984321,NO
0.5670634048713813,YES
0.7013638346826376,YES
0.46728506246896484,YES
0.7878481391811757,YES
0.7826928651116266,NO
0.7853427344766607,YES
0.43127420350065376,NO
