DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_45,Associated
0.0498,0.3249,NO
0.1415,0.5985,NO
0.0515,0.0898,NO
0.1207,0.4413,NO
0.1912,0.2508,NO
0.14,0.4715,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.5187,NO
0.2003,1.0,YES
0.1168,0.4413,NO
0.0727,0.1812,NO
0.0714,0.1812,NO
0.10800000000000001,0.2898,NO
0.2886,0.6139,NO
0.1427,0.3335,NO
0.0855,0.2977,NO
0.0605,0.2687,NO
0.0532,0.1352,NO
0.1421,0.1184,NO
0.4397,1.0,YES
0.0607,0.3591,NO
0.2347,1.0,YES
0.2118,0.0938,NO
0.2048,0.1756,NO
0.2045,0.0945,NO
0.0849,0.3249,NO
0.1035,0.5985,NO
0.0824,0.1352,NO
0.0975,0.3335,NO
0.1702,0.2508,NO
0.1518,0.4715,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.9091,YES
0.1257,1.0,YES
0.1375,0.2322,NO
0.1128,1.0,YES
0.099,0.2574,NO
0.1069,0.2194,NO
0.0451,0.2194,NO
0.5095,1.0,YES
0.1431,0.7438,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.2995,NO
0.1065,0.2194,NO
0.3266,1.0,YES
0.0974,0.2044,NO
0.3289,1.0,YES
0.1059,0.0863,NO
0.2131,0.3347,NO
0.1496,0.2885,NO
0.1474,0.3473,NO
0.0902,0.2557,NO
0.0993,1.0,YES
0.0875,0.2282,NO
0.2369,1.0,YES
0.2129,0.4988,NO
0.1321,0.4963,YES
0.1271,0.3725,NO
0.08,0.3721,NO
0.3025,0.5265,NO
0.12,0.3738,NO
0.3399,1.0,YES
0.2516,0.6789,NO
0.2081,1.0,YES
0.1799,0.2097,NO
0.1547,0.3044,NO
0.3595,1.0,YES
0.2156,0.2937,NO
0.1535,0.3948,NO
0.4159,1.0,YES
0.1827,0.4103,NO
0.1097,0.1095,NO
0.5448,1.0,YES
0.191,0.5079,NO
0.4381,1.0,YES
0.1528,0.5079,NO
0.3264,0.4978,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.0561,NO
0.21899999999999997,0.5205,NO
0.1398,0.0739,NO
0.3673,0.3948,NO
0.1451,0.2054,NO
0.2637,0.3889,NO
0.1991,0.5079,NO
0.1784,0.2987,NO
0.3767,0.5719,NO
0.1917,0.5079,NO
0.3794,1.0,YES
0.3359,0.5388,NO
0.2874,0.9755,YES
0.0798,0.1709,NO
0.0364,0.1731,NO
0.2475,0.8593,YES
0.2794,0.9216,YES
0.2232,1.0,YES
0.2213,0.8593,YES
0.1233,0.2941,NO
0.0474,0.1537,NO
0.2799,0.7369,YES
0.2328,0.2539,NO
0.2608,0.8593,YES
0.1095,0.1883,NO
0.2365,0.445,NO
0.2061,0.4298,NO
0.2048,0.445,NO
0.0456,0.1537,NO
0.1795,1.0,YES
0.0442,0.1477,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.3657,NO
0.2111,0.3654,NO
0.2935,0.517,NO
0.1155,0.3053,NO
0.243,0.8593,YES
0.1959,0.4891,NO
0.198,0.982,YES
0.1636,0.1636,NO
0.1646,0.1366,NO
0.3881,0.9109,YES
0.1762,0.3813,NO
0.1649,0.5126,NO
0.4197,1.0,YES
0.1681,0.2276,NO
0.153,0.1258,NO
0.4738,1.0,YES
0.159,0.439,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.3239,NO
0.1542,0.1108,NO
0.1277,0.3163,NO
0.1775,0.2042,NO
0.2106,0.5126,NO
0.1654,0.1823,NO
0.3557,0.6479,NO
0.0902,0.3116,NO
0.2663,0.6479,NO
0.2218,0.3581,NO
0.1764,0.3927,NO
0.3901,0.4462,NO
0.21600000000000003,0.439,NO
0.402,0.9109,YES
0.3584,0.5422,NO
0.3239,0.9109,YES
0.0467,0.1943,NO
0.0184,0.174,NO
0.0544,0.3365,YES
0.1967,0.9216,YES
0.1251,0.8689,YES
0.0526,0.4202,YES
0.0389,0.3191,NO
0.0098,0.08199999999999999,NO
0.1204,0.4523,YES
0.1152,0.4207,NO
0.0434,0.498,YES
0.0994,0.4207,NO
0.171,0.6466,NO
0.1733,0.7016,NO
0.1785,0.7016,NO
0.0632,0.0728,NO
0.1652,1.0,YES
0.0614,0.0718,NO
0.1533,1.0,YES
0.1347,0.3061,NO
0.1212,1.0,YES
0.015,0.4207,NO
0.0714,0.4207,NO
0.0698,0.4145,NO
0.035,0.4207,NO
0.0672,0.4337,YES
0.0378,0.2834,NO
0.0637,0.6136,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4057,NO
0.1548,0.3683,NO
0.1459,0.4952,NO
0.1506,0.4057,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.3988,NO
0.0758,0.3547,NO
0.1517,0.4057,NO
0.067,0.3547,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6218,NO
0.0844,1.0,YES
0.095,0.4952,NO
0.2419,1.0,YES
0.026000000000000002,0.4952,NO
0.2985,1.0,YES
0.0377,0.2458,NO
0.102,0.3547,NO
0.0927,0.3269,NO
0.1259,0.3547,NO
0.1193,0.3547,NO
0.2177,0.4057,NO
0.15,0.3547,NO
0.0996,0.4952,NO
0.0839,0.1947,NO
0.0672,0.2752,NO
0.3068,1.0,YES
0.1154,0.4247,YES
0.0802,0.5710000000000001,YES
0.3166,1.0,YES
0.0868,0.3709,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.4834,NO
0.3771,1.0,YES
0.0765,0.4834,NO
0.3042,0.4743,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.2557,NO
0.1127,0.5710000000000001,YES
0.0773,0.2282,NO
0.3002,0.5710000000000001,YES
0.0821,0.506,NO
0.1969,0.3611,YES
0.1353,0.4834,NO
0.0942,0.2843,NO
0.3023,0.531,NO
0.1177,0.4834,NO
0.2966,1.0,YES
0.2621,0.6789,NO
0.3631,1.0,YES
0.1178,0.1451,NO
0.0474,0.1711,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.2995,NO
0.1165,0.1337,NO
0.3035,1.0,YES
0.1886,0.4814,NO
0.2922,1.0,YES
0.1088,0.4814,NO
0.2277,0.2872,NO
0.1763,0.1778,NO
0.1744,0.2829,NO
0.0948,0.2557,NO
0.152,1.0,YES
0.0882,0.2282,NO
0.2267,1.0,YES
0.1968,0.4988,NO
0.1574,0.4963,YES
0.2134,0.4814,NO
0.1846,0.4814,NO
0.3004,0.5265,NO
0.1322,0.4814,NO
0.3039,1.0,YES
0.2341,0.6789,NO
0.2137,1.0,YES
0.1342,0.162,NO
0.1099,0.3044,NO
0.526,1.0,YES
0.1623,0.7438,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.1337,NO
0.3372,1.0,YES
0.1102,0.2044,NO
0.3901,1.0,YES
0.1022,0.1361,NO
0.1483,0.4322,NO
0.0862,0.1778,NO
0.0629,0.2972,NO
0.2034,0.2557,NO
0.1682,1.0,YES
0.1975,0.2282,NO
0.3422,1.0,YES
0.1773,0.4988,NO
0.2514,0.6709999999999999,YES
0.1754,0.3725,NO
0.1301,0.3721,NO
0.3619,0.5265,NO
0.1715,0.3342,NO
0.3452,1.0,YES
0.3259,0.6789,NO
0.258,1.0,YES
0.0709,0.1574,NO
0.0732,0.3044,NO
0.3094,1.0,YES
0.1091,0.4235,YES
0.0665,0.5693,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.1331,NO
0.5229,1.0,YES
0.1003,0.4433,NO
0.3604,1.0,YES
0.08800000000000001,0.4433,NO
0.2859,0.4322,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.2557,NO
0.1031,0.5693,YES
0.1016,0.2282,NO
0.3066,0.5693,YES
0.0639,0.506,NO
0.2147,0.35600000000000004,YES
0.1277,0.4433,NO
0.0813,0.2608,NO
0.3135,0.4433,NO
0.1095,0.4433,NO
0.302,1.0,YES
0.2369,0.6789,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.1923,NO
0.1028,0.368,YES
0.3566,0.9338,YES
0.2651,1.0,YES
0.1542,0.4775,YES
0.094,0.201,NO
0.0554,0.0897,NO
0.2037,0.337,YES
0.1971,0.6109,NO
0.1126,0.5679,YES
0.1418,0.3287,NO
0.2488,0.4862,NO
0.2731,0.4696,NO
0.2523,0.4862,NO
0.1698,0.1985,NO
0.2266,1.0,YES
0.1648,0.0718,NO
0.2745,1.0,YES
0.1508,0.3348,NO
0.2653,1.0,YES
0.1206,0.4983,NO
0.1613,0.5464,NO
0.1611,0.5554,NO
0.1018,0.6109,NO
0.152,0.4743,YES
0.1186,0.4051,NO
0.1207,0.6711,YES
0.1201,0.1709,NO
0.10300000000000001,0.1694,NO
0.254,0.5615,YES
0.3285,0.9216,YES
0.3624,1.0,YES
0.2593,0.5615,YES
0.0981,0.2229,NO
0.0792,0.0994,NO
0.2917,0.5615,YES
0.1836,0.4584,NO
0.3039,0.5679,YES
0.1342,0.2466,NO
0.1448,0.1425,NO
0.1036,0.1397,NO
0.0702,0.2331,NO
0.1825,0.1489,NO
0.2937,1.0,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.3739,NO
0.1461,0.41,NO
0.2985,0.4726,NO
0.1348,0.4584,NO
0.2479,0.5615,YES
0.2298,0.3812,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2581,NO
0.0394,0.2552,NO
0.1381,0.2372,NO
0.2108,0.3027,NO
0.0676,0.2417,NO
0.0957,0.3143,NO
0.0963,0.4239,NO
0.0435,0.2552,NO
0.2592,0.6008,NO
0.1291,0.1118,NO
0.0785,0.3143,NO
0.1052,0.0215,NO
0.4225,1.0,YES
0.3368,0.9658,YES
0.3938,1.0,YES
0.0766,0.2552,NO
0.0711,0.3108,NO
0.0797,0.2526,NO
0.0531,0.2408,NO
0.1551,0.3599,NO
0.077,0.2417,NO
0.0463,0.15,NO
0.0745,0.2067,NO
0.1014,0.2731,NO
0.0541,0.1244,NO
0.1685,0.3,NO
0.0541,0.272,NO
0.2105,0.2748,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2116,NO
0.1653,0.1687,NO
0.0814,0.2269,NO
0.0623,0.2116,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2116,NO
0.1519,0.1441,NO
0.0533,0.2116,NO
0.1784,0.0751,NO
0.1661,0.037000000000000005,NO
0.1504,0.0403,NO
0.1562,0.1215,NO
0.3075,1.0,YES
0.0597,0.2269,NO
0.1815,0.9606,YES
0.0336,0.2269,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1441,NO
0.0418,0.1441,NO
0.1354,0.1194,NO
0.0948,0.0773,NO
0.1407,0.2116,NO
0.0821,0.1441,NO
0.0894,0.2269,NO
0.0416,0.1584,NO
0.0131,0.2059,NO
0.1203,0.425,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.5308,YES
0.0498,0.2322,NO
0.0139,0.1036,NO
0.1999,0.4013,YES
0.1109,0.3019,NO
0.1389,0.5679,YES
0.0996,0.22399999999999998,NO
0.1977,0.369,NO
0.1726,0.3563,NO
0.1805,0.369,NO
0.0204,0.0474,NO
0.2123,1.0,YES
0.0198,0.0694,NO
0.3536,1.0,YES
0.1039,0.3867,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.2885,NO
0.1228,0.4726,NO
0.0373,0.2464,NO
0.1359,0.5479,YES
0.0808,0.3581,NO
0.1119,0.7752,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.245,NO
0.1555,0.1969,NO
0.0906,0.1726,NO
0.107,0.245,NO
0.226,0.9740000000000001,YES
0.4184,1.0,YES
0.1111,0.245,NO
0.1017,0.2506,NO
0.09699999999999999,0.245,NO
0.1058,0.2506,NO
0.1741,0.0666,NO
0.1373,0.0887,NO
0.132,0.1183,NO
0.1138,0.9740000000000001,YES
0.0766,0.2137,NO
0.3242,1.0,YES
0.0297,0.2137,NO
0.3407,1.0,YES
0.0387,0.2137,NO
0.0621,0.2506,NO
0.076,0.2506,NO
0.1266,0.2094,NO
0.0726,0.2506,NO
0.192,0.245,NO
0.1128,0.2094,NO
0.0813,0.245,NO
0.1238,0.1685,NO
0.0659,0.1685,NO
0.0991,0.1092,NO
0.2168,0.3384,NO
0.0941,0.2804,NO
0.1226,0.1364,NO
0.0797,0.1963,NO
0.0869,0.1058,NO
0.1921,0.3377,NO
0.2119,1.0,YES
0.0845,0.2166,NO
0.1963,1.0,YES
0.24100000000000002,0.564,NO
0.263,0.5447,NO
0.2504,0.564,NO
0.1414,0.196,NO
0.0983,0.3611,NO
0.1658,0.0427,NO
0.1333,0.3471,NO
0.2072,0.2508,NO
0.1519,0.3471,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,0.5485,YES
0.1927,1.0,YES
0.1378,0.1408,NO
0.09699999999999999,0.4,YES
0.11900000000000001,0.1991,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2037,NO
0.1584,0.1703,NO
0.065,0.2289,NO
0.0678,0.1837,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1955,NO
0.1079,0.1431,NO
0.0645,0.1464,NO
0.1095,0.0746,NO
0.1665,0.2369,NO
0.1472,0.257,NO
0.1463,0.257,NO
0.1261,1.0,YES
0.0528,0.2289,NO
0.3791,1.0,YES
0.0329,0.2289,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.1431,NO
0.0457,0.1431,NO
0.1274,0.1205,NO
0.0681,0.0773,NO
0.1427,0.1955,NO
0.0804,0.1431,NO
0.0769,0.2289,NO
0.1422,0.263,NO
0.0613,0.263,NO
0.1484,0.1994,NO
0.1778,0.3384,NO
0.1025,0.1821,NO
0.1545,0.2048,NO
0.1529,0.263,NO
0.1098,0.263,NO
0.1753,0.2625,NO
0.1807,1.0,YES
0.134,0.214,NO
0.2818,1.0,YES
0.2438,0.3752,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.263,NO
0.0972,0.2254,NO
0.0862,0.2526,NO
0.0815,0.2254,NO
0.2286,0.263,NO
0.0804,0.2254,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.3643,YES
0.2731,1.0,YES
0.1937,0.1799,NO
0.1151,0.3024,YES
0.1052,0.1799,NO
