DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_5,Associated
0.2531,1.0,YES
0.1331,0.5660000000000001,YES
0.0885,0.2476,NO
0.0604,0.0708,NO
0.2068,0.4151,YES
0.2598,0.6903,NO
0.106,0.5193,YES
0.1459,0.3749,NO
0.2252,0.4403,NO
0.2571,0.4403,NO
0.2375,0.4403,NO
0.1453,0.1146,NO
0.2245,1.0,YES
0.141,0.2011,NO
0.2623,1.0,YES
0.142,0.4123,NO
0.2555,1.0,YES
0.2049,0.6903,NO
0.2206,0.6903,NO
0.2228,0.6968,NO
0.1032,0.6968,NO
0.1461,0.8266,YES
0.1116,0.6903,NO
0.1326,0.8266,YES
0.1415,0.2148,NO
0.0745,0.2148,NO
0.2381,0.366,NO
0.19,0.6139,NO
0.1547,0.3369,NO
0.1997,0.2442,NO
0.1653,0.2687,NO
0.1536,0.1977,NO
0.1999,0.366,NO
0.1989,1.0,YES
0.2045,0.349,NO
0.2447,1.0,YES
0.2519,0.4406,NO
0.2036,0.4406,NO
0.2033,0.4406,NO
0.0533,0.1856,NO
0.105,0.5985,NO
0.055999999999999994,0.2886,NO
0.1113,0.1974,NO
0.2256,0.2508,NO
0.0989,0.2752,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.366,NO
0.1657,1.0,YES
0.1331,0.366,NO
0.0949,0.1671,NO
0.1339,0.1266,NO
0.22399999999999998,0.5133,NO
0.1967,0.6139,NO
0.1436,0.3369,NO
0.2079,0.3916,NO
0.1339,0.3289,NO
0.0967,0.1058,NO
0.2198,0.3809,NO
0.3428,1.0,YES
0.2344,0.3492,NO
0.1736,1.0,YES
0.1331,0.1661,NO
0.0735,0.2085,NO
0.0647,0.1275,NO
0.204,0.1438,NO
0.1327,0.5985,NO
0.1655,0.2886,NO
0.31,0.2344,NO
0.1309,0.2508,NO
0.2819,0.2752,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3496,NO
0.2673,1.0,YES
0.1726,0.3916,NO
0.1439,0.1671,NO
0.0769,0.1246,NO
0.1953,0.6593,NO
0.2342,0.6139,NO
0.2047,0.3384,NO
0.1823,0.3022,NO
0.1684,0.4224,NO
0.1204,0.1016,NO
0.1751,0.2452,NO
0.3579,1.0,YES
0.1828,0.2773,NO
0.2083,0.8982,YES
0.2252,0.2866,NO
0.2041,0.2866,NO
0.2007,0.2866,NO
0.0498,0.1292,NO
0.1415,0.5985,NO
0.0515,0.2886,NO
0.1207,0.3246,NO
0.1912,0.2253,NO
0.14,0.3295,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.4413,NO
0.2003,1.0,YES
0.1168,0.4413,NO
0.0727,0.1671,NO
0.0714,0.1812,NO
0.10800000000000001,0.2898,NO
0.2886,0.6139,NO
0.1427,0.3369,NO
0.0855,0.1246,NO
0.0605,0.2687,NO
0.0532,0.1058,NO
0.1421,0.2452,NO
0.4397,1.0,YES
0.0607,0.1184,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2749,NO
0.2045,0.2846,NO
0.0849,0.1812,NO
0.1035,0.5985,NO
0.0824,0.2886,NO
0.0975,0.3335,NO
0.1702,0.2508,NO
0.1518,0.3335,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.2322,NO
0.1128,1.0,YES
0.099,0.2054,NO
0.1069,0.2216,NO
0.0451,0.3233,NO
0.5095,1.0,YES
0.1431,0.6673,YES
0.1227,0.5116,YES
0.2847,1.0,YES
0.2237,0.4103,NO
0.1065,0.2018,NO
0.3266,1.0,YES
0.0974,0.0904,NO
0.3289,1.0,YES
0.1059,0.1629,NO
0.2131,0.441,NO
0.1496,0.441,NO
0.1474,0.441,NO
0.0902,0.2557,NO
0.0993,0.5293,YES
0.0875,0.2282,NO
0.2369,0.4951,YES
0.2129,0.3901,NO
0.1321,0.4892,YES
0.1271,0.2571,NO
0.08,0.2469,NO
0.3025,0.5872,NO
0.12,0.3738,NO
0.3399,1.0,YES
0.2516,0.6436,NO
0.2081,1.0,YES
0.1799,0.2216,NO
0.1547,0.3233,NO
0.3595,0.7929999999999999,YES
0.2156,0.1735,NO
0.1535,0.1949,NO
0.4159,1.0,YES
0.1827,0.4103,NO
0.1097,0.1095,NO
0.5448,1.0,YES
0.191,0.0904,NO
0.4381,0.8915,YES
0.1528,0.1629,NO
0.3264,0.4151,NO
0.3203,0.4246,NO
0.2648,0.2972,NO
0.171,0.11699999999999999,NO
0.21899999999999997,0.5293,NO
0.1398,0.0722,NO
0.3673,0.4278,NO
0.1451,0.0189,NO
0.2637,0.3889,NO
0.1991,0.2308,NO
0.1784,0.2469,NO
0.3767,0.5719,NO
0.1917,0.3693,NO
0.3794,1.0,YES
0.3359,0.6436,NO
0.2874,1.0,YES
0.0798,0.1537,NO
0.0364,0.2716,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,0.8408,YES
0.2213,0.8399,YES
0.1233,0.3168,NO
0.0474,0.1537,NO
0.2799,0.8593,YES
0.2328,0.8445,NO
0.2608,0.8193,YES
0.1095,0.4402,NO
0.2365,0.5221,NO
0.2061,0.5221,NO
0.2048,0.5221,NO
0.0456,0.2014,NO
0.1795,1.0,YES
0.0442,0.205,NO
0.27,1.0,YES
0.1224,0.4988,NO
0.1913,1.0,YES
0.2397,0.8445,NO
0.2111,0.8445,NO
0.2935,0.8445,NO
0.1155,0.7101,NO
0.243,1.0,YES
0.1959,0.8445,NO
0.198,1.0,YES
0.1636,0.0931,NO
0.1646,0.1417,NO
0.3881,0.9109,YES
0.1762,0.1575,NO
0.1649,0.1575,NO
0.4197,0.6763,YES
0.1681,0.2276,NO
0.153,0.1258,NO
0.4738,0.9109,YES
0.159,0.3707,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.3363,NO
0.1542,0.3363,NO
0.1277,0.3363,NO
0.1775,0.0096,NO
0.2106,0.3075,NO
0.1654,0.1267,NO
0.3557,0.4914,NO
0.0902,0.1279,NO
0.2663,0.1575,NO
0.2218,0.3581,NO
0.1764,0.3927,NO
0.3901,0.5872,NO
0.21600000000000003,0.439,NO
0.402,0.9109,YES
0.3584,0.2911,NO
0.3239,1.0,YES
0.0467,0.1943,NO
0.0184,0.2956,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,0.8452,YES
0.0526,0.6847,YES
0.0389,0.3191,NO
0.0098,0.0976,NO
0.1204,0.5022,YES
0.1152,0.2773,NO
0.0434,0.6283,YES
0.0994,0.1893,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.2203,NO
0.1652,1.0,YES
0.0614,0.0948,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.3725,NO
0.0714,0.3862,NO
0.0698,0.5265,NO
0.035,0.3283,NO
0.0672,1.0,YES
0.0378,0.2177,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4057,NO
0.1548,0.2183,NO
0.1459,0.1913,NO
0.1506,0.3988,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4057,NO
0.0758,0.4076,NO
0.1517,0.3988,NO
0.067,0.4076,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6218,NO
0.0844,0.345,YES
0.095,0.2315,NO
0.2419,1.0,YES
0.026000000000000002,0.2369,NO
0.2985,0.9717,YES
0.0377,0.1831,NO
0.102,0.4076,NO
0.0927,0.4076,NO
0.1259,0.3269,NO
0.1193,0.4076,NO
0.2177,0.4057,NO
0.15,0.3269,NO
0.0996,0.4057,NO
0.0839,0.2003,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.5710000000000001,YES
0.0802,0.4378,YES
0.3166,1.0,YES
0.0868,0.3772,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.0817,NO
0.3771,1.0,YES
0.0765,0.1629,NO
0.3042,0.4151,NO
0.1867,0.3838,NO
0.2024,0.3473,NO
0.084,0.1612,NO
0.1127,0.5205,YES
0.0773,0.1439,NO
0.3002,0.5394,YES
0.0821,0.2848,NO
0.1969,0.3889,YES
0.1353,0.2571,NO
0.0942,0.2365,NO
0.3023,0.5872,NO
0.1177,0.3738,NO
0.2966,1.0,YES
0.2621,0.6436,NO
0.3631,1.0,YES
0.1178,0.1425,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.3772,NO
0.1165,0.1381,NO
0.3035,1.0,YES
0.1886,0.3262,NO
0.2922,1.0,YES
0.1088,0.2157,NO
0.2277,0.4151,NO
0.1763,0.2286,NO
0.1744,0.3473,NO
0.0948,0.1486,NO
0.152,0.7517,YES
0.0882,0.1326,NO
0.2267,0.7355,YES
0.1968,0.4988,NO
0.1574,0.4963,YES
0.2134,0.7974,NO
0.1846,0.469,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.1422,NO
0.1099,0.2497,NO
0.526,1.0,YES
0.1623,0.5515,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.3986,NO
0.1622,0.1381,NO
0.3372,1.0,YES
0.1102,0.2778,NO
0.3901,1.0,YES
0.1022,0.1837,NO
0.1483,0.3206,NO
0.0862,0.2174,NO
0.0629,0.3473,NO
0.2034,0.2557,NO
0.1682,0.4145,YES
0.1975,0.2282,NO
0.3422,0.5394,YES
0.1773,0.3901,NO
0.2514,0.3004,YES
0.1754,0.679,NO
0.1301,0.3994,NO
0.3619,0.679,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1943,NO
0.0732,0.2426,NO
0.3094,1.0,YES
0.1091,0.5693,YES
0.0665,0.4365,YES
0.2941,0.7504,YES
0.0664,0.3598,NO
0.0556,0.1381,NO
0.5229,1.0,YES
0.1003,0.2242,NO
0.3604,1.0,YES
0.08800000000000001,0.1429,NO
0.2859,0.43799999999999994,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1529,NO
0.1031,0.4641,YES
0.1016,0.1365,NO
0.3066,0.5394,YES
0.0639,0.284,NO
0.2147,0.2918,YES
0.1277,0.2571,NO
0.0813,0.2375,NO
0.3135,0.5872,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.4829,NO
0.4263,1.0,YES
0.1151,0.1425,NO
0.0905,0.2248,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,0.9338,YES
0.1542,0.6847,YES
0.094,0.2995,NO
0.0554,0.0678,NO
0.2037,0.5022,YES
0.1971,0.2304,NO
0.1126,0.6283,YES
0.1418,0.2091,NO
0.2488,0.4875,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,0.9773,YES
0.1648,0.0718,NO
0.2745,1.0,YES
0.1508,0.4988,NO
0.2653,1.0,YES
0.1206,0.3725,NO
0.1613,0.4267,NO
0.1611,0.5265,NO
0.1018,0.1074,NO
0.152,1.0,YES
0.1186,0.2304,NO
0.1207,1.0,YES
0.1201,0.106,NO
0.10300000000000001,0.1672,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.5094,YES
0.0981,0.2238,NO
0.0792,0.0448,NO
0.2917,0.5615,YES
0.1836,0.1228,NO
0.3039,0.5865,YES
0.1342,0.22399999999999998,NO
0.1448,0.1503,NO
0.1036,0.2493,NO
0.0702,0.2052,NO
0.1825,0.1436,NO
0.2937,1.0,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.3405,NO
0.1461,0.457,NO
0.2985,0.3917,NO
0.1348,0.2193,NO
0.2479,0.7440000000000001,YES
0.2298,0.001,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2769,NO
0.0394,0.4212,NO
0.1381,0.3451,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.4172,NO
0.0963,0.4548,NO
0.0435,0.2324,NO
0.2592,0.6446,NO
0.1291,0.3073,NO
0.0785,0.3489,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.0667,NO
0.0711,0.4823,NO
0.0797,0.2526,NO
0.0531,0.3776,NO
0.1551,0.3802,NO
0.077,0.3776,NO
0.0463,0.3073,NO
0.0745,0.3073,NO
0.1014,0.2239,NO
0.0541,0.3073,NO
0.1685,0.3494,NO
0.0541,0.2918,NO
0.2105,0.3914,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.1742,NO
0.0814,0.1527,NO
0.0623,0.1763,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2116,NO
0.1519,0.0419,NO
0.0533,0.1763,NO
0.1784,0.0703,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.1868,NO
0.1815,1.0,YES
0.0336,0.21600000000000003,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1024,NO
0.0418,0.0816,NO
0.1354,0.1024,NO
0.0948,0.1024,NO
0.1407,0.1763,NO
0.0821,0.1024,NO
0.0894,0.2116,NO
0.0416,0.1425,NO
0.0131,0.2248,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6847,YES
0.0498,0.2995,NO
0.0139,0.0592,NO
0.1999,0.5022,YES
0.1109,0.1439,NO
0.1389,0.6283,YES
0.0996,0.22399999999999998,NO
0.1977,0.4256,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.1146,NO
0.2123,1.0,YES
0.0198,0.0665,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.457,NO
0.1228,0.5265,NO
0.0373,0.2002,NO
0.1359,1.0,YES
0.0808,0.2583,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3075,NO
0.1555,0.3075,NO
0.0906,0.2357,NO
0.107,0.2105,NO
0.226,1.0,YES
0.4184,0.9740000000000001,YES
0.1111,0.245,NO
0.1017,0.1844,NO
0.09699999999999999,0.1996,NO
0.1058,0.0961,NO
0.1741,0.3324,NO
0.1373,0.3324,NO
0.132,0.3324,NO
0.1138,0.316,YES
0.0766,0.2311,NO
0.3242,1.0,YES
0.0297,0.2261,NO
0.3407,1.0,YES
0.0387,0.1526,NO
0.0621,0.2094,NO
0.076,0.1844,NO
0.1266,0.2094,NO
0.0726,0.2094,NO
0.192,0.3075,NO
0.1128,0.2094,NO
0.0813,0.3075,NO
0.1238,0.1671,NO
0.0659,0.22899999999999998,NO
0.0991,0.1991,NO
0.2168,0.6139,NO
0.0941,0.3369,NO
0.1226,0.2268,NO
0.0797,0.2687,NO
0.0869,0.1058,NO
0.1921,0.3504,NO
0.2119,1.0,YES
0.0845,0.1251,NO
0.1963,1.0,YES
0.24100000000000002,0.564,NO
0.263,0.5447,NO
0.2504,0.564,NO
0.1414,0.1685,NO
0.0983,0.5985,NO
0.1658,0.2886,NO
0.1333,0.3471,NO
0.2072,0.2508,NO
0.1519,0.2752,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2054,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2037,NO
0.1584,0.1149,NO
0.065,0.1355,NO
0.0678,0.1202,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1657,NO
0.1079,0.1431,NO
0.0645,0.1316,NO
0.1095,0.0746,NO
0.1665,0.2636,NO
0.1472,0.257,NO
0.1463,0.2636,NO
0.1261,0.3287,YES
0.0528,0.1972,NO
0.3791,1.0,YES
0.0329,0.2282,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.1431,NO
0.0457,0.1431,NO
0.1274,0.1431,NO
0.0681,0.0728,NO
0.1427,0.1182,NO
0.0804,0.1431,NO
0.0769,0.1631,NO
0.1422,0.263,NO
0.0613,0.2677,NO
0.1484,0.6593,NO
0.1778,0.3384,NO
0.1025,0.1965,NO
0.1545,0.1767,NO
0.1529,0.4224,NO
0.1098,0.263,NO
0.1753,0.2325,NO
0.1807,1.0,YES
0.134,0.1379,NO
0.2818,1.0,YES
0.2438,0.3884,NO
0.2385,0.3751,NO
0.2176,0.3884,NO
0.0807,0.2677,NO
0.0972,0.2203,NO
0.0862,0.263,NO
0.0815,0.2254,NO
0.2286,0.2677,NO
0.0804,0.3295,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2077,NO
0.1151,1.0,YES
0.1052,0.2026,NO
