DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_59,Associated
0.0905,0.0359,NO
0.1028,0.1046,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.0739,YES
0.094,0.1548,NO
0.0554,0.038,NO
0.2037,0.2475,YES
0.1971,0.1296,NO
0.1126,0.1104,YES
0.1418,0.20199999999999999,NO
0.2488,0.09300000000000001,NO
0.2731,0.2045,NO
0.2523,0.0906,NO
0.1698,0.1202,NO
0.2266,1.0,YES
0.1648,0.1202,NO
0.2745,1.0,YES
0.1508,0.1202,NO
0.2653,1.0,YES
0.1206,0.20199999999999999,NO
0.1613,0.2044,NO
0.1611,0.0818,NO
0.1018,0.145,NO
0.152,0.1325,YES
0.1186,0.20199999999999999,NO
0.1207,0.2475,YES
0.1201,0.1468,NO
0.10300000000000001,0.0635,NO
0.254,0.2425,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.2985,YES
0.0981,0.0969,NO
0.0792,0.0331,NO
0.2917,1.0,YES
0.1836,0.2252,NO
0.3039,0.2425,YES
0.1342,0.2252,NO
0.1448,0.1068,NO
0.1036,0.1698,NO
0.0702,0.0885,NO
0.1825,0.073,NO
0.2937,1.0,YES
0.1772,0.0806,NO
0.5728,1.0,YES
0.0892,0.073,NO
0.4594,1.0,YES
0.1677,0.07200000000000001,NO
0.1461,0.0947,NO
0.2985,0.2298,NO
0.1348,0.1116,NO
0.2479,0.2732,YES
0.2298,0.0889,NO
0.2345,1.0,YES
0.08900000000000001,0.1932,NO
0.0394,0.0968,NO
0.1381,0.1766,NO
0.2108,0.1785,NO
0.0676,0.1191,NO
0.0957,0.1766,NO
0.0963,0.1243,NO
0.0435,0.0727,NO
0.2592,0.1766,NO
0.1291,0.1138,NO
0.0785,0.1931,NO
0.1052,0.105,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.2912,YES
0.0766,0.1233,NO
0.0711,0.185,NO
0.0797,0.1233,NO
0.0531,0.1267,NO
0.1551,0.1233,NO
0.077,0.1588,NO
0.0463,0.10800000000000001,NO
0.0745,0.0498,NO
0.1014,0.1037,NO
0.0541,0.10800000000000001,NO
0.1685,0.1766,NO
0.0541,0.1187,NO
0.2105,0.2266,NO
0.1239,1.0,YES
0.289,0.0718,YES
0.2752,0.1415,NO
0.1653,0.115,NO
0.0814,0.0776,NO
0.0623,0.1208,NO
0.32899999999999996,1.0,YES
0.1249,0.3413,YES
0.0968,0.1208,NO
0.1519,0.084,NO
0.0533,0.1097,NO
0.1784,0.0865,NO
0.1661,0.14800000000000002,NO
0.1504,0.1557,NO
0.1562,0.0452,NO
0.3075,1.0,YES
0.0597,0.1137,NO
0.1815,1.0,YES
0.0336,0.057999999999999996,NO
0.3735,1.0,YES
0.0877,0.1137,NO
0.1163,0.0433,NO
0.0418,0.106,NO
0.1354,0.0683,NO
0.0948,0.0865,NO
0.1407,0.1316,NO
0.0821,0.0913,NO
0.0894,0.078,NO
0.0416,0.1,NO
0.0131,0.0213,NO
0.1203,0.2148,YES
0.2886,0.3943,YES
0.2879,0.3943,YES
0.1294,0.2148,YES
0.0498,0.0999,NO
0.0139,0.0341,NO
0.1999,0.3362,YES
0.1109,0.1012,NO
0.1389,0.2148,YES
0.0996,0.1166,NO
0.1977,0.0451,NO
0.1726,0.0668,NO
0.1805,0.0371,NO
0.0204,0.1,NO
0.2123,0.4092,YES
0.0198,0.1,NO
0.3536,0.3943,YES
0.1039,0.0267,NO
0.2827,0.3943,YES
0.0426,0.1166,NO
0.0387,0.0788,NO
0.1228,0.0773,NO
0.0373,0.0845,NO
0.1359,0.2148,YES
0.0808,0.1166,NO
0.1119,0.3362,YES
0.3458,1.0,YES
0.0264,0.1949,YES
0.3473,0.1531,NO
0.1555,0.115,NO
0.0906,0.0993,NO
0.107,0.1401,NO
0.226,1.0,YES
0.4184,0.3413,YES
0.1111,0.1401,NO
0.1017,0.084,NO
0.09699999999999999,0.1083,NO
0.1058,0.0648,NO
0.1741,0.17300000000000001,NO
0.1373,0.1792,NO
0.132,0.0521,NO
0.1138,1.0,YES
0.0766,0.0993,NO
0.3242,1.0,YES
0.0297,0.0993,NO
0.3407,1.0,YES
0.0387,0.0993,NO
0.0621,0.0433,NO
0.076,0.1143,NO
0.1266,0.0798,NO
0.0726,0.0602,NO
0.192,0.1316,NO
0.1128,0.0913,NO
0.0813,0.1039,NO
0.1238,0.1686,NO
0.0659,0.0197,NO
0.0991,0.1377,NO
0.2168,0.2061,NO
0.0941,0.1494,NO
0.1226,0.1986,NO
0.0797,0.1488,NO
0.0869,0.0623,NO
0.1921,0.1525,NO
0.2119,1.0,YES
0.0845,0.2347,NO
0.1963,1.0,YES
0.24100000000000002,0.2036,NO
0.263,0.2036,NO
0.2504,0.0593,NO
0.1414,0.1552,NO
0.0983,0.1906,NO
0.1658,0.1552,NO
0.1333,0.1843,NO
0.2072,0.1552,NO
0.1519,0.2083,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,0.3819,YES
0.1927,1.0,YES
0.1378,0.2254,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1223,NO
0.3612,1.0,YES
0.0488,0.1949,YES
0.2823,0.1531,NO
0.1584,0.1292,NO
0.065,0.1292,NO
0.0678,0.1035,NO
0.1652,0.4286,YES
0.4499,0.3164,YES
0.0947,0.1035,NO
0.1079,0.0767,NO
0.0645,0.0763,NO
0.1095,0.1269,NO
0.1665,0.0394,NO
0.1472,0.15,NO
0.1463,0.0437,NO
0.1261,1.0,YES
0.0528,0.1292,NO
0.3791,1.0,YES
0.0329,0.1292,NO
0.3577,1.0,YES
0.062,0.1292,NO
0.0477,0.1269,NO
0.0457,0.1143,NO
0.1274,0.0798,NO
0.0681,0.0956,NO
0.1427,0.1139,NO
0.0804,0.1269,NO
0.0769,0.0763,NO
0.1422,0.1686,NO
0.0613,0.0097,NO
0.1484,0.1599,NO
0.1778,0.2061,NO
0.1025,0.1508,NO
0.1545,0.1986,NO
0.1529,0.1488,NO
0.1098,0.0623,NO
0.1753,0.1599,NO
0.1807,1.0,YES
0.134,0.2347,NO
0.2818,1.0,YES
0.2438,0.1248,NO
0.2385,0.1697,NO
0.2176,0.0148,NO
0.0807,0.0656,NO
0.0972,0.1906,NO
0.0862,0.1544,NO
0.0815,0.1843,NO
0.2286,0.0687,NO
0.0804,0.2083,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.3819,YES
0.2731,1.0,YES
0.1937,0.2254,NO
0.1151,1.0,YES
0.1052,0.12300000000000001,NO
