DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_55,Associated
0.2047,0.3827,NO
0.1823,0.4162,NO
0.1684,0.3056,NO
0.1204,0.2636,NO
0.1751,0.3138,NO
0.3579,1.0,YES
0.1828,0.3821,NO
0.2083,1.0,YES
0.2252,0.3649,NO
0.2041,0.3166,NO
0.2007,0.3547,NO
0.0498,0.2435,NO
0.1415,0.4327,NO
0.0515,0.2435,NO
0.1207,0.3827,NO
0.1912,0.1539,NO
0.14,0.2768,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,0.8995,YES
0.2206,0.3821,NO
0.2003,1.0,YES
0.1168,0.2964,NO
0.0727,0.29100000000000004,NO
0.0714,0.2562,NO
0.10800000000000001,0.20800000000000002,NO
0.2886,0.5348,NO
0.1427,0.3847,NO
0.0855,0.6333,NO
0.0605,0.4164,NO
0.0532,0.2562,NO
0.1421,0.2324,NO
0.4397,1.0,YES
0.0607,0.2138,NO
0.2347,1.0,YES
0.2118,0.1106,NO
0.2048,0.3824,NO
0.2045,0.0678,NO
0.0849,0.2562,NO
0.1035,0.3649,NO
0.0824,0.2562,NO
0.0975,0.3847,NO
0.1702,0.1291,NO
0.1518,0.3438,NO
0.3372,1.0,YES
0.3303,0.9475,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.4758,NO
0.1128,1.0,YES
0.099,0.3649,NO
0.1069,0.2849,NO
0.0451,0.0907,NO
0.5095,0.6363,YES
0.1431,1.0,YES
0.1227,0.5589,YES
0.2847,1.0,YES
0.2237,0.344,NO
0.1065,0.1861,NO
0.3266,0.5235,YES
0.0974,0.1063,NO
0.3289,1.0,YES
0.1059,0.1702,NO
0.2131,0.3885,NO
0.1496,0.3058,NO
0.1474,0.2417,NO
0.0902,0.2538,NO
0.0993,1.0,YES
0.0875,0.2212,NO
0.2369,1.0,YES
0.2129,0.308,NO
0.1321,0.4542,YES
0.1271,0.2129,NO
0.08,0.462,NO
0.3025,0.4531,NO
0.12,0.1462,NO
0.3399,1.0,YES
0.2516,0.4951,NO
0.2081,1.0,YES
0.1799,0.2115,NO
0.1547,0.1382,NO
0.3595,1.0,YES
0.2156,0.2918,NO
0.1535,0.6395,NO
0.4159,0.7629,YES
0.1827,0.2279,NO
0.1097,0.12,NO
0.5448,0.9273,YES
0.191,0.2414,NO
0.4381,0.547,YES
0.1528,0.2942,NO
0.3264,0.5231,NO
0.3203,0.3965,NO
0.2648,0.3254,NO
0.171,0.1747,NO
0.21899999999999997,0.6395,NO
0.1398,0.1067,NO
0.3673,0.6395,NO
0.1451,0.0692,NO
0.2637,0.3894,NO
0.1991,0.2016,NO
0.1784,0.3121,NO
0.3767,0.4676,NO
0.1917,0.2244,NO
0.3794,1.0,YES
0.3359,0.3853,NO
0.2874,1.0,YES
0.0798,0.289,NO
0.0364,0.2331,NO
0.2475,0.6062,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.6382,YES
0.1233,0.344,NO
0.0474,0.2331,NO
0.2799,0.5487,YES
0.2328,0.6083,NO
0.2608,0.5285,YES
0.1095,0.2145,NO
0.2365,0.4308,NO
0.2061,0.3569,NO
0.2048,0.4308,NO
0.0456,0.3014,NO
0.1795,1.0,YES
0.0442,0.2627,NO
0.27,1.0,YES
0.1224,0.1712,NO
0.1913,0.6089,YES
0.2397,0.5048,NO
0.2111,0.6083,NO
0.2935,0.6083,NO
0.1155,0.6083,NO
0.243,0.586,YES
0.1959,0.4444,NO
0.198,1.0,YES
0.1636,0.1171,NO
0.1646,0.1504,NO
0.3881,1.0,YES
0.1762,0.2856,NO
0.1649,0.2302,NO
0.4197,1.0,YES
0.1681,0.3016,NO
0.153,0.1242,NO
0.4738,0.8116,YES
0.159,0.142,NO
0.493,0.6707,YES
0.1456,0.1131,NO
0.2244,0.534,NO
0.1542,0.3856,NO
0.1277,0.21600000000000003,NO
0.1775,0.0986,NO
0.2106,0.3273,NO
0.1654,0.0462,NO
0.3557,0.516,NO
0.0902,0.0929,NO
0.2663,0.3351,NO
0.2218,0.2462,NO
0.1764,0.1095,NO
0.3901,0.2071,NO
0.21600000000000003,0.242,NO
0.402,0.5646,YES
0.3584,0.5169,NO
0.3239,1.0,YES
0.0467,0.2522,NO
0.0184,0.1184,NO
0.0544,0.2369,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.2909,YES
0.0389,0.1188,NO
0.0098,0.1184,NO
0.1204,0.2418,YES
0.1152,0.1255,NO
0.0434,0.1252,YES
0.0994,0.1729,NO
0.171,0.2728,NO
0.1733,0.42,NO
0.1785,0.1762,NO
0.0632,0.1493,NO
0.1652,1.0,YES
0.0614,0.1184,NO
0.1533,1.0,YES
0.1347,0.0652,NO
0.1212,0.524,YES
0.015,0.3118,NO
0.0714,0.5347,NO
0.0698,0.2456,NO
0.035,0.1587,NO
0.0672,0.2813,YES
0.0378,0.153,NO
0.0637,0.2445,YES
0.3024,0.9589,YES
0.0482,0.2393,YES
0.3634,0.2796,NO
0.1548,0.3389,NO
0.1459,0.1894,NO
0.1506,0.2796,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.2269,NO
0.0758,0.1616,NO
0.1517,0.275,NO
0.067,0.1189,NO
0.2131,0.4028,NO
0.16,0.3053,NO
0.1446,0.2505,NO
0.0844,1.0,YES
0.095,0.3389,NO
0.2419,0.904,YES
0.026000000000000002,0.3389,NO
0.2985,0.5838,YES
0.0377,0.1539,NO
0.102,0.0838,NO
0.0927,0.2104,NO
0.1259,0.1267,NO
0.1193,0.0869,NO
0.2177,0.275,NO
0.15,0.1778,NO
0.0996,0.3389,NO
0.0839,0.2036,NO
0.0672,0.1531,NO
0.3068,1.0,YES
0.1154,0.5502,YES
0.0802,0.3075,YES
0.3166,0.9043,YES
0.0868,0.4024,NO
0.0677,0.1329,NO
0.5456,0.9051,YES
0.0938,0.2465,NO
0.3771,1.0,YES
0.0765,0.3004,NO
0.3042,0.5037,NO
0.1867,0.3818,NO
0.2024,0.42,NO
0.084,0.1441,NO
0.1127,0.5502,YES
0.0773,0.0939,NO
0.3002,0.5522,YES
0.0821,0.1638,NO
0.1969,0.3831,YES
0.1353,0.2213,NO
0.0942,0.3458,NO
0.3023,0.518,NO
0.1177,0.24,NO
0.2966,1.0,YES
0.2621,0.4645,NO
0.3631,1.0,YES
0.1178,0.3203,NO
0.0474,0.079,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.5589,YES
0.2467,0.7471,YES
0.2192,0.4024,NO
0.1165,0.2465,NO
0.3035,0.9273,YES
0.1886,0.4324,NO
0.2922,1.0,YES
0.1088,0.4324,NO
0.2277,0.3247,NO
0.1763,0.3727,NO
0.1744,0.3247,NO
0.0948,0.3341,NO
0.152,1.0,YES
0.0882,0.2912,NO
0.2267,1.0,YES
0.1968,0.1898,NO
0.1574,0.4542,YES
0.2134,0.4324,NO
0.1846,0.462,NO
0.3004,0.3669,NO
0.1322,0.2246,NO
0.3039,1.0,YES
0.2341,0.4444,NO
0.2137,1.0,YES
0.1342,0.2849,NO
0.1099,0.1531,NO
0.526,1.0,YES
0.1623,1.0,YES
0.1996,0.5589,YES
0.3297,1.0,YES
0.22699999999999998,0.4024,NO
0.1622,0.1392,NO
0.3372,0.9051,YES
0.1102,0.5289,NO
0.3901,1.0,YES
0.1022,0.5289,NO
0.1483,0.534,NO
0.0862,0.3856,NO
0.0629,0.21600000000000003,NO
0.2034,0.1911,NO
0.1682,1.0,YES
0.1975,0.1767,NO
0.3422,1.0,YES
0.1773,0.308,NO
0.2514,0.4542,YES
0.1754,0.5289,NO
0.1301,0.462,NO
0.3619,0.5289,NO
0.1715,0.5289,NO
0.3452,1.0,YES
0.3259,0.5289,NO
0.258,1.0,YES
0.0709,0.1369,NO
0.0732,0.1531,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,0.5589,YES
0.2941,0.9305,YES
0.0664,0.344,NO
0.0556,0.1329,NO
0.5229,0.9051,YES
0.1003,0.1321,NO
0.3604,0.6707,YES
0.08800000000000001,0.1713,NO
0.2859,0.4969,NO
0.1263,0.3588,NO
0.1497,0.201,NO
0.1047,0.1567,NO
0.1031,1.0,YES
0.1016,0.154,NO
0.3066,1.0,YES
0.0639,0.14800000000000002,NO
0.2147,0.4542,YES
0.1277,0.2462,NO
0.0813,0.462,NO
0.3135,0.518,NO
0.1095,0.242,NO
0.302,0.85,YES
0.2369,0.5169,NO
0.4263,1.0,YES
0.1151,0.145,NO
0.0905,0.0616,NO
0.1028,0.2369,YES
0.3566,0.7449,YES
0.2651,1.0,YES
0.1542,0.2827,YES
0.094,0.1557,NO
0.0554,0.1109,NO
0.2037,0.2418,YES
0.1971,0.3519,NO
0.1126,0.19899999999999998,YES
0.1418,0.3519,NO
0.2488,0.3575,NO
0.2731,0.42,NO
0.2523,0.2224,NO
0.1698,0.1512,NO
0.2266,1.0,YES
0.1648,0.1318,NO
0.2745,1.0,YES
0.1508,0.0859,NO
0.2653,0.524,YES
0.1206,0.3519,NO
0.1613,0.3023,NO
0.1611,0.2456,NO
0.1018,0.1827,NO
0.152,0.2578,YES
0.1186,0.1969,NO
0.1207,0.44299999999999995,YES
0.1201,0.2522,NO
0.10300000000000001,0.1089,NO
0.254,0.5033,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6382,YES
0.0981,0.344,NO
0.0792,0.0883,NO
0.2917,0.5227,YES
0.1836,0.1556,NO
0.3039,0.4491,YES
0.1342,0.1702,NO
0.1448,0.3031,NO
0.1036,0.28600000000000003,NO
0.0702,0.1762,NO
0.1825,0.1567,NO
0.2937,1.0,YES
0.1772,0.154,NO
0.5728,1.0,YES
0.0892,0.0985,NO
0.4594,1.0,YES
0.1677,0.3118,NO
0.1461,0.5347,NO
0.2985,0.2243,NO
0.1348,0.1587,NO
0.2479,0.5820000000000001,YES
0.2298,0.4444,NO
0.2345,1.0,YES
0.08900000000000001,0.4042,NO
0.0394,0.0461,NO
0.1381,0.3341,NO
0.2108,0.0954,NO
0.0676,0.1436,NO
0.0957,0.3341,NO
0.0963,0.4356,NO
0.0435,0.1439,NO
0.2592,0.4623,NO
0.1291,0.2736,NO
0.0785,0.2148,NO
0.1052,0.2363,NO
0.4225,1.0,YES
0.3368,0.758,YES
0.3938,0.7691,YES
0.0766,0.1963,NO
0.0711,0.1127,NO
0.0797,0.1711,NO
0.0531,0.2564,NO
0.1551,0.1115,NO
0.077,0.2533,NO
0.0463,0.2363,NO
0.0745,0.3778,NO
0.1014,0.1636,NO
0.0541,0.2158,NO
0.1685,0.3647,NO
0.0541,0.3398,NO
0.2105,0.4702,NO
0.1239,0.6856,YES
0.289,0.6856,YES
0.2752,0.21600000000000003,NO
0.1653,0.1989,NO
0.0814,0.175,NO
0.0623,0.1374,NO
0.32899999999999996,0.6856,YES
0.1249,0.6856,YES
0.0968,0.1039,NO
0.1519,0.0835,NO
0.0533,0.0893,NO
0.1784,0.1017,NO
0.1661,0.2437,NO
0.1504,0.23399999999999999,NO
0.1562,0.1516,NO
0.3075,0.6856,YES
0.0597,0.1989,NO
0.1815,0.6856,YES
0.0336,0.1989,NO
0.3735,0.3455,YES
0.0877,0.0917,NO
0.1163,0.0697,NO
0.0418,0.1569,NO
0.1354,0.1017,NO
0.0948,0.0526,NO
0.1407,0.1157,NO
0.0821,0.1017,NO
0.0894,0.1989,NO
0.0416,0.1934,NO
0.0131,0.1476,NO
0.1203,0.3775,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.3961,YES
0.0498,0.2135,NO
0.0139,0.1526,NO
0.1999,0.3417,YES
0.1109,0.1809,NO
0.1389,0.2787,YES
0.0996,0.1809,NO
0.1977,0.3934,NO
0.1726,0.3022,NO
0.1805,0.2447,NO
0.0204,0.1476,NO
0.2123,0.7194,YES
0.0198,0.1476,NO
0.3536,0.7669,YES
0.1039,0.0891,NO
0.2827,1.0,YES
0.0426,0.2391,NO
0.0387,0.41,NO
0.1228,0.1956,NO
0.0373,0.1217,NO
0.1359,0.3612,YES
0.0808,0.2759,NO
0.1119,0.6207,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.1589,NO
0.0906,0.2043,NO
0.107,0.295,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.1841,NO
0.1017,0.1823,NO
0.09699999999999999,0.295,NO
0.1058,0.1189,NO
0.1741,0.3062,NO
0.1373,0.3413,NO
0.132,0.3062,NO
0.1138,1.0,YES
0.0766,0.2044,NO
0.3242,1.0,YES
0.0297,0.2043,NO
0.3407,0.5838,YES
0.0387,0.1256,NO
0.0621,0.1513,NO
0.076,0.2289,NO
0.1266,0.1823,NO
0.0726,0.1823,NO
0.192,0.295,NO
0.1128,0.1461,NO
0.0813,0.2011,NO
0.1238,0.2326,NO
0.0659,0.0731,NO
0.0991,0.1923,NO
0.2168,0.4029,NO
0.0941,0.282,NO
0.1226,0.6333,NO
0.0797,0.4164,NO
0.0869,0.1779,NO
0.1921,0.218,NO
0.2119,1.0,YES
0.0845,0.1724,NO
0.1963,1.0,YES
0.24100000000000002,0.3627,NO
0.263,0.3824,NO
0.2504,0.3627,NO
0.1414,0.2425,NO
0.0983,0.3104,NO
0.1658,0.2114,NO
0.1333,0.282,NO
0.2072,0.1378,NO
0.1519,0.3438,NO
0.1227,1.0,YES
0.1324,0.6533,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.4758,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2269,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.3151,NO
0.1584,0.1647,NO
0.065,0.1756,NO
0.0678,0.2004,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1008,NO
0.1079,0.1388,NO
0.0645,0.0747,NO
0.1095,0.1102,NO
0.1665,0.2289,NO
0.1472,0.3413,NO
0.1463,0.1424,NO
0.1261,1.0,YES
0.0528,0.2044,NO
0.3791,1.0,YES
0.0329,0.1756,NO
0.3577,0.504,YES
0.062,0.1025,NO
0.0477,0.1152,NO
0.0457,0.2289,NO
0.1274,0.1388,NO
0.0681,0.1388,NO
0.1427,0.2154,NO
0.0804,0.1432,NO
0.0769,0.1342,NO
0.1422,0.32,NO
0.0613,0.2932,NO
0.1484,0.2809,NO
0.1778,0.4329,NO
0.1025,0.3069,NO
0.1545,0.6333,NO
0.1529,0.4164,NO
0.1098,0.2932,NO
0.1753,0.3138,NO
0.1807,1.0,YES
0.134,0.2887,NO
0.2818,1.0,YES
0.2438,0.3601,NO
0.2385,0.3824,NO
0.2176,0.3601,NO
0.0807,0.2932,NO
0.0972,0.4327,NO
0.0862,0.2932,NO
0.0815,0.3529,NO
0.2286,0.1651,NO
0.0804,0.3438,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4758,NO
0.1151,1.0,YES
0.1052,0.2888,NO
