DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_43,Associated
0.1204,0.1187,NO
0.1751,0.4809,NO
0.3579,0.8995,YES
0.1828,0.4809,NO
0.2083,1.0,YES
0.2252,0.3547,NO
0.2041,0.2629,NO
0.2007,0.2201,NO
0.0498,0.1207,NO
0.1415,0.3984,NO
0.0515,0.2026,NO
0.1207,0.4809,NO
0.1912,0.1147,NO
0.14,0.2789,NO
0.4038,0.8995,YES
0.3494,0.8995,YES
0.2799,1.0,YES
0.2675,0.4275,YES
0.2206,0.4758,NO
0.2003,0.7756,YES
0.1168,0.4809,NO
0.0727,0.32,NO
0.0714,0.2173,NO
0.10800000000000001,0.5722,NO
0.2886,0.5644,NO
0.1427,0.3069,NO
0.0855,0.6333,NO
0.0605,0.4164,NO
0.0532,0.2562,NO
0.1421,0.4753,NO
0.4397,1.0,YES
0.0607,0.3649,NO
0.2347,1.0,YES
0.2118,0.3435,NO
0.2048,0.3511,NO
0.2045,0.3221,NO
0.0849,0.2173,NO
0.1035,0.4327,NO
0.0824,0.318,NO
0.0975,0.3844,NO
0.1702,0.2562,NO
0.1518,0.4378,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,0.5193,YES
0.1375,0.4758,NO
0.1128,1.0,YES
0.099,0.3649,NO
0.1069,0.3618,NO
0.0451,0.2538,NO
0.5095,1.0,YES
0.1431,0.5061,YES
0.1227,0.4136,YES
0.2847,1.0,YES
0.2237,0.4024,NO
0.1065,0.2538,NO
0.3266,1.0,YES
0.0974,0.2378,NO
0.3289,1.0,YES
0.1059,0.1983,NO
0.2131,0.534,NO
0.1496,0.4456,NO
0.1474,0.1849,NO
0.0902,0.2039,NO
0.0993,0.4013,YES
0.0875,0.2682,NO
0.2369,0.5522,YES
0.2129,0.308,NO
0.1321,0.4136,YES
0.1271,0.1984,NO
0.08,0.3547,NO
0.3025,0.6069,NO
0.12,0.24,NO
0.3399,1.0,YES
0.2516,0.5104,NO
0.2081,1.0,YES
0.1799,0.2333,NO
0.1547,0.1531,NO
0.3595,1.0,YES
0.2156,0.6395,NO
0.1535,0.6395,NO
0.4159,0.8451,YES
0.1827,0.2068,NO
0.1097,0.0994,NO
0.5448,1.0,YES
0.191,0.2378,NO
0.4381,0.606,YES
0.1528,0.4965,NO
0.3264,0.3908,NO
0.3203,0.4456,NO
0.2648,0.1192,NO
0.171,0.184,NO
0.21899999999999997,0.4013,NO
0.1398,0.1067,NO
0.3673,0.6395,NO
0.1451,0.1111,NO
0.2637,0.6395,NO
0.1991,0.2505,NO
0.1784,0.3458,NO
0.3767,0.518,NO
0.1917,0.24,NO
0.3794,0.6869,YES
0.3359,0.3853,NO
0.2874,0.7318,YES
0.0798,0.3229,NO
0.0364,0.3014,NO
0.2475,0.6062,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.3189,NO
0.0474,0.3014,NO
0.2799,1.0,YES
0.2328,0.6083,NO
0.2608,1.0,YES
0.1095,0.5117,NO
0.2365,0.4651,NO
0.2061,0.3525,NO
0.2048,0.4651,NO
0.0456,0.2544,NO
0.1795,0.594,YES
0.0442,0.3014,NO
0.27,1.0,YES
0.1224,0.3014,NO
0.1913,1.0,YES
0.2397,0.6083,NO
0.2111,0.6083,NO
0.2935,0.6083,NO
0.1155,0.2658,NO
0.243,0.5820000000000001,YES
0.1959,0.5486,NO
0.198,1.0,YES
0.1636,0.2442,NO
0.1646,0.1504,NO
0.3881,0.5633,YES
0.1762,0.2238,NO
0.1649,0.2298,NO
0.4197,0.6327,YES
0.1681,0.2156,NO
0.153,0.1242,NO
0.4738,0.784,YES
0.159,0.3096,NO
0.493,0.6707,YES
0.1456,0.5177,NO
0.2244,0.4238,NO
0.1542,0.2197,NO
0.1277,0.2898,NO
0.1775,0.0625,NO
0.2106,0.2063,NO
0.1654,0.12,NO
0.3557,0.3593,NO
0.0902,0.1013,NO
0.2663,0.2396,NO
0.2218,0.2612,NO
0.1764,0.3773,NO
0.3901,0.5289,NO
0.21600000000000003,0.1654,NO
0.402,0.5422,YES
0.3584,0.5169,NO
0.3239,0.7795,YES
0.0467,0.3229,NO
0.0184,0.0804,NO
0.0544,0.5033,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.3189,NO
0.0098,0.1327,NO
0.1204,1.0,YES
0.1152,0.3027,NO
0.0434,1.0,YES
0.0994,0.1827,NO
0.171,0.3002,NO
0.1733,0.2225,NO
0.1785,0.2728,NO
0.0632,0.1729,NO
0.1652,0.5849,YES
0.0614,0.1669,NO
0.1533,1.0,YES
0.1347,0.1064,NO
0.1212,1.0,YES
0.015,0.1371,NO
0.0714,0.462,NO
0.0698,0.4471,NO
0.035,0.2229,NO
0.0672,0.5820000000000001,YES
0.0378,0.4444,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.3151,NO
0.1548,0.2044,NO
0.1459,0.1473,NO
0.1506,0.2387,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.2796,NO
0.0758,0.2808,NO
0.1517,0.1797,NO
0.067,0.2808,NO
0.2131,0.196,NO
0.16,0.3144,NO
0.1446,0.0693,NO
0.0844,1.0,YES
0.095,0.2044,NO
0.2419,1.0,YES
0.026000000000000002,0.1289,NO
0.2985,1.0,YES
0.0377,0.1398,NO
0.102,0.2273,NO
0.0927,0.2456,NO
0.1259,0.2808,NO
0.1193,0.1458,NO
0.2177,0.2673,NO
0.15,0.2142,NO
0.0996,0.2796,NO
0.0839,0.3133,NO
0.0672,0.1531,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,0.5589,YES
0.3166,1.0,YES
0.0868,0.4024,NO
0.0677,0.1358,NO
0.5456,1.0,YES
0.0938,0.3027,NO
0.3771,1.0,YES
0.0765,0.1702,NO
0.3042,0.534,NO
0.1867,0.4456,NO
0.2024,0.2606,NO
0.084,0.1911,NO
0.1127,0.4942,YES
0.0773,0.2682,NO
0.3002,1.0,YES
0.0821,0.308,NO
0.1969,0.4542,YES
0.1353,0.2213,NO
0.0942,0.462,NO
0.3023,0.6069,NO
0.1177,0.24,NO
0.2966,1.0,YES
0.2621,0.5104,NO
0.3631,1.0,YES
0.1178,0.3618,NO
0.0474,0.1531,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.5589,YES
0.2467,1.0,YES
0.2192,0.19,NO
0.1165,0.2411,NO
0.3035,1.0,YES
0.1886,0.4825,NO
0.2922,1.0,YES
0.1088,0.4324,NO
0.2277,0.4238,NO
0.1763,0.4456,NO
0.1744,0.3865,NO
0.0948,0.1994,NO
0.152,0.4942,YES
0.0882,0.2411,NO
0.2267,1.0,YES
0.1968,0.2411,NO
0.1574,0.4542,YES
0.2134,0.4825,NO
0.1846,0.4825,NO
0.3004,0.5289,NO
0.1322,0.24,NO
0.3039,0.6869,YES
0.2341,0.5169,NO
0.2137,1.0,YES
0.1342,0.3618,NO
0.1099,0.1531,NO
0.526,1.0,YES
0.1623,0.5239,YES
0.1996,0.5239,YES
0.3297,1.0,YES
0.22699999999999998,0.4024,NO
0.1622,0.1358,NO
0.3372,1.0,YES
0.1102,0.2477,NO
0.3901,0.6429,YES
0.1022,0.5289,NO
0.1483,0.534,NO
0.0862,0.4456,NO
0.0629,0.2127,NO
0.2034,0.184,NO
0.1682,0.4013,YES
0.1975,0.2682,NO
0.3422,0.5522,YES
0.1773,0.1535,NO
0.2514,0.5239,YES
0.1754,0.2668,NO
0.1301,0.3547,NO
0.3619,0.6069,NO
0.1715,0.24,NO
0.3452,0.6869,YES
0.3259,0.5104,NO
0.258,1.0,YES
0.0709,0.3075,NO
0.0732,0.1451,NO
0.3094,0.85,YES
0.1091,1.0,YES
0.0665,0.5589,YES
0.2941,1.0,YES
0.0664,0.2375,NO
0.0556,0.1327,NO
0.5229,1.0,YES
0.1003,0.3027,NO
0.3604,1.0,YES
0.08800000000000001,0.4462,NO
0.2859,0.4969,NO
0.1263,0.3262,NO
0.1497,0.2165,NO
0.1047,0.1347,NO
0.1031,0.4942,YES
0.1016,0.1583,NO
0.3066,1.0,YES
0.0639,0.14800000000000002,NO
0.2147,0.4542,YES
0.1277,0.2375,NO
0.0813,0.462,NO
0.3135,0.5102,NO
0.1095,0.2229,NO
0.302,0.5820000000000001,YES
0.2369,0.4987,NO
0.4263,1.0,YES
0.1151,0.2522,NO
0.0905,0.1881,NO
0.1028,0.2323,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.44299999999999995,YES
0.094,0.1901,NO
0.0554,0.1275,NO
0.2037,0.44299999999999995,YES
0.1971,0.3519,NO
0.1126,0.44299999999999995,YES
0.1418,0.3519,NO
0.2488,0.3575,NO
0.2731,0.3376,NO
0.2523,0.3575,NO
0.1698,0.1881,NO
0.2266,0.594,YES
0.1648,0.17,NO
0.2745,0.6162,YES
0.1508,0.1387,NO
0.2653,1.0,YES
0.1206,0.2843,NO
0.1613,0.5347,NO
0.1611,0.415,NO
0.1018,0.1827,NO
0.152,0.2578,YES
0.1186,0.415,NO
0.1207,0.44299999999999995,YES
0.1201,0.2522,NO
0.10300000000000001,0.1089,NO
0.254,0.4187,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6109,YES
0.0981,0.20600000000000002,NO
0.0792,0.0883,NO
0.2917,0.6109,YES
0.1836,0.1849,NO
0.3039,0.6109,YES
0.1342,0.1102,NO
0.1448,0.2453,NO
0.1036,0.3376,NO
0.0702,0.0943,NO
0.1825,0.1729,NO
0.2937,0.594,YES
0.1772,0.1669,NO
0.5728,1.0,YES
0.0892,0.1387,NO
0.4594,1.0,YES
0.1677,0.1696,NO
0.1461,0.5347,NO
0.2985,0.4471,NO
0.1348,0.1856,NO
0.2479,0.3555,YES
0.2298,0.2715,NO
0.2345,0.6109,YES
0.08900000000000001,0.4042,NO
0.0394,0.1943,NO
0.1381,0.2784,NO
0.2108,0.3949,NO
0.0676,0.2904,NO
0.0957,0.3322,NO
0.0963,0.0777,NO
0.0435,0.1317,NO
0.2592,0.2654,NO
0.1291,0.2736,NO
0.0785,0.3096,NO
0.1052,0.1729,NO
0.4225,1.0,YES
0.3368,0.758,YES
0.3938,1.0,YES
0.0766,0.1943,NO
0.0711,0.386,NO
0.0797,0.1756,NO
0.0531,0.2654,NO
0.1551,0.2378,NO
0.077,0.2904,NO
0.0463,0.1636,NO
0.0745,0.3778,NO
0.1014,0.1636,NO
0.0541,0.1316,NO
0.1685,0.2813,NO
0.0541,0.3398,NO
0.2105,0.2654,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.21600000000000003,NO
0.1653,0.2044,NO
0.0814,0.1473,NO
0.0623,0.2387,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1084,NO
0.1519,0.2608,NO
0.0533,0.1276,NO
0.1784,0.2608,NO
0.1661,0.2592,NO
0.1504,0.3144,NO
0.1562,0.2437,NO
0.3075,1.0,YES
0.0597,0.1402,NO
0.1815,1.0,YES
0.0336,0.0863,NO
0.3735,1.0,YES
0.0877,0.14,NO
0.1163,0.1177,NO
0.0418,0.2456,NO
0.1354,0.2608,NO
0.0948,0.1354,NO
0.1407,0.2673,NO
0.0821,0.1724,NO
0.0894,0.1469,NO
0.0416,0.3229,NO
0.0131,0.1526,NO
0.1203,0.5033,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.3189,NO
0.0139,0.1476,NO
0.1999,1.0,YES
0.1109,0.3027,NO
0.1389,1.0,YES
0.0996,0.1702,NO
0.1977,0.2453,NO
0.1726,0.3376,NO
0.1805,0.146,NO
0.0204,0.1729,NO
0.2123,0.594,YES
0.0198,0.1669,NO
0.3536,1.0,YES
0.1039,0.1476,NO
0.2827,1.0,YES
0.0426,0.1371,NO
0.0387,0.5347,NO
0.1228,0.4471,NO
0.0373,0.2229,NO
0.1359,0.5820000000000001,YES
0.0808,0.4444,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,0.7969,YES
0.3473,0.3151,NO
0.1555,0.275,NO
0.0906,0.2043,NO
0.107,0.275,NO
0.226,0.7773,YES
0.4184,1.0,YES
0.1111,0.275,NO
0.1017,0.1823,NO
0.09699999999999999,0.275,NO
0.1058,0.0947,NO
0.1741,0.3062,NO
0.1373,0.2456,NO
0.132,0.19,NO
0.1138,0.8269,YES
0.0766,0.2044,NO
0.3242,1.0,YES
0.0297,0.275,NO
0.3407,1.0,YES
0.0387,0.1462,NO
0.0621,0.1823,NO
0.076,0.2289,NO
0.1266,0.1823,NO
0.0726,0.0845,NO
0.192,0.2189,NO
0.1128,0.2142,NO
0.0813,0.275,NO
0.1238,0.2425,NO
0.0659,0.2425,NO
0.0991,0.5722,NO
0.2168,0.2151,NO
0.0941,0.2151,NO
0.1226,0.6333,NO
0.0797,0.4164,NO
0.0869,0.2425,NO
0.1921,0.4753,NO
0.2119,0.5249,YES
0.0845,0.1099,NO
0.1963,1.0,YES
0.24100000000000002,0.3627,NO
0.263,0.2692,NO
0.2504,0.3551,NO
0.1414,0.1207,NO
0.0983,0.3984,NO
0.1658,0.2425,NO
0.1333,0.3844,NO
0.2072,0.2425,NO
0.1519,0.2151,NO
0.1227,0.5044,YES
0.1324,0.6471,YES
0.1581,1.0,YES
0.1927,0.3196,YES
0.1378,0.4758,NO
0.09699999999999999,0.7756,YES
0.11900000000000001,0.0927,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.3151,NO
0.1584,0.2067,NO
0.065,0.1756,NO
0.0678,0.2067,NO
0.1652,0.8057,YES
0.4499,1.0,YES
0.0947,0.2067,NO
0.1079,0.2015,NO
0.0645,0.2067,NO
0.1095,0.2015,NO
0.1665,0.2289,NO
0.1472,0.3082,NO
0.1463,0.2289,NO
0.1261,1.0,YES
0.0528,0.2044,NO
0.3791,1.0,YES
0.0329,0.2067,NO
0.3577,1.0,YES
0.062,0.1256,NO
0.0477,0.1388,NO
0.0457,0.2289,NO
0.1274,0.2015,NO
0.0681,0.1046,NO
0.1427,0.228,NO
0.0804,0.2142,NO
0.0769,0.2067,NO
0.1422,0.32,NO
0.0613,0.1196,NO
0.1484,0.5722,NO
0.1778,0.2888,NO
0.1025,0.3069,NO
0.1545,0.6333,NO
0.1529,0.4164,NO
0.1098,0.2932,NO
0.1753,0.4753,NO
0.1807,0.8204,YES
0.134,0.414,NO
0.2818,1.0,YES
0.2438,0.3705,NO
0.2385,0.3511,NO
0.2176,0.3705,NO
0.0807,0.2425,NO
0.0972,0.4327,NO
0.0862,0.318,NO
0.0815,0.3844,NO
0.2286,0.2932,NO
0.0804,0.4378,NO
0.0972,0.6851,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,0.3631,YES
0.1937,0.4758,NO
0.1151,1.0,YES
0.1052,0.414,NO
