DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_81,Associated
0.1351,0.4197,NO
0.1328,0.3987,NO
0.0724,0.1568,NO
0.0244,0.2248,NO
0.1404,1.0,YES
0.3348,1.0,YES
0.2937,1.0,YES
0.14300000000000002,0.6847,YES
0.0826,0.2995,NO
0.013000000000000001,0.1663,NO
0.2103,0.5022,YES
0.1395,0.2963,NO
0.1325,1.0,YES
0.1443,0.2198,NO
0.2165,0.3291,NO
0.1934,0.3179,NO
0.1934,0.3291,NO
0.0572,0.1663,NO
0.2318,1.0,YES
0.0556,0.1663,NO
0.3609,1.0,YES
0.1417,0.1663,NO
0.255,1.0,YES
0.0522,0.061,NO
0.0677,0.4485,NO
0.1439,0.5265,NO
0.0494,0.3307,NO
0.1715,0.7068,YES
0.0964,0.2109,NO
0.1343,0.5859,YES
0.1544,0.2169,NO
0.0732,0.3133,NO
0.1975,0.2137,NO
0.2582,0.3054,NO
0.1977,0.3369,NO
0.1701,0.3573,NO
0.1684,0.2687,NO
0.1225,0.2169,NO
0.1458,0.3573,NO
0.4028,1.0,YES
0.1577,0.4354,NO
0.2904,1.0,YES
0.1987,0.2327,NO
0.1756,0.2525,NO
0.1689,0.2525,NO
0.054000000000000006,0.3249,NO
0.1469,0.4176,NO
0.0547,0.2084,NO
0.1082,0.3054,NO
0.2019,0.2169,NO
0.1293,0.3054,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.3573,NO
0.1753,1.0,YES
0.0979,0.2574,NO
0.0985,0.1178,NO
0.0774,0.2183,NO
0.1069,0.8266,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.5660000000000001,YES
0.0885,0.2476,NO
0.0604,0.1194,NO
0.2068,0.4151,YES
0.2598,0.6968,NO
0.106,0.8266,YES
0.1459,0.6968,NO
0.2252,0.1068,NO
0.2571,0.1481,NO
0.2375,0.228,NO
0.1453,0.2264,NO
0.2245,1.0,YES
0.141,0.1194,NO
0.2623,1.0,YES
0.142,0.1194,NO
0.2555,1.0,YES
0.2049,0.6968,NO
0.2206,0.6903,NO
0.2228,0.6903,NO
0.1032,0.6903,NO
0.1461,0.5843,YES
0.1116,0.6968,NO
0.1326,0.4843,YES
0.1415,0.2332,NO
0.0745,0.3133,NO
0.2381,0.366,NO
0.19,0.1563,NO
0.1547,0.3315,NO
0.1997,0.4239,NO
0.1653,0.2344,NO
0.1536,0.2332,NO
0.1999,0.4239,NO
0.1989,1.0,YES
0.2045,0.4239,NO
0.2447,1.0,YES
0.2519,0.406,NO
0.2036,0.4406,NO
0.2033,0.4406,NO
0.0533,0.3249,NO
0.105,0.1902,NO
0.055999999999999994,0.22399999999999998,NO
0.1113,0.2239,NO
0.2256,0.2332,NO
0.0989,0.1755,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,0.9091,YES
0.3108,1.0,YES
0.2405,0.4239,NO
0.1657,1.0,YES
0.1331,0.366,NO
0.0949,0.2057,NO
0.1339,0.3133,NO
0.22399999999999998,0.4095,NO
0.1967,0.4374,NO
0.1436,0.4374,NO
0.2079,0.3916,NO
0.1339,0.4224,NO
0.0967,0.1825,NO
0.2198,0.444,NO
0.3428,1.0,YES
0.2344,0.7077,NO
0.1736,1.0,YES
0.1331,0.2134,NO
0.0735,0.2085,NO
0.0647,0.1733,NO
0.204,0.3249,NO
0.1327,0.4374,NO
0.1655,0.1308,NO
0.31,0.4374,NO
0.1309,0.1825,NO
0.2819,0.4374,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3916,NO
0.2673,1.0,YES
0.1726,0.4095,NO
0.1439,0.2093,NO
0.0769,0.2036,NO
0.1953,0.1951,NO
0.2342,0.3103,NO
0.2047,0.3369,NO
0.1823,0.3095,NO
0.1684,0.2687,NO
0.1204,0.2093,NO
0.1751,0.3095,NO
0.3579,1.0,YES
0.1828,0.4203,NO
0.2083,1.0,YES
0.2252,0.2729,NO
0.2041,0.2866,NO
0.2007,0.2866,NO
0.0498,0.2111,NO
0.1415,0.4176,NO
0.0515,0.2011,NO
0.1207,0.3103,NO
0.1912,0.2093,NO
0.14,0.3103,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.3095,NO
0.2003,1.0,YES
0.1168,0.2339,NO
0.0727,0.2057,NO
0.0714,0.2365,NO
0.10800000000000001,0.31,NO
0.2886,0.31,NO
0.1427,0.3369,NO
0.0855,0.2615,NO
0.0605,0.4224,NO
0.0532,0.1352,NO
0.1421,0.444,NO
0.4397,1.0,YES
0.0607,0.7077,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2749,NO
0.2045,0.2846,NO
0.0849,0.2453,NO
0.1035,0.4176,NO
0.0824,0.1352,NO
0.0975,0.4343,NO
0.1702,0.1352,NO
0.1518,0.3295,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.2191,NO
0.1128,1.0,YES
0.099,0.3939,NO
0.1069,0.2097,NO
0.0451,0.3233,NO
0.5095,1.0,YES
0.1431,0.6673,YES
0.1227,0.6673,YES
0.2847,1.0,YES
0.2237,0.3986,NO
0.1065,0.2194,NO
0.3266,1.0,YES
0.0974,0.1242,NO
0.3289,1.0,YES
0.1059,0.1629,NO
0.2131,0.4151,NO
0.1496,0.441,NO
0.1474,0.441,NO
0.0902,0.2557,NO
0.0993,0.5016,YES
0.0875,0.2194,NO
0.2369,0.5394,YES
0.2129,0.4826,NO
0.1321,0.6673,YES
0.1271,0.2571,NO
0.08,0.2483,NO
0.3025,0.5719,NO
0.12,0.3693,NO
0.3399,1.0,YES
0.2516,0.6789,NO
0.2081,1.0,YES
0.1799,0.2097,NO
0.1547,0.3233,NO
0.3595,1.0,YES
0.2156,0.6811,NO
0.1535,0.6811,NO
0.4159,1.0,YES
0.1827,0.3051,NO
0.1097,0.134,NO
0.5448,0.9727,YES
0.191,0.1242,NO
0.4381,1.0,YES
0.1528,0.1629,NO
0.3264,0.4978,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.1957,NO
0.21899999999999997,0.6811,NO
0.1398,0.0722,NO
0.3673,0.6811,NO
0.1451,0.3122,NO
0.2637,0.6811,NO
0.1991,0.2081,NO
0.1784,0.2365,NO
0.3767,0.5719,NO
0.1917,0.3693,NO
0.3794,1.0,YES
0.3359,0.5196,NO
0.2874,0.7929999999999999,YES
0.0798,0.1805,NO
0.0364,0.2225,NO
0.2475,0.982,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.6724,YES
0.1233,0.3708,NO
0.0474,0.1312,NO
0.2799,0.4931,YES
0.2328,0.8778,NO
0.2608,0.982,YES
0.1095,0.7101,NO
0.2365,0.4811,NO
0.2061,0.5221,NO
0.2048,0.5221,NO
0.0456,0.2307,NO
0.1795,1.0,YES
0.0442,0.1052,NO
0.27,1.0,YES
0.1224,0.0016,NO
0.1913,1.0,YES
0.2397,0.7101,NO
0.2111,0.6351,NO
0.2935,0.8778,NO
0.1155,0.8778,NO
0.243,0.6941,YES
0.1959,0.8778,NO
0.198,0.5753,YES
0.1636,0.1636,NO
0.1646,0.2596,NO
0.3881,1.0,YES
0.1762,0.6479,NO
0.1649,0.6479,NO
0.4197,1.0,YES
0.1681,0.2703,NO
0.153,0.1045,NO
0.4738,0.8576,YES
0.159,0.6038,NO
0.493,1.0,YES
0.1456,0.439,NO
0.2244,0.38799999999999996,NO
0.1542,0.3363,NO
0.1277,0.3363,NO
0.1775,0.1426,NO
0.2106,0.6479,NO
0.1654,0.0682,NO
0.3557,0.6479,NO
0.0902,0.001,NO
0.2663,0.6479,NO
0.2218,0.439,NO
0.1764,0.3927,NO
0.3901,0.6038,NO
0.21600000000000003,0.6038,NO
0.402,0.7803,YES
0.3584,0.6038,NO
0.3239,1.0,YES
0.0467,0.2084,NO
0.0184,0.2956,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6847,YES
0.0389,0.2995,NO
0.0098,0.221,NO
0.1204,0.5022,YES
0.1152,0.4207,NO
0.0434,1.0,YES
0.0994,0.4207,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.221,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.221,NO
0.1212,1.0,YES
0.015,0.218,NO
0.0714,0.4207,NO
0.0698,0.5265,NO
0.035,0.4207,NO
0.0672,0.7068,YES
0.0378,0.4207,NO
0.0637,0.5859,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.4952,NO
0.1459,0.4952,NO
0.1506,0.4057,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.3722,NO
0.0758,0.4076,NO
0.1517,0.4952,NO
0.067,0.4076,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6218,NO
0.0844,1.0,YES
0.095,0.3722,NO
0.2419,0.9606,YES
0.026000000000000002,0.3642,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.3269,NO
0.0927,0.4076,NO
0.1259,0.3547,NO
0.1193,0.4076,NO
0.2177,0.35,NO
0.15,0.4076,NO
0.0996,0.409,NO
0.0839,0.2003,NO
0.0672,0.3002,NO
0.3068,1.0,YES
0.1154,0.5710000000000001,YES
0.0802,0.5710000000000001,YES
0.3166,1.0,YES
0.0868,0.3709,NO
0.0677,0.1244,NO
0.5456,1.0,YES
0.0938,0.2684,NO
0.3771,1.0,YES
0.0765,0.2684,NO
0.3042,0.38799999999999996,NO
0.1867,0.3838,NO
0.2024,0.2687,NO
0.084,0.1612,NO
0.1127,0.4785,YES
0.0773,0.1171,NO
0.3002,0.5394,YES
0.0821,0.506,NO
0.1969,0.5710000000000001,YES
0.1353,0.2684,NO
0.0942,0.2401,NO
0.3023,0.531,NO
0.1177,0.3429,NO
0.2966,1.0,YES
0.2621,0.5692,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.2248,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.3986,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.6074,NO
0.2277,0.2872,NO
0.1763,0.2539,NO
0.1744,0.2758,NO
0.0948,0.2557,NO
0.152,0.7517,YES
0.0882,0.2247,NO
0.2267,0.7355,YES
0.1968,0.506,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.6074,NO
0.1322,0.6074,NO
0.3039,1.0,YES
0.2341,0.6789,NO
0.2137,1.0,YES
0.1342,0.2097,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.6709999999999999,YES
0.1996,0.6709999999999999,YES
0.3297,1.0,YES
0.22699999999999998,0.3986,NO
0.1622,0.134,NO
0.3372,1.0,YES
0.1102,0.5224,NO
0.3901,1.0,YES
0.1022,0.5224,NO
0.1483,0.4151,NO
0.0862,0.36700000000000005,NO
0.0629,0.2894,NO
0.2034,0.2557,NO
0.1682,0.6709999999999999,YES
0.1975,0.1188,NO
0.3422,0.6709999999999999,YES
0.1773,0.3187,NO
0.2514,0.6709999999999999,YES
0.1754,0.5224,NO
0.1301,0.4673,NO
0.3619,0.5719,NO
0.1715,0.3693,NO
0.3452,1.0,YES
0.3259,0.6789,NO
0.258,1.0,YES
0.0709,0.2216,NO
0.0732,0.3233,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.134,NO
0.5229,1.0,YES
0.1003,0.4433,NO
0.3604,1.0,YES
0.08800000000000001,0.2655,NO
0.2859,0.4151,NO
0.1263,0.4246,NO
0.1497,0.2972,NO
0.1047,0.1529,NO
0.1031,0.7517,YES
0.1016,0.1171,NO
0.3066,0.7355,YES
0.0639,0.506,NO
0.2147,1.0,YES
0.1277,0.2655,NO
0.0813,0.3721,NO
0.3135,0.5719,NO
0.1095,0.4433,NO
0.302,1.0,YES
0.2369,0.5482,NO
0.4263,1.0,YES
0.1151,0.1425,NO
0.0905,0.2248,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6847,YES
0.094,0.2995,NO
0.0554,0.1483,NO
0.2037,0.5022,YES
0.1971,0.6109,NO
0.1126,1.0,YES
0.1418,0.6109,NO
0.2488,0.125,NO
0.2731,0.1383,NO
0.2523,0.2758,NO
0.1698,0.1985,NO
0.2266,0.9773,YES
0.1648,0.1238,NO
0.2745,0.9338,YES
0.1508,0.1483,NO
0.2653,1.0,YES
0.1206,0.6109,NO
0.1613,0.5464,NO
0.1611,0.5554,NO
0.1018,0.3307,NO
0.152,0.7068,YES
0.1186,0.6109,NO
0.1207,0.5859,YES
0.1201,0.1131,NO
0.10300000000000001,0.2059,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.5094,YES
0.0981,0.2229,NO
0.0792,0.1131,NO
0.2917,0.4912,YES
0.1836,0.4584,NO
0.3039,0.7440000000000001,YES
0.1342,0.4584,NO
0.1448,0.2096,NO
0.1036,0.1853,NO
0.0702,0.2052,NO
0.1825,0.1489,NO
0.2937,1.0,YES
0.1772,0.1086,NO
0.5728,1.0,YES
0.0892,0.1786,NO
0.4594,1.0,YES
0.1677,0.4584,NO
0.1461,0.457,NO
0.2985,0.4167,NO
0.1348,0.4027,NO
0.2479,0.5259,YES
0.2298,0.4584,NO
0.2345,0.5031,YES
0.08900000000000001,0.2769,NO
0.0394,0.4212,NO
0.1381,0.4344,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.4344,NO
0.0963,0.2526,NO
0.0435,0.2552,NO
0.2592,0.5987,NO
0.1291,0.3073,NO
0.0785,0.4344,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.2552,NO
0.0711,0.3776,NO
0.0797,0.2526,NO
0.0531,0.3776,NO
0.1551,0.2552,NO
0.077,0.3776,NO
0.0463,0.2128,NO
0.0745,0.3073,NO
0.1014,0.2128,NO
0.0541,0.3073,NO
0.1685,0.2858,NO
0.0541,0.3073,NO
0.2105,0.6577,NO
0.1239,0.9432,YES
0.289,1.0,YES
0.2752,0.2269,NO
0.1653,0.2269,NO
0.0814,0.2269,NO
0.0623,0.1763,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2116,NO
0.1519,0.3252,NO
0.0533,0.2269,NO
0.1784,0.3252,NO
0.1661,0.2747,NO
0.1504,0.2981,NO
0.1562,0.2981,NO
0.3075,1.0,YES
0.0597,0.21600000000000003,NO
0.1815,1.0,YES
0.0336,0.21600000000000003,NO
0.3735,1.0,YES
0.0877,0.2269,NO
0.1163,0.1688,NO
0.0418,0.3252,NO
0.1354,0.1194,NO
0.0948,0.3252,NO
0.1407,0.1763,NO
0.0821,0.3252,NO
0.0894,0.2116,NO
0.0416,0.1179,NO
0.0131,0.2059,NO
0.1203,0.7752,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.5308,YES
0.0498,0.2322,NO
0.0139,0.1036,NO
0.1999,0.3893,YES
0.1109,0.3019,NO
0.1389,0.7752,YES
0.0996,0.22399999999999998,NO
0.1977,0.3922,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.0856,NO
0.2123,1.0,YES
0.0198,0.0871,NO
0.3536,1.0,YES
0.1039,0.1697,NO
0.2827,1.0,YES
0.0426,0.0929,NO
0.0387,0.457,NO
0.1228,0.4081,NO
0.0373,0.2563,NO
0.1359,0.5479,YES
0.0808,0.2273,NO
0.1119,0.4541,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1998,NO
0.1555,0.2137,NO
0.0906,0.2137,NO
0.107,0.33399999999999996,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.33399999999999996,NO
0.1017,0.2094,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.0784,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3489,NO
0.1138,1.0,YES
0.0766,0.2088,NO
0.3242,1.0,YES
0.0297,0.1642,NO
0.3407,1.0,YES
0.0387,0.2137,NO
0.0621,0.1688,NO
0.076,0.1232,NO
0.1266,0.2094,NO
0.0726,0.2094,NO
0.192,0.33399999999999996,NO
0.1128,0.2094,NO
0.0813,0.2295,NO
0.1238,0.2411,NO
0.0659,0.3133,NO
0.0991,0.1991,NO
0.2168,0.3471,NO
0.0941,0.3471,NO
0.1226,0.3464,NO
0.0797,0.2687,NO
0.0869,0.2411,NO
0.1921,0.1,NO
0.2119,1.0,YES
0.0845,0.3591,NO
0.1963,1.0,YES
0.24100000000000002,0.501,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.3249,NO
0.0983,0.4176,NO
0.1658,0.2316,NO
0.1333,0.2668,NO
0.2072,0.2411,NO
0.1519,0.3471,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3499,NO
0.3612,0.9863,YES
0.0488,1.0,YES
0.2823,0.2289,NO
0.1584,0.2289,NO
0.065,0.2289,NO
0.0678,0.1567,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1631,NO
0.1079,0.2223,NO
0.0645,0.2289,NO
0.1095,0.2223,NO
0.1665,0.0377,NO
0.1472,0.0999,NO
0.1463,0.1115,NO
0.1261,1.0,YES
0.0528,0.2282,NO
0.3791,1.0,YES
0.0329,0.2282,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.1688,NO
0.0457,0.2223,NO
0.1274,0.1205,NO
0.0681,0.2223,NO
0.1427,0.1618,NO
0.0804,0.2223,NO
0.0769,0.1631,NO
0.1422,0.1671,NO
0.0613,0.3133,NO
0.1484,0.2598,NO
0.1778,0.2598,NO
0.1025,0.3315,NO
0.1545,0.3464,NO
0.1529,0.2344,NO
0.1098,0.0566,NO
0.1753,0.2325,NO
0.1807,1.0,YES
0.134,0.3591,NO
0.2818,1.0,YES
0.2438,0.3884,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.3249,NO
0.0972,0.2203,NO
0.0862,0.1308,NO
0.0815,0.191,NO
0.2286,0.0,NO
0.0804,0.2598,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.9091,YES
0.2731,1.0,YES
0.1937,0.2322,NO
0.1151,1.0,YES
0.1052,0.262,NO
