DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_LSA_82,Associated
0.14,0.166,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.1171,NO
0.2003,1.0,YES
0.1168,0.2171,NO
0.0727,0.1118,NO
0.0714,0.1348,NO
0.10800000000000001,0.2085,NO
0.2886,0.2085,NO
0.1427,0.1576,NO
0.0855,0.078,NO
0.0605,0.0543,NO
0.0532,0.1118,NO
0.1421,0.1525,NO
0.4397,0.4994,YES
0.0607,0.0852,NO
0.2347,0.2631,YES
0.2118,0.1871,NO
0.2048,0.1978,NO
0.2045,0.1871,NO
0.0849,0.1348,NO
0.1035,0.2085,NO
0.0824,0.1544,NO
0.0975,0.2184,NO
0.1702,0.1348,NO
0.1518,0.1576,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.3527,YES
0.1257,0.3916,YES
0.1375,0.2085,NO
0.1128,0.267,YES
0.099,0.107,NO
0.1069,0.17,NO
0.0451,0.0802,NO
0.5095,1.0,YES
0.1431,1.0,YES
0.1227,0.2628,YES
0.2847,1.0,YES
0.2237,0.1924,NO
0.1065,0.0724,NO
0.3266,1.0,YES
0.0974,0.2938,NO
0.3289,1.0,YES
0.1059,0.2938,NO
0.2131,0.2203,NO
0.1496,0.2203,NO
0.1474,0.2203,NO
0.0902,0.0613,NO
0.0993,1.0,YES
0.0875,0.0908,NO
0.2369,0.2829,YES
0.2129,0.1481,NO
0.1321,0.2157,YES
0.1271,0.2938,NO
0.08,0.2938,NO
0.3025,0.2938,NO
0.12,0.1253,NO
0.3399,1.0,YES
0.2516,0.2938,NO
0.2081,1.0,YES
0.1799,0.1741,NO
0.1547,0.0383,NO
0.3595,0.47700000000000004,YES
0.2156,0.1346,NO
0.1535,0.1119,NO
0.4159,1.0,YES
0.1827,0.1955,NO
0.1097,0.0339,NO
0.5448,1.0,YES
0.191,0.2742,NO
0.4381,1.0,YES
0.1528,0.2742,NO
0.3264,0.2875,NO
0.3203,0.2875,NO
0.2648,0.2875,NO
0.171,0.0899,NO
0.21899999999999997,0.1935,NO
0.1398,0.0748,NO
0.3673,0.1453,NO
0.1451,0.0459,NO
0.2637,0.14300000000000002,NO
0.1991,0.2742,NO
0.1784,0.2742,NO
0.3767,0.2742,NO
0.1917,0.1123,NO
0.3794,1.0,YES
0.3359,0.2742,NO
0.2874,0.47700000000000004,YES
0.0798,0.1768,NO
0.0364,0.1768,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.3333,YES
0.1233,0.0866,NO
0.0474,0.1768,NO
0.2799,0.32899999999999996,YES
0.2328,0.3374,NO
0.2608,0.3189,YES
0.1095,0.3374,NO
0.2365,0.1252,NO
0.2061,0.2414,NO
0.2048,0.077,NO
0.0456,0.1533,NO
0.1795,1.0,YES
0.0442,0.1768,NO
0.27,0.3645,YES
0.1224,0.1533,NO
0.1913,1.0,YES
0.2397,0.3374,NO
0.2111,0.3374,NO
0.2935,0.3374,NO
0.1155,0.2818,NO
0.243,1.0,YES
0.1959,0.3374,NO
0.198,0.3333,YES
0.1636,0.0633,NO
0.1646,0.0302,NO
0.3881,0.4155,YES
0.1762,0.0581,NO
0.1649,0.096,NO
0.4197,0.4155,YES
0.1681,0.0707,NO
0.153,0.0301,NO
0.4738,0.4534,YES
0.159,0.2848,NO
0.493,0.3677,YES
0.1456,0.2848,NO
0.2244,0.171,NO
0.1542,0.171,NO
0.1277,0.171,NO
0.1775,0.0302,NO
0.2106,0.0696,NO
0.1654,0.0302,NO
0.3557,0.0519,NO
0.0902,0.0444,NO
0.2663,0.096,NO
0.2218,0.2848,NO
0.1764,0.2848,NO
0.3901,0.2848,NO
0.21600000000000003,0.0535,NO
0.402,0.4155,YES
0.3584,0.2848,NO
0.3239,0.4534,YES
0.0467,0.1328,NO
0.0184,0.0855,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.2985,YES
0.0389,0.1366,NO
0.0098,0.0836,NO
0.1204,0.2465,YES
0.1152,0.183,NO
0.0434,0.2134,YES
0.0994,0.1023,NO
0.171,0.1625,NO
0.1733,0.1719,NO
0.1785,0.1625,NO
0.0632,0.0891,NO
0.1652,1.0,YES
0.0614,0.0855,NO
0.1533,1.0,YES
0.1347,0.1481,NO
0.1212,1.0,YES
0.015,0.1516,NO
0.0714,0.2519,NO
0.0698,0.2298,NO
0.035,0.0948,NO
0.0672,1.0,YES
0.0378,0.2113,NO
0.0637,0.2078,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.1955,NO
0.1548,0.1955,NO
0.1459,0.0922,NO
0.1506,0.14800000000000002,NO
0.2394,0.1608,YES
0.3693,1.0,YES
0.1404,0.14800000000000002,NO
0.0758,0.149,NO
0.1517,0.14800000000000002,NO
0.067,0.149,NO
0.2131,0.2274,NO
0.16,0.2374,NO
0.1446,0.2274,NO
0.0844,1.0,YES
0.095,0.1955,NO
0.2419,1.0,YES
0.026000000000000002,0.0553,NO
0.2985,1.0,YES
0.0377,0.0922,NO
0.102,0.149,NO
0.0927,0.149,NO
0.1259,0.149,NO
0.1193,0.0247,NO
0.2177,0.1955,NO
0.15,0.149,NO
0.0996,0.0774,NO
0.0839,0.1741,NO
0.0672,0.0802,NO
0.3068,1.0,YES
0.1154,0.301,YES
0.0802,0.1119,YES
0.3166,1.0,YES
0.0868,0.1955,NO
0.0677,0.0724,NO
0.5456,1.0,YES
0.0938,0.2649,NO
0.3771,1.0,YES
0.0765,0.2649,NO
0.3042,0.2099,NO
0.1867,0.2246,NO
0.2024,0.0945,NO
0.084,0.0899,NO
0.1127,0.301,YES
0.0773,0.0908,NO
0.3002,0.1845,YES
0.0821,0.0613,NO
0.1969,0.14300000000000002,YES
0.1353,0.2649,NO
0.0942,0.2649,NO
0.3023,0.2649,NO
0.1177,0.1165,NO
0.2966,1.0,YES
0.2621,0.2649,NO
0.3631,1.0,YES
0.1178,0.0632,NO
0.0474,0.1494,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.2628,YES
0.2467,0.314,YES
0.2192,0.1924,NO
0.1165,0.1467,NO
0.3035,0.284,YES
0.1886,0.2672,NO
0.2922,1.0,YES
0.1088,0.0879,NO
0.2277,0.2193,NO
0.1763,0.2193,NO
0.1744,0.2193,NO
0.0948,0.1494,NO
0.152,1.0,YES
0.0882,0.1494,NO
0.2267,0.2829,YES
0.1968,0.1494,NO
0.1574,0.2157,YES
0.2134,0.2145,NO
0.1846,0.2672,NO
0.3004,0.2298,NO
0.1322,0.1082,NO
0.3039,1.0,YES
0.2341,0.2714,NO
0.2137,0.3083,YES
0.1342,0.1523,NO
0.1099,0.1184,NO
0.526,1.0,YES
0.1623,1.0,YES
0.1996,0.2879,YES
0.3297,1.0,YES
0.22699999999999998,0.1924,NO
0.1622,0.1184,NO
0.3372,1.0,YES
0.1102,0.092,NO
0.3901,1.0,YES
0.1022,0.0879,NO
0.1483,0.20199999999999999,NO
0.0862,0.1848,NO
0.0629,0.1325,NO
0.2034,0.0613,NO
0.1682,1.0,YES
0.1975,0.1184,NO
0.3422,0.2879,YES
0.1773,0.1481,NO
0.2514,0.2879,YES
0.1754,0.2419,NO
0.1301,0.2419,NO
0.3619,0.2447,NO
0.1715,0.1165,NO
0.3452,1.0,YES
0.3259,0.2714,NO
0.258,1.0,YES
0.0709,0.0785,NO
0.0732,0.0457,NO
0.3094,1.0,YES
0.1091,0.3077,YES
0.0665,0.2626,YES
0.2941,0.4909,YES
0.0664,0.1924,NO
0.0556,0.0457,NO
0.5229,0.508,YES
0.1003,0.2491,NO
0.3604,1.0,YES
0.08800000000000001,0.2491,NO
0.2859,0.2466,NO
0.1263,0.2466,NO
0.1497,0.2466,NO
0.1047,0.0445,NO
0.1031,0.3077,YES
0.1016,0.0457,NO
0.3066,0.2626,YES
0.0639,0.1208,NO
0.2147,0.2626,YES
0.1277,0.2491,NO
0.0813,0.2491,NO
0.3135,0.2491,NO
0.1095,0.1082,NO
0.302,0.4909,YES
0.2369,0.2714,NO
0.4263,0.508,YES
0.1151,0.1248,NO
0.0905,0.1259,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.2985,YES
0.094,0.1306,NO
0.0554,0.1259,NO
0.2037,0.2465,YES
0.1971,0.183,NO
0.1126,0.2134,YES
0.1418,0.1023,NO
0.2488,0.2048,NO
0.2731,0.2048,NO
0.2523,0.2048,NO
0.1698,0.1202,NO
0.2266,1.0,YES
0.1648,0.1259,NO
0.2745,1.0,YES
0.1508,0.1481,NO
0.2653,1.0,YES
0.1206,0.2335,NO
0.1613,0.2519,NO
0.1611,0.2298,NO
0.1018,0.0827,NO
0.152,1.0,YES
0.1186,0.2113,NO
0.1207,0.2078,YES
0.1201,0.1248,NO
0.10300000000000001,0.073,NO
0.254,0.3313,YES
0.3285,1.0,YES
0.3624,0.4264,YES
0.2593,0.2418,YES
0.0981,0.1306,NO
0.0792,0.0704,NO
0.2917,0.2728,YES
0.1836,0.2045,NO
0.3039,0.18600000000000003,YES
0.1342,0.2045,NO
0.1448,0.1252,NO
0.1036,0.1068,NO
0.0702,0.1068,NO
0.1825,0.073,NO
0.2937,1.0,YES
0.1772,0.073,NO
0.5728,1.0,YES
0.0892,0.073,NO
0.4594,1.0,YES
0.1677,0.2252,NO
0.1461,0.2519,NO
0.2985,0.2045,NO
0.1348,0.0827,NO
0.2479,0.3313,YES
0.2298,0.2045,NO
0.2345,0.2728,YES
0.08900000000000001,0.1243,NO
0.0394,0.1243,NO
0.1381,0.1766,NO
0.2108,0.0732,NO
0.0676,0.1191,NO
0.0957,0.1653,NO
0.0963,0.0796,NO
0.0435,0.1243,NO
0.2592,0.1766,NO
0.1291,0.1443,NO
0.0785,0.1653,NO
0.1052,0.0403,NO
0.4225,0.3842,YES
0.3368,0.4103,YES
0.3938,0.3842,YES
0.0766,0.0153,NO
0.0711,0.0711,NO
0.0797,0.1243,NO
0.0531,0.1713,NO
0.1551,0.0464,NO
0.077,0.1191,NO
0.0463,0.1443,NO
0.0745,0.10800000000000001,NO
0.1014,0.0595,NO
0.0541,0.1443,NO
0.1685,0.1653,NO
0.0541,0.0631,NO
0.2105,0.1766,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.1415,NO
0.1653,0.1137,NO
0.0814,0.0776,NO
0.0623,0.1187,NO
0.32899999999999996,0.1608,YES
0.1249,1.0,YES
0.0968,0.0804,NO
0.1519,0.0865,NO
0.0533,0.1208,NO
0.1784,0.0865,NO
0.1661,0.14800000000000002,NO
0.1504,0.14800000000000002,NO
0.1562,0.14800000000000002,NO
0.3075,0.1854,YES
0.0597,0.1137,NO
0.1815,1.0,YES
0.0336,0.0334,NO
0.3735,0.3686,YES
0.0877,0.1137,NO
0.1163,0.0865,NO
0.0418,0.1218,NO
0.1354,0.0865,NO
0.0948,0.016,NO
0.1407,0.1316,NO
0.0821,0.0865,NO
0.0894,0.1097,NO
0.0416,0.1328,NO
0.0131,0.0138,NO
0.1203,0.3362,YES
0.2886,0.3855,YES
0.2879,1.0,YES
0.1294,0.2117,YES
0.0498,0.1366,NO
0.0139,0.0239,NO
0.1999,0.2212,YES
0.1109,0.1166,NO
0.1389,0.1932,YES
0.0996,0.0419,NO
0.1977,0.1049,NO
0.1726,0.2043,NO
0.1805,0.0593,NO
0.0204,0.0891,NO
0.2123,0.3855,YES
0.0198,0.026000000000000002,NO
0.3536,1.0,YES
0.1039,0.0498,NO
0.2827,1.0,YES
0.0426,0.1166,NO
0.0387,0.1031,NO
0.1228,0.0773,NO
0.0373,0.1166,NO
0.1359,0.3362,YES
0.0808,0.2085,NO
0.1119,0.2117,YES
0.3458,0.4144,YES
0.0264,0.4242,YES
0.3473,0.1736,NO
0.1555,0.0373,NO
0.0906,0.0993,NO
0.107,0.1736,NO
0.226,0.0666,YES
0.4184,0.4144,YES
0.1111,0.1039,NO
0.1017,0.1422,NO
0.09699999999999999,0.1736,NO
0.1058,0.0397,NO
0.1741,0.0682,NO
0.1373,0.1792,NO
0.132,0.0521,NO
0.1138,0.4242,YES
0.0766,0.0415,NO
0.3242,0.4242,YES
0.0297,0.1017,NO
0.3407,0.4242,YES
0.0387,0.0993,NO
0.0621,0.1422,NO
0.076,0.0505,NO
0.1266,0.0253,NO
0.0726,0.1422,NO
0.192,0.1039,NO
0.1128,0.0377,NO
0.0813,0.1736,NO
0.1238,0.1474,NO
0.0659,0.1552,NO
0.0991,0.1396,NO
0.2168,0.1396,NO
0.0941,0.1337,NO
0.1226,0.1223,NO
0.0797,0.1387,NO
0.0869,0.1474,NO
0.1921,0.1525,NO
0.2119,1.0,YES
0.0845,0.1223,NO
0.1963,0.27899999999999997,YES
0.24100000000000002,0.1123,NO
0.263,0.2074,NO
0.2504,0.0602,NO
0.1414,0.1552,NO
0.0983,0.20600000000000002,NO
0.1658,0.1552,NO
0.1333,0.1701,NO
0.2072,0.1552,NO
0.1519,0.1337,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,0.3527,YES
0.1927,1.0,YES
0.1378,0.1526,NO
0.09699999999999999,0.267,YES
0.11900000000000001,0.1358,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1415,NO
0.1584,0.1272,NO
0.065,0.0776,NO
0.0678,0.1187,NO
0.1652,0.35200000000000004,YES
0.4499,1.0,YES
0.0947,0.0691,NO
0.1079,0.1269,NO
0.0645,0.1035,NO
0.1095,0.066,NO
0.1665,0.1406,NO
0.1472,0.1406,NO
0.1463,0.1406,NO
0.1261,1.0,YES
0.0528,0.114,NO
0.3791,1.0,YES
0.0329,0.0553,NO
0.3577,1.0,YES
0.062,0.114,NO
0.0477,0.1269,NO
0.0457,0.1218,NO
0.1274,0.0607,NO
0.0681,0.1269,NO
0.1427,0.1316,NO
0.0804,0.0889,NO
0.0769,0.0774,NO
0.1422,0.1495,NO
0.0613,0.2143,NO
0.1484,0.1142,NO
0.1778,0.0334,NO
0.1025,0.1508,NO
0.1545,0.054000000000000006,NO
0.1529,0.1387,NO
0.1098,0.0678,NO
0.1753,0.12300000000000001,NO
0.1807,1.0,YES
0.134,0.057999999999999996,NO
0.2818,0.27899999999999997,YES
0.2438,0.1248,NO
0.2385,0.1766,NO
0.2176,0.047,NO
0.0807,0.2143,NO
0.0972,0.0347,NO
0.0862,0.2143,NO
0.0815,0.0313,NO
0.2286,0.2143,NO
0.0804,0.1498,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.3023,YES
0.2731,1.0,YES
0.1937,0.1171,NO
0.1151,0.1823,YES
0.1052,0.12300000000000001,NO
