DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_20,Associated
0.2523,0.3575,NO
0.1698,0.1995,NO
0.2266,0.5962,YES
0.1648,0.17,NO
0.2745,1.0,YES
0.1508,0.304,NO
0.2653,1.0,YES
0.1206,0.3369,NO
0.1613,0.3023,NO
0.1611,0.4856,NO
0.1018,0.0897,NO
0.152,1.0,YES
0.1186,0.4444,NO
0.1207,1.0,YES
0.1201,0.3011,NO
0.10300000000000001,0.11599999999999999,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6382,YES
0.0981,0.344,NO
0.0792,0.1414,NO
0.2917,1.0,YES
0.1836,0.3816,NO
0.3039,0.4491,YES
0.1342,0.2022,NO
0.1448,0.3031,NO
0.1036,0.3376,NO
0.0702,0.1762,NO
0.1825,0.1567,NO
0.2937,1.0,YES
0.1772,0.1232,NO
0.5728,1.0,YES
0.0892,0.304,NO
0.4594,1.0,YES
0.1677,0.3369,NO
0.1461,0.5347,NO
0.2985,0.4856,NO
0.1348,0.1587,NO
0.2479,1.0,YES
0.2298,0.4444,NO
0.2345,1.0,YES
0.08900000000000001,0.2897,NO
0.0394,0.1362,NO
0.1381,0.301,NO
0.2108,0.3716,NO
0.0676,0.2437,NO
0.0957,0.3322,NO
0.0963,0.0729,NO
0.0435,0.08199999999999999,NO
0.2592,0.4576,NO
0.1291,0.1548,NO
0.0785,0.301,NO
0.1052,0.1729,NO
0.4225,1.0,YES
0.3368,0.7411,YES
0.3938,0.7168,YES
0.0766,0.1464,NO
0.0711,0.2904,NO
0.0797,0.1416,NO
0.0531,0.1838,NO
0.1551,0.1704,NO
0.077,0.2904,NO
0.0463,0.1636,NO
0.0745,0.3202,NO
0.1014,0.1279,NO
0.0541,0.1316,NO
0.1685,0.301,NO
0.0541,0.2436,NO
0.2105,0.4784,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.0892,NO
0.1653,0.1051,NO
0.0814,0.1236,NO
0.0623,0.2004,NO
0.32899999999999996,1.0,YES
0.1249,0.6779999999999999,YES
0.0968,0.1556,NO
0.1519,0.2608,NO
0.0533,0.087,NO
0.1784,0.1551,NO
0.1661,0.2592,NO
0.1504,0.3413,NO
0.1562,0.2437,NO
0.3075,1.0,YES
0.0597,0.2044,NO
0.1815,0.904,YES
0.0336,0.0978,NO
0.3735,1.0,YES
0.0877,0.1607,NO
0.1163,0.2608,NO
0.0418,0.2608,NO
0.1354,0.2608,NO
0.0948,0.2608,NO
0.1407,0.16699999999999998,NO
0.0821,0.2608,NO
0.0894,0.1342,NO
0.0416,0.3011,NO
0.0131,0.1526,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6382,YES
0.0498,0.344,NO
0.0139,0.1035,NO
0.1999,1.0,YES
0.1109,0.3027,NO
0.1389,0.4491,YES
0.0996,0.2467,NO
0.1977,0.3565,NO
0.1726,0.3569,NO
0.1805,0.2212,NO
0.0204,0.1729,NO
0.2123,1.0,YES
0.0198,0.138,NO
0.3536,1.0,YES
0.1039,0.304,NO
0.2827,1.0,YES
0.0426,0.3369,NO
0.0387,0.4291,NO
0.1228,0.4856,NO
0.0373,0.2467,NO
0.1359,1.0,YES
0.0808,0.4444,NO
0.1119,1.0,YES
0.3458,0.9153,YES
0.0264,1.0,YES
0.3473,0.275,NO
0.1555,0.1762,NO
0.0906,0.1537,NO
0.107,0.2279,NO
0.226,1.0,YES
0.4184,0.7773,YES
0.1111,0.275,NO
0.1017,0.2321,NO
0.09699999999999999,0.1642,NO
0.1058,0.2011,NO
0.1741,0.2262,NO
0.1373,0.2444,NO
0.132,0.2938,NO
0.1138,1.0,YES
0.0766,0.177,NO
0.3242,0.904,YES
0.0297,0.275,NO
0.3407,0.5838,YES
0.0387,0.275,NO
0.0621,0.2321,NO
0.076,0.2321,NO
0.1266,0.2321,NO
0.0726,0.2321,NO
0.192,0.275,NO
0.1128,0.2321,NO
0.0813,0.275,NO
0.1238,0.32,NO
0.0659,0.2582,NO
0.0991,0.1629,NO
0.2168,0.5644,NO
0.0941,0.282,NO
0.1226,0.2524,NO
0.0797,0.3258,NO
0.0869,0.2425,NO
0.1921,0.2267,NO
0.2119,1.0,YES
0.0845,0.2887,NO
0.1963,0.5949,YES
0.24100000000000002,0.2734,NO
0.263,0.3511,NO
0.2504,0.3551,NO
0.1414,0.3282,NO
0.0983,0.36,NO
0.1658,0.318,NO
0.1333,0.3529,NO
0.2072,0.1507,NO
0.1519,0.4378,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1875,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2458,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1212,NO
0.1584,0.128,NO
0.065,0.0946,NO
0.0678,0.2387,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.0901,NO
0.1079,0.1616,NO
0.0645,0.0864,NO
0.1095,0.1189,NO
0.1665,0.1793,NO
0.1472,0.3144,NO
0.1463,0.0756,NO
0.1261,1.0,YES
0.0528,0.2278,NO
0.3791,0.904,YES
0.0329,0.1133,NO
0.3577,0.5838,YES
0.062,0.1624,NO
0.0477,0.1128,NO
0.0457,0.2456,NO
0.1274,0.1128,NO
0.0681,0.1128,NO
0.1427,0.2673,NO
0.0804,0.1778,NO
0.0769,0.0962,NO
0.1422,0.3496,NO
0.0613,0.3765,NO
0.1484,0.2888,NO
0.1778,0.5644,NO
0.1025,0.1614,NO
0.1545,0.3335,NO
0.1529,0.3765,NO
0.1098,0.2906,NO
0.1753,0.4753,NO
0.1807,1.0,YES
0.134,0.4964,NO
0.2818,1.0,YES
0.2438,0.3601,NO
0.2385,0.2809,NO
0.2176,0.3705,NO
0.0807,0.3765,NO
0.0972,0.36,NO
0.0862,0.3404,NO
0.0815,0.2888,NO
0.2286,0.2932,NO
0.0804,0.3438,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.414,NO
0.1151,1.0,YES
0.1052,0.2888,NO
