DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_7,Associated
0.1431,0.27899999999999997,YES
0.1227,0.27899999999999997,YES
0.2847,1.0,YES
0.2237,0.1955,NO
0.1065,0.1494,NO
0.3266,1.0,YES
0.0974,0.1059,NO
0.3289,1.0,YES
0.1059,0.0823,NO
0.2131,0.2516,NO
0.1496,0.1848,NO
0.1474,0.0945,NO
0.0902,0.1494,NO
0.0993,0.27899999999999997,YES
0.0875,0.1494,NO
0.2369,0.27899999999999997,YES
0.2129,0.0413,NO
0.1321,0.2328,YES
0.1271,0.1059,NO
0.08,0.2938,NO
0.3025,0.2938,NO
0.12,0.1059,NO
0.3399,1.0,YES
0.2516,0.2938,NO
0.2081,1.0,YES
0.1799,0.0727,NO
0.1547,0.0727,NO
0.3595,0.3803,YES
0.2156,0.2276,NO
0.1535,0.2276,NO
0.4159,1.0,YES
0.1827,0.0732,NO
0.1097,0.0727,NO
0.5448,1.0,YES
0.191,0.0305,NO
0.4381,0.3483,YES
0.1528,0.0884,NO
0.3264,0.0778,NO
0.3203,0.2044,NO
0.2648,0.2044,NO
0.171,0.0733,NO
0.21899999999999997,0.2276,NO
0.1398,0.0733,NO
0.3673,0.2276,NO
0.1451,0.0337,NO
0.2637,0.1837,NO
0.1991,0.1265,NO
0.1784,0.0595,NO
0.3767,0.1082,NO
0.1917,0.0411,NO
0.3794,1.0,YES
0.3359,0.2616,NO
0.2874,0.3803,YES
0.0798,0.1533,NO
0.0364,0.1533,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.3333,YES
0.1233,0.1366,NO
0.0474,0.1533,NO
0.2799,1.0,YES
0.2328,0.33,NO
0.2608,1.0,YES
0.1095,0.1023,NO
0.2365,0.1477,NO
0.2061,0.1698,NO
0.2048,0.2585,NO
0.0456,0.1768,NO
0.1795,1.0,YES
0.0442,0.1768,NO
0.27,1.0,YES
0.1224,0.1481,NO
0.1913,1.0,YES
0.2397,0.33,NO
0.2111,0.3374,NO
0.2935,0.3374,NO
0.1155,0.33,NO
0.243,0.32899999999999996,YES
0.1959,0.3374,NO
0.198,0.3333,YES
0.1636,0.1372,NO
0.1646,0.0302,NO
0.3881,1.0,YES
0.1762,0.11199999999999999,NO
0.1649,0.0949,NO
0.4197,0.4155,YES
0.1681,0.147,NO
0.153,0.0672,NO
0.4738,0.3641,YES
0.159,0.0873,NO
0.493,1.0,YES
0.1456,0.0759,NO
0.2244,0.1045,NO
0.1542,0.0768,NO
0.1277,0.171,NO
0.1775,0.0642,NO
0.2106,0.0659,NO
0.1654,0.0372,NO
0.3557,0.0784,NO
0.0902,0.0531,NO
0.2663,0.0661,NO
0.2218,0.1221,NO
0.1764,0.2848,NO
0.3901,0.2848,NO
0.21600000000000003,0.0467,NO
0.402,0.3599,YES
0.3584,0.2848,NO
0.3239,1.0,YES
0.0467,0.1468,NO
0.0184,0.0635,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.2985,YES
0.0389,0.1366,NO
0.0098,0.071,NO
0.1204,1.0,YES
0.1152,0.0805,NO
0.0434,1.0,YES
0.0994,0.0879,NO
0.171,0.1477,NO
0.1733,0.1698,NO
0.1785,0.1625,NO
0.0632,0.0836,NO
0.1652,1.0,YES
0.0614,0.0864,NO
0.1533,1.0,YES
0.1347,0.1481,NO
0.1212,1.0,YES
0.015,0.0252,NO
0.0714,0.2192,NO
0.0698,0.2125,NO
0.035,0.1116,NO
0.0672,0.2732,YES
0.0378,0.0525,NO
0.0637,0.2078,YES
0.3024,0.3331,YES
0.0482,0.3331,YES
0.3634,0.1242,NO
0.1548,0.0381,NO
0.1459,0.11,NO
0.1506,0.1659,NO
0.2394,0.0583,YES
0.3693,0.3331,YES
0.1404,0.1636,NO
0.0758,0.0305,NO
0.1517,0.0499,NO
0.067,0.0121,NO
0.2131,0.0417,NO
0.16,0.0554,NO
0.1446,0.0142,NO
0.0844,0.3626,YES
0.095,0.0413,NO
0.2419,0.3626,YES
0.026000000000000002,0.11,NO
0.2985,0.0968,YES
0.0377,0.0272,NO
0.102,0.0415,NO
0.0927,0.0442,NO
0.1259,0.0415,NO
0.1193,0.0161,NO
0.2177,0.1636,NO
0.15,0.04,NO
0.0996,0.1659,NO
0.0839,0.1468,NO
0.0672,0.0695,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.1924,NO
0.0677,0.071,NO
0.5456,1.0,YES
0.0938,0.0802,NO
0.3771,1.0,YES
0.0765,0.0879,NO
0.3042,0.1477,NO
0.1867,0.23600000000000002,NO
0.2024,0.23600000000000002,NO
0.084,0.0818,NO
0.1127,1.0,YES
0.0773,0.0657,NO
0.3002,1.0,YES
0.0821,0.1481,NO
0.1969,0.2624,YES
0.1353,0.0631,NO
0.0942,0.2649,NO
0.3023,0.2844,NO
0.1177,0.1116,NO
0.2966,1.0,YES
0.2621,0.2714,NO
0.3631,1.0,YES
0.1178,0.1395,NO
0.0474,0.0219,NO
0.4277,1.0,YES
0.2214,0.3451,YES
0.2007,0.3451,YES
0.2467,1.0,YES
0.2192,0.147,NO
0.1165,0.0711,NO
0.3035,1.0,YES
0.1886,0.0873,NO
0.2922,1.0,YES
0.1088,0.0884,NO
0.2277,0.1183,NO
0.1763,0.0586,NO
0.1744,0.0923,NO
0.0948,0.0642,NO
0.152,0.3451,YES
0.0882,0.0908,NO
0.2267,0.3451,YES
0.1968,0.0531,NO
0.1574,0.1837,YES
0.2134,0.1265,NO
0.1846,0.3049,NO
0.3004,0.3049,NO
0.1322,0.0911,NO
0.3039,1.0,YES
0.2341,0.3049,NO
0.2137,1.0,YES
0.1342,0.1741,NO
0.1099,0.0958,NO
0.526,1.0,YES
0.1623,0.2879,YES
0.1996,0.2879,YES
0.3297,1.0,YES
0.22699999999999998,0.1955,NO
0.1622,0.0958,NO
0.3372,1.0,YES
0.1102,0.092,NO
0.3901,1.0,YES
0.1022,0.0884,NO
0.1483,0.2149,NO
0.0862,0.061,NO
0.0629,0.1325,NO
0.2034,0.1184,NO
0.1682,0.2879,YES
0.1975,0.1184,NO
0.3422,0.2879,YES
0.1773,0.0531,NO
0.2514,0.2879,YES
0.1754,0.2419,NO
0.1301,0.2904,NO
0.3619,0.2904,NO
0.1715,0.1082,NO
0.3452,1.0,YES
0.3259,0.2904,NO
0.258,1.0,YES
0.0709,0.1468,NO
0.0732,0.0635,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,0.4909,YES
0.0664,0.147,NO
0.0556,0.071,NO
0.5229,1.0,YES
0.1003,0.0873,NO
0.3604,1.0,YES
0.08800000000000001,0.0879,NO
0.2859,0.1477,NO
0.1263,0.1698,NO
0.1497,0.2466,NO
0.1047,0.0818,NO
0.1031,1.0,YES
0.1016,0.0908,NO
0.3066,1.0,YES
0.0639,0.1481,NO
0.2147,0.2626,YES
0.1277,0.1664,NO
0.0813,0.2192,NO
0.3135,0.2493,NO
0.1095,0.1116,NO
0.302,1.0,YES
0.2369,0.2341,NO
0.4263,1.0,YES
0.1151,0.0451,NO
0.0905,0.0288,NO
0.1028,0.2475,YES
0.3566,0.2475,YES
0.2651,1.0,YES
0.1542,0.1311,YES
0.094,0.0866,NO
0.0554,0.0347,NO
0.2037,0.2475,YES
0.1971,0.145,NO
0.1126,0.2475,YES
0.1418,0.0564,NO
0.2488,0.0779,NO
0.2731,0.2045,NO
0.2523,0.2045,NO
0.1698,0.1018,NO
0.2266,0.2541,YES
0.1648,0.1018,NO
0.2745,1.0,YES
0.1508,0.0367,NO
0.2653,1.0,YES
0.1206,0.145,NO
0.1613,0.145,NO
0.1611,0.20199999999999999,NO
0.1018,0.145,NO
0.152,0.0676,YES
0.1186,0.0407,NO
0.1207,0.1311,YES
0.1201,0.1468,NO
0.10300000000000001,0.0635,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.2985,YES
0.0981,0.1548,NO
0.0792,0.071,NO
0.2917,1.0,YES
0.1836,0.183,NO
0.3039,1.0,YES
0.1342,0.1023,NO
0.1448,0.1477,NO
0.1036,0.2003,NO
0.0702,0.0885,NO
0.1825,0.0818,NO
0.2937,1.0,YES
0.1772,0.07400000000000001,NO
0.5728,1.0,YES
0.0892,0.1481,NO
0.4594,1.0,YES
0.1677,0.073,NO
0.1461,0.2519,NO
0.2985,0.2045,NO
0.1348,0.1116,NO
0.2479,0.2732,YES
0.2298,0.2045,NO
0.2345,0.2078,YES
0.08900000000000001,0.1233,NO
0.0394,0.1233,NO
0.1381,0.1299,NO
0.2108,0.1785,NO
0.0676,0.1713,NO
0.0957,0.1766,NO
0.0963,0.183,NO
0.0435,0.1233,NO
0.2592,0.2818,NO
0.1291,0.1138,NO
0.0785,0.0816,NO
0.1052,0.0891,NO
0.4225,0.3807,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.0772,NO
0.0711,0.0711,NO
0.0797,0.0516,NO
0.0531,0.14800000000000002,NO
0.1551,0.1132,NO
0.077,0.0996,NO
0.0463,0.10800000000000001,NO
0.0745,0.1554,NO
0.1014,0.1443,NO
0.0541,0.10800000000000001,NO
0.1685,0.1766,NO
0.0541,0.1187,NO
0.2105,0.2266,NO
0.1239,0.1854,YES
0.289,0.1854,YES
0.2752,0.1208,NO
0.1653,0.0394,NO
0.0814,0.1137,NO
0.0623,0.1208,NO
0.32899999999999996,0.1297,YES
0.1249,0.3686,YES
0.0968,0.1208,NO
0.1519,0.0996,NO
0.0533,0.0543,NO
0.1784,0.0224,NO
0.1661,0.053,NO
0.1504,0.0522,NO
0.1562,0.14800000000000002,NO
0.3075,0.3686,YES
0.0597,0.0312,NO
0.1815,0.3686,YES
0.0336,0.1137,NO
0.3735,0.0878,YES
0.0877,0.0308,NO
0.1163,0.0996,NO
0.0418,0.0996,NO
0.1354,0.0996,NO
0.0948,0.0996,NO
0.1407,0.1208,NO
0.0821,0.0328,NO
0.0894,0.1208,NO
0.0416,0.0494,NO
0.0131,0.0216,NO
0.1203,0.3362,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.2373,YES
0.0498,0.1366,NO
0.0139,0.1,NO
0.1999,0.3362,YES
0.1109,0.183,NO
0.1389,0.3362,YES
0.0996,0.1023,NO
0.1977,0.1049,NO
0.1726,0.2043,NO
0.1805,0.2227,NO
0.0204,0.1,NO
0.2123,1.0,YES
0.0198,0.1,NO
0.3536,1.0,YES
0.1039,0.0498,NO
0.2827,1.0,YES
0.0426,0.1012,NO
0.0387,0.2519,NO
0.1228,0.2125,NO
0.0373,0.0948,NO
0.1359,0.2148,YES
0.0808,0.1495,NO
0.1119,0.1934,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1401,NO
0.1555,0.0445,NO
0.0906,0.1283,NO
0.107,0.1401,NO
0.226,0.1369,YES
0.4184,1.0,YES
0.1111,0.1401,NO
0.1017,0.0348,NO
0.09699999999999999,0.0906,NO
0.1058,0.0182,NO
0.1741,0.0887,NO
0.1373,0.0633,NO
0.132,0.17300000000000001,NO
0.1138,0.4144,YES
0.0766,0.0978,NO
0.3242,0.4181,YES
0.0297,0.1283,NO
0.3407,0.27399999999999997,YES
0.0387,0.0993,NO
0.0621,0.0302,NO
0.076,0.1267,NO
0.1266,0.1267,NO
0.0726,0.0484,NO
0.192,0.1401,NO
0.1128,0.1267,NO
0.0813,0.1401,NO
0.1238,0.1495,NO
0.0659,0.0434,NO
0.0991,0.1396,NO
0.2168,0.1396,NO
0.0941,0.1671,NO
0.1226,0.2963,NO
0.0797,0.1579,NO
0.0869,0.0544,NO
0.1921,0.1396,NO
0.2119,1.0,YES
0.0845,0.2347,NO
0.1963,0.27899999999999997,YES
0.24100000000000002,0.151,NO
0.263,0.1834,NO
0.2504,0.2036,NO
0.1414,0.0988,NO
0.0983,0.1906,NO
0.1658,0.0959,NO
0.1333,0.1671,NO
0.2072,0.0473,NO
0.1519,0.166,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1358,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1576,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1398,NO
0.1584,0.0391,NO
0.065,0.063,NO
0.0678,0.1035,NO
0.1652,0.35200000000000004,YES
0.4499,1.0,YES
0.0947,0.1163,NO
0.1079,0.036000000000000004,NO
0.0645,0.0691,NO
0.1095,0.0609,NO
0.1665,0.0887,NO
0.1472,0.0655,NO
0.1463,0.0437,NO
0.1261,1.0,YES
0.0528,0.0978,NO
0.3791,1.0,YES
0.0329,0.0553,NO
0.3577,0.27399999999999997,YES
0.062,0.0836,NO
0.0477,0.0559,NO
0.0457,0.1143,NO
0.1274,0.0559,NO
0.0681,0.0484,NO
0.1427,0.1163,NO
0.0804,0.0281,NO
0.0769,0.1163,NO
0.1422,0.1553,NO
0.0613,0.0205,NO
0.1484,0.12300000000000001,NO
0.1778,0.2061,NO
0.1025,0.161,NO
0.1545,0.2963,NO
0.1529,0.0377,NO
0.1098,0.0119,NO
0.1753,0.233,NO
0.1807,0.3805,YES
0.134,0.2347,NO
0.2818,0.27899999999999997,YES
0.2438,0.151,NO
0.2385,0.2061,NO
0.2176,0.2113,NO
0.0807,0.159,NO
0.0972,0.20600000000000002,NO
0.0862,0.1544,NO
0.0815,0.1701,NO
0.2286,0.0473,NO
0.0804,0.166,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,0.245,YES
0.1937,0.233,NO
0.1151,1.0,YES
0.1052,0.233,NO
