DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_64,Associated
0.1535,0.1949,NO
0.4159,1.0,YES
0.1827,0.4103,NO
0.1097,0.1279,NO
0.5448,1.0,YES
0.191,0.2078,NO
0.4381,1.0,YES
0.1528,0.1374,NO
0.3264,0.5402,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.1957,NO
0.21899999999999997,0.5293,NO
0.1398,0.1747,NO
0.3673,0.537,NO
0.1451,0.3122,NO
0.2637,0.3889,NO
0.1991,0.2975,NO
0.1784,0.5079,NO
0.3767,0.5719,NO
0.1917,0.5079,NO
0.3794,1.0,YES
0.3359,0.6436,NO
0.2874,1.0,YES
0.0798,0.1537,NO
0.0364,0.2418,NO
0.2475,0.5483,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.6847,YES
0.1233,0.3708,NO
0.0474,0.1537,NO
0.2799,0.7944,YES
0.2328,0.3591,NO
0.2608,0.7944,YES
0.1095,0.2375,NO
0.2365,0.5221,NO
0.2061,0.5221,NO
0.2048,0.5221,NO
0.0456,0.1537,NO
0.1795,1.0,YES
0.0442,0.1477,NO
0.27,1.0,YES
0.1224,0.2026,NO
0.1913,1.0,YES
0.2397,0.5141,NO
0.2111,0.8778,NO
0.2935,0.8778,NO
0.1155,0.8778,NO
0.243,0.7944,YES
0.1959,0.8778,NO
0.198,1.0,YES
0.1636,0.1585,NO
0.1646,0.2005,NO
0.3881,1.0,YES
0.1762,0.6479,NO
0.1649,0.6479,NO
0.4197,1.0,YES
0.1681,0.2984,NO
0.153,0.1381,NO
0.4738,1.0,YES
0.159,0.439,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.38799999999999996,NO
0.1542,0.2863,NO
0.1277,0.3473,NO
0.1775,0.2042,NO
0.2106,0.6479,NO
0.1654,0.1823,NO
0.3557,0.6479,NO
0.0902,0.1871,NO
0.2663,0.4729,NO
0.2218,0.3581,NO
0.1764,0.3927,NO
0.3901,0.4462,NO
0.21600000000000003,0.3738,NO
0.402,0.7803,YES
0.3584,0.5692,NO
0.3239,1.0,YES
0.0467,0.221,NO
0.0184,0.2248,NO
0.0544,0.5483,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6847,YES
0.0389,0.1401,NO
0.0098,0.221,NO
0.1204,0.5022,YES
0.1152,0.3283,NO
0.0434,0.6283,YES
0.0994,0.1766,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7852,NO
0.0632,0.221,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.2833,NO
0.1212,1.0,YES
0.015,0.2878,NO
0.0714,0.3862,NO
0.0698,0.5265,NO
0.035,0.1591,NO
0.0672,0.7068,YES
0.0378,0.4619,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4057,NO
0.1548,0.4952,NO
0.1459,0.4952,NO
0.1506,0.4057,NO
0.2394,0.345,YES
0.3693,1.0,YES
0.1404,0.4057,NO
0.0758,0.3269,NO
0.1517,0.4057,NO
0.067,0.3269,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6202,NO
0.0844,1.0,YES
0.095,0.3722,NO
0.2419,0.9606,YES
0.026000000000000002,0.4952,NO
0.2985,0.9717,YES
0.0377,0.2458,NO
0.102,0.3269,NO
0.0927,0.3547,NO
0.1259,0.3547,NO
0.1193,0.3547,NO
0.2177,0.3988,NO
0.15,0.3547,NO
0.0996,0.4952,NO
0.0839,0.1585,NO
0.0672,0.2752,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.3709,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.1977,NO
0.3771,1.0,YES
0.0765,0.1308,NO
0.3042,0.5147,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.2557,NO
0.1127,0.7517,YES
0.0773,0.2282,NO
0.3002,1.0,YES
0.0821,0.2776,NO
0.1969,0.4963,YES
0.1353,0.2831,NO
0.0942,0.4834,NO
0.3023,0.531,NO
0.1177,0.4834,NO
0.2966,0.9284,YES
0.2621,0.6789,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.3044,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.4103,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.6074,NO
0.2277,0.38799999999999996,NO
0.1763,0.4246,NO
0.1744,0.3659,NO
0.0948,0.2339,NO
0.152,0.7517,YES
0.0882,0.2247,NO
0.2267,1.0,YES
0.1968,0.506,NO
0.1574,0.4963,YES
0.2134,0.6074,NO
0.1846,0.7974,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.1422,NO
0.1099,0.2248,NO
0.526,1.0,YES
0.1623,1.0,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.3772,NO
0.1622,0.1337,NO
0.3372,1.0,YES
0.1102,0.2778,NO
0.3901,1.0,YES
0.1022,0.1837,NO
0.1483,0.38799999999999996,NO
0.0862,0.36700000000000005,NO
0.0629,0.2894,NO
0.2034,0.2557,NO
0.1682,0.7517,YES
0.1975,0.2282,NO
0.3422,1.0,YES
0.1773,0.3187,NO
0.2514,0.4963,YES
0.1754,0.3977,NO
0.1301,0.679,NO
0.3619,0.679,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1526,NO
0.0732,0.3044,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.1337,NO
0.5229,1.0,YES
0.1003,0.0152,NO
0.3604,1.0,YES
0.08800000000000001,0.0,NO
0.2859,0.38799999999999996,NO
0.1263,0.4246,NO
0.1497,0.3345,NO
0.1047,0.2557,NO
0.1031,0.7517,YES
0.1016,0.2282,NO
0.3066,1.0,YES
0.0639,0.506,NO
0.2147,0.4963,YES
0.1277,0.2695,NO
0.0813,0.2469,NO
0.3135,0.5719,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.6789,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.2248,NO
0.1028,0.5483,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6847,YES
0.094,0.1658,NO
0.0554,0.1337,NO
0.2037,0.5022,YES
0.1971,0.6109,NO
0.1126,0.6283,YES
0.1418,0.3287,NO
0.2488,0.4862,NO
0.2731,0.4696,NO
0.2523,0.485,NO
0.1698,0.1985,NO
0.2266,1.0,YES
0.1648,0.1763,NO
0.2745,1.0,YES
0.1508,0.2026,NO
0.2653,1.0,YES
0.1206,0.4983,NO
0.1613,0.5464,NO
0.1611,0.6109,NO
0.1018,0.2961,NO
0.152,0.7068,YES
0.1186,0.4619,NO
0.1207,1.0,YES
0.1201,0.1709,NO
0.10300000000000001,0.2248,NO
0.254,0.5615,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6847,YES
0.0981,0.1905,NO
0.0792,0.1337,NO
0.2917,0.5865,YES
0.1836,0.3019,NO
0.3039,0.6283,YES
0.1342,0.151,NO
0.1448,0.2276,NO
0.1036,0.1853,NO
0.0702,0.2833,NO
0.1825,0.1436,NO
0.2937,1.0,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.2026,NO
0.4594,1.0,YES
0.1677,0.3405,NO
0.1461,0.457,NO
0.2985,0.5265,NO
0.1348,0.4027,NO
0.2479,0.7068,YES
0.2298,0.4619,NO
0.2345,1.0,YES
0.08900000000000001,0.2769,NO
0.0394,0.4212,NO
0.1381,0.3914,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.4172,NO
0.0963,0.4548,NO
0.0435,0.0606,NO
0.2592,0.5987,NO
0.1291,0.3073,NO
0.0785,0.3941,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.243,NO
0.0711,0.3776,NO
0.0797,0.243,NO
0.0531,0.3776,NO
0.1551,0.3802,NO
0.077,0.3776,NO
0.0463,0.2128,NO
0.0745,0.3073,NO
0.1014,0.3073,NO
0.0541,0.3073,NO
0.1685,0.3914,NO
0.0541,0.2519,NO
0.2105,0.3914,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.21600000000000003,NO
0.0814,0.21600000000000003,NO
0.0623,0.2116,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2116,NO
0.1519,0.1441,NO
0.0533,0.2116,NO
0.1784,0.1441,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3218,NO
0.3075,1.0,YES
0.0597,0.1868,NO
0.1815,1.0,YES
0.0336,0.21600000000000003,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1688,NO
0.0418,0.1441,NO
0.1354,0.1441,NO
0.0948,0.1441,NO
0.1407,0.1763,NO
0.0821,0.1437,NO
0.0894,0.1763,NO
0.0416,0.1584,NO
0.0131,0.2248,NO
0.1203,0.5483,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6847,YES
0.0498,0.1936,NO
0.0139,0.1337,NO
0.1999,0.5022,YES
0.1109,0.3019,NO
0.1389,0.6283,YES
0.0996,0.0542,NO
0.1977,0.4256,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.1146,NO
0.2123,1.0,YES
0.0198,0.0896,NO
0.3536,1.0,YES
0.1039,0.2026,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.457,NO
0.1228,0.5265,NO
0.0373,0.2002,NO
0.1359,0.7068,YES
0.0808,0.4619,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.245,NO
0.1555,0.0848,NO
0.0906,0.0492,NO
0.107,0.245,NO
0.226,0.316,YES
0.4184,1.0,YES
0.1111,0.245,NO
0.1017,0.2506,NO
0.09699999999999999,0.245,NO
0.1058,0.2506,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3481,NO
0.1138,1.0,YES
0.0766,0.0885,NO
0.3242,1.0,YES
0.0297,0.0862,NO
0.3407,1.0,YES
0.0387,0.0872,NO
0.0621,0.1844,NO
0.076,0.2506,NO
0.1266,0.2506,NO
0.0726,0.2506,NO
0.192,0.1776,NO
0.1128,0.1664,NO
0.0813,0.2094,NO
0.1238,0.2831,NO
0.0659,0.2411,NO
0.0991,0.1787,NO
0.2168,0.3384,NO
0.0941,0.1965,NO
0.1226,0.2268,NO
0.0797,0.2472,NO
0.0869,0.2831,NO
0.1921,0.1787,NO
0.2119,1.0,YES
0.0845,0.2166,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.2831,NO
0.0983,0.3611,NO
0.1658,0.2831,NO
0.1333,0.2359,NO
0.2072,0.2831,NO
0.1519,0.1755,NO
0.1227,0.5181,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1787,NO
0.09699999999999999,0.4,YES
0.11900000000000001,0.1787,NO
0.3612,1.0,YES
0.0488,0.9863,YES
0.2823,0.2009,NO
0.1584,0.2289,NO
0.065,0.2289,NO
0.0678,0.1567,NO
0.1652,0.3287,YES
0.4499,1.0,YES
0.0947,0.1578,NO
0.1079,0.2223,NO
0.0645,0.1438,NO
0.1095,0.2223,NO
0.1665,0.2636,NO
0.1472,0.2546,NO
0.1463,0.263,NO
0.1261,1.0,YES
0.0528,0.1972,NO
0.3791,1.0,YES
0.0329,0.2289,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.1152,NO
0.0457,0.2223,NO
0.1274,0.2223,NO
0.0681,0.2223,NO
0.1427,0.1618,NO
0.0804,0.1102,NO
0.0769,0.2289,NO
0.1422,0.418,NO
0.0613,0.1109,NO
0.1484,0.2904,NO
0.1778,0.3384,NO
0.1025,0.1965,NO
0.1545,0.4563,NO
0.1529,0.4224,NO
0.1098,0.418,NO
0.1753,0.2211,NO
0.1807,1.0,YES
0.134,0.3635,NO
0.2818,1.0,YES
0.2438,0.2134,NO
0.2385,0.0441,NO
0.2176,0.1733,NO
0.0807,0.418,NO
0.0972,0.5133,NO
0.0862,0.418,NO
0.0815,0.4343,NO
0.2286,0.418,NO
0.0804,0.3295,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.4855,NO
