DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_81,Associated
0.0515,0.0807,NO
0.1207,0.1015,NO
0.1912,0.1479,NO
0.14,0.1608,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,0.3235,YES
0.2206,0.1171,NO
0.2003,0.3235,YES
0.1168,0.051,NO
0.0727,0.1553,NO
0.0714,0.1348,NO
0.10800000000000001,0.1377,NO
0.2886,0.2061,NO
0.1427,0.1508,NO
0.0855,0.1986,NO
0.0605,0.1579,NO
0.0532,0.0544,NO
0.1421,0.1525,NO
0.4397,1.0,YES
0.0607,0.1412,NO
0.2347,1.0,YES
0.2118,0.1978,NO
0.2048,0.1697,NO
0.2045,0.1978,NO
0.0849,0.1348,NO
0.1035,0.2184,NO
0.0824,0.1544,NO
0.0975,0.2184,NO
0.1702,0.1542,NO
0.1518,0.2184,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,0.2631,YES
0.1375,0.1526,NO
0.1128,0.267,YES
0.099,0.1219,NO
0.1069,0.17,NO
0.0451,0.0544,NO
0.5095,1.0,YES
0.1431,0.1349,YES
0.1227,0.27899999999999997,YES
0.2847,1.0,YES
0.2237,0.1924,NO
0.1065,0.0711,NO
0.3266,0.4186,YES
0.0974,0.2938,NO
0.3289,0.284,YES
0.1059,0.2938,NO
0.2131,0.2099,NO
0.1496,0.179,NO
0.1474,0.2203,NO
0.0902,0.136,NO
0.0993,0.2328,YES
0.0875,0.0908,NO
0.2369,0.27899999999999997,YES
0.2129,0.1499,NO
0.1321,0.27899999999999997,YES
0.1271,0.2938,NO
0.08,0.1426,NO
0.3025,0.2844,NO
0.12,0.2938,NO
0.3399,1.0,YES
0.2516,0.2938,NO
0.2081,1.0,YES
0.1799,0.1741,NO
0.1547,0.0272,NO
0.3595,0.47700000000000004,YES
0.2156,0.0513,NO
0.1535,0.1119,NO
0.4159,0.3803,YES
0.1827,0.1955,NO
0.1097,0.0339,NO
0.5448,0.4286,YES
0.191,0.2742,NO
0.4381,1.0,YES
0.1528,0.2742,NO
0.3264,0.1001,NO
0.3203,0.0724,NO
0.2648,0.044000000000000004,NO
0.171,0.0899,NO
0.21899999999999997,0.1935,NO
0.1398,0.0748,NO
0.3673,0.0988,NO
0.1451,0.0627,NO
0.2637,0.141,NO
0.1991,0.2742,NO
0.1784,0.1709,NO
0.3767,0.1764,NO
0.1917,0.2742,NO
0.3794,1.0,YES
0.3359,0.2742,NO
0.2874,0.47700000000000004,YES
0.0798,0.1248,NO
0.0364,0.1768,NO
0.2475,1.0,YES
0.2794,0.3672,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.1768,NO
0.0474,0.071,NO
0.2799,1.0,YES
0.2328,0.0912,NO
0.2608,1.0,YES
0.1095,0.1023,NO
0.2365,0.1217,NO
0.2061,0.1632,NO
0.2048,0.0906,NO
0.0456,0.0818,NO
0.1795,1.0,YES
0.0442,0.0806,NO
0.27,1.0,YES
0.1224,0.1481,NO
0.1913,1.0,YES
0.2397,0.2818,NO
0.2111,0.2192,NO
0.2935,0.2818,NO
0.1155,0.069,NO
0.243,0.3333,YES
0.1959,0.2113,NO
0.198,1.0,YES
0.1636,0.0537,NO
0.1646,0.079,NO
0.3881,0.2648,YES
0.1762,0.11199999999999999,NO
0.1649,0.24600000000000002,NO
0.4197,1.0,YES
0.1681,0.147,NO
0.153,0.0175,NO
0.4738,0.3641,YES
0.159,0.2848,NO
0.493,0.3131,YES
0.1456,0.2848,NO
0.2244,0.0612,NO
0.1542,0.0768,NO
0.1277,0.171,NO
0.1775,0.0642,NO
0.2106,0.0596,NO
0.1654,0.0331,NO
0.3557,0.24600000000000002,NO
0.0902,0.0421,NO
0.2663,0.24600000000000002,NO
0.2218,0.2848,NO
0.1764,0.1285,NO
0.3901,0.2493,NO
0.21600000000000003,0.2848,NO
0.402,1.0,YES
0.3584,0.2848,NO
0.3239,1.0,YES
0.0467,0.1566,NO
0.0184,0.0836,NO
0.0544,0.1484,YES
0.1967,0.3672,YES
0.1251,0.3236,YES
0.0526,0.1484,YES
0.0389,0.1548,NO
0.0098,0.044000000000000004,NO
0.1204,0.1484,YES
0.1152,0.0525,NO
0.0434,0.1484,YES
0.0994,0.1023,NO
0.171,0.1252,NO
0.1733,0.1632,NO
0.1785,0.1625,NO
0.0632,0.0785,NO
0.1652,1.0,YES
0.0614,0.0474,NO
0.1533,1.0,YES
0.1347,0.0737,NO
0.1212,1.0,YES
0.015,0.1175,NO
0.0714,0.0756,NO
0.0698,0.1488,NO
0.035,0.0546,NO
0.0672,0.1379,YES
0.0378,0.1242,NO
0.0637,0.1484,YES
0.3024,0.4428,YES
0.0482,1.0,YES
0.3634,0.1955,NO
0.1548,0.0586,NO
0.1459,0.1955,NO
0.1506,0.1955,NO
0.2394,1.0,YES
0.3693,0.3413,YES
0.1404,0.1955,NO
0.0758,0.0539,NO
0.1517,0.1955,NO
0.067,0.0465,NO
0.2131,0.092,NO
0.16,0.1528,NO
0.1446,0.2274,NO
0.0844,0.3331,YES
0.095,0.1009,NO
0.2419,0.4035,YES
0.026000000000000002,0.1955,NO
0.2985,0.2669,YES
0.0377,0.1955,NO
0.102,0.1665,NO
0.0927,0.1218,NO
0.1259,0.1665,NO
0.1193,0.0602,NO
0.2177,0.1659,NO
0.15,0.0913,NO
0.0996,0.1955,NO
0.0839,0.1741,NO
0.0672,0.079,NO
0.3068,1.0,YES
0.1154,0.2996,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.1955,NO
0.0677,0.0711,NO
0.5456,1.0,YES
0.0938,0.1763,NO
0.3771,1.0,YES
0.0765,0.1763,NO
0.3042,0.23600000000000002,NO
0.1867,0.1848,NO
0.2024,0.2778,NO
0.084,0.0973,NO
0.1127,0.2337,YES
0.0773,0.0908,NO
0.3002,1.0,YES
0.0821,0.1499,NO
0.1969,1.0,YES
0.1353,0.1265,NO
0.0942,0.2192,NO
0.3023,0.2493,NO
0.1177,0.1165,NO
0.2966,1.0,YES
0.2621,0.2616,NO
0.3631,1.0,YES
0.1178,0.1741,NO
0.0474,0.1931,NO
0.4277,1.0,YES
0.2214,0.1349,YES
0.2007,0.3451,YES
0.2467,1.0,YES
0.2192,0.1955,NO
0.1165,0.0711,NO
0.3035,0.4286,YES
0.1886,0.2145,NO
0.2922,1.0,YES
0.1088,0.2672,NO
0.2277,0.2099,NO
0.1763,0.1848,NO
0.1744,0.2193,NO
0.0948,0.136,NO
0.152,0.2292,YES
0.0882,0.0908,NO
0.2267,0.3451,YES
0.1968,0.1499,NO
0.1574,0.3451,YES
0.2134,0.2672,NO
0.1846,0.2672,NO
0.3004,0.2844,NO
0.1322,0.1165,NO
0.3039,1.0,YES
0.2341,0.2714,NO
0.2137,1.0,YES
0.1342,0.17,NO
0.1099,0.1184,NO
0.526,1.0,YES
0.1623,0.2996,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.1867,NO
0.1622,0.0711,NO
0.3372,1.0,YES
0.1102,0.2904,NO
0.3901,1.0,YES
0.1022,0.2904,NO
0.1483,0.2099,NO
0.0862,0.1848,NO
0.0629,0.1085,NO
0.2034,0.0818,NO
0.1682,0.2337,YES
0.1975,0.0806,NO
0.3422,1.0,YES
0.1773,0.1481,NO
0.2514,1.0,YES
0.1754,0.2904,NO
0.1301,0.2192,NO
0.3619,0.2444,NO
0.1715,0.2904,NO
0.3452,1.0,YES
0.3259,0.2904,NO
0.258,1.0,YES
0.0709,0.17,NO
0.0732,0.079,NO
0.3094,1.0,YES
0.1091,0.1349,YES
0.0665,0.3077,YES
0.2941,1.0,YES
0.0664,0.1924,NO
0.0556,0.0711,NO
0.5229,0.4186,YES
0.1003,0.1183,NO
0.3604,0.4507,YES
0.08800000000000001,0.0884,NO
0.2859,0.2099,NO
0.1263,0.1848,NO
0.1497,0.1085,NO
0.1047,0.136,NO
0.1031,0.1662,YES
0.1016,0.073,NO
0.3066,0.3077,YES
0.0639,0.0613,NO
0.2147,0.3077,YES
0.1277,0.1265,NO
0.0813,0.1426,NO
0.3135,0.2844,NO
0.1095,0.1165,NO
0.302,1.0,YES
0.2369,0.2714,NO
0.4263,1.0,YES
0.1151,0.1566,NO
0.0905,0.1202,NO
0.1028,1.0,YES
0.3566,0.3465,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.1548,NO
0.0554,0.071,NO
0.2037,1.0,YES
0.1971,0.2335,NO
0.1126,1.0,YES
0.1418,0.2335,NO
0.2488,0.1252,NO
0.2731,0.0722,NO
0.2523,0.2048,NO
0.1698,0.1202,NO
0.2266,0.3086,YES
0.1648,0.0806,NO
0.2745,1.0,YES
0.1508,0.1481,NO
0.2653,1.0,YES
0.1206,0.20199999999999999,NO
0.1613,0.2192,NO
0.1611,0.20199999999999999,NO
0.1018,0.0546,NO
0.152,0.2732,YES
0.1186,0.2113,NO
0.1207,1.0,YES
0.1201,0.1566,NO
0.10300000000000001,0.0969,NO
0.254,0.3313,YES
0.3285,0.3672,YES
0.3624,0.3313,YES
0.2593,0.3313,YES
0.0981,0.1548,NO
0.0792,0.044000000000000004,NO
0.2917,0.3313,YES
0.1836,0.2252,NO
0.3039,0.3313,YES
0.1342,0.2252,NO
0.1448,0.1252,NO
0.1036,0.1632,NO
0.0702,0.0906,NO
0.1825,0.0785,NO
0.2937,1.0,YES
0.1772,0.0864,NO
0.5728,1.0,YES
0.0892,0.0737,NO
0.4594,1.0,YES
0.1677,0.2045,NO
0.1461,0.0947,NO
0.2985,0.1488,NO
0.1348,0.2045,NO
0.2479,0.2425,YES
0.2298,0.2045,NO
0.2345,0.3313,YES
0.08900000000000001,0.0687,NO
0.0394,0.1233,NO
0.1381,0.1766,NO
0.2108,0.18899999999999997,NO
0.0676,0.1588,NO
0.0957,0.2195,NO
0.0963,0.2073,NO
0.0435,0.039,NO
0.2592,0.1588,NO
0.1291,0.0467,NO
0.0785,0.1653,NO
0.1052,0.0403,NO
0.4225,0.4103,YES
0.3368,0.3524,YES
0.3938,1.0,YES
0.0766,0.1233,NO
0.0711,0.185,NO
0.0797,0.0516,NO
0.0531,0.1588,NO
0.1551,0.0464,NO
0.077,0.1588,NO
0.0463,0.1443,NO
0.0745,0.1813,NO
0.1014,0.1443,NO
0.0541,0.0354,NO
0.1685,0.1931,NO
0.0541,0.1642,NO
0.2105,0.1766,NO
0.1239,0.4428,YES
0.289,1.0,YES
0.2752,0.1415,NO
0.1653,0.115,NO
0.0814,0.063,NO
0.0623,0.1208,NO
0.32899999999999996,1.0,YES
0.1249,0.3413,YES
0.0968,0.0337,NO
0.1519,0.0771,NO
0.0533,0.0784,NO
0.1784,0.0771,NO
0.1661,0.1557,NO
0.1504,0.1528,NO
0.1562,0.1557,NO
0.3075,1.0,YES
0.0597,0.0381,NO
0.1815,0.4181,YES
0.0336,0.1222,NO
0.3735,0.3686,YES
0.0877,0.1222,NO
0.1163,0.1565,NO
0.0418,0.1218,NO
0.1354,0.1565,NO
0.0948,0.0602,NO
0.1407,0.1208,NO
0.0821,0.0913,NO
0.0894,0.0804,NO
0.0416,0.1566,NO
0.0131,0.0999,NO
0.1203,0.3362,YES
0.2886,0.3672,YES
0.2879,0.3362,YES
0.1294,0.3362,YES
0.0498,0.1548,NO
0.0139,0.044000000000000004,NO
0.1999,0.3362,YES
0.1109,0.1495,NO
0.1389,0.3362,YES
0.0996,0.1495,NO
0.1977,0.1252,NO
0.1726,0.1632,NO
0.1805,0.2227,NO
0.0204,0.0785,NO
0.2123,1.0,YES
0.0198,0.0864,NO
0.3536,1.0,YES
0.1039,0.0737,NO
0.2827,1.0,YES
0.0426,0.1495,NO
0.0387,0.0737,NO
0.1228,0.1488,NO
0.0373,0.1495,NO
0.1359,0.2117,YES
0.0808,0.1495,NO
0.1119,0.3362,YES
0.3458,1.0,YES
0.0264,0.4242,YES
0.3473,0.1531,NO
0.1555,0.1272,NO
0.0906,0.0669,NO
0.107,0.1401,NO
0.226,0.4144,YES
0.4184,0.1414,YES
0.1111,0.0692,NO
0.1017,0.0824,NO
0.09699999999999999,0.0381,NO
0.1058,0.1173,NO
0.1741,0.0619,NO
0.1373,0.0636,NO
0.132,0.17300000000000001,NO
0.1138,0.4242,YES
0.0766,0.1033,NO
0.3242,0.1774,YES
0.0297,0.0993,NO
0.3407,1.0,YES
0.0387,0.0993,NO
0.0621,0.1173,NO
0.076,0.1173,NO
0.1266,0.1173,NO
0.0726,0.0249,NO
0.192,0.1401,NO
0.1128,0.038,NO
0.0813,0.0906,NO
0.1238,0.1686,NO
0.0659,0.0261,NO
0.0991,0.2688,NO
0.2168,0.1926,NO
0.0941,0.1396,NO
0.1226,0.2963,NO
0.0797,0.0471,NO
0.0869,0.01,NO
0.1921,0.2252,NO
0.2119,1.0,YES
0.0845,0.1396,NO
0.1963,1.0,YES
0.24100000000000002,0.2074,NO
0.263,0.1834,NO
0.2504,0.2074,NO
0.1414,0.0988,NO
0.0983,0.1906,NO
0.1658,0.0637,NO
0.1333,0.1396,NO
0.2072,0.1339,NO
0.1519,0.166,NO
0.1227,1.0,YES
0.1324,0.3053,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2254,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1576,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1531,NO
0.1584,0.1272,NO
0.065,0.0669,NO
0.0678,0.1035,NO
0.1652,0.4286,YES
0.4499,0.3164,YES
0.0947,0.0692,NO
0.1079,0.0826,NO
0.0645,0.027000000000000003,NO
0.1095,0.0956,NO
0.1665,0.1432,NO
0.1472,0.15,NO
0.1463,0.1432,NO
0.1261,1.0,YES
0.0528,0.1033,NO
0.3791,0.4181,YES
0.0329,0.1292,NO
0.3577,1.0,YES
0.062,0.1292,NO
0.0477,0.0956,NO
0.0457,0.0956,NO
0.1274,0.0956,NO
0.0681,0.0826,NO
0.1427,0.1139,NO
0.0804,0.0826,NO
0.0769,0.075,NO
0.1422,0.1727,NO
0.0613,0.1714,NO
0.1484,0.2688,NO
0.1778,0.1833,NO
0.1025,0.1705,NO
0.1545,0.2963,NO
0.1529,0.1714,NO
0.1098,0.0585,NO
0.1753,0.2252,NO
0.1807,1.0,YES
0.134,0.1705,NO
0.2818,1.0,YES
0.2438,0.2061,NO
0.2385,0.1834,NO
0.2176,0.2061,NO
0.0807,0.0662,NO
0.0972,0.1906,NO
0.0862,0.0807,NO
0.0815,0.1705,NO
0.2286,0.1727,NO
0.0804,0.1705,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2254,NO
0.1151,1.0,YES
0.1052,0.1705,NO
