DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_74,Associated
0.2874,0.1151,YES
0.0798,0.1328,NO
0.0364,0.0635,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.32899999999999996,YES
0.1233,0.1768,NO
0.0474,0.1768,NO
0.2799,0.32899999999999996,YES
0.2328,0.3374,NO
0.2608,1.0,YES
0.1095,0.33,NO
0.2365,0.2585,NO
0.2061,0.1719,NO
0.2048,0.2585,NO
0.0456,0.1768,NO
0.1795,1.0,YES
0.0442,0.0806,NO
0.27,1.0,YES
0.1224,0.1481,NO
0.1913,1.0,YES
0.2397,0.3374,NO
0.2111,0.3374,NO
0.2935,0.2298,NO
0.1155,0.3374,NO
0.243,1.0,YES
0.1959,0.33,NO
0.198,1.0,YES
0.1636,0.0633,NO
0.1646,0.0358,NO
0.3881,0.24600000000000002,YES
0.1762,0.3036,NO
0.1649,0.24600000000000002,NO
0.4197,0.4534,YES
0.1681,0.0666,NO
0.153,0.0372,NO
0.4738,0.4155,YES
0.159,0.2848,NO
0.493,0.4534,YES
0.1456,0.0373,NO
0.2244,0.0887,NO
0.1542,0.0768,NO
0.1277,0.0887,NO
0.1775,0.0372,NO
0.2106,0.24600000000000002,NO
0.1654,0.0485,NO
0.3557,0.24600000000000002,NO
0.0902,0.0364,NO
0.2663,0.3036,NO
0.2218,0.2848,NO
0.1764,0.2848,NO
0.3901,0.113,NO
0.21600000000000003,0.2848,NO
0.402,0.4155,YES
0.3584,0.2147,NO
0.3239,0.4155,YES
0.0467,0.0976,NO
0.0184,0.0855,NO
0.0544,0.1484,YES
0.1967,0.3465,YES
0.1251,1.0,YES
0.0526,0.1476,YES
0.0389,0.0866,NO
0.0098,0.0855,NO
0.1204,0.1201,YES
0.1152,0.1296,NO
0.0434,0.1484,YES
0.0994,0.0891,NO
0.171,0.1762,NO
0.1733,0.2003,NO
0.1785,0.1762,NO
0.0632,0.0855,NO
0.1652,1.0,YES
0.0614,0.0855,NO
0.1533,0.2937,YES
0.1347,0.0854,NO
0.1212,0.3658,YES
0.015,0.073,NO
0.0714,0.0757,NO
0.0698,0.0818,NO
0.035,0.0546,NO
0.0672,0.1484,YES
0.0378,0.1256,NO
0.0637,0.1484,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.1415,NO
0.1548,0.1033,NO
0.1459,0.0922,NO
0.1506,0.1659,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.1659,NO
0.0758,0.1665,NO
0.1517,0.1659,NO
0.067,0.066,NO
0.2131,0.2374,NO
0.16,0.0819,NO
0.1446,0.2374,NO
0.0844,1.0,YES
0.095,0.1138,NO
0.2419,1.0,YES
0.026000000000000002,0.0576,NO
0.2985,1.0,YES
0.0377,0.0742,NO
0.102,0.1665,NO
0.0927,0.1665,NO
0.1259,0.1665,NO
0.1193,0.1665,NO
0.2177,0.1659,NO
0.15,0.1077,NO
0.0996,0.1659,NO
0.0839,0.1741,NO
0.0672,0.079,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.1661,NO
0.0677,0.0695,NO
0.5456,0.4778,YES
0.0938,0.2649,NO
0.3771,1.0,YES
0.0765,0.0823,NO
0.3042,0.2778,NO
0.1867,0.1698,NO
0.2024,0.2778,NO
0.084,0.0818,NO
0.1127,1.0,YES
0.0773,0.0806,NO
0.3002,1.0,YES
0.0821,0.1481,NO
0.1969,0.2624,YES
0.1353,0.2649,NO
0.0942,0.2649,NO
0.3023,0.2493,NO
0.1177,0.2649,NO
0.2966,1.0,YES
0.2621,0.2326,NO
0.3631,1.0,YES
0.1178,0.1494,NO
0.0474,0.1494,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.1661,NO
0.1165,0.1494,NO
0.3035,1.0,YES
0.1886,0.0419,NO
0.2922,1.0,YES
0.1088,0.0719,NO
0.2277,0.2193,NO
0.1763,0.2118,NO
0.1744,0.2193,NO
0.0948,0.1494,NO
0.152,1.0,YES
0.0882,0.1494,NO
0.2267,1.0,YES
0.1968,0.1499,NO
0.1574,0.2157,YES
0.2134,0.1629,NO
0.1846,0.1262,NO
0.3004,0.2298,NO
0.1322,0.1082,NO
0.3039,1.0,YES
0.2341,0.2714,NO
0.2137,1.0,YES
0.1342,0.0572,NO
0.1099,0.0802,NO
0.526,0.2752,YES
0.1623,0.2879,YES
0.1996,0.2509,YES
0.3297,1.0,YES
0.22699999999999998,0.1184,NO
0.1622,0.1184,NO
0.3372,1.0,YES
0.1102,0.2904,NO
0.3901,1.0,YES
0.1022,0.0801,NO
0.1483,0.2099,NO
0.0862,0.2118,NO
0.0629,0.1325,NO
0.2034,0.1184,NO
0.1682,0.2509,YES
0.1975,0.0515,NO
0.3422,0.2509,YES
0.1773,0.0413,NO
0.2514,0.2879,YES
0.1754,0.2904,NO
0.1301,0.2904,NO
0.3619,0.1109,NO
0.1715,0.2904,NO
0.3452,1.0,YES
0.3259,0.2419,NO
0.258,0.3301,YES
0.0709,0.1741,NO
0.0732,0.0802,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.1661,NO
0.0556,0.0711,NO
0.5229,1.0,YES
0.1003,0.106,NO
0.3604,1.0,YES
0.08800000000000001,0.0823,NO
0.2859,0.2466,NO
0.1263,0.2118,NO
0.1497,0.2466,NO
0.1047,0.0818,NO
0.1031,1.0,YES
0.1016,0.132,NO
0.3066,1.0,YES
0.0639,0.1481,NO
0.2147,0.2626,YES
0.1277,0.1629,NO
0.0813,0.1709,NO
0.3135,0.2493,NO
0.1095,0.1123,NO
0.302,1.0,YES
0.2369,0.2714,NO
0.4263,1.0,YES
0.1151,0.0976,NO
0.0905,0.0635,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.2985,YES
0.094,0.1661,NO
0.0554,0.0091,NO
0.2037,0.2465,YES
0.1971,0.183,NO
0.1126,1.0,YES
0.1418,0.1023,NO
0.2488,0.2045,NO
0.2731,0.1698,NO
0.2523,0.2045,NO
0.1698,0.0818,NO
0.2266,1.0,YES
0.1648,0.0806,NO
0.2745,1.0,YES
0.1508,0.1481,NO
0.2653,0.3658,YES
0.1206,0.1629,NO
0.1613,0.2519,NO
0.1611,0.2298,NO
0.1018,0.0457,NO
0.152,1.0,YES
0.1186,0.2113,NO
0.1207,1.0,YES
0.1201,0.073,NO
0.10300000000000001,0.073,NO
0.254,0.3313,YES
0.3285,0.4264,YES
0.3624,0.3505,YES
0.2593,0.2728,YES
0.0981,0.073,NO
0.0792,0.073,NO
0.2917,0.2418,YES
0.1836,0.2252,NO
0.3039,0.3313,YES
0.1342,0.0891,NO
0.1448,0.1068,NO
0.1036,0.2003,NO
0.0702,0.1068,NO
0.1825,0.0785,NO
0.2937,1.0,YES
0.1772,0.073,NO
0.5728,0.3606,YES
0.0892,0.0491,NO
0.4594,0.4264,YES
0.1677,0.10400000000000001,NO
0.1461,0.10400000000000001,NO
0.2985,0.10400000000000001,NO
0.1348,0.10400000000000001,NO
0.2479,0.3313,YES
0.2298,0.2252,NO
0.2345,0.3313,YES
0.08900000000000001,0.055,NO
0.0394,0.0254,NO
0.1381,0.1723,NO
0.2108,0.18899999999999997,NO
0.0676,0.1191,NO
0.0957,0.1653,NO
0.0963,0.2073,NO
0.0435,0.1243,NO
0.2592,0.2986,NO
0.1291,0.1443,NO
0.0785,0.1506,NO
0.1052,0.0403,NO
0.4225,1.0,YES
0.3368,0.3524,YES
0.3938,1.0,YES
0.0766,0.1243,NO
0.0711,0.185,NO
0.0797,0.083,NO
0.0531,0.0435,NO
0.1551,0.0464,NO
0.077,0.1253,NO
0.0463,0.1443,NO
0.0745,0.1443,NO
0.1014,0.1443,NO
0.0541,0.1443,NO
0.1685,0.1653,NO
0.0541,0.0487,NO
0.2105,0.2229,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.1415,NO
0.1653,0.1256,NO
0.0814,0.1256,NO
0.0623,0.1187,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.0804,NO
0.1519,0.0865,NO
0.0533,0.1256,NO
0.1784,0.066,NO
0.1661,0.1557,NO
0.1504,0.0537,NO
0.1562,0.1557,NO
0.3075,1.0,YES
0.0597,0.1256,NO
0.1815,1.0,YES
0.0336,0.1256,NO
0.3735,1.0,YES
0.0877,0.0742,NO
0.1163,0.0909,NO
0.0418,0.106,NO
0.1354,0.0798,NO
0.0948,0.0865,NO
0.1407,0.1256,NO
0.0821,0.1077,NO
0.0894,0.1256,NO
0.0416,0.0976,NO
0.0131,0.0359,NO
0.1203,0.3362,YES
0.2886,0.3532,YES
0.2879,1.0,YES
0.1294,0.2148,YES
0.0498,0.0999,NO
0.0139,0.0999,NO
0.1999,0.2148,YES
0.1109,0.1495,NO
0.1389,0.3362,YES
0.0996,0.0891,NO
0.1977,0.2227,NO
0.1726,0.2003,NO
0.1805,0.2227,NO
0.0204,0.0999,NO
0.2123,1.0,YES
0.0198,0.066,NO
0.3536,0.4092,YES
0.1039,0.0498,NO
0.2827,0.3658,YES
0.0426,0.1495,NO
0.0387,0.1495,NO
0.1228,0.1166,NO
0.0373,0.1495,NO
0.1359,0.3362,YES
0.0808,0.1256,NO
0.1119,0.3362,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1736,NO
0.1555,0.0545,NO
0.0906,0.0993,NO
0.107,0.1039,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.0445,NO
0.1017,0.0767,NO
0.09699999999999999,0.1736,NO
0.1058,0.0648,NO
0.1741,0.1792,NO
0.1373,0.0618,NO
0.132,0.1792,NO
0.1138,1.0,YES
0.0766,0.0472,NO
0.3242,1.0,YES
0.0297,0.0257,NO
0.3407,0.27399999999999997,YES
0.0387,0.0545,NO
0.0621,0.0152,NO
0.076,0.106,NO
0.1266,0.0683,NO
0.0726,0.0484,NO
0.192,0.1736,NO
0.1128,0.0378,NO
0.0813,0.0546,NO
0.1238,0.1552,NO
0.0659,0.1552,NO
0.0991,0.1199,NO
0.2168,0.1337,NO
0.0941,0.1508,NO
0.1226,0.1358,NO
0.0797,0.1579,NO
0.0869,0.1552,NO
0.1921,0.1358,NO
0.2119,1.0,YES
0.0845,0.1358,NO
0.1963,1.0,YES
0.24100000000000002,0.2074,NO
0.263,0.1697,NO
0.2504,0.2074,NO
0.1414,0.1552,NO
0.0983,0.1671,NO
0.1658,0.1552,NO
0.1333,0.0494,NO
0.2072,0.1339,NO
0.1519,0.1498,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1358,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.047,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1163,NO
0.1584,0.0443,NO
0.065,0.1292,NO
0.0678,0.0963,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.0763,NO
0.1079,0.0826,NO
0.0645,0.1163,NO
0.1095,0.0956,NO
0.1665,0.1432,NO
0.1472,0.0495,NO
0.1463,0.1432,NO
0.1261,1.0,YES
0.0528,0.0488,NO
0.3791,1.0,YES
0.0329,0.0334,NO
0.3577,0.27399999999999997,YES
0.062,0.0473,NO
0.0477,0.0956,NO
0.0457,0.106,NO
0.1274,0.0683,NO
0.0681,0.0826,NO
0.1427,0.1163,NO
0.0804,0.0956,NO
0.0769,0.0763,NO
0.1422,0.0759,NO
0.0613,0.0337,NO
0.1484,0.1705,NO
0.1778,0.1833,NO
0.1025,0.1705,NO
0.1545,0.1561,NO
0.1529,0.1987,NO
0.1098,0.1714,NO
0.1753,0.0669,NO
0.1807,1.0,YES
0.134,0.1705,NO
0.2818,0.1611,YES
0.2438,0.2113,NO
0.2385,0.1834,NO
0.2176,0.2113,NO
0.0807,0.1714,NO
0.0972,0.1705,NO
0.0862,0.1727,NO
0.0815,0.1843,NO
0.2286,0.1727,NO
0.0804,0.166,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.3819,YES
0.2731,1.0,YES
0.1937,0.2254,NO
0.1151,0.3603,YES
0.1052,0.1705,NO
