DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_66,Associated
0.0311,0.1909,NO
0.3081,0.504,YES
0.0406,0.1909,NO
0.1251,0.1769,NO
0.091,0.0795,NO
0.11800000000000001,0.1522,NO
0.1053,0.1107,NO
0.2201,0.0866,NO
0.1351,0.0462,NO
0.1328,0.1342,NO
0.0724,0.3229,NO
0.0244,0.08199999999999999,NO
0.1404,0.6191,YES
0.3348,1.0,YES
0.2937,1.0,YES
0.14300000000000002,0.6191,YES
0.0826,0.2784,NO
0.013000000000000001,0.2011,NO
0.2103,0.4664,YES
0.1395,0.3816,NO
0.1325,0.6191,YES
0.1443,0.2022,NO
0.2165,0.2917,NO
0.1934,0.3569,NO
0.1934,0.3553,NO
0.0572,0.1729,NO
0.2318,1.0,YES
0.0556,0.2011,NO
0.3609,1.0,YES
0.1417,0.1882,NO
0.255,1.0,YES
0.0522,0.3118,NO
0.0677,0.28600000000000003,NO
0.1439,0.4471,NO
0.0494,0.1856,NO
0.1715,0.6191,YES
0.0964,0.4382,NO
0.1343,0.3189,YES
0.1544,0.3496,NO
0.0732,0.2866,NO
0.1975,0.2333,NO
0.2582,0.3132,NO
0.1977,0.3132,NO
0.1701,0.6333,NO
0.1684,0.3331,NO
0.1225,0.3331,NO
0.1458,0.2237,NO
0.4028,1.0,YES
0.1577,0.2756,NO
0.2904,1.0,YES
0.1987,0.3104,NO
0.1756,0.3824,NO
0.1689,0.3104,NO
0.054000000000000006,0.3282,NO
0.1469,0.3132,NO
0.0547,0.318,NO
0.1082,0.1966,NO
0.2019,0.2866,NO
0.1293,0.3438,NO
0.3897,0.7869,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,0.9481,YES
0.2226,0.4758,NO
0.1753,1.0,YES
0.0979,0.2458,NO
0.0985,0.1741,NO
0.0774,0.1168,NO
0.1069,0.5253,YES
0.3647,0.7909,YES
0.2531,1.0,YES
0.1331,0.5253,YES
0.0885,0.2651,NO
0.0604,0.174,NO
0.2068,0.2746,YES
0.2598,0.433,NO
0.106,0.5253,YES
0.1459,0.4576,NO
0.2252,0.3335,NO
0.2571,0.3376,NO
0.2375,0.3108,NO
0.1453,0.1386,NO
0.2245,1.0,YES
0.141,0.1676,NO
0.2623,1.0,YES
0.142,0.1597,NO
0.2555,1.0,YES
0.2049,0.3798,NO
0.2206,0.4576,NO
0.2228,0.4576,NO
0.1032,0.4576,NO
0.1461,0.5253,YES
0.1116,0.2335,NO
0.1326,0.2294,YES
0.1415,0.32,NO
0.0745,0.0551,NO
0.2381,0.42700000000000005,NO
0.19,0.42700000000000005,NO
0.1547,0.3069,NO
0.1997,0.42700000000000005,NO
0.1653,0.3056,NO
0.1536,0.2988,NO
0.1999,0.3011,NO
0.1989,1.0,YES
0.2045,0.42700000000000005,NO
0.2447,1.0,YES
0.2519,0.4316,NO
0.2036,0.4018,NO
0.2033,0.4018,NO
0.0533,0.3282,NO
0.105,0.42700000000000005,NO
0.055999999999999994,0.318,NO
0.1113,0.2577,NO
0.2256,0.1744,NO
0.0989,0.2489,NO
0.1879,0.83,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.42700000000000005,NO
0.1657,0.7607,YES
0.1331,0.3327,NO
0.0949,0.32,NO
0.1339,0.0394,NO
0.22399999999999998,0.3237,NO
0.1967,0.4156,NO
0.1436,0.3069,NO
0.2079,0.4569,NO
0.1339,0.3056,NO
0.0967,0.1104,NO
0.2198,0.3855,NO
0.3428,1.0,YES
0.2344,0.3237,NO
0.1736,1.0,YES
0.1331,0.2522,NO
0.0735,0.35200000000000004,NO
0.0647,0.0595,NO
0.204,0.3282,NO
0.1327,0.4156,NO
0.1655,0.318,NO
0.31,0.3308,NO
0.1309,0.1276,NO
0.2819,0.253,NO
0.4042,0.83,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3432,NO
0.2673,0.7214,YES
0.1726,0.2458,NO
0.1439,0.32,NO
0.0769,0.0994,NO
0.1953,0.4809,NO
0.2342,0.4809,NO
0.2047,0.3827,NO
0.1823,0.4809,NO
0.1684,0.3056,NO
0.1204,0.2636,NO
0.1751,0.2798,NO
0.3579,1.0,YES
0.1828,0.4809,NO
0.2083,1.0,YES
0.2252,0.2912,NO
0.2041,0.3547,NO
0.2007,0.3547,NO
0.0498,0.3282,NO
0.1415,0.4809,NO
0.0515,0.318,NO
0.1207,0.3827,NO
0.1912,0.1539,NO
0.14,0.3827,NO
0.4038,0.83,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.4809,NO
0.2003,0.8232,YES
0.1168,0.2964,NO
0.0727,0.3496,NO
0.0714,0.1712,NO
0.10800000000000001,0.2287,NO
0.2886,0.263,NO
0.1427,0.3069,NO
0.0855,0.6333,NO
0.0605,0.3056,NO
0.0532,0.1712,NO
0.1421,0.15,NO
0.4397,1.0,YES
0.0607,0.1616,NO
0.2347,1.0,YES
0.2118,0.3104,NO
0.2048,0.3824,NO
0.2045,0.0789,NO
0.0849,0.3282,NO
0.1035,0.263,NO
0.0824,0.318,NO
0.0975,0.263,NO
0.1702,0.1712,NO
0.1518,0.3438,NO
0.3372,0.83,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.4758,NO
0.1128,1.0,YES
0.099,0.2458,NO
0.1069,0.3618,NO
0.0451,0.1531,NO
0.5095,1.0,YES
0.1431,0.5061,YES
0.1227,0.2829,YES
0.2847,1.0,YES
0.2237,0.3016,NO
0.1065,0.2734,NO
0.3266,1.0,YES
0.0974,0.2509,NO
0.3289,1.0,YES
0.1059,0.1905,NO
0.2131,0.4413,NO
0.1496,0.474,NO
0.1474,0.3146,NO
0.0902,0.2039,NO
0.0993,0.5061,YES
0.0875,0.2471,NO
0.2369,0.516,YES
0.2129,0.308,NO
0.1321,0.3351,YES
0.1271,0.2703,NO
0.08,0.5358,NO
0.3025,0.5358,NO
0.12,0.24,NO
0.3399,1.0,YES
0.2516,0.5562,NO
0.2081,1.0,YES
0.1799,0.2333,NO
0.1547,0.1531,NO
0.3595,1.0,YES
0.2156,0.2789,NO
0.1535,0.2297,NO
0.4159,0.8451,YES
0.1827,0.2248,NO
0.1097,0.1329,NO
0.5448,0.9051,YES
0.191,0.2942,NO
0.4381,1.0,YES
0.1528,0.2942,NO
0.3264,0.5231,NO
0.3203,0.4456,NO
0.2648,0.3254,NO
0.171,0.1126,NO
0.21899999999999997,0.2611,NO
0.1398,0.1902,NO
0.3673,0.4591,NO
0.1451,0.1725,NO
0.2637,0.2562,NO
0.1991,0.2016,NO
0.1784,0.2942,NO
0.3767,0.2942,NO
0.1917,0.24,NO
0.3794,1.0,YES
0.3359,0.5562,NO
0.2874,1.0,YES
0.0798,0.3229,NO
0.0364,0.0951,NO
0.2475,0.6693,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.6693,YES
0.1233,0.2651,NO
0.0474,0.2544,NO
0.2799,0.586,YES
0.2328,0.5755,NO
0.2608,0.6693,YES
0.1095,0.6083,NO
0.2365,0.2676,NO
0.2061,0.3376,NO
0.2048,0.146,NO
0.0456,0.1928,NO
0.1795,1.0,YES
0.0442,0.2331,NO
0.27,1.0,YES
0.1224,0.2035,NO
0.1913,1.0,YES
0.2397,0.5048,NO
0.2111,0.6231,NO
0.2935,0.6231,NO
0.1155,0.6083,NO
0.243,0.6693,YES
0.1959,0.6231,NO
0.198,0.6062,YES
0.1636,0.2057,NO
0.1646,0.1023,NO
0.3881,0.6838,YES
0.1762,0.5554,NO
0.1649,0.2459,NO
0.4197,1.0,YES
0.1681,0.3433,NO
0.153,0.0888,NO
0.4738,1.0,YES
0.159,0.2424,NO
0.493,1.0,YES
0.1456,0.1436,NO
0.2244,0.534,NO
0.1542,0.2977,NO
0.1277,0.21600000000000003,NO
0.1775,0.1176,NO
0.2106,0.5554,NO
0.1654,0.1834,NO
0.3557,0.516,NO
0.0902,0.1664,NO
0.2663,0.3382,NO
0.2218,0.2612,NO
0.1764,0.5177,NO
0.3901,0.5177,NO
0.21600000000000003,0.1654,NO
0.402,0.6681,YES
0.3584,0.5177,NO
0.3239,0.6773,YES
0.0467,0.11900000000000001,NO
0.0184,0.11599999999999999,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,0.5589,YES
0.0526,1.0,YES
0.0389,0.2784,NO
0.0098,0.1327,NO
0.1204,0.5227,YES
0.1152,0.3027,NO
0.0434,1.0,YES
0.0994,0.1827,NO
0.171,0.3031,NO
0.1733,0.3569,NO
0.1785,0.3002,NO
0.0632,0.1729,NO
0.1652,1.0,YES
0.0614,0.154,NO
0.1533,0.7959999999999999,YES
0.1347,0.304,NO
0.1212,0.6089,YES
0.015,0.0994,NO
0.0714,0.462,NO
0.0698,0.4471,NO
0.035,0.2229,NO
0.0672,1.0,YES
0.0378,0.4444,NO
0.0637,0.4367,YES
0.3024,0.9589,YES
0.0482,1.0,YES
0.3634,0.3389,NO
0.1548,0.3389,NO
0.1459,0.1894,NO
0.1506,0.3389,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.2269,NO
0.0758,0.2808,NO
0.1517,0.3389,NO
0.067,0.2808,NO
0.2131,0.1493,NO
0.16,0.3144,NO
0.1446,0.0756,NO
0.0844,0.2833,YES
0.095,0.3389,NO
0.2419,1.0,YES
0.026000000000000002,0.2045,NO
0.2985,1.0,YES
0.0377,0.1539,NO
0.102,0.1887,NO
0.0927,0.2808,NO
0.1259,0.2457,NO
0.1193,0.2273,NO
0.2177,0.3389,NO
0.15,0.2808,NO
0.0996,0.1894,NO
0.0839,0.3009,NO
0.0672,0.1294,NO
0.3068,1.0,YES
0.1154,0.5502,YES
0.0802,0.3075,YES
0.3166,1.0,YES
0.0868,0.3105,NO
0.0677,0.1123,NO
0.5456,1.0,YES
0.0938,0.3004,NO
0.3771,1.0,YES
0.0765,0.3004,NO
0.3042,0.4829,NO
0.1867,0.42,NO
0.2024,0.42,NO
0.084,0.1441,NO
0.1127,0.5502,YES
0.0773,0.2682,NO
0.3002,0.4637,YES
0.0821,0.2433,NO
0.1969,0.3613,YES
0.1353,0.2411,NO
0.0942,0.4779,NO
0.3023,0.4779,NO
0.1177,0.2028,NO
0.2966,0.8452,YES
0.2621,0.4779,NO
0.3631,0.8452,YES
0.1178,0.3203,NO
0.0474,0.3341,NO
0.4277,1.0,YES
0.2214,0.6385,YES
0.2007,0.4064,YES
0.2467,0.8451,YES
0.2192,0.1939,NO
0.1165,0.3341,NO
0.3035,0.9051,YES
0.1886,0.4565,NO
0.2922,1.0,YES
0.1088,0.4825,NO
0.2277,0.4413,NO
0.1763,0.4456,NO
0.1744,0.122,NO
0.0948,0.1,NO
0.152,0.6385,YES
0.0882,0.3341,NO
0.2267,0.4591,YES
0.1968,0.3341,NO
0.1574,0.4064,YES
0.2134,0.4005,NO
0.1846,0.4825,NO
0.3004,0.4825,NO
0.1322,0.4825,NO
0.3039,1.0,YES
0.2341,0.5562,NO
0.2137,1.0,YES
0.1342,0.3618,NO
0.1099,0.146,NO
0.526,1.0,YES
0.1623,0.5239,YES
0.1996,0.2514,YES
0.3297,1.0,YES
0.22699999999999998,0.2089,NO
0.1622,0.08800000000000001,NO
0.3372,1.0,YES
0.1102,0.2477,NO
0.3901,0.728,YES
0.1022,0.1194,NO
0.1483,0.3249,NO
0.0862,0.474,NO
0.0629,0.1323,NO
0.2034,0.1747,NO
0.1682,0.5239,YES
0.1975,0.1953,NO
0.3422,0.4171,YES
0.1773,0.308,NO
0.2514,0.319,YES
0.1754,0.2668,NO
0.1301,0.5289,NO
0.3619,0.5289,NO
0.1715,0.2244,NO
0.3452,0.7476,YES
0.3259,0.5289,NO
0.258,0.6631,YES
0.0709,0.3618,NO
0.0732,0.1531,NO
0.3094,1.0,YES
0.1091,0.5636,YES
0.0665,0.315,YES
0.2941,1.0,YES
0.0664,0.3195,NO
0.0556,0.1329,NO
0.5229,1.0,YES
0.1003,0.2104,NO
0.3604,1.0,YES
0.08800000000000001,0.1436,NO
0.2859,0.4969,NO
0.1263,0.474,NO
0.1497,0.2744,NO
0.1047,0.1747,NO
0.1031,0.5636,YES
0.1016,0.2682,NO
0.3066,0.516,YES
0.0639,0.308,NO
0.2147,0.3613,YES
0.1277,0.2462,NO
0.0813,0.3547,NO
0.3135,0.4531,NO
0.1095,0.24,NO
0.302,1.0,YES
0.2369,0.5562,NO
0.4263,1.0,YES
0.1151,0.3229,NO
0.0905,0.0814,NO
0.1028,0.44299999999999995,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.44299999999999995,YES
0.094,0.2651,NO
0.0554,0.1995,NO
0.2037,0.2316,YES
0.1971,0.415,NO
0.1126,0.44299999999999995,YES
0.1418,0.415,NO
0.2488,0.2453,NO
0.2731,0.3376,NO
0.2523,0.146,NO
0.1698,0.1649,NO
0.2266,1.0,YES
0.1648,0.1995,NO
0.2745,1.0,YES
0.1508,0.1387,NO
0.2653,1.0,YES
0.1206,0.3118,NO
0.1613,0.415,NO
0.1611,0.415,NO
0.1018,0.2377,NO
0.152,0.44299999999999995,YES
0.1186,0.2358,NO
0.1207,0.2323,YES
0.1201,0.2086,NO
0.10300000000000001,0.1414,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.2651,NO
0.0792,0.1414,NO
0.2917,0.5227,YES
0.1836,0.3984,NO
0.3039,1.0,YES
0.1342,0.3984,NO
0.1448,0.3031,NO
0.1036,0.3522,NO
0.0702,0.1003,NO
0.1825,0.1567,NO
0.2937,1.0,YES
0.1772,0.154,NO
0.5728,1.0,YES
0.0892,0.304,NO
0.4594,1.0,YES
0.1677,0.3118,NO
0.1461,0.462,NO
0.2985,0.3984,NO
0.1348,0.2229,NO
0.2479,1.0,YES
0.2298,0.4444,NO
0.2345,0.4367,YES
0.08900000000000001,0.4042,NO
0.0394,0.0461,NO
0.1381,0.301,NO
0.2108,0.3949,NO
0.0676,0.2507,NO
0.0957,0.4627,NO
0.0963,0.2934,NO
0.0435,0.1943,NO
0.2592,0.6384,NO
0.1291,0.2736,NO
0.0785,0.3341,NO
0.1052,0.2082,NO
0.4225,1.0,YES
0.3368,0.7691,YES
0.3938,0.7691,YES
0.0766,0.1126,NO
0.0711,0.2654,NO
0.0797,0.1756,NO
0.0531,0.1859,NO
0.1551,0.1742,NO
0.077,0.2533,NO
0.0463,0.1707,NO
0.0745,0.3778,NO
0.1014,0.3189,NO
0.0541,0.1636,NO
0.1685,0.3647,NO
0.0541,0.3398,NO
0.2105,0.368,NO
0.1239,1.0,YES
0.289,0.408,YES
0.2752,0.3151,NO
0.1653,0.1989,NO
0.0814,0.14,NO
0.0623,0.1989,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1893,NO
0.1519,0.1389,NO
0.0533,0.1989,NO
0.1784,0.1468,NO
0.1661,0.2127,NO
0.1504,0.3413,NO
0.1562,0.2592,NO
0.3075,0.8269,YES
0.0597,0.2044,NO
0.1815,1.0,YES
0.0336,0.14,NO
0.3735,0.504,YES
0.0877,0.1607,NO
0.1163,0.1769,NO
0.0418,0.1468,NO
0.1354,0.1522,NO
0.0948,0.1468,NO
0.1407,0.1989,NO
0.0821,0.0884,NO
0.0894,0.1342,NO
0.0416,0.3229,NO
0.0131,0.11599999999999999,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.2651,NO
0.0139,0.1526,NO
0.1999,0.5227,YES
0.1109,0.3816,NO
0.1389,1.0,YES
0.0996,0.2022,NO
0.1977,0.3934,NO
0.1726,0.3522,NO
0.1805,0.2447,NO
0.0204,0.1567,NO
0.2123,1.0,YES
0.0198,0.154,NO
0.3536,1.0,YES
0.1039,0.304,NO
0.2827,1.0,YES
0.0426,0.3118,NO
0.0387,0.462,NO
0.1228,0.2927,NO
0.0373,0.2229,NO
0.1359,1.0,YES
0.0808,0.4444,NO
0.1119,0.4367,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.275,NO
0.0906,0.2043,NO
0.107,0.275,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.2279,NO
0.1017,0.1725,NO
0.09699999999999999,0.275,NO
0.1058,0.1823,NO
0.1741,0.2514,NO
0.1373,0.3413,NO
0.132,0.3062,NO
0.1138,0.8269,YES
0.0766,0.275,NO
0.3242,1.0,YES
0.0297,0.166,NO
0.3407,1.0,YES
0.0387,0.1607,NO
0.0621,0.1769,NO
0.076,0.2456,NO
0.1266,0.2011,NO
0.0726,0.1823,NO
0.192,0.275,NO
0.1128,0.2011,NO
0.0813,0.1642,NO
0.1238,0.3496,NO
0.0659,0.0879,NO
0.0991,0.2287,NO
0.2168,0.282,NO
0.0941,0.282,NO
0.1226,0.6333,NO
0.0797,0.2582,NO
0.0869,0.2582,NO
0.1921,0.1985,NO
0.2119,0.9462,YES
0.0845,0.2269,NO
0.1963,1.0,YES
0.24100000000000002,0.3104,NO
0.263,0.3824,NO
0.2504,0.0566,NO
0.1414,0.1782,NO
0.0983,0.282,NO
0.1658,0.2334,NO
0.1333,0.2051,NO
0.2072,0.1507,NO
0.1519,0.3438,NO
0.1227,0.83,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.4758,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2193,NO
0.3612,0.7726,YES
0.0488,0.8057,YES
0.2823,0.2332,NO
0.1584,0.1882,NO
0.065,0.1756,NO
0.0678,0.1923,NO
0.1652,0.8165,YES
0.4499,0.8165,YES
0.0947,0.0857,NO
0.1079,0.1187,NO
0.0645,0.1028,NO
0.1095,0.0593,NO
0.1665,0.0535,NO
0.1472,0.2534,NO
0.1463,0.0609,NO
0.1261,0.2362,YES
0.0528,0.2061,NO
0.3791,0.8057,YES
0.0329,0.2061,NO
0.3577,0.8057,YES
0.062,0.1624,NO
0.0477,0.0675,NO
0.0457,0.1979,NO
0.1274,0.1128,NO
0.0681,0.0673,NO
0.1427,0.2154,NO
0.0804,0.1408,NO
0.0769,0.1184,NO
0.1422,0.32,NO
0.0613,0.2906,NO
0.1484,0.414,NO
0.1778,0.1463,NO
0.1025,0.3069,NO
0.1545,0.3335,NO
0.1529,0.3056,NO
0.1098,0.2906,NO
0.1753,0.2422,NO
0.1807,1.0,YES
0.134,0.2676,NO
0.2818,1.0,YES
0.2438,0.3705,NO
0.2385,0.3601,NO
0.2176,0.3601,NO
0.0807,0.3282,NO
0.0972,0.2171,NO
0.0862,0.318,NO
0.0815,0.1593,NO
0.2286,0.2906,NO
0.0804,0.16899999999999998,NO
0.0972,0.83,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.314,NO
0.1151,0.6992,YES
0.1052,0.2676,NO
