DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_87,Associated
0.3239,1.0,YES
0.0467,0.2084,NO
0.0184,0.2248,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,0.8452,YES
0.0526,1.0,YES
0.0389,0.3191,NO
0.0098,0.221,NO
0.1204,0.5022,YES
0.1152,0.2044,NO
0.0434,1.0,YES
0.0994,0.1893,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.221,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.3725,NO
0.0714,0.3862,NO
0.0698,0.5265,NO
0.035,0.3307,NO
0.0672,0.7068,YES
0.0378,0.4619,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.3988,NO
0.1548,0.2369,NO
0.1459,0.2094,NO
0.1506,0.3748,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.3722,NO
0.0758,0.4076,NO
0.1517,0.3988,NO
0.067,0.4076,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6218,NO
0.0844,1.0,YES
0.095,0.2853,NO
0.2419,1.0,YES
0.026000000000000002,0.2094,NO
0.2985,1.0,YES
0.0377,0.2094,NO
0.102,0.4076,NO
0.0927,0.2427,NO
0.1259,0.1948,NO
0.1193,0.4076,NO
0.2177,0.3988,NO
0.15,0.217,NO
0.0996,0.409,NO
0.0839,0.2216,NO
0.0672,0.3162,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,0.7667,YES
0.3166,1.0,YES
0.0868,0.3502,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.2684,NO
0.3771,1.0,YES
0.0765,0.1444,NO
0.3042,0.5579,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.1393,NO
0.1127,0.7517,YES
0.0773,0.1439,NO
0.3002,1.0,YES
0.0821,0.506,NO
0.1969,1.0,YES
0.1353,0.3725,NO
0.0942,0.3721,NO
0.3023,0.5872,NO
0.1177,0.3552,NO
0.2966,1.0,YES
0.2621,0.5975,NO
0.3631,1.0,YES
0.1178,0.2216,NO
0.0474,0.3044,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.2995,NO
0.1165,0.1381,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.4814,NO
0.2277,0.5579,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.1393,NO
0.152,0.7517,YES
0.0882,0.1326,NO
0.2267,1.0,YES
0.1968,0.506,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.5729,NO
0.1322,0.4814,NO
0.3039,1.0,YES
0.2341,0.5442,NO
0.2137,1.0,YES
0.1342,0.1135,NO
0.1099,0.2768,NO
0.526,1.0,YES
0.1623,0.6709999999999999,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.3986,NO
0.1622,0.1381,NO
0.3372,1.0,YES
0.1102,0.1127,NO
0.3901,1.0,YES
0.1022,0.0479,NO
0.1483,0.5579,NO
0.0862,0.2454,NO
0.0629,0.217,NO
0.2034,0.1001,NO
0.1682,0.5051,YES
0.1975,0.2282,NO
0.3422,0.6709999999999999,YES
0.1773,0.3901,NO
0.2514,0.6709999999999999,YES
0.1754,0.25,NO
0.1301,0.2052,NO
0.3619,0.6965,NO
0.1715,0.3552,NO
0.3452,1.0,YES
0.3259,0.4971,NO
0.258,1.0,YES
0.0709,0.2216,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,0.7667,YES
0.2941,1.0,YES
0.0664,0.2995,NO
0.0556,0.1381,NO
0.5229,1.0,YES
0.1003,0.4433,NO
0.3604,1.0,YES
0.08800000000000001,0.1199,NO
0.2859,0.5579,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.0973,NO
0.1031,0.7517,YES
0.1016,0.1365,NO
0.3066,1.0,YES
0.0639,0.4988,NO
0.2147,1.0,YES
0.1277,0.4433,NO
0.0813,0.4433,NO
0.3135,0.5872,NO
0.1095,0.3552,NO
0.302,1.0,YES
0.2369,0.4829,NO
0.4263,1.0,YES
0.1151,0.1168,NO
0.0905,0.2059,NO
0.1028,0.6711,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6711,YES
0.094,0.201,NO
0.0554,0.1238,NO
0.2037,0.433,YES
0.1971,0.2304,NO
0.1126,0.6711,YES
0.1418,0.22399999999999998,NO
0.2488,0.1356,NO
0.2731,0.0409,NO
0.2523,0.2833,NO
0.1698,0.1238,NO
0.2266,1.0,YES
0.1648,0.1238,NO
0.2745,1.0,YES
0.1508,0.3348,NO
0.2653,1.0,YES
0.1206,0.3405,NO
0.1613,0.457,NO
0.1611,0.3533,NO
0.1018,0.2464,NO
0.152,0.4743,YES
0.1186,0.4518,NO
0.1207,0.6711,YES
0.1201,0.1131,NO
0.10300000000000001,0.2059,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.7440000000000001,YES
0.0981,0.2229,NO
0.0792,0.1131,NO
0.2917,0.5865,YES
0.1836,0.4584,NO
0.3039,0.7440000000000001,YES
0.1342,0.2466,NO
0.1448,0.1503,NO
0.1036,0.0805,NO
0.0702,0.2833,NO
0.1825,0.1146,NO
0.2937,1.0,YES
0.1772,0.1323,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.4584,NO
0.1461,0.457,NO
0.2985,0.4167,NO
0.1348,0.2464,NO
0.2479,0.5259,YES
0.2298,0.4518,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2552,NO
0.0394,0.2552,NO
0.1381,0.3451,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.3914,NO
0.0963,0.4239,NO
0.0435,0.2552,NO
0.2592,0.5987,NO
0.1291,0.1414,NO
0.0785,0.3489,NO
0.1052,0.2198,NO
0.4225,1.0,YES
0.3368,0.9658,YES
0.3938,1.0,YES
0.0766,0.2552,NO
0.0711,0.4495,NO
0.0797,0.2552,NO
0.0531,0.3776,NO
0.1551,0.3543,NO
0.077,0.3776,NO
0.0463,0.15,NO
0.0745,0.2552,NO
0.1014,0.2731,NO
0.0541,0.2932,NO
0.1685,0.36200000000000004,NO
0.0541,0.2519,NO
0.2105,0.6577,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2116,NO
0.1653,0.18899999999999997,NO
0.0814,0.1527,NO
0.0623,0.1656,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2116,NO
0.1519,0.3252,NO
0.0533,0.1763,NO
0.1784,0.3252,NO
0.1661,0.2981,NO
0.1504,0.2981,NO
0.1562,0.2981,NO
0.3075,1.0,YES
0.0597,0.21600000000000003,NO
0.1815,1.0,YES
0.0336,0.1452,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.3252,NO
0.0418,0.1936,NO
0.1354,0.1474,NO
0.0948,0.3252,NO
0.1407,0.1763,NO
0.0821,0.1024,NO
0.0894,0.1286,NO
0.0416,0.0635,NO
0.0131,0.2059,NO
0.1203,0.7752,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.7752,YES
0.0498,0.2322,NO
0.0139,0.1036,NO
0.1999,0.4013,YES
0.1109,0.1584,NO
0.1389,0.7752,YES
0.0996,0.22399999999999998,NO
0.1977,0.4256,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.0949,NO
0.2123,1.0,YES
0.0198,0.0694,NO
0.3536,1.0,YES
0.1039,0.3867,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.457,NO
0.1228,0.4081,NO
0.0373,0.2563,NO
0.1359,0.5479,YES
0.0808,0.3739,NO
0.1119,0.7752,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.245,NO
0.1555,0.14300000000000002,NO
0.0906,0.14300000000000002,NO
0.107,0.1806,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.245,NO
0.1017,0.2506,NO
0.09699999999999999,0.1977,NO
0.1058,0.2506,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3489,NO
0.1138,1.0,YES
0.0766,0.1603,NO
0.3242,1.0,YES
0.0297,0.14300000000000002,NO
0.3407,1.0,YES
0.0387,0.14300000000000002,NO
0.0621,0.2506,NO
0.076,0.1844,NO
0.1266,0.1706,NO
0.0726,0.2506,NO
0.192,0.1776,NO
0.1128,0.1033,NO
0.0813,0.2295,NO
0.1238,0.1341,NO
0.0659,0.1109,NO
0.0991,0.0977,NO
0.2168,0.6139,NO
0.0941,0.3369,NO
0.1226,0.6773,NO
0.0797,0.4224,NO
0.0869,0.0756,NO
0.1921,0.1787,NO
0.2119,1.0,YES
0.0845,0.7077,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.0232,NO
0.0983,0.2622,NO
0.1658,0.1741,NO
0.1333,0.4343,NO
0.2072,0.2508,NO
0.1519,0.3295,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1595,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3939,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2289,NO
0.1584,0.2289,NO
0.065,0.1755,NO
0.0678,0.2289,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.115,NO
0.1079,0.2223,NO
0.0645,0.2289,NO
0.1095,0.2223,NO
0.1665,0.0463,NO
0.1472,0.1013,NO
0.1463,0.1215,NO
0.1261,1.0,YES
0.0528,0.1897,NO
0.3791,1.0,YES
0.0329,0.2289,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.2223,NO
0.0457,0.1431,NO
0.1274,0.1205,NO
0.0681,0.2223,NO
0.1427,0.1618,NO
0.0804,0.1057,NO
0.0769,0.2289,NO
0.1422,0.3943,NO
0.0613,0.2677,NO
0.1484,0.1218,NO
0.1778,0.6139,NO
0.1025,0.3369,NO
0.1545,0.2048,NO
0.1529,0.2677,NO
0.1098,0.418,NO
0.1753,0.2452,NO
0.1807,1.0,YES
0.134,0.3591,NO
0.2818,1.0,YES
0.2438,0.1236,NO
0.2385,0.1774,NO
0.2176,0.1733,NO
0.0807,0.418,NO
0.0972,0.2254,NO
0.0862,0.418,NO
0.0815,0.391,NO
0.2286,0.418,NO
0.0804,0.4715,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.9091,YES
0.2731,1.0,YES
0.1937,0.2322,NO
0.1151,0.6631,YES
0.1052,0.2574,NO
