DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_5,Associated
0.1065,0.1628,NO
0.3266,1.0,YES
0.0974,0.1475,NO
0.3289,1.0,YES
0.1059,0.0879,NO
0.2131,0.1477,NO
0.1496,0.1848,NO
0.1474,0.0885,NO
0.0902,0.136,NO
0.0993,0.2337,YES
0.0875,0.1628,NO
0.2369,0.2829,YES
0.2129,0.1481,NO
0.1321,1.0,YES
0.1271,0.1629,NO
0.08,0.2192,NO
0.3025,0.2447,NO
0.12,0.1116,NO
0.3399,1.0,YES
0.2516,0.2113,NO
0.2081,1.0,YES
0.1799,0.1741,NO
0.1547,0.0802,NO
0.3595,0.3917,YES
0.2156,0.3456,NO
0.1535,0.172,NO
0.4159,1.0,YES
0.1827,0.0545,NO
0.1097,0.0711,NO
0.5448,1.0,YES
0.191,0.2742,NO
0.4381,1.0,YES
0.1528,0.2742,NO
0.3264,0.2875,NO
0.3203,0.1013,NO
0.2648,0.0837,NO
0.171,0.0941,NO
0.21899999999999997,0.1935,NO
0.1398,0.0748,NO
0.3673,0.3456,NO
0.1451,0.0733,NO
0.2637,0.3456,NO
0.1991,0.1265,NO
0.1784,0.0829,NO
0.3767,0.1732,NO
0.1917,0.0896,NO
0.3794,1.0,YES
0.3359,0.2326,NO
0.2874,1.0,YES
0.0798,0.1768,NO
0.0364,0.1768,NO
0.2475,0.2378,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.1548,NO
0.0474,0.071,NO
0.2799,1.0,YES
0.2328,0.3374,NO
0.2608,0.32899999999999996,YES
0.1095,0.3374,NO
0.2365,0.2585,NO
0.2061,0.2003,NO
0.2048,0.2414,NO
0.0456,0.1768,NO
0.1795,0.3292,YES
0.0442,0.0713,NO
0.27,1.0,YES
0.1224,0.1768,NO
0.1913,1.0,YES
0.2397,0.33,NO
0.2111,0.2192,NO
0.2935,0.3002,NO
0.1155,0.1116,NO
0.243,1.0,YES
0.1959,0.3002,NO
0.198,0.32899999999999996,YES
0.1636,0.1372,NO
0.1646,0.079,NO
0.3881,0.4155,YES
0.1762,0.3036,NO
0.1649,0.24600000000000002,NO
0.4197,1.0,YES
0.1681,0.0566,NO
0.153,0.0213,NO
0.4738,1.0,YES
0.159,0.2848,NO
0.493,1.0,YES
0.1456,0.2848,NO
0.2244,0.0887,NO
0.1542,0.1549,NO
0.1277,0.0887,NO
0.1775,0.0642,NO
0.2106,0.1534,NO
0.1654,0.0623,NO
0.3557,0.3036,NO
0.0902,0.0421,NO
0.2663,0.3036,NO
0.2218,0.0686,NO
0.1764,0.1285,NO
0.3901,0.2493,NO
0.21600000000000003,0.1202,NO
0.402,1.0,YES
0.3584,0.2439,NO
0.3239,0.4155,YES
0.0467,0.1468,NO
0.0184,0.0854,NO
0.0544,0.2378,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.1548,NO
0.0098,0.0855,NO
0.1204,1.0,YES
0.1152,0.1475,NO
0.0434,0.2134,YES
0.0994,0.0891,NO
0.171,0.1762,NO
0.1733,0.2003,NO
0.1785,0.1762,NO
0.0632,0.0891,NO
0.1652,0.2745,YES
0.0614,0.0864,NO
0.1533,1.0,YES
0.1347,0.1481,NO
0.1212,1.0,YES
0.015,0.1629,NO
0.0714,0.2192,NO
0.0698,0.2125,NO
0.035,0.1175,NO
0.0672,1.0,YES
0.0378,0.2113,NO
0.0637,0.2078,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.1398,NO
0.1548,0.1955,NO
0.1459,0.1955,NO
0.1506,0.1955,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.1955,NO
0.0758,0.149,NO
0.1517,0.1636,NO
0.067,0.149,NO
0.2131,0.2374,NO
0.16,0.1528,NO
0.1446,0.2374,NO
0.0844,1.0,YES
0.095,0.1138,NO
0.2419,1.0,YES
0.026000000000000002,0.0576,NO
0.2985,1.0,YES
0.0377,0.1955,NO
0.102,0.0355,NO
0.0927,0.106,NO
0.1259,0.0569,NO
0.1193,0.0484,NO
0.2177,0.1955,NO
0.15,0.0913,NO
0.0996,0.1636,NO
0.0839,0.17,NO
0.0672,0.0802,NO
0.3068,0.4778,YES
0.1154,0.301,YES
0.0802,0.301,YES
0.3166,1.0,YES
0.0868,0.0695,NO
0.0677,0.0711,NO
0.5456,1.0,YES
0.0938,0.2649,NO
0.3771,1.0,YES
0.0765,0.2649,NO
0.3042,0.2778,NO
0.1867,0.179,NO
0.2024,0.23600000000000002,NO
0.084,0.136,NO
0.1127,0.1662,YES
0.0773,0.132,NO
0.3002,0.2598,YES
0.0821,0.1499,NO
0.1969,0.301,YES
0.1353,0.1265,NO
0.0942,0.1285,NO
0.3023,0.2493,NO
0.1177,0.1202,NO
0.2966,1.0,YES
0.2621,0.2439,NO
0.3631,1.0,YES
0.1178,0.1931,NO
0.0474,0.1931,NO
0.4277,0.364,YES
0.2214,0.3451,YES
0.2007,0.3451,YES
0.2467,1.0,YES
0.2192,0.0345,NO
0.1165,0.0711,NO
0.3035,1.0,YES
0.1886,0.2145,NO
0.2922,1.0,YES
0.1088,0.2672,NO
0.2277,0.2193,NO
0.1763,0.179,NO
0.1744,0.1884,NO
0.0948,0.1931,NO
0.152,0.2292,YES
0.0882,0.132,NO
0.2267,0.2598,YES
0.1968,0.1931,NO
0.1574,0.3451,YES
0.2134,0.2672,NO
0.1846,0.1262,NO
0.3004,0.2145,NO
0.1322,0.1082,NO
0.3039,0.3477,YES
0.2341,0.2145,NO
0.2137,1.0,YES
0.1342,0.1741,NO
0.1099,0.1184,NO
0.526,0.364,YES
0.1623,1.0,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.0958,NO
0.1622,0.0958,NO
0.3372,1.0,YES
0.1102,0.2904,NO
0.3901,1.0,YES
0.1022,0.2904,NO
0.1483,0.2149,NO
0.0862,0.179,NO
0.0629,0.0885,NO
0.2034,0.136,NO
0.1682,0.2337,YES
0.1975,0.132,NO
0.3422,0.2879,YES
0.1773,0.1499,NO
0.2514,1.0,YES
0.1754,0.1629,NO
0.1301,0.2192,NO
0.3619,0.2493,NO
0.1715,0.1202,NO
0.3452,1.0,YES
0.3259,0.2439,NO
0.258,1.0,YES
0.0709,0.1468,NO
0.0732,0.079,NO
0.3094,0.4909,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.0495,NO
0.0556,0.071,NO
0.5229,1.0,YES
0.1003,0.2491,NO
0.3604,1.0,YES
0.08800000000000001,0.2491,NO
0.2859,0.2466,NO
0.1263,0.179,NO
0.1497,0.0885,NO
0.1047,0.136,NO
0.1031,0.2337,YES
0.1016,0.132,NO
0.3066,0.2829,YES
0.0639,0.1499,NO
0.2147,1.0,YES
0.1277,0.1629,NO
0.0813,0.2192,NO
0.3135,0.2493,NO
0.1095,0.1202,NO
0.302,1.0,YES
0.2369,0.2439,NO
0.4263,1.0,YES
0.1151,0.1468,NO
0.0905,0.0359,NO
0.1028,0.2378,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.1548,NO
0.0554,0.1202,NO
0.2037,1.0,YES
0.1971,0.2335,NO
0.1126,0.2134,YES
0.1418,0.0914,NO
0.2488,0.2045,NO
0.2731,0.2003,NO
0.2523,0.2045,NO
0.1698,0.0204,NO
0.2266,0.3086,YES
0.1648,0.1202,NO
0.2745,0.2937,YES
0.1508,0.1481,NO
0.2653,1.0,YES
0.1206,0.1629,NO
0.1613,0.2192,NO
0.1611,0.2335,NO
0.1018,0.20199999999999999,NO
0.152,1.0,YES
0.1186,0.2335,NO
0.1207,0.2078,YES
0.1201,0.0566,NO
0.10300000000000001,0.0288,NO
0.254,0.2418,YES
0.3285,0.4264,YES
0.3624,1.0,YES
0.2593,0.3313,YES
0.0981,0.054000000000000006,NO
0.0792,0.0295,NO
0.2917,0.3313,YES
0.1836,0.2045,NO
0.3039,0.2425,YES
0.1342,0.2045,NO
0.1448,0.09300000000000001,NO
0.1036,0.0699,NO
0.0702,0.0458,NO
0.1825,0.038,NO
0.2937,0.3606,YES
0.1772,0.0368,NO
0.5728,1.0,YES
0.0892,0.0491,NO
0.4594,1.0,YES
0.1677,0.111,NO
0.1461,0.0908,NO
0.2985,0.0906,NO
0.1348,0.10400000000000001,NO
0.2479,0.3313,YES
0.2298,0.10400000000000001,NO
0.2345,0.2425,YES
0.08900000000000001,0.1675,NO
0.0394,0.1243,NO
0.1381,0.1931,NO
0.2108,0.1785,NO
0.0676,0.1588,NO
0.0957,0.1931,NO
0.0963,0.183,NO
0.0435,0.0482,NO
0.2592,0.1931,NO
0.1291,0.1138,NO
0.0785,0.1653,NO
0.1052,0.10800000000000001,NO
0.4225,1.0,YES
0.3368,0.3448,YES
0.3938,1.0,YES
0.0766,0.1243,NO
0.0711,0.154,NO
0.0797,0.1196,NO
0.0531,0.1191,NO
0.1551,0.1243,NO
0.077,0.1588,NO
0.0463,0.10800000000000001,NO
0.0745,0.0498,NO
0.1014,0.1037,NO
0.0541,0.0705,NO
0.1685,0.1931,NO
0.0541,0.0631,NO
0.2105,0.2266,NO
0.1239,0.1854,YES
0.289,0.3686,YES
0.2752,0.0564,NO
0.1653,0.0353,NO
0.0814,0.1222,NO
0.0623,0.1208,NO
0.32899999999999996,0.1854,YES
0.1249,0.1854,YES
0.0968,0.0543,NO
0.1519,0.0865,NO
0.0533,0.1208,NO
0.1784,0.0996,NO
0.1661,0.0176,NO
0.1504,0.0608,NO
0.1562,0.0161,NO
0.3075,0.3686,YES
0.0597,0.0962,NO
0.1815,0.3686,YES
0.0336,0.1222,NO
0.3735,0.1741,YES
0.0877,0.1222,NO
0.1163,0.0996,NO
0.0418,0.0478,NO
0.1354,0.0771,NO
0.0948,0.1565,NO
0.1407,0.0543,NO
0.0821,0.1565,NO
0.0894,0.0804,NO
0.0416,0.1025,NO
0.0131,0.0359,NO
0.1203,0.2117,YES
0.2886,0.3672,YES
0.2879,1.0,YES
0.1294,0.3362,YES
0.0498,0.1548,NO
0.0139,0.1025,NO
0.1999,0.3362,YES
0.1109,0.183,NO
0.1389,0.2148,YES
0.0996,0.1495,NO
0.1977,0.2227,NO
0.1726,0.2003,NO
0.1805,0.0906,NO
0.0204,0.0315,NO
0.2123,1.0,YES
0.0198,0.1025,NO
0.3536,1.0,YES
0.1039,0.0737,NO
0.2827,1.0,YES
0.0426,0.0845,NO
0.0387,0.2519,NO
0.1228,0.1218,NO
0.0373,0.0546,NO
0.1359,0.3362,YES
0.0808,0.0834,NO
0.1119,0.2148,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.0593,NO
0.1555,0.0545,NO
0.0906,0.0351,NO
0.107,0.1401,NO
0.226,0.4242,YES
0.4184,0.4242,YES
0.1111,0.0906,NO
0.1017,0.084,NO
0.09699999999999999,0.1401,NO
0.1058,0.0275,NO
0.1741,0.1792,NO
0.1373,0.1528,NO
0.132,0.1792,NO
0.1138,1.0,YES
0.0766,0.1138,NO
0.3242,0.4242,YES
0.0297,0.0576,NO
0.3407,1.0,YES
0.0387,0.0742,NO
0.0621,0.0153,NO
0.076,0.045,NO
0.1266,0.0479,NO
0.0726,0.0205,NO
0.192,0.0906,NO
0.1128,0.0913,NO
0.0813,0.1083,NO
0.1238,0.1474,NO
0.0659,0.1474,NO
0.0991,0.1142,NO
0.2168,0.1926,NO
0.0941,0.1508,NO
0.1226,0.1396,NO
0.0797,0.1987,NO
0.0869,0.0623,NO
0.1921,0.1396,NO
0.2119,1.0,YES
0.0845,0.2347,NO
0.1963,1.0,YES
0.24100000000000002,0.2036,NO
0.263,0.1766,NO
0.2504,0.0598,NO
0.1414,0.1474,NO
0.0983,0.1906,NO
0.1658,0.1339,NO
0.1333,0.1337,NO
0.2072,0.1474,NO
0.1519,0.166,NO
0.1227,1.0,YES
0.1324,0.4613,YES
0.1581,0.3819,YES
0.1927,1.0,YES
0.1378,0.1396,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1083,NO
0.3612,0.434,YES
0.0488,0.4286,YES
0.2823,0.0607,NO
0.1584,0.1295,NO
0.065,0.1295,NO
0.0678,0.1295,NO
0.1652,0.434,YES
0.4499,0.434,YES
0.0947,0.1295,NO
0.1079,0.0559,NO
0.0645,0.0691,NO
0.1095,0.0956,NO
0.1665,0.1432,NO
0.1472,0.0655,NO
0.1463,0.1432,NO
0.1261,0.4286,YES
0.0528,0.0488,NO
0.3791,0.434,YES
0.0329,0.0366,NO
0.3577,0.4286,YES
0.062,0.1295,NO
0.0477,0.0956,NO
0.0457,0.046,NO
0.1274,0.0559,NO
0.0681,0.1269,NO
0.1427,0.1295,NO
0.0804,0.1269,NO
0.0769,0.0691,NO
0.1422,0.1553,NO
0.0613,0.0785,NO
0.1484,0.1377,NO
0.1778,0.0986,NO
0.1025,0.1494,NO
0.1545,0.1561,NO
0.1529,0.1488,NO
0.1098,0.061,NO
0.1753,0.1561,NO
0.1807,1.0,YES
0.134,0.1561,NO
0.2818,0.1823,YES
0.2438,0.0957,NO
0.2385,0.1693,NO
0.2176,0.0224,NO
0.0807,0.0088,NO
0.0972,0.0567,NO
0.0862,0.013000000000000001,NO
0.0815,0.1701,NO
0.2286,0.0111,NO
0.0804,0.2083,NO
0.0972,0.3196,YES
0.105,0.4206,YES
0.1237,1.0,YES
0.2731,0.3754,YES
0.1937,0.1561,NO
0.1151,1.0,YES
0.1052,0.1561,NO
