DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_36,Associated
0.1684,0.4164,NO
0.1204,0.0933,NO
0.1751,0.4753,NO
0.3579,1.0,YES
0.1828,0.3821,NO
0.2083,1.0,YES
0.2252,0.2269,NO
0.2041,0.3024,NO
0.2007,0.0825,NO
0.0498,0.3282,NO
0.1415,0.4809,NO
0.0515,0.318,NO
0.1207,0.3529,NO
0.1912,0.1462,NO
0.14,0.4809,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.314,NO
0.2003,0.7756,YES
0.1168,0.4809,NO
0.0727,0.29100000000000004,NO
0.0714,0.1106,NO
0.10800000000000001,0.3649,NO
0.2886,0.3649,NO
0.1427,0.3649,NO
0.0855,0.3649,NO
0.0605,0.3087,NO
0.0532,0.1712,NO
0.1421,0.2324,NO
0.4397,0.9475,YES
0.0607,0.1639,NO
0.2347,0.9475,YES
0.2118,0.282,NO
0.2048,0.3435,NO
0.2045,0.2131,NO
0.0849,0.2431,NO
0.1035,0.3847,NO
0.0824,0.2355,NO
0.0975,0.2614,NO
0.1702,0.1712,NO
0.1518,0.3649,NO
0.3372,0.7864,YES
0.3303,0.9475,YES
0.314,0.9475,YES
0.1257,0.7316,YES
0.1375,0.2371,NO
0.1128,0.4208,YES
0.099,0.3649,NO
0.1069,0.3527,NO
0.0451,0.1531,NO
0.5095,1.0,YES
0.1431,0.5061,YES
0.1227,0.5061,YES
0.2847,1.0,YES
0.2237,0.4024,NO
0.1065,0.2734,NO
0.3266,1.0,YES
0.0974,0.5358,NO
0.3289,1.0,YES
0.1059,0.5358,NO
0.2131,0.3885,NO
0.1496,0.4456,NO
0.1474,0.2417,NO
0.0902,0.2734,NO
0.0993,0.5061,YES
0.0875,0.2471,NO
0.2369,0.516,YES
0.2129,0.308,NO
0.1321,0.5061,YES
0.1271,0.5358,NO
0.08,0.5358,NO
0.3025,0.6069,NO
0.12,0.5358,NO
0.3399,0.7476,YES
0.2516,0.5169,NO
0.2081,1.0,YES
0.1799,0.3183,NO
0.1547,0.1382,NO
0.3595,0.9027,YES
0.2156,0.6395,NO
0.1535,0.2918,NO
0.4159,0.7629,YES
0.1827,0.3518,NO
0.1097,0.12,NO
0.5448,0.8170000000000001,YES
0.191,0.4965,NO
0.4381,0.9027,YES
0.1528,0.4965,NO
0.3264,0.5231,NO
0.3203,0.5231,NO
0.2648,0.3254,NO
0.171,0.1126,NO
0.21899999999999997,0.3163,NO
0.1398,0.0936,NO
0.3673,0.509,NO
0.1451,0.1725,NO
0.2637,0.3894,NO
0.1991,0.4965,NO
0.1784,0.4965,NO
0.3767,0.4965,NO
0.1917,0.4965,NO
0.3794,0.62,YES
0.3359,0.3851,NO
0.2874,0.7090000000000001,YES
0.0798,0.3011,NO
0.0364,0.1089,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.344,NO
0.0474,0.3014,NO
0.2799,0.5227,YES
0.2328,0.6083,NO
0.2608,0.5285,YES
0.1095,0.6083,NO
0.2365,0.2453,NO
0.2061,0.3569,NO
0.2048,0.1716,NO
0.0456,0.3014,NO
0.1795,1.0,YES
0.0442,0.2627,NO
0.27,1.0,YES
0.1224,0.304,NO
0.1913,1.0,YES
0.2397,0.5048,NO
0.2111,0.6083,NO
0.2935,0.6083,NO
0.1155,0.5117,NO
0.243,0.5820000000000001,YES
0.1959,0.4382,NO
0.198,1.0,YES
0.1636,0.3133,NO
0.1646,0.1291,NO
0.3881,1.0,YES
0.1762,0.44,NO
0.1649,0.44,NO
0.4197,0.8554,YES
0.1681,0.2752,NO
0.153,0.1063,NO
0.4738,0.8116,YES
0.159,0.5177,NO
0.493,0.6429,YES
0.1456,0.5177,NO
0.2244,0.2012,NO
0.1542,0.3856,NO
0.1277,0.1319,NO
0.1775,0.1238,NO
0.2106,0.44,NO
0.1654,0.12,NO
0.3557,0.4609,NO
0.0902,0.1664,NO
0.2663,0.44,NO
0.2218,0.5177,NO
0.1764,0.5177,NO
0.3901,0.5177,NO
0.21600000000000003,0.5177,NO
0.402,0.5544,YES
0.3584,0.5104,NO
0.3239,0.6838,YES
0.0467,0.27,NO
0.0184,0.0804,NO
0.0544,0.2445,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.2445,YES
0.0389,0.2784,NO
0.0098,0.1186,NO
0.1204,0.2096,YES
0.1152,0.1827,NO
0.0434,0.1224,YES
0.0994,0.153,NO
0.171,0.2464,NO
0.1733,0.3569,NO
0.1785,0.1863,NO
0.0632,0.1349,NO
0.1652,1.0,YES
0.0614,0.1216,NO
0.1533,1.0,YES
0.1347,0.0743,NO
0.1212,1.0,YES
0.015,0.1982,NO
0.0714,0.2793,NO
0.0698,0.1187,NO
0.035,0.1856,NO
0.0672,0.1423,YES
0.0378,0.4382,NO
0.0637,0.3189,YES
0.3024,0.9589,YES
0.0482,0.408,YES
0.3634,0.3389,NO
0.1548,0.3389,NO
0.1459,0.3389,NO
0.1506,0.3389,NO
0.2394,0.7571,YES
0.3693,1.0,YES
0.1404,0.2437,NO
0.0758,0.2808,NO
0.1517,0.275,NO
0.067,0.2457,NO
0.2131,0.4028,NO
0.16,0.4028,NO
0.1446,0.2505,NO
0.0844,1.0,YES
0.095,0.3389,NO
0.2419,0.8716,YES
0.026000000000000002,0.2045,NO
0.2985,1.0,YES
0.0377,0.3389,NO
0.102,0.2457,NO
0.0927,0.2808,NO
0.1259,0.2457,NO
0.1193,0.2808,NO
0.2177,0.2673,NO
0.15,0.2142,NO
0.0996,0.3389,NO
0.0839,0.3133,NO
0.0672,0.1294,NO
0.3068,1.0,YES
0.1154,0.5502,YES
0.0802,0.5502,YES
0.3166,0.8987,YES
0.0868,0.3294,NO
0.0677,0.1123,NO
0.5456,0.825,YES
0.0938,0.1518,NO
0.3771,0.8452,YES
0.0765,0.1448,NO
0.3042,0.3732,NO
0.1867,0.42,NO
0.2024,0.2606,NO
0.084,0.1441,NO
0.1127,0.5502,YES
0.0773,0.1071,NO
0.3002,0.4637,YES
0.0821,0.1673,NO
0.1969,0.5502,YES
0.1353,0.2407,NO
0.0942,0.2542,NO
0.3023,0.4753,NO
0.1177,0.1332,NO
0.2966,0.5805,YES
0.2621,0.5104,NO
0.3631,0.6773,YES
0.1178,0.3203,NO
0.0474,0.1291,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.344,NO
0.1165,0.3341,NO
0.3035,0.8116,YES
0.1886,0.5579999999999999,NO
0.2922,0.6429,YES
0.1088,0.5579999999999999,NO
0.2277,0.3865,NO
0.1763,0.3865,NO
0.1744,0.2404,NO
0.0948,0.3341,NO
0.152,1.0,YES
0.0882,0.2912,NO
0.2267,0.6036,YES
0.1968,0.3341,NO
0.1574,1.0,YES
0.2134,0.5579999999999999,NO
0.1846,0.5579999999999999,NO
0.3004,0.5579999999999999,NO
0.1322,0.5579999999999999,NO
0.3039,0.5820000000000001,YES
0.2341,0.5104,NO
0.2137,1.0,YES
0.1342,0.3011,NO
0.1099,0.146,NO
0.526,1.0,YES
0.1623,1.0,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.4024,NO
0.1622,0.1242,NO
0.3372,1.0,YES
0.1102,0.5289,NO
0.3901,1.0,YES
0.1022,0.5289,NO
0.1483,0.4524,NO
0.0862,0.2615,NO
0.0629,0.1849,NO
0.2034,0.1911,NO
0.1682,1.0,YES
0.1975,0.154,NO
0.3422,0.6036,YES
0.1773,0.308,NO
0.2514,1.0,YES
0.1754,0.5289,NO
0.1301,0.5289,NO
0.3619,0.6069,NO
0.1715,0.5289,NO
0.3452,0.7476,YES
0.3259,0.5169,NO
0.258,1.0,YES
0.0709,0.3527,NO
0.0732,0.1531,NO
0.3094,1.0,YES
0.1091,0.5636,YES
0.0665,0.5636,YES
0.2941,1.0,YES
0.0664,0.3898,NO
0.0556,0.1329,NO
0.5229,1.0,YES
0.1003,0.4462,NO
0.3604,1.0,YES
0.08800000000000001,0.4462,NO
0.2859,0.4524,NO
0.1263,0.4456,NO
0.1497,0.2165,NO
0.1047,0.1747,NO
0.1031,0.5636,YES
0.1016,0.1093,NO
0.3066,0.4978,YES
0.0639,0.1713,NO
0.2147,0.5636,YES
0.1277,0.4462,NO
0.0813,0.4462,NO
0.3135,0.518,NO
0.1095,0.4462,NO
0.302,0.6869,YES
0.2369,0.5104,NO
0.4263,0.6773,YES
0.1151,0.3011,NO
0.0905,0.0616,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.344,NO
0.0554,0.0399,NO
0.2037,0.5227,YES
0.1971,0.3519,NO
0.1126,0.4491,YES
0.1418,0.2093,NO
0.2488,0.293,NO
0.2731,0.3569,NO
0.2523,0.2214,NO
0.1698,0.0684,NO
0.2266,1.0,YES
0.1648,0.154,NO
0.2745,0.6276,YES
0.1508,0.304,NO
0.2653,1.0,YES
0.1206,0.3369,NO
0.1613,0.462,NO
0.1611,0.4856,NO
0.1018,0.3519,NO
0.152,0.5820000000000001,YES
0.1186,0.254,NO
0.1207,1.0,YES
0.1201,0.3011,NO
0.10300000000000001,0.0729,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.344,NO
0.0792,0.0613,NO
0.2917,0.5227,YES
0.1836,0.3569,NO
0.3039,0.4491,YES
0.1342,0.3984,NO
0.1448,0.1667,NO
0.1036,0.28600000000000003,NO
0.0702,0.1716,NO
0.1825,0.1349,NO
0.2937,1.0,YES
0.1772,0.154,NO
0.5728,1.0,YES
0.0892,0.304,NO
0.4594,1.0,YES
0.1677,0.3984,NO
0.1461,0.462,NO
0.2985,0.4856,NO
0.1348,0.3569,NO
0.2479,0.5820000000000001,YES
0.2298,0.3512,NO
0.2345,1.0,YES
0.08900000000000001,0.4042,NO
0.0394,0.19,NO
0.1381,0.3341,NO
0.2108,0.3949,NO
0.0676,0.2654,NO
0.0957,0.4627,NO
0.0963,0.3816,NO
0.0435,0.1963,NO
0.2592,0.6011,NO
0.1291,0.2363,NO
0.0785,0.301,NO
0.1052,0.2082,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.622,YES
0.0766,0.1963,NO
0.0711,0.386,NO
0.0797,0.1711,NO
0.0531,0.1602,NO
0.1551,0.2264,NO
0.077,0.2654,NO
0.0463,0.1707,NO
0.0745,0.3778,NO
0.1014,0.1559,NO
0.0541,0.2363,NO
0.1685,0.3647,NO
0.0541,0.3398,NO
0.2105,0.4784,NO
0.1239,1.0,YES
0.289,0.2797,YES
0.2752,0.2856,NO
0.1653,0.2304,NO
0.0814,0.1989,NO
0.0623,0.1989,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1039,NO
0.1519,0.0534,NO
0.0533,0.1084,NO
0.1784,0.1189,NO
0.1661,0.2437,NO
0.1504,0.3082,NO
0.1562,0.1516,NO
0.3075,1.0,YES
0.0597,0.1989,NO
0.1815,0.904,YES
0.0336,0.12,NO
0.3735,0.5838,YES
0.0877,0.1989,NO
0.1163,0.0711,NO
0.0418,0.1569,NO
0.1354,0.1267,NO
0.0948,0.0526,NO
0.1407,0.1157,NO
0.0821,0.1724,NO
0.0894,0.1989,NO
0.0416,0.27,NO
0.0131,0.1089,NO
0.1203,0.6207,YES
0.2886,1.0,YES
0.2879,0.737,YES
0.1294,0.6207,YES
0.0498,0.2784,NO
0.0139,0.1526,NO
0.1999,0.3417,YES
0.1109,0.3816,NO
0.1389,0.3775,YES
0.0996,0.2467,NO
0.1977,0.3934,NO
0.1726,0.3934,NO
0.1805,0.2447,NO
0.0204,0.1526,NO
0.2123,1.0,YES
0.0198,0.138,NO
0.3536,0.7959999999999999,YES
0.1039,0.1887,NO
0.2827,0.737,YES
0.0426,0.2467,NO
0.0387,0.3087,NO
0.1228,0.3014,NO
0.0373,0.2467,NO
0.1359,0.3612,YES
0.0808,0.4382,NO
0.1119,0.6207,YES
0.3458,0.7969,YES
0.0264,0.1148,YES
0.3473,0.295,NO
0.1555,0.1836,NO
0.0906,0.1462,NO
0.107,0.2376,NO
0.226,0.7969,YES
0.4184,0.7969,YES
0.1111,0.2279,NO
0.1017,0.2321,NO
0.09699999999999999,0.295,NO
0.1058,0.1823,NO
0.1741,0.2938,NO
0.1373,0.2938,NO
0.132,0.1828,NO
0.1138,0.7969,YES
0.0766,0.151,NO
0.3242,0.7204,YES
0.0297,0.1462,NO
0.3407,0.7773,YES
0.0387,0.1462,NO
0.0621,0.1513,NO
0.076,0.2321,NO
0.1266,0.1823,NO
0.0726,0.2321,NO
0.192,0.2205,NO
0.1128,0.1461,NO
0.0813,0.295,NO
0.1238,0.3496,NO
0.0659,0.1493,NO
0.0991,0.5722,NO
0.2168,0.4329,NO
0.0941,0.2813,NO
0.1226,0.4162,NO
0.0797,0.4164,NO
0.0869,0.2425,NO
0.1921,0.4753,NO
0.2119,1.0,YES
0.0845,0.1025,NO
0.1963,1.0,YES
0.24100000000000002,0.3551,NO
0.263,0.3627,NO
0.2504,0.225,NO
0.1414,0.3282,NO
0.0983,0.3984,NO
0.1658,0.318,NO
0.1333,0.3529,NO
0.2072,0.2425,NO
0.1519,0.0623,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.314,NO
0.09699999999999999,0.7756,YES
0.11900000000000001,0.2458,NO
0.3612,1.0,YES
0.0488,0.1165,YES
0.2823,0.2856,NO
0.1584,0.2304,NO
0.065,0.2067,NO
0.0678,0.2067,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1407,NO
0.1079,0.2015,NO
0.0645,0.0928,NO
0.1095,0.1388,NO
0.1665,0.2289,NO
0.1472,0.3082,NO
0.1463,0.1453,NO
0.1261,1.0,YES
0.0528,0.2067,NO
0.3791,0.904,YES
0.0329,0.1247,NO
0.3577,1.0,YES
0.062,0.2067,NO
0.0477,0.1152,NO
0.0457,0.2456,NO
0.1274,0.1388,NO
0.0681,0.2015,NO
0.1427,0.2673,NO
0.0804,0.1724,NO
0.0769,0.2067,NO
0.1422,0.3765,NO
0.0613,0.1493,NO
0.1484,0.5722,NO
0.1778,0.4329,NO
0.1025,0.2888,NO
0.1545,0.4162,NO
0.1529,0.4164,NO
0.1098,0.3765,NO
0.1753,0.4753,NO
0.1807,1.0,YES
0.134,0.414,NO
0.2818,1.0,YES
0.2438,0.3705,NO
0.2385,0.3705,NO
0.2176,0.2305,NO
0.0807,0.3765,NO
0.0972,0.3984,NO
0.0862,0.3404,NO
0.0815,0.3529,NO
0.2286,0.2198,NO
0.0804,0.2888,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.314,NO
0.1151,0.7756,YES
0.1052,0.414,NO
