DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_87,Associated
0.4028,1.0,YES
0.1577,0.21100000000000002,NO
0.2904,0.6231,YES
0.1987,0.3166,NO
0.1756,0.3673,NO
0.1689,0.19699999999999998,NO
0.054000000000000006,0.3282,NO
0.1469,0.4327,NO
0.0547,0.318,NO
0.1082,0.3529,NO
0.2019,0.2866,NO
0.1293,0.3132,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,0.9481,YES
0.2226,0.314,NO
0.1753,0.9481,YES
0.0979,0.2044,NO
0.0985,0.3229,NO
0.0774,0.0688,NO
0.1069,0.2644,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.5022,YES
0.0885,0.3189,NO
0.0604,0.0856,NO
0.2068,0.5253,YES
0.2598,0.4608,NO
0.106,0.5253,YES
0.1459,0.2183,NO
0.2252,0.3108,NO
0.2571,0.2644,NO
0.2375,0.1929,NO
0.1453,0.1729,NO
0.2245,1.0,YES
0.141,0.1465,NO
0.2623,1.0,YES
0.142,0.1168,NO
0.2555,1.0,YES
0.2049,0.4608,NO
0.2206,0.4192,NO
0.2228,0.3496,NO
0.1032,0.2183,NO
0.1461,0.3891,YES
0.1116,0.4382,NO
0.1326,0.5253,YES
0.1415,0.2241,NO
0.0745,0.0451,NO
0.2381,0.3327,NO
0.19,0.3065,NO
0.1547,0.1985,NO
0.1997,0.3327,NO
0.1653,0.2154,NO
0.1536,0.0442,NO
0.1999,0.3327,NO
0.1989,0.7607,YES
0.2045,0.3327,NO
0.2447,0.4757,YES
0.2519,0.4018,NO
0.2036,0.2978,NO
0.2033,0.2493,NO
0.0533,0.0991,NO
0.105,0.2361,NO
0.055999999999999994,0.096,NO
0.1113,0.2489,NO
0.2256,0.0562,NO
0.0989,0.1635,NO
0.1879,0.7607,YES
0.1445,0.7607,YES
0.1901,0.7607,YES
0.3108,0.4757,YES
0.2405,0.3327,NO
0.1657,0.4757,YES
0.1331,0.2748,NO
0.0949,0.32,NO
0.1339,0.1493,NO
0.22399999999999998,0.5722,NO
0.1967,0.4117,NO
0.1436,0.3237,NO
0.2079,0.6333,NO
0.1339,0.4164,NO
0.0967,0.1104,NO
0.2198,0.4753,NO
0.3428,1.0,YES
0.2344,0.3905,NO
0.1736,1.0,YES
0.1331,0.3104,NO
0.0735,0.2568,NO
0.0647,0.0579,NO
0.204,0.3282,NO
0.1327,0.4327,NO
0.1655,0.318,NO
0.31,0.3529,NO
0.1309,0.1027,NO
0.2819,0.3438,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,0.8236,YES
0.1783,1.0,YES
0.193,0.314,NO
0.2673,1.0,YES
0.1726,0.3237,NO
0.1439,0.3071,NO
0.0769,0.2636,NO
0.1953,0.3406,NO
0.2342,0.5644,NO
0.2047,0.4809,NO
0.1823,0.377,NO
0.1684,0.2831,NO
0.1204,0.1787,NO
0.1751,0.4809,NO
0.3579,1.0,YES
0.1828,0.4809,NO
0.2083,0.5952,YES
0.2252,0.3649,NO
0.2041,0.3673,NO
0.2007,0.22699999999999998,NO
0.0498,0.2636,NO
0.1415,0.4809,NO
0.0515,0.2435,NO
0.1207,0.3827,NO
0.1912,0.2636,NO
0.14,0.2694,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.2964,NO
0.2003,1.0,YES
0.1168,0.4809,NO
0.0727,0.3071,NO
0.0714,0.2173,NO
0.10800000000000001,0.2714,NO
0.2886,0.5644,NO
0.1427,0.31,NO
0.0855,0.3004,NO
0.0605,0.2831,NO
0.0532,0.1473,NO
0.1421,0.2324,NO
0.4397,1.0,YES
0.0607,0.15,NO
0.2347,0.5949,YES
0.2118,0.3221,NO
0.2048,0.3673,NO
0.2045,0.2003,NO
0.0849,0.2431,NO
0.1035,0.3204,NO
0.0824,0.2355,NO
0.0975,0.2614,NO
0.1702,0.2173,NO
0.1518,0.2072,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.2326,NO
0.1128,1.0,YES
0.099,0.2156,NO
0.1069,0.3618,NO
0.0451,0.1504,NO
0.5095,1.0,YES
0.1431,0.5061,YES
0.1227,0.5061,YES
0.2847,1.0,YES
0.2237,0.2255,NO
0.1065,0.1861,NO
0.3266,1.0,YES
0.0974,0.2104,NO
0.3289,1.0,YES
0.1059,0.1436,NO
0.2131,0.3885,NO
0.1496,0.474,NO
0.1474,0.2417,NO
0.0902,0.2771,NO
0.0993,0.5061,YES
0.0875,0.2538,NO
0.2369,0.5522,YES
0.2129,0.2538,NO
0.1321,0.3613,YES
0.1271,0.2462,NO
0.08,0.3547,NO
0.3025,0.5289,NO
0.12,0.2153,NO
0.3399,1.0,YES
0.2516,0.578,NO
0.2081,1.0,YES
0.1799,0.2333,NO
0.1547,0.1121,NO
0.3595,1.0,YES
0.2156,0.4032,NO
0.1535,0.4032,NO
0.4159,1.0,YES
0.1827,0.3898,NO
0.1097,0.1329,NO
0.5448,1.0,YES
0.191,0.2942,NO
0.4381,1.0,YES
0.1528,0.107,NO
0.3264,0.3567,NO
0.3203,0.3057,NO
0.2648,0.2213,NO
0.171,0.184,NO
0.21899999999999997,0.6395,NO
0.1398,0.1036,NO
0.3673,0.6395,NO
0.1451,0.0692,NO
0.2637,0.3894,NO
0.1991,0.2942,NO
0.1784,0.3458,NO
0.3767,0.3943,NO
0.1917,0.24,NO
0.3794,1.0,YES
0.3359,0.3853,NO
0.2874,0.7454,YES
0.0798,0.2331,NO
0.0364,0.2544,NO
0.2475,0.6062,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.6382,YES
0.1233,0.344,NO
0.0474,0.1725,NO
0.2799,1.0,YES
0.2328,0.6231,NO
0.2608,1.0,YES
0.1095,0.6231,NO
0.2365,0.4651,NO
0.2061,0.4651,NO
0.2048,0.2893,NO
0.0456,0.2544,NO
0.1795,1.0,YES
0.0442,0.2331,NO
0.27,1.0,YES
0.1224,0.2544,NO
0.1913,0.7878,YES
0.2397,0.6231,NO
0.2111,0.6231,NO
0.2935,0.5131,NO
0.1155,0.6231,NO
0.243,0.6062,YES
0.1959,0.6231,NO
0.198,1.0,YES
0.1636,0.3133,NO
0.1646,0.1291,NO
0.3881,0.8554,YES
0.1762,0.24,NO
0.1649,0.23600000000000002,NO
0.4197,1.0,YES
0.1681,0.3433,NO
0.153,0.016,NO
0.4738,1.0,YES
0.159,0.1445,NO
0.493,0.6429,YES
0.1456,0.1228,NO
0.2244,0.534,NO
0.1542,0.273,NO
0.1277,0.0775,NO
0.1775,0.096,NO
0.2106,0.5554,NO
0.1654,0.0969,NO
0.3557,0.5554,NO
0.0902,0.13,NO
0.2663,0.3382,NO
0.2218,0.2106,NO
0.1764,0.2702,NO
0.3901,0.5187,NO
0.21600000000000003,0.1031,NO
0.402,0.8554,YES
0.3584,0.4421,NO
0.3239,0.8554,YES
0.0467,0.3229,NO
0.0184,0.1186,NO
0.0544,0.5033,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6382,YES
0.0389,0.344,NO
0.0098,0.0842,NO
0.1204,1.0,YES
0.1152,0.3816,NO
0.0434,1.0,YES
0.0994,0.2022,NO
0.171,0.3031,NO
0.1733,0.3376,NO
0.1785,0.0767,NO
0.0632,0.1186,NO
0.1652,1.0,YES
0.0614,0.154,NO
0.1533,1.0,YES
0.1347,0.1186,NO
0.1212,1.0,YES
0.015,0.3369,NO
0.0714,0.462,NO
0.0698,0.4856,NO
0.035,0.2229,NO
0.0672,0.5820000000000001,YES
0.0378,0.2509,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.2893,NO
0.1548,0.3389,NO
0.1459,0.3389,NO
0.1506,0.2163,NO
0.2394,0.7571,YES
0.3693,0.7333,YES
0.1404,0.3389,NO
0.0758,0.2457,NO
0.1517,0.3389,NO
0.067,0.2457,NO
0.2131,0.4028,NO
0.16,0.4028,NO
0.1446,0.2505,NO
0.0844,1.0,YES
0.095,0.3389,NO
0.2419,1.0,YES
0.026000000000000002,0.2045,NO
0.2985,1.0,YES
0.0377,0.1539,NO
0.102,0.2457,NO
0.0927,0.2457,NO
0.1259,0.2024,NO
0.1193,0.2457,NO
0.2177,0.2189,NO
0.15,0.2457,NO
0.0996,0.3389,NO
0.0839,0.2985,NO
0.0672,0.1352,NO
0.3068,1.0,YES
0.1154,0.5502,YES
0.0802,0.5502,YES
0.3166,1.0,YES
0.0868,0.3898,NO
0.0677,0.1329,NO
0.5456,1.0,YES
0.0938,0.2378,NO
0.3771,1.0,YES
0.0765,0.1347,NO
0.3042,0.5037,NO
0.1867,0.5037,NO
0.2024,0.3133,NO
0.084,0.1911,NO
0.1127,0.5502,YES
0.0773,0.1767,NO
0.3002,0.4591,YES
0.0821,0.1198,NO
0.1969,0.3012,YES
0.1353,0.256,NO
0.0942,0.3458,NO
0.3023,0.4753,NO
0.1177,0.24,NO
0.2966,1.0,YES
0.2621,0.4951,NO
0.3631,0.8987,YES
0.1178,0.3618,NO
0.0474,0.1504,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.3898,NO
0.1165,0.245,NO
0.3035,1.0,YES
0.1886,0.3769,NO
0.2922,1.0,YES
0.1088,0.1702,NO
0.2277,0.3865,NO
0.1763,0.474,NO
0.1744,0.2404,NO
0.0948,0.184,NO
0.152,1.0,YES
0.0882,0.3341,NO
0.2267,0.6036,YES
0.1968,0.3341,NO
0.1574,0.4542,YES
0.2134,0.3769,NO
0.1846,0.462,NO
0.3004,0.5289,NO
0.1322,0.24,NO
0.3039,1.0,YES
0.2341,0.5169,NO
0.2137,1.0,YES
0.1342,0.3133,NO
0.1099,0.1392,NO
0.526,1.0,YES
0.1623,0.4498,YES
0.1996,0.4498,YES
0.3297,1.0,YES
0.22699999999999998,0.3898,NO
0.1622,0.1329,NO
0.3372,1.0,YES
0.1102,0.4318,NO
0.3901,1.0,YES
0.1022,0.1559,NO
0.1483,0.534,NO
0.0862,0.3058,NO
0.0629,0.18,NO
0.2034,0.2017,NO
0.1682,0.5239,YES
0.1975,0.1767,NO
0.3422,0.5239,YES
0.1773,0.1392,NO
0.2514,0.319,YES
0.1754,0.4318,NO
0.1301,0.3928,NO
0.3619,0.5187,NO
0.1715,0.24,NO
0.3452,1.0,YES
0.3259,0.4951,NO
0.258,0.6773,YES
0.0709,0.3618,NO
0.0732,0.1451,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,0.9305,YES
0.0664,0.344,NO
0.0556,0.1287,NO
0.5229,1.0,YES
0.1003,0.4462,NO
0.3604,1.0,YES
0.08800000000000001,0.4462,NO
0.2859,0.4969,NO
0.1263,0.474,NO
0.1497,0.2744,NO
0.1047,0.1911,NO
0.1031,1.0,YES
0.1016,0.1767,NO
0.3066,0.6036,YES
0.0639,0.121,NO
0.2147,0.4542,YES
0.1277,0.4462,NO
0.0813,0.462,NO
0.3135,0.5102,NO
0.1095,0.4462,NO
0.302,1.0,YES
0.2369,0.4987,NO
0.4263,1.0,YES
0.1151,0.1995,NO
0.0905,0.1881,NO
0.1028,0.2323,YES
0.3566,0.5962,YES
0.2651,0.5962,YES
0.1542,0.2827,YES
0.094,0.1901,NO
0.0554,0.1275,NO
0.2037,0.44299999999999995,YES
0.1971,0.2157,NO
0.1126,0.44299999999999995,YES
0.1418,0.1304,NO
0.2488,0.3569,NO
0.2731,0.2645,NO
0.2523,0.2214,NO
0.1698,0.1881,NO
0.2266,0.5962,YES
0.1648,0.1995,NO
0.2745,0.5962,YES
0.1508,0.1881,NO
0.2653,0.5962,YES
0.1206,0.1763,NO
0.1613,0.2047,NO
0.1611,0.2151,NO
0.1018,0.1304,NO
0.152,0.2578,YES
0.1186,0.1779,NO
0.1207,0.44299999999999995,YES
0.1201,0.3229,NO
0.10300000000000001,0.1089,NO
0.254,0.433,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.5022,YES
0.0981,0.3189,NO
0.0792,0.1037,NO
0.2917,0.6109,YES
0.1836,0.3984,NO
0.3039,0.6109,YES
0.1342,0.3569,NO
0.1448,0.2531,NO
0.1036,0.3376,NO
0.0702,0.1003,NO
0.1825,0.1729,NO
0.2937,1.0,YES
0.1772,0.1414,NO
0.5728,1.0,YES
0.0892,0.1414,NO
0.4594,1.0,YES
0.1677,0.3984,NO
0.1461,0.3623,NO
0.2985,0.3022,NO
0.1348,0.3569,NO
0.2479,0.433,YES
0.2298,0.4382,NO
0.2345,0.6109,YES
0.08900000000000001,0.3471,NO
0.0394,0.0316,NO
0.1381,0.2636,NO
0.2108,0.3716,NO
0.0676,0.2654,NO
0.0957,0.1694,NO
0.0963,0.3122,NO
0.0435,0.1439,NO
0.2592,0.4576,NO
0.1291,0.2278,NO
0.0785,0.2654,NO
0.1052,0.1493,NO
0.4225,1.0,YES
0.3368,0.7411,YES
0.3938,0.6204,YES
0.0766,0.1182,NO
0.0711,0.2767,NO
0.0797,0.1963,NO
0.0531,0.2904,NO
0.1551,0.1963,NO
0.077,0.2437,NO
0.0463,0.1636,NO
0.0745,0.2708,NO
0.1014,0.1289,NO
0.0541,0.1636,NO
0.1685,0.2813,NO
0.0541,0.1636,NO
0.2105,0.4784,NO
0.1239,1.0,YES
0.289,0.408,YES
0.2752,0.2893,NO
0.1653,0.0963,NO
0.0814,0.1473,NO
0.0623,0.1346,NO
0.32899999999999996,0.7571,YES
0.1249,0.7333,YES
0.0968,0.16699999999999998,NO
0.1519,0.1616,NO
0.0533,0.1276,NO
0.1784,0.1206,NO
0.1661,0.2592,NO
0.1504,0.3413,NO
0.1562,0.1608,NO
0.3075,0.8269,YES
0.0597,0.0613,NO
0.1815,1.0,YES
0.0336,0.1029,NO
0.3735,1.0,YES
0.0877,0.0509,NO
0.1163,0.1206,NO
0.0418,0.1206,NO
0.1354,0.0993,NO
0.0948,0.1206,NO
0.1407,0.2189,NO
0.0821,0.2142,NO
0.0894,0.1469,NO
0.0416,0.3229,NO
0.0131,0.1089,NO
0.1203,0.5033,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6382,YES
0.0498,0.344,NO
0.0139,0.0727,NO
0.1999,1.0,YES
0.1109,0.3816,NO
0.1389,1.0,YES
0.0996,0.2022,NO
0.1977,0.3031,NO
0.1726,0.3376,NO
0.1805,0.068,NO
0.0204,0.1132,NO
0.2123,1.0,YES
0.0198,0.154,NO
0.3536,1.0,YES
0.1039,0.0391,NO
0.2827,1.0,YES
0.0426,0.3369,NO
0.0387,0.462,NO
0.1228,0.4856,NO
0.0373,0.2229,NO
0.1359,0.5820000000000001,YES
0.0808,0.2869,NO
0.1119,1.0,YES
0.3458,0.7773,YES
0.0264,0.7969,YES
0.3473,0.2276,NO
0.1555,0.275,NO
0.0906,0.275,NO
0.107,0.2279,NO
0.226,0.2582,YES
0.4184,0.57,YES
0.1111,0.275,NO
0.1017,0.2321,NO
0.09699999999999999,0.275,NO
0.1058,0.1381,NO
0.1741,0.3062,NO
0.1373,0.2938,NO
0.132,0.19,NO
0.1138,0.7969,YES
0.0766,0.275,NO
0.3242,0.7773,YES
0.0297,0.166,NO
0.3407,0.7969,YES
0.0387,0.1249,NO
0.0621,0.2321,NO
0.076,0.2321,NO
0.1266,0.2321,NO
0.0726,0.1823,NO
0.192,0.1642,NO
0.1128,0.1823,NO
0.0813,0.275,NO
0.1238,0.3071,NO
0.0659,0.2582,NO
0.0991,0.2287,NO
0.2168,0.5644,NO
0.0941,0.31,NO
0.1226,0.2707,NO
0.0797,0.2831,NO
0.0869,0.175,NO
0.1921,0.2193,NO
0.2119,1.0,YES
0.0845,0.2193,NO
0.1963,0.5949,YES
0.24100000000000002,0.2244,NO
0.263,0.3673,NO
0.2504,0.1078,NO
0.1414,0.2582,NO
0.0983,0.3104,NO
0.1658,0.2334,NO
0.1333,0.2102,NO
0.2072,0.2582,NO
0.1519,0.1553,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2193,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2156,NO
0.3612,1.0,YES
0.0488,0.8165,YES
0.2823,0.2332,NO
0.1584,0.1882,NO
0.065,0.1756,NO
0.0678,0.1001,NO
0.1652,0.7571,YES
0.4499,0.5909,YES
0.0947,0.1462,NO
0.1079,0.2015,NO
0.0645,0.1028,NO
0.1095,0.1199,NO
0.1665,0.2341,NO
0.1472,0.3413,NO
0.1463,0.1453,NO
0.1261,0.8269,YES
0.0528,0.1756,NO
0.3791,1.0,YES
0.0329,0.1756,NO
0.3577,0.8165,YES
0.062,0.1756,NO
0.0477,0.2015,NO
0.0457,0.2015,NO
0.1274,0.2015,NO
0.0681,0.1107,NO
0.1427,0.2189,NO
0.0804,0.2142,NO
0.0769,0.1184,NO
0.1422,0.32,NO
0.0613,0.1493,NO
0.1484,0.2809,NO
0.1778,0.5644,NO
0.1025,0.31,NO
0.1545,0.3335,NO
0.1529,0.2831,NO
0.1098,0.1104,NO
0.1753,0.414,NO
0.1807,1.0,YES
0.134,0.2888,NO
0.2818,0.5949,YES
0.2438,0.2244,NO
0.2385,0.3673,NO
0.2176,0.1078,NO
0.0807,0.3282,NO
0.0972,0.4327,NO
0.0862,0.318,NO
0.0815,0.3529,NO
0.2286,0.1276,NO
0.0804,0.2698,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.314,NO
0.1151,1.0,YES
0.1052,0.2888,NO
