DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_LSA_28,Associated
0.1528,0.1732,NO
0.3264,0.2875,NO
0.3203,0.2875,NO
0.2648,0.0945,NO
0.171,0.0733,NO
0.21899999999999997,0.3456,NO
0.1398,0.0733,NO
0.3673,0.1453,NO
0.1451,0.0478,NO
0.2637,0.0986,NO
0.1991,0.1128,NO
0.1784,0.1732,NO
0.3767,0.1764,NO
0.1917,0.1732,NO
0.3794,1.0,YES
0.3359,0.2326,NO
0.2874,0.3192,YES
0.0798,0.0783,NO
0.0364,0.1427,NO
0.2475,0.3189,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.1427,NO
0.0474,0.1427,NO
0.2799,1.0,YES
0.2328,0.183,NO
0.2608,0.32899999999999996,YES
0.1095,0.1023,NO
0.2365,0.1477,NO
0.2061,0.1698,NO
0.2048,0.0906,NO
0.0456,0.1768,NO
0.1795,1.0,YES
0.0442,0.1768,NO
0.27,1.0,YES
0.1224,0.1481,NO
0.1913,1.0,YES
0.2397,0.1629,NO
0.2111,0.2519,NO
0.2935,0.2298,NO
0.1155,0.1116,NO
0.243,0.32899999999999996,YES
0.1959,0.0742,NO
0.198,1.0,YES
0.1636,0.1523,NO
0.1646,0.0358,NO
0.3881,1.0,YES
0.1762,0.3036,NO
0.1649,0.3036,NO
0.4197,0.4534,YES
0.1681,0.1658,NO
0.153,0.0724,NO
0.4738,0.4534,YES
0.159,0.2848,NO
0.493,0.3599,YES
0.1456,0.0622,NO
0.2244,0.0887,NO
0.1542,0.0887,NO
0.1277,0.0366,NO
0.1775,0.0372,NO
0.2106,0.3036,NO
0.1654,0.0372,NO
0.3557,0.1122,NO
0.0902,0.0444,NO
0.2663,0.0949,NO
0.2218,0.2848,NO
0.1764,0.2848,NO
0.3901,0.2848,NO
0.21600000000000003,0.0442,NO
0.402,1.0,YES
0.3584,0.2848,NO
0.3239,0.3161,YES
0.0467,0.0855,NO
0.0184,0.0855,NO
0.0544,0.0886,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.2373,YES
0.0389,0.1548,NO
0.0098,0.0855,NO
0.1204,0.1484,YES
0.1152,0.183,NO
0.0434,0.0954,YES
0.0994,0.1027,NO
0.171,0.1762,NO
0.1733,0.1762,NO
0.1785,0.0906,NO
0.0632,0.0891,NO
0.1652,1.0,YES
0.0614,0.0855,NO
0.1533,1.0,YES
0.1347,0.0352,NO
0.1212,1.0,YES
0.015,0.1516,NO
0.0714,0.2519,NO
0.0698,0.1218,NO
0.035,0.1027,NO
0.0672,0.1379,YES
0.0378,0.0525,NO
0.0637,0.1484,YES
0.3024,0.4428,YES
0.0482,1.0,YES
0.3634,0.1531,NO
0.1548,0.1272,NO
0.1459,0.0922,NO
0.1506,0.1313,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.1313,NO
0.0758,0.0611,NO
0.1517,0.0687,NO
0.067,0.1398,NO
0.2131,0.2274,NO
0.16,0.2274,NO
0.1446,0.0662,NO
0.0844,1.0,YES
0.095,0.0316,NO
0.2419,1.0,YES
0.026000000000000002,0.0576,NO
0.2985,1.0,YES
0.0377,0.0742,NO
0.102,0.1398,NO
0.0927,0.1143,NO
0.1259,0.0798,NO
0.1193,0.0415,NO
0.2177,0.1316,NO
0.15,0.0913,NO
0.0996,0.0372,NO
0.0839,0.0728,NO
0.0672,0.0695,NO
0.3068,0.4778,YES
0.1154,1.0,YES
0.0802,0.2628,YES
0.3166,1.0,YES
0.0868,0.0792,NO
0.0677,0.0711,NO
0.5456,1.0,YES
0.0938,0.2649,NO
0.3771,1.0,YES
0.0765,0.1763,NO
0.3042,0.1477,NO
0.1867,0.2118,NO
0.2024,0.0414,NO
0.084,0.0818,NO
0.1127,1.0,YES
0.0773,0.0806,NO
0.3002,1.0,YES
0.0821,0.1481,NO
0.1969,1.0,YES
0.1353,0.2649,NO
0.0942,0.2649,NO
0.3023,0.2649,NO
0.1177,0.1763,NO
0.2966,1.0,YES
0.2621,0.2649,NO
0.3631,1.0,YES
0.1178,0.1523,NO
0.0474,0.1494,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.2628,YES
0.2467,1.0,YES
0.2192,0.1658,NO
0.1165,0.1494,NO
0.3035,1.0,YES
0.1886,0.2145,NO
0.2922,0.3006,YES
0.1088,0.2672,NO
0.2277,0.2149,NO
0.1763,0.2246,NO
0.1744,0.0945,NO
0.0948,0.1931,NO
0.152,1.0,YES
0.0882,0.1931,NO
0.2267,1.0,YES
0.1968,0.1481,NO
0.1574,1.0,YES
0.2134,0.2672,NO
0.1846,0.2145,NO
0.3004,0.2447,NO
0.1322,0.2145,NO
0.3039,1.0,YES
0.2341,0.24100000000000002,NO
0.2137,1.0,YES
0.1342,0.1523,NO
0.1099,0.079,NO
0.526,1.0,YES
0.1623,1.0,YES
0.1996,0.2628,YES
0.3297,1.0,YES
0.22699999999999998,0.1924,NO
0.1622,0.0724,NO
0.3372,1.0,YES
0.1102,0.2904,NO
0.3901,0.3193,YES
0.1022,0.2419,NO
0.1483,0.1477,NO
0.0862,0.179,NO
0.0629,0.0807,NO
0.2034,0.1184,NO
0.1682,1.0,YES
0.1975,0.1184,NO
0.3422,1.0,YES
0.1773,0.1481,NO
0.2514,1.0,YES
0.1754,0.2904,NO
0.1301,0.2904,NO
0.3619,0.2904,NO
0.1715,0.2419,NO
0.3452,1.0,YES
0.3259,0.2904,NO
0.258,1.0,YES
0.0709,0.1523,NO
0.0732,0.077,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,0.2628,YES
0.2941,1.0,YES
0.0664,0.1658,NO
0.0556,0.0724,NO
0.5229,1.0,YES
0.1003,0.1183,NO
0.3604,1.0,YES
0.08800000000000001,0.0879,NO
0.2859,0.2466,NO
0.1263,0.2466,NO
0.1497,0.0945,NO
0.1047,0.0973,NO
0.1031,1.0,YES
0.1016,0.0806,NO
0.3066,1.0,YES
0.0639,0.1499,NO
0.2147,1.0,YES
0.1277,0.1629,NO
0.0813,0.1669,NO
0.3135,0.2447,NO
0.1095,0.1193,NO
0.302,1.0,YES
0.2369,0.24100000000000002,NO
0.4263,1.0,YES
0.1151,0.0291,NO
0.0905,0.0603,NO
0.1028,0.1104,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.2475,YES
0.094,0.0502,NO
0.0554,0.044000000000000004,NO
0.2037,0.2475,YES
0.1971,0.2335,NO
0.1126,0.1423,YES
0.1418,0.2335,NO
0.2488,0.2048,NO
0.2731,0.2048,NO
0.2523,0.0906,NO
0.1698,0.0204,NO
0.2266,0.324,YES
0.1648,0.0199,NO
0.2745,1.0,YES
0.1508,0.0367,NO
0.2653,1.0,YES
0.1206,0.20199999999999999,NO
0.1613,0.2519,NO
0.1611,0.0914,NO
0.1018,0.2335,NO
0.152,0.1423,YES
0.1186,0.20199999999999999,NO
0.1207,0.2475,YES
0.1201,0.0374,NO
0.10300000000000001,0.0704,NO
0.254,0.2728,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.1548,NO
0.0792,0.071,NO
0.2917,1.0,YES
0.1836,0.2252,NO
0.3039,0.2134,YES
0.1342,0.2252,NO
0.1448,0.1477,NO
0.1036,0.1719,NO
0.0702,0.0327,NO
0.1825,0.0891,NO
0.2937,1.0,YES
0.1772,0.0806,NO
0.5728,1.0,YES
0.0892,0.1481,NO
0.4594,1.0,YES
0.1677,0.2045,NO
0.1461,0.2252,NO
0.2985,0.2298,NO
0.1348,0.2252,NO
0.2479,0.2732,YES
0.2298,0.2045,NO
0.2345,1.0,YES
0.08900000000000001,0.1233,NO
0.0394,0.1233,NO
0.1381,0.1653,NO
0.2108,0.1588,NO
0.0676,0.1191,NO
0.0957,0.1588,NO
0.0963,0.1196,NO
0.0435,0.1233,NO
0.2592,0.1588,NO
0.1291,0.0516,NO
0.0785,0.1766,NO
0.1052,0.10800000000000001,NO
0.4225,0.4103,YES
0.3368,0.4103,YES
0.3938,0.1192,YES
0.0766,0.1243,NO
0.0711,0.1588,NO
0.0797,0.1243,NO
0.0531,0.1588,NO
0.1551,0.1196,NO
0.077,0.1588,NO
0.0463,0.10800000000000001,NO
0.0745,0.0697,NO
0.1014,0.0595,NO
0.0541,0.0416,NO
0.1685,0.1766,NO
0.0541,0.0384,NO
0.2105,0.1588,NO
0.1239,0.4428,YES
0.289,1.0,YES
0.2752,0.1531,NO
0.1653,0.1272,NO
0.0814,0.0962,NO
0.0623,0.1256,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1256,NO
0.1519,0.0865,NO
0.0533,0.0687,NO
0.1784,0.0996,NO
0.1661,0.14800000000000002,NO
0.1504,0.1528,NO
0.1562,0.0453,NO
0.3075,1.0,YES
0.0597,0.1256,NO
0.1815,1.0,YES
0.0336,0.1256,NO
0.3735,1.0,YES
0.0877,0.1256,NO
0.1163,0.0996,NO
0.0418,0.1143,NO
0.1354,0.0865,NO
0.0948,0.016,NO
0.1407,0.1316,NO
0.0821,0.0913,NO
0.0894,0.1256,NO
0.0416,0.0277,NO
0.0131,0.0603,NO
0.1203,0.2018,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.3362,YES
0.0498,0.1366,NO
0.0139,0.044000000000000004,NO
0.1999,0.3362,YES
0.1109,0.183,NO
0.1389,0.2148,YES
0.0996,0.1166,NO
0.1977,0.2043,NO
0.1726,0.2043,NO
0.1805,0.0906,NO
0.0204,0.0891,NO
0.2123,1.0,YES
0.0198,0.0271,NO
0.3536,1.0,YES
0.1039,0.0498,NO
0.2827,1.0,YES
0.0426,0.1516,NO
0.0387,0.2519,NO
0.1228,0.1495,NO
0.0373,0.0948,NO
0.1359,0.2148,YES
0.0808,0.1495,NO
0.1119,0.3362,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1267,NO
0.1555,0.1033,NO
0.0906,0.0545,NO
0.107,0.0372,NO
0.226,0.1668,YES
0.4184,1.0,YES
0.1111,0.0676,NO
0.1017,0.1267,NO
0.09699999999999999,0.0687,NO
0.1058,0.1422,NO
0.1741,0.092,NO
0.1373,0.1528,NO
0.132,0.0453,NO
0.1138,1.0,YES
0.0766,0.0545,NO
0.3242,1.0,YES
0.0297,0.0576,NO
0.3407,0.27399999999999997,YES
0.0387,0.0742,NO
0.0621,0.1422,NO
0.076,0.1267,NO
0.1266,0.1267,NO
0.0726,0.0479,NO
0.192,0.1316,NO
0.1128,0.1422,NO
0.0813,0.04,NO
0.1238,0.1552,NO
0.0659,0.1552,NO
0.0991,0.1377,NO
0.2168,0.2653,NO
0.0941,0.1508,NO
0.1226,0.1331,NO
0.0797,0.1987,NO
0.0869,0.1552,NO
0.1921,0.2252,NO
0.2119,1.0,YES
0.0845,0.2347,NO
0.1963,1.0,YES
0.24100000000000002,0.2074,NO
0.263,0.2074,NO
0.2504,0.0602,NO
0.1414,0.1552,NO
0.0983,0.1906,NO
0.1658,0.1552,NO
0.1333,0.1843,NO
0.2072,0.0473,NO
0.1519,0.2083,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2254,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1219,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.0377,NO
0.1584,0.1033,NO
0.065,0.1292,NO
0.0678,0.0325,NO
0.1652,0.1689,YES
0.4499,1.0,YES
0.0947,0.0676,NO
0.1079,0.0767,NO
0.0645,0.0687,NO
0.1095,0.1269,NO
0.1665,0.1406,NO
0.1472,0.1528,NO
0.1463,0.0453,NO
0.1261,1.0,YES
0.0528,0.0328,NO
0.3791,1.0,YES
0.0329,0.0902,NO
0.3577,0.27399999999999997,YES
0.062,0.0902,NO
0.0477,0.1269,NO
0.0457,0.0559,NO
0.1274,0.0683,NO
0.0681,0.0559,NO
0.1427,0.1316,NO
0.0804,0.1269,NO
0.0769,0.0221,NO
0.1422,0.2143,NO
0.0613,0.2143,NO
0.1484,0.233,NO
0.1778,0.2653,NO
0.1025,0.1508,NO
0.1545,0.1331,NO
0.1529,0.0362,NO
0.1098,0.2143,NO
0.1753,0.233,NO
0.1807,0.4371,YES
0.134,0.1599,NO
0.2818,1.0,YES
0.2438,0.1248,NO
0.2385,0.1697,NO
0.2176,0.047,NO
0.0807,0.2143,NO
0.0972,0.1733,NO
0.0862,0.2143,NO
0.0815,0.1171,NO
0.2286,0.0587,NO
0.0804,0.1171,NO
0.0972,1.0,YES
0.105,0.4613,YES
0.1237,0.3023,YES
0.2731,0.1414,YES
0.1937,0.233,NO
0.1151,0.3754,YES
0.1052,0.233,NO
