DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_60,Associated
0.11800000000000001,0.4069,NO
0.1053,0.1897,NO
0.2201,0.5415,NO
0.1351,0.2947,NO
0.1328,0.4748,NO
0.0724,0.1568,NO
0.0244,0.2021,NO
0.1404,1.0,YES
0.3348,1.0,YES
0.2937,1.0,YES
0.14300000000000002,1.0,YES
0.0826,0.1467,NO
0.013000000000000001,0.1663,NO
0.2103,0.5022,YES
0.1395,0.1552,NO
0.1325,0.6283,YES
0.1443,0.1733,NO
0.2165,0.3493,NO
0.1934,0.379,NO
0.1934,0.379,NO
0.0572,0.1663,NO
0.2318,1.0,YES
0.0556,0.1663,NO
0.3609,1.0,YES
0.1417,0.1663,NO
0.255,1.0,YES
0.0522,0.3342,NO
0.0677,0.3338,NO
0.1439,0.368,NO
0.0494,0.3307,NO
0.1715,1.0,YES
0.0964,0.4619,NO
0.1343,1.0,YES
0.1544,0.2169,NO
0.0732,0.1109,NO
0.1975,0.1901,NO
0.2582,0.3895,NO
0.1977,0.3369,NO
0.1701,0.6773,NO
0.1684,0.2687,NO
0.1225,0.2169,NO
0.1458,0.2452,NO
0.4028,1.0,YES
0.1577,0.3591,NO
0.2904,1.0,YES
0.1987,0.2327,NO
0.1756,0.2525,NO
0.1689,0.2525,NO
0.054000000000000006,0.3249,NO
0.1469,0.5985,NO
0.0547,0.2084,NO
0.1082,0.391,NO
0.2019,0.2108,NO
0.1293,0.3295,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.1306,NO
0.1753,1.0,YES
0.0979,0.2054,NO
0.0985,0.1425,NO
0.0774,0.2059,NO
0.1069,1.0,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,1.0,YES
0.0885,0.1855,NO
0.0604,0.1194,NO
0.2068,0.5022,YES
0.2598,0.6903,NO
0.106,0.6283,YES
0.1459,0.3599,NO
0.2252,0.3948,NO
0.2571,0.3948,NO
0.2375,0.3938,NO
0.1453,0.1194,NO
0.2245,1.0,YES
0.141,0.1194,NO
0.2623,1.0,YES
0.142,0.1421,NO
0.2555,1.0,YES
0.2049,0.6903,NO
0.2206,0.6903,NO
0.2228,0.6903,NO
0.1032,0.3307,NO
0.1461,1.0,YES
0.1116,0.4619,NO
0.1326,1.0,YES
0.1415,0.1856,NO
0.0745,0.1856,NO
0.2381,0.4239,NO
0.19,0.3895,NO
0.1547,0.1965,NO
0.1997,0.3984,NO
0.1653,0.1856,NO
0.1536,0.1856,NO
0.1999,0.3139,NO
0.1989,1.0,YES
0.2045,0.3591,NO
0.2447,1.0,YES
0.2519,0.406,NO
0.2036,0.4406,NO
0.2033,0.4406,NO
0.0533,0.3249,NO
0.105,0.5985,NO
0.055999999999999994,0.1856,NO
0.1113,0.391,NO
0.2256,0.1675,NO
0.0989,0.1699,NO
0.1879,1.0,YES
0.1445,0.8945,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.4239,NO
0.1657,0.6631,YES
0.1331,0.366,NO
0.0949,0.1825,NO
0.1339,0.1825,NO
0.22399999999999998,0.4095,NO
0.1967,0.4374,NO
0.1436,0.2653,NO
0.2079,0.5273,NO
0.1339,0.2116,NO
0.0967,0.1825,NO
0.2198,0.3809,NO
0.3428,1.0,YES
0.2344,0.4095,NO
0.1736,1.0,YES
0.1331,0.1661,NO
0.0735,0.1861,NO
0.0647,0.0664,NO
0.204,0.3249,NO
0.1327,0.5985,NO
0.1655,0.1825,NO
0.31,0.4374,NO
0.1309,0.1564,NO
0.2819,0.3193,NO
0.4042,0.8156,YES
0.3296,0.8945,YES
0.4941,1.0,YES
0.1783,0.7786,YES
0.193,0.4095,NO
0.2673,0.7786,YES
0.1726,0.4039,NO
0.1439,0.2093,NO
0.0769,0.1246,NO
0.1953,0.4413,NO
0.2342,0.4413,NO
0.2047,0.3384,NO
0.1823,0.6773,NO
0.1684,0.2687,NO
0.1204,0.2093,NO
0.1751,0.2216,NO
0.3579,1.0,YES
0.1828,0.2773,NO
0.2083,1.0,YES
0.2252,0.2134,NO
0.2041,0.2391,NO
0.2007,0.1217,NO
0.0498,0.2111,NO
0.1415,0.5133,NO
0.0515,0.2011,NO
0.1207,0.3246,NO
0.1912,0.2034,NO
0.14,0.4413,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.4413,NO
0.2003,1.0,YES
0.1168,0.4413,NO
0.0727,0.1812,NO
0.0714,0.1812,NO
0.10800000000000001,0.31,NO
0.2886,0.3895,NO
0.1427,0.3369,NO
0.0855,0.31,NO
0.0605,0.2687,NO
0.0532,0.1812,NO
0.1421,0.2452,NO
0.4397,1.0,YES
0.0607,0.3591,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2846,NO
0.2045,0.2839,NO
0.0849,0.3249,NO
0.1035,0.5985,NO
0.0824,0.1812,NO
0.0975,0.391,NO
0.1702,0.1827,NO
0.1518,0.3335,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,0.7443,YES
0.1375,0.31,NO
0.1128,0.6631,YES
0.099,0.31,NO
0.1069,0.2216,NO
0.0451,0.3233,NO
0.5095,1.0,YES
0.1431,0.6673,YES
0.1227,0.5116,YES
0.2847,1.0,YES
0.2237,0.4103,NO
0.1065,0.1816,NO
0.3266,1.0,YES
0.0974,0.1242,NO
0.3289,1.0,YES
0.1059,0.1629,NO
0.2131,0.5579,NO
0.1496,0.4246,NO
0.1474,0.298,NO
0.0902,0.1677,NO
0.0993,0.6673,YES
0.0875,0.2282,NO
0.2369,0.6649,YES
0.2129,0.1871,NO
0.1321,0.6673,YES
0.1271,0.25,NO
0.08,0.2469,NO
0.3025,0.6965,NO
0.12,0.3693,NO
0.3399,1.0,YES
0.2516,0.6789,NO
0.2081,1.0,YES
0.1799,0.1524,NO
0.1547,0.3233,NO
0.3595,0.7653,YES
0.2156,0.6811,NO
0.1535,0.3646,NO
0.4159,1.0,YES
0.1827,0.3772,NO
0.1097,0.0427,NO
0.5448,0.9727,YES
0.191,0.1242,NO
0.4381,1.0,YES
0.1528,0.1629,NO
0.3264,0.4978,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.0805,NO
0.21899999999999997,0.5205,NO
0.1398,0.1747,NO
0.3673,0.6811,NO
0.1451,0.2054,NO
0.2637,0.4971,NO
0.1991,0.1983,NO
0.1784,0.2365,NO
0.3767,0.5329999999999999,NO
0.1917,0.3693,NO
0.3794,1.0,YES
0.3359,0.6436,NO
0.2874,0.7929999999999999,YES
0.0798,0.17600000000000002,NO
0.0364,0.2716,NO
0.2475,0.982,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.982,YES
0.1233,0.326,NO
0.0474,0.0663,NO
0.2799,0.8170000000000001,YES
0.2328,0.7101,NO
0.2608,0.8399,YES
0.1095,0.7101,NO
0.2365,0.3486,NO
0.2061,0.3373,NO
0.2048,0.2708,NO
0.0456,0.2307,NO
0.1795,1.0,YES
0.0442,0.1052,NO
0.27,1.0,YES
0.1224,0.1449,NO
0.1913,1.0,YES
0.2397,0.6271,NO
0.2111,0.6351,NO
0.2935,0.7101,NO
0.1155,0.6271,NO
0.243,0.982,YES
0.1959,0.5406,NO
0.198,0.982,YES
0.1636,0.146,NO
0.1646,0.3162,NO
0.3881,0.645,YES
0.1762,0.6479,NO
0.1649,0.3468,NO
0.4197,0.7803,YES
0.1681,0.2943,NO
0.153,0.0219,NO
0.4738,0.8237,YES
0.159,0.247,NO
0.493,1.0,YES
0.1456,0.6038,NO
0.2244,0.5082,NO
0.1542,0.2797,NO
0.1277,0.0272,NO
0.1775,0.0771,NO
0.2106,0.4877,NO
0.1654,0.0682,NO
0.3557,0.6479,NO
0.0902,0.1704,NO
0.2663,0.4729,NO
0.2218,0.6038,NO
0.1764,0.3551,NO
0.3901,0.6038,NO
0.21600000000000003,0.6038,NO
0.402,0.9109,YES
0.3584,0.6038,NO
0.3239,1.0,YES
0.0467,0.2091,NO
0.0184,0.174,NO
0.0544,0.6136,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6136,YES
0.0389,0.1884,NO
0.0098,0.221,NO
0.1204,0.4523,YES
0.1152,0.2895,NO
0.0434,0.3855,YES
0.0994,0.4207,NO
0.171,0.6466,NO
0.1733,0.7016,NO
0.1785,0.7016,NO
0.0632,0.221,NO
0.1652,0.9773,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.2667,NO
0.1212,0.8689,YES
0.015,0.4207,NO
0.0714,0.3338,NO
0.0698,0.4726,NO
0.035,0.4207,NO
0.0672,0.6136,YES
0.0378,0.4518,NO
0.0637,0.6136,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.4952,NO
0.1459,0.3796,NO
0.1506,0.4952,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.31,NO
0.0758,0.3269,NO
0.1517,0.3187,NO
0.067,0.3547,NO
0.2131,0.6218,NO
0.16,0.6218,NO
0.1446,0.6202,NO
0.0844,1.0,YES
0.095,0.4952,NO
0.2419,1.0,YES
0.026000000000000002,0.3642,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.3547,NO
0.0927,0.3269,NO
0.1259,0.3547,NO
0.1193,0.3547,NO
0.2177,0.4952,NO
0.15,0.3547,NO
0.0996,0.4952,NO
0.0839,0.2003,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.5710000000000001,YES
0.0802,0.4378,YES
0.3166,1.0,YES
0.0868,0.3772,NO
0.0677,0.0692,NO
0.5456,0.9727,YES
0.0938,0.2684,NO
0.3771,1.0,YES
0.0765,0.4834,NO
0.3042,0.5579,NO
0.1867,0.4132,NO
0.2024,0.4122,NO
0.084,0.1058,NO
0.1127,0.5710000000000001,YES
0.0773,0.1439,NO
0.3002,0.611,YES
0.0821,0.1871,NO
0.1969,0.5710000000000001,YES
0.1353,0.4834,NO
0.0942,0.2843,NO
0.3023,0.5832,NO
0.1177,0.4834,NO
0.2966,1.0,YES
0.2621,0.6436,NO
0.3631,1.0,YES
0.1178,0.2216,NO
0.0474,0.3162,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.4103,NO
0.1165,0.0692,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.7974,NO
0.2277,0.5579,NO
0.1763,0.4246,NO
0.1744,0.3659,NO
0.0948,0.11699999999999999,NO
0.152,1.0,YES
0.0882,0.2282,NO
0.2267,0.7355,YES
0.1968,0.1871,NO
0.1574,1.0,YES
0.2134,0.7974,NO
0.1846,0.6074,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3044,NO
0.526,1.0,YES
0.1623,0.5515,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.0692,NO
0.3372,1.0,YES
0.1102,0.2778,NO
0.3901,1.0,YES
0.1022,0.679,NO
0.1483,0.5579,NO
0.0862,0.4246,NO
0.0629,0.1692,NO
0.2034,0.11699999999999999,NO
0.1682,0.5515,YES
0.1975,0.2282,NO
0.3422,0.6649,YES
0.1773,0.1871,NO
0.2514,0.5515,YES
0.1754,0.679,NO
0.1301,0.3994,NO
0.3619,0.6965,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1943,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,0.5693,YES
0.0665,0.4365,YES
0.2941,0.9397,YES
0.0664,0.3598,NO
0.0556,0.0692,NO
0.5229,0.8768,YES
0.1003,0.1814,NO
0.3604,1.0,YES
0.08800000000000001,0.4433,NO
0.2859,0.5374,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1026,NO
0.1031,0.5693,YES
0.1016,0.1365,NO
0.3066,0.6151,YES
0.0639,0.1802,NO
0.2147,0.5693,YES
0.1277,0.4433,NO
0.0813,0.2608,NO
0.3135,0.5872,NO
0.1095,0.4433,NO
0.302,1.0,YES
0.2369,0.5442,NO
0.4263,1.0,YES
0.1151,0.1483,NO
0.0905,0.2059,NO
0.1028,0.6711,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6711,YES
0.094,0.1884,NO
0.0554,0.1483,NO
0.2037,0.433,YES
0.1971,0.3272,NO
0.1126,0.4216,YES
0.1418,0.4755,NO
0.2488,0.4862,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,1.0,YES
0.1648,0.1483,NO
0.2745,1.0,YES
0.1508,0.1853,NO
0.2653,1.0,YES
0.1206,0.4755,NO
0.1613,0.3338,NO
0.1611,0.4726,NO
0.1018,0.4755,NO
0.152,0.6711,YES
0.1186,0.4518,NO
0.1207,0.6711,YES
0.1201,0.106,NO
0.10300000000000001,0.2059,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.7440000000000001,YES
0.0981,0.2238,NO
0.0792,0.0293,NO
0.2917,0.433,YES
0.1836,0.1647,NO
0.3039,0.5615,YES
0.1342,0.4027,NO
0.1448,0.1058,NO
0.1036,0.2493,NO
0.0702,0.2833,NO
0.1825,0.1146,NO
0.2937,1.0,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.1146,NO
0.4594,1.0,YES
0.1677,0.4027,NO
0.1461,0.264,NO
0.2985,0.4726,NO
0.1348,0.4027,NO
0.2479,0.7440000000000001,YES
0.2298,0.4518,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2552,NO
0.0394,0.1265,NO
0.1381,0.3451,NO
0.2108,0.3451,NO
0.0676,0.3169,NO
0.0957,0.3914,NO
0.0963,0.3632,NO
0.0435,0.2552,NO
0.2592,0.6008,NO
0.1291,0.157,NO
0.0785,0.3914,NO
0.1052,0.166,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.9975,YES
0.0766,0.2526,NO
0.0711,0.4495,NO
0.0797,0.2526,NO
0.0531,0.3169,NO
0.1551,0.3599,NO
0.077,0.3451,NO
0.0463,0.15,NO
0.0745,0.2067,NO
0.1014,0.2731,NO
0.0541,0.2932,NO
0.1685,0.3914,NO
0.0541,0.2519,NO
0.2105,0.5999,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.2269,NO
0.0814,0.18899999999999997,NO
0.0623,0.2269,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1922,NO
0.1519,0.0725,NO
0.0533,0.1425,NO
0.1784,0.0725,NO
0.1661,0.3226,NO
0.1504,0.3226,NO
0.1562,0.3218,NO
0.3075,1.0,YES
0.0597,0.2269,NO
0.1815,1.0,YES
0.0336,0.18899999999999997,NO
0.3735,0.8571,YES
0.0877,0.2269,NO
0.1163,0.1688,NO
0.0418,0.1001,NO
0.1354,0.0873,NO
0.0948,0.0938,NO
0.1407,0.2269,NO
0.0821,0.1048,NO
0.0894,0.2269,NO
0.0416,0.1425,NO
0.0131,0.2059,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.1884,NO
0.0139,0.0554,NO
0.1999,0.5022,YES
0.1109,0.1552,NO
0.1389,0.6283,YES
0.0996,0.2002,NO
0.1977,0.3922,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.1146,NO
0.2123,1.0,YES
0.0198,0.1052,NO
0.3536,1.0,YES
0.1039,0.1618,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.3338,NO
0.1228,0.4726,NO
0.0373,0.3307,NO
0.1359,1.0,YES
0.0808,0.4619,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,0.316,YES
0.3473,0.0877,NO
0.1555,0.1969,NO
0.0906,0.2137,NO
0.107,0.1605,NO
0.226,0.316,YES
0.4184,1.0,YES
0.1111,0.1561,NO
0.1017,0.0857,NO
0.09699999999999999,0.1605,NO
0.1058,0.2094,NO
0.1741,0.0666,NO
0.1373,0.0673,NO
0.132,0.1215,NO
0.1138,1.0,YES
0.0766,0.2088,NO
0.3242,1.0,YES
0.0297,0.2137,NO
0.3407,1.0,YES
0.0387,0.1366,NO
0.0621,0.2094,NO
0.076,0.1232,NO
0.1266,0.2094,NO
0.0726,0.2094,NO
0.192,0.1605,NO
0.1128,0.2094,NO
0.0813,0.1145,NO
0.1238,0.267,NO
0.0659,0.1091,NO
0.0991,0.1991,NO
0.2168,0.3384,NO
0.0941,0.3471,NO
0.1226,0.2268,NO
0.0797,0.2049,NO
0.0869,0.2831,NO
0.1921,0.3504,NO
0.2119,0.6882,YES
0.0845,0.2166,NO
0.1963,1.0,YES
0.24100000000000002,0.564,NO
0.263,0.564,NO
0.2504,0.5626,NO
0.1414,0.2831,NO
0.0983,0.3611,NO
0.1658,0.2831,NO
0.1333,0.3471,NO
0.2072,0.2831,NO
0.1519,0.2089,NO
0.1227,1.0,YES
0.1324,0.5954,YES
0.1581,0.6033,YES
0.1927,1.0,YES
0.1378,0.1991,NO
0.09699999999999999,0.4,YES
0.11900000000000001,0.3499,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2452,NO
0.1584,0.1748,NO
0.065,0.1897,NO
0.0678,0.1837,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1657,NO
0.1079,0.153,NO
0.0645,0.1464,NO
0.1095,0.2223,NO
0.1665,0.2369,NO
0.1472,0.257,NO
0.1463,0.257,NO
0.1261,1.0,YES
0.0528,0.2282,NO
0.3791,1.0,YES
0.0329,0.2282,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.2223,NO
0.0457,0.1431,NO
0.1274,0.1431,NO
0.0681,0.2223,NO
0.1427,0.1955,NO
0.0804,0.1102,NO
0.0769,0.1654,NO
0.1422,0.3943,NO
0.0613,0.1109,NO
0.1484,0.4855,NO
0.1778,0.3384,NO
0.1025,0.1992,NO
0.1545,0.6773,NO
0.1529,0.0852,NO
0.1098,0.418,NO
0.1753,0.2625,NO
0.1807,0.6882,YES
0.134,0.3635,NO
0.2818,1.0,YES
0.2438,0.3752,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.418,NO
0.0972,0.5133,NO
0.0862,0.418,NO
0.0815,0.2112,NO
0.2286,0.418,NO
0.0804,0.3295,NO
0.0972,1.0,YES
0.105,0.5954,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.262,NO
