DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_13,Associated
0.2555,1.0,YES
0.2049,0.6903,NO
0.2206,0.6903,NO
0.2228,0.6968,NO
0.1032,0.6968,NO
0.1461,0.5843,YES
0.1116,0.6903,NO
0.1326,0.4843,YES
0.1415,0.2332,NO
0.0745,0.2332,NO
0.2381,0.4239,NO
0.19,0.6139,NO
0.1547,0.1965,NO
0.1997,0.4239,NO
0.1653,0.2332,NO
0.1536,0.2332,NO
0.1999,0.4239,NO
0.1989,1.0,YES
0.2045,0.4239,NO
0.2447,1.0,YES
0.2519,0.1236,NO
0.2036,0.2085,NO
0.2033,0.1733,NO
0.0533,0.1438,NO
0.105,0.2646,NO
0.055999999999999994,0.2332,NO
0.1113,0.2239,NO
0.2256,0.2508,NO
0.0989,0.2752,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.4239,NO
0.1657,1.0,YES
0.1331,0.4239,NO
0.0949,0.1671,NO
0.1339,0.3133,NO
0.22399999999999998,0.3387,NO
0.1967,0.6139,NO
0.1436,0.2344,NO
0.2079,0.5273,NO
0.1339,0.3289,NO
0.0967,0.1016,NO
0.2198,0.3457,NO
0.3428,1.0,YES
0.2344,0.551,NO
0.1736,1.0,YES
0.1331,0.18899999999999997,NO
0.0735,0.2085,NO
0.0647,0.1733,NO
0.204,0.3249,NO
0.1327,0.3996,NO
0.1655,0.1308,NO
0.31,0.391,NO
0.1309,0.2508,NO
0.2819,0.4715,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.4039,NO
0.2673,1.0,YES
0.1726,0.3387,NO
0.1439,0.2093,NO
0.0769,0.2093,NO
0.1953,0.3095,NO
0.2342,0.6139,NO
0.2047,0.2874,NO
0.1823,0.6773,NO
0.1684,0.4224,NO
0.1204,0.2093,NO
0.1751,0.444,NO
0.3579,1.0,YES
0.1828,0.7077,NO
0.2083,0.8982,YES
0.2252,0.2866,NO
0.2041,0.2866,NO
0.2007,0.2866,NO
0.0498,0.2111,NO
0.1415,0.5133,NO
0.0515,0.2093,NO
0.1207,0.4343,NO
0.1912,0.2253,NO
0.14,0.3295,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.5187,NO
0.2003,1.0,YES
0.1168,0.3095,NO
0.0727,0.1352,NO
0.0714,0.2365,NO
0.10800000000000001,0.1435,NO
0.2886,0.6139,NO
0.1427,0.3335,NO
0.0855,0.2977,NO
0.0605,0.1856,NO
0.0532,0.1244,NO
0.1421,0.1951,NO
0.4397,1.0,YES
0.0607,0.311,NO
0.2347,0.755,YES
0.2118,0.1236,NO
0.2048,0.1774,NO
0.2045,0.129,NO
0.0849,0.2453,NO
0.1035,0.3335,NO
0.0824,0.1352,NO
0.0975,0.3335,NO
0.1702,0.1867,NO
0.1518,0.35600000000000004,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.228,NO
0.1128,1.0,YES
0.099,0.2054,NO
0.1069,0.2194,NO
0.0451,0.3162,NO
0.5095,1.0,YES
0.1431,0.4964,YES
0.1227,0.5116,YES
0.2847,1.0,YES
0.2237,0.3986,NO
0.1065,0.2018,NO
0.3266,1.0,YES
0.0974,0.0743,NO
0.3289,1.0,YES
0.1059,0.1314,NO
0.2131,0.5579,NO
0.1496,0.441,NO
0.1474,0.441,NO
0.0902,0.2557,NO
0.0993,0.5016,YES
0.0875,0.2194,NO
0.2369,0.6649,YES
0.2129,0.2194,NO
0.1321,0.6673,YES
0.1271,0.2571,NO
0.08,0.2483,NO
0.3025,0.6965,NO
0.12,0.3552,NO
0.3399,1.0,YES
0.2516,0.6789,NO
0.2081,1.0,YES
0.1799,0.2216,NO
0.1547,0.3233,NO
0.3595,1.0,YES
0.2156,0.2646,NO
0.1535,0.3646,NO
0.4159,1.0,YES
0.1827,0.4103,NO
0.1097,0.134,NO
0.5448,1.0,YES
0.191,0.2219,NO
0.4381,1.0,YES
0.1528,0.2628,NO
0.3264,0.5402,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.11699999999999999,NO
0.21899999999999997,0.5293,NO
0.1398,0.0739,NO
0.3673,0.6811,NO
0.1451,0.1588,NO
0.2637,0.4971,NO
0.1991,0.2143,NO
0.1784,0.2469,NO
0.3767,0.4753,NO
0.1917,0.3342,NO
0.3794,1.0,YES
0.3359,0.4692,NO
0.2874,1.0,YES
0.0798,0.1805,NO
0.0364,0.2444,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.3708,NO
0.0474,0.1537,NO
0.2799,1.0,YES
0.2328,0.8445,NO
0.2608,1.0,YES
0.1095,0.4402,NO
0.2365,0.2021,NO
0.2061,0.1873,NO
0.2048,0.2758,NO
0.0456,0.1146,NO
0.1795,1.0,YES
0.0442,0.1537,NO
0.27,1.0,YES
0.1224,0.2026,NO
0.1913,1.0,YES
0.2397,0.8445,NO
0.2111,0.8778,NO
0.2935,0.8778,NO
0.1155,0.8445,NO
0.243,0.7068,YES
0.1959,0.8778,NO
0.198,0.7728,YES
0.1636,0.1443,NO
0.1646,0.3162,NO
0.3881,1.0,YES
0.1762,0.3813,NO
0.1649,0.39299999999999996,NO
0.4197,0.6763,YES
0.1681,0.2718,NO
0.153,0.0685,NO
0.4738,0.9109,YES
0.159,0.3707,NO
0.493,1.0,YES
0.1456,0.439,NO
0.2244,0.5082,NO
0.1542,0.1214,NO
0.1277,0.3163,NO
0.1775,0.1426,NO
0.2106,0.4877,NO
0.1654,0.0459,NO
0.3557,0.6479,NO
0.0902,0.0,NO
0.2663,0.5126,NO
0.2218,0.3581,NO
0.1764,0.6038,NO
0.3901,0.6038,NO
0.21600000000000003,0.439,NO
0.402,0.6364,YES
0.3584,0.6038,NO
0.3239,1.0,YES
0.0467,0.2203,NO
0.0184,0.2203,NO
0.0544,0.6136,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6136,YES
0.0389,0.257,NO
0.0098,0.2203,NO
0.1204,0.6136,YES
0.1152,0.3019,NO
0.0434,0.6136,YES
0.0994,0.166,NO
0.171,0.1281,NO
0.1733,0.3152,NO
0.1785,0.1692,NO
0.0632,0.2203,NO
0.1652,1.0,YES
0.0614,0.2203,NO
0.1533,1.0,YES
0.1347,0.2026,NO
0.1212,1.0,YES
0.015,0.3405,NO
0.0714,0.457,NO
0.0698,0.32299999999999995,NO
0.035,0.2161,NO
0.0672,0.4337,YES
0.0378,0.3962,NO
0.0637,0.3595,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.3683,NO
0.1459,0.3796,NO
0.1506,0.4952,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4952,NO
0.0758,0.3269,NO
0.1517,0.4952,NO
0.067,0.4076,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6202,NO
0.0844,1.0,YES
0.095,0.3722,NO
0.2419,1.0,YES
0.026000000000000002,0.3642,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.3269,NO
0.0927,0.3547,NO
0.1259,0.3547,NO
0.1193,0.4076,NO
0.2177,0.3988,NO
0.15,0.4076,NO
0.0996,0.3988,NO
0.0839,0.2003,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.7438,YES
0.0802,0.7667,YES
0.3166,1.0,YES
0.0868,0.3986,NO
0.0677,0.134,NO
0.5456,1.0,YES
0.0938,0.1977,NO
0.3771,1.0,YES
0.0765,0.1629,NO
0.3042,0.5579,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.2557,NO
0.1127,0.7517,YES
0.0773,0.0896,NO
0.3002,0.7355,YES
0.0821,0.1436,NO
0.1969,1.0,YES
0.1353,0.3725,NO
0.0942,0.4834,NO
0.3023,0.6965,NO
0.1177,0.3552,NO
0.2966,1.0,YES
0.2621,0.6789,NO
0.3631,1.0,YES
0.1178,0.1585,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.3986,NO
0.1165,0.134,NO
0.3035,1.0,YES
0.1886,0.3313,NO
0.2922,1.0,YES
0.1088,0.4814,NO
0.2277,0.5579,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.2557,NO
0.152,0.7517,YES
0.0882,0.0896,NO
0.2267,0.7355,YES
0.1968,0.1207,NO
0.1574,1.0,YES
0.2134,0.3725,NO
0.1846,0.3721,NO
0.3004,0.6965,NO
0.1322,0.4814,NO
0.3039,1.0,YES
0.2341,0.6789,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3162,NO
0.526,1.0,YES
0.1623,0.4102,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.1279,NO
0.3372,1.0,YES
0.1102,0.2778,NO
0.3901,1.0,YES
0.1022,0.1837,NO
0.1483,0.5579,NO
0.0862,0.4246,NO
0.0629,0.3473,NO
0.2034,0.2557,NO
0.1682,0.5293,YES
0.1975,0.1237,NO
0.3422,0.6709999999999999,YES
0.1773,0.1588,NO
0.2514,0.5515,YES
0.1754,0.3977,NO
0.1301,0.679,NO
0.3619,0.6965,NO
0.1715,0.3727,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1943,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,0.7438,YES
0.0665,0.7667,YES
0.2941,1.0,YES
0.0664,0.3598,NO
0.0556,0.1121,NO
0.5229,1.0,YES
0.1003,0.0738,NO
0.3604,1.0,YES
0.08800000000000001,0.1223,NO
0.2859,0.5579,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1529,NO
0.1031,0.7517,YES
0.1016,0.0896,NO
0.3066,0.7355,YES
0.0639,0.1393,NO
0.2147,1.0,YES
0.1277,0.3725,NO
0.0813,0.3721,NO
0.3135,0.5872,NO
0.1095,0.3552,NO
0.302,0.8768,YES
0.2369,0.5796,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.1923,NO
0.1028,0.6711,YES
0.3566,1.0,YES
0.2651,0.9338,YES
0.1542,0.6711,YES
0.094,0.257,NO
0.0554,0.1483,NO
0.2037,0.6711,YES
0.1971,0.2819,NO
0.1126,0.6711,YES
0.1418,0.166,NO
0.2488,0.1356,NO
0.2731,0.3152,NO
0.2523,0.1851,NO
0.1698,0.1483,NO
0.2266,1.0,YES
0.1648,0.1483,NO
0.2745,1.0,YES
0.1508,0.1892,NO
0.2653,1.0,YES
0.1206,0.318,NO
0.1613,0.4267,NO
0.1611,0.3533,NO
0.1018,0.2464,NO
0.152,0.4743,YES
0.1186,0.4518,NO
0.1207,0.3932,YES
0.1201,0.1709,NO
0.10300000000000001,0.1694,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.7440000000000001,YES
0.0981,0.257,NO
0.0792,0.1131,NO
0.2917,0.7440000000000001,YES
0.1836,0.3871,NO
0.3039,0.7440000000000001,YES
0.1342,0.4584,NO
0.1448,0.1503,NO
0.1036,0.3152,NO
0.0702,0.2052,NO
0.1825,0.1489,NO
0.2937,1.0,YES
0.1772,0.1131,NO
0.5728,1.0,YES
0.0892,0.1667,NO
0.4594,1.0,YES
0.1677,0.3739,NO
0.1461,0.41,NO
0.2985,0.4584,NO
0.1348,0.4584,NO
0.2479,0.5259,YES
0.2298,0.4518,NO
0.2345,0.4359,YES
0.08900000000000001,0.2581,NO
0.0394,0.3926,NO
0.1381,0.36200000000000004,NO
0.2108,0.3169,NO
0.0676,0.2645,NO
0.0957,0.3451,NO
0.0963,0.3632,NO
0.0435,0.2324,NO
0.2592,0.36200000000000004,NO
0.1291,0.157,NO
0.0785,0.3673,NO
0.1052,0.2198,NO
0.4225,1.0,YES
0.3368,0.9658,YES
0.3938,0.9975,YES
0.0766,0.0788,NO
0.0711,0.3169,NO
0.0797,0.2526,NO
0.0531,0.3169,NO
0.1551,0.3599,NO
0.077,0.3451,NO
0.0463,0.15,NO
0.0745,0.2552,NO
0.1014,0.1846,NO
0.0541,0.1244,NO
0.1685,0.36200000000000004,NO
0.0541,0.1822,NO
0.2105,0.5999,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2037,NO
0.1653,0.11,NO
0.0814,0.0639,NO
0.0623,0.0759,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.0767,NO
0.1519,0.2238,NO
0.0533,0.0767,NO
0.1784,0.3252,NO
0.1661,0.0331,NO
0.1504,0.0678,NO
0.1562,0.1215,NO
0.3075,1.0,YES
0.0597,0.0526,NO
0.1815,1.0,YES
0.0336,0.0473,NO
0.3735,0.9717,YES
0.0877,0.053,NO
0.1163,0.1685,NO
0.0418,0.1936,NO
0.1354,0.1441,NO
0.0948,0.3252,NO
0.1407,0.1495,NO
0.0821,0.3252,NO
0.0894,0.0872,NO
0.0416,0.1709,NO
0.0131,0.2059,NO
0.1203,0.7752,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.7752,YES
0.0498,0.257,NO
0.0139,0.0538,NO
0.1999,0.7752,YES
0.1109,0.3019,NO
0.1389,0.7752,YES
0.0996,0.166,NO
0.1977,0.1566,NO
0.1726,0.3152,NO
0.1805,0.2138,NO
0.0204,0.0949,NO
0.2123,1.0,YES
0.0198,0.0718,NO
0.3536,1.0,YES
0.1039,0.2026,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.457,NO
0.1228,0.4081,NO
0.0373,0.2039,NO
0.1359,0.5479,YES
0.0808,0.3739,NO
0.1119,0.4541,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.245,NO
0.1555,0.0848,NO
0.0906,0.0492,NO
0.107,0.245,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.1561,NO
0.1017,0.1725,NO
0.09699999999999999,0.1977,NO
0.1058,0.2506,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3481,NO
0.1138,1.0,YES
0.0766,0.1085,NO
0.3242,1.0,YES
0.0297,0.1629,NO
0.3407,1.0,YES
0.0387,0.0872,NO
0.0621,0.1298,NO
0.076,0.1492,NO
0.1266,0.1706,NO
0.0726,0.2506,NO
0.192,0.1776,NO
0.1128,0.2506,NO
0.0813,0.245,NO
0.1238,0.2831,NO
0.0659,0.3133,NO
0.0991,0.1901,NO
0.2168,0.6139,NO
0.0941,0.2874,NO
0.1226,0.6773,NO
0.0797,0.4224,NO
0.0869,0.2605,NO
0.1921,0.444,NO
0.2119,1.0,YES
0.0845,0.7077,NO
0.1963,1.0,YES
0.24100000000000002,0.564,NO
0.263,0.5447,NO
0.2504,0.5626,NO
0.1414,0.3249,NO
0.0983,0.5133,NO
0.1658,0.2831,NO
0.1333,0.4343,NO
0.2072,0.2831,NO
0.1519,0.4715,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.5187,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2054,NO
0.3612,1.0,YES
0.0488,0.9863,YES
0.2823,0.2289,NO
0.1584,0.1897,NO
0.065,0.1755,NO
0.0678,0.2289,NO
0.1652,1.0,YES
0.4499,0.9863,YES
0.0947,0.2289,NO
0.1079,0.0391,NO
0.0645,0.2289,NO
0.1095,0.0593,NO
0.1665,0.0463,NO
0.1472,0.0887,NO
0.1463,0.1198,NO
0.1261,0.3287,YES
0.0528,0.1897,NO
0.3791,1.0,YES
0.0329,0.1897,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.0853,NO
0.0457,0.1179,NO
0.1274,0.1205,NO
0.0681,0.0718,NO
0.1427,0.1618,NO
0.0804,0.0289,NO
0.0769,0.1341,NO
0.1422,0.418,NO
0.0613,0.3133,NO
0.1484,0.2077,NO
0.1778,0.3384,NO
0.1025,0.2874,NO
0.1545,0.6773,NO
0.1529,0.4224,NO
0.1098,0.3846,NO
0.1753,0.444,NO
0.1807,0.8445,YES
0.134,0.7077,NO
0.2818,1.0,YES
0.2438,0.4072,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.3249,NO
0.0972,0.5133,NO
0.0862,0.418,NO
0.0815,0.4343,NO
0.2286,0.418,NO
0.0804,0.4715,NO
0.0972,0.8156,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.5187,NO
0.1151,1.0,YES
0.1052,0.262,NO
