DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_97,Associated
0.1584,0.1012,NO
0.065,0.1236,NO
0.0678,0.2004,NO
0.1652,0.8165,YES
0.4499,0.8165,YES
0.0947,0.0901,NO
0.1079,0.158,NO
0.0645,0.1546,NO
0.1095,0.1388,NO
0.1665,0.1445,NO
0.1472,0.2534,NO
0.1463,0.0609,NO
0.1261,1.0,YES
0.0528,0.157,NO
0.3791,1.0,YES
0.0329,0.128,NO
0.3577,1.0,YES
0.062,0.1607,NO
0.0477,0.2015,NO
0.0457,0.2015,NO
0.1274,0.1522,NO
0.0681,0.2015,NO
0.1427,0.2189,NO
0.0804,0.2142,NO
0.0769,0.1342,NO
0.1422,0.3496,NO
0.0613,0.1493,NO
0.1484,0.2212,NO
0.1778,0.4329,NO
0.1025,0.2813,NO
0.1545,0.3335,NO
0.1529,0.4164,NO
0.1098,0.3765,NO
0.1753,0.2006,NO
0.1807,0.8204,YES
0.134,0.4964,NO
0.2818,1.0,YES
0.2438,0.1876,NO
0.2385,0.3824,NO
0.2176,0.0754,NO
0.0807,0.3765,NO
0.0972,0.4327,NO
0.0862,0.3765,NO
0.0815,0.3844,NO
0.2286,0.3765,NO
0.0804,0.3438,NO
0.0972,0.6992,YES
0.105,0.9096,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.414,NO
0.1151,0.7756,YES
0.1052,0.414,NO
