DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_30,Associated
0.2088,0.7124,NO
0.2075,0.7358,NO
0.1923,1.0,YES
0.0927,0.5115,NO
0.0821,1.0,YES
0.0311,0.6805,NO
0.3081,1.0,YES
0.0406,0.6805,NO
0.1251,0.4197,NO
0.091,0.4197,NO
0.11800000000000001,0.4197,NO
0.1053,0.4197,NO
0.2201,0.5415,NO
0.1351,0.4197,NO
0.1328,0.6805,NO
0.0724,0.1709,NO
0.0244,0.2248,NO
0.1404,0.5483,YES
0.3348,1.0,YES
0.2937,0.9815,YES
0.14300000000000002,1.0,YES
0.0826,0.1884,NO
0.013000000000000001,0.0374,NO
0.2103,1.0,YES
0.1395,0.2963,NO
0.1325,1.0,YES
0.1443,0.2198,NO
0.2165,0.3291,NO
0.1934,0.3179,NO
0.1934,0.3283,NO
0.0572,0.0827,NO
0.2318,1.0,YES
0.0556,0.0718,NO
0.3609,1.0,YES
0.1417,0.4988,NO
0.255,1.0,YES
0.0522,0.196,NO
0.0677,0.4485,NO
0.1439,0.2692,NO
0.0494,0.3307,NO
0.1715,0.7068,YES
0.0964,0.4518,NO
0.1343,1.0,YES
0.1544,0.2565,NO
0.0732,0.2719,NO
0.1975,0.2137,NO
0.2582,0.3266,NO
0.1977,0.1896,NO
0.1701,0.6773,NO
0.1684,0.4224,NO
0.1225,0.2502,NO
0.1458,0.2452,NO
0.4028,1.0,YES
0.1577,0.3573,NO
0.2904,1.0,YES
0.1987,0.2451,NO
0.1756,0.2391,NO
0.1689,0.2445,NO
0.054000000000000006,0.2169,NO
0.1469,0.5133,NO
0.0547,0.2886,NO
0.1082,0.4343,NO
0.2019,0.2719,NO
0.1293,0.0598,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.5187,NO
0.1753,1.0,YES
0.0979,0.3939,NO
0.0985,0.1709,NO
0.0774,0.1858,NO
0.1069,0.4532,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.8266,YES
0.0885,0.1884,NO
0.0604,0.0708,NO
0.2068,0.8266,YES
0.2598,0.6968,NO
0.106,0.8266,YES
0.1459,0.6968,NO
0.2252,0.3948,NO
0.2571,0.3812,NO
0.2375,0.3938,NO
0.1453,0.0827,NO
0.2245,1.0,YES
0.141,0.2011,NO
0.2623,1.0,YES
0.142,0.4123,NO
0.2555,1.0,YES
0.2049,0.6903,NO
0.2206,0.6968,NO
0.2228,0.6968,NO
0.1032,0.6968,NO
0.1461,0.5843,YES
0.1116,0.6903,NO
0.1326,0.8266,YES
0.1415,0.2332,NO
0.0745,0.2332,NO
0.2381,0.2758,NO
0.19,0.3384,NO
0.1547,0.1965,NO
0.1997,0.6773,NO
0.1653,0.4224,NO
0.1536,0.2332,NO
0.1999,0.3139,NO
0.1989,1.0,YES
0.2045,0.366,NO
0.2447,1.0,YES
0.2519,0.3899,NO
0.2036,0.3765,NO
0.2033,0.3889,NO
0.0533,0.2332,NO
0.105,0.5133,NO
0.055999999999999994,0.22399999999999998,NO
0.1113,0.4343,NO
0.2256,0.2508,NO
0.0989,0.1059,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.5187,NO
0.1657,1.0,YES
0.1331,0.3939,NO
0.0949,0.1601,NO
0.1339,0.1091,NO
0.22399999999999998,0.20199999999999999,NO
0.1967,0.3384,NO
0.1436,0.1965,NO
0.2079,0.5273,NO
0.1339,0.3289,NO
0.0967,0.1058,NO
0.2198,0.2746,NO
0.3428,1.0,YES
0.2344,0.3378,NO
0.1736,1.0,YES
0.1331,0.1236,NO
0.0735,0.2085,NO
0.0647,0.1275,NO
0.204,0.1438,NO
0.1327,0.3996,NO
0.1655,0.2886,NO
0.31,0.391,NO
0.1309,0.2508,NO
0.2819,0.0992,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.4039,NO
0.2673,1.0,YES
0.1726,0.3067,NO
0.1439,0.1503,NO
0.0769,0.1246,NO
0.1953,0.1851,NO
0.2342,0.3039,NO
0.2047,0.1765,NO
0.1823,0.4023,NO
0.1684,0.2509,NO
0.1204,0.095,NO
0.1751,0.1593,NO
0.3579,1.0,YES
0.1828,0.3095,NO
0.2083,1.0,YES
0.2252,0.1236,NO
0.2041,0.1872,NO
0.2007,0.1275,NO
0.0498,0.1292,NO
0.1415,0.3049,NO
0.0515,0.1876,NO
0.1207,0.258,NO
0.1912,0.2253,NO
0.14,0.0957,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,0.8982,YES
0.2675,1.0,YES
0.2206,0.3095,NO
0.2003,1.0,YES
0.1168,0.2339,NO
0.0727,0.1503,NO
0.0714,0.1812,NO
0.10800000000000001,0.1901,NO
0.2886,0.3335,NO
0.1427,0.3335,NO
0.0855,0.3464,NO
0.0605,0.1856,NO
0.0532,0.1016,NO
0.1421,0.2452,NO
0.4397,1.0,YES
0.0607,0.1184,NO
0.2347,1.0,YES
0.2118,0.1236,NO
0.2048,0.1552,NO
0.2045,0.1275,NO
0.0849,0.1812,NO
0.1035,0.3335,NO
0.0824,0.2886,NO
0.0975,0.391,NO
0.1702,0.1867,NO
0.1518,0.2005,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.2322,NO
0.1128,1.0,YES
0.099,0.1731,NO
0.1069,0.1816,NO
0.0451,0.3233,NO
0.5095,1.0,YES
0.1431,1.0,YES
0.1227,0.7667,YES
0.2847,1.0,YES
0.2237,0.4103,NO
0.1065,0.1816,NO
0.3266,1.0,YES
0.0974,0.2044,NO
0.3289,1.0,YES
0.1059,0.1629,NO
0.2131,0.4322,NO
0.1496,0.4246,NO
0.1474,0.3473,NO
0.0902,0.2557,NO
0.0993,0.7517,YES
0.0875,0.1744,NO
0.2369,1.0,YES
0.2129,0.4988,NO
0.1321,1.0,YES
0.1271,0.2695,NO
0.08,0.3721,NO
0.3025,0.6965,NO
0.12,0.3738,NO
0.3399,1.0,YES
0.2516,0.6789,NO
0.2081,1.0,YES
0.1799,0.1257,NO
0.1547,0.3233,NO
0.3595,0.7653,YES
0.2156,0.6811,NO
0.1535,0.3646,NO
0.4159,1.0,YES
0.1827,0.3772,NO
0.1097,0.134,NO
0.5448,0.9727,YES
0.191,0.2628,NO
0.4381,1.0,YES
0.1528,0.2628,NO
0.3264,0.4151,NO
0.3203,0.36700000000000005,NO
0.2648,0.3377,NO
0.171,0.1957,NO
0.21899999999999997,0.5127,NO
0.1398,0.0759,NO
0.3673,0.6811,NO
0.1451,0.1969,NO
0.2637,0.6811,NO
0.1991,0.5079,NO
0.1784,0.5079,NO
0.3767,0.5719,NO
0.1917,0.5079,NO
0.3794,1.0,YES
0.3359,0.5196,NO
0.2874,0.7929999999999999,YES
0.0798,0.1709,NO
0.0364,0.2207,NO
0.2475,0.7728,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.982,YES
0.1233,0.1884,NO
0.0474,0.1537,NO
0.2799,0.982,YES
0.2328,0.8445,NO
0.2608,0.982,YES
0.1095,0.8445,NO
0.2365,0.4811,NO
0.2061,0.5221,NO
0.2048,0.5221,NO
0.0456,0.1537,NO
0.1795,1.0,YES
0.0442,0.205,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.8445,NO
0.2111,0.8445,NO
0.2935,0.7101,NO
0.1155,0.8445,NO
0.243,0.8593,YES
0.1959,0.8445,NO
0.198,0.982,YES
0.1636,0.1585,NO
0.1646,0.2523,NO
0.3881,1.0,YES
0.1762,0.6479,NO
0.1649,0.39299999999999996,NO
0.4197,0.7803,YES
0.1681,0.2943,NO
0.153,0.1381,NO
0.4738,1.0,YES
0.159,0.439,NO
0.493,1.0,YES
0.1456,0.439,NO
0.2244,0.38799999999999996,NO
0.1542,0.2863,NO
0.1277,0.3473,NO
0.1775,0.1012,NO
0.2106,0.4877,NO
0.1654,0.1267,NO
0.3557,0.6479,NO
0.0902,0.3011,NO
0.2663,0.6479,NO
0.2218,0.3581,NO
0.1764,0.439,NO
0.3901,0.5729,NO
0.21600000000000003,0.439,NO
0.402,1.0,YES
0.3584,0.5796,NO
0.3239,1.0,YES
0.0467,0.2091,NO
0.0184,0.2248,NO
0.0544,0.5483,YES
0.1967,1.0,YES
0.1251,0.8452,YES
0.0526,1.0,YES
0.0389,0.2859,NO
0.0098,0.2091,NO
0.1204,1.0,YES
0.1152,0.2552,NO
0.0434,1.0,YES
0.0994,0.1893,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7852,NO
0.0632,0.2203,NO
0.1652,1.0,YES
0.0614,0.2203,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.1719,NO
0.0714,0.3862,NO
0.0698,0.2318,NO
0.035,0.3307,NO
0.0672,0.7068,YES
0.0378,0.3962,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.3012,NO
0.1548,0.2094,NO
0.1459,0.2094,NO
0.1506,0.3187,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.348,NO
0.0758,0.0695,NO
0.1517,0.4057,NO
0.067,0.1032,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6202,NO
0.0844,1.0,YES
0.095,0.2094,NO
0.2419,1.0,YES
0.026000000000000002,0.2094,NO
0.2985,1.0,YES
0.0377,0.1259,NO
0.102,0.1688,NO
0.0927,0.1285,NO
0.1259,0.2324,NO
0.1193,0.1177,NO
0.2177,0.4057,NO
0.15,0.1899,NO
0.0996,0.4057,NO
0.0839,0.1585,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.5710000000000001,YES
0.0802,0.4378,YES
0.3166,1.0,YES
0.0868,0.3986,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.2684,NO
0.3771,1.0,YES
0.0765,0.2684,NO
0.3042,0.4743,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.2557,NO
0.1127,0.4785,YES
0.0773,0.1171,NO
0.3002,0.5710000000000001,YES
0.0821,0.506,NO
0.1969,0.5710000000000001,YES
0.1353,0.2695,NO
0.0942,0.2684,NO
0.3023,0.6965,NO
0.1177,0.3713,NO
0.2966,1.0,YES
0.2621,0.6789,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.2339,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.4103,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.6074,NO
0.2277,0.4322,NO
0.1763,0.4246,NO
0.1744,0.3659,NO
0.0948,0.2339,NO
0.152,0.7517,YES
0.0882,0.2247,NO
0.2267,1.0,YES
0.1968,0.506,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.5729,NO
0.1322,0.6074,NO
0.3039,1.0,YES
0.2341,0.6074,NO
0.2137,1.0,YES
0.1342,0.1422,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.5515,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.134,NO
0.3372,1.0,YES
0.1102,0.2778,NO
0.3901,1.0,YES
0.1022,0.1837,NO
0.1483,0.4322,NO
0.0862,0.4246,NO
0.0629,0.2894,NO
0.2034,0.2557,NO
0.1682,0.5293,YES
0.1975,0.0739,NO
0.3422,0.5515,YES
0.1773,0.3187,NO
0.2514,0.5515,YES
0.1754,0.679,NO
0.1301,0.679,NO
0.3619,0.6965,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1585,NO
0.0732,0.2426,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,0.7667,YES
0.2941,1.0,YES
0.0664,0.3598,NO
0.0556,0.1381,NO
0.5229,1.0,YES
0.1003,0.2044,NO
0.3604,1.0,YES
0.08800000000000001,0.1223,NO
0.2859,0.4036,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1529,NO
0.1031,0.7517,YES
0.1016,0.1171,NO
0.3066,1.0,YES
0.0639,0.506,NO
0.2147,1.0,YES
0.1277,0.2023,NO
0.0813,0.3721,NO
0.3135,0.5729,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.5796,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.1509,NO
0.1028,0.368,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6711,YES
0.094,0.1766,NO
0.0554,0.1139,NO
0.2037,0.6711,YES
0.1971,0.6109,NO
0.1126,0.6711,YES
0.1418,0.6109,NO
0.2488,0.4862,NO
0.2731,0.4696,NO
0.2523,0.485,NO
0.1698,0.0827,NO
0.2266,1.0,YES
0.1648,0.1763,NO
0.2745,1.0,YES
0.1508,0.3348,NO
0.2653,1.0,YES
0.1206,0.4983,NO
0.1613,0.6109,NO
0.1611,0.6109,NO
0.1018,0.6109,NO
0.152,0.4743,YES
0.1186,0.4755,NO
0.1207,0.6711,YES
0.1201,0.1425,NO
0.10300000000000001,0.2248,NO
0.254,0.5483,YES
0.3285,1.0,YES
0.3624,0.8229,YES
0.2593,1.0,YES
0.0981,0.1905,NO
0.0792,0.1131,NO
0.2917,1.0,YES
0.1836,0.2484,NO
0.3039,1.0,YES
0.1342,0.1843,NO
0.1448,0.2096,NO
0.1036,0.2493,NO
0.0702,0.2331,NO
0.1825,0.1131,NO
0.2937,1.0,YES
0.1772,0.1086,NO
0.5728,1.0,YES
0.0892,0.4988,NO
0.4594,1.0,YES
0.1677,0.4027,NO
0.1461,0.4027,NO
0.2985,0.4027,NO
0.1348,0.4027,NO
0.2479,0.7068,YES
0.2298,0.4518,NO
0.2345,1.0,YES
0.08900000000000001,0.2552,NO
0.0394,0.4212,NO
0.1381,0.3143,NO
0.2108,0.2921,NO
0.0676,0.256,NO
0.0957,0.4172,NO
0.0963,0.3632,NO
0.0435,0.2552,NO
0.2592,0.6446,NO
0.1291,0.1684,NO
0.0785,0.4344,NO
0.1052,0.166,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.2552,NO
0.0711,0.3169,NO
0.0797,0.2526,NO
0.0531,0.3169,NO
0.1551,0.3802,NO
0.077,0.193,NO
0.0463,0.054000000000000006,NO
0.0745,0.2739,NO
0.1014,0.293,NO
0.0541,0.1244,NO
0.1685,0.4344,NO
0.0541,0.1822,NO
0.2105,0.6436,NO
0.1239,0.3934,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.11,NO
0.0814,0.1283,NO
0.0623,0.1656,NO
0.32899999999999996,1.0,YES
0.1249,0.3838,YES
0.0968,0.0808,NO
0.1519,0.2238,NO
0.0533,0.1763,NO
0.1784,0.3252,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3218,NO
0.3075,1.0,YES
0.0597,0.21600000000000003,NO
0.1815,1.0,YES
0.0336,0.21600000000000003,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.3252,NO
0.0418,0.1936,NO
0.1354,0.3252,NO
0.0948,0.3252,NO
0.1407,0.1763,NO
0.0821,0.3252,NO
0.0894,0.0767,NO
0.0416,0.1709,NO
0.0131,0.1793,NO
0.1203,0.425,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.7752,YES
0.0498,0.1884,NO
0.0139,0.0541,NO
0.1999,0.7752,YES
0.1109,0.3019,NO
0.1389,0.7752,YES
0.0996,0.22399999999999998,NO
0.1977,0.3922,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.0856,NO
0.2123,1.0,YES
0.0198,0.0718,NO
0.3536,1.0,YES
0.1039,0.3867,NO
0.2827,1.0,YES
0.0426,0.2002,NO
0.0387,0.457,NO
0.1228,0.2743,NO
0.0373,0.2563,NO
0.1359,0.5479,YES
0.0808,0.4518,NO
0.1119,0.7752,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1998,NO
0.1555,0.0688,NO
0.0906,0.0811,NO
0.107,0.3139,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.2143,NO
0.1017,0.055999999999999994,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.0646,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3481,NO
0.1138,1.0,YES
0.0766,0.1366,NO
0.3242,1.0,YES
0.0297,0.1366,NO
0.3407,1.0,YES
0.0387,0.1366,NO
0.0621,0.0533,NO
0.076,0.091,NO
0.1266,0.1607,NO
0.0726,0.0728,NO
0.192,0.33399999999999996,NO
0.1128,0.0802,NO
0.0813,0.214,NO
0.1238,0.267,NO
0.0659,0.2831,NO
0.0991,0.1901,NO
0.2168,0.3384,NO
0.0941,0.2804,NO
0.1226,0.3464,NO
0.0797,0.2831,NO
0.0869,0.2605,NO
0.1921,0.3504,NO
0.2119,1.0,YES
0.0845,0.1991,NO
0.1963,1.0,YES
0.24100000000000002,0.501,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.1685,NO
0.0983,0.3471,NO
0.1658,0.2886,NO
0.1333,0.391,NO
0.2072,0.2831,NO
0.1519,0.2089,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3499,NO
0.3612,0.9863,YES
0.0488,1.0,YES
0.2823,0.2452,NO
0.1584,0.1748,NO
0.065,0.1532,NO
0.0678,0.1072,NO
0.1652,1.0,YES
0.4499,0.9863,YES
0.0947,0.1657,NO
0.1079,0.0451,NO
0.0645,0.0942,NO
0.1095,0.0637,NO
0.1665,0.2369,NO
0.1472,0.257,NO
0.1463,0.257,NO
0.1261,1.0,YES
0.0528,0.2282,NO
0.3791,1.0,YES
0.0329,0.2282,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.1688,NO
0.0457,0.1102,NO
0.1274,0.1102,NO
0.0681,0.1102,NO
0.1427,0.1475,NO
0.0804,0.1102,NO
0.0769,0.1654,NO
0.1422,0.263,NO
0.0613,0.2677,NO
0.1484,0.1901,NO
0.1778,0.3384,NO
0.1025,0.1992,NO
0.1545,0.6773,NO
0.1529,0.4224,NO
0.1098,0.263,NO
0.1753,0.2625,NO
0.1807,1.0,YES
0.134,0.2598,NO
0.2818,1.0,YES
0.2438,0.3752,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.2677,NO
0.0972,0.5133,NO
0.0862,0.2886,NO
0.0815,0.4343,NO
0.2286,0.2677,NO
0.0804,0.2598,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.5187,NO
0.1151,1.0,YES
0.1052,0.3939,NO
