DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_42,Associated
0.1469,0.4071,NO
0.0547,0.2719,NO
0.1082,0.3043,NO
0.2019,0.2719,NO
0.1293,0.4137,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,0.9651,YES
0.2894,0.9651,YES
0.2226,0.3573,NO
0.1753,1.0,YES
0.0979,0.4137,NO
0.0985,0.146,NO
0.0774,0.2183,NO
0.1069,0.8266,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.8266,YES
0.0885,0.2003,NO
0.0604,0.0708,NO
0.2068,0.4151,YES
0.2598,0.5884,NO
0.106,0.5193,YES
0.1459,0.3749,NO
0.2252,0.4058,NO
0.2571,0.4403,NO
0.2375,0.4403,NO
0.1453,0.0707,NO
0.2245,1.0,YES
0.141,0.07400000000000001,NO
0.2623,1.0,YES
0.142,0.2026,NO
0.2555,0.8544,YES
0.2049,0.5683,NO
0.2206,0.6968,NO
0.2228,0.6334,NO
0.1032,0.3377,NO
0.1461,0.5843,YES
0.1116,0.6968,NO
0.1326,0.8266,YES
0.1415,0.2332,NO
0.0745,0.3133,NO
0.2381,0.4328,NO
0.19,0.3384,NO
0.1547,0.3318,NO
0.1997,0.4328,NO
0.1653,0.2332,NO
0.1536,0.2332,NO
0.1999,0.366,NO
0.1989,1.0,YES
0.2045,0.366,NO
0.2447,1.0,YES
0.2519,0.3899,NO
0.2036,0.3899,NO
0.2033,0.3899,NO
0.0533,0.1856,NO
0.105,0.5985,NO
0.055999999999999994,0.22399999999999998,NO
0.1113,0.391,NO
0.2256,0.2508,NO
0.0989,0.4328,NO
0.1879,0.8156,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.3059,NO
0.1657,1.0,YES
0.1331,0.4328,NO
0.0949,0.1671,NO
0.1339,0.3133,NO
0.22399999999999998,0.5133,NO
0.1967,0.4834,NO
0.1436,0.3315,NO
0.2079,0.5273,NO
0.1339,0.3289,NO
0.0967,0.1016,NO
0.2198,0.3809,NO
0.3428,1.0,YES
0.2344,0.4039,NO
0.1736,1.0,YES
0.1331,0.0808,NO
0.0735,0.2085,NO
0.0647,0.0414,NO
0.204,0.0761,NO
0.1327,0.5985,NO
0.1655,0.1308,NO
0.31,0.4374,NO
0.1309,0.2508,NO
0.2819,0.4374,NO
0.4042,0.8156,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3496,NO
0.2673,1.0,YES
0.1726,0.4039,NO
0.1439,0.2093,NO
0.0769,0.3133,NO
0.1953,0.4413,NO
0.2342,0.6139,NO
0.2047,0.3384,NO
0.1823,0.4413,NO
0.1684,0.2509,NO
0.1204,0.2093,NO
0.1751,0.3095,NO
0.3579,1.0,YES
0.1828,0.2773,NO
0.2083,1.0,YES
0.2252,0.2641,NO
0.2041,0.2866,NO
0.2007,0.2866,NO
0.0498,0.1513,NO
0.1415,0.5985,NO
0.0515,0.2011,NO
0.1207,0.391,NO
0.1912,0.2508,NO
0.14,0.4413,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.3119,NO
0.2003,1.0,YES
0.1168,0.4413,NO
0.0727,0.1812,NO
0.0714,0.2365,NO
0.10800000000000001,0.6593,NO
0.2886,0.6139,NO
0.1427,0.2874,NO
0.0855,0.6773,NO
0.0605,0.4224,NO
0.0532,0.0767,NO
0.1421,0.444,NO
0.4397,1.0,YES
0.0607,0.1022,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2846,NO
0.2045,0.2846,NO
0.0849,0.1812,NO
0.1035,0.4518,NO
0.0824,0.1812,NO
0.0975,0.4343,NO
0.1702,0.2508,NO
0.1518,0.2752,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.1192,NO
0.1128,1.0,YES
0.099,0.3939,NO
0.1069,0.2194,NO
0.0451,0.2383,NO
0.5095,1.0,YES
0.1431,0.7438,YES
0.1227,0.7667,YES
0.2847,1.0,YES
0.2237,0.306,NO
0.1065,0.2018,NO
0.3266,1.0,YES
0.0974,0.7244,NO
0.3289,0.9179,YES
0.1059,0.7244,NO
0.2131,0.5121,NO
0.1496,0.441,NO
0.1474,0.441,NO
0.0902,0.2194,NO
0.0993,0.7517,YES
0.0875,0.2194,NO
0.2369,0.7355,YES
0.2129,0.4826,NO
0.1321,1.0,YES
0.1271,0.4243,NO
0.08,0.4261,NO
0.3025,0.7244,NO
0.12,0.3976,NO
0.3399,0.9537,YES
0.2516,0.7244,NO
0.2081,1.0,YES
0.1799,0.0685,NO
0.1547,0.3044,NO
0.3595,1.0,YES
0.2156,0.2937,NO
0.1535,0.3027,NO
0.4159,1.0,YES
0.1827,0.4103,NO
0.1097,0.1279,NO
0.5448,1.0,YES
0.191,0.5079,NO
0.4381,0.8915,YES
0.1528,0.5079,NO
0.3264,0.4424,NO
0.3203,0.3385,NO
0.2648,0.3385,NO
0.171,0.1297,NO
0.21899999999999997,0.5293,NO
0.1398,0.0739,NO
0.3673,0.537,NO
0.1451,0.1218,NO
0.2637,0.3948,NO
0.1991,0.2975,NO
0.1784,0.2987,NO
0.3767,0.5719,NO
0.1917,0.3693,NO
0.3794,1.0,YES
0.3359,0.6436,NO
0.2874,1.0,YES
0.0798,0.1537,NO
0.0364,0.2231,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.3708,NO
0.0474,0.1537,NO
0.2799,0.8593,YES
0.2328,0.8778,NO
0.2608,0.8593,YES
0.1095,0.8778,NO
0.2365,0.4794,NO
0.2061,0.2099,NO
0.2048,0.2984,NO
0.0456,0.0926,NO
0.1795,0.8645,YES
0.0442,0.1477,NO
0.27,1.0,YES
0.1224,0.3365,NO
0.1913,1.0,YES
0.2397,0.5141,NO
0.2111,0.5163,NO
0.2935,0.8778,NO
0.1155,0.4819,NO
0.243,0.7068,YES
0.1959,0.8778,NO
0.198,1.0,YES
0.1636,0.1147,NO
0.1646,0.2596,NO
0.3881,0.6768,YES
0.1762,0.2517,NO
0.1649,0.3468,NO
0.4197,1.0,YES
0.1681,0.2984,NO
0.153,0.0842,NO
0.4738,1.0,YES
0.159,0.3707,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.5579,NO
0.1542,0.1429,NO
0.1277,0.3473,NO
0.1775,0.0771,NO
0.2106,0.4877,NO
0.1654,0.0682,NO
0.3557,0.6479,NO
0.0902,0.0514,NO
0.2663,0.6479,NO
0.2218,0.3581,NO
0.1764,0.439,NO
0.3901,0.5872,NO
0.21600000000000003,0.2201,NO
0.402,0.6588,YES
0.3584,0.5796,NO
0.3239,1.0,YES
0.0467,0.221,NO
0.0184,0.2059,NO
0.0544,0.6136,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6136,YES
0.0389,0.1652,NO
0.0098,0.2033,NO
0.1204,0.3388,YES
0.1152,0.4207,NO
0.0434,0.498,YES
0.0994,0.4207,NO
0.171,0.1281,NO
0.1733,0.1091,NO
0.1785,0.2833,NO
0.0632,0.221,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.221,NO
0.1212,1.0,YES
0.015,0.3405,NO
0.0714,0.457,NO
0.0698,0.4207,NO
0.035,0.4207,NO
0.0672,0.4337,YES
0.0378,0.4207,NO
0.0637,0.6136,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.2798,NO
0.1548,0.2094,NO
0.1459,0.2094,NO
0.1506,0.3012,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4057,NO
0.0758,0.4076,NO
0.1517,0.4057,NO
0.067,0.4076,NO
0.2131,0.6218,NO
0.16,0.6218,NO
0.1446,0.6218,NO
0.0844,0.9109,YES
0.095,0.2094,NO
0.2419,0.9606,YES
0.026000000000000002,0.2189,NO
0.2985,1.0,YES
0.0377,0.1831,NO
0.102,0.2112,NO
0.0927,0.2427,NO
0.1259,0.4076,NO
0.1193,0.4076,NO
0.2177,0.3517,NO
0.15,0.4076,NO
0.0996,0.409,NO
0.0839,0.1422,NO
0.0672,0.2752,NO
0.3068,1.0,YES
0.1154,0.7438,YES
0.0802,0.7667,YES
0.3166,1.0,YES
0.0868,0.3709,NO
0.0677,0.1156,NO
0.5456,1.0,YES
0.0938,0.4834,NO
0.3771,1.0,YES
0.0765,0.4834,NO
0.3042,0.5579,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.1204,NO
0.1127,0.7517,YES
0.0773,0.0896,NO
0.3002,0.7355,YES
0.0821,0.2776,NO
0.1969,1.0,YES
0.1353,0.3725,NO
0.0942,0.3721,NO
0.3023,0.5832,NO
0.1177,0.3429,NO
0.2966,0.9039,YES
0.2621,0.5975,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.2339,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.2431,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,0.8915,YES
0.1088,0.6074,NO
0.2277,0.4544,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.1393,NO
0.152,0.7517,YES
0.0882,0.2247,NO
0.2267,0.7355,YES
0.1968,0.506,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.5719,NO
0.1322,0.4814,NO
0.3039,1.0,YES
0.2341,0.6436,NO
0.2137,1.0,YES
0.1342,0.1422,NO
0.1099,0.3044,NO
0.526,1.0,YES
0.1623,0.7438,YES
0.1996,0.7667,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.1279,NO
0.3372,1.0,YES
0.1102,0.679,NO
0.3901,1.0,YES
0.1022,0.679,NO
0.1483,0.5579,NO
0.0862,0.1778,NO
0.0629,0.3473,NO
0.2034,0.1393,NO
0.1682,0.7517,YES
0.1975,0.1171,NO
0.3422,0.7355,YES
0.1773,0.506,NO
0.2514,1.0,YES
0.1754,0.3977,NO
0.1301,0.3994,NO
0.3619,0.679,NO
0.1715,0.3727,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1422,NO
0.0732,0.3044,NO
0.3094,1.0,YES
0.1091,0.4235,YES
0.0665,0.4365,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.1279,NO
0.5229,1.0,YES
0.1003,0.4433,NO
0.3604,1.0,YES
0.08800000000000001,0.4433,NO
0.2859,0.5374,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1297,NO
0.1031,0.5293,YES
0.1016,0.0739,NO
0.3066,0.537,YES
0.0639,0.2429,NO
0.2147,0.5693,YES
0.1277,0.2597,NO
0.0813,0.2655,NO
0.3135,0.5872,NO
0.1095,0.3693,NO
0.302,1.0,YES
0.2369,0.6436,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.2059,NO
0.1028,0.6711,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6711,YES
0.094,0.2217,NO
0.0554,0.0621,NO
0.2037,0.337,YES
0.1971,0.5159,NO
0.1126,0.4216,YES
0.1418,0.3287,NO
0.2488,0.4862,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,1.0,YES
0.1648,0.1483,NO
0.2745,1.0,YES
0.1508,0.2026,NO
0.2653,1.0,YES
0.1206,0.4983,NO
0.1613,0.6109,NO
0.1611,0.5554,NO
0.1018,0.2961,NO
0.152,0.4743,YES
0.1186,0.6109,NO
0.1207,0.6711,YES
0.1201,0.1352,NO
0.10300000000000001,0.2059,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.1884,NO
0.0792,0.1131,NO
0.2917,0.5022,YES
0.1836,0.4027,NO
0.3039,0.6283,YES
0.1342,0.4027,NO
0.1448,0.1287,NO
0.1036,0.1778,NO
0.0702,0.2833,NO
0.1825,0.0655,NO
0.2937,1.0,YES
0.1772,0.1086,NO
0.5728,1.0,YES
0.0892,0.2026,NO
0.4594,1.0,YES
0.1677,0.3725,NO
0.1461,0.457,NO
0.2985,0.4726,NO
0.1348,0.2464,NO
0.2479,0.7068,YES
0.2298,0.4518,NO
0.2345,1.0,YES
0.08900000000000001,0.2526,NO
0.0394,0.2147,NO
0.1381,0.3139,NO
0.2108,0.3247,NO
0.0676,0.2345,NO
0.0957,0.3079,NO
0.0963,0.4548,NO
0.0435,0.2324,NO
0.2592,0.4344,NO
0.1291,0.3073,NO
0.0785,0.4344,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.2526,NO
0.0711,0.4823,NO
0.0797,0.2526,NO
0.0531,0.2584,NO
0.1551,0.3802,NO
0.077,0.193,NO
0.0463,0.1609,NO
0.0745,0.2067,NO
0.1014,0.3073,NO
0.0541,0.3146,NO
0.1685,0.36200000000000004,NO
0.0541,0.3073,NO
0.2105,0.6577,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.21600000000000003,NO
0.0814,0.21600000000000003,NO
0.0623,0.1656,NO
0.32899999999999996,1.0,YES
0.1249,0.3838,YES
0.0968,0.1763,NO
0.1519,0.3252,NO
0.0533,0.132,NO
0.1784,0.3252,NO
0.1661,0.3226,NO
0.1504,0.3226,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.18899999999999997,NO
0.1815,1.0,YES
0.0336,0.18899999999999997,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1685,NO
0.0418,0.1936,NO
0.1354,0.3252,NO
0.0948,0.3252,NO
0.1407,0.1763,NO
0.0821,0.3252,NO
0.0894,0.2122,NO
0.0416,0.1584,NO
0.0131,0.2059,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.1559,NO
0.0139,0.051,NO
0.1999,0.5022,YES
0.1109,0.3019,NO
0.1389,0.6283,YES
0.0996,0.22399999999999998,NO
0.1977,0.369,NO
0.1726,0.369,NO
0.1805,0.369,NO
0.0204,0.0767,NO
0.2123,1.0,YES
0.0198,0.0896,NO
0.3536,1.0,YES
0.1039,0.2026,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.457,NO
0.1228,0.3911,NO
0.0373,0.2039,NO
0.1359,0.7068,YES
0.0808,0.3739,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3075,NO
0.1555,0.2287,NO
0.0906,0.2357,NO
0.107,0.3075,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.245,NO
0.1017,0.1844,NO
0.09699999999999999,0.2094,NO
0.1058,0.1844,NO
0.1741,0.1168,NO
0.1373,0.1558,NO
0.132,0.0848,NO
0.1138,1.0,YES
0.0766,0.2311,NO
0.3242,1.0,YES
0.0297,0.2261,NO
0.3407,1.0,YES
0.0387,0.3075,NO
0.0621,0.1844,NO
0.076,0.1844,NO
0.1266,0.1387,NO
0.0726,0.086,NO
0.192,0.2173,NO
0.1128,0.1844,NO
0.0813,0.3075,NO
0.1238,0.1685,NO
0.0659,0.3133,NO
0.0991,0.1991,NO
0.2168,0.6139,NO
0.0941,0.3471,NO
0.1226,0.3464,NO
0.0797,0.2472,NO
0.0869,0.1016,NO
0.1921,0.1,NO
0.2119,1.0,YES
0.0845,0.2142,NO
0.1963,1.0,YES
0.24100000000000002,0.501,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.1685,NO
0.0983,0.5985,NO
0.1658,0.1685,NO
0.1333,0.391,NO
0.2072,0.2508,NO
0.1519,0.3471,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.175,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2054,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2452,NO
0.1584,0.1703,NO
0.065,0.1755,NO
0.0678,0.2289,NO
0.1652,1.0,YES
0.4499,0.9863,YES
0.0947,0.115,NO
0.1079,0.1102,NO
0.0645,0.1438,NO
0.1095,0.1102,NO
0.1665,0.2636,NO
0.1472,0.2636,NO
0.1463,0.2636,NO
0.1261,1.0,YES
0.0528,0.1721,NO
0.3791,1.0,YES
0.0329,0.1684,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.0853,NO
0.0457,0.1179,NO
0.1274,0.1102,NO
0.0681,0.0773,NO
0.1427,0.1618,NO
0.0804,0.1102,NO
0.0769,0.2289,NO
0.1422,0.1671,NO
0.0613,0.3133,NO
0.1484,0.6593,NO
0.1778,0.3384,NO
0.1025,0.3315,NO
0.1545,0.6773,NO
0.1529,0.4224,NO
0.1098,0.1016,NO
0.1753,0.4855,NO
0.1807,1.0,YES
0.134,0.3635,NO
0.2818,1.0,YES
0.2438,0.3884,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.0676,NO
0.0972,0.5985,NO
0.0862,0.1308,NO
0.0815,0.4343,NO
0.2286,0.2508,NO
0.0804,0.2254,NO
0.0972,0.8156,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.4855,NO
