DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_87,Associated
0.159,0.1983,NO
0.493,4.6811,YES
0.1456,0.2604,NO
0.2244,0.9354,NO
0.1542,1.0109,NO
0.1277,1.297,NO
0.1775,0.2656,NO
0.2106,2.4328,NO
0.1654,0.3724,NO
0.3557,2.1528,NO
0.0902,0.6088,NO
0.2663,1.1346,NO
0.2218,0.4571,NO
0.1764,0.6818,NO
0.3901,0.2373,NO
0.21600000000000003,1.0176,NO
0.402,4.1973,YES
0.3584,1.8013,NO
0.3239,4.8302,YES
0.0467,0.9682,NO
0.0184,0.963,NO
0.0544,1.587,YES
0.1967,4.3214,YES
0.1251,4.2465,YES
0.0526,1.9711,YES
0.0389,1.0633,NO
0.0098,0.4323,NO
0.1204,1.588,YES
0.1152,0.3292,NO
0.0434,1.1042,YES
0.0994,0.4197,NO
0.171,0.307,NO
0.1733,0.1936,NO
0.1785,0.2825,NO
0.0632,0.588,NO
0.1652,4.9097,YES
0.0614,0.8487,NO
0.1533,5.172999999999999,YES
0.1347,1.4134,NO
0.1212,4.012,YES
0.015,0.6382,NO
0.0714,1.5701,NO
0.0698,0.9188,NO
0.035,0.1741,NO
0.0672,1.7188,YES
0.0378,1.4713,NO
0.0637,1.2256,YES
0.3024,3.0504,YES
0.0482,3.1699,YES
0.3634,1.9683,NO
0.1548,0.8896,NO
0.1459,0.9936,NO
0.1506,2.0584,NO
0.2394,2.5324,YES
0.3693,2.031,YES
0.1404,1.9054,NO
0.0758,0.4805,NO
0.1517,1.6945,NO
0.067,0.5984,NO
0.2131,0.2283,NO
0.16,0.3047,NO
0.1446,0.4329,NO
0.0844,2.3383,YES
0.095,1.2889,NO
0.2419,3.0564,YES
0.026000000000000002,1.3367,NO
0.2985,3.3264,YES
0.0377,0.8168,NO
0.102,0.287,NO
0.0927,1.0615,NO
0.1259,0.7141,NO
0.1193,0.6118,NO
0.2177,1.8181,NO
0.15,1.1532,NO
0.0996,1.7563,NO
0.0839,0.5006,NO
0.0672,0.5638,NO
0.3068,4.6202,YES
0.1154,0.9593,YES
0.0802,1.4551,YES
0.3166,6.0839,YES
0.0868,0.8991,NO
0.0677,0.2151,NO
0.5456,5.2651,YES
0.0938,0.2194,NO
0.3771,5.5182,YES
0.0765,0.3876,NO
0.3042,0.8327,NO
0.1867,1.1008,NO
0.2024,1.3034,NO
0.084,0.3973,NO
0.1127,2.211,YES
0.0773,0.312,NO
0.3002,2.5064,YES
0.0821,0.7149,NO
0.1969,1.2197,YES
0.1353,0.4025,NO
0.0942,0.9257,NO
0.3023,0.7022,NO
0.1177,1.3124,NO
0.2966,5.4512,YES
0.2621,2.0933,NO
0.3631,6.0657,YES
0.1178,0.6303,NO
0.0474,0.6538,NO
0.4277,4.3415,YES
0.2214,1.5513,YES
0.2007,1.954,YES
0.2467,5.7062,YES
0.2192,1.1632,NO
0.1165,0.3355,NO
0.3035,5.0121,YES
0.1886,1.0824,NO
0.2922,4.9751,YES
0.1088,1.3779,NO
0.2277,0.4162,NO
0.1763,0.7447,NO
0.1744,0.7418,NO
0.0948,0.3628,NO
0.152,2.8960000000000004,YES
0.0882,0.4672,NO
0.2267,2.9714,YES
0.1968,1.1001,NO
0.1574,1.5693,YES
0.2134,1.2017,NO
0.1846,1.9532,NO
0.3004,1.8092,NO
0.1322,1.7058,NO
0.3039,5.3222,YES
0.2341,2.7656,NO
0.2137,5.2912,YES
0.1342,0.7772,NO
0.1099,0.8904,NO
0.526,5.3337,YES
0.1623,1.6012,YES
0.1996,1.9188,YES
0.3297,7.1432,YES
0.22699999999999998,1.114,NO
0.1622,0.4504,NO
0.3372,6.2616,YES
0.1102,1.3134,NO
0.3901,6.1089,YES
0.1022,1.4089,NO
0.1483,0.6979,NO
0.0862,0.8758,NO
0.0629,1.0648,NO
0.2034,0.6048,NO
0.1682,2.9276,YES
0.1975,0.7553,NO
0.3422,2.9989,YES
0.1773,1.2289,NO
0.2514,1.6022,YES
0.1754,1.3024,NO
0.1301,2.2845,NO
0.3619,2.1166,NO
0.1715,2.1728,NO
0.3452,6.1739999999999995,YES
0.3259,3.3759,NO
0.258,6.372000000000001,YES
0.0709,0.5803,NO
0.0732,0.6206,NO
0.3094,5.0576,YES
0.1091,1.1195,YES
0.0665,1.5563,YES
0.2941,6.8474,YES
0.0664,0.9414,NO
0.0556,0.2496,NO
0.5229,5.8367,YES
0.1003,0.581,NO
0.3604,5.7868,YES
0.08800000000000001,0.8125,NO
0.2859,0.4948,NO
0.1263,0.6896,NO
0.1497,0.866,NO
0.1047,0.4386,NO
0.1031,2.3930000000000002,YES
0.1016,0.4405,NO
0.3066,2.6111,YES
0.0639,1.0314,NO
0.2147,1.2188,YES
0.1277,0.6887,NO
0.0813,1.4026,NO
0.3135,1.3321,NO
0.1095,1.6513,NO
0.302,5.9158,YES
0.2369,2.6284,NO
0.4263,6.2024,YES
0.1151,0.9567,NO
0.0905,0.9318,NO
0.1028,1.7646,YES
0.3566,4.6533,YES
0.2651,4.4684,YES
0.1542,2.2956,YES
0.094,1.0397,NO
0.0554,0.4362,NO
0.2037,2.0294,YES
0.1971,0.6784,NO
0.1126,1.5039,YES
0.1418,0.7486,NO
0.2488,1.2748,NO
0.2731,1.1651,NO
0.2523,1.3082,NO
0.1698,0.4653,NO
0.2266,5.1623,YES
0.1648,0.8276,NO
0.2745,5.2888,YES
0.1508,1.3945,NO
0.2653,4.1446,YES
0.1206,0.8839,NO
0.1613,1.9982,NO
0.1611,1.2179,NO
0.1018,0.3734,NO
0.152,1.8773,YES
0.1186,1.8319,NO
0.1207,1.969,YES
0.1201,0.7717,NO
0.10300000000000001,0.778,NO
0.254,2.6857,YES
0.3285,4.3558,YES
0.3624,4.4274,YES
0.2593,3.9065,YES
0.0981,1.0155,NO
0.0792,0.3848,NO
0.2917,3.4855,YES
0.1836,0.5126,NO
0.3039,2.6989,YES
0.1342,0.6728,NO
0.1448,0.748,NO
0.1036,0.6263,NO
0.0702,0.7979,NO
0.1825,0.3916,NO
0.2937,5.2733,YES
0.1772,0.5003,NO
0.5728,5.547999999999999,YES
0.0892,1.1781,NO
0.4594,3.966,YES
0.1677,0.6262,NO
0.1461,1.7772,NO
0.2985,1.1137,NO
0.1348,0.9194,NO
0.2479,2.8872,YES
0.2298,2.0993,NO
0.2345,3.0142,YES
0.08900000000000001,0.9559,NO
0.0394,0.7718,NO
0.1381,1.7349,NO
0.2108,1.6697,NO
0.0676,1.4537,NO
0.0957,2.5667,NO
0.0963,0.7340000000000001,NO
0.0435,0.4079,NO
0.2592,2.39,NO
0.1291,0.7006,NO
0.0785,2.147,NO
0.1052,0.9539,NO
0.4225,2.2044,YES
0.3368,2.205,YES
0.3938,2.2111,YES
0.0766,0.7876,NO
0.0711,1.8971,NO
0.0797,0.7022,NO
0.0531,1.5083,NO
0.1551,1.2238,NO
0.077,1.0542,NO
0.0463,0.4299,NO
0.0745,1.2742,NO
0.1014,0.7911,NO
0.0541,0.8857,NO
0.1685,1.9812,NO
0.0541,1.1289,NO
0.2105,3.0856,NO
0.1239,3.1867,YES
0.289,3.065,YES
0.2752,1.2088,NO
0.1653,0.688,NO
0.0814,0.4738,NO
0.0623,0.8539,NO
0.32899999999999996,2.4785,YES
0.1249,2.1057,YES
0.0968,0.752,NO
0.1519,0.4361,NO
0.0533,0.6712,NO
0.1784,0.6822,NO
0.1661,0.3556,NO
0.1504,0.3384,NO
0.1562,0.5698,NO
0.3075,2.3919,YES
0.0597,0.7169,NO
0.1815,3.1165,YES
0.0336,0.5517,NO
0.3735,3.3081,YES
0.0877,0.3308,NO
0.1163,0.2946,NO
0.0418,0.8601,NO
0.1354,0.6065,NO
0.0948,0.4813,NO
0.1407,0.9032,NO
0.0821,0.7986,NO
0.0894,0.825,NO
0.0416,0.7577,NO
0.0131,0.7382,NO
0.1203,2.2076,YES
0.2886,4.3906,YES
0.2879,4.2798,YES
0.1294,3.3377,YES
0.0498,0.9927,NO
0.0139,0.3013,NO
0.1999,2.7083,YES
0.1109,0.4256,NO
0.1389,2.1845,YES
0.0996,0.6464,NO
0.1977,0.8471,NO
0.1726,0.7902,NO
0.1805,0.84,NO
0.0204,0.3588,NO
0.2123,5.0669,YES
0.0198,0.4535,NO
0.3536,5.5861,YES
0.1039,1.0862,NO
0.2827,4.0372,YES
0.0426,0.5444,NO
0.0387,1.6173,NO
0.1228,0.9379,NO
0.0373,0.6844,NO
0.1359,2.6486,YES
0.0808,2.0852,NO
0.1119,2.7464,YES
0.3458,2.4795,YES
0.0264,2.4412,YES
0.3473,1.6493,NO
0.1555,0.5585,NO
0.0906,0.5797,NO
0.107,1.7318,NO
0.226,1.7151,YES
0.4184,2.0619,YES
0.1111,1.3980000000000001,NO
0.1017,0.5313,NO
0.09699999999999999,1.4149,NO
0.1058,0.7513,NO
0.1741,0.8048,NO
0.1373,0.7874,NO
0.132,0.9971,NO
0.1138,1.7012,YES
0.0766,0.6165,NO
0.3242,2.4507,YES
0.0297,0.7003,NO
0.3407,2.6515,YES
0.0387,0.4089,NO
0.0621,0.4116,NO
0.076,1.0082,NO
0.1266,0.6281,NO
0.0726,0.4771,NO
0.192,1.5537,NO
0.1128,1.0304,NO
0.0813,1.7264,NO
0.1238,0.7724,NO
0.0659,0.9564,NO
0.0991,0.73,NO
0.2168,1.7646,NO
0.0941,1.3208,NO
0.1226,0.8761,NO
0.0797,0.9926,NO
0.0869,0.7935,NO
0.1921,0.8927,NO
0.2119,2.1092,YES
0.0845,0.8984,NO
0.1963,2.193,YES
0.24100000000000002,0.7298,NO
0.263,0.6696,NO
0.2504,0.7276,NO
0.1414,0.5048,NO
0.0983,1.8917,NO
0.1658,0.9112,NO
0.1333,1.6479,NO
0.2072,0.7014,NO
0.1519,1.3469,NO
0.1227,1.8671,YES
0.1324,2.3951,YES
0.1581,2.5023,YES
0.1927,1.8661,YES
0.1378,1.0851,NO
0.09699999999999999,2.8469,YES
0.11900000000000001,0.9712,NO
0.3612,2.3439,YES
0.0488,2.3842,YES
0.2823,0.9983,NO
0.1584,0.29600000000000004,NO
0.065,0.4657,NO
0.0678,0.6137,NO
0.1652,1.7391,YES
0.4499,2.0336,YES
0.0947,0.4907,NO
0.1079,0.0887,NO
0.0645,0.6812,NO
0.1095,0.1748,NO
0.1665,0.0269,NO
0.1472,0.0565,NO
0.1463,0.2048,NO
0.1261,1.6462,YES
0.0528,0.5028,NO
0.3791,2.3869,YES
0.0329,0.6061,NO
0.3577,2.4015,YES
0.062,0.4686,NO
0.0477,0.0842,NO
0.0457,0.3894,NO
0.1274,0.1006,NO
0.0681,0.1376,NO
0.1427,0.8494,NO
0.0804,0.2797,NO
0.0769,0.5773,NO
0.1422,0.5284,NO
0.0613,0.7553,NO
0.1484,0.2966,NO
0.1778,1.1417,NO
0.1025,0.4557,NO
0.1545,0.7902,NO
0.1529,0.8487,NO
0.1098,0.6436,NO
0.1753,0.7659999999999999,NO
0.1807,2.8019,YES
0.134,0.4416,NO
0.2818,2.8531,YES
0.2438,0.6537,NO
0.2385,0.3884,NO
0.2176,0.4628,NO
0.0807,0.2981,NO
0.0972,0.8927,NO
0.0862,0.7709,NO
0.0815,0.4739,NO
0.2286,0.418,NO
0.0804,0.575,NO
0.0972,2.1662,YES
0.105,2.8288,YES
0.1237,3.1349,YES
0.2731,2.5957,YES
0.1937,0.4527,NO
0.1151,3.2836,YES
0.1052,0.3659,NO
