DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_71,Associated
0.0885,0.1366,NO
0.0604,0.1132,NO
0.2068,0.2886,YES
0.2598,0.183,NO
0.106,0.0954,YES
0.1459,0.2564,NO
0.2252,0.1049,NO
0.2571,0.1928,NO
0.2375,0.0561,NO
0.1453,0.0891,NO
0.2245,1.0,YES
0.141,0.1132,NO
0.2623,1.0,YES
0.142,0.0846,NO
0.2555,1.0,YES
0.2049,0.2293,NO
0.2206,0.2564,NO
0.2228,0.2564,NO
0.1032,0.2564,NO
0.1461,0.1379,YES
0.1116,0.2564,NO
0.1326,0.2886,YES
0.1415,0.1686,NO
0.0745,0.0325,NO
0.2381,0.1377,NO
0.19,0.1926,NO
0.1547,0.1494,NO
0.1997,0.2199,NO
0.1653,0.1987,NO
0.1536,0.0623,NO
0.1999,0.2252,NO
0.1989,0.3805,YES
0.2045,0.1453,NO
0.2447,1.0,YES
0.2519,0.151,NO
0.2036,0.0,NO
0.2033,0.0239,NO
0.0533,0.1669,NO
0.105,0.20600000000000002,NO
0.055999999999999994,0.0959,NO
0.1113,0.1843,NO
0.2256,0.1669,NO
0.0989,0.2083,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.2254,NO
0.1657,1.0,YES
0.1331,0.2199,NO
0.0949,0.1686,NO
0.1339,0.0434,NO
0.22399999999999998,0.0669,NO
0.1967,0.2653,NO
0.1436,0.1508,NO
0.2079,0.2133,NO
0.1339,0.1987,NO
0.0967,0.0544,NO
0.2198,0.2252,NO
0.3428,1.0,YES
0.2344,0.0606,NO
0.1736,0.4856,YES
0.1331,0.151,NO
0.0735,0.0452,NO
0.0647,0.0197,NO
0.204,0.1197,NO
0.1327,0.1,NO
0.1655,0.0637,NO
0.31,0.1843,NO
0.1309,0.1197,NO
0.2819,0.166,NO
0.4042,0.3848,YES
0.3296,0.4856,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.2254,NO
0.2673,1.0,YES
0.1726,0.2133,NO
0.1439,0.1686,NO
0.0769,0.0434,NO
0.1953,0.2664,NO
0.2342,0.2653,NO
0.2047,0.1508,NO
0.1823,0.2664,NO
0.1684,0.1987,NO
0.1204,0.0613,NO
0.1751,0.2664,NO
0.3579,1.0,YES
0.1828,0.1517,NO
0.2083,1.0,YES
0.2252,0.2034,NO
0.2041,0.2034,NO
0.2007,0.0591,NO
0.0498,0.1796,NO
0.1415,0.20600000000000002,NO
0.0515,0.1796,NO
0.1207,0.2664,NO
0.1912,0.1796,NO
0.14,0.2083,NO
0.4038,0.4373,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.2254,NO
0.2003,1.0,YES
0.1168,0.2664,NO
0.0727,0.1348,NO
0.0714,0.0217,NO
0.10800000000000001,0.2085,NO
0.2886,0.1576,NO
0.1427,0.2184,NO
0.0855,0.2085,NO
0.0605,0.0789,NO
0.0532,0.1348,NO
0.1421,0.2085,NO
0.4397,0.4994,YES
0.0607,0.0445,NO
0.2347,0.3961,YES
0.2118,0.0669,NO
0.2048,0.1871,NO
0.2045,0.0545,NO
0.0849,0.063,NO
0.1035,0.2184,NO
0.0824,0.1348,NO
0.0975,0.2184,NO
0.1702,0.0369,NO
0.1518,0.1576,NO
0.3372,0.3916,YES
0.3303,0.3961,YES
0.314,0.3961,YES
0.1257,0.4994,YES
0.1375,0.107,NO
0.1128,0.4994,YES
0.099,0.2085,NO
0.1069,0.1741,NO
0.0451,0.0802,NO
0.5095,1.0,YES
0.1431,0.1524,YES
0.1227,0.1347,YES
0.2847,1.0,YES
0.2237,0.1955,NO
0.1065,0.0509,NO
0.3266,1.0,YES
0.0974,0.106,NO
0.3289,0.3653,YES
0.1059,0.0332,NO
0.2131,0.1834,NO
0.1496,0.2203,NO
0.1474,0.0923,NO
0.0902,0.0941,NO
0.0993,0.1935,YES
0.0875,0.0908,NO
0.2369,0.27899999999999997,YES
0.2129,0.0627,NO
0.1321,0.1837,YES
0.1271,0.07,NO
0.08,0.1709,NO
0.3025,0.2938,NO
0.12,0.2938,NO
0.3399,1.0,YES
0.2516,0.2341,NO
0.2081,1.0,YES
0.1799,0.1741,NO
0.1547,0.0383,NO
0.3595,0.3192,YES
0.2156,0.0653,NO
0.1535,0.0543,NO
0.4159,0.47700000000000004,YES
0.1827,0.1955,NO
0.1097,0.0727,NO
0.5448,1.0,YES
0.191,0.106,NO
0.4381,0.3803,YES
0.1528,0.0896,NO
0.3264,0.1029,NO
0.3203,0.2875,NO
0.2648,0.0837,NO
0.171,0.0649,NO
0.21899999999999997,0.1935,NO
0.1398,0.0727,NO
0.3673,0.1453,NO
0.1451,0.0649,NO
0.2637,0.14300000000000002,NO
0.1991,0.0896,NO
0.1784,0.1709,NO
0.3767,0.2742,NO
0.1917,0.2742,NO
0.3794,0.47700000000000004,YES
0.3359,0.0988,NO
0.2874,0.47700000000000004,YES
0.0798,0.1533,NO
0.0364,0.0635,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.1306,NO
0.0474,0.1533,NO
0.2799,1.0,YES
0.2328,0.33,NO
0.2608,0.2134,YES
0.1095,0.0561,NO
0.2365,0.2414,NO
0.2061,0.2414,NO
0.2048,0.0885,NO
0.0456,0.0325,NO
0.1795,1.0,YES
0.0442,0.1533,NO
0.27,1.0,YES
0.1224,0.042,NO
0.1913,0.3658,YES
0.2397,0.127,NO
0.2111,0.2519,NO
0.2935,0.2298,NO
0.1155,0.33,NO
0.243,0.32899999999999996,YES
0.1959,0.33,NO
0.198,1.0,YES
0.1636,0.0612,NO
0.1646,0.0289,NO
0.3881,0.2811,YES
0.1762,0.0772,NO
0.1649,0.0615,NO
0.4197,0.4534,YES
0.1681,0.0672,NO
0.153,0.0302,NO
0.4738,0.4534,YES
0.159,0.0817,NO
0.493,0.4534,YES
0.1456,0.2147,NO
0.2244,0.0612,NO
0.1542,0.171,NO
0.1277,0.0498,NO
0.1775,0.0372,NO
0.2106,0.0772,NO
0.1654,0.0372,NO
0.3557,0.1122,NO
0.0902,0.0372,NO
0.2663,0.0866,NO
0.2218,0.0686,NO
0.1764,0.2147,NO
0.3901,0.2848,NO
0.21600000000000003,0.2848,NO
0.402,0.3599,YES
0.3584,0.2147,NO
0.3239,0.4155,YES
0.0467,0.1566,NO
0.0184,0.0603,NO
0.0544,0.1484,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.1484,YES
0.0389,0.1366,NO
0.0098,0.0855,NO
0.1204,0.1484,YES
0.1152,0.183,NO
0.0434,0.0954,YES
0.0994,0.1175,NO
0.171,0.1762,NO
0.1733,0.1762,NO
0.1785,0.0512,NO
0.0632,0.0891,NO
0.1652,1.0,YES
0.0614,0.0864,NO
0.1533,1.0,YES
0.1347,0.0234,NO
0.1212,1.0,YES
0.015,0.1175,NO
0.0714,0.2519,NO
0.0698,0.1488,NO
0.035,0.0756,NO
0.0672,0.1379,YES
0.0378,0.2085,NO
0.0637,0.1548,YES
0.3024,0.3331,YES
0.0482,0.0284,YES
0.3634,0.1955,NO
0.1548,0.11,NO
0.1459,0.1009,NO
0.1506,0.1955,NO
0.2394,0.1458,YES
0.3693,0.3331,YES
0.1404,0.1955,NO
0.0758,0.1398,NO
0.1517,0.1313,NO
0.067,0.1665,NO
0.2131,0.2374,NO
0.16,0.2374,NO
0.1446,0.069,NO
0.0844,0.3626,YES
0.095,0.11,NO
0.2419,0.3626,YES
0.026000000000000002,0.1955,NO
0.2985,0.3626,YES
0.0377,0.11,NO
0.102,0.1665,NO
0.0927,0.0645,NO
0.1259,0.1665,NO
0.1193,0.149,NO
0.2177,0.0569,NO
0.15,0.1665,NO
0.0996,0.1955,NO
0.0839,0.1741,NO
0.0672,0.0802,NO
0.3068,1.0,YES
0.1154,0.1368,YES
0.0802,0.1138,YES
0.3166,1.0,YES
0.0868,0.1955,NO
0.0677,0.0695,NO
0.5456,1.0,YES
0.0938,0.106,NO
0.3771,1.0,YES
0.0765,0.0297,NO
0.3042,0.1183,NO
0.1867,0.2778,NO
0.2024,0.0923,NO
0.084,0.0941,NO
0.1127,0.1935,YES
0.0773,0.0908,NO
0.3002,0.301,YES
0.0821,0.0695,NO
0.1969,0.1837,YES
0.1353,0.057999999999999996,NO
0.0942,0.1709,NO
0.3023,0.2844,NO
0.1177,0.1082,NO
0.2966,1.0,YES
0.2621,0.2341,NO
0.3631,1.0,YES
0.1178,0.1741,NO
0.0474,0.0802,NO
0.4277,0.364,YES
0.2214,0.1368,YES
0.2007,0.2292,YES
0.2467,1.0,YES
0.2192,0.1955,NO
0.1165,0.0245,NO
0.3035,1.0,YES
0.1886,0.2672,NO
0.2922,1.0,YES
0.1088,0.2422,NO
0.2277,0.0785,NO
0.1763,0.2193,NO
0.1744,0.0923,NO
0.0948,0.0941,NO
0.152,0.2292,YES
0.0882,0.0278,NO
0.2267,0.3451,YES
0.1968,0.0627,NO
0.1574,0.1837,YES
0.2134,0.2422,NO
0.1846,0.2145,NO
0.3004,0.2844,NO
0.1322,0.2672,NO
0.3039,1.0,YES
0.2341,0.2672,NO
0.2137,1.0,YES
0.1342,0.1741,NO
0.1099,0.0802,NO
0.526,1.0,YES
0.1623,0.1398,YES
0.1996,0.1261,YES
0.3297,1.0,YES
0.22699999999999998,0.1955,NO
0.1622,0.0724,NO
0.3372,1.0,YES
0.1102,0.106,NO
0.3901,1.0,YES
0.1022,0.2419,NO
0.1483,0.1183,NO
0.0862,0.2118,NO
0.0629,0.1085,NO
0.2034,0.1009,NO
0.1682,0.1935,YES
0.1975,0.0908,NO
0.3422,0.2509,YES
0.1773,0.1009,NO
0.2514,0.1837,YES
0.1754,0.1221,NO
0.1301,0.2419,NO
0.3619,0.2444,NO
0.1715,0.2419,NO
0.3452,1.0,YES
0.3259,0.2439,NO
0.258,1.0,YES
0.0709,0.1741,NO
0.0732,0.0802,NO
0.3094,1.0,YES
0.1091,0.2996,YES
0.0665,0.2628,YES
0.2941,1.0,YES
0.0664,0.1955,NO
0.0556,0.071,NO
0.5229,1.0,YES
0.1003,0.1475,NO
0.3604,1.0,YES
0.08800000000000001,0.1664,NO
0.2859,0.2005,NO
0.1263,0.2466,NO
0.1497,0.0923,NO
0.1047,0.0941,NO
0.1031,0.2337,YES
0.1016,0.0908,NO
0.3066,1.0,YES
0.0639,0.0627,NO
0.2147,0.2157,YES
0.1277,0.1221,NO
0.0813,0.1709,NO
0.3135,0.2844,NO
0.1095,0.1664,NO
0.302,1.0,YES
0.2369,0.2439,NO
0.4263,1.0,YES
0.1151,0.1259,NO
0.0905,0.0635,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.1259,NO
0.0554,0.1202,NO
0.2037,1.0,YES
0.1971,0.1475,NO
0.1126,0.2134,YES
0.1418,0.0289,NO
0.2488,0.0733,NO
0.2731,0.2048,NO
0.2523,0.0885,NO
0.1698,0.1259,NO
0.2266,0.324,YES
0.1648,0.1202,NO
0.2745,1.0,YES
0.1508,0.1259,NO
0.2653,0.3658,YES
0.1206,0.0237,NO
0.1613,0.0777,NO
0.1611,0.2298,NO
0.1018,0.0457,NO
0.152,0.2732,YES
0.1186,0.0834,NO
0.1207,1.0,YES
0.1201,0.1566,NO
0.10300000000000001,0.0635,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.1306,NO
0.0792,0.073,NO
0.2917,1.0,YES
0.1836,0.183,NO
0.3039,0.2728,YES
0.1342,0.10400000000000001,NO
0.1448,0.0447,NO
0.1036,0.1698,NO
0.0702,0.0885,NO
0.1825,0.0969,NO
0.2937,1.0,YES
0.1772,0.0969,NO
0.5728,1.0,YES
0.0892,0.0969,NO
0.4594,1.0,YES
0.1677,0.10400000000000001,NO
0.1461,0.2519,NO
0.2985,0.2298,NO
0.1348,0.2045,NO
0.2479,0.2732,YES
0.2298,0.1242,NO
0.2345,1.0,YES
0.08900000000000001,0.1196,NO
0.0394,0.0372,NO
0.1381,0.1174,NO
0.2108,0.1191,NO
0.0676,0.1191,NO
0.0957,0.1931,NO
0.0963,0.1196,NO
0.0435,0.0424,NO
0.2592,0.147,NO
0.1291,0.10800000000000001,NO
0.0785,0.147,NO
0.1052,0.1443,NO
0.4225,0.4103,YES
0.3368,0.4103,YES
0.3938,0.1192,YES
0.0766,0.1243,NO
0.0711,0.0711,NO
0.0797,0.1243,NO
0.0531,0.0422,NO
0.1551,0.1243,NO
0.077,0.0436,NO
0.0463,0.1443,NO
0.0745,0.0498,NO
0.1014,0.1443,NO
0.0541,0.10800000000000001,NO
0.1685,0.0674,NO
0.0541,0.1443,NO
0.2105,0.1931,NO
0.1239,1.0,YES
0.289,0.0718,YES
0.2752,0.1398,NO
0.1653,0.115,NO
0.0814,0.0962,NO
0.0623,0.1256,NO
0.32899999999999996,0.3686,YES
0.1249,1.0,YES
0.0968,0.1256,NO
0.1519,0.0996,NO
0.0533,0.1208,NO
0.1784,0.1565,NO
0.1661,0.1557,NO
0.1504,0.1557,NO
0.1562,0.0452,NO
0.3075,0.3686,YES
0.0597,0.1137,NO
0.1815,1.0,YES
0.0336,0.1256,NO
0.3735,0.3686,YES
0.0877,0.1137,NO
0.1163,0.1565,NO
0.0418,0.0771,NO
0.1354,0.1565,NO
0.0948,0.0996,NO
0.1407,0.0405,NO
0.0821,0.1565,NO
0.0894,0.1256,NO
0.0416,0.1566,NO
0.0131,0.0247,NO
0.1203,0.3362,YES
0.2886,1.0,YES
0.2879,0.4092,YES
0.1294,0.3362,YES
0.0498,0.1,NO
0.0139,0.1025,NO
0.1999,0.3362,YES
0.1109,0.0749,NO
0.1389,0.1932,YES
0.0996,0.1012,NO
0.1977,0.2043,NO
0.1726,0.2043,NO
0.1805,0.0593,NO
0.0204,0.1,NO
0.2123,1.0,YES
0.0198,0.1025,NO
0.3536,1.0,YES
0.1039,0.1,NO
0.2827,1.0,YES
0.0426,0.073,NO
0.0387,0.2044,NO
0.1228,0.1495,NO
0.0373,0.1495,NO
0.1359,0.0918,YES
0.0808,0.1012,NO
0.1119,0.3362,YES
0.3458,1.0,YES
0.0264,0.1949,YES
0.3473,0.1736,NO
0.1555,0.1283,NO
0.0906,0.0993,NO
0.107,0.1736,NO
0.226,1.0,YES
0.4184,0.4242,YES
0.1111,0.1636,NO
0.1017,0.1173,NO
0.09699999999999999,0.0906,NO
0.1058,0.066,NO
0.1741,0.1792,NO
0.1373,0.1792,NO
0.132,0.0521,NO
0.1138,1.0,YES
0.0766,0.1283,NO
0.3242,1.0,YES
0.0297,0.1636,NO
0.3407,1.0,YES
0.0387,0.1283,NO
0.0621,0.049,NO
0.076,0.0541,NO
0.1266,0.0798,NO
0.0726,0.1173,NO
0.192,0.1098,NO
0.1128,0.1173,NO
0.0813,0.1736,NO
0.1238,0.1686,NO
0.0659,0.0434,NO
0.0991,0.1377,NO
0.2168,0.2653,NO
0.0941,0.1508,NO
0.1226,0.1358,NO
0.0797,0.1987,NO
0.0869,0.1552,NO
0.1921,0.2252,NO
0.2119,1.0,YES
0.0845,0.1124,NO
0.1963,1.0,YES
0.24100000000000002,0.2074,NO
0.263,0.2074,NO
0.2504,0.0602,NO
0.1414,0.159,NO
0.0983,0.20600000000000002,NO
0.1658,0.1552,NO
0.1333,0.1843,NO
0.2072,0.0858,NO
0.1519,0.2083,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2254,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1576,NO
0.3612,1.0,YES
0.0488,0.0329,YES
0.2823,0.1398,NO
0.1584,0.1292,NO
0.065,0.1292,NO
0.0678,0.1163,NO
0.1652,0.1689,YES
0.4499,1.0,YES
0.0947,0.0691,NO
0.1079,0.0767,NO
0.0645,0.1035,NO
0.1095,0.0648,NO
0.1665,0.0394,NO
0.1472,0.0655,NO
0.1463,0.0425,NO
0.1261,0.4286,YES
0.0528,0.0978,NO
0.3791,1.0,YES
0.0329,0.0421,NO
0.3577,0.4286,YES
0.062,0.0473,NO
0.0477,0.0433,NO
0.0457,0.025,NO
0.1274,0.0826,NO
0.0681,0.0826,NO
0.1427,0.0404,NO
0.0804,0.0889,NO
0.0769,0.1163,NO
0.1422,0.2143,NO
0.0613,0.0205,NO
0.1484,0.1705,NO
0.1778,0.161,NO
0.1025,0.1494,NO
0.1545,0.1705,NO
0.1529,0.1987,NO
0.1098,0.2143,NO
0.1753,0.2252,NO
0.1807,0.3805,YES
0.134,0.0364,NO
0.2818,1.0,YES
0.2438,0.2061,NO
0.2385,0.2113,NO
0.2176,0.0615,NO
0.0807,0.1714,NO
0.0972,0.20600000000000002,NO
0.0862,0.2143,NO
0.0815,0.1843,NO
0.2286,0.1714,NO
0.0804,0.2083,NO
0.0972,0.3754,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2254,NO
0.1151,1.0,YES
0.1052,0.1705,NO
