DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_47,Associated
0.1715,0.7068,YES
0.0964,0.4619,NO
0.1343,0.5859,YES
0.1544,0.2565,NO
0.0732,0.2719,NO
0.1975,0.4056,NO
0.2582,0.3384,NO
0.1977,0.3172,NO
0.1701,0.4167,NO
0.1684,0.2687,NO
0.1225,0.2719,NO
0.1458,0.4137,NO
0.4028,1.0,YES
0.1577,0.4354,NO
0.2904,1.0,YES
0.1987,0.2525,NO
0.1756,0.2525,NO
0.1689,0.2525,NO
0.054000000000000006,0.221,NO
0.1469,0.4176,NO
0.0547,0.2719,NO
0.1082,0.4137,NO
0.2019,0.2719,NO
0.1293,0.2752,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,0.7522,YES
0.2894,1.0,YES
0.2226,0.3573,NO
0.1753,1.0,YES
0.0979,0.2424,NO
0.0985,0.1425,NO
0.0774,0.2248,NO
0.1069,0.5483,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,1.0,YES
0.0885,0.1855,NO
0.0604,0.0613,NO
0.2068,1.0,YES
0.2598,0.6903,NO
0.106,0.6283,YES
0.1459,0.3599,NO
0.2252,0.4403,NO
0.2571,0.4403,NO
0.2375,0.4403,NO
0.1453,0.0827,NO
0.2245,1.0,YES
0.141,0.062,NO
0.2623,1.0,YES
0.142,0.1421,NO
0.2555,1.0,YES
0.2049,0.6903,NO
0.2206,0.6903,NO
0.2228,0.5265,NO
0.1032,0.6903,NO
0.1461,0.7068,YES
0.1116,0.4619,NO
0.1326,0.5859,YES
0.1415,0.2332,NO
0.0745,0.2332,NO
0.2381,0.3398,NO
0.19,0.3384,NO
0.1547,0.1482,NO
0.1997,0.366,NO
0.1653,0.2332,NO
0.1536,0.2332,NO
0.1999,0.366,NO
0.1989,0.6882,YES
0.2045,0.3648,NO
0.2447,1.0,YES
0.2519,0.11,NO
0.2036,0.1232,NO
0.2033,0.0517,NO
0.0533,0.2332,NO
0.105,0.2942,NO
0.055999999999999994,0.2332,NO
0.1113,0.2239,NO
0.2256,0.2508,NO
0.0989,0.1699,NO
0.1879,1.0,YES
0.1445,0.5954,YES
0.1901,0.5155,YES
0.3108,1.0,YES
0.2405,0.366,NO
0.1657,1.0,YES
0.1331,0.366,NO
0.0949,0.1341,NO
0.1339,0.1091,NO
0.22399999999999998,0.5133,NO
0.1967,0.4374,NO
0.1436,0.4374,NO
0.2079,0.5273,NO
0.1339,0.2116,NO
0.0967,0.1058,NO
0.2198,0.4095,NO
0.3428,0.8445,YES
0.2344,0.551,NO
0.1736,1.0,YES
0.1331,0.1661,NO
0.0735,0.1861,NO
0.0647,0.0924,NO
0.204,0.3249,NO
0.1327,0.3293,NO
0.1655,0.1308,NO
0.31,0.4374,NO
0.1309,0.2508,NO
0.2819,0.3193,NO
0.4042,1.0,YES
0.3296,0.8945,YES
0.4941,0.9091,YES
0.1783,1.0,YES
0.193,0.4039,NO
0.2673,1.0,YES
0.1726,0.4095,NO
0.1439,0.1503,NO
0.0769,0.1513,NO
0.1953,0.6593,NO
0.2342,0.3103,NO
0.2047,0.3103,NO
0.1823,0.6773,NO
0.1684,0.2687,NO
0.1204,0.1513,NO
0.1751,0.444,NO
0.3579,1.0,YES
0.1828,0.7077,NO
0.2083,1.0,YES
0.2252,0.2866,NO
0.2041,0.2866,NO
0.2007,0.2866,NO
0.0498,0.2111,NO
0.1415,0.4176,NO
0.0515,0.1513,NO
0.1207,0.4343,NO
0.1912,0.2253,NO
0.14,0.3295,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.1951,NO
0.2003,1.0,YES
0.1168,0.2054,NO
0.0727,0.1503,NO
0.0714,0.1091,NO
0.10800000000000001,0.2898,NO
0.2886,0.3895,NO
0.1427,0.3335,NO
0.0855,0.3464,NO
0.0605,0.2687,NO
0.0532,0.1058,NO
0.1421,0.2452,NO
0.4397,1.0,YES
0.0607,0.3591,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2846,NO
0.2045,0.2839,NO
0.0849,0.3249,NO
0.1035,0.4176,NO
0.0824,0.1308,NO
0.0975,0.391,NO
0.1702,0.2508,NO
0.1518,0.3335,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.9091,YES
0.1257,1.0,YES
0.1375,0.2322,NO
0.1128,1.0,YES
0.099,0.2574,NO
0.1069,0.1816,NO
0.0451,0.3044,NO
0.5095,1.0,YES
0.1431,0.7438,YES
0.1227,0.7667,YES
0.2847,1.0,YES
0.2237,0.4103,NO
0.1065,0.1816,NO
0.3266,1.0,YES
0.0974,0.7244,NO
0.3289,1.0,YES
0.1059,0.7244,NO
0.2131,0.4322,NO
0.1496,0.4246,NO
0.1474,0.298,NO
0.0902,0.1816,NO
0.0993,0.7517,YES
0.0875,0.2282,NO
0.2369,1.0,YES
0.2129,0.4826,NO
0.1321,0.4963,YES
0.1271,0.4243,NO
0.08,0.4261,NO
0.3025,0.7244,NO
0.12,0.3976,NO
0.3399,1.0,YES
0.2516,0.7244,NO
0.2081,1.0,YES
0.1799,0.1257,NO
0.1547,0.3044,NO
0.3595,0.8095,YES
0.2156,0.6811,NO
0.1535,0.6811,NO
0.4159,1.0,YES
0.1827,0.4103,NO
0.1097,0.1095,NO
0.5448,1.0,YES
0.191,0.1242,NO
0.4381,1.0,YES
0.1528,0.1629,NO
0.3264,0.4322,NO
0.3203,0.4246,NO
0.2648,0.2972,NO
0.171,0.11699999999999999,NO
0.21899999999999997,0.5205,NO
0.1398,0.1747,NO
0.3673,0.6811,NO
0.1451,0.1533,NO
0.2637,0.4971,NO
0.1991,0.2695,NO
0.1784,0.2469,NO
0.3767,0.5329999999999999,NO
0.1917,0.2817,NO
0.3794,1.0,YES
0.3359,0.5196,NO
0.2874,1.0,YES
0.0798,0.14,NO
0.0364,0.2418,NO
0.2475,0.5787,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.982,YES
0.1233,0.326,NO
0.0474,0.0996,NO
0.2799,0.982,YES
0.2328,0.8778,NO
0.2608,0.6212,YES
0.1095,0.8778,NO
0.2365,0.3433,NO
0.2061,0.3373,NO
0.2048,0.2708,NO
0.0456,0.2307,NO
0.1795,0.8408,YES
0.0442,0.1052,NO
0.27,1.0,YES
0.1224,0.0478,NO
0.1913,0.8408,YES
0.2397,0.7101,NO
0.2111,0.6351,NO
0.2935,0.8778,NO
0.1155,0.7101,NO
0.243,0.7944,YES
0.1959,0.8778,NO
0.198,0.7944,YES
0.1636,0.1443,NO
0.1646,0.2365,NO
0.3881,1.0,YES
0.1762,0.6479,NO
0.1649,0.6479,NO
0.4197,1.0,YES
0.1681,0.2718,NO
0.153,0.1258,NO
0.4738,1.0,YES
0.159,0.039,NO
0.493,1.0,YES
0.1456,0.10800000000000001,NO
0.2244,0.38799999999999996,NO
0.1542,0.2797,NO
0.1277,0.1958,NO
0.1775,0.0771,NO
0.2106,0.4877,NO
0.1654,0.1823,NO
0.3557,0.6479,NO
0.0902,0.3011,NO
0.2663,0.4729,NO
0.2218,0.1909,NO
0.1764,0.1908,NO
0.3901,0.5562,NO
0.21600000000000003,0.3236,NO
0.402,1.0,YES
0.3584,0.5796,NO
0.3239,1.0,YES
0.0467,0.2084,NO
0.0184,0.2248,NO
0.0544,0.5483,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.1652,NO
0.0098,0.221,NO
0.1204,1.0,YES
0.1152,0.2773,NO
0.0434,0.6283,YES
0.0994,0.3283,NO
0.171,0.7016,NO
0.1733,0.7016,NO
0.1785,0.7016,NO
0.0632,0.1067,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.221,NO
0.1212,1.0,YES
0.015,0.3725,NO
0.0714,0.457,NO
0.0698,0.5265,NO
0.035,0.3283,NO
0.0672,0.7068,YES
0.0378,0.4619,NO
0.0637,0.5859,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.3012,NO
0.1548,0.2369,NO
0.1459,0.1913,NO
0.1506,0.3012,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.3012,NO
0.0758,0.3547,NO
0.1517,0.3012,NO
0.067,0.4076,NO
0.2131,0.1169,NO
0.16,0.0848,NO
0.1446,0.1215,NO
0.0844,1.0,YES
0.095,0.2315,NO
0.2419,1.0,YES
0.026000000000000002,0.18600000000000003,NO
0.2985,1.0,YES
0.0377,0.2369,NO
0.102,0.4076,NO
0.0927,0.2427,NO
0.1259,0.3547,NO
0.1193,0.4076,NO
0.2177,0.3012,NO
0.15,0.4076,NO
0.0996,0.3012,NO
0.0839,0.1585,NO
0.0672,0.3044,NO
0.3068,0.9932,YES
0.1154,0.7438,YES
0.0802,0.7667,YES
0.3166,1.0,YES
0.0868,0.4103,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.4834,NO
0.3771,0.9932,YES
0.0765,0.4834,NO
0.3042,0.5147,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.11699999999999999,NO
0.1127,0.7517,YES
0.0773,0.1439,NO
0.3002,1.0,YES
0.0821,0.2776,NO
0.1969,0.4963,YES
0.1353,0.3725,NO
0.0942,0.3721,NO
0.3023,0.5265,NO
0.1177,0.3552,NO
0.2966,1.0,YES
0.2621,0.5757,NO
0.3631,1.0,YES
0.1178,0.1425,NO
0.0474,0.2248,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.2431,NO
0.1165,0.1125,NO
0.3035,1.0,YES
0.1886,0.7974,NO
0.2922,1.0,YES
0.1088,0.7974,NO
0.2277,0.4151,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.111,NO
0.152,0.7517,YES
0.0882,0.1326,NO
0.2267,1.0,YES
0.1968,0.2963,NO
0.1574,0.4963,YES
0.2134,0.467,NO
0.1846,0.469,NO
0.3004,0.7974,NO
0.1322,0.4377,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.1422,NO
0.1099,0.2095,NO
0.526,1.0,YES
0.1623,0.4102,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.2409,NO
0.1622,0.1115,NO
0.3372,1.0,YES
0.1102,0.1242,NO
0.3901,1.0,YES
0.1022,0.1629,NO
0.1483,0.4151,NO
0.0862,0.2193,NO
0.0629,0.1692,NO
0.2034,0.0672,NO
0.1682,0.5205,YES
0.1975,0.2282,NO
0.3422,0.6649,YES
0.1773,0.506,NO
0.2514,0.3889,YES
0.1754,0.2695,NO
0.1301,0.2365,NO
0.3619,0.6965,NO
0.1715,0.2868,NO
0.3452,1.0,YES
0.3259,0.6789,NO
0.258,1.0,YES
0.0709,0.1585,NO
0.0732,0.3044,NO
0.3094,1.0,YES
0.1091,0.7438,YES
0.0665,0.7667,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.1381,NO
0.5229,1.0,YES
0.1003,0.0932,NO
0.3604,1.0,YES
0.08800000000000001,0.1607,NO
0.2859,0.43799999999999994,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.11699999999999999,NO
0.1031,0.7517,YES
0.1016,0.1365,NO
0.3066,1.0,YES
0.0639,0.2429,NO
0.2147,0.4963,YES
0.1277,0.3725,NO
0.0813,0.3721,NO
0.3135,0.5265,NO
0.1095,0.3552,NO
0.302,1.0,YES
0.2369,0.5796,NO
0.4263,1.0,YES
0.1151,0.135,NO
0.0905,0.1509,NO
0.1028,0.41200000000000003,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6711,YES
0.094,0.1884,NO
0.0554,0.1483,NO
0.2037,0.6711,YES
0.1971,0.3272,NO
0.1126,0.4216,YES
0.1418,0.4755,NO
0.2488,0.4875,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,1.0,YES
0.1648,0.1238,NO
0.2745,1.0,YES
0.1508,0.1483,NO
0.2653,1.0,YES
0.1206,0.4755,NO
0.1613,0.457,NO
0.1611,0.3533,NO
0.1018,0.4755,NO
0.152,0.4743,YES
0.1186,0.4755,NO
0.1207,0.3932,YES
0.1201,0.1425,NO
0.10300000000000001,0.2248,NO
0.254,0.5615,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.1884,NO
0.0792,0.0695,NO
0.2917,1.0,YES
0.1836,0.4027,NO
0.3039,0.6283,YES
0.1342,0.4027,NO
0.1448,0.2096,NO
0.1036,0.3152,NO
0.0702,0.2758,NO
0.1825,0.1146,NO
0.2937,0.9773,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.1786,NO
0.4594,1.0,YES
0.1677,0.3725,NO
0.1461,0.376,NO
0.2985,0.5265,NO
0.1348,0.2464,NO
0.2479,0.7068,YES
0.2298,0.4619,NO
0.2345,0.5859,YES
0.08900000000000001,0.2581,NO
0.0394,0.2552,NO
0.1381,0.1892,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.3888,NO
0.0963,0.3632,NO
0.0435,0.2552,NO
0.2592,0.6008,NO
0.1291,0.157,NO
0.0785,0.3673,NO
0.1052,0.1414,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.9975,YES
0.0766,0.2552,NO
0.0711,0.3776,NO
0.0797,0.2552,NO
0.0531,0.3776,NO
0.1551,0.3599,NO
0.077,0.3776,NO
0.0463,0.1285,NO
0.0745,0.2552,NO
0.1014,0.2731,NO
0.0541,0.2932,NO
0.1685,0.3,NO
0.0541,0.1594,NO
0.2105,0.6577,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.21600000000000003,NO
0.0814,0.21600000000000003,NO
0.0623,0.1763,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.0803,NO
0.1519,0.1441,NO
0.0533,0.1763,NO
0.1784,0.0751,NO
0.1661,0.037000000000000005,NO
0.1504,0.0596,NO
0.1562,0.1215,NO
0.3075,1.0,YES
0.0597,0.21600000000000003,NO
0.1815,1.0,YES
0.0336,0.1452,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1441,NO
0.0418,0.1441,NO
0.1354,0.1084,NO
0.0948,0.1441,NO
0.1407,0.1763,NO
0.0821,0.0959,NO
0.0894,0.0654,NO
0.0416,0.1105,NO
0.0131,0.1742,NO
0.1203,0.425,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.7752,YES
0.0498,0.1559,NO
0.0139,0.0477,NO
0.1999,0.7752,YES
0.1109,0.2002,NO
0.1389,0.48700000000000004,YES
0.0996,0.22399999999999998,NO
0.1977,0.1402,NO
0.1726,0.3152,NO
0.1805,0.2833,NO
0.0204,0.0949,NO
0.2123,1.0,YES
0.0198,0.0871,NO
0.3536,1.0,YES
0.1039,0.1697,NO
0.2827,1.0,YES
0.0426,0.2887,NO
0.0387,0.457,NO
0.1228,0.4081,NO
0.0373,0.2039,NO
0.1359,0.5479,YES
0.0808,0.3581,NO
0.1119,0.4541,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.2452,NO
0.1555,0.2287,NO
0.0906,0.2357,NO
0.107,0.3075,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.3075,NO
0.1017,0.2094,NO
0.09699999999999999,0.1932,NO
0.1058,0.2506,NO
0.1741,0.3489,NO
0.1373,0.3489,NO
0.132,0.3481,NO
0.1138,1.0,YES
0.0766,0.2311,NO
0.3242,1.0,YES
0.0297,0.3075,NO
0.3407,1.0,YES
0.0387,0.1526,NO
0.0621,0.2506,NO
0.076,0.1844,NO
0.1266,0.2094,NO
0.0726,0.2506,NO
0.192,0.2173,NO
0.1128,0.2506,NO
0.0813,0.2295,NO
0.1238,0.2411,NO
0.0659,0.2411,NO
0.0991,0.0977,NO
0.2168,0.3895,NO
0.0941,0.3315,NO
0.1226,0.3464,NO
0.0797,0.2411,NO
0.0869,0.2411,NO
0.1921,0.3504,NO
0.2119,0.8445,YES
0.0845,0.3591,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.3249,NO
0.0983,0.3393,NO
0.1658,0.2411,NO
0.1333,0.391,NO
0.2072,0.2508,NO
0.1519,0.3471,NO
0.1227,1.0,YES
0.1324,0.8945,YES
0.1581,0.9091,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2574,NO
0.3612,0.9863,YES
0.0488,1.0,YES
0.2823,0.1631,NO
0.1584,0.2282,NO
0.065,0.2282,NO
0.0678,0.1202,NO
0.1652,0.9863,YES
0.4499,1.0,YES
0.0947,0.1631,NO
0.1079,0.1102,NO
0.0645,0.1631,NO
0.1095,0.1102,NO
0.1665,0.2636,NO
0.1472,0.2636,NO
0.1463,0.263,NO
0.1261,0.9863,YES
0.0528,0.2282,NO
0.3791,1.0,YES
0.0329,0.1509,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.0645,NO
0.0457,0.1179,NO
0.1274,0.1136,NO
0.0681,0.0718,NO
0.1427,0.1182,NO
0.0804,0.1107,NO
0.0769,0.1734,NO
0.1422,0.3943,NO
0.0613,0.418,NO
0.1484,0.2904,NO
0.1778,0.3384,NO
0.1025,0.1992,NO
0.1545,0.4855,NO
0.1529,0.2687,NO
0.1098,0.418,NO
0.1753,0.2625,NO
0.1807,1.0,YES
0.134,0.4855,NO
0.2818,1.0,YES
0.2438,0.4072,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.2677,NO
0.0972,0.4176,NO
0.0862,0.418,NO
0.0815,0.2598,NO
0.2286,0.418,NO
0.0804,0.2752,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.7522,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.2554,NO
