DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_89,Associated
0.1815,1.0,YES
0.0336,0.1668,NO
0.3735,1.0,YES
0.0877,0.2269,NO
0.1163,0.0845,NO
0.0418,0.0786,NO
0.1354,0.1194,NO
0.0948,0.0773,NO
0.1407,0.1763,NO
0.0821,0.1048,NO
0.0894,0.2269,NO
0.0416,0.1425,NO
0.0131,0.2059,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6847,YES
0.0498,0.257,NO
0.0139,0.051,NO
0.1999,1.0,YES
0.1109,0.0989,NO
0.1389,0.6283,YES
0.0996,0.2002,NO
0.1977,0.369,NO
0.1726,0.3563,NO
0.1805,0.368,NO
0.0204,0.0856,NO
0.2123,1.0,YES
0.0198,0.0871,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.457,NO
0.1228,0.5265,NO
0.0373,0.2039,NO
0.1359,0.7068,YES
0.0808,0.4619,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.33399999999999996,NO
0.1555,0.14300000000000002,NO
0.0906,0.14300000000000002,NO
0.107,0.3139,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.33399999999999996,NO
0.1017,0.1844,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.1844,NO
0.1741,0.1168,NO
0.1373,0.0887,NO
0.132,0.1158,NO
0.1138,1.0,YES
0.0766,0.14300000000000002,NO
0.3242,1.0,YES
0.0297,0.1629,NO
0.3407,1.0,YES
0.0387,0.086,NO
0.0621,0.1844,NO
0.076,0.1844,NO
0.1266,0.1706,NO
0.0726,0.086,NO
0.192,0.33399999999999996,NO
0.1128,0.1664,NO
0.0813,0.2094,NO
0.1238,0.2831,NO
0.0659,0.2831,NO
0.0991,0.1901,NO
0.2168,0.3895,NO
0.0941,0.3369,NO
0.1226,0.6773,NO
0.0797,0.4224,NO
0.0869,0.2605,NO
0.1921,0.444,NO
0.2119,1.0,YES
0.0845,0.0931,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.3249,NO
0.0983,0.5133,NO
0.1658,0.2886,NO
0.1333,0.4343,NO
0.2072,0.2831,NO
0.1519,0.4715,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3499,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2289,NO
0.1584,0.1703,NO
0.065,0.2282,NO
0.0678,0.1837,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.2289,NO
0.1079,0.2223,NO
0.0645,0.1955,NO
0.1095,0.2223,NO
0.1665,0.2636,NO
0.1472,0.2546,NO
0.1463,0.263,NO
0.1261,1.0,YES
0.0528,0.2282,NO
0.3791,1.0,YES
0.0329,0.1684,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.2223,NO
0.0457,0.1324,NO
0.1274,0.1205,NO
0.0681,0.2223,NO
0.1427,0.1955,NO
0.0804,0.2223,NO
0.0769,0.2289,NO
0.1422,0.418,NO
0.0613,0.418,NO
0.1484,0.4855,NO
0.1778,0.3895,NO
0.1025,0.1965,NO
0.1545,0.4563,NO
0.1529,0.2344,NO
0.1098,0.3846,NO
0.1753,0.4855,NO
0.1807,1.0,YES
0.134,0.4855,NO
0.2818,1.0,YES
0.2438,0.4072,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.418,NO
0.0972,0.1964,NO
0.0862,0.418,NO
0.0815,0.391,NO
0.2286,0.418,NO
0.0804,0.4715,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.9091,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.262,NO
