DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_73,Associated
0.0647,0.0665,NO
0.204,0.3019,NO
0.1327,0.3984,NO
0.1655,0.1542,NO
0.31,0.4156,NO
0.1309,0.095,NO
0.2819,0.3438,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.4758,NO
0.2673,1.0,YES
0.1726,0.3251,NO
0.1439,0.3496,NO
0.0769,0.0558,NO
0.1953,0.5722,NO
0.2342,0.4029,NO
0.2047,0.4809,NO
0.1823,0.6333,NO
0.1684,0.2831,NO
0.1204,0.307,NO
0.1751,0.4753,NO
0.3579,0.8995,YES
0.1828,0.4809,NO
0.2083,0.5949,YES
0.2252,0.3547,NO
0.2041,0.3824,NO
0.2007,0.2201,NO
0.0498,0.2091,NO
0.1415,0.4809,NO
0.0515,0.2676,NO
0.1207,0.3844,NO
0.1912,0.307,NO
0.14,0.4809,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,0.8995,YES
0.2206,0.4809,NO
0.2003,1.0,YES
0.1168,0.3251,NO
0.0727,0.29100000000000004,NO
0.0714,0.0423,NO
0.10800000000000001,0.3649,NO
0.2886,0.3206,NO
0.1427,0.3649,NO
0.0855,0.3004,NO
0.0605,0.2263,NO
0.0532,0.1712,NO
0.1421,0.2254,NO
0.4397,0.9475,YES
0.0607,0.3649,NO
0.2347,0.4352,YES
0.2118,0.1472,NO
0.2048,0.3335,NO
0.2045,0.0626,NO
0.0849,0.2431,NO
0.1035,0.3649,NO
0.0824,0.1492,NO
0.0975,0.2614,NO
0.1702,0.1712,NO
0.1518,0.3649,NO
0.3372,0.7864,YES
0.3303,0.9475,YES
0.314,0.7406,YES
0.1257,0.9475,YES
0.1375,0.3649,NO
0.1128,0.7316,YES
0.099,0.182,NO
0.1069,0.3009,NO
0.0451,0.11599999999999999,NO
0.5095,1.0,YES
0.1431,0.6407,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.0582,NO
0.1065,0.1242,NO
0.3266,1.0,YES
0.0974,0.1594,NO
0.3289,1.0,YES
0.1059,0.1436,NO
0.2131,0.3885,NO
0.1496,0.3885,NO
0.1474,0.2417,NO
0.0902,0.1252,NO
0.0993,1.0,YES
0.0875,0.2682,NO
0.2369,0.6036,YES
0.2129,0.2433,NO
0.1321,1.0,YES
0.1271,0.1984,NO
0.08,0.2,NO
0.3025,0.6069,NO
0.12,0.242,NO
0.3399,1.0,YES
0.2516,0.578,NO
0.2081,1.0,YES
0.1799,0.3618,NO
0.1547,0.146,NO
0.3595,1.0,YES
0.2156,0.6395,NO
0.1535,0.4032,NO
0.4159,1.0,YES
0.1827,0.0899,NO
0.1097,0.0941,NO
0.5448,1.0,YES
0.191,0.2414,NO
0.4381,1.0,YES
0.1528,0.1578,NO
0.3264,0.5231,NO
0.3203,0.5231,NO
0.2648,0.3254,NO
0.171,0.1747,NO
0.21899999999999997,0.4032,NO
0.1398,0.0845,NO
0.3673,0.6395,NO
0.1451,0.0941,NO
0.2637,0.4032,NO
0.1991,0.2505,NO
0.1784,0.4965,NO
0.3767,0.4965,NO
0.1917,0.1804,NO
0.3794,0.7318,YES
0.3359,0.4965,NO
0.2874,1.0,YES
0.0798,0.3014,NO
0.0364,0.2331,NO
0.2475,0.6693,YES
0.2794,1.0,YES
0.2232,0.6693,YES
0.2213,0.4272,YES
0.1233,0.1765,NO
0.0474,0.3014,NO
0.2799,0.6149,YES
0.2328,0.4501,NO
0.2608,0.6693,YES
0.1095,0.3044,NO
0.2365,0.3283,NO
0.2061,0.2371,NO
0.2048,0.1328,NO
0.0456,0.1928,NO
0.1795,1.0,YES
0.0442,0.2627,NO
0.27,0.6773,YES
0.1224,0.3014,NO
0.1913,1.0,YES
0.2397,0.5117,NO
0.2111,0.5117,NO
0.2935,0.5486,NO
0.1155,0.2658,NO
0.243,0.6693,YES
0.1959,0.5117,NO
0.198,0.4165,YES
0.1636,0.3133,NO
0.1646,0.0655,NO
0.3881,1.0,YES
0.1762,0.2856,NO
0.1649,0.2302,NO
0.4197,0.6838,YES
0.1681,0.1153,NO
0.153,0.1242,NO
0.4738,1.0,YES
0.159,0.3096,NO
0.493,1.0,YES
0.1456,0.1436,NO
0.2244,0.534,NO
0.1542,0.3856,NO
0.1277,0.21600000000000003,NO
0.1775,0.1238,NO
0.2106,0.3273,NO
0.1654,0.1834,NO
0.3557,0.4609,NO
0.0902,0.1664,NO
0.2663,0.2471,NO
0.2218,0.2612,NO
0.1764,0.5177,NO
0.3901,0.5177,NO
0.21600000000000003,0.242,NO
0.402,1.0,YES
0.3584,0.5177,NO
0.3239,1.0,YES
0.0467,0.27,NO
0.0184,0.1184,NO
0.0544,0.2445,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.1561,YES
0.0389,0.3189,NO
0.0098,0.0727,NO
0.1204,0.2418,YES
0.1152,0.3816,NO
0.0434,0.4131,YES
0.0994,0.1087,NO
0.171,0.3002,NO
0.1733,0.42,NO
0.1785,0.1863,NO
0.0632,0.1729,NO
0.1652,1.0,YES
0.0614,0.1393,NO
0.1533,1.0,YES
0.1347,0.1184,NO
0.1212,1.0,YES
0.015,0.1982,NO
0.0714,0.1827,NO
0.0698,0.3056,NO
0.035,0.1856,NO
0.0672,0.3891,YES
0.0378,0.254,NO
0.0637,0.1283,YES
0.3024,1.0,YES
0.0482,0.2393,YES
0.3634,0.3389,NO
0.1548,0.2171,NO
0.1459,0.3389,NO
0.1506,0.2437,NO
0.2394,0.3322,YES
0.3693,1.0,YES
0.1404,0.2796,NO
0.0758,0.2273,NO
0.1517,0.3389,NO
0.067,0.16699999999999998,NO
0.2131,0.4228,NO
0.16,0.4228,NO
0.1446,0.2623,NO
0.0844,0.2833,YES
0.095,0.3389,NO
0.2419,0.904,YES
0.026000000000000002,0.2045,NO
0.2985,1.0,YES
0.0377,0.3389,NO
0.102,0.2808,NO
0.0927,0.2808,NO
0.1259,0.2457,NO
0.1193,0.2273,NO
0.2177,0.3389,NO
0.15,0.2808,NO
0.0996,0.2437,NO
0.0839,0.3618,NO
0.0672,0.146,NO
0.3068,1.0,YES
0.1154,0.6407,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.0558,NO
0.0677,0.1242,NO
0.5456,1.0,YES
0.0938,0.1464,NO
0.3771,1.0,YES
0.0765,0.1713,NO
0.3042,0.5037,NO
0.1867,0.5037,NO
0.2024,0.3133,NO
0.084,0.1911,NO
0.1127,1.0,YES
0.0773,0.1607,NO
0.3002,0.6036,YES
0.0821,0.1458,NO
0.1969,1.0,YES
0.1353,0.256,NO
0.0942,0.3458,NO
0.3023,0.4856,NO
0.1177,0.242,NO
0.2966,1.0,YES
0.2621,0.4951,NO
0.3631,1.0,YES
0.1178,0.3341,NO
0.0474,0.2411,NO
0.4277,1.0,YES
0.2214,0.6407,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.1826,NO
0.1165,0.3341,NO
0.3035,1.0,YES
0.1886,0.3092,NO
0.2922,1.0,YES
0.1088,0.2572,NO
0.2277,0.534,NO
0.1763,0.4456,NO
0.1744,0.21600000000000003,NO
0.0948,0.1994,NO
0.152,1.0,YES
0.0882,0.2912,NO
0.2267,0.6036,YES
0.1968,0.3341,NO
0.1574,1.0,YES
0.2134,0.4324,NO
0.1846,0.5579999999999999,NO
0.3004,0.6069,NO
0.1322,0.2338,NO
0.3039,1.0,YES
0.2341,0.578,NO
0.2137,0.6773,YES
0.1342,0.3133,NO
0.1099,0.1494,NO
0.526,1.0,YES
0.1623,0.5239,YES
0.1996,0.4498,YES
0.3297,1.0,YES
0.22699999999999998,0.1131,NO
0.1622,0.08800000000000001,NO
0.3372,1.0,YES
0.1102,0.2477,NO
0.3901,1.0,YES
0.1022,0.1347,NO
0.1483,0.534,NO
0.0862,0.3856,NO
0.0629,0.21600000000000003,NO
0.2034,0.1911,NO
0.1682,0.4498,YES
0.1975,0.2682,NO
0.3422,0.5239,YES
0.1773,0.2433,NO
0.2514,0.4498,YES
0.1754,0.2668,NO
0.1301,0.5289,NO
0.3619,0.6069,NO
0.1715,0.2338,NO
0.3452,1.0,YES
0.3259,0.578,NO
0.258,0.6773,YES
0.0709,0.3618,NO
0.0732,0.146,NO
0.3094,1.0,YES
0.1091,0.4733,YES
0.0665,0.5636,YES
0.2941,1.0,YES
0.0664,0.0299,NO
0.0556,0.1242,NO
0.5229,1.0,YES
0.1003,0.2089,NO
0.3604,1.0,YES
0.08800000000000001,0.1578,NO
0.2859,0.4969,NO
0.1263,0.3588,NO
0.1497,0.201,NO
0.1047,0.1911,NO
0.1031,0.5636,YES
0.1016,0.2682,NO
0.3066,0.4733,YES
0.0639,0.2433,NO
0.2147,0.5636,YES
0.1277,0.2256,NO
0.0813,0.4462,NO
0.3135,0.6069,NO
0.1095,0.242,NO
0.302,1.0,YES
0.2369,0.578,NO
0.4263,1.0,YES
0.1151,0.27,NO
0.0905,0.1995,NO
0.1028,0.44299999999999995,YES
0.3566,1.0,YES
0.2651,0.5962,YES
0.1542,0.2827,YES
0.094,0.1901,NO
0.0554,0.0488,NO
0.2037,0.2316,YES
0.1971,0.2442,NO
0.1126,0.44299999999999995,YES
0.1418,0.2093,NO
0.2488,0.3575,NO
0.2731,0.3575,NO
0.2523,0.2224,NO
0.1698,0.1729,NO
0.2266,1.0,YES
0.1648,0.1216,NO
0.2745,1.0,YES
0.1508,0.1995,NO
0.2653,1.0,YES
0.1206,0.3519,NO
0.1613,0.3519,NO
0.1611,0.2151,NO
0.1018,0.1856,NO
0.152,0.44299999999999995,YES
0.1186,0.3519,NO
0.1207,0.1935,YES
0.1201,0.2522,NO
0.10300000000000001,0.11599999999999999,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6382,YES
0.0981,0.3189,NO
0.0792,0.0727,NO
0.2917,0.5227,YES
0.1836,0.3816,NO
0.3039,1.0,YES
0.1342,0.0742,NO
0.1448,0.2453,NO
0.1036,0.42,NO
0.0702,0.1716,NO
0.1825,0.1493,NO
0.2937,1.0,YES
0.1772,0.1393,NO
0.5728,1.0,YES
0.0892,0.1064,NO
0.4594,1.0,YES
0.1677,0.1588,NO
0.1461,0.1497,NO
0.2985,0.4856,NO
0.1348,0.1487,NO
0.2479,1.0,YES
0.2298,0.4444,NO
0.2345,0.4367,YES
0.08900000000000001,0.1963,NO
0.0394,0.19,NO
0.1381,0.3578,NO
0.2108,0.3949,NO
0.0676,0.2654,NO
0.0957,0.3322,NO
0.0963,0.3816,NO
0.0435,0.1963,NO
0.2592,0.6011,NO
0.1291,0.0317,NO
0.0785,0.3096,NO
0.1052,0.0516,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.622,YES
0.0766,0.1649,NO
0.0711,0.386,NO
0.0797,0.1756,NO
0.0531,0.2564,NO
0.1551,0.1963,NO
0.077,0.2654,NO
0.0463,0.0867,NO
0.0745,0.3778,NO
0.1014,0.3189,NO
0.0541,0.1316,NO
0.1685,0.3647,NO
0.0541,0.2387,NO
0.2105,0.4702,NO
0.1239,1.0,YES
0.289,0.6856,YES
0.2752,0.2893,NO
0.1653,0.1921,NO
0.0814,0.1989,NO
0.0623,0.2387,NO
0.32899999999999996,0.519,YES
0.1249,1.0,YES
0.0968,0.1558,NO
0.1519,0.1616,NO
0.0533,0.1989,NO
0.1784,0.0367,NO
0.1661,0.2592,NO
0.1504,0.3082,NO
0.1562,0.1608,NO
0.3075,0.5669,YES
0.0597,0.1989,NO
0.1815,0.904,YES
0.0336,0.12,NO
0.3735,1.0,YES
0.0877,0.1989,NO
0.1163,0.1213,NO
0.0418,0.2456,NO
0.1354,0.1149,NO
0.0948,0.1087,NO
0.1407,0.228,NO
0.0821,0.1778,NO
0.0894,0.1469,NO
0.0416,0.2522,NO
0.0131,0.1476,NO
0.1203,0.6207,YES
0.2886,0.7909,YES
0.2879,1.0,YES
0.1294,0.3961,YES
0.0498,0.2294,NO
0.0139,0.0727,NO
0.1999,0.3347,YES
0.1109,0.3816,NO
0.1389,0.6207,YES
0.0996,0.1076,NO
0.1977,0.3934,NO
0.1726,0.3934,NO
0.1805,0.2447,NO
0.0204,0.1221,NO
0.2123,1.0,YES
0.0198,0.1002,NO
0.3536,1.0,YES
0.1039,0.1476,NO
0.2827,0.737,YES
0.0426,0.1809,NO
0.0387,0.2467,NO
0.1228,0.3056,NO
0.0373,0.1215,NO
0.1359,0.6207,YES
0.0808,0.2759,NO
0.1119,0.3028,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.2576,NO
0.0906,0.275,NO
0.107,0.2376,NO
0.226,0.7571,YES
0.4184,0.7773,YES
0.1111,0.295,NO
0.1017,0.1611,NO
0.09699999999999999,0.295,NO
0.1058,0.1381,NO
0.1741,0.3062,NO
0.1373,0.3413,NO
0.132,0.19,NO
0.1138,0.8269,YES
0.0766,0.275,NO
0.3242,0.7204,YES
0.0297,0.166,NO
0.3407,1.0,YES
0.0387,0.275,NO
0.0621,0.2321,NO
0.076,0.2321,NO
0.1266,0.1337,NO
0.0726,0.1206,NO
0.192,0.295,NO
0.1128,0.2321,NO
0.0813,0.1554,NO
0.1238,0.3496,NO
0.0659,0.0675,NO
0.0991,0.5722,NO
0.2168,0.3822,NO
0.0941,0.31,NO
0.1226,0.6333,NO
0.0797,0.1486,NO
0.0869,0.1187,NO
0.1921,0.4753,NO
0.2119,1.0,YES
0.0845,0.2269,NO
0.1963,0.3527,YES
0.24100000000000002,0.3627,NO
0.263,0.3824,NO
0.2504,0.225,NO
0.1414,0.1238,NO
0.0983,0.3984,NO
0.1658,0.1542,NO
0.1333,0.3844,NO
0.2072,0.08,NO
0.1519,0.3438,NO
0.1227,0.83,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.4758,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3251,NO
0.3612,1.0,YES
0.0488,0.2856,YES
0.2823,0.2893,NO
0.1584,0.1756,NO
0.065,0.1756,NO
0.0678,0.2387,NO
0.1652,0.3322,YES
0.4499,1.0,YES
0.0947,0.1251,NO
0.1079,0.1616,NO
0.0645,0.1276,NO
0.1095,0.1199,NO
0.1665,0.1793,NO
0.1472,0.2517,NO
0.1463,0.0756,NO
0.1261,0.2476,YES
0.0528,0.1027,NO
0.3791,0.8716,YES
0.0329,0.1102,NO
0.3577,1.0,YES
0.062,0.1756,NO
0.0477,0.2015,NO
0.0457,0.2456,NO
0.1274,0.1128,NO
0.0681,0.1087,NO
0.1427,0.1862,NO
0.0804,0.2015,NO
0.0769,0.1469,NO
0.1422,0.3765,NO
0.0613,0.2932,NO
0.1484,0.5722,NO
0.1778,0.3822,NO
0.1025,0.31,NO
0.1545,0.6333,NO
0.1529,0.222,NO
0.1098,0.2553,NO
0.1753,0.4753,NO
0.1807,1.0,YES
0.134,0.414,NO
0.2818,0.4159,YES
0.2438,0.3104,NO
0.2385,0.3824,NO
0.2176,0.0482,NO
0.0807,0.2425,NO
0.0972,0.3984,NO
0.0862,0.3404,NO
0.0815,0.3844,NO
0.2286,0.2932,NO
0.0804,0.3438,NO
0.0972,0.83,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4758,NO
0.1151,1.0,YES
0.1052,0.3251,NO
