DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_27,Associated
0.1415,0.4413,NO
0.0515,0.1513,NO
0.1207,0.4413,NO
0.1912,0.2508,NO
0.14,0.4715,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.4413,NO
0.2003,1.0,YES
0.1168,0.4413,NO
0.0727,0.2057,NO
0.0714,0.1812,NO
0.10800000000000001,0.6593,NO
0.2886,0.6139,NO
0.1427,0.0353,NO
0.0855,0.3464,NO
0.0605,0.4224,NO
0.0532,0.1244,NO
0.1421,0.444,NO
0.4397,1.0,YES
0.0607,0.7077,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2749,NO
0.2045,0.2846,NO
0.0849,0.1812,NO
0.1035,0.2942,NO
0.0824,0.1812,NO
0.0975,0.391,NO
0.1702,0.2508,NO
0.1518,0.4715,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.2322,NO
0.1128,1.0,YES
0.099,0.3939,NO
0.1069,0.2216,NO
0.0451,0.3162,NO
0.5095,1.0,YES
0.1431,0.7438,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.3986,NO
0.1065,0.2018,NO
0.3266,1.0,YES
0.0974,0.2963,NO
0.3289,1.0,YES
0.1059,0.196,NO
0.2131,0.4322,NO
0.1496,0.36700000000000005,NO
0.1474,0.2988,NO
0.0902,0.2557,NO
0.0993,1.0,YES
0.0875,0.2282,NO
0.2369,1.0,YES
0.2129,0.506,NO
0.1321,1.0,YES
0.1271,0.7244,NO
0.08,0.7244,NO
0.3025,0.7244,NO
0.12,0.3976,NO
0.3399,1.0,YES
0.2516,0.7244,NO
0.2081,1.0,YES
0.1799,0.2216,NO
0.1547,0.256,NO
0.3595,1.0,YES
0.2156,0.2937,NO
0.1535,0.3948,NO
0.4159,1.0,YES
0.1827,0.2457,NO
0.1097,0.1095,NO
0.5448,1.0,YES
0.191,0.2078,NO
0.4381,1.0,YES
0.1528,0.1374,NO
0.3264,0.5402,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.0366,NO
0.21899999999999997,0.5293,NO
0.1398,0.0519,NO
0.3673,0.537,NO
0.1451,0.1969,NO
0.2637,0.3948,NO
0.1991,0.5079,NO
0.1784,0.5079,NO
0.3767,0.5719,NO
0.1917,0.3693,NO
0.3794,0.8926,YES
0.3359,0.6436,NO
0.2874,1.0,YES
0.0798,0.1805,NO
0.0364,0.2444,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.8399,YES
0.1233,0.3708,NO
0.0474,0.1537,NO
0.2799,1.0,YES
0.2328,0.8445,NO
0.2608,1.0,YES
0.1095,0.6271,NO
0.2365,0.445,NO
0.2061,0.4298,NO
0.2048,0.445,NO
0.0456,0.2014,NO
0.1795,1.0,YES
0.0442,0.1798,NO
0.27,1.0,YES
0.1224,0.4988,NO
0.1913,1.0,YES
0.2397,0.8778,NO
0.2111,0.8778,NO
0.2935,0.8778,NO
0.1155,0.8445,NO
0.243,1.0,YES
0.1959,0.8778,NO
0.198,1.0,YES
0.1636,0.1585,NO
0.1646,0.3162,NO
0.3881,1.0,YES
0.1762,0.3813,NO
0.1649,0.5126,NO
0.4197,1.0,YES
0.1681,0.3184,NO
0.153,0.1381,NO
0.4738,1.0,YES
0.159,0.439,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.3363,NO
0.1542,0.3363,NO
0.1277,0.3363,NO
0.1775,0.2042,NO
0.2106,0.5126,NO
0.1654,0.1823,NO
0.3557,0.6151,NO
0.0902,0.3116,NO
0.2663,0.5126,NO
0.2218,0.3581,NO
0.1764,0.3927,NO
0.3901,0.5562,NO
0.21600000000000003,0.439,NO
0.402,1.0,YES
0.3584,0.5692,NO
0.3239,1.0,YES
0.0467,0.221,NO
0.0184,0.2248,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6847,YES
0.0389,0.3191,NO
0.0098,0.2033,NO
0.1204,1.0,YES
0.1152,0.3283,NO
0.0434,1.0,YES
0.0994,0.22399999999999998,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.0927,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.3725,NO
0.0714,0.457,NO
0.0698,0.5265,NO
0.035,0.3307,NO
0.0672,1.0,YES
0.0378,0.4619,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.3683,NO
0.1459,0.4952,NO
0.1506,0.3988,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4952,NO
0.0758,0.0695,NO
0.1517,0.4952,NO
0.067,0.0,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6218,NO
0.0844,1.0,YES
0.095,0.4952,NO
0.2419,1.0,YES
0.026000000000000002,0.4952,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.1844,NO
0.0927,0.1285,NO
0.1259,0.2607,NO
0.1193,0.1637,NO
0.2177,0.4952,NO
0.15,0.2287,NO
0.0996,0.4952,NO
0.0839,0.2216,NO
0.0672,0.3162,NO
0.3068,1.0,YES
0.1154,0.4247,YES
0.0802,0.5710000000000001,YES
0.3166,1.0,YES
0.0868,0.2984,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.1977,NO
0.3771,1.0,YES
0.0765,0.1361,NO
0.3042,0.5147,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.1612,NO
0.1127,0.5710000000000001,YES
0.0773,0.1439,NO
0.3002,0.6151,YES
0.0821,0.506,NO
0.1969,0.5710000000000001,YES
0.1353,0.4834,NO
0.0942,0.4834,NO
0.3023,0.531,NO
0.1177,0.3738,NO
0.2966,1.0,YES
0.2621,0.5975,NO
0.3631,1.0,YES
0.1178,0.2216,NO
0.0474,0.3162,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.2984,NO
0.1165,0.1381,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.3166,NO
0.2277,0.4322,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.1486,NO
0.152,1.0,YES
0.0882,0.1326,NO
0.2267,1.0,YES
0.1968,0.506,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.5265,NO
0.1322,0.6074,NO
0.3039,1.0,YES
0.2341,0.5692,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3162,NO
0.526,1.0,YES
0.1623,0.4102,YES
0.1996,0.6709999999999999,YES
0.3297,1.0,YES
0.22699999999999998,0.3986,NO
0.1622,0.1115,NO
0.3372,1.0,YES
0.1102,0.2778,NO
0.3901,1.0,YES
0.1022,0.1837,NO
0.1483,0.4322,NO
0.0862,0.2834,NO
0.0629,0.2235,NO
0.2034,0.2557,NO
0.1682,0.6709999999999999,YES
0.1975,0.2282,NO
0.3422,0.6709999999999999,YES
0.1773,0.3901,NO
0.2514,0.5515,YES
0.1754,0.679,NO
0.1301,0.679,NO
0.3619,0.6965,NO
0.1715,0.3738,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,0.9755,YES
0.0709,0.2216,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,0.4235,YES
0.0665,0.5693,YES
0.2941,1.0,YES
0.0664,0.2984,NO
0.0556,0.1381,NO
0.5229,1.0,YES
0.1003,0.2655,NO
0.3604,1.0,YES
0.08800000000000001,0.1429,NO
0.2859,0.43799999999999994,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1529,NO
0.1031,0.5693,YES
0.1016,0.1365,NO
0.3066,0.6151,YES
0.0639,0.506,NO
0.2147,0.5693,YES
0.1277,0.4433,NO
0.0813,0.4433,NO
0.3135,0.5719,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.6436,NO
0.4263,1.0,YES
0.1151,0.1425,NO
0.0905,0.2248,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6847,YES
0.094,0.257,NO
0.0554,0.0503,NO
0.2037,1.0,YES
0.1971,0.4755,NO
0.1126,1.0,YES
0.1418,0.4755,NO
0.2488,0.125,NO
0.2731,0.3152,NO
0.2523,0.2833,NO
0.1698,0.0927,NO
0.2266,1.0,YES
0.1648,0.0896,NO
0.2745,1.0,YES
0.1508,0.4988,NO
0.2653,1.0,YES
0.1206,0.3725,NO
0.1613,0.4755,NO
0.1611,0.5265,NO
0.1018,0.4755,NO
0.152,1.0,YES
0.1186,0.4619,NO
0.1207,1.0,YES
0.1201,0.1131,NO
0.10300000000000001,0.1672,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.5094,YES
0.0981,0.2033,NO
0.0792,0.1131,NO
0.2917,0.7440000000000001,YES
0.1836,0.4584,NO
0.3039,0.7440000000000001,YES
0.1342,0.2466,NO
0.1448,0.1397,NO
0.1036,0.2493,NO
0.0702,0.2331,NO
0.1825,0.0689,NO
0.2937,1.0,YES
0.1772,0.1086,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.4027,NO
0.1461,0.41,NO
0.2985,0.4167,NO
0.1348,0.4584,NO
0.2479,0.7440000000000001,YES
0.2298,0.4584,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2581,NO
0.0394,0.2147,NO
0.1381,0.36200000000000004,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.3143,NO
0.0963,0.4239,NO
0.0435,0.2552,NO
0.2592,0.6008,NO
0.1291,0.3073,NO
0.0785,0.3451,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,0.9658,YES
0.3938,1.0,YES
0.0766,0.055,NO
0.0711,0.4495,NO
0.0797,0.2452,NO
0.0531,0.3776,NO
0.1551,0.2552,NO
0.077,0.3776,NO
0.0463,0.2128,NO
0.0745,0.3073,NO
0.1014,0.3073,NO
0.0541,0.3073,NO
0.1685,0.3451,NO
0.0541,0.272,NO
0.2105,0.6577,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.1333,NO
0.0814,0.1333,NO
0.0623,0.2116,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1931,NO
0.1519,0.0419,NO
0.0533,0.2116,NO
0.1784,0.0703,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.1438,NO
0.1815,1.0,YES
0.0336,0.1333,NO
0.3735,1.0,YES
0.0877,0.1333,NO
0.1163,0.1688,NO
0.0418,0.1024,NO
0.1354,0.1474,NO
0.0948,0.0938,NO
0.1407,0.2116,NO
0.0821,0.1437,NO
0.0894,0.2122,NO
0.0416,0.1425,NO
0.0131,0.2248,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6847,YES
0.0498,0.2382,NO
0.0139,0.0592,NO
0.1999,1.0,YES
0.1109,0.3019,NO
0.1389,1.0,YES
0.0996,0.22399999999999998,NO
0.1977,0.4256,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.0927,NO
0.2123,1.0,YES
0.0198,0.0896,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.457,NO
0.1228,0.5265,NO
0.0373,0.3307,NO
0.1359,1.0,YES
0.0808,0.4619,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.2452,NO
0.1555,0.2137,NO
0.0906,0.1726,NO
0.107,0.245,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.1411,NO
0.1017,0.0857,NO
0.09699999999999999,0.245,NO
0.1058,0.0567,NO
0.1741,0.0462,NO
0.1373,0.1558,NO
0.132,0.1115,NO
0.1138,1.0,YES
0.0766,0.2137,NO
0.3242,1.0,YES
0.0297,0.1642,NO
0.3407,1.0,YES
0.0387,0.1286,NO
0.0621,0.2094,NO
0.076,0.2094,NO
0.1266,0.2094,NO
0.0726,0.1149,NO
0.192,0.245,NO
0.1128,0.2094,NO
0.0813,0.149,NO
0.1238,0.1505,NO
0.0659,0.0138,NO
0.0991,0.106,NO
0.2168,0.6139,NO
0.0941,0.1674,NO
0.1226,0.3464,NO
0.0797,0.2687,NO
0.0869,0.1058,NO
0.1921,0.3504,NO
0.2119,1.0,YES
0.0845,0.3591,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.1438,NO
0.0983,0.2942,NO
0.1658,0.0522,NO
0.1333,0.391,NO
0.2072,0.2508,NO
0.1519,0.4715,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2054,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2452,NO
0.1584,0.2282,NO
0.065,0.2289,NO
0.0678,0.1955,NO
0.1652,1.0,YES
0.4499,0.9863,YES
0.0947,0.2289,NO
0.1079,0.2223,NO
0.0645,0.2289,NO
0.1095,0.2223,NO
0.1665,0.2636,NO
0.1472,0.257,NO
0.1463,0.2636,NO
0.1261,1.0,YES
0.0528,0.2289,NO
0.3791,1.0,YES
0.0329,0.2289,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.1688,NO
0.0457,0.2223,NO
0.1274,0.2223,NO
0.0681,0.2223,NO
0.1427,0.2289,NO
0.0804,0.1107,NO
0.0769,0.2289,NO
0.1422,0.2677,NO
0.0613,0.2677,NO
0.1484,0.2215,NO
0.1778,0.3895,NO
0.1025,0.0809,NO
0.1545,0.3464,NO
0.1529,0.2677,NO
0.1098,0.1058,NO
0.1753,0.2625,NO
0.1807,1.0,YES
0.134,0.3591,NO
0.2818,1.0,YES
0.2438,0.4072,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.2677,NO
0.0972,0.2942,NO
0.0862,0.2677,NO
0.0815,0.391,NO
0.2286,0.2677,NO
0.0804,0.4715,NO
0.0972,0.8156,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2322,NO
0.1151,1.0,YES
0.1052,0.2215,NO
