DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_30,Associated
0.1483,0.1437,NO
0.0862,0.2118,NO
0.0629,0.1325,NO
0.2034,0.1184,NO
0.1682,0.2879,YES
0.1975,0.132,NO
0.3422,0.2598,YES
0.1773,0.1208,NO
0.2514,0.2879,YES
0.1754,0.2904,NO
0.1301,0.2904,NO
0.3619,0.2904,NO
0.1715,0.2904,NO
0.3452,1.0,YES
0.3259,0.2904,NO
0.258,1.0,YES
0.0709,0.1395,NO
0.0732,0.079,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,0.2628,YES
0.2941,1.0,YES
0.0664,0.0881,NO
0.0556,0.071,NO
0.5229,1.0,YES
0.1003,0.2491,NO
0.3604,1.0,YES
0.08800000000000001,0.1664,NO
0.2859,0.1437,NO
0.1263,0.2005,NO
0.1497,0.2466,NO
0.1047,0.0818,NO
0.1031,0.2626,YES
0.1016,0.132,NO
0.3066,0.2829,YES
0.0639,0.1208,NO
0.2147,1.0,YES
0.1277,0.2491,NO
0.0813,0.2491,NO
0.3135,0.2844,NO
0.1095,0.2491,NO
0.302,1.0,YES
0.2369,0.2491,NO
0.4263,1.0,YES
0.1151,0.1328,NO
0.0905,0.0475,NO
0.1028,0.2475,YES
0.3566,1.0,YES
0.2651,0.3086,YES
0.1542,0.1423,YES
0.094,0.1548,NO
0.0554,0.038,NO
0.2037,0.2475,YES
0.1971,0.1296,NO
0.1126,0.1423,YES
0.1418,0.0891,NO
0.2488,0.1252,NO
0.2731,0.2045,NO
0.2523,0.077,NO
0.1698,0.1018,NO
0.2266,1.0,YES
0.1648,0.07400000000000001,NO
0.2745,0.3695,YES
0.1508,0.0592,NO
0.2653,1.0,YES
0.1206,0.1005,NO
0.1613,0.2044,NO
0.1611,0.2125,NO
0.1018,0.0948,NO
0.152,0.1864,YES
0.1186,0.2085,NO
0.1207,0.2475,YES
0.1201,0.1328,NO
0.10300000000000001,0.0704,NO
0.254,0.3313,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.2728,YES
0.0981,0.1548,NO
0.0792,0.0303,NO
0.2917,0.3313,YES
0.1836,0.1296,NO
0.3039,0.2418,YES
0.1342,0.0891,NO
0.1448,0.1252,NO
0.1036,0.1719,NO
0.0702,0.077,NO
0.1825,0.0891,NO
0.2937,1.0,YES
0.1772,0.07400000000000001,NO
0.5728,1.0,YES
0.0892,0.0592,NO
0.4594,1.0,YES
0.1677,0.1005,NO
0.1461,0.2044,NO
0.2985,0.2125,NO
0.1348,0.0948,NO
0.2479,0.2728,YES
0.2298,0.2085,NO
0.2345,0.3313,YES
0.08900000000000001,0.0687,NO
0.0394,0.0968,NO
0.1381,0.1931,NO
0.2108,0.1588,NO
0.0676,0.1713,NO
0.0957,0.2195,NO
0.0963,0.0751,NO
0.0435,0.0727,NO
0.2592,0.1931,NO
0.1291,0.0806,NO
0.0785,0.1931,NO
0.1052,0.105,NO
0.4225,0.3578,YES
0.3368,0.4103,YES
0.3938,1.0,YES
0.0766,0.0317,NO
0.0711,0.185,NO
0.0797,0.083,NO
0.0531,0.1267,NO
0.1551,0.1183,NO
0.077,0.1713,NO
0.0463,0.0806,NO
0.0745,0.1813,NO
0.1014,0.1548,NO
0.0541,0.1084,NO
0.1685,0.1653,NO
0.0541,0.0806,NO
0.2105,0.2229,NO
0.1239,1.0,YES
0.289,0.3686,YES
0.2752,0.1398,NO
0.1653,0.115,NO
0.0814,0.063,NO
0.0623,0.1208,NO
0.32899999999999996,1.0,YES
0.1249,0.3164,YES
0.0968,0.1097,NO
0.1519,0.0767,NO
0.0533,0.1097,NO
0.1784,0.0224,NO
0.1661,0.0887,NO
0.1504,0.1557,NO
0.1562,0.14800000000000002,NO
0.3075,0.1741,YES
0.0597,0.1137,NO
0.1815,0.4181,YES
0.0336,0.0334,NO
0.3735,0.27399999999999997,YES
0.0877,0.1137,NO
0.1163,0.0433,NO
0.0418,0.106,NO
0.1354,0.0344,NO
0.0948,0.0484,NO
0.1407,0.1208,NO
0.0821,0.0397,NO
0.0894,0.078,NO
0.0416,0.1328,NO
0.0131,0.0635,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.2985,YES
0.0498,0.1548,NO
0.0139,0.071,NO
0.1999,1.0,YES
0.1109,0.183,NO
0.1389,0.2134,YES
0.0996,0.1023,NO
0.1977,0.1252,NO
0.1726,0.1719,NO
0.1805,0.2227,NO
0.0204,0.0999,NO
0.2123,1.0,YES
0.0198,0.0806,NO
0.3536,0.3943,YES
0.1039,0.0592,NO
0.2827,1.0,YES
0.0426,0.1516,NO
0.0387,0.2519,NO
0.1228,0.2125,NO
0.0373,0.1012,NO
0.1359,0.2732,YES
0.0808,0.2113,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1531,NO
0.1555,0.0545,NO
0.0906,0.1017,NO
0.107,0.1736,NO
0.226,1.0,YES
0.4184,0.1414,YES
0.1111,0.1736,NO
0.1017,0.1267,NO
0.09699999999999999,0.1736,NO
0.1058,0.0609,NO
0.1741,0.0682,NO
0.1373,0.1792,NO
0.132,0.0521,NO
0.1138,0.4144,YES
0.0766,0.0993,NO
0.3242,0.1774,YES
0.0297,0.0993,NO
0.3407,0.2381,YES
0.0387,0.1017,NO
0.0621,0.1267,NO
0.076,0.1267,NO
0.1266,0.1267,NO
0.0726,0.1267,NO
0.192,0.1736,NO
0.1128,0.1267,NO
0.0813,0.0717,NO
0.1238,0.1439,NO
0.0659,0.1339,NO
0.0991,0.1396,NO
0.2168,0.1671,NO
0.0941,0.1508,NO
0.1226,0.2963,NO
0.0797,0.1987,NO
0.0869,0.0647,NO
0.1921,0.2252,NO
0.2119,1.0,YES
0.0845,0.1358,NO
0.1963,0.27899999999999997,YES
0.24100000000000002,0.151,NO
0.263,0.0363,NO
0.2504,0.0598,NO
0.1414,0.1474,NO
0.0983,0.1733,NO
0.1658,0.0959,NO
0.1333,0.1059,NO
0.2072,0.0858,NO
0.1519,0.1671,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1239,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1396,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1531,NO
0.1584,0.1295,NO
0.065,0.1292,NO
0.0678,0.1035,NO
0.1652,1.0,YES
0.4499,0.3413,YES
0.0947,0.1295,NO
0.1079,0.0767,NO
0.0645,0.075,NO
0.1095,0.0609,NO
0.1665,0.0887,NO
0.1472,0.1528,NO
0.1463,0.1406,NO
0.1261,1.0,YES
0.0528,0.1292,NO
0.3791,0.4181,YES
0.0329,0.1292,NO
0.3577,0.27399999999999997,YES
0.062,0.1295,NO
0.0477,0.049,NO
0.0457,0.1269,NO
0.1274,0.1269,NO
0.0681,0.0611,NO
0.1427,0.1316,NO
0.0804,0.1077,NO
0.0769,0.1295,NO
0.1422,0.1439,NO
0.0613,0.0442,NO
0.1484,0.1705,NO
0.1778,0.2061,NO
0.1025,0.1508,NO
0.1545,0.2963,NO
0.1529,0.1987,NO
0.1098,0.0647,NO
0.1753,0.2252,NO
0.1807,1.0,YES
0.134,0.1599,NO
0.2818,1.0,YES
0.2438,0.151,NO
0.2385,0.1693,NO
0.2176,0.0598,NO
0.0807,0.159,NO
0.0972,0.1733,NO
0.0862,0.1544,NO
0.0815,0.121,NO
0.2286,0.0858,NO
0.0804,0.2083,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.1561,NO
0.1151,1.0,YES
0.1052,0.1705,NO
