DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_39,Associated
0.3203,0.36700000000000005,NO
0.2648,0.3385,NO
0.171,0.1957,NO
0.21899999999999997,0.5205,NO
0.1398,0.0759,NO
0.3673,0.6811,NO
0.1451,0.1092,NO
0.2637,0.4971,NO
0.1991,0.2695,NO
0.1784,0.2628,NO
0.3767,0.5719,NO
0.1917,0.3693,NO
0.3794,1.0,YES
0.3359,0.4513,NO
0.2874,1.0,YES
0.0798,0.0663,NO
0.0364,0.2716,NO
0.2475,0.8399,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.982,YES
0.1233,0.3168,NO
0.0474,0.1125,NO
0.2799,0.8399,YES
0.2328,0.5997,NO
0.2608,0.7488,YES
0.1095,0.382,NO
0.2365,0.445,NO
0.2061,0.4298,NO
0.2048,0.445,NO
0.0456,0.1089,NO
0.1795,0.9773,YES
0.0442,0.205,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.7101,NO
0.2111,0.7101,NO
0.2935,0.6455,NO
0.1155,0.7101,NO
0.243,0.8399,YES
0.1959,0.7101,NO
0.198,0.8399,YES
0.1636,0.146,NO
0.1646,0.3162,NO
0.3881,0.7986,YES
0.1762,0.5126,NO
0.1649,0.39299999999999996,NO
0.4197,0.7986,YES
0.1681,0.3184,NO
0.153,0.0685,NO
0.4738,1.0,YES
0.159,0.6038,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.5579,NO
0.1542,0.1751,NO
0.1277,0.3473,NO
0.1775,0.2042,NO
0.2106,0.3853,NO
0.1654,0.1267,NO
0.3557,0.6151,NO
0.0902,0.2557,NO
0.2663,0.5126,NO
0.2218,0.6038,NO
0.1764,0.439,NO
0.3901,0.6038,NO
0.21600000000000003,0.439,NO
0.402,0.7986,YES
0.3584,0.6038,NO
0.3239,1.0,YES
0.0467,0.2091,NO
0.0184,0.174,NO
0.0544,0.3613,YES
0.1967,1.0,YES
0.1251,0.8689,YES
0.0526,0.6136,YES
0.0389,0.2859,NO
0.0098,0.2091,NO
0.1204,0.3483,YES
0.1152,0.1552,NO
0.0434,0.3855,YES
0.0994,0.166,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.2091,NO
0.1652,0.9773,YES
0.0614,0.2091,NO
0.1533,1.0,YES
0.1347,0.3061,NO
0.1212,0.8689,YES
0.015,0.2878,NO
0.0714,0.3862,NO
0.0698,0.32299999999999995,NO
0.035,0.2207,NO
0.0672,0.4337,YES
0.0378,0.3962,NO
0.0637,0.5177,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.3988,NO
0.1548,0.4952,NO
0.1459,0.3796,NO
0.1506,0.4952,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4057,NO
0.0758,0.0996,NO
0.1517,0.4057,NO
0.067,0.0796,NO
0.2131,0.5915,NO
0.16,0.5915,NO
0.1446,0.5915,NO
0.0844,1.0,YES
0.095,0.3722,NO
0.2419,1.0,YES
0.026000000000000002,0.4952,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.1688,NO
0.0927,0.1843,NO
0.1259,0.2607,NO
0.1193,0.1861,NO
0.2177,0.3988,NO
0.15,0.2309,NO
0.0996,0.4057,NO
0.0839,0.2216,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.5710000000000001,YES
0.0802,0.4378,YES
0.3166,1.0,YES
0.0868,0.3986,NO
0.0677,0.134,NO
0.5456,1.0,YES
0.0938,0.2266,NO
0.3771,1.0,YES
0.0765,0.1444,NO
0.3042,0.5579,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.2557,NO
0.1127,0.5293,YES
0.0773,0.0775,NO
0.3002,0.6151,YES
0.0821,0.2848,NO
0.1969,0.5710000000000001,YES
0.1353,0.2695,NO
0.0942,0.2684,NO
0.3023,0.6965,NO
0.1177,0.3693,NO
0.2966,1.0,YES
0.2621,0.5796,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.3772,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.7974,NO
0.2922,1.0,YES
0.1088,0.2157,NO
0.2277,0.5579,NO
0.1763,0.36700000000000005,NO
0.1744,0.3659,NO
0.0948,0.2339,NO
0.152,0.7517,YES
0.0882,0.2339,NO
0.2267,1.0,YES
0.1968,0.4988,NO
0.1574,1.0,YES
0.2134,0.7974,NO
0.1846,0.469,NO
0.3004,0.7974,NO
0.1322,0.4377,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.5515,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.3986,NO
0.1622,0.134,NO
0.3372,1.0,YES
0.1102,0.4412,NO
0.3901,1.0,YES
0.1022,0.2811,NO
0.1483,0.4503,NO
0.0862,0.36700000000000005,NO
0.0629,0.2894,NO
0.2034,0.2557,NO
0.1682,0.5293,YES
0.1975,0.1508,NO
0.3422,0.6709999999999999,YES
0.1773,0.2751,NO
0.2514,0.5515,YES
0.1754,0.5224,NO
0.1301,0.5224,NO
0.3619,0.6965,NO
0.1715,0.5224,NO
0.3452,1.0,YES
0.3259,0.5796,NO
0.258,1.0,YES
0.0709,0.1943,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,0.5693,YES
0.0665,0.4365,YES
0.2941,1.0,YES
0.0664,0.3986,NO
0.0556,0.1005,NO
0.5229,1.0,YES
0.1003,0.2242,NO
0.3604,1.0,YES
0.08800000000000001,0.1429,NO
0.2859,0.5579,NO
0.1263,0.2754,NO
0.1497,0.3473,NO
0.1047,0.2557,NO
0.1031,0.4641,YES
0.1016,0.0766,NO
0.3066,0.6151,YES
0.0639,0.284,NO
0.2147,0.5693,YES
0.1277,0.2655,NO
0.0813,0.2655,NO
0.3135,0.6965,NO
0.1095,0.2771,NO
0.302,1.0,YES
0.2369,0.5796,NO
0.4263,1.0,YES
0.1151,0.0736,NO
0.0905,0.1923,NO
0.1028,0.5483,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.257,NO
0.0554,0.1483,NO
0.2037,0.5022,YES
0.1971,0.3272,NO
0.1126,0.6283,YES
0.1418,0.4755,NO
0.2488,0.4875,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,0.9773,YES
0.1648,0.1483,NO
0.2745,1.0,YES
0.1508,0.4988,NO
0.2653,1.0,YES
0.1206,0.4755,NO
0.1613,0.4755,NO
0.1611,0.5265,NO
0.1018,0.4755,NO
0.152,0.7068,YES
0.1186,0.4755,NO
0.1207,0.5859,YES
0.1201,0.1131,NO
0.10300000000000001,0.2059,NO
0.254,0.5483,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.2033,NO
0.0792,0.1131,NO
0.2917,0.505,YES
0.1836,0.1228,NO
0.3039,0.6283,YES
0.1342,0.1607,NO
0.1448,0.113,NO
0.1036,0.1873,NO
0.0702,0.1461,NO
0.1825,0.1131,NO
0.2937,1.0,YES
0.1772,0.1131,NO
0.5728,1.0,YES
0.0892,0.4988,NO
0.4594,1.0,YES
0.1677,0.3405,NO
0.1461,0.457,NO
0.2985,0.5265,NO
0.1348,0.1865,NO
0.2479,0.7068,YES
0.2298,0.4518,NO
0.2345,0.5859,YES
0.08900000000000001,0.0802,NO
0.0394,0.243,NO
0.1381,0.3139,NO
0.2108,0.3451,NO
0.0676,0.2645,NO
0.0957,0.4172,NO
0.0963,0.3632,NO
0.0435,0.243,NO
0.2592,0.4344,NO
0.1291,0.2115,NO
0.0785,0.4344,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.243,NO
0.0711,0.4823,NO
0.0797,0.243,NO
0.0531,0.3451,NO
0.1551,0.3802,NO
0.077,0.3451,NO
0.0463,0.3073,NO
0.0745,0.3073,NO
0.1014,0.3073,NO
0.0541,0.3146,NO
0.1685,0.2858,NO
0.0541,0.3073,NO
0.2105,0.6577,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2116,NO
0.1653,0.2269,NO
0.0814,0.1739,NO
0.0623,0.2269,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1219,NO
0.1519,0.0613,NO
0.0533,0.2116,NO
0.1784,0.0593,NO
0.1661,0.0421,NO
0.1504,0.0887,NO
0.1562,0.1115,NO
0.3075,1.0,YES
0.0597,0.1847,NO
0.1815,1.0,YES
0.0336,0.2269,NO
0.3735,1.0,YES
0.0877,0.2269,NO
0.1163,0.1688,NO
0.0418,0.0844,NO
0.1354,0.1474,NO
0.0948,0.0725,NO
0.1407,0.2116,NO
0.0821,0.0878,NO
0.0894,0.1329,NO
0.0416,0.0788,NO
0.0131,0.2059,NO
0.1203,0.5483,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.2382,NO
0.0139,0.0554,NO
0.1999,0.5022,YES
0.1109,0.1439,NO
0.1389,0.6283,YES
0.0996,0.1607,NO
0.1977,0.369,NO
0.1726,0.3563,NO
0.1805,0.369,NO
0.0204,0.0927,NO
0.2123,1.0,YES
0.0198,0.0665,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.457,NO
0.1228,0.5265,NO
0.0373,0.1856,NO
0.1359,0.7068,YES
0.0808,0.3739,NO
0.1119,0.5859,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.33399999999999996,NO
0.1555,0.3075,NO
0.0906,0.2357,NO
0.107,0.3139,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.2094,NO
0.1017,0.2094,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.0961,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3489,NO
0.1138,1.0,YES
0.0766,0.2311,NO
0.3242,1.0,YES
0.0297,0.3075,NO
0.3407,1.0,YES
0.0387,0.3075,NO
0.0621,0.2094,NO
0.076,0.1844,NO
0.1266,0.2094,NO
0.0726,0.1149,NO
0.192,0.33399999999999996,NO
0.1128,0.2094,NO
0.0813,0.2295,NO
0.1238,0.2831,NO
0.0659,0.2831,NO
0.0991,0.6593,NO
0.2168,0.3471,NO
0.0941,0.2874,NO
0.1226,0.6773,NO
0.0797,0.2831,NO
0.0869,0.2831,NO
0.1921,0.444,NO
0.2119,1.0,YES
0.0845,0.2166,NO
0.1963,1.0,YES
0.24100000000000002,0.2134,NO
0.263,0.2085,NO
0.2504,0.1733,NO
0.1414,0.0748,NO
0.0983,0.3611,NO
0.1658,0.2831,NO
0.1333,0.3471,NO
0.2072,0.2831,NO
0.1519,0.2089,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1787,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3939,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.0909,NO
0.1584,0.1897,NO
0.065,0.1532,NO
0.0678,0.0909,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.0909,NO
0.1079,0.153,NO
0.0645,0.081,NO
0.1095,0.2223,NO
0.1665,0.2636,NO
0.1472,0.2546,NO
0.1463,0.2636,NO
0.1261,0.9863,YES
0.0528,0.1854,NO
0.3791,1.0,YES
0.0329,0.1897,NO
0.3577,1.0,YES
0.062,0.1141,NO
0.0477,0.2223,NO
0.0457,0.2223,NO
0.1274,0.2223,NO
0.0681,0.2223,NO
0.1427,0.0909,NO
0.0804,0.2223,NO
0.0769,0.1734,NO
0.1422,0.418,NO
0.0613,0.418,NO
0.1484,0.2215,NO
0.1778,0.2254,NO
0.1025,0.1965,NO
0.1545,0.2215,NO
0.1529,0.418,NO
0.1098,0.418,NO
0.1753,0.2215,NO
0.1807,0.6882,YES
0.134,0.1974,NO
0.2818,1.0,YES
0.2438,0.1004,NO
0.2385,0.2085,NO
0.2176,0.1733,NO
0.0807,0.2677,NO
0.0972,0.2942,NO
0.0862,0.418,NO
0.0815,0.2254,NO
0.2286,0.418,NO
0.0804,0.1356,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2215,NO
0.1151,1.0,YES
0.1052,0.2215,NO
