DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_18,Associated
0.2405,0.5187,NO
0.1657,1.0,YES
0.1331,0.4239,NO
0.0949,0.1671,NO
0.1339,0.1825,NO
0.22399999999999998,0.6593,NO
0.1967,0.3031,NO
0.1436,0.3349,NO
0.2079,0.6773,NO
0.1339,0.4224,NO
0.0967,0.1135,NO
0.2198,0.3809,NO
0.3428,1.0,YES
0.2344,0.4039,NO
0.1736,0.5379999999999999,YES
0.1331,0.2134,NO
0.0735,0.2391,NO
0.0647,0.1002,NO
0.204,0.3249,NO
0.1327,0.5985,NO
0.1655,0.2886,NO
0.31,0.2463,NO
0.1309,0.1825,NO
0.2819,0.3349,NO
0.4042,0.8156,YES
0.3296,0.8945,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.5187,NO
0.2673,1.0,YES
0.1726,0.3531,NO
0.1439,0.2093,NO
0.0769,0.1513,NO
0.1953,0.3916,NO
0.2342,0.3283,NO
0.2047,0.4413,NO
0.1823,0.4413,NO
0.1684,0.2687,NO
0.1204,0.2093,NO
0.1751,0.4413,NO
0.3579,1.0,YES
0.1828,0.2773,NO
0.2083,0.8982,YES
0.2252,0.2866,NO
0.2041,0.2866,NO
0.2007,0.2866,NO
0.0498,0.2111,NO
0.1415,0.3889,NO
0.0515,0.2093,NO
0.1207,0.3246,NO
0.1912,0.2201,NO
0.14,0.4413,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,0.7522,YES
0.2675,0.8982,YES
0.2206,0.4413,NO
0.2003,0.6498,YES
0.1168,0.3095,NO
0.0727,0.1275,NO
0.0714,0.1812,NO
0.10800000000000001,0.2898,NO
0.2886,0.3384,NO
0.1427,0.3369,NO
0.0855,0.2977,NO
0.0605,0.2687,NO
0.0532,0.1244,NO
0.1421,0.1851,NO
0.4397,1.0,YES
0.0607,0.0886,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2749,NO
0.2045,0.2846,NO
0.0849,0.2453,NO
0.1035,0.4518,NO
0.0824,0.2179,NO
0.0975,0.2511,NO
0.1702,0.1812,NO
0.1518,0.3335,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.7522,YES
0.1257,1.0,YES
0.1375,0.228,NO
0.1128,0.755,YES
0.099,0.2054,NO
0.1069,0.2216,NO
0.0451,0.2698,NO
0.5095,1.0,YES
0.1431,0.7438,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.3986,NO
0.1065,0.1816,NO
0.3266,1.0,YES
0.0974,0.7244,NO
0.3289,1.0,YES
0.1059,0.196,NO
0.2131,0.4322,NO
0.1496,0.4246,NO
0.1474,0.2972,NO
0.0902,0.1677,NO
0.0993,0.7517,YES
0.0875,0.2282,NO
0.2369,0.7355,YES
0.2129,0.506,NO
0.1321,1.0,YES
0.1271,0.4243,NO
0.08,0.4261,NO
0.3025,0.7244,NO
0.12,0.7244,NO
0.3399,1.0,YES
0.2516,0.7244,NO
0.2081,1.0,YES
0.1799,0.2097,NO
0.1547,0.3233,NO
0.3595,0.8095,YES
0.2156,0.2937,NO
0.1535,0.3948,NO
0.4159,1.0,YES
0.1827,0.3772,NO
0.1097,0.134,NO
0.5448,0.9727,YES
0.191,0.5079,NO
0.4381,0.8915,YES
0.1528,0.1414,NO
0.3264,0.4151,NO
0.3203,0.292,NO
0.2648,0.2044,NO
0.171,0.0854,NO
0.21899999999999997,0.5205,NO
0.1398,0.0759,NO
0.3673,0.6811,NO
0.1451,0.1969,NO
0.2637,0.4971,NO
0.1991,0.2975,NO
0.1784,0.2987,NO
0.3767,0.5719,NO
0.1917,0.5079,NO
0.3794,0.8926,YES
0.3359,0.5079,NO
0.2874,0.7929999999999999,YES
0.0798,0.1762,NO
0.0364,0.2716,NO
0.2475,0.7728,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.982,YES
0.1233,0.3168,NO
0.0474,0.1125,NO
0.2799,0.982,YES
0.2328,0.7101,NO
0.2608,0.7728,YES
0.1095,0.382,NO
0.2365,0.5221,NO
0.2061,0.5221,NO
0.2048,0.5221,NO
0.0456,0.2307,NO
0.1795,0.9773,YES
0.0442,0.205,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.5792,NO
0.2111,0.6351,NO
0.2935,0.6455,NO
0.1155,0.7101,NO
0.243,0.982,YES
0.1959,0.7101,NO
0.198,0.6755,YES
0.1636,0.146,NO
0.1646,0.3162,NO
0.3881,1.0,YES
0.1762,0.2517,NO
0.1649,0.3468,NO
0.4197,0.9109,YES
0.1681,0.2276,NO
0.153,0.1258,NO
0.4738,0.8237,YES
0.159,0.0595,NO
0.493,1.0,YES
0.1456,0.10800000000000001,NO
0.2244,0.3363,NO
0.1542,0.3363,NO
0.1277,0.3363,NO
0.1775,0.0771,NO
0.2106,0.4877,NO
0.1654,0.0682,NO
0.3557,0.6479,NO
0.0902,0.1704,NO
0.2663,0.4729,NO
0.2218,0.152,NO
0.1764,0.1351,NO
0.3901,0.5872,NO
0.21600000000000003,0.3738,NO
0.402,1.0,YES
0.3584,0.5185,NO
0.3239,0.9109,YES
0.0467,0.2084,NO
0.0184,0.2248,NO
0.0544,0.5483,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.2203,NO
0.0098,0.2033,NO
0.1204,1.0,YES
0.1152,0.2895,NO
0.0434,0.6283,YES
0.0994,0.4207,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.221,NO
0.1652,0.9773,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.4207,NO
0.0714,0.3721,NO
0.0698,0.1902,NO
0.035,0.4207,NO
0.0672,1.0,YES
0.0378,0.1524,NO
0.0637,0.5859,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4057,NO
0.1548,0.2369,NO
0.1459,0.2369,NO
0.1506,0.4057,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.3517,NO
0.0758,0.3269,NO
0.1517,0.3868,NO
0.067,0.4076,NO
0.2131,0.5915,NO
0.16,0.5915,NO
0.1446,0.5915,NO
0.0844,1.0,YES
0.095,0.2315,NO
0.2419,1.0,YES
0.026000000000000002,0.2369,NO
0.2985,1.0,YES
0.0377,0.2094,NO
0.102,0.4076,NO
0.0927,0.3269,NO
0.1259,0.2459,NO
0.1193,0.4076,NO
0.2177,0.3012,NO
0.15,0.2309,NO
0.0996,0.4057,NO
0.0839,0.2003,NO
0.0672,0.3162,NO
0.3068,1.0,YES
0.1154,0.7438,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.3502,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.0817,NO
0.3771,1.0,YES
0.0765,0.1231,NO
0.3042,0.4132,NO
0.1867,0.3991,NO
0.2024,0.4132,NO
0.084,0.1058,NO
0.1127,0.7517,YES
0.0773,0.1439,NO
0.3002,0.7355,YES
0.0821,0.4988,NO
0.1969,1.0,YES
0.1353,0.3725,NO
0.0942,0.3721,NO
0.3023,0.5872,NO
0.1177,0.3738,NO
0.2966,1.0,YES
0.2621,0.5692,NO
0.3631,1.0,YES
0.1178,0.2097,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.3772,NO
0.1165,0.1381,NO
0.3035,1.0,YES
0.1886,0.7974,NO
0.2922,1.0,YES
0.1088,0.3166,NO
0.2277,0.4151,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.0927,NO
0.152,0.7517,YES
0.0882,0.1326,NO
0.2267,0.7355,YES
0.1968,0.4988,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.2097,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.4102,YES
0.1996,0.5515,YES
0.3297,1.0,YES
0.22699999999999998,0.3986,NO
0.1622,0.134,NO
0.3372,1.0,YES
0.1102,0.679,NO
0.3901,1.0,YES
0.1022,0.2811,NO
0.1483,0.4151,NO
0.0862,0.2174,NO
0.0629,0.217,NO
0.2034,0.1697,NO
0.1682,0.5205,YES
0.1975,0.2282,NO
0.3422,0.4354,YES
0.1773,0.3901,NO
0.2514,0.5515,YES
0.1754,0.4261,NO
0.1301,0.4673,NO
0.3619,0.6965,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,0.8072,YES
0.0709,0.2216,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,0.4235,YES
0.0665,0.5693,YES
0.2941,1.0,YES
0.0664,0.28300000000000003,NO
0.0556,0.1331,NO
0.5229,1.0,YES
0.1003,0.2655,NO
0.3604,1.0,YES
0.08800000000000001,0.1429,NO
0.2859,0.4322,NO
0.1263,0.4246,NO
0.1497,0.2972,NO
0.1047,0.11699999999999999,NO
0.1031,0.5293,YES
0.1016,0.1365,NO
0.3066,0.5196,YES
0.0639,0.284,NO
0.2147,0.5693,YES
0.1277,0.2308,NO
0.0813,0.2375,NO
0.3135,0.5872,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.5482,NO
0.4263,1.0,YES
0.1151,0.1021,NO
0.0905,0.2248,NO
0.1028,0.5483,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.1483,NO
0.0554,0.0621,NO
0.2037,1.0,YES
0.1971,0.6109,NO
0.1126,0.6283,YES
0.1418,0.3287,NO
0.2488,0.4862,NO
0.2731,0.4696,NO
0.2523,0.4862,NO
0.1698,0.1985,NO
0.2266,1.0,YES
0.1648,0.1763,NO
0.2745,1.0,YES
0.1508,0.4988,NO
0.2653,1.0,YES
0.1206,0.4983,NO
0.1613,0.5464,NO
0.1611,0.5554,NO
0.1018,0.6109,NO
0.152,1.0,YES
0.1186,0.6109,NO
0.1207,0.5859,YES
0.1201,0.1131,NO
0.10300000000000001,0.2248,NO
0.254,0.5865,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,1.0,YES
0.0981,0.1335,NO
0.0792,0.1131,NO
0.2917,1.0,YES
0.1836,0.4584,NO
0.3039,0.6283,YES
0.1342,0.2466,NO
0.1448,0.1425,NO
0.1036,0.1778,NO
0.0702,0.2758,NO
0.1825,0.1489,NO
0.2937,0.8645,YES
0.1772,0.1323,NO
0.5728,1.0,YES
0.0892,0.4988,NO
0.4594,1.0,YES
0.1677,0.3739,NO
0.1461,0.41,NO
0.2985,0.4167,NO
0.1348,0.4584,NO
0.2479,1.0,YES
0.2298,0.4584,NO
0.2345,0.5859,YES
0.08900000000000001,0.2552,NO
0.0394,0.2526,NO
0.1381,0.4344,NO
0.2108,0.2567,NO
0.0676,0.3451,NO
0.0957,0.4344,NO
0.0963,0.4548,NO
0.0435,0.2552,NO
0.2592,0.5987,NO
0.1291,0.2128,NO
0.0785,0.4141,NO
0.1052,0.166,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.2526,NO
0.0711,0.2594,NO
0.0797,0.2552,NO
0.0531,0.2584,NO
0.1551,0.3599,NO
0.077,0.3451,NO
0.0463,0.2128,NO
0.0745,0.2128,NO
0.1014,0.293,NO
0.0541,0.1244,NO
0.1685,0.3451,NO
0.0541,0.2918,NO
0.2105,0.6577,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.1687,NO
0.0814,0.2269,NO
0.0623,0.2269,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2269,NO
0.1519,0.1441,NO
0.0533,0.2116,NO
0.1784,0.0751,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.1705,NO
0.1815,1.0,YES
0.0336,0.1668,NO
0.3735,1.0,YES
0.0877,0.2269,NO
0.1163,0.1688,NO
0.0418,0.1441,NO
0.1354,0.1474,NO
0.0948,0.1024,NO
0.1407,0.2269,NO
0.0821,0.1437,NO
0.0894,0.2122,NO
0.0416,0.0635,NO
0.0131,0.2248,NO
0.1203,0.5483,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.0846,NO
0.0139,0.0541,NO
0.1999,1.0,YES
0.1109,0.3019,NO
0.1389,0.6283,YES
0.0996,0.1539,NO
0.1977,0.1238,NO
0.1726,0.1778,NO
0.1805,0.2758,NO
0.0204,0.0927,NO
0.2123,1.0,YES
0.0198,0.0871,NO
0.3536,0.9541,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.3721,NO
0.1228,0.2002,NO
0.0373,0.3307,NO
0.1359,1.0,YES
0.0808,0.223,NO
0.1119,0.5859,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.2452,NO
0.1555,0.2287,NO
0.0906,0.3075,NO
0.107,0.3075,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.3075,NO
0.1017,0.2094,NO
0.09699999999999999,0.1932,NO
0.1058,0.0646,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3489,NO
0.1138,1.0,YES
0.0766,0.2311,NO
0.3242,1.0,YES
0.0297,0.2261,NO
0.3407,1.0,YES
0.0387,0.3075,NO
0.0621,0.1688,NO
0.076,0.1232,NO
0.1266,0.2094,NO
0.0726,0.2094,NO
0.192,0.3075,NO
0.1128,0.2094,NO
0.0813,0.2295,NO
0.1238,0.267,NO
0.0659,0.2831,NO
0.0991,0.106,NO
0.2168,0.3471,NO
0.0941,0.3471,NO
0.1226,0.1787,NO
0.0797,0.2472,NO
0.0869,0.2605,NO
0.1921,0.2452,NO
0.2119,1.0,YES
0.0845,0.1593,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.3249,NO
0.0983,0.5985,NO
0.1658,0.2886,NO
0.1333,0.3471,NO
0.2072,0.2831,NO
0.1519,0.2089,NO
0.1227,1.0,YES
0.1324,0.8945,YES
0.1581,0.9091,YES
0.1927,1.0,YES
0.1378,0.175,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1275,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2452,NO
0.1584,0.1897,NO
0.065,0.1897,NO
0.0678,0.0942,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1578,NO
0.1079,0.0433,NO
0.0645,0.0898,NO
0.1095,0.0646,NO
0.1665,0.2636,NO
0.1472,0.257,NO
0.1463,0.2636,NO
0.1261,1.0,YES
0.0528,0.1854,NO
0.3791,1.0,YES
0.0329,0.1897,NO
0.3577,1.0,YES
0.062,0.1141,NO
0.0477,0.1688,NO
0.0457,0.1196,NO
0.1274,0.0753,NO
0.0681,0.0728,NO
0.1427,0.1495,NO
0.0804,0.0878,NO
0.0769,0.1734,NO
0.1422,0.3943,NO
0.0613,0.418,NO
0.1484,0.4855,NO
0.1778,0.3384,NO
0.1025,0.1965,NO
0.1545,0.4563,NO
0.1529,0.2677,NO
0.1098,0.3846,NO
0.1753,0.2452,NO
0.1807,1.0,YES
0.134,0.3635,NO
0.2818,1.0,YES
0.2438,0.0919,NO
0.2385,0.2085,NO
0.2176,0.1733,NO
0.0807,0.418,NO
0.0972,0.5985,NO
0.0862,0.418,NO
0.0815,0.2112,NO
0.2286,0.418,NO
0.0804,0.1181,NO
0.0972,1.0,YES
0.105,0.8945,YES
0.1237,0.9091,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.4855,NO
