DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_59,Associated
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6382,YES
0.0981,0.1912,NO
0.0792,0.1327,NO
0.2917,0.5227,YES
0.1836,0.3816,NO
0.3039,0.4937,YES
0.1342,0.1702,NO
0.1448,0.3031,NO
0.1036,0.2713,NO
0.0702,0.1612,NO
0.1825,0.1385,NO
0.2937,0.6493,YES
0.1772,0.1337,NO
0.5728,1.0,YES
0.0892,0.1387,NO
0.4594,0.6493,YES
0.1677,0.3118,NO
0.1461,0.5347,NO
0.2985,0.4856,NO
0.1348,0.1587,NO
0.2479,0.5820000000000001,YES
0.2298,0.4444,NO
0.2345,1.0,YES
0.08900000000000001,0.1943,NO
0.0394,0.1943,NO
0.1381,0.3341,NO
0.2108,0.2437,NO
0.0676,0.2437,NO
0.0957,0.3322,NO
0.0963,0.1943,NO
0.0435,0.1869,NO
0.2592,0.6011,NO
0.1291,0.2736,NO
0.0785,0.3341,NO
0.1052,0.1636,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.1545,NO
0.0711,0.386,NO
0.0797,0.1869,NO
0.0531,0.2654,NO
0.1551,0.2378,NO
0.077,0.1859,NO
0.0463,0.1358,NO
0.0745,0.3202,NO
0.1014,0.2053,NO
0.0541,0.2363,NO
0.1685,0.3341,NO
0.0541,0.3398,NO
0.2105,0.4784,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.1483,NO
0.1653,0.14,NO
0.0814,0.14,NO
0.0623,0.1893,NO
0.32899999999999996,1.0,YES
0.1249,0.6856,YES
0.0968,0.1144,NO
0.1519,0.1453,NO
0.0533,0.16699999999999998,NO
0.1784,0.1189,NO
0.1661,0.0603,NO
0.1504,0.0495,NO
0.1562,0.0224,NO
0.3075,0.5669,YES
0.0597,0.1402,NO
0.1815,0.904,YES
0.0336,0.1989,NO
0.3735,1.0,YES
0.0877,0.1256,NO
0.1163,0.0697,NO
0.0418,0.2104,NO
0.1354,0.0966,NO
0.0948,0.0759,NO
0.1407,0.1893,NO
0.0821,0.1094,NO
0.0894,0.1989,NO
0.0416,0.1934,NO
0.0131,0.1526,NO
0.1203,0.5033,YES
0.2886,1.0,YES
0.2879,0.7669,YES
0.1294,0.6382,YES
0.0498,0.1526,NO
0.0139,0.1474,NO
0.1999,0.5227,YES
0.1109,0.2926,NO
0.1389,0.4491,YES
0.0996,0.1702,NO
0.1977,0.3031,NO
0.1726,0.3934,NO
0.1805,0.3934,NO
0.0204,0.1729,NO
0.2123,0.737,YES
0.0198,0.1669,NO
0.3536,1.0,YES
0.1039,0.1526,NO
0.2827,0.737,YES
0.0426,0.2467,NO
0.0387,0.462,NO
0.1228,0.4856,NO
0.0373,0.2467,NO
0.1359,0.5820000000000001,YES
0.0808,0.4444,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.0807,NO
0.1555,0.2044,NO
0.0906,0.2043,NO
0.107,0.2387,NO
0.226,0.7969,YES
0.4184,1.0,YES
0.1111,0.1841,NO
0.1017,0.2321,NO
0.09699999999999999,0.1554,NO
0.1058,0.1823,NO
0.1741,0.3062,NO
0.1373,0.2938,NO
0.132,0.3062,NO
0.1138,1.0,YES
0.0766,0.2043,NO
0.3242,0.8716,YES
0.0297,0.151,NO
0.3407,0.7969,YES
0.0387,0.107,NO
0.0621,0.1513,NO
0.076,0.2321,NO
0.1266,0.1179,NO
0.0726,0.2321,NO
0.192,0.0889,NO
0.1128,0.1778,NO
0.0813,0.1554,NO
0.1238,0.3496,NO
0.0659,0.2582,NO
0.0991,0.2193,NO
0.2168,0.3822,NO
0.0941,0.282,NO
0.1226,0.2193,NO
0.0797,0.4164,NO
0.0869,0.2155,NO
0.1921,0.2193,NO
0.2119,1.0,YES
0.0845,0.2193,NO
0.1963,0.3773,YES
0.24100000000000002,0.3627,NO
0.263,0.3824,NO
0.2504,0.3627,NO
0.1414,0.1782,NO
0.0983,0.3984,NO
0.1658,0.2334,NO
0.1333,0.2051,NO
0.2072,0.2582,NO
0.1519,0.3438,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.4758,NO
0.09699999999999999,0.7756,YES
0.11900000000000001,0.2193,NO
0.3612,1.0,YES
0.0488,0.8165,YES
0.2823,0.1212,NO
0.1584,0.1647,NO
0.065,0.1236,NO
0.0678,0.2004,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1407,NO
0.1079,0.1187,NO
0.0645,0.1803,NO
0.1095,0.0971,NO
0.1665,0.2341,NO
0.1472,0.2289,NO
0.1463,0.2341,NO
0.1261,0.8269,YES
0.0528,0.2044,NO
0.3791,1.0,YES
0.0329,0.2067,NO
0.3577,0.8165,YES
0.062,0.1607,NO
0.0477,0.1128,NO
0.0457,0.1718,NO
0.1274,0.1128,NO
0.0681,0.1128,NO
0.1427,0.2189,NO
0.0804,0.1432,NO
0.0769,0.2067,NO
0.1422,0.3765,NO
0.0613,0.3765,NO
0.1484,0.2809,NO
0.1778,0.2698,NO
0.1025,0.3069,NO
0.1545,0.414,NO
0.1529,0.3765,NO
0.1098,0.2553,NO
0.1753,0.3138,NO
0.1807,0.9462,YES
0.134,0.414,NO
0.2818,1.0,YES
0.2438,0.2853,NO
0.2385,0.3705,NO
0.2176,0.3705,NO
0.0807,0.1596,NO
0.0972,0.36,NO
0.0862,0.3404,NO
0.0815,0.3529,NO
0.2286,0.3765,NO
0.0804,0.3078,NO
0.0972,0.83,YES
0.105,1.0,YES
0.1237,0.7587,YES
0.2731,0.6992,YES
0.1937,0.3095,NO
0.1151,0.5682,YES
0.1052,0.2888,NO
