DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_57,Associated
0.0887,0.1102,NO
0.2289,0.3845,NO
0.2088,0.3845,NO
0.2075,0.3667,NO
0.1923,1.0,YES
0.0927,0.1909,NO
0.0821,0.2891,YES
0.0311,0.3559,NO
0.3081,1.0,YES
0.0406,0.3559,NO
0.1251,0.2251,NO
0.091,0.2289,NO
0.11800000000000001,0.1854,NO
0.1053,0.2187,NO
0.2201,0.2862,NO
0.1351,0.2251,NO
0.1328,0.1724,NO
0.0724,0.27,NO
0.0244,0.1089,NO
0.1404,0.6191,YES
0.3348,1.0,YES
0.2937,0.7917,YES
0.14300000000000002,0.6191,YES
0.0826,0.2784,NO
0.013000000000000001,0.0821,NO
0.2103,0.6191,YES
0.1395,0.1336,NO
0.1325,0.6191,YES
0.1443,0.1369,NO
0.2165,0.3877,NO
0.1934,0.3569,NO
0.1934,0.3877,NO
0.0572,0.09699999999999999,NO
0.2318,1.0,YES
0.0556,0.1669,NO
0.3609,1.0,YES
0.1417,0.1882,NO
0.255,1.0,YES
0.0522,0.254,NO
0.0677,0.28600000000000003,NO
0.1439,0.4471,NO
0.0494,0.1856,NO
0.1715,0.4224,YES
0.0964,0.2751,NO
0.1343,0.3189,YES
0.1544,0.2912,NO
0.0732,0.111,NO
0.1975,0.5722,NO
0.2582,0.5352,NO
0.1977,0.3132,NO
0.1701,0.6333,NO
0.1684,0.272,NO
0.1225,0.1041,NO
0.1458,0.2237,NO
0.4028,0.8971,YES
0.1577,0.2756,NO
0.2904,0.9187,YES
0.1987,0.3166,NO
0.1756,0.3375,NO
0.1689,0.3166,NO
0.054000000000000006,0.272,NO
0.1469,0.3984,NO
0.0547,0.1727,NO
0.1082,0.3844,NO
0.2019,0.272,NO
0.1293,0.2968,NO
0.3897,1.0,YES
0.3612,0.9481,YES
0.2791,0.9187,YES
0.2894,0.9481,YES
0.2226,0.2372,NO
0.1753,1.0,YES
0.0979,0.2333,NO
0.0985,0.3011,NO
0.0774,0.11599999999999999,NO
0.1069,1.0,YES
0.3647,1.0,YES
0.2531,0.5589,YES
0.1331,1.0,YES
0.0885,0.1673,NO
0.0604,0.1327,NO
0.2068,1.0,YES
0.2598,0.1373,NO
0.106,1.0,YES
0.1459,0.0932,NO
0.2252,0.3031,NO
0.2571,0.3522,NO
0.2375,0.1078,NO
0.1453,0.1567,NO
0.2245,0.6115,YES
0.141,0.1216,NO
0.2623,1.0,YES
0.142,0.304,NO
0.2555,1.0,YES
0.2049,0.3369,NO
0.2206,0.462,NO
0.2228,0.1868,NO
0.1032,0.2229,NO
0.1461,0.5820000000000001,YES
0.1116,0.4444,NO
0.1326,0.4367,YES
0.1415,0.32,NO
0.0745,0.0724,NO
0.2381,0.5722,NO
0.19,0.42700000000000005,NO
0.1547,0.2813,NO
0.1997,0.6333,NO
0.1653,0.3096,NO
0.1536,0.2271,NO
0.1999,0.42700000000000005,NO
0.1989,0.8204,YES
0.2045,0.42700000000000005,NO
0.2447,1.0,YES
0.2519,0.4018,NO
0.2036,0.4018,NO
0.2033,0.2493,NO
0.0533,0.1944,NO
0.105,0.4327,NO
0.055999999999999994,0.2699,NO
0.1113,0.42700000000000005,NO
0.2256,0.1759,NO
0.0989,0.4378,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.314,NO
0.1657,1.0,YES
0.1331,0.2626,NO
0.0949,0.2944,NO
0.1339,0.0724,NO
0.22399999999999998,0.5722,NO
0.1967,0.4117,NO
0.1436,0.2813,NO
0.2079,0.6333,NO
0.1339,0.2831,NO
0.0967,0.1133,NO
0.2198,0.2886,NO
0.3428,0.7547,YES
0.2344,0.3271,NO
0.1736,1.0,YES
0.1331,0.1725,NO
0.0735,0.3673,NO
0.0647,0.1078,NO
0.204,0.1944,NO
0.1327,0.3984,NO
0.1655,0.188,NO
0.31,0.3844,NO
0.1309,0.1656,NO
0.2819,0.4027,NO
0.4042,1.0,YES
0.3296,0.9199,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3263,NO
0.2673,1.0,YES
0.1726,0.2261,NO
0.1439,0.2762,NO
0.0769,0.0994,NO
0.1953,0.4809,NO
0.2342,0.5077,NO
0.2047,0.2688,NO
0.1823,0.4809,NO
0.1684,0.2435,NO
0.1204,0.0933,NO
0.1751,0.4809,NO
0.3579,0.8511,YES
0.1828,0.4809,NO
0.2083,0.8232,YES
0.2252,0.3649,NO
0.2041,0.3166,NO
0.2007,0.3649,NO
0.0498,0.2435,NO
0.1415,0.3827,NO
0.0515,0.1548,NO
0.1207,0.4809,NO
0.1912,0.2435,NO
0.14,0.4809,NO
0.4038,0.8232,YES
0.3494,0.8995,YES
0.2799,0.8232,YES
0.2675,0.8995,YES
0.2206,0.2799,NO
0.2003,0.8995,YES
0.1168,0.2512,NO
0.0727,0.3071,NO
0.0714,0.1045,NO
0.10800000000000001,0.5722,NO
0.2886,0.5644,NO
0.1427,0.2813,NO
0.0855,0.6333,NO
0.0605,0.2562,NO
0.0532,0.1473,NO
0.1421,0.2324,NO
0.4397,0.9462,YES
0.0607,0.0979,NO
0.2347,0.7406,YES
0.2118,0.3435,NO
0.2048,0.35200000000000004,NO
0.2045,0.2131,NO
0.0849,0.2562,NO
0.1035,0.3984,NO
0.0824,0.1964,NO
0.0975,0.3847,NO
0.1702,0.2562,NO
0.1518,0.3847,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.8236,YES
0.1257,1.0,YES
0.1375,0.2502,NO
0.1128,1.0,YES
0.099,0.182,NO
0.1069,0.2433,NO
0.0451,0.1504,NO
0.5095,1.0,YES
0.1431,0.5061,YES
0.1227,0.2829,YES
0.2847,1.0,YES
0.2237,0.3016,NO
0.1065,0.1861,NO
0.3266,0.9273,YES
0.0974,0.2509,NO
0.3289,1.0,YES
0.1059,0.1983,NO
0.2131,0.4238,NO
0.1496,0.3191,NO
0.1474,0.3885,NO
0.0902,0.2771,NO
0.0993,0.4049,YES
0.0875,0.2682,NO
0.2369,0.516,YES
0.2129,0.2433,NO
0.1321,0.5061,YES
0.1271,0.5358,NO
0.08,0.3547,NO
0.3025,0.6069,NO
0.12,0.2153,NO
0.3399,0.6549,YES
0.2516,0.5358,NO
0.2081,1.0,YES
0.1799,0.3183,NO
0.1547,0.1382,NO
0.3595,1.0,YES
0.2156,0.2918,NO
0.1535,0.2297,NO
0.4159,1.0,YES
0.1827,0.3518,NO
0.1097,0.0994,NO
0.5448,0.9273,YES
0.191,0.2146,NO
0.4381,1.0,YES
0.1528,0.1547,NO
0.3264,0.5231,NO
0.3203,0.3965,NO
0.2648,0.5231,NO
0.171,0.1965,NO
0.21899999999999997,0.4049,NO
0.1398,0.1902,NO
0.3673,0.4144,NO
0.1451,0.1725,NO
0.2637,0.2299,NO
0.1991,0.1835,NO
0.1784,0.3547,NO
0.3767,0.4676,NO
0.1917,0.2166,NO
0.3794,0.62,YES
0.3359,0.0583,NO
0.2874,0.9027,YES
0.0798,0.3011,NO
0.0364,0.11599999999999999,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,0.6940000000000001,YES
0.2213,1.0,YES
0.1233,0.2784,NO
0.0474,0.1725,NO
0.2799,1.0,YES
0.2328,0.2917,NO
0.2608,1.0,YES
0.1095,0.1407,NO
0.2365,0.4651,NO
0.2061,0.4308,NO
0.2048,0.4651,NO
0.0456,0.2544,NO
0.1795,1.0,YES
0.0442,0.2299,NO
0.27,1.0,YES
0.1224,0.304,NO
0.1913,1.0,YES
0.2397,0.6231,NO
0.2111,0.462,NO
0.2935,0.5131,NO
0.1155,0.2229,NO
0.243,0.5820000000000001,YES
0.1959,0.6231,NO
0.198,0.6062,YES
0.1636,0.15,NO
0.1646,0.1287,NO
0.3881,0.8554,YES
0.1762,0.5554,NO
0.1649,0.2459,NO
0.4197,0.6838,YES
0.1681,0.2676,NO
0.153,0.1058,NO
0.4738,0.6706,YES
0.159,0.3096,NO
0.493,0.8554,YES
0.1456,0.3773,NO
0.2244,0.3625,NO
0.1542,0.273,NO
0.1277,0.2898,NO
0.1775,0.1895,NO
0.2106,0.5554,NO
0.1654,0.1834,NO
0.3557,0.4421,NO
0.0902,0.1664,NO
0.2663,0.44,NO
0.2218,0.5177,NO
0.1764,0.3773,NO
0.3901,0.4264,NO
0.21600000000000003,0.3773,NO
0.402,0.4638,YES
0.3584,0.5177,NO
0.3239,0.8554,YES
0.0467,0.3229,NO
0.0184,0.11599999999999999,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.2784,NO
0.0098,0.1327,NO
0.1204,1.0,YES
0.1152,0.1373,NO
0.0434,1.0,YES
0.0994,0.1827,NO
0.171,0.3031,NO
0.1733,0.3569,NO
0.1785,0.1762,NO
0.0632,0.1567,NO
0.1652,1.0,YES
0.0614,0.1669,NO
0.1533,1.0,YES
0.1347,0.304,NO
0.1212,1.0,YES
0.015,0.3369,NO
0.0714,0.462,NO
0.0698,0.4471,NO
0.035,0.2229,NO
0.0672,0.5820000000000001,YES
0.0378,0.4444,NO
0.0637,0.4367,YES
0.3024,0.9153,YES
0.0482,0.0976,YES
0.3634,0.3389,NO
0.1548,0.3389,NO
0.1459,0.1894,NO
0.1506,0.3389,NO
0.2394,1.0,YES
0.3693,0.6779999999999999,YES
0.1404,0.3389,NO
0.0758,0.1151,NO
0.1517,0.3389,NO
0.067,0.0555,NO
0.2131,0.4028,NO
0.16,0.3053,NO
0.1446,0.4028,NO
0.0844,1.0,YES
0.095,0.1676,NO
0.2419,0.904,YES
0.026000000000000002,0.3389,NO
0.2985,0.5838,YES
0.0377,0.3389,NO
0.102,0.2457,NO
0.0927,0.2104,NO
0.1259,0.2024,NO
0.1193,0.0785,NO
0.2177,0.275,NO
0.15,0.2457,NO
0.0996,0.2103,NO
0.0839,0.3527,NO
0.0672,0.1531,NO
0.3068,1.0,YES
0.1154,0.5502,YES
0.0802,0.3075,YES
0.3166,1.0,YES
0.0868,0.3898,NO
0.0677,0.1228,NO
0.5456,0.9051,YES
0.0938,0.2378,NO
0.3771,0.9043,YES
0.0765,0.1713,NO
0.3042,0.4413,NO
0.1867,0.42,NO
0.2024,0.2606,NO
0.084,0.2771,NO
0.1127,0.4013,YES
0.0773,0.2682,NO
0.3002,0.5502,YES
0.0821,0.2433,NO
0.1969,0.5502,YES
0.1353,0.4779,NO
0.0942,0.3092,NO
0.3023,0.6069,NO
0.1177,0.24,NO
0.2966,0.6869,YES
0.2621,0.4779,NO
0.3631,1.0,YES
0.1178,0.3011,NO
0.0474,0.1291,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.5589,YES
0.2467,1.0,YES
0.2192,0.3433,NO
0.1165,0.1672,NO
0.3035,1.0,YES
0.1886,0.4565,NO
0.2922,1.0,YES
0.1088,0.4324,NO
0.2277,0.3247,NO
0.1763,0.3522,NO
0.1744,0.21600000000000003,NO
0.0948,0.2771,NO
0.152,0.4942,YES
0.0882,0.2682,NO
0.2267,1.0,YES
0.1968,0.304,NO
0.1574,1.0,YES
0.2134,0.4324,NO
0.1846,0.4825,NO
0.3004,0.6069,NO
0.1322,0.4825,NO
0.3039,0.5922,YES
0.2341,0.4825,NO
0.2137,0.6773,YES
0.1342,0.207,NO
0.1099,0.1291,NO
0.526,1.0,YES
0.1623,0.4498,YES
0.1996,0.2514,YES
0.3297,0.728,YES
0.22699999999999998,0.3433,NO
0.1622,0.1358,NO
0.3372,0.8116,YES
0.1102,0.3543,NO
0.3901,1.0,YES
0.1022,0.4318,NO
0.1483,0.2758,NO
0.0862,0.2076,NO
0.0629,0.21600000000000003,NO
0.2034,0.2017,NO
0.1682,0.3273,YES
0.1975,0.1953,NO
0.3422,0.4498,YES
0.1773,0.1772,NO
0.2514,0.4498,YES
0.1754,0.2958,NO
0.1301,0.4318,NO
0.3619,0.4418,NO
0.1715,0.4318,NO
0.3452,0.5544,YES
0.3259,0.4318,NO
0.258,0.6773,YES
0.0709,0.2582,NO
0.0732,0.1451,NO
0.3094,1.0,YES
0.1091,0.5636,YES
0.0665,0.315,YES
0.2941,1.0,YES
0.0664,0.3195,NO
0.0556,0.1263,NO
0.5229,0.7882,YES
0.1003,0.2302,NO
0.3604,0.9648,YES
0.08800000000000001,0.2806,NO
0.2859,0.4412,NO
0.1263,0.3344,NO
0.1497,0.4412,NO
0.1047,0.2771,NO
0.1031,0.3442,YES
0.1016,0.2682,NO
0.3066,0.5636,YES
0.0639,0.2433,NO
0.2147,0.5636,YES
0.1277,0.4462,NO
0.0813,0.3015,NO
0.3135,0.6069,NO
0.1095,0.2806,NO
0.302,0.5922,YES
0.2369,0.4462,NO
0.4263,0.9648,YES
0.1151,0.3011,NO
0.0905,0.11599999999999999,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,0.5962,YES
0.1542,1.0,YES
0.094,0.2784,NO
0.0554,0.1327,NO
0.2037,1.0,YES
0.1971,0.3405,NO
0.1126,1.0,YES
0.1418,0.415,NO
0.2488,0.3575,NO
0.2731,0.3569,NO
0.2523,0.3575,NO
0.1698,0.1881,NO
0.2266,1.0,YES
0.1648,0.17,NO
0.2745,1.0,YES
0.1508,0.304,NO
0.2653,1.0,YES
0.1206,0.3369,NO
0.1613,0.462,NO
0.1611,0.4471,NO
0.1018,0.415,NO
0.152,0.5820000000000001,YES
0.1186,0.4444,NO
0.1207,0.4367,YES
0.1201,0.3011,NO
0.10300000000000001,0.11599999999999999,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,0.6459,YES
0.2593,1.0,YES
0.0981,0.2231,NO
0.0792,0.1327,NO
0.2917,1.0,YES
0.1836,0.3268,NO
0.3039,1.0,YES
0.1342,0.3984,NO
0.1448,0.3031,NO
0.1036,0.3522,NO
0.0702,0.1612,NO
0.1825,0.1567,NO
0.2937,0.8013,YES
0.1772,0.1337,NO
0.5728,1.0,YES
0.0892,0.304,NO
0.4594,1.0,YES
0.1677,0.3369,NO
0.1461,0.462,NO
0.2985,0.3583,NO
0.1348,0.3984,NO
0.2479,0.5820000000000001,YES
0.2298,0.4444,NO
0.2345,0.4937,YES
0.08900000000000001,0.3471,NO
0.0394,0.1122,NO
0.1381,0.2636,NO
0.2108,0.0924,NO
0.0676,0.0386,NO
0.0957,0.3322,NO
0.0963,0.4356,NO
0.0435,0.1364,NO
0.2592,0.6011,NO
0.1291,0.2736,NO
0.0785,0.3096,NO
0.1052,0.2363,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.1943,NO
0.0711,0.386,NO
0.0797,0.1756,NO
0.0531,0.1247,NO
0.1551,0.2378,NO
0.077,0.0571,NO
0.0463,0.2363,NO
0.0745,0.3778,NO
0.1014,0.3189,NO
0.0541,0.2363,NO
0.1685,0.1825,NO
0.0541,0.1636,NO
0.2105,0.4702,NO
0.1239,0.6856,YES
0.289,0.2797,YES
0.2752,0.21600000000000003,NO
0.1653,0.1989,NO
0.0814,0.1112,NO
0.0623,0.1989,NO
0.32899999999999996,0.6856,YES
0.1249,0.2171,YES
0.0968,0.1989,NO
0.1519,0.1083,NO
0.0533,0.1989,NO
0.1784,0.1017,NO
0.1661,0.2437,NO
0.1504,0.1848,NO
0.1562,0.2437,NO
0.3075,0.6856,YES
0.0597,0.0983,NO
0.1815,0.2881,YES
0.0336,0.1989,NO
0.3735,0.6856,YES
0.0877,0.1989,NO
0.1163,0.1206,NO
0.0418,0.1569,NO
0.1354,0.1149,NO
0.0948,0.1017,NO
0.1407,0.16699999999999998,NO
0.0821,0.1206,NO
0.0894,0.1146,NO
0.0416,0.3229,NO
0.0131,0.11599999999999999,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.2784,NO
0.0139,0.1327,NO
0.1999,1.0,YES
0.1109,0.1255,NO
0.1389,1.0,YES
0.0996,0.1809,NO
0.1977,0.3031,NO
0.1726,0.3569,NO
0.1805,0.1762,NO
0.0204,0.1567,NO
0.2123,1.0,YES
0.0198,0.1669,NO
0.3536,1.0,YES
0.1039,0.304,NO
0.2827,1.0,YES
0.0426,0.3369,NO
0.0387,0.462,NO
0.1228,0.4471,NO
0.0373,0.2229,NO
0.1359,0.5820000000000001,YES
0.0808,0.4444,NO
0.1119,0.4367,YES
0.3458,0.9589,YES
0.0264,0.1148,YES
0.3473,0.2276,NO
0.1555,0.2044,NO
0.0906,0.1473,NO
0.107,0.295,NO
0.226,1.0,YES
0.4184,0.7333,YES
0.1111,0.1841,NO
0.1017,0.1611,NO
0.09699999999999999,0.295,NO
0.1058,0.2321,NO
0.1741,0.3062,NO
0.1373,0.3144,NO
0.132,0.19,NO
0.1138,0.7969,YES
0.0766,0.0971,NO
0.3242,0.8716,YES
0.0297,0.1462,NO
0.3407,0.568,YES
0.0387,0.1152,NO
0.0621,0.2321,NO
0.076,0.1677,NO
0.1266,0.2321,NO
0.0726,0.2321,NO
0.192,0.295,NO
0.1128,0.2011,NO
0.0813,0.1288,NO
0.1238,0.3071,NO
0.0659,0.0713,NO
0.0991,0.5722,NO
0.2168,0.5644,NO
0.0941,0.2813,NO
0.1226,0.6333,NO
0.0797,0.2425,NO
0.0869,0.1779,NO
0.1921,0.2269,NO
0.2119,0.9462,YES
0.0845,0.2269,NO
0.1963,0.5249,YES
0.24100000000000002,0.0968,NO
0.263,0.35200000000000004,NO
0.2504,0.0566,NO
0.1414,0.1596,NO
0.0983,0.3984,NO
0.1658,0.2114,NO
0.1333,0.3844,NO
0.2072,0.1378,NO
0.1519,0.2269,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,0.8236,YES
0.1927,1.0,YES
0.1378,0.2502,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2193,NO
0.3612,0.7726,YES
0.0488,0.1165,YES
0.2823,0.2332,NO
0.1584,0.2061,NO
0.065,0.1756,NO
0.0678,0.0975,NO
0.1652,0.8165,YES
0.4499,0.5909,YES
0.0947,0.1008,NO
0.1079,0.0626,NO
0.0645,0.1028,NO
0.1095,0.0593,NO
0.1665,0.2289,NO
0.1472,0.2534,NO
0.1463,0.2289,NO
0.1261,0.8165,YES
0.0528,0.1756,NO
0.3791,0.7382,YES
0.0329,0.2061,NO
0.3577,0.4767,YES
0.062,0.1624,NO
0.0477,0.1128,NO
0.0457,0.1718,NO
0.1274,0.0929,NO
0.0681,0.0593,NO
0.1427,0.1862,NO
0.0804,0.1408,NO
0.0769,0.1076,NO
0.1422,0.3446,NO
0.0613,0.1196,NO
0.1484,0.2888,NO
0.1778,0.5644,NO
0.1025,0.2698,NO
0.1545,0.414,NO
0.1529,0.3765,NO
0.1098,0.2553,NO
0.1753,0.2888,NO
0.1807,0.9462,YES
0.134,0.414,NO
0.2818,0.6992,YES
0.2438,0.1181,NO
0.2385,0.35200000000000004,NO
0.2176,0.0754,NO
0.0807,0.3765,NO
0.0972,0.2698,NO
0.0862,0.3404,NO
0.0815,0.2888,NO
0.2286,0.2932,NO
0.0804,0.2888,NO
0.0972,0.83,YES
0.105,1.0,YES
0.1237,0.6992,YES
0.2731,1.0,YES
0.1937,0.414,NO
0.1151,1.0,YES
0.1052,0.2676,NO
