DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_72,Associated
0.1404,0.6191,YES
0.3348,1.0,YES
0.2937,1.0,YES
0.14300000000000002,0.5022,YES
0.0826,0.3189,NO
0.013000000000000001,0.1212,NO
0.2103,0.6191,YES
0.1395,0.1874,NO
0.1325,0.4131,YES
0.1443,0.1787,NO
0.2165,0.20800000000000002,NO
0.1934,0.2644,NO
0.1934,0.1062,NO
0.0572,0.1729,NO
0.2318,1.0,YES
0.0556,0.1669,NO
0.3609,1.0,YES
0.1417,0.1882,NO
0.255,1.0,YES
0.0522,0.1371,NO
0.0677,0.2793,NO
0.1439,0.3056,NO
0.0494,0.1856,NO
0.1715,0.6191,YES
0.0964,0.254,NO
0.1343,0.6191,YES
0.1544,0.2707,NO
0.0732,0.111,NO
0.1975,0.4052,NO
0.2582,0.5352,NO
0.1977,0.2939,NO
0.1701,0.4052,NO
0.1684,0.3089,NO
0.1225,0.1187,NO
0.1458,0.4753,NO
0.4028,1.0,YES
0.1577,0.21100000000000002,NO
0.2904,0.6779,YES
0.1987,0.3166,NO
0.1756,0.3375,NO
0.1689,0.3166,NO
0.054000000000000006,0.272,NO
0.1469,0.3413,NO
0.0547,0.1462,NO
0.1082,0.3844,NO
0.2019,0.272,NO
0.1293,0.2221,NO
0.3897,0.9481,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.3029,NO
0.1753,0.9187,YES
0.0979,0.3251,NO
0.0985,0.27,NO
0.0774,0.0684,NO
0.1069,0.5253,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.5022,YES
0.0885,0.3189,NO
0.0604,0.11800000000000001,NO
0.2068,0.5253,YES
0.2598,0.159,NO
0.106,0.4131,YES
0.1459,0.1729,NO
0.2252,0.3335,NO
0.2571,0.3335,NO
0.2375,0.3335,NO
0.1453,0.1729,NO
0.2245,1.0,YES
0.141,0.174,NO
0.2623,1.0,YES
0.142,0.174,NO
0.2555,1.0,YES
0.2049,0.1371,NO
0.2206,0.2793,NO
0.2228,0.1868,NO
0.1032,0.1856,NO
0.1461,0.5253,YES
0.1116,0.254,NO
0.1326,0.5253,YES
0.1415,0.2947,NO
0.0745,0.1493,NO
0.2381,0.42700000000000005,NO
0.19,0.4029,NO
0.1547,0.3069,NO
0.1997,0.4218,NO
0.1653,0.2831,NO
0.1536,0.1104,NO
0.1999,0.42700000000000005,NO
0.1989,0.8204,YES
0.2045,0.2887,NO
0.2447,1.0,YES
0.2519,0.4316,NO
0.2036,0.4316,NO
0.2033,0.4316,NO
0.0533,0.2816,NO
0.105,0.42700000000000005,NO
0.055999999999999994,0.0814,NO
0.1113,0.2577,NO
0.2256,0.2816,NO
0.0989,0.2418,NO
0.1879,0.6851,YES
0.1445,1.0,YES
0.1901,0.7587,YES
0.3108,0.5193,YES
0.2405,0.42700000000000005,NO
0.1657,1.0,YES
0.1331,0.42700000000000005,NO
0.0949,0.2947,NO
0.1339,0.1374,NO
0.22399999999999998,0.3745,NO
0.1967,0.5644,NO
0.1436,0.4156,NO
0.2079,0.3855,NO
0.1339,0.3258,NO
0.0967,0.1016,NO
0.2198,0.3855,NO
0.3428,0.9462,YES
0.2344,0.2655,NO
0.1736,0.9199,YES
0.1331,0.2522,NO
0.0735,0.3673,NO
0.0647,0.1069,NO
0.204,0.1944,NO
0.1327,0.36,NO
0.1655,0.1542,NO
0.31,0.3308,NO
0.1309,0.1871,NO
0.2819,0.253,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,0.7214,YES
0.1783,0.7214,YES
0.193,0.2696,NO
0.2673,1.0,YES
0.1726,0.3855,NO
0.1439,0.2944,NO
0.0769,0.0994,NO
0.1953,0.4809,NO
0.2342,0.5644,NO
0.2047,0.31,NO
0.1823,0.3821,NO
0.1684,0.3258,NO
0.1204,0.2252,NO
0.1751,0.4809,NO
0.3579,1.0,YES
0.1828,0.21600000000000003,NO
0.2083,0.6371,YES
0.2252,0.3649,NO
0.2041,0.3649,NO
0.2007,0.3649,NO
0.0498,0.307,NO
0.1415,0.4809,NO
0.0515,0.2676,NO
0.1207,0.3844,NO
0.1912,0.307,NO
0.14,0.2184,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.4809,NO
0.2003,0.8232,YES
0.1168,0.4809,NO
0.0727,0.2156,NO
0.0714,0.1106,NO
0.10800000000000001,0.1616,NO
0.2886,0.5348,NO
0.1427,0.2937,NO
0.0855,0.2565,NO
0.0605,0.3087,NO
0.0532,0.1473,NO
0.1421,0.2254,NO
0.4397,0.8966,YES
0.0607,0.2138,NO
0.2347,0.7406,YES
0.2118,0.239,NO
0.2048,0.2687,NO
0.2045,0.0752,NO
0.0849,0.1712,NO
0.1035,0.3847,NO
0.0824,0.2173,NO
0.0975,0.3847,NO
0.1702,0.2173,NO
0.1518,0.3847,NO
0.3372,0.9475,YES
0.3303,0.9475,YES
0.314,0.6127,YES
0.1257,0.4743,YES
0.1375,0.172,NO
0.1128,0.7316,YES
0.099,0.1616,NO
0.1069,0.3133,NO
0.0451,0.1504,NO
0.5095,1.0,YES
0.1431,0.6407,YES
0.1227,0.5589,YES
0.2847,1.0,YES
0.2237,0.3016,NO
0.1065,0.1861,NO
0.3266,1.0,YES
0.0974,0.5358,NO
0.3289,0.6707,YES
0.1059,0.1436,NO
0.2131,0.534,NO
0.1496,0.3885,NO
0.1474,0.3885,NO
0.0902,0.2538,NO
0.0993,1.0,YES
0.0875,0.2212,NO
0.2369,0.6036,YES
0.2129,0.304,NO
0.1321,0.4542,YES
0.1271,0.2703,NO
0.08,0.5358,NO
0.3025,0.5358,NO
0.12,0.5358,NO
0.3399,1.0,YES
0.2516,0.4155,NO
0.2081,1.0,YES
0.1799,0.1727,NO
0.1547,0.1531,NO
0.3595,1.0,YES
0.2156,0.2764,NO
0.1535,0.6395,NO
0.4159,0.8451,YES
0.1827,0.264,NO
0.1097,0.083,NO
0.5448,0.9051,YES
0.191,0.4965,NO
0.4381,0.606,YES
0.1528,0.1121,NO
0.3264,0.4413,NO
0.3203,0.4456,NO
0.2648,0.3567,NO
0.171,0.1965,NO
0.21899999999999997,0.4013,NO
0.1398,0.1902,NO
0.3673,0.509,NO
0.1451,0.0941,NO
0.2637,0.3894,NO
0.1991,0.256,NO
0.1784,0.4965,NO
0.3767,0.4965,NO
0.1917,0.4965,NO
0.3794,0.7090000000000001,YES
0.3359,0.5562,NO
0.2874,1.0,YES
0.0798,0.27,NO
0.0364,0.0819,NO
0.2475,0.6693,YES
0.2794,0.6066,YES
0.2232,1.0,YES
0.2213,0.583,YES
0.1233,0.1982,NO
0.0474,0.0835,NO
0.2799,0.6693,YES
0.2328,0.5755,NO
0.2608,0.4131,YES
0.1095,0.5486,NO
0.2365,0.3536,NO
0.2061,0.3193,NO
0.2048,0.4308,NO
0.0456,0.1729,NO
0.1795,1.0,YES
0.0442,0.1669,NO
0.27,1.0,YES
0.1224,0.2035,NO
0.1913,1.0,YES
0.2397,0.6083,NO
0.2111,0.6083,NO
0.2935,0.4162,NO
0.1155,0.2658,NO
0.243,0.6693,YES
0.1959,0.5117,NO
0.198,0.6693,YES
0.1636,0.3133,NO
0.1646,0.1287,NO
0.3881,1.0,YES
0.1762,0.2856,NO
0.1649,0.5554,NO
0.4197,0.8554,YES
0.1681,0.2579,NO
0.153,0.1358,NO
0.4738,1.0,YES
0.159,0.3096,NO
0.493,0.6429,YES
0.1456,0.3773,NO
0.2244,0.534,NO
0.1542,0.2898,NO
0.1277,0.2898,NO
0.1775,0.1895,NO
0.2106,0.3273,NO
0.1654,0.1834,NO
0.3557,0.4421,NO
0.0902,0.13,NO
0.2663,0.3382,NO
0.2218,0.2585,NO
0.1764,0.3773,NO
0.3901,0.2863,NO
0.21600000000000003,0.207,NO
0.402,0.6838,YES
0.3584,0.2777,NO
0.3239,1.0,YES
0.0467,0.3011,NO
0.0184,0.11599999999999999,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6382,YES
0.0389,0.2651,NO
0.0098,0.0842,NO
0.1204,1.0,YES
0.1152,0.3027,NO
0.0434,0.4491,YES
0.0994,0.153,NO
0.171,0.3031,NO
0.1733,0.2728,NO
0.1785,0.3002,NO
0.0632,0.1729,NO
0.1652,1.0,YES
0.0614,0.1669,NO
0.1533,1.0,YES
0.1347,0.304,NO
0.1212,1.0,YES
0.015,0.1048,NO
0.0714,0.2793,NO
0.0698,0.3056,NO
0.035,0.1856,NO
0.0672,1.0,YES
0.0378,0.2509,NO
0.0637,1.0,YES
0.3024,0.9153,YES
0.0482,0.408,YES
0.3634,0.2437,NO
0.1548,0.2576,NO
0.1459,0.1236,NO
0.1506,0.2103,NO
0.2394,1.0,YES
0.3693,0.6779999999999999,YES
0.1404,0.2437,NO
0.0758,0.1949,NO
0.1517,0.141,NO
0.067,0.16699999999999998,NO
0.2131,0.1103,NO
0.16,0.3082,NO
0.1446,0.0509,NO
0.0844,1.0,YES
0.095,0.0891,NO
0.2419,1.0,YES
0.026000000000000002,0.0978,NO
0.2985,1.0,YES
0.0377,0.085,NO
0.102,0.1769,NO
0.0927,0.2104,NO
0.1259,0.1522,NO
0.1193,0.1458,NO
0.2177,0.2437,NO
0.15,0.2808,NO
0.0996,0.2219,NO
0.0839,0.3011,NO
0.0672,0.1352,NO
0.3068,1.0,YES
0.1154,0.6407,YES
0.0802,0.5589,YES
0.3166,1.0,YES
0.0868,0.4093,NO
0.0677,0.1287,NO
0.5456,1.0,YES
0.0938,0.3027,NO
0.3771,0.6027,YES
0.0765,0.3004,NO
0.3042,0.5037,NO
0.1867,0.5037,NO
0.2024,0.5037,NO
0.084,0.2771,NO
0.1127,1.0,YES
0.0773,0.2682,NO
0.3002,0.6036,YES
0.0821,0.304,NO
0.1969,0.4542,YES
0.1353,0.2213,NO
0.0942,0.3547,NO
0.3023,0.3669,NO
0.1177,0.2244,NO
0.2966,1.0,YES
0.2621,0.4918,NO
0.3631,1.0,YES
0.1178,0.3133,NO
0.0474,0.079,NO
0.4277,1.0,YES
0.2214,0.4091,YES
0.2007,0.3568,YES
0.2467,1.0,YES
0.2192,0.3069,NO
0.1165,0.1358,NO
0.3035,1.0,YES
0.1886,0.5579999999999999,NO
0.2922,0.6429,YES
0.1088,0.3769,NO
0.2277,0.534,NO
0.1763,0.3058,NO
0.1744,0.3247,NO
0.0948,0.1911,NO
0.152,0.6385,YES
0.0882,0.1767,NO
0.2267,0.4064,YES
0.1968,0.1941,NO
0.1574,0.4064,YES
0.2134,0.4825,NO
0.1846,0.5579999999999999,NO
0.3004,0.5579999999999999,NO
0.1322,0.5579999999999999,NO
0.3039,0.7476,YES
0.2341,0.4327,NO
0.2137,1.0,YES
0.1342,0.1906,NO
0.1099,0.1531,NO
0.526,1.0,YES
0.1623,0.2882,YES
0.1996,0.5239,YES
0.3297,1.0,YES
0.22699999999999998,0.4093,NO
0.1622,0.1287,NO
0.3372,1.0,YES
0.1102,0.5289,NO
0.3901,0.6707,YES
0.1022,0.4318,NO
0.1483,0.4524,NO
0.0862,0.474,NO
0.0629,0.2127,NO
0.2034,0.2771,NO
0.1682,0.4498,YES
0.1975,0.2682,NO
0.3422,0.5522,YES
0.1773,0.1494,NO
0.2514,0.3831,YES
0.1754,0.2958,NO
0.1301,0.5289,NO
0.3619,0.5289,NO
0.1715,0.5289,NO
0.3452,1.0,YES
0.3259,0.5562,NO
0.258,1.0,YES
0.0709,0.3011,NO
0.0732,0.1531,NO
0.3094,1.0,YES
0.1091,0.6407,YES
0.0665,0.5589,YES
0.2941,1.0,YES
0.0664,0.3479,NO
0.0556,0.1263,NO
0.5229,1.0,YES
0.1003,0.4462,NO
0.3604,0.6707,YES
0.08800000000000001,0.2806,NO
0.2859,0.4969,NO
0.1263,0.4456,NO
0.1497,0.3489,NO
0.1047,0.2771,NO
0.1031,1.0,YES
0.1016,0.2682,NO
0.3066,0.6036,YES
0.0639,0.304,NO
0.2147,0.4542,YES
0.1277,0.256,NO
0.0813,0.4462,NO
0.3135,0.4462,NO
0.1095,0.4462,NO
0.302,1.0,YES
0.2369,0.5562,NO
0.4263,1.0,YES
0.1151,0.3011,NO
0.0905,0.11599999999999999,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6382,YES
0.094,0.2651,NO
0.0554,0.0727,NO
0.2037,1.0,YES
0.1971,0.3027,NO
0.1126,0.4491,YES
0.1418,0.2093,NO
0.2488,0.3575,NO
0.2731,0.3575,NO
0.2523,0.3575,NO
0.1698,0.1995,NO
0.2266,1.0,YES
0.1648,0.1669,NO
0.2745,1.0,YES
0.1508,0.304,NO
0.2653,1.0,YES
0.1206,0.2377,NO
0.1613,0.2793,NO
0.1611,0.3056,NO
0.1018,0.1856,NO
0.152,1.0,YES
0.1186,0.3519,NO
0.1207,1.0,YES
0.1201,0.3011,NO
0.10300000000000001,0.11599999999999999,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,0.8013,YES
0.2593,0.6382,YES
0.0981,0.3189,NO
0.0792,0.1037,NO
0.2917,1.0,YES
0.1836,0.3268,NO
0.3039,0.4491,YES
0.1342,0.3984,NO
0.1448,0.3031,NO
0.1036,0.2644,NO
0.0702,0.1716,NO
0.1825,0.1414,NO
0.2937,1.0,YES
0.1772,0.154,NO
0.5728,1.0,YES
0.0892,0.304,NO
0.4594,1.0,YES
0.1677,0.2729,NO
0.1461,0.3984,NO
0.2985,0.3056,NO
0.1348,0.1487,NO
0.2479,1.0,YES
0.2298,0.254,NO
0.2345,1.0,YES
0.08900000000000001,0.4042,NO
0.0394,0.19,NO
0.1381,0.301,NO
0.2108,0.3949,NO
0.0676,0.2507,NO
0.0957,0.2555,NO
0.0963,0.1963,NO
0.0435,0.1439,NO
0.2592,0.6384,NO
0.1291,0.2736,NO
0.0785,0.3096,NO
0.1052,0.1406,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.1963,NO
0.0711,0.2439,NO
0.0797,0.1711,NO
0.0531,0.2564,NO
0.1551,0.2378,NO
0.077,0.2437,NO
0.0463,0.1636,NO
0.0745,0.2463,NO
0.1014,0.3189,NO
0.0541,0.1227,NO
0.1685,0.3647,NO
0.0541,0.3398,NO
0.2105,0.4702,NO
0.1239,0.2917,YES
0.289,0.2797,YES
0.2752,0.1989,NO
0.1653,0.1766,NO
0.0814,0.1112,NO
0.0623,0.1269,NO
0.32899999999999996,0.519,YES
0.1249,0.2171,YES
0.0968,0.1989,NO
0.1519,0.1389,NO
0.0533,0.0893,NO
0.1784,0.1017,NO
0.1661,0.0603,NO
0.1504,0.0982,NO
0.1562,0.0341,NO
0.3075,0.6856,YES
0.0597,0.1989,NO
0.1815,0.3186,YES
0.0336,0.1921,NO
0.3735,0.6856,YES
0.0877,0.1921,NO
0.1163,0.1468,NO
0.0418,0.1468,NO
0.1354,0.1206,NO
0.0948,0.1206,NO
0.1407,0.1989,NO
0.0821,0.0935,NO
0.0894,0.1989,NO
0.0416,0.3011,NO
0.0131,0.11599999999999999,NO
0.1203,1.0,YES
0.2886,0.7669,YES
0.2879,1.0,YES
0.1294,0.6382,YES
0.0498,0.2294,NO
0.0139,0.1081,NO
0.1999,1.0,YES
0.1109,0.3027,NO
0.1389,0.4491,YES
0.0996,0.15,NO
0.1977,0.3031,NO
0.1726,0.2644,NO
0.1805,0.3565,NO
0.0204,0.1729,NO
0.2123,1.0,YES
0.0198,0.1669,NO
0.3536,1.0,YES
0.1039,0.304,NO
0.2827,1.0,YES
0.0426,0.1245,NO
0.0387,0.2793,NO
0.1228,0.2467,NO
0.0373,0.2467,NO
0.1359,1.0,YES
0.0808,0.21,NO
0.1119,1.0,YES
0.3458,0.9589,YES
0.0264,0.1148,YES
0.3473,0.275,NO
0.1555,0.1836,NO
0.0906,0.1537,NO
0.107,0.2387,NO
0.226,1.0,YES
0.4184,0.7333,YES
0.1111,0.275,NO
0.1017,0.1725,NO
0.09699999999999999,0.1276,NO
0.1058,0.0947,NO
0.1741,0.2938,NO
0.1373,0.3144,NO
0.132,0.2938,NO
0.1138,1.0,YES
0.0766,0.275,NO
0.3242,0.8716,YES
0.0297,0.166,NO
0.3407,1.0,YES
0.0387,0.151,NO
0.0621,0.1823,NO
0.076,0.2456,NO
0.1266,0.1179,NO
0.0726,0.1087,NO
0.192,0.275,NO
0.1128,0.1778,NO
0.0813,0.275,NO
0.1238,0.2363,NO
0.0659,0.0731,NO
0.0991,0.1923,NO
0.2168,0.3822,NO
0.0941,0.2813,NO
0.1226,0.1875,NO
0.0797,0.2582,NO
0.0869,0.175,NO
0.1921,0.4753,NO
0.2119,1.0,YES
0.0845,0.1089,NO
0.1963,0.3773,YES
0.24100000000000002,0.3104,NO
0.263,0.2688,NO
0.2504,0.3627,NO
0.1414,0.1207,NO
0.0983,0.1971,NO
0.1658,0.2582,NO
0.1333,0.3844,NO
0.2072,0.2582,NO
0.1519,0.1971,NO
0.1227,0.5044,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1923,NO
0.09699999999999999,0.7756,YES
0.11900000000000001,0.3251,NO
0.3612,0.9589,YES
0.0488,0.408,YES
0.2823,0.1803,NO
0.1584,0.2576,NO
0.065,0.1473,NO
0.0678,0.2387,NO
0.1652,1.0,YES
0.4499,0.7333,YES
0.0947,0.1803,NO
0.1079,0.1453,NO
0.0645,0.1276,NO
0.1095,0.1199,NO
0.1665,0.1922,NO
0.1472,0.3144,NO
0.1463,0.2341,NO
0.1261,1.0,YES
0.0528,0.1756,NO
0.3791,1.0,YES
0.0329,0.128,NO
0.3577,1.0,YES
0.062,0.1756,NO
0.0477,0.1769,NO
0.0457,0.2456,NO
0.1274,0.1522,NO
0.0681,0.1128,NO
0.1427,0.228,NO
0.0804,0.2015,NO
0.0769,0.1469,NO
0.1422,0.3446,NO
0.0613,0.1196,NO
0.1484,0.2888,NO
0.1778,0.3822,NO
0.1025,0.2813,NO
0.1545,0.2261,NO
0.1529,0.3765,NO
0.1098,0.2553,NO
0.1753,0.4753,NO
0.1807,1.0,YES
0.134,0.1622,NO
0.2818,0.4159,YES
0.2438,0.3104,NO
0.2385,0.2669,NO
0.2176,0.3601,NO
0.0807,0.2932,NO
0.0972,0.2888,NO
0.0862,0.3765,NO
0.0815,0.3844,NO
0.2286,0.3765,NO
0.0804,0.16899999999999998,NO
0.0972,0.5044,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2888,NO
0.1151,0.7756,YES
0.1052,0.3251,NO
