DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_46,Associated
0.0387,0.1462,NO
0.0621,0.2321,NO
0.076,0.2321,NO
0.1266,0.1823,NO
0.0726,0.2321,NO
0.192,0.275,NO
0.1128,0.1823,NO
0.0813,0.1554,NO
0.1238,0.2425,NO
0.0659,0.2425,NO
0.0991,0.2269,NO
0.2168,0.5644,NO
0.0941,0.31,NO
0.1226,0.2269,NO
0.0797,0.2425,NO
0.0869,0.2425,NO
0.1921,0.2269,NO
0.2119,1.0,YES
0.0845,0.2193,NO
0.1963,1.0,YES
0.24100000000000002,0.1178,NO
0.263,0.35200000000000004,NO
0.2504,0.0183,NO
0.1414,0.2425,NO
0.0983,0.36,NO
0.1658,0.2425,NO
0.1333,0.2102,NO
0.2072,0.1378,NO
0.1519,0.3078,NO
0.1227,0.83,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2269,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2193,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.3151,NO
0.1584,0.2576,NO
0.065,0.1756,NO
0.0678,0.2067,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.2067,NO
0.1079,0.1616,NO
0.0645,0.1803,NO
0.1095,0.1388,NO
0.1665,0.1922,NO
0.1472,0.3413,NO
0.1463,0.2341,NO
0.1261,1.0,YES
0.0528,0.2278,NO
0.3791,1.0,YES
0.0329,0.1756,NO
0.3577,0.5838,YES
0.062,0.1607,NO
0.0477,0.1769,NO
0.0457,0.2456,NO
0.1274,0.1388,NO
0.0681,0.1388,NO
0.1427,0.2673,NO
0.0804,0.2142,NO
0.0769,0.1803,NO
0.1422,0.3496,NO
0.0613,0.3765,NO
0.1484,0.2888,NO
0.1778,0.5644,NO
0.1025,0.31,NO
0.1545,0.2888,NO
0.1529,0.3056,NO
0.1098,0.3765,NO
0.1753,0.4753,NO
0.1807,1.0,YES
0.134,0.2887,NO
0.2818,1.0,YES
0.2438,0.3104,NO
0.2385,0.3824,NO
0.2176,0.3705,NO
0.0807,0.3765,NO
0.0972,0.4327,NO
0.0862,0.3404,NO
0.0815,0.3844,NO
0.2286,0.2198,NO
0.0804,0.3438,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4758,NO
0.1151,1.0,YES
0.1052,0.2676,NO
