DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_LSA_90,Associated
0.1577,0.1428,NO
0.2904,1.0,YES
0.1987,0.1123,NO
0.1756,0.1834,NO
0.1689,0.047,NO
0.054000000000000006,0.1926,NO
0.1469,0.20600000000000002,NO
0.0547,0.1694,NO
0.1082,0.1059,NO
0.2019,0.1926,NO
0.1293,0.1498,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.1526,NO
0.1753,1.0,YES
0.0979,0.1576,NO
0.0985,0.0846,NO
0.0774,0.0635,NO
0.1069,0.2378,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,1.0,YES
0.0885,0.1661,NO
0.0604,0.0846,NO
0.2068,0.2465,YES
0.2598,0.1475,NO
0.106,1.0,YES
0.1459,0.2548,NO
0.2252,0.1477,NO
0.2571,0.1928,NO
0.2375,0.1815,NO
0.1453,0.0846,NO
0.2245,1.0,YES
0.141,0.0864,NO
0.2623,1.0,YES
0.142,0.1481,NO
0.2555,1.0,YES
0.2049,0.1629,NO
0.2206,0.2548,NO
0.2228,0.2548,NO
0.1032,0.1116,NO
0.1461,0.2732,YES
0.1116,0.2548,NO
0.1326,1.0,YES
0.1415,0.1809,NO
0.0745,0.0785,NO
0.2381,0.1934,NO
0.19,0.2061,NO
0.1547,0.1494,NO
0.1997,0.1924,NO
0.1653,0.1809,NO
0.1536,0.1809,NO
0.1999,0.2199,NO
0.1989,1.0,YES
0.2045,0.2199,NO
0.2447,1.0,YES
0.2519,0.1123,NO
0.2036,0.1834,NO
0.2033,0.0239,NO
0.0533,0.1809,NO
0.105,0.20600000000000002,NO
0.055999999999999994,0.1809,NO
0.1113,0.0481,NO
0.2256,0.1809,NO
0.0989,0.1201,NO
0.1879,1.0,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.1526,NO
0.1657,1.0,YES
0.1331,0.1934,NO
0.0949,0.1553,NO
0.1339,0.1197,NO
0.22399999999999998,0.2188,NO
0.1967,0.2653,NO
0.1436,0.2338,NO
0.2079,0.2213,NO
0.1339,0.1387,NO
0.0967,0.0797,NO
0.2198,0.1892,NO
0.3428,1.0,YES
0.2344,0.1892,NO
0.1736,1.0,YES
0.1331,0.1123,NO
0.0735,0.1697,NO
0.0647,0.047,NO
0.204,0.159,NO
0.1327,0.2338,NO
0.1655,0.1544,NO
0.31,0.1059,NO
0.1309,0.0858,NO
0.2819,0.2338,NO
0.4042,0.3865,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,0.3865,YES
0.193,0.1892,NO
0.2673,1.0,YES
0.1726,0.2213,NO
0.1439,0.1686,NO
0.0769,0.1479,NO
0.1953,0.1743,NO
0.2342,0.2653,NO
0.2047,0.1508,NO
0.1823,0.1743,NO
0.1684,0.1579,NO
0.1204,0.1579,NO
0.1751,0.2171,NO
0.3579,1.0,YES
0.1828,0.2171,NO
0.2083,1.0,YES
0.2252,0.1123,NO
0.2041,0.2085,NO
0.2007,0.0607,NO
0.0498,0.1579,NO
0.1415,0.2174,NO
0.0515,0.0959,NO
0.1207,0.2174,NO
0.1912,0.1579,NO
0.14,0.2174,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.2171,NO
0.2003,1.0,YES
0.1168,0.2171,NO
0.0727,0.1553,NO
0.0714,0.1542,NO
0.10800000000000001,0.1377,NO
0.2886,0.2061,NO
0.1427,0.1494,NO
0.0855,0.1249,NO
0.0605,0.1387,NO
0.0532,0.1118,NO
0.1421,0.1277,NO
0.4397,1.0,YES
0.0607,0.1277,NO
0.2347,0.4994,YES
0.2118,0.1123,NO
0.2048,0.1871,NO
0.2045,0.0545,NO
0.0849,0.159,NO
0.1035,0.20600000000000002,NO
0.0824,0.1544,NO
0.0975,0.0529,NO
0.1702,0.1118,NO
0.1518,0.1201,NO
0.3372,0.3196,YES
0.3303,0.4994,YES
0.314,1.0,YES
0.1257,0.2631,YES
0.1375,0.1526,NO
0.1128,1.0,YES
0.099,0.1277,NO
0.1069,0.153,NO
0.0451,0.077,NO
0.5095,0.364,YES
0.1431,0.1524,YES
0.1227,0.1149,YES
0.2847,1.0,YES
0.2237,0.1955,NO
0.1065,0.153,NO
0.3266,1.0,YES
0.0974,0.1253,NO
0.3289,1.0,YES
0.1059,0.2938,NO
0.2131,0.2516,NO
0.1496,0.2246,NO
0.1474,0.1834,NO
0.0902,0.153,NO
0.0993,0.27899999999999997,YES
0.0875,0.153,NO
0.2369,0.27899999999999997,YES
0.2129,0.153,NO
0.1321,0.27899999999999997,YES
0.1271,0.2938,NO
0.08,0.2938,NO
0.3025,0.2938,NO
0.12,0.2938,NO
0.3399,0.3533,YES
0.2516,0.2714,NO
0.2081,1.0,YES
0.1799,0.0727,NO
0.1547,0.0383,NO
0.3595,0.47700000000000004,YES
0.2156,0.141,NO
0.1535,0.3456,NO
0.4159,0.47700000000000004,YES
0.1827,0.0727,NO
0.1097,0.0727,NO
0.5448,0.3917,YES
0.191,0.0896,NO
0.4381,0.47700000000000004,YES
0.1528,0.0422,NO
0.3264,0.1029,NO
0.3203,0.2875,NO
0.2648,0.0837,NO
0.171,0.0727,NO
0.21899999999999997,0.3456,NO
0.1398,0.0502,NO
0.3673,0.2276,NO
0.1451,0.0727,NO
0.2637,0.3456,NO
0.1991,0.0603,NO
0.1784,0.0595,NO
0.3767,0.1166,NO
0.1917,0.0456,NO
0.3794,0.3192,YES
0.3359,0.1248,NO
0.2874,0.3985,YES
0.0798,0.1533,NO
0.0364,0.0635,NO
0.2475,0.2378,YES
0.2794,1.0,YES
0.2232,0.3645,YES
0.2213,1.0,YES
0.1233,0.1661,NO
0.0474,0.1533,NO
0.2799,0.3333,YES
0.2328,0.3002,NO
0.2608,1.0,YES
0.1095,0.33,NO
0.2365,0.1477,NO
0.2061,0.2585,NO
0.2048,0.077,NO
0.0456,0.1533,NO
0.1795,1.0,YES
0.0442,0.07400000000000001,NO
0.27,1.0,YES
0.1224,0.1533,NO
0.1913,1.0,YES
0.2397,0.1629,NO
0.2111,0.33,NO
0.2935,0.33,NO
0.1155,0.1116,NO
0.243,0.2732,YES
0.1959,0.33,NO
0.198,1.0,YES
0.1636,0.0633,NO
0.1646,0.0289,NO
0.3881,1.0,YES
0.1762,0.0522,NO
0.1649,0.0477,NO
0.4197,0.3599,YES
0.1681,0.147,NO
0.153,0.0302,NO
0.4738,0.4155,YES
0.159,0.0632,NO
0.493,0.4155,YES
0.1456,0.2848,NO
0.2244,0.1045,NO
0.1542,0.1549,NO
0.1277,0.0887,NO
0.1775,0.0642,NO
0.2106,0.096,NO
0.1654,0.0263,NO
0.3557,0.0909,NO
0.0902,0.0302,NO
0.2663,0.0661,NO
0.2218,0.2848,NO
0.1764,0.2848,NO
0.3901,0.2848,NO
0.21600000000000003,0.2848,NO
0.402,0.2553,YES
0.3584,0.1026,NO
0.3239,1.0,YES
0.0467,0.0855,NO
0.0184,0.0475,NO
0.0544,0.1179,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.1484,YES
0.0389,0.0855,NO
0.0098,0.0855,NO
0.1204,0.2212,YES
0.1152,0.1296,NO
0.0434,0.1972,YES
0.0994,0.0756,NO
0.171,0.1252,NO
0.1733,0.1625,NO
0.1785,0.0906,NO
0.0632,0.0855,NO
0.1652,1.0,YES
0.0614,0.0864,NO
0.1533,1.0,YES
0.1347,0.0855,NO
0.1212,1.0,YES
0.015,0.1516,NO
0.0714,0.2044,NO
0.0698,0.2125,NO
0.035,0.0948,NO
0.0672,0.1864,YES
0.0378,0.1027,NO
0.0637,0.1548,YES
0.3024,1.0,YES
0.0482,0.1458,YES
0.3634,0.1415,NO
0.1548,0.11,NO
0.1459,0.0514,NO
0.1506,0.1955,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.1636,NO
0.0758,0.1665,NO
0.1517,0.1955,NO
0.067,0.149,NO
0.2131,0.092,NO
0.16,0.0819,NO
0.1446,0.2374,NO
0.0844,1.0,YES
0.095,0.1955,NO
0.2419,1.0,YES
0.026000000000000002,0.1955,NO
0.2985,1.0,YES
0.0377,0.1955,NO
0.102,0.149,NO
0.0927,0.149,NO
0.1259,0.1665,NO
0.1193,0.149,NO
0.2177,0.1636,NO
0.15,0.0913,NO
0.0996,0.1955,NO
0.0839,0.1523,NO
0.0672,0.077,NO
0.3068,0.475,YES
0.1154,0.2996,YES
0.0802,0.2628,YES
0.3166,1.0,YES
0.0868,0.1955,NO
0.0677,0.0724,NO
0.5456,1.0,YES
0.0938,0.1763,NO
0.3771,1.0,YES
0.0765,0.0719,NO
0.3042,0.2516,NO
0.1867,0.2778,NO
0.2024,0.1085,NO
0.084,0.0818,NO
0.1127,1.0,YES
0.0773,0.132,NO
0.3002,1.0,YES
0.0821,0.1499,NO
0.1969,1.0,YES
0.1353,0.1629,NO
0.0942,0.1709,NO
0.3023,0.2447,NO
0.1177,0.1165,NO
0.2966,1.0,YES
0.2621,0.2714,NO
0.3631,1.0,YES
0.1178,0.1931,NO
0.0474,0.1467,NO
0.4277,1.0,YES
0.2214,0.2292,YES
0.2007,0.1149,YES
0.2467,1.0,YES
0.2192,0.1955,NO
0.1165,0.1931,NO
0.3035,1.0,YES
0.1886,0.2145,NO
0.2922,1.0,YES
0.1088,0.0759,NO
0.2277,0.2516,NO
0.1763,0.2246,NO
0.1744,0.1085,NO
0.0948,0.1931,NO
0.152,0.3451,YES
0.0882,0.1931,NO
0.2267,0.3451,YES
0.1968,0.1931,NO
0.1574,0.3451,YES
0.2134,0.1196,NO
0.1846,0.1709,NO
0.3004,0.2493,NO
0.1322,0.1165,NO
0.3039,1.0,YES
0.2341,0.24100000000000002,NO
0.2137,1.0,YES
0.1342,0.1523,NO
0.1099,0.0635,NO
0.526,0.3512,YES
0.1623,0.2996,YES
0.1996,0.2628,YES
0.3297,1.0,YES
0.22699999999999998,0.1661,NO
0.1622,0.0724,NO
0.3372,1.0,YES
0.1102,0.2419,NO
0.3901,1.0,YES
0.1022,0.0719,NO
0.1483,0.2516,NO
0.0862,0.1848,NO
0.0629,0.1085,NO
0.2034,0.0818,NO
0.1682,1.0,YES
0.1975,0.0908,NO
0.3422,1.0,YES
0.1773,0.1499,NO
0.2514,1.0,YES
0.1754,0.1629,NO
0.1301,0.1017,NO
0.3619,0.2447,NO
0.1715,0.1165,NO
0.3452,1.0,YES
0.3259,0.2419,NO
0.258,1.0,YES
0.0709,0.1395,NO
0.0732,0.077,NO
0.3094,1.0,YES
0.1091,0.1105,YES
0.0665,0.2626,YES
0.2941,1.0,YES
0.0664,0.1955,NO
0.0556,0.0509,NO
0.5229,1.0,YES
0.1003,0.0598,NO
0.3604,1.0,YES
0.08800000000000001,0.0759,NO
0.2859,0.1235,NO
0.1263,0.2466,NO
0.1497,0.0807,NO
0.1047,0.0642,NO
0.1031,0.3077,YES
0.1016,0.0908,NO
0.3066,0.3077,YES
0.0639,0.1499,NO
0.2147,0.3077,YES
0.1277,0.1128,NO
0.0813,0.1709,NO
0.3135,0.2493,NO
0.1095,0.1123,NO
0.302,1.0,YES
0.2369,0.2326,NO
0.4263,1.0,YES
0.1151,0.1202,NO
0.0905,0.1259,NO
0.1028,0.1179,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.2475,YES
0.094,0.1202,NO
0.0554,0.1202,NO
0.2037,0.2212,YES
0.1971,0.20199999999999999,NO
0.1126,0.2475,YES
0.1418,0.145,NO
0.2488,0.1252,NO
0.2731,0.1303,NO
0.2523,0.2045,NO
0.1698,0.1259,NO
0.2266,1.0,YES
0.1648,0.0864,NO
0.2745,0.3695,YES
0.1508,0.1202,NO
0.2653,1.0,YES
0.1206,0.0558,NO
0.1613,0.2044,NO
0.1611,0.2125,NO
0.1018,0.0948,NO
0.152,0.1864,YES
0.1186,0.145,NO
0.1207,0.2475,YES
0.1201,0.0368,NO
0.10300000000000001,0.0704,NO
0.254,0.2425,YES
0.3285,1.0,YES
0.3624,0.4264,YES
0.2593,0.3313,YES
0.0981,0.055,NO
0.0792,0.0235,NO
0.2917,0.2418,YES
0.1836,0.1296,NO
0.3039,0.3313,YES
0.1342,0.0214,NO
0.1448,0.1252,NO
0.1036,0.0563,NO
0.0702,0.0906,NO
0.1825,0.0785,NO
0.2937,1.0,YES
0.1772,0.07400000000000001,NO
0.5728,1.0,YES
0.0892,0.0737,NO
0.4594,1.0,YES
0.1677,0.1516,NO
0.1461,0.2044,NO
0.2985,0.1488,NO
0.1348,0.0546,NO
0.2479,0.18600000000000003,YES
0.2298,0.0715,NO
0.2345,0.3313,YES
0.08900000000000001,0.0164,NO
0.0394,0.1196,NO
0.1381,0.147,NO
0.2108,0.1713,NO
0.0676,0.0953,NO
0.0957,0.1608,NO
0.0963,0.183,NO
0.0435,0.0279,NO
0.2592,0.1174,NO
0.1291,0.1138,NO
0.0785,0.1588,NO
0.1052,0.0891,NO
0.4225,0.3807,YES
0.3368,0.3842,YES
0.3938,1.0,YES
0.0766,0.1196,NO
0.0711,0.1713,NO
0.0797,0.075,NO
0.0531,0.1713,NO
0.1551,0.0455,NO
0.077,0.1713,NO
0.0463,0.0503,NO
0.0745,0.1554,NO
0.1014,0.0595,NO
0.0541,0.0416,NO
0.1685,0.1174,NO
0.0541,0.1187,NO
0.2105,0.1588,NO
0.1239,1.0,YES
0.289,0.3686,YES
0.2752,0.1415,NO
0.1653,0.115,NO
0.0814,0.057999999999999996,NO
0.0623,0.1256,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.0628,NO
0.1519,0.1565,NO
0.0533,0.1256,NO
0.1784,0.0996,NO
0.1661,0.092,NO
0.1504,0.0537,NO
0.1562,0.1557,NO
0.3075,1.0,YES
0.0597,0.1256,NO
0.1815,1.0,YES
0.0336,0.1256,NO
0.3735,1.0,YES
0.0877,0.1256,NO
0.1163,0.0433,NO
0.0418,0.1218,NO
0.1354,0.1565,NO
0.0948,0.0602,NO
0.1407,0.0343,NO
0.0821,0.0996,NO
0.0894,0.1256,NO
0.0416,0.0322,NO
0.0131,0.0475,NO
0.1203,0.0925,YES
0.2886,0.4092,YES
0.2879,1.0,YES
0.1294,0.3362,YES
0.0498,0.0866,NO
0.0139,0.0303,NO
0.1999,0.2212,YES
0.1109,0.1012,NO
0.1389,0.3362,YES
0.0996,0.1495,NO
0.1977,0.0797,NO
0.1726,0.2227,NO
0.1805,0.2043,NO
0.0204,0.07200000000000001,NO
0.2123,1.0,YES
0.0198,0.0864,NO
0.3536,0.4092,YES
0.1039,0.0498,NO
0.2827,1.0,YES
0.0426,0.1495,NO
0.0387,0.1495,NO
0.1228,0.2125,NO
0.0373,0.1495,NO
0.1359,0.1934,YES
0.0808,0.1012,NO
0.1119,0.3362,YES
0.3458,0.4242,YES
0.0264,0.1668,YES
0.3473,0.1083,NO
0.1555,0.1283,NO
0.0906,0.043,NO
0.107,0.1636,NO
0.226,0.4242,YES
0.4184,0.4242,YES
0.1111,0.1736,NO
0.1017,0.0479,NO
0.09699999999999999,0.1736,NO
0.1058,0.0275,NO
0.1741,0.0381,NO
0.1373,0.0278,NO
0.132,0.018000000000000002,NO
0.1138,0.4242,YES
0.0766,0.1636,NO
0.3242,0.4144,YES
0.0297,0.1636,NO
0.3407,0.4242,YES
0.0387,0.1636,NO
0.0621,0.0267,NO
0.076,0.0505,NO
0.1266,0.0479,NO
0.0726,0.0249,NO
0.192,0.1736,NO
0.1128,0.0479,NO
0.0813,0.1736,NO
0.1238,0.1686,NO
0.0659,0.0169,NO
0.0991,0.1358,NO
0.2168,0.2653,NO
0.0941,0.1508,NO
0.1226,0.1358,NO
0.0797,0.0422,NO
0.0869,0.0544,NO
0.1921,0.0967,NO
0.2119,0.4371,YES
0.0845,0.1358,NO
0.1963,1.0,YES
0.24100000000000002,0.0728,NO
0.263,0.2036,NO
0.2504,0.0593,NO
0.1414,0.0831,NO
0.0983,0.1733,NO
0.1658,0.0637,NO
0.1333,0.1059,NO
0.2072,0.0247,NO
0.1519,0.1498,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.0435,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1576,NO
0.3612,1.0,YES
0.0488,0.1689,YES
0.2823,0.1415,NO
0.1584,0.0902,NO
0.065,0.0391,NO
0.0678,0.1035,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1163,NO
0.1079,0.1269,NO
0.0645,0.1163,NO
0.1095,0.066,NO
0.1665,0.092,NO
0.1472,0.1406,NO
0.1463,0.1432,NO
0.1261,1.0,YES
0.0528,0.1292,NO
0.3791,1.0,YES
0.0329,0.0902,NO
0.3577,1.0,YES
0.062,0.0902,NO
0.0477,0.0272,NO
0.0457,0.1218,NO
0.1274,0.1269,NO
0.0681,0.0602,NO
0.1427,0.1163,NO
0.0804,0.0913,NO
0.0769,0.1163,NO
0.1422,0.1553,NO
0.0613,0.0785,NO
0.1484,0.1599,NO
0.1778,0.2061,NO
0.1025,0.1494,NO
0.1545,0.1705,NO
0.1529,0.1387,NO
0.1098,0.0623,NO
0.1753,0.0669,NO
0.1807,1.0,YES
0.134,0.1705,NO
0.2818,0.27899999999999997,YES
0.2438,0.1123,NO
0.2385,0.2113,NO
0.2176,0.2061,NO
0.0807,0.159,NO
0.0972,0.20600000000000002,NO
0.0862,0.1544,NO
0.0815,0.1705,NO
0.2286,0.0858,NO
0.0804,0.1705,NO
0.0972,0.3196,YES
0.105,0.4206,YES
0.1237,1.0,YES
0.2731,0.245,YES
0.1937,0.1526,NO
0.1151,1.0,YES
0.1052,0.1705,NO
