DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_60,Associated
0.2003,1.0,YES
0.1168,0.3939,NO
0.0727,0.2057,NO
0.0714,0.2365,NO
0.10800000000000001,0.6593,NO
0.2886,0.6139,NO
0.1427,0.3335,NO
0.0855,0.6773,NO
0.0605,0.2687,NO
0.0532,0.1135,NO
0.1421,0.444,NO
0.4397,1.0,YES
0.0607,0.7077,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2749,NO
0.2045,0.2846,NO
0.0849,0.2453,NO
0.1035,0.5133,NO
0.0824,0.2179,NO
0.0975,0.4343,NO
0.1702,0.1867,NO
0.1518,0.3295,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,0.755,YES
0.1375,0.1184,NO
0.1128,1.0,YES
0.099,0.3939,NO
0.1069,0.2194,NO
0.0451,0.3233,NO
0.5095,1.0,YES
0.1431,0.4964,YES
0.1227,0.5116,YES
0.2847,1.0,YES
0.2237,0.3772,NO
0.1065,0.2018,NO
0.3266,1.0,YES
0.0974,0.2963,NO
0.3289,1.0,YES
0.1059,0.196,NO
0.2131,0.5121,NO
0.1496,0.441,NO
0.1474,0.441,NO
0.0902,0.2194,NO
0.0993,0.5205,YES
0.0875,0.2282,NO
0.2369,0.6649,YES
0.2129,0.3329,NO
0.1321,0.6673,YES
0.1271,0.7244,NO
0.08,0.4261,NO
0.3025,0.7244,NO
0.12,0.3976,NO
0.3399,1.0,YES
0.2516,0.7244,NO
0.2081,1.0,YES
0.1799,0.1524,NO
0.1547,0.3233,NO
0.3595,0.5465,YES
0.2156,0.2599,NO
0.1535,0.1606,NO
0.4159,1.0,YES
0.1827,0.3772,NO
0.1097,0.0204,NO
0.5448,1.0,YES
0.191,0.2628,NO
0.4381,1.0,YES
0.1528,0.2628,NO
0.3264,0.4424,NO
0.3203,0.36700000000000005,NO
0.2648,0.3385,NO
0.171,0.1297,NO
0.21899999999999997,0.5205,NO
0.1398,0.0759,NO
0.3673,0.2599,NO
0.1451,0.1533,NO
0.2637,0.3889,NO
0.1991,0.2628,NO
0.1784,0.2351,NO
0.3767,0.4753,NO
0.1917,0.3693,NO
0.3794,0.8926,YES
0.3359,0.4692,NO
0.2874,0.7929999999999999,YES
0.0798,0.1805,NO
0.0364,0.2716,NO
0.2475,0.982,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.982,YES
0.1233,0.326,NO
0.0474,0.1537,NO
0.2799,0.982,YES
0.2328,0.3591,NO
0.2608,0.982,YES
0.1095,0.2375,NO
0.2365,0.1984,NO
0.2061,0.3373,NO
0.2048,0.2708,NO
0.0456,0.1089,NO
0.1795,1.0,YES
0.0442,0.1798,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.8778,NO
0.2111,0.5163,NO
0.2935,0.8778,NO
0.1155,0.4819,NO
0.243,0.982,YES
0.1959,0.8778,NO
0.198,0.982,YES
0.1636,0.146,NO
0.1646,0.3162,NO
0.3881,0.6768,YES
0.1762,0.3813,NO
0.1649,0.6479,NO
0.4197,0.7803,YES
0.1681,0.2943,NO
0.153,0.0219,NO
0.4738,0.8576,YES
0.159,0.439,NO
0.493,1.0,YES
0.1456,0.439,NO
0.2244,0.5579,NO
0.1542,0.2863,NO
0.1277,0.2479,NO
0.1775,0.1426,NO
0.2106,0.6479,NO
0.1654,0.1267,NO
0.3557,0.6479,NO
0.0902,0.2557,NO
0.2663,0.6479,NO
0.2218,0.439,NO
0.1764,0.3927,NO
0.3901,0.5872,NO
0.21600000000000003,0.439,NO
0.402,1.0,YES
0.3584,0.5796,NO
0.3239,1.0,YES
0.0467,0.2203,NO
0.0184,0.2203,NO
0.0544,0.6136,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6136,YES
0.0389,0.2203,NO
0.0098,0.0128,NO
0.1204,0.6136,YES
0.1152,0.4207,NO
0.0434,0.6136,YES
0.0994,0.4207,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.2203,NO
0.1652,1.0,YES
0.0614,0.1052,NO
0.1533,1.0,YES
0.1347,0.3061,NO
0.1212,1.0,YES
0.015,0.3405,NO
0.0714,0.4207,NO
0.0698,0.3283,NO
0.035,0.4207,NO
0.0672,0.6136,YES
0.0378,0.2834,NO
0.0637,0.6136,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.3683,NO
0.1459,0.3796,NO
0.1506,0.4952,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4952,NO
0.0758,0.4076,NO
0.1517,0.4952,NO
0.067,0.4076,NO
0.2131,0.1001,NO
0.16,0.11699999999999999,NO
0.1446,0.1366,NO
0.0844,1.0,YES
0.095,0.3722,NO
0.2419,0.9606,YES
0.026000000000000002,0.3642,NO
0.2985,0.9717,YES
0.0377,0.4952,NO
0.102,0.2112,NO
0.0927,0.4076,NO
0.1259,0.2607,NO
0.1193,0.4076,NO
0.2177,0.4952,NO
0.15,0.2287,NO
0.0996,0.4952,NO
0.0839,0.2216,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.7438,YES
0.0802,0.7667,YES
0.3166,1.0,YES
0.0868,0.4103,NO
0.0677,0.0085,NO
0.5456,1.0,YES
0.0938,0.1242,NO
0.3771,1.0,YES
0.0765,0.1607,NO
0.3042,0.5579,NO
0.1867,0.4246,NO
0.2024,0.4132,NO
0.084,0.1297,NO
0.1127,0.7517,YES
0.0773,0.1439,NO
0.3002,0.7355,YES
0.0821,0.4988,NO
0.1969,1.0,YES
0.1353,0.3725,NO
0.0942,0.2469,NO
0.3023,0.5872,NO
0.1177,0.3738,NO
0.2966,1.0,YES
0.2621,0.5796,NO
0.3631,1.0,YES
0.1178,0.16399999999999998,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.3772,NO
0.1165,0.0905,NO
0.3035,1.0,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.6074,NO
0.2277,0.4544,NO
0.1763,0.36700000000000005,NO
0.1744,0.2894,NO
0.0948,0.1297,NO
0.152,0.7517,YES
0.0882,0.2282,NO
0.2267,0.7355,YES
0.1968,0.4988,NO
0.1574,1.0,YES
0.2134,0.7974,NO
0.1846,0.6074,NO
0.3004,0.7974,NO
0.1322,0.4377,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.4102,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.1237,NO
0.3372,1.0,YES
0.1102,0.1242,NO
0.3901,1.0,YES
0.1022,0.0886,NO
0.1483,0.4503,NO
0.0862,0.4246,NO
0.0629,0.2972,NO
0.2034,0.1393,NO
0.1682,0.5293,YES
0.1975,0.2282,NO
0.3422,0.6649,YES
0.1773,0.2751,NO
0.2514,0.5515,YES
0.1754,0.2146,NO
0.1301,0.2469,NO
0.3619,0.5872,NO
0.1715,0.3738,NO
0.3452,1.0,YES
0.3259,0.5796,NO
0.258,1.0,YES
0.0709,0.2216,NO
0.0732,0.3233,NO
0.3094,1.0,YES
0.1091,0.7438,YES
0.0665,0.7667,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.0609,NO
0.5229,1.0,YES
0.1003,0.2655,NO
0.3604,1.0,YES
0.08800000000000001,0.2655,NO
0.2859,0.5374,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1297,NO
0.1031,0.7517,YES
0.1016,0.2282,NO
0.3066,0.7355,YES
0.0639,0.4988,NO
0.2147,1.0,YES
0.1277,0.4433,NO
0.0813,0.2608,NO
0.3135,0.5872,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.5796,NO
0.4263,1.0,YES
0.1151,0.135,NO
0.0905,0.2059,NO
0.1028,0.6711,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6711,YES
0.094,0.201,NO
0.0554,0.0678,NO
0.2037,0.6711,YES
0.1971,0.4755,NO
0.1126,0.6711,YES
0.1418,0.4755,NO
0.2488,0.4875,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.0506,NO
0.2266,1.0,YES
0.1648,0.1052,NO
0.2745,1.0,YES
0.1508,0.3348,NO
0.2653,1.0,YES
0.1206,0.3405,NO
0.1613,0.4755,NO
0.1611,0.3533,NO
0.1018,0.4755,NO
0.152,0.6711,YES
0.1186,0.31,NO
0.1207,0.6711,YES
0.1201,0.1131,NO
0.10300000000000001,0.1694,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.7440000000000001,YES
0.0981,0.2229,NO
0.0792,0.1131,NO
0.2917,0.7440000000000001,YES
0.1836,0.4584,NO
0.3039,0.7440000000000001,YES
0.1342,0.4584,NO
0.1448,0.2807,NO
0.1036,0.1873,NO
0.0702,0.2052,NO
0.1825,0.1489,NO
0.2937,1.0,YES
0.1772,0.1323,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.4584,NO
0.1461,0.41,NO
0.2985,0.4584,NO
0.1348,0.4584,NO
0.2479,0.7440000000000001,YES
0.2298,0.3437,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2581,NO
0.0394,0.2552,NO
0.1381,0.3451,NO
0.2108,0.285,NO
0.0676,0.2645,NO
0.0957,0.3914,NO
0.0963,0.243,NO
0.0435,0.2552,NO
0.2592,0.5987,NO
0.1291,0.157,NO
0.0785,0.3914,NO
0.1052,0.2198,NO
0.4225,1.0,YES
0.3368,0.9658,YES
0.3938,1.0,YES
0.0766,0.2526,NO
0.0711,0.4495,NO
0.0797,0.2526,NO
0.0531,0.2538,NO
0.1551,0.3543,NO
0.077,0.3451,NO
0.0463,0.15,NO
0.0745,0.2552,NO
0.1014,0.2731,NO
0.0541,0.1445,NO
0.1685,0.3494,NO
0.0541,0.272,NO
0.2105,0.3451,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2116,NO
0.1653,0.21600000000000003,NO
0.0814,0.18899999999999997,NO
0.0623,0.156,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2116,NO
0.1519,0.1441,NO
0.0533,0.1707,NO
0.1784,0.1441,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.21600000000000003,NO
0.1815,1.0,YES
0.0336,0.21600000000000003,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1688,NO
0.0418,0.1441,NO
0.1354,0.1084,NO
0.0948,0.0725,NO
0.1407,0.2116,NO
0.0821,0.0878,NO
0.0894,0.1286,NO
0.0416,0.0788,NO
0.0131,0.2248,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.2995,NO
0.0139,0.0227,NO
0.1999,1.0,YES
0.1109,0.3019,NO
0.1389,1.0,YES
0.0996,0.166,NO
0.1977,0.2185,NO
0.1726,0.1778,NO
0.1805,0.2758,NO
0.0204,0.0467,NO
0.2123,1.0,YES
0.0198,0.0871,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.3338,NO
0.1228,0.5265,NO
0.0373,0.3307,NO
0.1359,1.0,YES
0.0808,0.4619,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.33399999999999996,NO
0.1555,0.2137,NO
0.0906,0.2137,NO
0.107,0.33399999999999996,NO
0.226,1.0,YES
0.4184,0.9740000000000001,YES
0.1111,0.2089,NO
0.1017,0.2506,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.2506,NO
0.1741,0.3489,NO
0.1373,0.337,NO
0.132,0.3489,NO
0.1138,1.0,YES
0.0766,0.2137,NO
0.3242,1.0,YES
0.0297,0.2137,NO
0.3407,1.0,YES
0.0387,0.1286,NO
0.0621,0.1844,NO
0.076,0.2506,NO
0.1266,0.1387,NO
0.0726,0.2506,NO
0.192,0.33399999999999996,NO
0.1128,0.0878,NO
0.0813,0.33399999999999996,NO
0.1238,0.2057,NO
0.0659,0.3133,NO
0.0991,0.6593,NO
0.2168,0.6139,NO
0.0941,0.3315,NO
0.1226,0.6773,NO
0.0797,0.2687,NO
0.0869,0.1135,NO
0.1921,0.444,NO
0.2119,1.0,YES
0.0845,0.7077,NO
0.1963,1.0,YES
0.24100000000000002,0.2134,NO
0.263,0.2391,NO
0.2504,0.1733,NO
0.1414,0.3249,NO
0.0983,0.5985,NO
0.1658,0.2886,NO
0.1333,0.4343,NO
0.2072,0.2508,NO
0.1519,0.3295,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1991,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.3939,NO
0.3612,1.0,YES
0.0488,0.9863,YES
0.2823,0.2009,NO
0.1584,0.2282,NO
0.065,0.1897,NO
0.0678,0.0909,NO
0.1652,0.3287,YES
0.4499,0.9863,YES
0.0947,0.0909,NO
0.1079,0.0451,NO
0.0645,0.1013,NO
0.1095,0.0637,NO
0.1665,0.257,NO
0.1472,0.257,NO
0.1463,0.257,NO
0.1261,1.0,YES
0.0528,0.2282,NO
0.3791,1.0,YES
0.0329,0.2282,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.1102,NO
0.0457,0.1179,NO
0.1274,0.1102,NO
0.0681,0.0605,NO
0.1427,0.0827,NO
0.0804,0.1102,NO
0.0769,0.086,NO
0.1422,0.263,NO
0.0613,0.263,NO
0.1484,0.6593,NO
0.1778,0.3384,NO
0.1025,0.2254,NO
0.1545,0.6773,NO
0.1529,0.0835,NO
0.1098,0.263,NO
0.1753,0.444,NO
0.1807,1.0,YES
0.134,0.7077,NO
0.2818,1.0,YES
0.2438,0.2134,NO
0.2385,0.2391,NO
0.2176,0.1733,NO
0.0807,0.0567,NO
0.0972,0.5133,NO
0.0862,0.2526,NO
0.0815,0.4343,NO
0.2286,0.2556,NO
0.0804,0.3295,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.1977,NO
0.1151,1.0,YES
0.1052,0.3939,NO
