DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_41,Associated
0.1456,0.3773,NO
0.2244,0.2898,NO
0.1542,0.2977,NO
0.1277,0.2898,NO
0.1775,0.1229,NO
0.2106,0.5554,NO
0.1654,0.12,NO
0.3557,0.4421,NO
0.0902,0.1013,NO
0.2663,0.5554,NO
0.2218,0.2585,NO
0.1764,0.3773,NO
0.3901,0.4524,NO
0.21600000000000003,0.3773,NO
0.402,0.8554,YES
0.3584,0.3979,NO
0.3239,0.528,YES
0.0467,0.3229,NO
0.0184,0.0347,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.1188,NO
0.0098,0.04,NO
0.1204,0.5227,YES
0.1152,0.1373,NO
0.0434,0.4491,YES
0.0994,0.1827,NO
0.171,0.2728,NO
0.1733,0.2728,NO
0.1785,0.2728,NO
0.0632,0.1729,NO
0.1652,1.0,YES
0.0614,0.1669,NO
0.1533,1.0,YES
0.1347,0.304,NO
0.1212,1.0,YES
0.015,0.3369,NO
0.0714,0.1827,NO
0.0698,0.4856,NO
0.035,0.2229,NO
0.0672,0.5820000000000001,YES
0.0378,0.4444,NO
0.0637,0.4367,YES
0.3024,0.9153,YES
0.0482,1.0,YES
0.3634,0.2437,NO
0.1548,0.159,NO
0.1459,0.10099999999999999,NO
0.1506,0.2796,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.2796,NO
0.0758,0.0397,NO
0.1517,0.2796,NO
0.067,0.1189,NO
0.2131,0.4228,NO
0.16,0.4028,NO
0.1446,0.4028,NO
0.0844,0.6735,YES
0.095,0.1922,NO
0.2419,0.904,YES
0.026000000000000002,0.1033,NO
0.2985,0.6735,YES
0.0377,0.1256,NO
0.102,0.0568,NO
0.0927,0.2104,NO
0.1259,0.1284,NO
0.1193,0.0869,NO
0.2177,0.2219,NO
0.15,0.1427,NO
0.0996,0.1894,NO
0.0839,0.2981,NO
0.0672,0.1352,NO
0.3068,1.0,YES
0.1154,0.3525,YES
0.0802,0.5502,YES
0.3166,1.0,YES
0.0868,0.3433,NO
0.0677,0.1358,NO
0.5456,1.0,YES
0.0938,0.4779,NO
0.3771,1.0,YES
0.0765,0.3004,NO
0.3042,0.5037,NO
0.1867,0.5037,NO
0.2024,0.5037,NO
0.084,0.1661,NO
0.1127,0.5502,YES
0.0773,0.1411,NO
0.3002,0.5502,YES
0.0821,0.1673,NO
0.1969,0.5502,YES
0.1353,0.2411,NO
0.0942,0.4779,NO
0.3023,0.4753,NO
0.1177,0.4779,NO
0.2966,0.8987,YES
0.2621,0.5104,NO
0.3631,0.6773,YES
0.1178,0.3527,NO
0.0474,0.1531,NO
0.4277,1.0,YES
0.2214,0.4091,YES
0.2007,0.6385,YES
0.2467,1.0,YES
0.2192,0.3341,NO
0.1165,0.3341,NO
0.3035,1.0,YES
0.1886,0.5579999999999999,NO
0.2922,1.0,YES
0.1088,0.3769,NO
0.2277,0.3865,NO
0.1763,0.474,NO
0.1744,0.3865,NO
0.0948,0.3341,NO
0.152,0.6385,YES
0.0882,0.3341,NO
0.2267,0.6385,YES
0.1968,0.3341,NO
0.1574,0.6385,YES
0.2134,0.2815,NO
0.1846,0.5579999999999999,NO
0.3004,0.6069,NO
0.1322,0.5579999999999999,NO
0.3039,1.0,YES
0.2341,0.5579999999999999,NO
0.2137,0.6631,YES
0.1342,0.3527,NO
0.1099,0.1531,NO
0.526,1.0,YES
0.1623,0.6407,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.3433,NO
0.1622,0.1358,NO
0.3372,1.0,YES
0.1102,0.5289,NO
0.3901,1.0,YES
0.1022,0.4318,NO
0.1483,0.2942,NO
0.0862,0.4456,NO
0.0629,0.18,NO
0.2034,0.2771,NO
0.1682,1.0,YES
0.1975,0.1373,NO
0.3422,1.0,YES
0.1773,0.304,NO
0.2514,1.0,YES
0.1754,0.3369,NO
0.1301,0.5289,NO
0.3619,0.6069,NO
0.1715,0.5289,NO
0.3452,1.0,YES
0.3259,0.5289,NO
0.258,0.6773,YES
0.0709,0.3527,NO
0.0732,0.1531,NO
0.3094,1.0,YES
0.1091,0.3611,YES
0.0665,0.5636,YES
0.2941,1.0,YES
0.0664,0.3195,NO
0.0556,0.1329,NO
0.5229,1.0,YES
0.1003,0.4462,NO
0.3604,1.0,YES
0.08800000000000001,0.1578,NO
0.2859,0.2942,NO
0.1263,0.474,NO
0.1497,0.18,NO
0.1047,0.2771,NO
0.1031,0.5636,YES
0.1016,0.1767,NO
0.3066,0.5636,YES
0.0639,0.2433,NO
0.2147,0.5636,YES
0.1277,0.256,NO
0.0813,0.4462,NO
0.3135,0.6069,NO
0.1095,0.4462,NO
0.302,1.0,YES
0.2369,0.4951,NO
0.4263,0.6631,YES
0.1151,0.3229,NO
0.0905,0.1089,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.1512,NO
0.0554,0.1512,NO
0.2037,0.5227,YES
0.1971,0.3816,NO
0.1126,0.4491,YES
0.1418,0.415,NO
0.2488,0.3569,NO
0.2731,0.2645,NO
0.2523,0.2214,NO
0.1698,0.1729,NO
0.2266,1.0,YES
0.1648,0.1669,NO
0.2745,1.0,YES
0.1508,0.304,NO
0.2653,1.0,YES
0.1206,0.3519,NO
0.1613,0.415,NO
0.1611,0.4856,NO
0.1018,0.415,NO
0.152,0.5820000000000001,YES
0.1186,0.4444,NO
0.1207,0.4367,YES
0.1201,0.3229,NO
0.10300000000000001,0.1089,NO
0.254,0.6109,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6109,YES
0.0981,0.1482,NO
0.0792,0.0935,NO
0.2917,0.433,YES
0.1836,0.3816,NO
0.3039,0.4316,YES
0.1342,0.3984,NO
0.1448,0.2531,NO
0.1036,0.1929,NO
0.0702,0.0779,NO
0.1825,0.1385,NO
0.2937,0.8013,YES
0.1772,0.1393,NO
0.5728,0.6493,YES
0.0892,0.1857,NO
0.4594,1.0,YES
0.1677,0.2729,NO
0.1461,0.3984,NO
0.2985,0.3583,NO
0.1348,0.3984,NO
0.2479,0.433,YES
0.2298,0.2715,NO
0.2345,0.2923,YES
0.08900000000000001,0.3471,NO
0.0394,0.1943,NO
0.1381,0.3578,NO
0.2108,0.3949,NO
0.0676,0.2904,NO
0.0957,0.4627,NO
0.0963,0.4356,NO
0.0435,0.1943,NO
0.2592,0.6384,NO
0.1291,0.1548,NO
0.0785,0.3341,NO
0.1052,0.1729,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.1869,NO
0.0711,0.386,NO
0.0797,0.1756,NO
0.0531,0.2654,NO
0.1551,0.1869,NO
0.077,0.2654,NO
0.0463,0.1358,NO
0.0745,0.3778,NO
0.1014,0.3189,NO
0.0541,0.2158,NO
0.1685,0.2813,NO
0.0541,0.1705,NO
0.2105,0.2263,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.3151,NO
0.1653,0.14,NO
0.0814,0.1989,NO
0.0623,0.2387,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1556,NO
0.1519,0.18100000000000002,NO
0.0533,0.1276,NO
0.1784,0.2608,NO
0.1661,0.2437,NO
0.1504,0.3144,NO
0.1562,0.2437,NO
0.3075,1.0,YES
0.0597,0.2278,NO
0.1815,1.0,YES
0.0336,0.1989,NO
0.3735,1.0,YES
0.0877,0.1989,NO
0.1163,0.2608,NO
0.0418,0.2608,NO
0.1354,0.2608,NO
0.0948,0.1468,NO
0.1407,0.2673,NO
0.0821,0.2608,NO
0.0894,0.1469,NO
0.0416,0.27,NO
0.0131,0.1526,NO
0.1203,1.0,YES
0.2886,0.7669,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.1713,NO
0.0139,0.1526,NO
0.1999,0.5227,YES
0.1109,0.2926,NO
0.1389,0.4491,YES
0.0996,0.1702,NO
0.1977,0.3934,NO
0.1726,0.3934,NO
0.1805,0.3934,NO
0.0204,0.1729,NO
0.2123,1.0,YES
0.0198,0.1669,NO
0.3536,1.0,YES
0.1039,0.304,NO
0.2827,1.0,YES
0.0426,0.3369,NO
0.0387,0.1486,NO
0.1228,0.4856,NO
0.0373,0.2229,NO
0.1359,0.5820000000000001,YES
0.0808,0.4444,NO
0.1119,0.4367,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.151,NO
0.0906,0.151,NO
0.107,0.2387,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.1876,NO
0.1017,0.1611,NO
0.09699999999999999,0.1276,NO
0.1058,0.2321,NO
0.1741,0.2938,NO
0.1373,0.3144,NO
0.132,0.2938,NO
0.1138,1.0,YES
0.0766,0.2278,NO
0.3242,1.0,YES
0.0297,0.1462,NO
0.3407,1.0,YES
0.0387,0.1462,NO
0.0621,0.2321,NO
0.076,0.2456,NO
0.1266,0.2321,NO
0.0726,0.1206,NO
0.192,0.2673,NO
0.1128,0.2321,NO
0.0813,0.1469,NO
0.1238,0.0876,NO
0.0659,0.2155,NO
0.0991,0.2809,NO
0.2168,0.4329,NO
0.0941,0.2269,NO
0.1226,0.4162,NO
0.0797,0.2155,NO
0.0869,0.1104,NO
0.1921,0.2193,NO
0.2119,0.8204,YES
0.0845,0.1875,NO
0.1963,1.0,YES
0.24100000000000002,0.1178,NO
0.263,0.1928,NO
0.2504,0.0395,NO
0.1414,0.2155,NO
0.0983,0.4327,NO
0.1658,0.318,NO
0.1333,0.3529,NO
0.2072,0.2155,NO
0.1519,0.4378,NO
0.1227,0.6851,YES
0.1324,1.0,YES
0.1581,0.7587,YES
0.1927,1.0,YES
0.1378,0.2193,NO
0.09699999999999999,0.5682,YES
0.11900000000000001,0.11199999999999999,NO
0.3612,0.8057,YES
0.0488,0.8165,YES
0.2823,0.2067,NO
0.1584,0.1324,NO
0.065,0.2067,NO
0.0678,0.2067,NO
0.1652,0.8165,YES
0.4499,0.8165,YES
0.0947,0.1803,NO
0.1079,0.1398,NO
0.0645,0.1803,NO
0.1095,0.2015,NO
0.1665,0.2341,NO
0.1472,0.2534,NO
0.1463,0.2289,NO
0.1261,0.8057,YES
0.0528,0.2067,NO
0.3791,0.8057,YES
0.0329,0.2067,NO
0.3577,0.8057,YES
0.062,0.2067,NO
0.0477,0.2015,NO
0.0457,0.2015,NO
0.1274,0.2015,NO
0.0681,0.1128,NO
0.1427,0.2154,NO
0.0804,0.2015,NO
0.0769,0.1184,NO
0.1422,0.3446,NO
0.0613,0.3765,NO
0.1484,0.2809,NO
0.1778,0.5644,NO
0.1025,0.31,NO
0.1545,0.4162,NO
0.1529,0.3765,NO
0.1098,0.3765,NO
0.1753,0.414,NO
0.1807,0.9462,YES
0.134,0.414,NO
0.2818,1.0,YES
0.2438,0.3705,NO
0.2385,0.3705,NO
0.2176,0.3705,NO
0.0807,0.136,NO
0.0972,0.4327,NO
0.0862,0.3404,NO
0.0815,0.3529,NO
0.2286,0.2198,NO
0.0804,0.4378,NO
0.0972,0.83,YES
0.105,1.0,YES
0.1237,0.7587,YES
0.2731,1.0,YES
0.1937,0.3095,NO
0.1151,1.0,YES
0.1052,0.1724,NO
