DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_28,Associated
0.2365,0.445,NO
0.2061,0.445,NO
0.2048,0.445,NO
0.0456,0.2307,NO
0.1795,1.0,YES
0.0442,0.1798,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.8445,NO
0.2111,0.8445,NO
0.2935,0.6455,NO
0.1155,0.3936,NO
0.243,0.982,YES
0.1959,0.7101,NO
0.198,0.6755,YES
0.1636,0.0931,NO
0.1646,0.3162,NO
0.3881,0.9109,YES
0.1762,0.3813,NO
0.1649,0.5126,NO
0.4197,0.9109,YES
0.1681,0.2943,NO
0.153,0.1258,NO
0.4738,1.0,YES
0.159,0.039,NO
0.493,1.0,YES
0.1456,0.10800000000000001,NO
0.2244,0.3239,NO
0.1542,0.3363,NO
0.1277,0.3363,NO
0.1775,0.2042,NO
0.2106,0.6479,NO
0.1654,0.1823,NO
0.3557,0.6479,NO
0.0902,0.3116,NO
0.2663,0.6479,NO
0.2218,0.2571,NO
0.1764,0.1845,NO
0.3901,0.5872,NO
0.21600000000000003,0.2881,NO
0.402,1.0,YES
0.3584,0.5185,NO
0.3239,0.9109,YES
0.0467,0.2084,NO
0.0184,0.174,NO
0.0544,0.6136,YES
0.1967,1.0,YES
0.1251,0.8452,YES
0.0526,0.4202,YES
0.0389,0.2859,NO
0.0098,0.221,NO
0.1204,0.6136,YES
0.1152,0.0178,NO
0.0434,0.498,YES
0.0994,0.166,NO
0.171,0.7871,NO
0.1733,0.7871,NO
0.1785,0.7871,NO
0.0632,0.221,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,0.877,YES
0.1347,0.3061,NO
0.1212,1.0,YES
0.015,0.2285,NO
0.0714,0.1627,NO
0.0698,0.4145,NO
0.035,0.2161,NO
0.0672,0.6136,YES
0.0378,0.2834,NO
0.0637,0.3595,YES
0.3024,1.0,YES
0.0482,0.345,YES
0.3634,0.4952,NO
0.1548,0.3683,NO
0.1459,0.4952,NO
0.1506,0.4057,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4952,NO
0.0758,0.2805,NO
0.1517,0.3988,NO
0.067,0.4076,NO
0.2131,0.6218,NO
0.16,0.6218,NO
0.1446,0.6218,NO
0.0844,1.0,YES
0.095,0.4952,NO
0.2419,1.0,YES
0.026000000000000002,0.4952,NO
0.2985,1.0,YES
0.0377,0.2458,NO
0.102,0.2112,NO
0.0927,0.4076,NO
0.1259,0.3547,NO
0.1193,0.4076,NO
0.2177,0.4952,NO
0.15,0.4076,NO
0.0996,0.4057,NO
0.0839,0.2003,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,0.7438,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.3772,NO
0.0677,0.1381,NO
0.5456,1.0,YES
0.0938,0.2266,NO
0.3771,1.0,YES
0.0765,0.2684,NO
0.3042,0.4743,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.2557,NO
0.1127,1.0,YES
0.0773,0.2282,NO
0.3002,1.0,YES
0.0821,0.506,NO
0.1969,0.4963,YES
0.1353,0.3725,NO
0.0942,0.4834,NO
0.3023,0.5832,NO
0.1177,0.4834,NO
0.2966,1.0,YES
0.2621,0.5692,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.3162,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.4103,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.3313,NO
0.2922,1.0,YES
0.1088,0.4814,NO
0.2277,0.3372,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.2557,NO
0.152,1.0,YES
0.0882,0.2282,NO
0.2267,1.0,YES
0.1968,0.4988,NO
0.1574,0.4963,YES
0.2134,0.467,NO
0.1846,0.7974,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3162,NO
0.526,1.0,YES
0.1623,0.4102,YES
0.1996,0.5515,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.1381,NO
0.3372,1.0,YES
0.1102,0.4412,NO
0.3901,1.0,YES
0.1022,0.5224,NO
0.1483,0.3206,NO
0.0862,0.2834,NO
0.0629,0.2972,NO
0.2034,0.2557,NO
0.1682,0.5515,YES
0.1975,0.2282,NO
0.3422,0.6649,YES
0.1773,0.506,NO
0.2514,0.3164,YES
0.1754,0.4261,NO
0.1301,0.679,NO
0.3619,0.679,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.2216,NO
0.0732,0.3233,NO
0.3094,1.0,YES
0.1091,0.4235,YES
0.0665,0.5693,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.1381,NO
0.5229,1.0,YES
0.1003,0.1814,NO
0.3604,1.0,YES
0.08800000000000001,0.1199,NO
0.2859,0.4151,NO
0.1263,0.36700000000000005,NO
0.1497,0.3389,NO
0.1047,0.1529,NO
0.1031,0.5693,YES
0.1016,0.1365,NO
0.3066,0.6151,YES
0.0639,0.506,NO
0.2147,0.3889,YES
0.1277,0.2695,NO
0.0813,0.4433,NO
0.3135,0.5872,NO
0.1095,0.4433,NO
0.302,1.0,YES
0.2369,0.5692,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.2059,NO
0.1028,0.6711,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.4775,YES
0.094,0.257,NO
0.0554,0.1483,NO
0.2037,0.6711,YES
0.1971,0.5159,NO
0.1126,0.5679,YES
0.1418,0.6109,NO
0.2488,0.4862,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1985,NO
0.2266,1.0,YES
0.1648,0.1052,NO
0.2745,1.0,YES
0.1508,0.3348,NO
0.2653,1.0,YES
0.1206,0.4983,NO
0.1613,0.6109,NO
0.1611,0.5554,NO
0.1018,0.2961,NO
0.152,0.6711,YES
0.1186,0.6109,NO
0.1207,0.3932,YES
0.1201,0.1709,NO
0.10300000000000001,0.1694,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,0.8229,YES
0.2593,0.5615,YES
0.0981,0.257,NO
0.0792,0.0994,NO
0.2917,0.7440000000000001,YES
0.1836,0.3871,NO
0.3039,0.5679,YES
0.1342,0.4584,NO
0.1448,0.1503,NO
0.1036,0.3152,NO
0.0702,0.2347,NO
0.1825,0.1489,NO
0.2937,1.0,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.3739,NO
0.1461,0.4584,NO
0.2985,0.4726,NO
0.1348,0.2464,NO
0.2479,0.7440000000000001,YES
0.2298,0.4584,NO
0.2345,0.4359,YES
0.08900000000000001,0.2769,NO
0.0394,0.4212,NO
0.1381,0.3914,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.4172,NO
0.0963,0.3632,NO
0.0435,0.2526,NO
0.2592,0.3914,NO
0.1291,0.0027,NO
0.0785,0.3941,NO
0.1052,0.2358,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.2526,NO
0.0711,0.4823,NO
0.0797,0.2526,NO
0.0531,0.3776,NO
0.1551,0.2526,NO
0.077,0.2417,NO
0.0463,0.1285,NO
0.0745,0.2739,NO
0.1014,0.1817,NO
0.0541,0.1445,NO
0.1685,0.3494,NO
0.0541,0.2918,NO
0.2105,0.6436,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2269,NO
0.1653,0.1687,NO
0.0814,0.2269,NO
0.0623,0.2116,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.2269,NO
0.1519,0.0613,NO
0.0533,0.2116,NO
0.1784,0.0725,NO
0.1661,0.3226,NO
0.1504,0.3226,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.2269,NO
0.1815,1.0,YES
0.0336,0.2269,NO
0.3735,1.0,YES
0.0877,0.1126,NO
0.1163,0.1688,NO
0.0418,0.1196,NO
0.1354,0.1194,NO
0.0948,0.1024,NO
0.1407,0.2269,NO
0.0821,0.1048,NO
0.0894,0.1329,NO
0.0416,0.1584,NO
0.0131,0.2059,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6847,YES
0.0498,0.2382,NO
0.0139,0.1337,NO
0.1999,1.0,YES
0.1109,0.0819,NO
0.1389,0.6283,YES
0.0996,0.1607,NO
0.1977,0.3922,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.0856,NO
0.2123,1.0,YES
0.0198,0.1052,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.2002,NO
0.1228,0.5265,NO
0.0373,0.3307,NO
0.1359,1.0,YES
0.0808,0.4619,NO
0.1119,0.5859,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.33399999999999996,NO
0.1555,0.2287,NO
0.0906,0.3075,NO
0.107,0.33399999999999996,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.3075,NO
0.1017,0.1844,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.2506,NO
0.1741,0.3489,NO
0.1373,0.3489,NO
0.132,0.3489,NO
0.1138,1.0,YES
0.0766,0.3075,NO
0.3242,1.0,YES
0.0297,0.3075,NO
0.3407,1.0,YES
0.0387,0.1526,NO
0.0621,0.1844,NO
0.076,0.2506,NO
0.1266,0.2094,NO
0.0726,0.2506,NO
0.192,0.33399999999999996,NO
0.1128,0.2506,NO
0.0813,0.33399999999999996,NO
0.1238,0.267,NO
0.0659,0.3133,NO
0.0991,0.1991,NO
0.2168,0.3199,NO
0.0941,0.3369,NO
0.1226,0.3464,NO
0.0797,0.2687,NO
0.0869,0.2831,NO
0.1921,0.1991,NO
0.2119,1.0,YES
0.0845,0.3591,NO
0.1963,1.0,YES
0.24100000000000002,0.1236,NO
0.263,0.2085,NO
0.2504,0.1733,NO
0.1414,0.3249,NO
0.0983,0.5985,NO
0.1658,0.2831,NO
0.1333,0.2668,NO
0.2072,0.2831,NO
0.1519,0.4715,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,0.9091,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1787,NO
0.3612,0.9863,YES
0.0488,0.3287,YES
0.2823,0.2289,NO
0.1584,0.1748,NO
0.065,0.2289,NO
0.0678,0.1955,NO
0.1652,0.9863,YES
0.4499,1.0,YES
0.0947,0.2289,NO
0.1079,0.1431,NO
0.0645,0.1955,NO
0.1095,0.0746,NO
0.1665,0.0463,NO
0.1472,0.0999,NO
0.1463,0.1198,NO
0.1261,1.0,YES
0.0528,0.2289,NO
0.3791,1.0,YES
0.0329,0.2289,NO
0.3577,1.0,YES
0.062,0.1141,NO
0.0477,0.1431,NO
0.0457,0.1431,NO
0.1274,0.1205,NO
0.0681,0.1102,NO
0.1427,0.2289,NO
0.0804,0.1102,NO
0.0769,0.1955,NO
0.1422,0.3943,NO
0.0613,0.3133,NO
0.1484,0.2077,NO
0.1778,0.3031,NO
0.1025,0.2874,NO
0.1545,0.3464,NO
0.1529,0.2344,NO
0.1098,0.418,NO
0.1753,0.2077,NO
0.1807,0.8445,YES
0.134,0.3591,NO
0.2818,1.0,YES
0.2438,0.2134,NO
0.2385,0.2391,NO
0.2176,0.1733,NO
0.0807,0.418,NO
0.0972,0.5985,NO
0.0862,0.418,NO
0.0815,0.4343,NO
0.2286,0.418,NO
0.0804,0.4715,NO
0.0972,0.8156,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2322,NO
0.1151,1.0,YES
0.1052,0.2077,NO
