DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_LSA_4,Associated
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.0866,NO
0.0098,0.0295,NO
0.1204,0.2465,YES
0.1152,0.183,NO
0.0434,0.2134,YES
0.0994,0.0891,NO
0.171,0.1762,NO
0.1733,0.1762,NO
0.1785,0.0906,NO
0.0632,0.0854,NO
0.1652,1.0,YES
0.0614,0.0854,NO
0.1533,1.0,YES
0.1347,0.0854,NO
0.1212,1.0,YES
0.015,0.1629,NO
0.0714,0.2044,NO
0.0698,0.1218,NO
0.035,0.1175,NO
0.0672,0.2732,YES
0.0378,0.1242,NO
0.0637,0.2078,YES
0.3024,0.4428,YES
0.0482,1.0,YES
0.3634,0.1955,NO
0.1548,0.1955,NO
0.1459,0.1955,NO
0.1506,0.1955,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.14800000000000002,NO
0.0758,0.149,NO
0.1517,0.14800000000000002,NO
0.067,0.066,NO
0.2131,0.0995,NO
0.16,0.1649,NO
0.1446,0.0437,NO
0.0844,1.0,YES
0.095,0.1955,NO
0.2419,1.0,YES
0.026000000000000002,0.1009,NO
0.2985,1.0,YES
0.0377,0.1955,NO
0.102,0.1398,NO
0.0927,0.1398,NO
0.1259,0.1665,NO
0.1193,0.1665,NO
0.2177,0.1242,NO
0.15,0.1665,NO
0.0996,0.14800000000000002,NO
0.0839,0.1468,NO
0.0672,0.0389,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.1924,NO
0.0677,0.0724,NO
0.5456,1.0,YES
0.0938,0.2649,NO
0.3771,1.0,YES
0.0765,0.0879,NO
0.3042,0.2516,NO
0.1867,0.2118,NO
0.2024,0.2778,NO
0.084,0.0973,NO
0.1127,1.0,YES
0.0773,0.073,NO
0.3002,0.2829,YES
0.0821,0.1499,NO
0.1969,1.0,YES
0.1353,0.1629,NO
0.0942,0.1669,NO
0.3023,0.2844,NO
0.1177,0.1193,NO
0.2966,1.0,YES
0.2621,0.2714,NO
0.3631,1.0,YES
0.1178,0.1494,NO
0.0474,0.1494,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.1494,NO
0.1165,0.0509,NO
0.3035,0.3083,YES
0.1886,0.1168,NO
0.2922,1.0,YES
0.1088,0.0879,NO
0.2277,0.1884,NO
0.1763,0.1884,NO
0.1744,0.2193,NO
0.0948,0.0973,NO
0.152,1.0,YES
0.0882,0.0625,NO
0.2267,0.2829,YES
0.1968,0.1499,NO
0.1574,1.0,YES
0.2134,0.2672,NO
0.1846,0.2672,NO
0.3004,0.2672,NO
0.1322,0.2672,NO
0.3039,1.0,YES
0.2341,0.2672,NO
0.2137,0.3083,YES
0.1342,0.1741,NO
0.1099,0.1184,NO
0.526,1.0,YES
0.1623,0.2879,YES
0.1996,0.2509,YES
0.3297,1.0,YES
0.22699999999999998,0.1955,NO
0.1622,0.1184,NO
0.3372,1.0,YES
0.1102,0.2904,NO
0.3901,1.0,YES
0.1022,0.0823,NO
0.1483,0.2099,NO
0.0862,0.2118,NO
0.0629,0.0923,NO
0.2034,0.0973,NO
0.1682,0.2879,YES
0.1975,0.073,NO
0.3422,0.2435,YES
0.1773,0.1499,NO
0.2514,0.2879,YES
0.1754,0.2419,NO
0.1301,0.1709,NO
0.3619,0.2904,NO
0.1715,0.1193,NO
0.3452,1.0,YES
0.3259,0.2616,NO
0.258,1.0,YES
0.0709,0.1468,NO
0.0732,0.0389,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.1924,NO
0.0556,0.0724,NO
0.5229,1.0,YES
0.1003,0.2491,NO
0.3604,1.0,YES
0.08800000000000001,0.0879,NO
0.2859,0.2516,NO
0.1263,0.2118,NO
0.1497,0.0923,NO
0.1047,0.0973,NO
0.1031,1.0,YES
0.1016,0.073,NO
0.3066,0.2829,YES
0.0639,0.1499,NO
0.2147,1.0,YES
0.1277,0.1664,NO
0.0813,0.1669,NO
0.3135,0.2844,NO
0.1095,0.1193,NO
0.302,1.0,YES
0.2369,0.2714,NO
0.4263,1.0,YES
0.1151,0.1468,NO
0.0905,0.1018,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.1366,NO
0.0554,0.1018,NO
0.2037,0.2465,YES
0.1971,0.2335,NO
0.1126,0.2134,YES
0.1418,0.0879,NO
0.2488,0.1477,NO
0.2731,0.0722,NO
0.2523,0.2048,NO
0.1698,0.1259,NO
0.2266,1.0,YES
0.1648,0.1259,NO
0.2745,1.0,YES
0.1508,0.1259,NO
0.2653,1.0,YES
0.1206,0.2335,NO
0.1613,0.13699999999999998,NO
0.1611,0.2125,NO
0.1018,0.0948,NO
0.152,0.2732,YES
0.1186,0.2335,NO
0.1207,0.2078,YES
0.1201,0.1566,NO
0.10300000000000001,0.0969,NO
0.254,0.3313,YES
0.3285,1.0,YES
0.3624,0.3505,YES
0.2593,0.3313,YES
0.0981,0.1366,NO
0.0792,0.0969,NO
0.2917,0.2635,YES
0.1836,0.183,NO
0.3039,0.2635,YES
0.1342,0.0891,NO
0.1448,0.1252,NO
0.1036,0.0549,NO
0.0702,0.1068,NO
0.1825,0.051,NO
0.2937,1.0,YES
0.1772,0.0391,NO
0.5728,1.0,YES
0.0892,0.073,NO
0.4594,1.0,YES
0.1677,0.073,NO
0.1461,0.2044,NO
0.2985,0.2125,NO
0.1348,0.0948,NO
0.2479,0.2635,YES
0.2298,0.1242,NO
0.2345,0.2635,YES
0.08900000000000001,0.1932,NO
0.0394,0.1233,NO
0.1381,0.1723,NO
0.2108,0.18899999999999997,NO
0.0676,0.1588,NO
0.0957,0.1588,NO
0.0963,0.2073,NO
0.0435,0.0727,NO
0.2592,0.1653,NO
0.1291,0.0467,NO
0.0785,0.1653,NO
0.1052,0.105,NO
0.4225,0.4103,YES
0.3368,0.4103,YES
0.3938,1.0,YES
0.0766,0.0855,NO
0.0711,0.185,NO
0.0797,0.083,NO
0.0531,0.1713,NO
0.1551,0.1233,NO
0.077,0.1713,NO
0.0463,0.0881,NO
0.0745,0.1813,NO
0.1014,0.1548,NO
0.0541,0.1084,NO
0.1685,0.1766,NO
0.0541,0.1642,NO
0.2105,0.2229,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.1256,NO
0.1653,0.1256,NO
0.0814,0.1256,NO
0.0623,0.1256,NO
0.32899999999999996,0.3686,YES
0.1249,0.3164,YES
0.0968,0.1208,NO
0.1519,0.0865,NO
0.0533,0.1208,NO
0.1784,0.0437,NO
0.1661,0.053,NO
0.1504,0.15,NO
0.1562,0.14800000000000002,NO
0.3075,0.3686,YES
0.0597,0.1256,NO
0.1815,0.4181,YES
0.0336,0.0421,NO
0.3735,1.0,YES
0.0877,0.1256,NO
0.1163,0.0771,NO
0.0418,0.0478,NO
0.1354,0.1565,NO
0.0948,0.1565,NO
0.1407,0.1208,NO
0.0821,0.1565,NO
0.0894,0.1208,NO
0.0416,0.1566,NO
0.0131,0.0999,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.0999,NO
0.0139,0.0999,NO
0.1999,0.2465,YES
0.1109,0.1495,NO
0.1389,0.2134,YES
0.0996,0.0891,NO
0.1977,0.2043,NO
0.1726,0.2043,NO
0.1805,0.2227,NO
0.0204,0.0818,NO
0.2123,1.0,YES
0.0198,0.0403,NO
0.3536,0.4092,YES
0.1039,0.0592,NO
0.2827,1.0,YES
0.0426,0.1629,NO
0.0387,0.2044,NO
0.1228,0.1495,NO
0.0373,0.1166,NO
0.1359,0.2732,YES
0.0808,0.1166,NO
0.1119,0.2117,YES
0.3458,0.4242,YES
0.0264,0.4242,YES
0.3473,0.1736,NO
0.1555,0.1636,NO
0.0906,0.1636,NO
0.107,0.1636,NO
0.226,1.0,YES
0.4184,0.4144,YES
0.1111,0.1401,NO
0.1017,0.0479,NO
0.09699999999999999,0.1736,NO
0.1058,0.0397,NO
0.1741,0.0995,NO
0.1373,0.1649,NO
0.132,0.0437,NO
0.1138,1.0,YES
0.0766,0.1636,NO
0.3242,1.0,YES
0.0297,0.0553,NO
0.3407,1.0,YES
0.0387,0.1636,NO
0.0621,0.0479,NO
0.076,0.0434,NO
0.1266,0.1422,NO
0.0726,0.1422,NO
0.192,0.1736,NO
0.1128,0.1422,NO
0.0813,0.1401,NO
0.1238,0.1553,NO
0.0659,0.1552,NO
0.0991,0.1396,NO
0.2168,0.2061,NO
0.0941,0.1508,NO
0.1226,0.1396,NO
0.0797,0.1488,NO
0.0869,0.1474,NO
0.1921,0.1525,NO
0.2119,1.0,YES
0.0845,0.1223,NO
0.1963,0.27899999999999997,YES
0.24100000000000002,0.0728,NO
0.263,0.1766,NO
0.2504,0.2036,NO
0.1414,0.0988,NO
0.0983,0.151,NO
0.1658,0.0807,NO
0.1333,0.1701,NO
0.2072,0.1552,NO
0.1519,0.1498,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1526,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1223,NO
0.3612,0.4428,YES
0.0488,1.0,YES
0.2823,0.1415,NO
0.1584,0.1292,NO
0.065,0.1292,NO
0.0678,0.0443,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.0691,NO
0.1079,0.0163,NO
0.0645,0.0691,NO
0.1095,0.066,NO
0.1665,0.1432,NO
0.1472,0.1528,NO
0.1463,0.0416,NO
0.1261,0.1689,YES
0.0528,0.1292,NO
0.3791,0.4035,YES
0.0329,0.0576,NO
0.3577,0.434,YES
0.062,0.1292,NO
0.0477,0.0188,NO
0.0457,0.0223,NO
0.1274,0.0607,NO
0.0681,0.0602,NO
0.1427,0.075,NO
0.0804,0.0913,NO
0.0769,0.0691,NO
0.1422,0.1686,NO
0.0613,0.1714,NO
0.1484,0.2688,NO
0.1778,0.1705,NO
0.1025,0.1705,NO
0.1545,0.1705,NO
0.1529,0.1727,NO
0.1098,0.1714,NO
0.1753,0.2252,NO
0.1807,1.0,YES
0.134,0.2347,NO
0.2818,0.1129,YES
0.2438,0.0373,NO
0.2385,0.1834,NO
0.2176,0.0224,NO
0.0807,0.1727,NO
0.0972,0.1906,NO
0.0862,0.1727,NO
0.0815,0.1843,NO
0.2286,0.1727,NO
0.0804,0.1705,NO
0.0972,0.2383,YES
0.105,0.3025,YES
0.1237,1.0,YES
0.2731,0.3754,YES
0.1937,0.1599,NO
0.1151,0.3754,YES
0.1052,0.1576,NO
