DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_36,Associated
0.3356,0.6805,NO
0.1662,0.6805,NO
0.1507,0.5217,NO
0.1441,0.6805,NO
0.3435,1.0,YES
0.1243,1.0,YES
0.1731,0.6805,NO
0.0952,0.1717,NO
0.1364,0.4748,NO
0.0887,0.4197,NO
0.2289,0.7376,NO
0.2088,0.7376,NO
0.2075,0.7358,NO
0.1923,1.0,YES
0.0927,0.6805,NO
0.0821,1.0,YES
0.0311,0.5005,NO
0.3081,1.0,YES
0.0406,0.3377,NO
0.1251,0.2458,NO
0.091,0.4197,NO
0.11800000000000001,0.4197,NO
0.1053,0.4197,NO
0.2201,0.48100000000000004,NO
0.1351,0.4197,NO
0.1328,0.4748,NO
0.0724,0.1709,NO
0.0244,0.0344,NO
0.1404,0.7346,YES
0.3348,1.0,YES
0.2937,1.0,YES
0.14300000000000002,0.7346,YES
0.0826,0.257,NO
0.013000000000000001,0.0462,NO
0.2103,0.7346,YES
0.1395,0.2963,NO
0.1325,0.4615,YES
0.1443,0.1181,NO
0.2165,0.1484,NO
0.1934,0.3152,NO
0.1934,0.2347,NO
0.0572,0.0827,NO
0.2318,1.0,YES
0.0556,0.0819,NO
0.3609,1.0,YES
0.1417,0.3664,NO
0.255,1.0,YES
0.0522,0.3342,NO
0.0677,0.3338,NO
0.1439,0.368,NO
0.0494,0.2429,NO
0.1715,0.5192,YES
0.0964,0.3393,NO
0.1343,0.4304,YES
0.1544,0.2169,NO
0.0732,0.1091,NO
0.1975,0.4056,NO
0.2582,0.6139,NO
0.1977,0.3369,NO
0.1701,0.3357,NO
0.1684,0.2599,NO
0.1225,0.2169,NO
0.1458,0.3573,NO
0.4028,1.0,YES
0.1577,0.4354,NO
0.2904,1.0,YES
0.1987,0.2525,NO
0.1756,0.2525,NO
0.1689,0.2525,NO
0.054000000000000006,0.221,NO
0.1469,0.2942,NO
0.0547,0.2169,NO
0.1082,0.2672,NO
0.2019,0.2508,NO
0.1293,0.2027,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.3573,NO
0.1753,0.6152,YES
0.0979,0.2054,NO
0.0985,0.146,NO
0.0774,0.0773,NO
0.1069,0.8266,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.8266,YES
0.0885,0.2196,NO
0.0604,0.0621,NO
0.2068,0.8266,YES
0.2598,0.5875,NO
0.106,0.5679,YES
0.1459,0.5875,NO
0.2252,0.16699999999999998,NO
0.2571,0.2693,NO
0.2375,0.2006,NO
0.1453,0.0845,NO
0.2245,1.0,YES
0.141,0.1052,NO
0.2623,1.0,YES
0.142,0.4123,NO
0.2555,1.0,YES
0.2049,0.3405,NO
0.2206,0.5875,NO
0.2228,0.5875,NO
0.1032,0.5875,NO
0.1461,0.5843,YES
0.1116,0.3818,NO
0.1326,0.4843,YES
0.1415,0.2332,NO
0.0745,0.1856,NO
0.2381,0.4328,NO
0.19,0.4328,NO
0.1547,0.3318,NO
0.1997,0.4328,NO
0.1653,0.2332,NO
0.1536,0.2332,NO
0.1999,0.4328,NO
0.1989,1.0,YES
0.2045,0.366,NO
0.2447,1.0,YES
0.2519,0.2042,NO
0.2036,0.2085,NO
0.2033,0.1271,NO
0.0533,0.1856,NO
0.105,0.4328,NO
0.055999999999999994,0.2332,NO
0.1113,0.3183,NO
0.2256,0.2508,NO
0.0989,0.2148,NO
0.1879,0.5181,YES
0.1445,1.0,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.3059,NO
0.1657,0.5155,YES
0.1331,0.366,NO
0.0949,0.2057,NO
0.1339,0.1266,NO
0.22399999999999998,0.6593,NO
0.1967,0.4834,NO
0.1436,0.2653,NO
0.2079,0.4095,NO
0.1339,0.4224,NO
0.0967,0.1135,NO
0.2198,0.3916,NO
0.3428,1.0,YES
0.2344,0.7077,NO
0.1736,1.0,YES
0.1331,0.2134,NO
0.0735,0.2085,NO
0.0647,0.1176,NO
0.204,0.3249,NO
0.1327,0.3349,NO
0.1655,0.2886,NO
0.31,0.4374,NO
0.1309,0.2508,NO
0.2819,0.4374,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.5187,NO
0.2673,1.0,YES
0.1726,0.3916,NO
0.1439,0.2057,NO
0.0769,0.1246,NO
0.1953,0.6593,NO
0.2342,0.6139,NO
0.2047,0.3369,NO
0.1823,0.3464,NO
0.1684,0.4224,NO
0.1204,0.1135,NO
0.1751,0.3095,NO
0.3579,1.0,YES
0.1828,0.7077,NO
0.2083,1.0,YES
0.2252,0.2134,NO
0.2041,0.2085,NO
0.2007,0.1275,NO
0.0498,0.3249,NO
0.1415,0.2942,NO
0.0515,0.2886,NO
0.1207,0.4343,NO
0.1912,0.2508,NO
0.14,0.3295,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.5187,NO
0.2003,1.0,YES
0.1168,0.2574,NO
0.0727,0.1812,NO
0.0714,0.1812,NO
0.10800000000000001,0.31,NO
0.2886,0.6139,NO
0.1427,0.3369,NO
0.0855,0.3464,NO
0.0605,0.2344,NO
0.0532,0.0787,NO
0.1421,0.31,NO
0.4397,1.0,YES
0.0607,0.3591,NO
0.2347,1.0,YES
0.2118,0.2593,NO
0.2048,0.2593,NO
0.2045,0.2593,NO
0.0849,0.3249,NO
0.1035,0.3335,NO
0.0824,0.2886,NO
0.0975,0.391,NO
0.1702,0.1867,NO
0.1518,0.3335,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.9091,YES
0.1257,1.0,YES
0.1375,0.2322,NO
0.1128,0.6631,YES
0.099,0.2574,NO
0.1069,0.1816,NO
0.0451,0.3233,NO
0.5095,1.0,YES
0.1431,1.0,YES
0.1227,0.7667,YES
0.2847,1.0,YES
0.2237,0.2739,NO
0.1065,0.1816,NO
0.3266,1.0,YES
0.0974,0.2044,NO
0.3289,1.0,YES
0.1059,0.1629,NO
0.2131,0.5121,NO
0.1496,0.2252,NO
0.1474,0.3188,NO
0.0902,0.2557,NO
0.0993,1.0,YES
0.0875,0.2282,NO
0.2369,0.7355,YES
0.2129,0.4988,NO
0.1321,0.4963,YES
0.1271,0.2295,NO
0.08,0.3721,NO
0.3025,0.5719,NO
0.12,0.3307,NO
0.3399,1.0,YES
0.2516,0.6436,NO
0.2081,1.0,YES
0.1799,0.1496,NO
0.1547,0.3233,NO
0.3595,1.0,YES
0.2156,0.3948,NO
0.1535,0.3027,NO
0.4159,1.0,YES
0.1827,0.1842,NO
0.1097,0.134,NO
0.5448,1.0,YES
0.191,0.2628,NO
0.4381,0.8915,YES
0.1528,0.2628,NO
0.3264,0.5402,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.1297,NO
0.21899999999999997,0.3948,NO
0.1398,0.0759,NO
0.3673,0.537,NO
0.1451,0.1969,NO
0.2637,0.3889,NO
0.1991,0.2628,NO
0.1784,0.2351,NO
0.3767,0.5719,NO
0.1917,0.2628,NO
0.3794,0.8926,YES
0.3359,0.6436,NO
0.2874,1.0,YES
0.0798,0.1709,NO
0.0364,0.2716,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.257,NO
0.0474,0.1125,NO
0.2799,1.0,YES
0.2328,0.8445,NO
0.2608,0.8593,YES
0.1095,0.8445,NO
0.2365,0.5221,NO
0.2061,0.5221,NO
0.2048,0.5221,NO
0.0456,0.2307,NO
0.1795,1.0,YES
0.0442,0.205,NO
0.27,1.0,YES
0.1224,0.4988,NO
0.1913,1.0,YES
0.2397,0.8445,NO
0.2111,0.8445,NO
0.2935,0.6455,NO
0.1155,0.8445,NO
0.243,0.7876,YES
0.1959,0.5406,NO
0.198,0.8593,YES
0.1636,0.1147,NO
0.1646,0.2005,NO
0.3881,1.0,YES
0.1762,0.1575,NO
0.1649,0.1575,NO
0.4197,1.0,YES
0.1681,0.2984,NO
0.153,0.1215,NO
0.4738,0.8576,YES
0.159,0.0602,NO
0.493,1.0,YES
0.1456,0.10800000000000001,NO
0.2244,0.5579,NO
0.1542,0.3363,NO
0.1277,0.3473,NO
0.1775,0.2042,NO
0.2106,0.3487,NO
0.1654,0.1823,NO
0.3557,0.1186,NO
0.0902,0.1871,NO
0.2663,0.1575,NO
0.2218,0.25,NO
0.1764,0.0602,NO
0.3901,0.2373,NO
0.21600000000000003,0.2504,NO
0.402,0.7986,YES
0.3584,0.5796,NO
0.3239,1.0,YES
0.0467,0.2203,NO
0.0184,0.2203,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.257,NO
0.0098,0.2091,NO
0.1204,1.0,YES
0.1152,0.3283,NO
0.0434,0.6283,YES
0.0994,0.3283,NO
0.171,0.7016,NO
0.1733,0.7016,NO
0.1785,0.7016,NO
0.0632,0.2203,NO
0.1652,1.0,YES
0.0614,0.2203,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.3283,NO
0.0714,0.3721,NO
0.0698,0.4145,NO
0.035,0.3307,NO
0.0672,0.7068,YES
0.0378,0.4619,NO
0.0637,0.5859,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.4952,NO
0.1459,0.3796,NO
0.1506,0.4952,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4952,NO
0.0758,0.1012,NO
0.1517,0.4057,NO
0.067,0.0796,NO
0.2131,0.2264,NO
0.16,0.0996,NO
0.1446,0.1409,NO
0.0844,1.0,YES
0.095,0.4952,NO
0.2419,1.0,YES
0.026000000000000002,0.3642,NO
0.2985,1.0,YES
0.0377,0.2458,NO
0.102,0.1014,NO
0.0927,0.1843,NO
0.1259,0.1823,NO
0.1193,0.1637,NO
0.2177,0.3988,NO
0.15,0.2309,NO
0.0996,0.4057,NO
0.0839,0.1425,NO
0.0672,0.3233,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,0.7667,YES
0.3166,1.0,YES
0.0868,0.2984,NO
0.0677,0.134,NO
0.5456,1.0,YES
0.0938,0.2684,NO
0.3771,1.0,YES
0.0765,0.4834,NO
0.3042,0.5579,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.1612,NO
0.1127,1.0,YES
0.0773,0.1439,NO
0.3002,0.7355,YES
0.0821,0.4988,NO
0.1969,0.4963,YES
0.1353,0.2831,NO
0.0942,0.4834,NO
0.3023,0.5719,NO
0.1177,0.4834,NO
0.2966,1.0,YES
0.2621,0.6436,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.3044,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,0.7667,YES
0.2467,1.0,YES
0.2192,0.3368,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.3262,NO
0.2922,1.0,YES
0.1088,0.7974,NO
0.2277,0.5579,NO
0.1763,0.3659,NO
0.1744,0.3659,NO
0.0948,0.2557,NO
0.152,1.0,YES
0.0882,0.2339,NO
0.2267,0.7355,YES
0.1968,0.4988,NO
0.1574,0.4963,YES
0.2134,0.467,NO
0.1846,0.7974,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.1422,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.5515,YES
0.1996,0.4228,YES
0.3297,1.0,YES
0.22699999999999998,0.2868,NO
0.1622,0.134,NO
0.3372,1.0,YES
0.1102,0.5224,NO
0.3901,1.0,YES
0.1022,0.679,NO
0.1483,0.4503,NO
0.0862,0.2193,NO
0.0629,0.2972,NO
0.2034,0.2557,NO
0.1682,0.5515,YES
0.1975,0.2282,NO
0.3422,0.6709999999999999,YES
0.1773,0.2751,NO
0.2514,0.6709999999999999,YES
0.1754,0.5224,NO
0.1301,0.679,NO
0.3619,0.679,NO
0.1715,0.679,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.1214,NO
0.0732,0.3044,NO
0.3094,1.0,YES
0.1091,0.5693,YES
0.0665,0.4365,YES
0.2941,1.0,YES
0.0664,0.2874,NO
0.0556,0.1215,NO
0.5229,1.0,YES
0.1003,0.1164,NO
0.3604,1.0,YES
0.08800000000000001,0.1223,NO
0.2859,0.5374,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1529,NO
0.1031,0.5693,YES
0.1016,0.1365,NO
0.3066,0.4724,YES
0.0639,0.284,NO
0.2147,0.4724,YES
0.1277,0.2408,NO
0.0813,0.2119,NO
0.3135,0.4292,NO
0.1095,0.3342,NO
0.302,1.0,YES
0.2369,0.5796,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.1483,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.257,NO
0.0554,0.1238,NO
0.2037,1.0,YES
0.1971,0.4755,NO
0.1126,0.6283,YES
0.1418,0.4755,NO
0.2488,0.4875,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,1.0,YES
0.1648,0.1483,NO
0.2745,1.0,YES
0.1508,0.4988,NO
0.2653,1.0,YES
0.1206,0.3405,NO
0.1613,0.4755,NO
0.1611,0.4755,NO
0.1018,0.4755,NO
0.152,0.7068,YES
0.1186,0.4619,NO
0.1207,0.5859,YES
0.1201,0.1709,NO
0.10300000000000001,0.1004,NO
0.254,0.7440000000000001,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.7440000000000001,YES
0.0981,0.257,NO
0.0792,0.0712,NO
0.2917,0.7440000000000001,YES
0.1836,0.2484,NO
0.3039,0.5865,YES
0.1342,0.151,NO
0.1448,0.1503,NO
0.1036,0.3152,NO
0.0702,0.2347,NO
0.1825,0.0827,NO
0.2937,1.0,YES
0.1772,0.1052,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.2802,NO
0.1461,0.3338,NO
0.2985,0.4726,NO
0.1348,0.2464,NO
0.2479,0.5259,YES
0.2298,0.3437,NO
0.2345,0.5865,YES
0.08900000000000001,0.2581,NO
0.0394,0.243,NO
0.1381,0.3143,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.4344,NO
0.0963,0.243,NO
0.0435,0.1296,NO
0.2592,0.6008,NO
0.1291,0.3073,NO
0.0785,0.4344,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.9975,YES
0.0766,0.243,NO
0.0711,0.4495,NO
0.0797,0.243,NO
0.0531,0.2843,NO
0.1551,0.3599,NO
0.077,0.3776,NO
0.0463,0.1592,NO
0.0745,0.3073,NO
0.1014,0.3073,NO
0.0541,0.3073,NO
0.1685,0.2858,NO
0.0541,0.272,NO
0.2105,0.5999,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2269,NO
0.1653,0.2269,NO
0.0814,0.18899999999999997,NO
0.0623,0.2269,NO
0.32899999999999996,1.0,YES
0.1249,0.4171,YES
0.0968,0.2269,NO
0.1519,0.3252,NO
0.0533,0.2116,NO
0.1784,0.3252,NO
0.1661,0.0458,NO
0.1504,0.0678,NO
0.1562,0.1158,NO
0.3075,1.0,YES
0.0597,0.2269,NO
0.1815,1.0,YES
0.0336,0.18899999999999997,NO
0.3735,1.0,YES
0.0877,0.18899999999999997,NO
0.1163,0.1685,NO
0.0418,0.3252,NO
0.1354,0.3252,NO
0.0948,0.3252,NO
0.1407,0.2116,NO
0.0821,0.1048,NO
0.0894,0.1329,NO
0.0416,0.1584,NO
0.0131,0.1297,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,1.0,YES
0.0498,0.2382,NO
0.0139,0.0554,NO
0.1999,1.0,YES
0.1109,0.3019,NO
0.1389,0.6283,YES
0.0996,0.1607,NO
0.1977,0.2021,NO
0.1726,0.2922,NO
0.1805,0.2176,NO
0.0204,0.0856,NO
0.2123,1.0,YES
0.0198,0.0896,NO
0.3536,0.9541,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.3721,NO
0.1228,0.3911,NO
0.0373,0.3307,NO
0.1359,0.7068,YES
0.0808,0.4619,NO
0.1119,0.5859,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3075,NO
0.1555,0.3075,NO
0.0906,0.2357,NO
0.107,0.3075,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.3075,NO
0.1017,0.2506,NO
0.09699999999999999,0.1932,NO
0.1058,0.2506,NO
0.1741,0.3324,NO
0.1373,0.3324,NO
0.132,0.3324,NO
0.1138,1.0,YES
0.0766,0.3075,NO
0.3242,1.0,YES
0.0297,0.2261,NO
0.3407,1.0,YES
0.0387,0.1526,NO
0.0621,0.1844,NO
0.076,0.2506,NO
0.1266,0.2506,NO
0.0726,0.2506,NO
0.192,0.2173,NO
0.1128,0.2094,NO
0.0813,0.214,NO
0.1238,0.1505,NO
0.0659,0.1091,NO
0.0991,0.1901,NO
0.2168,0.6139,NO
0.0941,0.3471,NO
0.1226,0.3464,NO
0.0797,0.2344,NO
0.0869,0.1058,NO
0.1921,0.3504,NO
0.2119,1.0,YES
0.0845,0.3591,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.3249,NO
0.0983,0.3471,NO
0.1658,0.2886,NO
0.1333,0.391,NO
0.2072,0.2508,NO
0.1519,0.3471,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2322,NO
0.09699999999999999,0.6631,YES
0.11900000000000001,0.3499,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2037,NO
0.1584,0.1897,NO
0.065,0.1897,NO
0.0678,0.1837,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1955,NO
0.1079,0.0451,NO
0.0645,0.1631,NO
0.1095,0.1102,NO
0.1665,0.2636,NO
0.1472,0.2636,NO
0.1463,0.263,NO
0.1261,1.0,YES
0.0528,0.1897,NO
0.3791,1.0,YES
0.0329,0.1897,NO
0.3577,1.0,YES
0.062,0.1897,NO
0.0477,0.0645,NO
0.0457,0.1196,NO
0.1274,0.1102,NO
0.0681,0.1102,NO
0.1427,0.1955,NO
0.0804,0.1102,NO
0.0769,0.1654,NO
0.1422,0.2057,NO
0.0613,0.1091,NO
0.1484,0.6593,NO
0.1778,0.3384,NO
0.1025,0.2254,NO
0.1545,0.4563,NO
0.1529,0.4224,NO
0.1098,0.1135,NO
0.1753,0.4855,NO
0.1807,1.0,YES
0.134,0.7077,NO
0.2818,1.0,YES
0.2438,0.3884,NO
0.2385,0.3884,NO
0.2176,0.3874,NO
0.0807,0.1438,NO
0.0972,0.2942,NO
0.0862,0.1308,NO
0.0815,0.4343,NO
0.2286,0.2508,NO
0.0804,0.3295,NO
0.0972,0.5857,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.5187,NO
0.1151,1.0,YES
0.1052,0.2215,NO
