DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_21,Associated
0.1277,0.0775,NO
0.1775,0.0,NO
0.2106,0.3273,NO
0.1654,0.1834,NO
0.3557,0.4421,NO
0.0902,0.1664,NO
0.2663,0.5554,NO
0.2218,0.2612,NO
0.1764,0.335,NO
0.3901,0.5177,NO
0.21600000000000003,0.1654,NO
0.402,0.8554,YES
0.3584,0.4015,NO
0.3239,0.8554,YES
0.0467,0.3011,NO
0.0184,0.1148,NO
0.0544,0.5033,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6382,YES
0.0389,0.2784,NO
0.0098,0.1327,NO
0.1204,1.0,YES
0.1152,0.3816,NO
0.0434,1.0,YES
0.0994,0.2022,NO
0.171,0.3031,NO
0.1733,0.3569,NO
0.1785,0.1762,NO
0.0632,0.1148,NO
0.1652,0.594,YES
0.0614,0.1669,NO
0.1533,0.7959999999999999,YES
0.1347,0.1387,NO
0.1212,1.0,YES
0.015,0.3369,NO
0.0714,0.2793,NO
0.0698,0.4856,NO
0.035,0.1587,NO
0.0672,1.0,YES
0.0378,0.4444,NO
0.0637,0.4367,YES
0.3024,0.6735,YES
0.0482,0.6735,YES
0.3634,0.2103,NO
0.1548,0.2171,NO
0.1459,0.3389,NO
0.1506,0.2796,NO
0.2394,0.2393,YES
0.3693,0.6735,YES
0.1404,0.3389,NO
0.0758,0.2151,NO
0.1517,0.3389,NO
0.067,0.2457,NO
0.2131,0.1493,NO
0.16,0.2118,NO
0.1446,0.0426,NO
0.0844,0.6735,YES
0.095,0.1675,NO
0.2419,0.6145,YES
0.026000000000000002,0.2045,NO
0.2985,0.3826,YES
0.0377,0.1539,NO
0.102,0.1887,NO
0.0927,0.2273,NO
0.1259,0.2457,NO
0.1193,0.2273,NO
0.2177,0.3389,NO
0.15,0.1906,NO
0.0996,0.2103,NO
0.0839,0.3618,NO
0.0672,0.146,NO
0.3068,1.0,YES
0.1154,0.3525,YES
0.0802,0.5502,YES
0.3166,1.0,YES
0.0868,0.4093,NO
0.0677,0.08800000000000001,NO
0.5456,1.0,YES
0.0938,0.3004,NO
0.3771,1.0,YES
0.0765,0.4779,NO
0.3042,0.534,NO
0.1867,0.474,NO
0.2024,0.3133,NO
0.084,0.0986,NO
0.1127,0.4049,YES
0.0773,0.2682,NO
0.3002,0.5522,YES
0.0821,0.2433,NO
0.1969,0.3613,YES
0.1353,0.3004,NO
0.0942,0.3547,NO
0.3023,0.6069,NO
0.1177,0.1773,NO
0.2966,1.0,YES
0.2621,0.4918,NO
0.3631,1.0,YES
0.1178,0.3011,NO
0.0474,0.2465,NO
0.4277,1.0,YES
0.2214,0.6407,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.4024,NO
0.1165,0.1672,NO
0.3035,1.0,YES
0.1886,0.4565,NO
0.2922,1.0,YES
0.1088,0.4825,NO
0.2277,0.3865,NO
0.1763,0.4456,NO
0.1744,0.2404,NO
0.0948,0.0841,NO
0.152,0.4942,YES
0.0882,0.2682,NO
0.2267,0.6036,YES
0.1968,0.2433,NO
0.1574,0.4542,YES
0.2134,0.4324,NO
0.1846,0.4825,NO
0.3004,0.6069,NO
0.1322,0.4825,NO
0.3039,1.0,YES
0.2341,0.5562,NO
0.2137,1.0,YES
0.1342,0.3618,NO
0.1099,0.1845,NO
0.526,1.0,YES
0.1623,0.2882,YES
0.1996,0.5239,YES
0.3297,1.0,YES
0.22699999999999998,0.4093,NO
0.1622,0.1845,NO
0.3372,1.0,YES
0.1102,0.4318,NO
0.3901,1.0,YES
0.1022,0.5289,NO
0.1483,0.534,NO
0.0862,0.474,NO
0.0629,0.1849,NO
0.2034,0.1845,NO
0.1682,0.4049,YES
0.1975,0.1953,NO
0.3422,0.516,YES
0.1773,0.1772,NO
0.2514,0.5239,YES
0.1754,0.4318,NO
0.1301,0.4318,NO
0.3619,0.5289,NO
0.1715,0.16899999999999998,NO
0.3452,1.0,YES
0.3259,0.4918,NO
0.258,1.0,YES
0.0709,0.3618,NO
0.0732,0.146,NO
0.3094,0.9648,YES
0.1091,0.3611,YES
0.0665,0.5636,YES
0.2941,1.0,YES
0.0664,0.4093,NO
0.0556,0.0748,NO
0.5229,0.9305,YES
0.1003,0.2104,NO
0.3604,1.0,YES
0.08800000000000001,0.1255,NO
0.2859,0.4969,NO
0.1263,0.474,NO
0.1497,0.2744,NO
0.1047,0.0389,NO
0.1031,0.4049,YES
0.1016,0.1583,NO
0.3066,0.4978,YES
0.0639,0.1436,NO
0.2147,0.3233,YES
0.1277,0.2375,NO
0.0813,0.3547,NO
0.3135,0.5102,NO
0.1095,0.0952,NO
0.302,1.0,YES
0.2369,0.4918,NO
0.4263,1.0,YES
0.1151,0.3229,NO
0.0905,0.1512,NO
0.1028,0.5033,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6382,YES
0.094,0.1995,NO
0.0554,0.1995,NO
0.2037,1.0,YES
0.1971,0.2629,NO
0.1126,1.0,YES
0.1418,0.2093,NO
0.2488,0.3031,NO
0.2731,0.3522,NO
0.2523,0.146,NO
0.1698,0.1995,NO
0.2266,0.5849,YES
0.1648,0.1995,NO
0.2745,1.0,YES
0.1508,0.1064,NO
0.2653,1.0,YES
0.1206,0.3519,NO
0.1613,0.3519,NO
0.1611,0.4856,NO
0.1018,0.1827,NO
0.152,1.0,YES
0.1186,0.4444,NO
0.1207,0.4367,YES
0.1201,0.3229,NO
0.10300000000000001,0.1414,NO
0.254,0.5033,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6382,YES
0.0981,0.2784,NO
0.0792,0.1414,NO
0.2917,1.0,YES
0.1836,0.2629,NO
0.3039,1.0,YES
0.1342,0.3569,NO
0.1448,0.3031,NO
0.1036,0.3569,NO
0.0702,0.146,NO
0.1825,0.1414,NO
0.2937,0.5849,YES
0.1772,0.1669,NO
0.5728,1.0,YES
0.0892,0.1064,NO
0.4594,1.0,YES
0.1677,0.3369,NO
0.1461,0.2793,NO
0.2985,0.4856,NO
0.1348,0.1696,NO
0.2479,1.0,YES
0.2298,0.4444,NO
0.2345,0.4367,YES
0.08900000000000001,0.1963,NO
0.0394,0.1963,NO
0.1381,0.3578,NO
0.2108,0.3949,NO
0.0676,0.1859,NO
0.0957,0.2555,NO
0.0963,0.4356,NO
0.0435,0.1963,NO
0.2592,0.4623,NO
0.1291,0.2736,NO
0.0785,0.1825,NO
0.1052,0.1636,NO
0.4225,1.0,YES
0.3368,0.758,YES
0.3938,0.622,YES
0.0766,0.1963,NO
0.0711,0.2439,NO
0.0797,0.1943,NO
0.0531,0.2564,NO
0.1551,0.1134,NO
0.077,0.2533,NO
0.0463,0.2363,NO
0.0745,0.3778,NO
0.1014,0.3189,NO
0.0541,0.2158,NO
0.1685,0.2417,NO
0.0541,0.0843,NO
0.2105,0.2417,NO
0.1239,0.3186,YES
0.289,0.3186,YES
0.2752,0.21600000000000003,NO
0.1653,0.1921,NO
0.0814,0.1921,NO
0.0623,0.1893,NO
0.32899999999999996,0.6856,YES
0.1249,0.6856,YES
0.0968,0.1893,NO
0.1519,0.0667,NO
0.0533,0.16699999999999998,NO
0.1784,0.0756,NO
0.1661,0.2437,NO
0.1504,0.23399999999999999,NO
0.1562,0.1516,NO
0.3075,0.6856,YES
0.0597,0.1036,NO
0.1815,0.6856,YES
0.0336,0.1056,NO
0.3735,0.3455,YES
0.0877,0.1513,NO
0.1163,0.1213,NO
0.0418,0.0921,NO
0.1354,0.1149,NO
0.0948,0.0526,NO
0.1407,0.1893,NO
0.0821,0.1469,NO
0.0894,0.1893,NO
0.0416,0.3229,NO
0.0131,0.1526,NO
0.1203,0.5033,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6382,YES
0.0498,0.2651,NO
0.0139,0.1474,NO
0.1999,1.0,YES
0.1109,0.3816,NO
0.1389,1.0,YES
0.0996,0.2467,NO
0.1977,0.3934,NO
0.1726,0.3522,NO
0.1805,0.2447,NO
0.0204,0.1474,NO
0.2123,0.594,YES
0.0198,0.154,NO
0.3536,1.0,YES
0.1039,0.1387,NO
0.2827,1.0,YES
0.0426,0.3369,NO
0.0387,0.1829,NO
0.1228,0.4856,NO
0.0373,0.1587,NO
0.1359,1.0,YES
0.0808,0.4444,NO
0.1119,0.4367,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.2044,NO
0.0906,0.151,NO
0.107,0.2376,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.295,NO
0.1017,0.1725,NO
0.09699999999999999,0.295,NO
0.1058,0.2011,NO
0.1741,0.1793,NO
0.1373,0.3413,NO
0.132,0.07200000000000001,NO
0.1138,1.0,YES
0.0766,0.2278,NO
0.3242,1.0,YES
0.0297,0.1029,NO
0.3407,0.568,YES
0.0387,0.1607,NO
0.0621,0.2321,NO
0.076,0.2321,NO
0.1266,0.2011,NO
0.0726,0.1823,NO
0.192,0.2673,NO
0.1128,0.2142,NO
0.0813,0.295,NO
0.1238,0.32,NO
0.0659,0.2425,NO
0.0991,0.2809,NO
0.2168,0.4029,NO
0.0941,0.31,NO
0.1226,0.1923,NO
0.0797,0.4164,NO
0.0869,0.2425,NO
0.1921,0.4753,NO
0.2119,1.0,YES
0.0845,0.4964,NO
0.1963,1.0,YES
0.24100000000000002,0.3551,NO
0.263,0.3824,NO
0.2504,0.2209,NO
0.1414,0.3282,NO
0.0983,0.3984,NO
0.1658,0.2114,NO
0.1333,0.3529,NO
0.2072,0.1656,NO
0.1519,0.3438,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.314,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2156,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.09,NO
0.1584,0.2304,NO
0.065,0.2061,NO
0.0678,0.1001,NO
0.1652,0.3322,YES
0.4499,1.0,YES
0.0947,0.1001,NO
0.1079,0.1616,NO
0.0645,0.1276,NO
0.1095,0.1388,NO
0.1665,0.2289,NO
0.1472,0.3144,NO
0.1463,0.1424,NO
0.1261,1.0,YES
0.0528,0.2278,NO
0.3791,1.0,YES
0.0329,0.1756,NO
0.3577,0.5838,YES
0.062,0.1756,NO
0.0477,0.1152,NO
0.0457,0.2104,NO
0.1274,0.1388,NO
0.0681,0.1388,NO
0.1427,0.2673,NO
0.0804,0.1724,NO
0.0769,0.0857,NO
0.1422,0.3765,NO
0.0613,0.3765,NO
0.1484,0.2809,NO
0.1778,0.2817,NO
0.1025,0.1819,NO
0.1545,0.0727,NO
0.1529,0.3056,NO
0.1098,0.2932,NO
0.1753,0.3138,NO
0.1807,1.0,YES
0.134,0.2887,NO
0.2818,0.4159,YES
0.2438,0.1569,NO
0.2385,0.3511,NO
0.2176,0.032,NO
0.0807,0.3282,NO
0.0972,0.1245,NO
0.0862,0.3765,NO
0.0815,0.3529,NO
0.2286,0.2198,NO
0.0804,0.1819,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,0.3631,YES
0.1937,0.314,NO
0.1151,1.0,YES
0.1052,0.1122,NO
