DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_55,Associated
0.1017,0.2506,NO
0.09699999999999999,0.33399999999999996,NO
0.1058,0.2506,NO
0.1741,0.044000000000000004,NO
0.1373,0.0522,NO
0.132,0.0434,NO
0.1138,1.0,YES
0.0766,0.1181,NO
0.3242,1.0,YES
0.0297,0.1366,NO
0.3407,1.0,YES
0.0387,0.1366,NO
0.0621,0.2506,NO
0.076,0.1492,NO
0.1266,0.2506,NO
0.0726,0.2506,NO
0.192,0.33399999999999996,NO
0.1128,0.0878,NO
0.0813,0.1109,NO
0.1238,0.2411,NO
0.0659,0.3133,NO
0.0991,0.1787,NO
0.2168,0.3895,NO
0.0941,0.3369,NO
0.1226,0.1991,NO
0.0797,0.4224,NO
0.0869,0.2411,NO
0.1921,0.3377,NO
0.2119,1.0,YES
0.0845,0.7077,NO
0.1963,1.0,YES
0.24100000000000002,0.564,NO
0.263,0.564,NO
0.2504,0.564,NO
0.1414,0.3249,NO
0.0983,0.2942,NO
0.1658,0.2411,NO
0.1333,0.1991,NO
0.2072,0.2508,NO
0.1519,0.4715,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.5187,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.371,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2452,NO
0.1584,0.1748,NO
0.065,0.1897,NO
0.0678,0.1955,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1955,NO
0.1079,0.2223,NO
0.0645,0.1955,NO
0.1095,0.2223,NO
0.1665,0.257,NO
0.1472,0.257,NO
0.1463,0.257,NO
0.1261,1.0,YES
0.0528,0.1972,NO
0.3791,1.0,YES
0.0329,0.2282,NO
0.3577,1.0,YES
0.062,0.2282,NO
0.0477,0.2223,NO
0.0457,0.1431,NO
0.1274,0.2223,NO
0.0681,0.2223,NO
0.1427,0.1955,NO
0.0804,0.1431,NO
0.0769,0.1654,NO
0.1422,0.418,NO
0.0613,0.418,NO
0.1484,0.2904,NO
0.1778,0.3895,NO
0.1025,0.1992,NO
0.1545,0.4855,NO
0.1529,0.418,NO
0.1098,0.418,NO
0.1753,0.4855,NO
0.1807,1.0,YES
0.134,0.4855,NO
0.2818,1.0,YES
0.2438,0.4072,NO
0.2385,0.4072,NO
0.2176,0.4072,NO
0.0807,0.3249,NO
0.0972,0.2942,NO
0.0862,0.418,NO
0.0815,0.2598,NO
0.2286,0.418,NO
0.0804,0.4715,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4855,NO
0.1151,1.0,YES
0.1052,0.262,NO
