DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_VSM_26,Associated
0.1415,0.2942,NO
0.0515,0.1513,NO
0.1207,0.4343,NO
0.1912,0.2508,NO
0.14,0.3295,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.5187,NO
0.2003,1.0,YES
0.1168,0.1687,NO
0.0727,0.1812,NO
0.0714,0.1812,NO
0.10800000000000001,0.31,NO
0.2886,0.3895,NO
0.1427,0.3335,NO
0.0855,0.6773,NO
0.0605,0.4224,NO
0.0532,0.0414,NO
0.1421,0.444,NO
0.4397,1.0,YES
0.0607,0.3591,NO
0.2347,1.0,YES
0.2118,0.2846,NO
0.2048,0.2749,NO
0.2045,0.2846,NO
0.0849,0.1812,NO
0.1035,0.3335,NO
0.0824,0.046,NO
0.0975,0.4343,NO
0.1702,0.1867,NO
0.1518,0.3295,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.5187,NO
0.1128,1.0,YES
0.099,0.1816,NO
0.1069,0.1816,NO
0.0451,0.3162,NO
0.5095,1.0,YES
0.1431,0.6673,YES
0.1227,0.6673,YES
0.2847,1.0,YES
0.2237,0.306,NO
0.1065,0.1816,NO
0.3266,1.0,YES
0.0974,0.2963,NO
0.3289,1.0,YES
0.1059,0.7244,NO
0.2131,0.441,NO
0.1496,0.441,NO
0.1474,0.441,NO
0.0902,0.1816,NO
0.0993,0.5016,YES
0.0875,0.1744,NO
0.2369,0.6649,YES
0.2129,0.1764,NO
0.1321,0.6673,YES
0.1271,0.7244,NO
0.08,0.4261,NO
0.3025,0.7244,NO
0.12,0.3976,NO
0.3399,0.9537,YES
0.2516,0.7244,NO
0.2081,0.9537,YES
0.1799,0.2097,NO
0.1547,0.3233,NO
0.3595,0.8095,YES
0.2156,0.6811,NO
0.1535,0.6811,NO
0.4159,1.0,YES
0.1827,0.2366,NO
0.1097,0.134,NO
0.5448,0.9727,YES
0.191,0.2628,NO
0.4381,0.8915,YES
0.1528,0.5079,NO
0.3264,0.4151,NO
0.3203,0.1276,NO
0.2648,0.2894,NO
0.171,0.086,NO
0.21899999999999997,0.5127,NO
0.1398,0.0722,NO
0.3673,0.6811,NO
0.1451,0.1533,NO
0.2637,0.4971,NO
0.1991,0.5079,NO
0.1784,0.2987,NO
0.3767,0.5719,NO
0.1917,0.2788,NO
0.3794,0.8926,YES
0.3359,0.5079,NO
0.2874,0.7929999999999999,YES
0.0798,0.1762,NO
0.0364,0.2716,NO
0.2475,0.982,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.8399,YES
0.1233,0.3708,NO
0.0474,0.1312,NO
0.2799,0.8170000000000001,YES
0.2328,0.7101,NO
0.2608,0.982,YES
0.1095,0.8778,NO
0.2365,0.3486,NO
0.2061,0.1873,NO
0.2048,0.2708,NO
0.0456,0.09300000000000001,NO
0.1795,0.8645,YES
0.0442,0.0502,NO
0.27,1.0,YES
0.1224,0.1287,NO
0.1913,1.0,YES
0.2397,0.8778,NO
0.2111,0.6351,NO
0.2935,0.8778,NO
0.1155,0.7101,NO
0.243,0.7944,YES
0.1959,0.8778,NO
0.198,0.775,YES
0.1636,0.1636,NO
0.1646,0.3162,NO
0.3881,1.0,YES
0.1762,0.6479,NO
0.1649,0.6479,NO
0.4197,1.0,YES
0.1681,0.2984,NO
0.153,0.1215,NO
0.4738,1.0,YES
0.159,0.247,NO
0.493,1.0,YES
0.1456,0.6038,NO
0.2244,0.38799999999999996,NO
0.1542,0.3363,NO
0.1277,0.3363,NO
0.1775,0.0397,NO
0.2106,0.4877,NO
0.1654,0.0402,NO
0.3557,0.6479,NO
0.0902,0.1279,NO
0.2663,0.4729,NO
0.2218,0.6038,NO
0.1764,0.3551,NO
0.3901,0.6038,NO
0.21600000000000003,0.3314,NO
0.402,1.0,YES
0.3584,0.6038,NO
0.3239,1.0,YES
0.0467,0.2203,NO
0.0184,0.2203,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6847,YES
0.0389,0.2859,NO
0.0098,0.1337,NO
0.1204,0.5022,YES
0.1152,0.3283,NO
0.0434,1.0,YES
0.0994,0.22399999999999998,NO
0.171,0.7871,NO
0.1733,0.7602,NO
0.1785,0.7871,NO
0.0632,0.2203,NO
0.1652,1.0,YES
0.0614,0.0586,NO
0.1533,1.0,YES
0.1347,0.2203,NO
0.1212,1.0,YES
0.015,0.3405,NO
0.0714,0.3721,NO
0.0698,0.5265,NO
0.035,0.3307,NO
0.0672,0.7068,YES
0.0378,0.4619,NO
0.0637,0.5859,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4952,NO
0.1548,0.4952,NO
0.1459,0.4952,NO
0.1506,0.3391,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.31,NO
0.0758,0.1451,NO
0.1517,0.4952,NO
0.067,0.3547,NO
0.2131,0.6218,NO
0.16,0.6005,NO
0.1446,0.6218,NO
0.0844,1.0,YES
0.095,0.3722,NO
0.2419,0.9606,YES
0.026000000000000002,0.3642,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.3547,NO
0.0927,0.2086,NO
0.1259,0.3547,NO
0.1193,0.1947,NO
0.2177,0.35,NO
0.15,0.3547,NO
0.0996,0.2901,NO
0.0839,0.2003,NO
0.0672,0.3141,NO
0.3068,1.0,YES
0.1154,1.0,YES
0.0802,1.0,YES
0.3166,1.0,YES
0.0868,0.2984,NO
0.0677,0.1337,NO
0.5456,1.0,YES
0.0938,0.2684,NO
0.3771,1.0,YES
0.0765,0.1444,NO
0.3042,0.5147,NO
0.1867,0.5147,NO
0.2024,0.5147,NO
0.084,0.1393,NO
0.1127,0.7517,YES
0.0773,0.1171,NO
0.3002,0.7355,YES
0.0821,0.1957,NO
0.1969,1.0,YES
0.1353,0.2684,NO
0.0942,0.3721,NO
0.3023,0.5832,NO
0.1177,0.3307,NO
0.2966,1.0,YES
0.2621,0.6789,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.2431,NO
0.1165,0.2339,NO
0.3035,0.9727,YES
0.1886,0.6074,NO
0.2922,1.0,YES
0.1088,0.4814,NO
0.2277,0.4151,NO
0.1763,0.1003,NO
0.1744,0.2894,NO
0.0948,0.2339,NO
0.152,0.7517,YES
0.0882,0.2247,NO
0.2267,0.7355,YES
0.1968,0.2273,NO
0.1574,1.0,YES
0.2134,0.6074,NO
0.1846,0.6074,NO
0.3004,0.6074,NO
0.1322,0.4814,NO
0.3039,0.8926,YES
0.2341,0.6074,NO
0.2137,0.8145,YES
0.1342,0.2216,NO
0.1099,0.3233,NO
0.526,1.0,YES
0.1623,0.6709999999999999,YES
0.1996,0.6709999999999999,YES
0.3297,1.0,YES
0.22699999999999998,0.2984,NO
0.1622,0.134,NO
0.3372,1.0,YES
0.1102,0.5224,NO
0.3901,1.0,YES
0.1022,0.679,NO
0.1483,0.4151,NO
0.0862,0.1692,NO
0.0629,0.2972,NO
0.2034,0.1393,NO
0.1682,0.5051,YES
0.1975,0.1188,NO
0.3422,0.6709999999999999,YES
0.1773,0.1533,NO
0.2514,0.5515,YES
0.1754,0.679,NO
0.1301,0.4673,NO
0.3619,0.679,NO
0.1715,0.5224,NO
0.3452,1.0,YES
0.3259,0.679,NO
0.258,1.0,YES
0.0709,0.2216,NO
0.0732,0.3162,NO
0.3094,1.0,YES
0.1091,0.5693,YES
0.0665,0.5693,YES
0.2941,1.0,YES
0.0664,0.2984,NO
0.0556,0.1279,NO
0.5229,1.0,YES
0.1003,0.2655,NO
0.3604,1.0,YES
0.08800000000000001,0.4433,NO
0.2859,0.43799999999999994,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.11699999999999999,NO
0.1031,0.4279,YES
0.1016,0.0562,NO
0.3066,0.5394,YES
0.0639,0.1665,NO
0.2147,0.5693,YES
0.1277,0.4433,NO
0.0813,0.2608,NO
0.3135,0.5872,NO
0.1095,0.2655,NO
0.302,1.0,YES
0.2369,0.5692,NO
0.4263,1.0,YES
0.1151,0.1709,NO
0.0905,0.2054,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.6847,YES
0.094,0.257,NO
0.0554,0.1337,NO
0.2037,0.5022,YES
0.1971,0.4755,NO
0.1126,1.0,YES
0.1418,0.4755,NO
0.2488,0.4875,NO
0.2731,0.4875,NO
0.2523,0.4875,NO
0.1698,0.1483,NO
0.2266,1.0,YES
0.1648,0.1238,NO
0.2745,1.0,YES
0.1508,0.1853,NO
0.2653,1.0,YES
0.1206,0.4755,NO
0.1613,0.4755,NO
0.1611,0.5265,NO
0.1018,0.4755,NO
0.152,0.7068,YES
0.1186,0.4755,NO
0.1207,0.5859,YES
0.1201,0.1709,NO
0.10300000000000001,0.1855,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6847,YES
0.0981,0.257,NO
0.0792,0.1337,NO
0.2917,0.5865,YES
0.1836,0.3019,NO
0.3039,1.0,YES
0.1342,0.22399999999999998,NO
0.1448,0.2276,NO
0.1036,0.3152,NO
0.0702,0.2833,NO
0.1825,0.0927,NO
0.2937,1.0,YES
0.1772,0.0487,NO
0.5728,1.0,YES
0.0892,0.0707,NO
0.4594,1.0,YES
0.1677,0.3405,NO
0.1461,0.3721,NO
0.2985,0.5265,NO
0.1348,0.3307,NO
0.2479,0.7068,YES
0.2298,0.4619,NO
0.2345,0.5859,YES
0.08900000000000001,0.2526,NO
0.0394,0.4212,NO
0.1381,0.3451,NO
0.2108,0.3776,NO
0.0676,0.3776,NO
0.0957,0.3914,NO
0.0963,0.3632,NO
0.0435,0.2324,NO
0.2592,0.6446,NO
0.1291,0.2128,NO
0.0785,0.3489,NO
0.1052,0.166,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.0667,NO
0.0711,0.4823,NO
0.0797,0.2526,NO
0.0531,0.2843,NO
0.1551,0.3802,NO
0.077,0.3451,NO
0.0463,0.2128,NO
0.0745,0.2128,NO
0.1014,0.2239,NO
0.0541,0.1244,NO
0.1685,0.3494,NO
0.0541,0.2128,NO
0.2105,0.2793,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.2269,NO
0.0814,0.2269,NO
0.0623,0.1763,NO
0.32899999999999996,1.0,YES
0.1249,0.9202,YES
0.0968,0.1763,NO
0.1519,0.3252,NO
0.0533,0.2269,NO
0.1784,0.3252,NO
0.1661,0.3226,NO
0.1504,0.3116,NO
0.1562,0.3226,NO
0.3075,1.0,YES
0.0597,0.1705,NO
0.1815,1.0,YES
0.0336,0.1668,NO
0.3735,1.0,YES
0.0877,0.2269,NO
0.1163,0.3252,NO
0.0418,0.3252,NO
0.1354,0.3252,NO
0.0948,0.3252,NO
0.1407,0.1763,NO
0.0821,0.3252,NO
0.0894,0.1763,NO
0.0416,0.1709,NO
0.0131,0.1304,NO
0.1203,0.7752,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.5308,YES
0.0498,0.257,NO
0.0139,0.1036,NO
0.1999,0.3903,YES
0.1109,0.3019,NO
0.1389,0.7752,YES
0.0996,0.22399999999999998,NO
0.1977,0.369,NO
0.1726,0.3563,NO
0.1805,0.369,NO
0.0204,0.0718,NO
0.2123,1.0,YES
0.0198,0.0479,NO
0.3536,1.0,YES
0.1039,0.0615,NO
0.2827,1.0,YES
0.0426,0.3405,NO
0.0387,0.3338,NO
0.1228,0.4726,NO
0.0373,0.2563,NO
0.1359,0.5479,YES
0.0808,0.4518,NO
0.1119,0.4541,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.33399999999999996,NO
0.1555,0.2137,NO
0.0906,0.2137,NO
0.107,0.33399999999999996,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.33399999999999996,NO
0.1017,0.1844,NO
0.09699999999999999,0.2501,NO
0.1058,0.2094,NO
0.1741,0.3324,NO
0.1373,0.3324,NO
0.132,0.3324,NO
0.1138,1.0,YES
0.0766,0.2137,NO
0.3242,1.0,YES
0.0297,0.2137,NO
0.3407,1.0,YES
0.0387,0.2137,NO
0.0621,0.2094,NO
0.076,0.1844,NO
0.1266,0.2094,NO
0.0726,0.1149,NO
0.192,0.33399999999999996,NO
0.1128,0.2094,NO
0.0813,0.33399999999999996,NO
0.1238,0.2411,NO
0.0659,0.2411,NO
0.0991,0.1901,NO
0.2168,0.3895,NO
0.0941,0.3471,NO
0.1226,0.1787,NO
0.0797,0.1963,NO
0.0869,0.2411,NO
0.1921,0.3504,NO
0.2119,1.0,YES
0.0845,0.3591,NO
0.1963,1.0,YES
0.24100000000000002,0.5436,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.2411,NO
0.0983,0.3471,NO
0.1658,0.2316,NO
0.1333,0.3471,NO
0.2072,0.2508,NO
0.1519,0.3471,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1595,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1275,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2037,NO
0.1584,0.0443,NO
0.065,0.0327,NO
0.0678,0.1955,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1955,NO
0.1079,0.1431,NO
0.0645,0.1464,NO
0.1095,0.1102,NO
0.1665,0.2636,NO
0.1472,0.2546,NO
0.1463,0.2636,NO
0.1261,1.0,YES
0.0528,0.0885,NO
0.3791,1.0,YES
0.0329,0.1084,NO
0.3577,1.0,YES
0.062,0.0581,NO
0.0477,0.1431,NO
0.0457,0.1431,NO
0.1274,0.1431,NO
0.0681,0.0667,NO
0.1427,0.1955,NO
0.0804,0.1431,NO
0.0769,0.1955,NO
0.1422,0.2677,NO
0.0613,0.2677,NO
0.1484,0.4855,NO
0.1778,0.3895,NO
0.1025,0.2598,NO
0.1545,0.6773,NO
0.1529,0.4224,NO
0.1098,0.0347,NO
0.1753,0.4855,NO
0.1807,1.0,YES
0.134,0.3635,NO
0.2818,1.0,YES
0.2438,0.3884,NO
0.2385,0.3751,NO
0.2176,0.3884,NO
0.0807,0.2677,NO
0.0972,0.2942,NO
0.0862,0.0679,NO
0.0815,0.4343,NO
0.2286,0.2677,NO
0.0804,0.3295,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.5187,NO
0.1151,1.0,YES
0.1052,0.4855,NO
