DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_88,Associated
0.0605,0.4224,NO
0.0532,0.1812,NO
0.1421,0.31,NO
0.4397,1.0,YES
0.0607,0.7077,NO
0.2347,1.0,YES
0.2118,0.2389,NO
0.2048,0.2593,NO
0.2045,0.2593,NO
0.0849,0.2453,NO
0.1035,0.5133,NO
0.0824,0.1352,NO
0.0975,0.31,NO
0.1702,0.2508,NO
0.1518,0.31,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,1.0,YES
0.1257,1.0,YES
0.1375,0.2191,NO
0.1128,1.0,YES
0.099,0.3939,NO
0.1069,0.1691,NO
0.0451,0.2607,NO
0.5095,1.0,YES
0.1431,0.7438,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.1971,NO
0.1065,0.1215,NO
0.3266,1.0,YES
0.0974,0.1001,NO
0.3289,1.0,YES
0.1059,0.1314,NO
0.2131,0.1014,NO
0.1496,0.2039,NO
0.1474,0.2479,NO
0.0902,0.1393,NO
0.0993,1.0,YES
0.0875,0.2282,NO
0.2369,1.0,YES
0.2129,0.506,NO
0.1321,1.0,YES
0.1271,0.3725,NO
0.08,0.3721,NO
0.3025,0.6965,NO
0.12,0.3738,NO
0.3399,1.0,YES
0.2516,0.6789,NO
0.2081,1.0,YES
0.1799,0.2097,NO
0.1547,0.3233,NO
0.3595,0.8095,YES
0.2156,0.2937,NO
0.1535,0.3948,NO
0.4159,1.0,YES
0.1827,0.2822,NO
0.1097,0.0983,NO
0.5448,1.0,YES
0.191,0.2219,NO
0.4381,0.8915,YES
0.1528,0.5079,NO
0.3264,0.4978,NO
0.3203,0.5402,NO
0.2648,0.5402,NO
0.171,0.1297,NO
0.21899999999999997,0.5205,NO
0.1398,0.1747,NO
0.3673,0.5089,NO
0.1451,0.3122,NO
0.2637,0.3948,NO
0.1991,0.2975,NO
0.1784,0.5079,NO
0.3767,0.5719,NO
0.1917,0.5079,NO
0.3794,1.0,YES
0.3359,0.6436,NO
0.2874,1.0,YES
0.0798,0.1762,NO
0.0364,0.2716,NO
0.2475,0.5384,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.8399,YES
0.1233,0.257,NO
0.0474,0.1537,NO
0.2799,0.982,YES
0.2328,0.8445,NO
0.2608,0.7488,YES
0.1095,0.6271,NO
0.2365,0.1044,NO
0.2061,0.3152,NO
0.2048,0.2431,NO
0.0456,0.1089,NO
0.1795,1.0,YES
0.0442,0.1537,NO
0.27,1.0,YES
0.1224,0.4898,NO
0.1913,1.0,YES
0.2397,0.8445,NO
0.2111,0.8445,NO
0.2935,0.6352,NO
0.1155,0.8445,NO
0.243,0.8399,YES
0.1959,0.5406,NO
0.198,0.982,YES
0.1636,0.1636,NO
0.1646,0.2523,NO
0.3881,1.0,YES
0.1762,0.2517,NO
0.1649,0.3468,NO
0.4197,0.9109,YES
0.1681,0.2703,NO
0.153,0.1215,NO
0.4738,1.0,YES
0.159,0.3707,NO
0.493,1.0,YES
0.1456,0.2362,NO
0.2244,0.0603,NO
0.1542,0.2797,NO
0.1277,0.2479,NO
0.1775,0.1426,NO
0.2106,0.6479,NO
0.1654,0.1823,NO
0.3557,0.6479,NO
0.0902,0.3011,NO
0.2663,0.6479,NO
0.2218,0.3581,NO
0.1764,0.439,NO
0.3901,0.5872,NO
0.21600000000000003,0.3738,NO
0.402,1.0,YES
0.3584,0.5422,NO
0.3239,0.9109,YES
0.0467,0.2084,NO
0.0184,0.2956,NO
0.0544,0.5483,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6847,YES
0.0389,0.2859,NO
0.0098,0.2203,NO
0.1204,1.0,YES
0.1152,0.3019,NO
0.0434,0.6283,YES
0.0994,0.4207,NO
0.171,0.7871,NO
0.1733,0.7871,NO
0.1785,0.7852,NO
0.0632,0.221,NO
0.1652,1.0,YES
0.0614,0.221,NO
0.1533,1.0,YES
0.1347,0.4988,NO
0.1212,1.0,YES
0.015,0.3725,NO
0.0714,0.3721,NO
0.0698,0.4207,NO
0.035,0.4207,NO
0.0672,0.7068,YES
0.0378,0.4619,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.4057,NO
0.1548,0.3683,NO
0.1459,0.4952,NO
0.1506,0.4057,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.4952,NO
0.0758,0.2805,NO
0.1517,0.4057,NO
0.067,0.4076,NO
0.2131,0.5451,NO
0.16,0.5915,NO
0.1446,0.5915,NO
0.0844,1.0,YES
0.095,0.4952,NO
0.2419,1.0,YES
0.026000000000000002,0.4952,NO
0.2985,1.0,YES
0.0377,0.4952,NO
0.102,0.2112,NO
0.0927,0.3547,NO
0.1259,0.4076,NO
0.1193,0.4076,NO
0.2177,0.3988,NO
0.15,0.3547,NO
0.0996,0.4952,NO
0.0839,0.2003,NO
0.0672,0.3002,NO
0.3068,1.0,YES
0.1154,0.4247,YES
0.0802,0.5710000000000001,YES
0.3166,1.0,YES
0.0868,0.3709,NO
0.0677,0.1215,NO
0.5456,1.0,YES
0.0938,0.1153,NO
0.3771,1.0,YES
0.0765,0.1513,NO
0.3042,0.0556,NO
0.1867,0.3838,NO
0.2024,0.2687,NO
0.084,0.1204,NO
0.1127,0.5710000000000001,YES
0.0773,0.1439,NO
0.3002,0.5710000000000001,YES
0.0821,0.2848,NO
0.1969,0.5710000000000001,YES
0.1353,0.25,NO
0.0942,0.2125,NO
0.3023,0.5872,NO
0.1177,0.3738,NO
0.2966,1.0,YES
0.2621,0.5975,NO
0.3631,1.0,YES
0.1178,0.2339,NO
0.0474,0.3233,NO
0.4277,1.0,YES
0.2214,0.7438,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.4103,NO
0.1165,0.2339,NO
0.3035,1.0,YES
0.1886,0.3262,NO
0.2922,1.0,YES
0.1088,0.7974,NO
0.2277,0.1701,NO
0.1763,0.4246,NO
0.1744,0.2972,NO
0.0948,0.1393,NO
0.152,1.0,YES
0.0882,0.2339,NO
0.2267,1.0,YES
0.1968,0.506,NO
0.1574,1.0,YES
0.2134,0.467,NO
0.1846,0.7974,NO
0.3004,0.7974,NO
0.1322,0.7974,NO
0.3039,1.0,YES
0.2341,0.7974,NO
0.2137,1.0,YES
0.1342,0.2216,NO
0.1099,0.3044,NO
0.526,1.0,YES
0.1623,0.7438,YES
0.1996,1.0,YES
0.3297,1.0,YES
0.22699999999999998,0.4103,NO
0.1622,0.1279,NO
0.3372,1.0,YES
0.1102,0.0959,NO
0.3901,1.0,YES
0.1022,0.1361,NO
0.1483,0.1559,NO
0.0862,0.4246,NO
0.0629,0.2972,NO
0.2034,0.11699999999999999,NO
0.1682,1.0,YES
0.1975,0.2282,NO
0.3422,1.0,YES
0.1773,0.4988,NO
0.2514,1.0,YES
0.1754,0.3725,NO
0.1301,0.3721,NO
0.3619,0.6965,NO
0.1715,0.3272,NO
0.3452,1.0,YES
0.3259,0.6789,NO
0.258,1.0,YES
0.0709,0.2216,NO
0.0732,0.3233,NO
0.3094,1.0,YES
0.1091,0.7438,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.4103,NO
0.0556,0.1279,NO
0.5229,1.0,YES
0.1003,0.1242,NO
0.3604,1.0,YES
0.08800000000000001,0.1629,NO
0.2859,0.4036,NO
0.1263,0.43799999999999994,NO
0.1497,0.43799999999999994,NO
0.1047,0.1297,NO
0.1031,1.0,YES
0.1016,0.2282,NO
0.3066,1.0,YES
0.0639,0.4988,NO
0.2147,1.0,YES
0.1277,0.3725,NO
0.0813,0.3721,NO
0.3135,0.6965,NO
0.1095,0.3738,NO
0.302,1.0,YES
0.2369,0.6789,NO
0.4263,1.0,YES
0.1151,0.1168,NO
0.0905,0.0519,NO
0.1028,0.41200000000000003,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.4775,YES
0.094,0.257,NO
0.0554,0.1139,NO
0.2037,0.6711,YES
0.1971,0.3272,NO
0.1126,0.4216,YES
0.1418,0.4755,NO
0.2488,0.4862,NO
0.2731,0.4862,NO
0.2523,0.485,NO
0.1698,0.1238,NO
0.2266,1.0,YES
0.1648,0.1238,NO
0.2745,1.0,YES
0.1508,0.3348,NO
0.2653,1.0,YES
0.1206,0.25,NO
0.1613,0.2831,NO
0.1611,0.4755,NO
0.1018,0.4755,NO
0.152,0.4743,YES
0.1186,0.31,NO
0.1207,0.6711,YES
0.1201,0.1131,NO
0.10300000000000001,0.1633,NO
0.254,0.5615,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.5615,YES
0.0981,0.2033,NO
0.0792,0.1131,NO
0.2917,0.7440000000000001,YES
0.1836,0.3019,NO
0.3039,0.5031,YES
0.1342,0.4027,NO
0.1448,0.1287,NO
0.1036,0.2493,NO
0.0702,0.1461,NO
0.1825,0.0689,NO
0.2937,1.0,YES
0.1772,0.1281,NO
0.5728,1.0,YES
0.0892,0.3711,NO
0.4594,1.0,YES
0.1677,0.2771,NO
0.1461,0.4027,NO
0.2985,0.4027,NO
0.1348,0.4027,NO
0.2479,0.5259,YES
0.2298,0.4027,NO
0.2345,0.7440000000000001,YES
0.08900000000000001,0.2025,NO
0.0394,0.3926,NO
0.1381,0.4344,NO
0.2108,0.3027,NO
0.0676,0.256,NO
0.0957,0.4344,NO
0.0963,0.3632,NO
0.0435,0.0606,NO
0.2592,0.6008,NO
0.1291,0.2115,NO
0.0785,0.4344,NO
0.1052,0.3073,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.9975,YES
0.0766,0.0967,NO
0.0711,0.4495,NO
0.0797,0.0745,NO
0.0531,0.2436,NO
0.1551,0.3543,NO
0.077,0.2417,NO
0.0463,0.1592,NO
0.0745,0.183,NO
0.1014,0.3073,NO
0.0541,0.3073,NO
0.1685,0.3143,NO
0.0541,0.2472,NO
0.2105,0.4344,NO
0.1239,0.9432,YES
0.289,1.0,YES
0.2752,0.2452,NO
0.1653,0.1742,NO
0.0814,0.1527,NO
0.0623,0.2116,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1219,NO
0.1519,0.2238,NO
0.0533,0.1707,NO
0.1784,0.3252,NO
0.1661,0.3226,NO
0.1504,0.3226,NO
0.1562,0.3218,NO
0.3075,1.0,YES
0.0597,0.21600000000000003,NO
0.1815,1.0,YES
0.0336,0.1452,NO
0.3735,1.0,YES
0.0877,0.21600000000000003,NO
0.1163,0.1685,NO
0.0418,0.1936,NO
0.1354,0.3252,NO
0.0948,0.3252,NO
0.1407,0.1534,NO
0.0821,0.1437,NO
0.0894,0.2116,NO
0.0416,0.0788,NO
0.0131,0.1793,NO
0.1203,0.5483,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6847,YES
0.0498,0.2382,NO
0.0139,0.051,NO
0.1999,1.0,YES
0.1109,0.3019,NO
0.1389,0.6283,YES
0.0996,0.22399999999999998,NO
0.1977,0.3922,NO
0.1726,0.4256,NO
0.1805,0.4256,NO
0.0204,0.0927,NO
0.2123,1.0,YES
0.0198,0.0896,NO
0.3536,1.0,YES
0.1039,0.4988,NO
0.2827,1.0,YES
0.0426,0.3725,NO
0.0387,0.3721,NO
0.1228,0.2332,NO
0.0373,0.2039,NO
0.1359,0.7068,YES
0.0808,0.4619,NO
0.1119,1.0,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.2452,NO
0.1555,0.2287,NO
0.0906,0.3075,NO
0.107,0.245,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.3075,NO
0.1017,0.1844,NO
0.09699999999999999,0.1977,NO
0.1058,0.2506,NO
0.1741,0.3064,NO
0.1373,0.3324,NO
0.132,0.3324,NO
0.1138,1.0,YES
0.0766,0.3075,NO
0.3242,1.0,YES
0.0297,0.3075,NO
0.3407,1.0,YES
0.0387,0.3075,NO
0.0621,0.1844,NO
0.076,0.2094,NO
0.1266,0.2506,NO
0.0726,0.2506,NO
0.192,0.2173,NO
0.1128,0.2094,NO
0.0813,0.3075,NO
0.1238,0.267,NO
0.0659,0.2411,NO
0.0991,0.1706,NO
0.2168,0.3384,NO
0.0941,0.1991,NO
0.1226,0.1364,NO
0.0797,0.2831,NO
0.0869,0.2605,NO
0.1921,0.3504,NO
0.2119,0.6882,YES
0.0845,0.2166,NO
0.1963,1.0,YES
0.24100000000000002,0.501,NO
0.263,0.5436,NO
0.2504,0.5436,NO
0.1414,0.2831,NO
0.0983,0.3611,NO
0.1658,0.2831,NO
0.1333,0.1991,NO
0.2072,0.2831,NO
0.1519,0.1991,NO
0.1227,0.5181,YES
0.1324,0.6033,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.1408,NO
0.09699999999999999,0.6033,YES
0.11900000000000001,0.1991,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.2037,NO
0.1584,0.1748,NO
0.065,0.2289,NO
0.0678,0.1567,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.2289,NO
0.1079,0.0451,NO
0.0645,0.1438,NO
0.1095,0.1102,NO
0.1665,0.2636,NO
0.1472,0.2636,NO
0.1463,0.263,NO
0.1261,1.0,YES
0.0528,0.2289,NO
0.3791,1.0,YES
0.0329,0.2289,NO
0.3577,1.0,YES
0.062,0.2289,NO
0.0477,0.0853,NO
0.0457,0.1102,NO
0.1274,0.1102,NO
0.0681,0.1102,NO
0.1427,0.1618,NO
0.0804,0.1102,NO
0.0769,0.2289,NO
0.1422,0.3943,NO
0.0613,0.1109,NO
0.1484,0.0882,NO
0.1778,0.3384,NO
0.1025,0.2874,NO
0.1545,0.0969,NO
0.1529,0.4224,NO
0.1098,0.3846,NO
0.1753,0.0927,NO
0.1807,1.0,YES
0.134,0.7077,NO
0.2818,1.0,YES
0.2438,0.2134,NO
0.2385,0.2391,NO
0.2176,0.0219,NO
0.0807,0.418,NO
0.0972,0.5133,NO
0.0862,0.418,NO
0.0815,0.1949,NO
0.2286,0.418,NO
0.0804,0.1356,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.1192,NO
0.1151,1.0,YES
0.1052,0.3939,NO
