DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_8,Associated
0.3259,0.2341,NO
0.258,1.0,YES
0.0709,0.0785,NO
0.0732,0.0635,NO
0.3094,1.0,YES
0.1091,1.0,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.1661,NO
0.0556,0.0509,NO
0.5229,1.0,YES
0.1003,0.0633,NO
0.3604,1.0,YES
0.08800000000000001,0.0719,NO
0.2859,0.2466,NO
0.1263,0.2466,NO
0.1497,0.2466,NO
0.1047,0.136,NO
0.1031,0.2626,YES
0.1016,0.0806,NO
0.3066,1.0,YES
0.0639,0.0445,NO
0.2147,0.2626,YES
0.1277,0.1629,NO
0.0813,0.2192,NO
0.3135,0.2844,NO
0.1095,0.1664,NO
0.302,1.0,YES
0.2369,0.2714,NO
0.4263,1.0,YES
0.1151,0.0976,NO
0.0905,0.1259,NO
0.1028,0.2475,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.1104,YES
0.094,0.1018,NO
0.0554,0.0347,NO
0.2037,0.1046,YES
0.1971,0.0914,NO
0.1126,0.1104,YES
0.1418,0.20199999999999999,NO
0.2488,0.2045,NO
0.2731,0.1303,NO
0.2523,0.2045,NO
0.1698,0.1259,NO
0.2266,1.0,YES
0.1648,0.1259,NO
0.2745,0.3086,YES
0.1508,0.0352,NO
0.2653,1.0,YES
0.1206,0.20199999999999999,NO
0.1613,0.20199999999999999,NO
0.1611,0.0914,NO
0.1018,0.2335,NO
0.152,0.1046,YES
0.1186,0.145,NO
0.1207,0.2475,YES
0.1201,0.1566,NO
0.10300000000000001,0.073,NO
0.254,1.0,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.2985,YES
0.0981,0.1661,NO
0.0792,0.0331,NO
0.2917,0.2728,YES
0.1836,0.0731,NO
0.3039,0.2728,YES
0.1342,0.10400000000000001,NO
0.1448,0.1252,NO
0.1036,0.2003,NO
0.0702,0.1068,NO
0.1825,0.0891,NO
0.2937,1.0,YES
0.1772,0.0806,NO
0.5728,1.0,YES
0.0892,0.073,NO
0.4594,1.0,YES
0.1677,0.1629,NO
0.1461,0.2192,NO
0.2985,0.2125,NO
0.1348,0.1116,NO
0.2479,0.2732,YES
0.2298,0.2113,NO
0.2345,1.0,YES
0.08900000000000001,0.1675,NO
0.0394,0.1233,NO
0.1381,0.1931,NO
0.2108,0.1785,NO
0.0676,0.1191,NO
0.0957,0.1608,NO
0.0963,0.032,NO
0.0435,0.0482,NO
0.2592,0.0796,NO
0.1291,0.0467,NO
0.0785,0.1931,NO
0.1052,0.1443,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,1.0,YES
0.0766,0.0855,NO
0.0711,0.185,NO
0.0797,0.0516,NO
0.0531,0.1713,NO
0.1551,0.1233,NO
0.077,0.1713,NO
0.0463,0.1443,NO
0.0745,0.1813,NO
0.1014,0.1548,NO
0.0541,0.1443,NO
0.1685,0.1931,NO
0.0541,0.0275,NO
0.2105,0.1931,NO
0.1239,0.4428,YES
0.289,1.0,YES
0.2752,0.1531,NO
0.1653,0.1256,NO
0.0814,0.1256,NO
0.0623,0.1187,NO
0.32899999999999996,1.0,YES
0.1249,0.3413,YES
0.0968,0.1208,NO
0.1519,0.084,NO
0.0533,0.1208,NO
0.1784,0.066,NO
0.1661,0.092,NO
0.1504,0.15,NO
0.1562,0.0453,NO
0.3075,1.0,YES
0.0597,0.1222,NO
0.1815,1.0,YES
0.0336,0.1256,NO
0.3735,1.0,YES
0.0877,0.1222,NO
0.1163,0.049,NO
0.0418,0.1143,NO
0.1354,0.0683,NO
0.0948,0.013999999999999999,NO
0.1407,0.1208,NO
0.0821,0.0328,NO
0.0894,0.1256,NO
0.0416,0.1566,NO
0.0131,0.0635,NO
0.1203,1.0,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.2985,YES
0.0498,0.1661,NO
0.0139,0.0303,NO
0.1999,0.2465,YES
0.1109,0.0385,NO
0.1389,0.2134,YES
0.0996,0.0891,NO
0.1977,0.2043,NO
0.1726,0.2003,NO
0.1805,0.2043,NO
0.0204,0.0891,NO
0.2123,1.0,YES
0.0198,0.0806,NO
0.3536,1.0,YES
0.1039,0.0592,NO
0.2827,1.0,YES
0.0426,0.1629,NO
0.0387,0.2192,NO
0.1228,0.2125,NO
0.0373,0.1116,NO
0.1359,0.2732,YES
0.0808,0.2113,NO
0.1119,1.0,YES
0.3458,0.4428,YES
0.0264,1.0,YES
0.3473,0.1415,NO
0.1555,0.115,NO
0.0906,0.0993,NO
0.107,0.1187,NO
0.226,1.0,YES
0.4184,0.3413,YES
0.1111,0.1083,NO
0.1017,0.1267,NO
0.09699999999999999,0.0906,NO
0.1058,0.1267,NO
0.1741,0.1792,NO
0.1373,0.17300000000000001,NO
0.132,0.1792,NO
0.1138,0.1668,YES
0.0766,0.1138,NO
0.3242,0.4181,YES
0.0297,0.0257,NO
0.3407,1.0,YES
0.0387,0.0993,NO
0.0621,0.049,NO
0.076,0.0383,NO
0.1266,0.1267,NO
0.0726,0.1267,NO
0.192,0.0906,NO
0.1128,0.0457,NO
0.0813,0.0261,NO
0.1238,0.0657,NO
0.0659,0.1552,NO
0.0991,0.2688,NO
0.2168,0.1833,NO
0.0941,0.1671,NO
0.1226,0.2963,NO
0.0797,0.0319,NO
0.0869,0.0647,NO
0.1921,0.2252,NO
0.2119,1.0,YES
0.0845,0.1124,NO
0.1963,1.0,YES
0.24100000000000002,0.2074,NO
0.263,0.0715,NO
0.2504,0.2074,NO
0.1414,0.0831,NO
0.0983,0.1671,NO
0.1658,0.0649,NO
0.1333,0.1396,NO
0.2072,0.1552,NO
0.1519,0.1671,NO
0.1227,1.0,YES
0.1324,0.4613,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2254,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1576,NO
0.3612,0.4428,YES
0.0488,1.0,YES
0.2823,0.1415,NO
0.1584,0.1295,NO
0.065,0.1295,NO
0.0678,0.1187,NO
0.1652,1.0,YES
0.4499,0.3413,YES
0.0947,0.1035,NO
0.1079,0.084,NO
0.0645,0.1035,NO
0.1095,0.1269,NO
0.1665,0.092,NO
0.1472,0.15,NO
0.1463,0.0453,NO
0.1261,0.1689,YES
0.0528,0.1292,NO
0.3791,0.4181,YES
0.0329,0.1295,NO
0.3577,1.0,YES
0.062,0.1292,NO
0.0477,0.1269,NO
0.0457,0.1269,NO
0.1274,0.0683,NO
0.0681,0.1269,NO
0.1427,0.1035,NO
0.0804,0.0956,NO
0.0769,0.1295,NO
0.1422,0.054000000000000006,NO
0.0613,0.1727,NO
0.1484,0.1705,NO
0.1778,0.2061,NO
0.1025,0.1705,NO
0.1545,0.1561,NO
0.1529,0.1488,NO
0.1098,0.061,NO
0.1753,0.12300000000000001,NO
0.1807,0.3805,YES
0.134,0.1484,NO
0.2818,0.3754,YES
0.2438,0.2061,NO
0.2385,0.1693,NO
0.2176,0.2061,NO
0.0807,0.1727,NO
0.0972,0.121,NO
0.0862,0.1727,NO
0.0815,0.1705,NO
0.2286,0.0411,NO
0.0804,0.2083,NO
0.0972,0.3754,YES
0.105,0.4206,YES
0.1237,0.3527,YES
0.2731,1.0,YES
0.1937,0.1526,NO
0.1151,0.267,YES
0.1052,0.1705,NO
