DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_68,Associated
0.0494,0.1202,NO
0.1715,1.0,YES
0.0964,0.4444,NO
0.1343,1.0,YES
0.1544,0.2866,NO
0.0732,0.111,NO
0.1975,0.5722,NO
0.2582,0.4528,NO
0.1977,0.4528,NO
0.1701,0.6333,NO
0.1684,0.4164,NO
0.1225,0.2866,NO
0.1458,0.4528,NO
0.4028,0.9481,YES
0.1577,0.4052,NO
0.2904,1.0,YES
0.1987,0.3104,NO
0.1756,0.3824,NO
0.1689,0.19699999999999998,NO
0.054000000000000006,0.2866,NO
0.1469,0.4528,NO
0.0547,0.272,NO
0.1082,0.4528,NO
0.2019,0.2866,NO
0.1293,0.3613,NO
0.3897,1.0,YES
0.3612,0.9481,YES
0.2791,0.8236,YES
0.2894,1.0,YES
0.2226,0.4758,NO
0.1753,0.9481,YES
0.0979,0.4528,NO
0.0985,0.1741,NO
0.0774,0.174,NO
0.1069,0.2644,YES
0.3647,0.5392,YES
0.2531,0.6115,YES
0.1331,0.3353,YES
0.0885,0.1807,NO
0.0604,0.174,NO
0.2068,0.5253,YES
0.2598,0.0708,NO
0.106,0.2359,YES
0.1459,0.0894,NO
0.2252,0.3108,NO
0.2571,0.3108,NO
0.2375,0.1929,NO
0.1453,0.0493,NO
0.2245,0.5392,YES
0.141,0.1573,NO
0.2623,0.6115,YES
0.142,0.1016,NO
0.2555,0.6115,YES
0.2049,0.1906,NO
0.2206,0.1083,NO
0.2228,0.2551,NO
0.1032,0.0719,NO
0.1461,0.5253,YES
0.1116,0.2335,NO
0.1326,0.5253,YES
0.1415,0.3096,NO
0.0745,0.1493,NO
0.2381,0.4218,NO
0.19,0.4329,NO
0.1547,0.3069,NO
0.1997,0.4218,NO
0.1653,0.3096,NO
0.1536,0.3096,NO
0.1999,0.4218,NO
0.1989,1.0,YES
0.2045,0.4218,NO
0.2447,1.0,YES
0.2519,0.3323,NO
0.2036,0.4316,NO
0.2033,0.2685,NO
0.0533,0.3096,NO
0.105,0.2405,NO
0.055999999999999994,0.2699,NO
0.1113,0.2405,NO
0.2256,0.3096,NO
0.0989,0.4378,NO
0.1879,1.0,YES
0.1445,0.9096,YES
0.1901,0.7587,YES
0.3108,0.5193,YES
0.2405,0.3327,NO
0.1657,1.0,YES
0.1331,0.3877,NO
0.0949,0.1871,NO
0.1339,0.1493,NO
0.22399999999999998,0.5722,NO
0.1967,0.4329,NO
0.1436,0.3069,NO
0.2079,0.6333,NO
0.1339,0.4164,NO
0.0967,0.1871,NO
0.2198,0.3745,NO
0.3428,1.0,YES
0.2344,0.3745,NO
0.1736,1.0,YES
0.1331,0.1653,NO
0.0735,0.3824,NO
0.0647,0.0498,NO
0.204,0.1871,NO
0.1327,0.3984,NO
0.1655,0.1871,NO
0.31,0.1584,NO
0.1309,0.1069,NO
0.2819,0.4378,NO
0.4042,1.0,YES
0.3296,0.9096,YES
0.4941,0.8236,YES
0.1783,1.0,YES
0.193,0.4758,NO
0.2673,1.0,YES
0.1726,0.3251,NO
0.1439,0.307,NO
0.0769,0.0951,NO
0.1953,0.3406,NO
0.2342,0.2758,NO
0.2047,0.2788,NO
0.1823,0.377,NO
0.1684,0.307,NO
0.1204,0.307,NO
0.1751,0.2964,NO
0.3579,0.8995,YES
0.1828,0.2964,NO
0.2083,0.6371,YES
0.2252,0.3547,NO
0.2041,0.3547,NO
0.2007,0.2201,NO
0.0498,0.307,NO
0.1415,0.3238,NO
0.0515,0.2676,NO
0.1207,0.1891,NO
0.1912,0.307,NO
0.14,0.2789,NO
0.4038,0.8232,YES
0.3494,0.8995,YES
0.2799,0.5817,YES
0.2675,0.5952,YES
0.2206,0.2964,NO
0.2003,0.8995,YES
0.1168,0.1935,NO
0.0727,0.2173,NO
0.0714,0.2173,NO
0.10800000000000001,0.5722,NO
0.2886,0.3649,NO
0.1427,0.3649,NO
0.0855,0.6333,NO
0.0605,0.4164,NO
0.0532,0.2173,NO
0.1421,0.3649,NO
0.4397,1.0,YES
0.0607,0.1639,NO
0.2347,1.0,YES
0.2118,0.3435,NO
0.2048,0.3824,NO
0.2045,0.2131,NO
0.0849,0.1944,NO
0.1035,0.3984,NO
0.0824,0.1964,NO
0.0975,0.3649,NO
0.1702,0.1712,NO
0.1518,0.3438,NO
0.3372,1.0,YES
0.3303,1.0,YES
0.314,0.8236,YES
0.1257,1.0,YES
0.1375,0.4758,NO
0.1128,1.0,YES
0.099,0.3649,NO
0.1069,0.3527,NO
0.0451,0.1531,NO
0.5095,1.0,YES
0.1431,1.0,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.3898,NO
0.1065,0.2538,NO
0.3266,1.0,YES
0.0974,0.2509,NO
0.3289,1.0,YES
0.1059,0.5358,NO
0.2131,0.534,NO
0.1496,0.3885,NO
0.1474,0.2417,NO
0.0902,0.2538,NO
0.0993,1.0,YES
0.0875,0.2465,NO
0.2369,1.0,YES
0.2129,0.2538,NO
0.1321,0.4542,YES
0.1271,0.5358,NO
0.08,0.3547,NO
0.3025,0.4856,NO
0.12,0.5358,NO
0.3399,1.0,YES
0.2516,0.5104,NO
0.2081,1.0,YES
0.1799,0.3527,NO
0.1547,0.1531,NO
0.3595,1.0,YES
0.2156,0.6395,NO
0.1535,0.6395,NO
0.4159,1.0,YES
0.1827,0.3898,NO
0.1097,0.1329,NO
0.5448,1.0,YES
0.191,0.2325,NO
0.4381,1.0,YES
0.1528,0.4965,NO
0.3264,0.4524,NO
0.3203,0.2822,NO
0.2648,0.1849,NO
0.171,0.184,NO
0.21899999999999997,0.4049,NO
0.1398,0.1371,NO
0.3673,0.509,NO
0.1451,0.1142,NO
0.2637,0.6395,NO
0.1991,0.4965,NO
0.1784,0.3547,NO
0.3767,0.4089,NO
0.1917,0.4965,NO
0.3794,1.0,YES
0.3359,0.3851,NO
0.2874,1.0,YES
0.0798,0.3014,NO
0.0364,0.11599999999999999,NO
0.2475,0.6149,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,0.6382,YES
0.1233,0.344,NO
0.0474,0.3014,NO
0.2799,1.0,YES
0.2328,0.5486,NO
0.2608,0.6062,YES
0.1095,0.5486,NO
0.2365,0.4308,NO
0.2061,0.4651,NO
0.2048,0.2893,NO
0.0456,0.3014,NO
0.1795,1.0,YES
0.0442,0.2627,NO
0.27,1.0,YES
0.1224,0.3014,NO
0.1913,1.0,YES
0.2397,0.5486,NO
0.2111,0.499,NO
0.2935,0.4856,NO
0.1155,0.1597,NO
0.243,1.0,YES
0.1959,0.5486,NO
0.198,1.0,YES
0.1636,0.2442,NO
0.1646,0.1006,NO
0.3881,0.8554,YES
0.1762,0.5554,NO
0.1649,0.5554,NO
0.4197,0.5646,YES
0.1681,0.2579,NO
0.153,0.0234,NO
0.4738,0.6706,YES
0.159,0.1188,NO
0.493,0.5737,YES
0.1456,0.0612,NO
0.2244,0.4162,NO
0.1542,0.3005,NO
0.1277,0.1319,NO
0.1775,0.1006,NO
0.2106,0.2747,NO
0.1654,0.0969,NO
0.3557,0.4421,NO
0.0902,0.1013,NO
0.2663,0.5554,NO
0.2218,0.1876,NO
0.1764,0.2002,NO
0.3901,0.4524,NO
0.21600000000000003,0.207,NO
0.402,0.4638,YES
0.3584,0.4421,NO
0.3239,0.8554,YES
0.0467,0.3229,NO
0.0184,0.1186,NO
0.0544,0.5033,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,0.6382,YES
0.0389,0.344,NO
0.0098,0.1186,NO
0.1204,1.0,YES
0.1152,0.153,NO
0.0434,0.4491,YES
0.0994,0.1702,NO
0.171,0.3031,NO
0.1733,0.42,NO
0.1785,0.0562,NO
0.0632,0.0336,NO
0.1652,1.0,YES
0.0614,0.154,NO
0.1533,1.0,YES
0.1347,0.1064,NO
0.1212,0.524,YES
0.015,0.3369,NO
0.0714,0.1392,NO
0.0698,0.4856,NO
0.035,0.0611,NO
0.0672,1.0,YES
0.0378,0.4444,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,0.6145,YES
0.3634,0.3151,NO
0.1548,0.2576,NO
0.1459,0.1494,NO
0.1506,0.275,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.275,NO
0.0758,0.1949,NO
0.1517,0.275,NO
0.067,0.16699999999999998,NO
0.2131,0.4228,NO
0.16,0.4228,NO
0.1446,0.2623,NO
0.0844,1.0,YES
0.095,0.1676,NO
0.2419,1.0,YES
0.026000000000000002,0.1676,NO
0.2985,1.0,YES
0.0377,0.1607,NO
0.102,0.2808,NO
0.0927,0.1835,NO
0.1259,0.1038,NO
0.1193,0.1458,NO
0.2177,0.2673,NO
0.15,0.2808,NO
0.0996,0.1469,NO
0.0839,0.3527,NO
0.0672,0.1531,NO
0.3068,1.0,YES
0.1154,0.5502,YES
0.0802,0.5502,YES
0.3166,1.0,YES
0.0868,0.3898,NO
0.0677,0.1329,NO
0.5456,1.0,YES
0.0938,0.3004,NO
0.3771,1.0,YES
0.0765,0.4779,NO
0.3042,0.4829,NO
0.1867,0.5037,NO
0.2024,0.3133,NO
0.084,0.2771,NO
0.1127,0.5502,YES
0.0773,0.1767,NO
0.3002,0.5522,YES
0.0821,0.1198,NO
0.1969,0.4729,YES
0.1353,0.4779,NO
0.0942,0.3092,NO
0.3023,0.4753,NO
0.1177,0.4779,NO
0.2966,1.0,YES
0.2621,0.4645,NO
0.3631,1.0,YES
0.1178,0.3527,NO
0.0474,0.1531,NO
0.4277,1.0,YES
0.2214,1.0,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.3898,NO
0.1165,0.3341,NO
0.3035,1.0,YES
0.1886,0.4825,NO
0.2922,1.0,YES
0.1088,0.5579999999999999,NO
0.2277,0.534,NO
0.1763,0.3856,NO
0.1744,0.2014,NO
0.0948,0.3341,NO
0.152,1.0,YES
0.0882,0.2912,NO
0.2267,1.0,YES
0.1968,0.3341,NO
0.1574,0.4542,YES
0.2134,0.5579999999999999,NO
0.1846,0.4825,NO
0.3004,0.5289,NO
0.1322,0.5579999999999999,NO
0.3039,1.0,YES
0.2341,0.5169,NO
0.2137,1.0,YES
0.1342,0.3527,NO
0.1099,0.1531,NO
0.526,1.0,YES
0.1623,0.5239,YES
0.1996,0.5239,YES
0.3297,0.8451,YES
0.22699999999999998,0.3898,NO
0.1622,0.1494,NO
0.3372,1.0,YES
0.1102,0.142,NO
0.3901,1.0,YES
0.1022,0.0885,NO
0.1483,0.534,NO
0.0862,0.3856,NO
0.0629,0.1004,NO
0.2034,0.2017,NO
0.1682,0.4498,YES
0.1975,0.1494,NO
0.3422,0.4609,YES
0.1773,0.13,NO
0.2514,0.5239,YES
0.1754,0.2407,NO
0.1301,0.1509,NO
0.3619,0.3442,NO
0.1715,0.2338,NO
0.3452,1.0,YES
0.3259,0.5104,NO
0.258,1.0,YES
0.0709,0.2916,NO
0.0732,0.1201,NO
0.3094,1.0,YES
0.1091,0.5636,YES
0.0665,0.5636,YES
0.2941,1.0,YES
0.0664,0.3016,NO
0.0556,0.0973,NO
0.5229,1.0,YES
0.1003,0.2104,NO
0.3604,1.0,YES
0.08800000000000001,0.4462,NO
0.2859,0.4969,NO
0.1263,0.4412,NO
0.1497,0.2744,NO
0.1047,0.1636,NO
0.1031,0.5636,YES
0.1016,0.1133,NO
0.3066,0.5636,YES
0.0639,0.121,NO
0.2147,0.4733,YES
0.1277,0.4462,NO
0.0813,0.3547,NO
0.3135,0.5289,NO
0.1095,0.4462,NO
0.302,0.7322,YES
0.2369,0.5169,NO
0.4263,1.0,YES
0.1151,0.27,NO
0.0905,0.0804,NO
0.1028,0.4187,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.2827,YES
0.094,0.2784,NO
0.0554,0.0458,NO
0.2037,0.4664,YES
0.1971,0.415,NO
0.1126,0.19899999999999998,YES
0.1418,0.415,NO
0.2488,0.20800000000000002,NO
0.2731,0.2504,NO
0.2523,0.0996,NO
0.1698,0.0399,NO
0.2266,1.0,YES
0.1648,0.1669,NO
0.2745,0.7959999999999999,YES
0.1508,0.0784,NO
0.2653,1.0,YES
0.1206,0.415,NO
0.1613,0.3774,NO
0.1611,0.4471,NO
0.1018,0.1856,NO
0.152,0.44299999999999995,YES
0.1186,0.415,NO
0.1207,0.44299999999999995,YES
0.1201,0.27,NO
0.10300000000000001,0.0804,NO
0.254,0.4316,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.3899,YES
0.0981,0.2784,NO
0.0792,0.1414,NO
0.2917,0.6109,YES
0.1836,0.3984,NO
0.3039,0.3198,YES
0.1342,0.3984,NO
0.1448,0.2305,NO
0.1036,0.2713,NO
0.0702,0.11800000000000001,NO
0.1825,0.1414,NO
0.2937,0.6493,YES
0.1772,0.1669,NO
0.5728,0.7959999999999999,YES
0.0892,0.1414,NO
0.4594,1.0,YES
0.1677,0.3984,NO
0.1461,0.3623,NO
0.2985,0.4471,NO
0.1348,0.1856,NO
0.2479,0.6109,YES
0.2298,0.3984,NO
0.2345,0.6109,YES
0.08900000000000001,0.1943,NO
0.0394,0.1943,NO
0.1381,0.3578,NO
0.2108,0.3949,NO
0.0676,0.2904,NO
0.0957,0.4627,NO
0.0963,0.1173,NO
0.0435,0.1943,NO
0.2592,0.6384,NO
0.1291,0.2278,NO
0.0785,0.301,NO
0.1052,0.2082,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.622,YES
0.0766,0.1649,NO
0.0711,0.3171,NO
0.0797,0.1756,NO
0.0531,0.2904,NO
0.1551,0.2378,NO
0.077,0.2904,NO
0.0463,0.2363,NO
0.0745,0.3778,NO
0.1014,0.2053,NO
0.0541,0.2158,NO
0.1685,0.3647,NO
0.0541,0.2387,NO
0.2105,0.4702,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2856,NO
0.1653,0.1989,NO
0.0814,0.1989,NO
0.0623,0.1893,NO
0.32899999999999996,0.6856,YES
0.1249,1.0,YES
0.0968,0.1989,NO
0.1519,0.18100000000000002,NO
0.0533,0.1893,NO
0.1784,0.1551,NO
0.1661,0.1877,NO
0.1504,0.2437,NO
0.1562,0.1516,NO
0.3075,0.6856,YES
0.0597,0.1989,NO
0.1815,0.904,YES
0.0336,0.1989,NO
0.3735,0.5838,YES
0.0877,0.14,NO
0.1163,0.2608,NO
0.0418,0.2104,NO
0.1354,0.0966,NO
0.0948,0.1354,NO
0.1407,0.1989,NO
0.0821,0.2608,NO
0.0894,0.1989,NO
0.0416,0.3229,NO
0.0131,0.1526,NO
0.1203,0.3775,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.3961,YES
0.0498,0.3189,NO
0.0139,0.1526,NO
0.1999,0.6207,YES
0.1109,0.15,NO
0.1389,0.3775,YES
0.0996,0.2467,NO
0.1977,0.3029,NO
0.1726,0.42,NO
0.1805,0.2447,NO
0.0204,0.1474,NO
0.2123,1.0,YES
0.0198,0.1393,NO
0.3536,1.0,YES
0.1039,0.1474,NO
0.2827,1.0,YES
0.0426,0.3118,NO
0.0387,0.1829,NO
0.1228,0.3014,NO
0.0373,0.2467,NO
0.1359,0.6207,YES
0.0808,0.2759,NO
0.1119,0.6207,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.275,NO
0.0906,0.275,NO
0.107,0.295,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.295,NO
0.1017,0.1823,NO
0.09699999999999999,0.295,NO
0.1058,0.1381,NO
0.1741,0.2262,NO
0.1373,0.2938,NO
0.132,0.1828,NO
0.1138,1.0,YES
0.0766,0.275,NO
0.3242,1.0,YES
0.0297,0.275,NO
0.3407,1.0,YES
0.0387,0.1607,NO
0.0621,0.2321,NO
0.076,0.2104,NO
0.1266,0.1335,NO
0.0726,0.1206,NO
0.192,0.275,NO
0.1128,0.2321,NO
0.0813,0.275,NO
0.1238,0.2425,NO
0.0659,0.0879,NO
0.0991,0.2193,NO
0.2168,0.282,NO
0.0941,0.31,NO
0.1226,0.2707,NO
0.0797,0.2425,NO
0.0869,0.2425,NO
0.1921,0.2269,NO
0.2119,1.0,YES
0.0845,0.2193,NO
0.1963,0.3773,YES
0.24100000000000002,0.2734,NO
0.263,0.3551,NO
0.2504,0.2209,NO
0.1414,0.2425,NO
0.0983,0.36,NO
0.1658,0.2155,NO
0.1333,0.282,NO
0.2072,0.2425,NO
0.1519,0.3078,NO
0.1227,0.83,YES
0.1324,1.0,YES
0.1581,0.6467,YES
0.1927,0.2829,YES
0.1378,0.2269,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2269,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.3151,NO
0.1584,0.2576,NO
0.065,0.1473,NO
0.0678,0.2387,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1803,NO
0.1079,0.158,NO
0.0645,0.1803,NO
0.1095,0.1189,NO
0.1665,0.2341,NO
0.1472,0.2341,NO
0.1463,0.1453,NO
0.1261,1.0,YES
0.0528,0.2061,NO
0.3791,1.0,YES
0.0329,0.128,NO
0.3577,1.0,YES
0.062,0.2061,NO
0.0477,0.1769,NO
0.0457,0.2104,NO
0.1274,0.0898,NO
0.0681,0.0393,NO
0.1427,0.2673,NO
0.0804,0.1778,NO
0.0769,0.1546,NO
0.1422,0.3765,NO
0.0613,0.3765,NO
0.1484,0.1937,NO
0.1778,0.4329,NO
0.1025,0.31,NO
0.1545,0.2707,NO
0.1529,0.3056,NO
0.1098,0.3765,NO
0.1753,0.3138,NO
0.1807,1.0,YES
0.134,0.26,NO
0.2818,1.0,YES
0.2438,0.1569,NO
0.2385,0.35200000000000004,NO
0.2176,0.0481,NO
0.0807,0.2906,NO
0.0972,0.36,NO
0.0862,0.3404,NO
0.0815,0.2102,NO
0.2286,0.2906,NO
0.0804,0.4378,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,0.7587,YES
0.2731,0.3631,YES
0.1937,0.314,NO
0.1151,1.0,YES
0.1052,0.26,NO
