DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_88,Associated
0.1483,0.4238,NO
0.0862,0.3856,NO
0.0629,0.1849,NO
0.2034,0.1845,NO
0.1682,0.5239,YES
0.1975,0.2682,NO
0.3422,1.0,YES
0.1773,0.308,NO
0.2514,1.0,YES
0.1754,0.3369,NO
0.1301,0.4318,NO
0.3619,0.6069,NO
0.1715,0.242,NO
0.3452,1.0,YES
0.3259,0.578,NO
0.258,1.0,YES
0.0709,0.3527,NO
0.0732,0.1504,NO
0.3094,1.0,YES
0.1091,0.6407,YES
0.0665,0.5589,YES
0.2941,1.0,YES
0.0664,0.3479,NO
0.0556,0.1329,NO
0.5229,1.0,YES
0.1003,0.4462,NO
0.3604,1.0,YES
0.08800000000000001,0.4462,NO
0.2859,0.4413,NO
0.1263,0.3856,NO
0.1497,0.2165,NO
0.1047,0.0511,NO
0.1031,0.4942,YES
0.1016,0.1767,NO
0.3066,1.0,YES
0.0639,0.308,NO
0.2147,1.0,YES
0.1277,0.4462,NO
0.0813,0.4462,NO
0.3135,0.5289,NO
0.1095,0.4462,NO
0.302,1.0,YES
0.2369,0.5562,NO
0.4263,1.0,YES
0.1151,0.27,NO
0.0905,0.11599999999999999,NO
0.1028,0.5033,YES
0.3566,0.6407,YES
0.2651,1.0,YES
0.1542,0.6382,YES
0.094,0.344,NO
0.0554,0.1881,NO
0.2037,0.5227,YES
0.1971,0.3519,NO
0.1126,1.0,YES
0.1418,0.2377,NO
0.2488,0.3575,NO
0.2731,0.3569,NO
0.2523,0.2224,NO
0.1698,0.1881,NO
0.2266,1.0,YES
0.1648,0.17,NO
0.2745,1.0,YES
0.1508,0.1881,NO
0.2653,1.0,YES
0.1206,0.3369,NO
0.1613,0.3023,NO
0.1611,0.4856,NO
0.1018,0.1827,NO
0.152,1.0,YES
0.1186,0.4444,NO
0.1207,0.4367,YES
0.1201,0.27,NO
0.10300000000000001,0.1414,NO
0.254,0.5033,YES
0.3285,0.6695,YES
0.3624,1.0,YES
0.2593,0.6382,YES
0.0981,0.344,NO
0.0792,0.1327,NO
0.2917,0.5227,YES
0.1836,0.3268,NO
0.3039,1.0,YES
0.1342,0.3984,NO
0.1448,0.1911,NO
0.1036,0.2644,NO
0.0702,0.055999999999999994,NO
0.1825,0.1729,NO
0.2937,1.0,YES
0.1772,0.154,NO
0.5728,1.0,YES
0.0892,0.0935,NO
0.4594,1.0,YES
0.1677,0.3369,NO
0.1461,0.3984,NO
0.2985,0.4856,NO
0.1348,0.11599999999999999,NO
0.2479,1.0,YES
0.2298,0.4444,NO
0.2345,0.4367,YES
0.08900000000000001,0.3471,NO
0.0394,0.19,NO
0.1381,0.2784,NO
0.2108,0.3949,NO
0.0676,0.2904,NO
0.0957,0.2544,NO
0.0963,0.3816,NO
0.0435,0.1943,NO
0.2592,0.6384,NO
0.1291,0.2278,NO
0.0785,0.3096,NO
0.1052,0.2082,NO
0.4225,1.0,YES
0.3368,1.0,YES
0.3938,0.622,YES
0.0766,0.1943,NO
0.0711,0.3171,NO
0.0797,0.1756,NO
0.0531,0.2904,NO
0.1551,0.2264,NO
0.077,0.2654,NO
0.0463,0.1707,NO
0.0745,0.1636,NO
0.1014,0.3189,NO
0.0541,0.2158,NO
0.1685,0.3647,NO
0.0541,0.2387,NO
0.2105,0.4702,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2893,NO
0.1653,0.2304,NO
0.0814,0.1473,NO
0.0623,0.2387,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1251,NO
0.1519,0.1453,NO
0.0533,0.1989,NO
0.1784,0.1189,NO
0.1661,0.1793,NO
0.1504,0.3144,NO
0.1562,0.0756,NO
0.3075,1.0,YES
0.0597,0.2278,NO
0.1815,0.904,YES
0.0336,0.1989,NO
0.3735,1.0,YES
0.0877,0.1989,NO
0.1163,0.1213,NO
0.0418,0.2104,NO
0.1354,0.0966,NO
0.0948,0.1087,NO
0.1407,0.228,NO
0.0821,0.1724,NO
0.0894,0.1043,NO
0.0416,0.27,NO
0.0131,0.1476,NO
0.1203,0.3124,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.3961,YES
0.0498,0.3189,NO
0.0139,0.0823,NO
0.1999,0.3244,YES
0.1109,0.1809,NO
0.1389,0.6207,YES
0.0996,0.1729,NO
0.1977,0.3565,NO
0.1726,0.3565,NO
0.1805,0.2212,NO
0.0204,0.1729,NO
0.2123,1.0,YES
0.0198,0.1393,NO
0.3536,1.0,YES
0.1039,0.1064,NO
0.2827,1.0,YES
0.0426,0.2091,NO
0.0387,0.41,NO
0.1228,0.4471,NO
0.0373,0.0962,NO
0.1359,0.6207,YES
0.0808,0.4382,NO
0.1119,0.271,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.3151,NO
0.1555,0.2304,NO
0.0906,0.151,NO
0.107,0.295,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.2279,NO
0.1017,0.2321,NO
0.09699999999999999,0.2011,NO
0.1058,0.1823,NO
0.1741,0.3062,NO
0.1373,0.3144,NO
0.132,0.19,NO
0.1138,1.0,YES
0.0766,0.2278,NO
0.3242,0.904,YES
0.0297,0.2043,NO
0.3407,1.0,YES
0.0387,0.2043,NO
0.0621,0.1823,NO
0.076,0.2289,NO
0.1266,0.1823,NO
0.0726,0.1206,NO
0.192,0.228,NO
0.1128,0.2321,NO
0.0813,0.2011,NO
0.1238,0.3071,NO
0.0659,0.2425,NO
0.0991,0.5722,NO
0.2168,0.282,NO
0.0941,0.31,NO
0.1226,0.6333,NO
0.0797,0.4164,NO
0.0869,0.1779,NO
0.1921,0.4753,NO
0.2119,1.0,YES
0.0845,0.2269,NO
0.1963,1.0,YES
0.24100000000000002,0.3627,NO
0.263,0.3824,NO
0.2504,0.225,NO
0.1414,0.2425,NO
0.0983,0.282,NO
0.1658,0.2114,NO
0.1333,0.3844,NO
0.2072,0.1378,NO
0.1519,0.3078,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.4758,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.2156,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.3151,NO
0.1584,0.2044,NO
0.065,0.1473,NO
0.0678,0.2387,NO
0.1652,1.0,YES
0.4499,0.8165,YES
0.0947,0.1546,NO
0.1079,0.2015,NO
0.0645,0.1276,NO
0.1095,0.1388,NO
0.1665,0.196,NO
0.1472,0.3144,NO
0.1463,0.0756,NO
0.1261,1.0,YES
0.0528,0.2278,NO
0.3791,0.8716,YES
0.0329,0.1756,NO
0.3577,0.8165,YES
0.062,0.1756,NO
0.0477,0.1769,NO
0.0457,0.2289,NO
0.1274,0.1388,NO
0.0681,0.1087,NO
0.1427,0.2189,NO
0.0804,0.2015,NO
0.0769,0.1342,NO
0.1422,0.3071,NO
0.0613,0.2906,NO
0.1484,0.5722,NO
0.1778,0.4329,NO
0.1025,0.31,NO
0.1545,0.6333,NO
0.1529,0.4164,NO
0.1098,0.2131,NO
0.1753,0.4753,NO
0.1807,1.0,YES
0.134,0.2888,NO
0.2818,1.0,YES
0.2438,0.3705,NO
0.2385,0.3824,NO
0.2176,0.2305,NO
0.0807,0.3282,NO
0.0972,0.2171,NO
0.0862,0.318,NO
0.0815,0.3844,NO
0.2286,0.1651,NO
0.0804,0.3078,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.4758,NO
0.1151,1.0,YES
0.1052,0.26,NO
